"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015"
121,5086,2045,8354,8067,17280,6267,4684,7731,18916,11643,2444,15157,5258,7187,17786
122,4024,732,14480,2736,19281,756,6659,272,469,19604,13835,13689,7937,15438,1750
123,5682,17072,200,16606,19464,13159,8526,16090,4649,19116,7925,714,18163,11852,9441
124,6699,18107,6454,3734,16880,17342,18169,12150,8102,19015,11633,3381,15173,8698,9766
125,17727,7915,10264,6407,7430,652,13356,1940,19896,12766,2872,8680,7362,6476,18998
126,10934,3606,14405,18501,10608,10374,2294,18939,15861,7724,7670,9594,4794,8228,2588
127,2809,18472,1970,5677,19976,7143,8655,4695,4186,3155,10649,18175,14879,3927,10786
128,10671,13210,13342,19186,13552,1863,12065,9888,17031,19947,17895,1311,7088,4850,13633
129,19236,11170,16092,5219,11664,17721,15733,19041,10897,19299,459,15251,17116,13320,18828
130,15518,10968,12203,14474,13541,10261,5446,5062,18589,9285,15139,4391,843,6822,13620
131,12482,915,9017,17282,17629,19885,11362,3870,14126,15149,15147,3168,1907,6156,18490
132,15080,2169,6248,13492,1755,10188,15030,15179,10020,6578,2964,12006,12561,8147,6067
133,4050,11060,16768,10885,9091,17938,8108,1860,16469,14342,12377,5137,8385,7371,5282
134,7806,5250,15019,14978,16125,18854,10288,15378,19429,1763,7836,16563,13046,19501,10772
135,14438,14171,6142,7256,10026,6609,186,13985,5488,11759,19089,17500,3209,16220,7337
136,7202,12691,6839,2135,9268,5498,8205,5129,7484,19418,16365,13747,8360,14092,5120
137,1263,472,12372,1859,4562,4620,10278,14632,18258,16597,9127,6539,8344,17456,19773
138,5310,15149,10362,3748,14781,6229,7601,6641,16384,18367,4493,862,9645,14096,16172
139,12210,1301,18427,5704,19133,3645,6707,12739,3199,16391,13197,7393,4871,11073,13110
140,18090,19404,6346,9495,2597,9260,18145,14746,10912,13774,8019,6083,9772,10428,14893
141,4865,5039,8802,5856,9645,14626,17779,14988,10161,11676,5777,9681,18870,19308,14098
142,13384,19136,6449,7319,13653,19584,18100,18486,17544,2923,9357,4954,6534,17004,10035
143,4789,17486,16604,10831,2221,9396,10268,18333,2492,2408,1286,17195,15860,4394,10699
144,2025,5654,15675,4221,2197,11983,19884,9495,1358,10815,17892,6834,9025,4967,4272
145,3842,2263,7009,11341,12801,19437,2671,17406,5274,9260,10367,6202,10837,18696,14584
146,15093,3590,12790,2052,12479,7912,17960,14853,2008,8734,16761,4232,8383,6867,19600
147,3297,10492,5215,880,858,18296,2935,18721,7658,15688,15695,8526,6868,6928,3788
148,5973,14399,3512,17168,15611,18990,7128,3649,5373,11783,6561,14241,16552,12041,8219
149,8570,1830,448,9021,9265,17901,18951,142,11403,6007,17440,9657,2553,9209,18870
150,3220,14630,15960,19461,10312,14880,13977,2514,13374,9887,17838,7101,17735,9581,8044
151,5232,14830,3645,3463,251,9288,14713,4151,19822,17880,10198,7478,7318,17996,17275
152,6835,2151,13116,7483,9673,9345,16644,5258,17603,7822,609,14699,18028,18678,4991
153,13099,9671,332,14796,11952,19027,8552,5545,8938,13502,19419,4379,5199,18317,19456
154,3808,3003,6711,10026,12560,987,13118,9054,7170,13704,12197,19233,12319,9116,4940
155,5454,14917,8534,17321,6815,10783,19328,6239,15723,12186,7679,15694,9435,4143,19757
156,9050,12476,18366,16201,252,18517,763,6057,240,14192,19328,4547,6534,14339,6696
157,13704,1959,11088,11935,7631,19653,2788,9129,15392,15124,2513,247,11645,7610,11482
158,15411,17417,15005,7606,16157,5513,2801,16405,13631,15098,4641,4243,6545,19479,19042
159,13275,6646,13394,9866,19818,16181,7059,9151,11176,15990,10292,10103,15180,17608,15866
160,6150,9564,8355,16203,10352,591,14697,750,8749,105,8955,17738,19080,4103,8720
161,19003,14172,6930,12234,272,2263,14291,2114,15591,3574,2770,19924,8055,5868,257
162,18234,19568,534,9093,13581,6840,8137,17833,3206,12691,5316,14913,17999,2937,864
163,14127,11749,11031,6770,7595,16986,16839,14872,5454,13696,10426,11274,1049,15033,18887
164,4687,19898,8262,13445,9177,7919,1855,4208,477,15777,8560,14499,1234,7918,5932
165,8764,8616,11877,12548,12468,4333,1410,2463,17533,18433,15292,8854,8378,15533,2746
166,8825,1536,7745,15525,14244,213,13380,3296,18215,3138,2596,11680,872,497,19136
167,16266,3860,6497,8930,12858,9673,795,10212,8582,7336,1288,1527,3967,13349,14414
168,6053,15832,7163,3017,10497,774,6913,4706,6717,17485,738,16410,8492,11074,12267
169,3136,15847,3975,148,366,10157,2091,19846,8663,8050,16611,11788,3065,16549,7527
170,10469,19118,9788,19823,17299,7628,17878,16914,15474,18151,11307,7537,12304,12822,12759
171,9945,11837,11614,747,10690,7618,9381,2961,17944,19330,1538,5344,3948,15597,12839
172,2143,12144,9306,13964,3581,1543,2462,10072,11725,1567,2390,11864,12321,13777,12468
173,14699,3155,961,1400,18946,15480,6991,1470,14085,16555,1835,16198,18781,2015,17517
174,4544,8238,613,7660,14464,8453,9196,16520,16494,17048,16015,12856,2786,5331,5694
175,8999,14667,10268,533,11366,143,13603,14087,2660,1274,12633,18290,18590,3053,5724
176,14853,18376,16963,19821,13452,7383,8528,12428,7486,9660,5020,18888,12957,15222,12330
177,18127,10609,4612,7735,8913,6495,15472,851,12326,11293,796,13004,13923,13331,19356
178,11008,2127,19839,353,18608,11638,10865,19512,6999,2131,10315,11813,14633,6150,11892
179,18307,3020,13080,8892,12496,10000,7007,15208,18723,9959,3348,3067,2845,18639,16277
180,18658,3142,12569,17617,19981,14595,7250,8539,10556,14856,17233,971,10694,19610,13568
181,12072,4420,805,2394,12033,8913,12908,17515,17175,16765,5944,15392,9490,10170,16363
182,15126,6235,4832,12918,11854,912,11043,17672,11579,9713,15829,13706,18463,17317,1494
183,13797,17899,15311,3800,18633,19927,17885,19895,12512,9026,16535,14569,5498,15962,6765
184,12490,15815,3671,18900,8933,19960,14820,18282,11324,5031,15114,11853,19093,6767,4123
185,8579,9501,7573,16053,10974,4391,13647,3796,7231,14250,8630,2419,6610,10171,14448
186,7648,18849,13677,10851,6217,17843,13917,13292,11387,4165,9440,3730,19199,653,17714
187,3450,4703,13312,1915,15468,8886,13486,11265,9372,16309,4166,6194,1329,12945,10174
188,8010,2639,2377,5697,5548,4069,6192,19314,14163,17903,2376,15992,5792,17734,1532
189,17215,15878,16729,11318,2923,3405,5820,1100,3008,5115,11417,13941,18308,11018,13581
190,7590,6964,11290,7652,19226,217,13502,2344,19931,15821,3757,19143,10971,6657,17146
191,11887,10509,16634,11661,4441,13958,17667,8384,9356,15683,16265,9294,18185,2377,1296
192,2914,5773,1293,19675,19344,3740,19434,5957,8616,2771,14588,18569,17025,1205,13149
193,13920,17907,5886,14006,16827,19458,18369,821,9323,8624,4182,18976,7875,9816,13164
194,426,14366,9279,8940,2614,2196,9260,14040,11387,4061,9324,4426,15567,17613,16456
195,15259,13801,14193,521,10608,17060,13666,8140,15440,730,9389,16675,12962,12902,4260
196,10313,19202,1038,5075,5575,12068,19900,8797,2741,12613,7100,17984,4115,9586,5673
197,11322,8584,18262,8636,1130,14728,17222,16306,15830,16880,16764,4388,5926,17407,4731
198,17004,1959,11640,17484,17273,2924,3180,3740,565,8580,8551,5695,12320,11024,933
199,9398,15997,14121,1088,12271,10109,8823,15396,16528,4430,5666,7451,7237,6274,13423
200,4432,507,956,6257,6765,8374,2841,14613,9186,16453,2816,6687,13327,15500,606
201,1590,1295,5325,18301,16008,12791,11922,9720,15131,5964,16458,2039,15090,7431,19027
202,13445,5888,4734,18943,19022,3430,15440,4244,2310,11458,4321,17057,5638,12267,15035
203,2544,6698,19365,3602,5205,811,13532,12940,10399,13261,16912,1638,423,12114,12646
204,702,17156,9585,11795,13671,6626,6888,7648,17273,7695,11490,6066,134,4333,3018
205,3797,923,19228,18189,3739,2224,12240,2030,10325,13900,18652,7025,13196,14884,5419
206,11979,13762,15208,5186,4828,1885,9766,10917,17414,15713,2228,7442,8028,11422,7319
207,5038,2896,12427,132,4116,2586,10369,12092,8631,5721,19218,19156,11824,2738,12588
208,14358,6196,4966,10328,3705,9296,2682,19331,7397,11824,13250,10000,4222,16792,135
209,9626,9659,10610,19050,12315,9783,19858,2331,17965,18121,13675,5420,2049,8513,15231
210,9784,2256,5985,17017,5282,971,1595,13316,19882,250,10405,19512,780,17768,9874
211,18768,9435,4067,3531,9682,12775,5542,18868,18922,10223,3008,10281,19174,7152,2505
212,11792,16292,10373,10213,15482,956,14387,1720,7866,17130,15902,7466,10351,9832,13705
213,3022,19953,9668,13880,990,18008,12718,6117,4748,17464,12137,3639,1993,14077,1866
214,8670,5604,19295,11713,16827,2184,4801,13524,12869,1658,2120,17065,13858,4006,14744
215,18118,6210,6712,15847,4933,6128,6788,4843,5159,19481,925,18327,729,16314,15971
216,2380,19240,134,11870,17464,2641,13661,7451,19629,1090,8668,3548,2166,7655,11481
217,11627,10602,17924,11648,9325,9266,12236,3421,3328,975,16219,4377,11609,11011,11213
218,7528,13154,19704,14247,4690,2998,409,3363,9810,7975,4388,9408,16941,8135,7820
219,8850,13361,19382,19474,3549,7731,5019,11649,6710,1981,14658,1594,6132,10638,242
220,4036,13596,4689,4220,7117,7189,2738,15334,18789,12363,3661,9108,7024,12430,19462
221,7187,8727,17366,8824,941,12145,13607,15292,345,16837,19808,5640,16910,17673,10535
222,7451,12777,2711,8380,7683,18039,7689,3261,16711,9956,4422,10177,6368,2264,10015
223,5499,14662,5318,13847,15085,11855,8524,12039,1955,9461,17218,11749,18144,6243,17416
224,2020,8139,3524,18560,1413,17366,14847,16117,18687,232,17265,10322,11619,16906,18341
225,16033,17864,15862,3256,15058,3878,14204,14014,2577,10729,12968,19636,7768,1351,10961
226,6249,9768,8633,573,16396,11835,17770,9387,2111,19009,16409,12133,14114,7546,19183
227,16776,15691,6682,6724,9785,2861,8005,13816,15926,14410,14226,18339,12352,1525,12839
228,6492,14036,7168,1772,10513,2128,10872,15397,7147,1584,16602,15413,18478,12126,11154
229,576,7214,3413,17389,10632,9375,8937,15324,2832,18820,15665,7892,6769,9657,2791
230,12015,12653,998,15560,1733,12175,17568,4666,19388,3254,2515,14148,14518,6118,8635
231,14073,19181,17220,1664,18127,19236,13562,7370,18088,12037,7474,16315,19750,8890,12782
232,1998,7478,12598,6923,18674,6387,16523,9420,4203,17206,11417,1693,11308,19653,9821
233,14377,1778,5001,14459,12012,6090,7420,396,11768,4692,5902,7612,6866,10010,9186
234,15458,15631,15720,18030,2559,15739,5773,15865,9484,11845,1388,5363,16402,18475,8087
235,15640,16026,13724,14750,5281,15992,11757,6896,19665,105,10572,10067,6601,6292,14057
236,18958,7850,531,1876,4162,1816,11813,12439,14645,14224,12245,8214,18311,14302,9198
237,6437,14996,7066,1538,19114,11215,12907,15204,9479,2245,12018,14232,2733,2814,885
238,4974,8591,10943,17201,19537,18891,2992,10040,15984,8513,17817,882,18904,16595,2554
239,9663,5033,19596,3156,19517,3144,18582,16986,16398,6970,7509,11734,18649,13154,19319
240,5950,9442,13151,17171,14438,10074,10531,11933,4466,5991,17623,5242,17802,17018,19723
241,3807,17942,12959,3483,15789,15918,7400,19345,12345,10385,9465,2452,3208,13873,16690
242,9021,1399,12293,8604,7863,19614,17816,3211,10441,17993,2235,15227,6400,11908,16289
243,12727,2691,16379,15992,9739,18896,16959,5577,11714,16662,9145,13296,8286,15727,10755
244,6885,7935,4061,16349,17326,13589,9554,11582,16766,10116,808,9881,18462,7701,3306
245,13272,7698,2627,15044,9979,6140,10299,11910,10263,7970,10733,2171,10263,19375,10638
246,7508,16601,8461,18677,19905,3632,7602,5543,2954,11684,4714,15305,9929,1180,5182
247,11004,14907,3707,5315,16870,15480,6219,3947,13026,18792,14850,14001,5957,10596,18019
248,19904,953,3753,17060,913,7943,5322,6795,13058,7556,3108,14910,5139,2567,8396
249,18607,13794,5934,967,12213,7592,7325,7201,9276,6072,8888,10281,18769,18294,9556
250,817,18027,15598,12791,11557,15609,12957,19443,18192,19383,11889,2187,1327,18367,9493
251,3205,19587,6179,12147,3525,6395,9780,19406,8119,3911,9183,6983,9433,10542,13380
252,6939,14714,11067,14471,14900,12408,15279,13260,7663,12139,5463,3149,3592,3939,16692
253,12740,4949,572,5498,481,14286,11628,484,8287,8674,10871,19610,3018,3388,13989
254,16705,3838,3641,4845,10823,1331,167,3175,10329,3583,6259,7063,17026,16058,1882
255,1115,10179,10901,4090,13546,11713,3238,6223,2530,19606,3270,15582,5874,7061,5638
256,12159,6264,17179,9488,19984,169,14975,16056,1836,8656,17883,4062,16663,7033,11538
257,2065,19274,2288,14541,2078,10025,12112,7324,11811,9058,1351,3374,9222,17115,15298
258,1781,5498,15542,1162,11981,8235,12823,11284,217,15875,7689,15794,10955,8026,17227
259,6209,9328,18755,17340,6933,13727,17081,8112,14771,4581,125,19809,6725,1538,5550
260,1807,14496,16984,8945,2723,1120,18572,16409,10574,9721,2880,11626,15096,10771,2697
261,4244,12083,4890,19991,11915,16417,2696,11598,4387,8687,13164,8238,18717,3738,10068
262,6950,18495,14182,17965,10664,14086,7568,18660,6863,17693,12321,16134,9289,16074,6332
263,14651,8708,13855,298,15120,15132,12212,7744,6320,16880,15360,2745,9285,4963,5553
264,18464,7920,1213,107,3567,13025,5330,4513,9790,5883,13845,18530,3334,5167,11972
265,12922,19039,11007,8579,3244,8478,17015,8871,6196,18056,16196,8873,15128,17393,2613
266,13684,283,14360,9305,5531,4066,10184,10519,14962,941,17088,18167,5297,13754,13070
267,8907,10874,19061,8454,578,12627,1834,10149,3131,161,9673,11042,14538,18027,12047
268,4852,7022,10707,4636,9904,8000,4528,4047,10179,18307,16333,8961,15375,15011,3609
269,7845,10036,7145,19991,4939,15022,636,19523,7990,15183,15262,13788,10733,2930,8062
270,279,2729,1398,12746,19653,18348,13848,14306,15578,17042,19482,2743,10766,12821,5659
271,12247,8646,10577,6401,18192,6392,16001,10550,18006,19338,2889,2444,7942,4762,8650
272,3151,17314,18136,17922,11581,6689,2618,18077,19827,19107,9429,1407,18553,7249,6861
273,8973,4016,8322,19987,6725,14448,4688,8298,19821,2790,7862,9046,692,12608,16167
274,10809,13418,8085,7209,19977,2868,11042,8029,6620,2398,2771,9339,18212,12444,17489
275,7598,13053,8360,17565,15595,14155,9276,4318,4273,18615,3144,1981,3754,17069,8425
276,19600,19780,6212,6117,10633,13319,6102,1660,12722,8469,921,16029,10810,9545,4452
277,12209,13803,15174,6671,18262,6368,11188,12768,2265,19498,19395,19681,6411,18544,4279
278,8270,5430,18087,12799,11276,9360,559,19848,2614,8516,10323,4101,12087,14649,1977
279,2674,7922,18055,4064,355,12915,13806,6613,19372,13102,2121,14985,12841,7523,19416
280,3232,12625,19845,19672,7877,7494,9965,4013,3086,5643,9459,7507,17531,19911,7452
281,2866,15441,7008,12352,690,8544,2155,18600,8452,2423,18513,15076,3908,9608,989
282,9542,14617,14448,19938,7530,17859,19730,12218,8170,10205,18439,1622,19853,5569,16032
283,18870,10087,19825,6340,15665,4958,15706,12117,3286,11858,4867,19455,19905,12434,773
284,16128,3912,7055,18682,204,5604,16648,18085,11766,17624,6013,330,7024,18787,6701
285,16753,18786,4532,3574,2805,8404,8913,4220,10374,7372,3600,14461,18908,15099,9958
286,11802,10715,14669,7765,17712,3572,6489,7122,4114,11672,4451,961,7094,8860,11132
287,18585,16236,15187,7396,13095,4650,8522,1614,12608,15155,12481,1867,528,4995,6278
288,1858,6411,7258,6018,19154,13841,15129,8285,6229,3209,4447,5982,7105,16875,7492
289,10900,8985,16358,2343,6224,10151,6727,17649,5795,15830,16004,4136,5015,14111,1263
290,8289,3533,528,6236,7299,9822,11705,19606,1588,12892,9976,9891,6468,6425,11000
291,309,9661,17120,3001,16054,9805,10031,13555,16907,4150,11703,14343,14127,3925,13754
292,19503,6420,9721,2407,4282,1879,7209,2685,18870,10438,8996,16722,1347,18704,17437
293,17325,13521,6049,18395,1853,17987,9146,17472,15366,3209,7117,19317,15360,12417,17937
294,167,7718,12304,8054,12509,17905,16990,19512,2856,15743,7364,7921,2421,12122,18296
295,8870,8746,16973,4961,8075,9204,5440,8741,1763,1023,17169,2852,3914,8145,16144
296,18206,11581,18820,6136,12817,1852,8090,18407,11812,16458,8360,13929,3419,4444,8616
297,13319,13497,2026,7565,13433,18190,7233,5930,3190,11924,2430,1622,8933,19618,12904
298,12474,3042,13314,14108,861,4586,8347,8830,1370,16069,206,5554,3650,12998,10900
