"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014"
144,15290,7775,10358,17473,13193,18075,414,3204,4853,19627,15346,3588,1386,2651
145,4288,19709,14584,2433,6581,17215,1483,17752,14274,2514,12776,14348,15930,1615
146,3047,13916,13824,8229,6718,8592,12716,8360,6736,2345,19802,12366,18825,3306
147,12096,8160,2273,8445,12310,16469,6666,5956,15082,15247,18758,6390,19388,8996
148,16118,652,6515,6298,5717,7761,18920,1279,9341,18901,1842,8631,7205,11619
149,13989,11547,7048,15465,16312,14950,9949,15283,3792,11277,11761,10325,11020,8170
150,1394,9427,19077,19171,12006,19787,3285,7572,17458,233,15321,9775,5600,2354
151,5465,9816,18914,10556,14301,7179,9099,9200,6129,8683,16626,2762,13043,1237
152,8026,11967,16187,15390,18218,7933,18425,9703,9791,4202,15652,13563,8953,9016
153,19832,9164,19943,3542,14597,18528,4956,6045,13320,1173,1103,14263,18273,19511
154,5300,11763,10430,19112,13706,5214,3376,9160,15066,18109,7391,4172,16868,12987
155,9005,19258,4462,2083,7200,11173,3640,8482,13975,8596,18134,18644,4650,13863
156,4726,17049,14672,13662,18111,16039,3210,5335,15429,9440,5050,16699,13851,3770
157,16894,7623,10688,1221,10257,11714,2330,5638,18441,12007,422,6325,15180,6114
158,1169,11742,18750,7417,12086,346,13383,7518,6590,4528,9965,2457,19380,13689
159,15606,10225,19254,13457,7260,7584,762,5623,19172,12895,13219,10329,16462,8468
160,1956,7282,7638,149,7238,7981,13042,2099,11474,7861,457,16691,17470,5069
161,9437,3901,16258,13081,11603,11266,3808,10837,17244,3679,13597,11326,418,1922
162,10955,12172,8382,10314,6459,6950,15311,3080,10102,6806,12977,18287,13044,5124
163,1600,5986,15210,5505,9613,10895,14485,14491,17460,12968,17287,19292,11952,8789
164,19349,13069,12749,16218,6243,5676,3013,18873,8166,13694,17623,16690,1984,4572
165,17704,19704,18334,5722,3186,19401,7625,17012,11932,11809,17186,4447,14321,10089
166,10605,2909,14312,5562,12863,16397,15873,8309,17157,6067,4358,6954,5964,4691
167,3746,15769,14740,11697,11346,4375,18667,1859,19144,466,12285,3566,2138,5391
168,8350,12166,19054,17191,18452,13267,11138,2003,7906,5384,2741,6964,4978,19137
169,3899,1382,19000,12925,15571,1377,19659,1254,17842,11224,2149,10605,6533,6242
170,321,12473,3209,3062,12674,541,12080,4802,7698,17412,18535,19931,1578,17427
171,11699,19414,8062,19429,9525,576,11881,12263,16360,2169,15885,3607,9120,11957
172,4726,11573,1385,322,2516,14000,641,19412,2969,2684,13053,10981,3717,10783
173,2359,2099,1599,8152,4072,1350,431,6977,4819,12224,18973,10560,3133,9878
174,19694,4073,3746,9662,12025,8980,15894,17509,10846,7339,14092,4178,12444,11211
175,13072,8126,3604,13685,1593,8288,15004,3680,13774,14012,3000,14299,6141,5608
176,17230,19657,8388,16862,15366,624,13755,10514,11150,494,19124,9210,6752,10186
177,14717,2960,9107,14134,18038,11992,6377,19677,8721,14441,15468,13120,18834,8840
178,7113,19486,2263,4518,4996,14821,18696,17325,12347,1122,2440,11465,15204,1166
179,13590,5275,908,17524,18953,14979,17905,19756,11564,12723,16503,9213,2682,15521
180,11787,19759,10208,12059,3973,6171,15204,15440,9165,651,17983,10060,1945,2044
181,15324,674,19620,19627,9486,15107,11088,9048,13412,1560,4254,11603,6657,7854
182,8392,7071,7505,13174,12027,280,3128,9319,13238,14689,12055,3693,10451,3330
183,2494,8165,10420,11395,16914,13168,15209,14919,1879,358,11052,17606,18868,17018
184,10862,8705,19720,19078,9863,1995,14137,2053,10020,8001,12262,8491,7292,5303
185,11399,8558,10976,5241,19759,9891,7467,14992,7485,13854,6410,18599,8131,18257
186,9550,16311,294,13633,12718,4254,16997,3635,1292,11389,14903,16919,10880,6749
187,19541,18224,17110,18215,13742,5576,18040,3712,4969,8026,12392,4981,5477,4486
188,9544,6029,8556,17183,202,1444,8969,537,11432,664,12811,10645,5690,742
189,8747,7872,16750,2950,17040,16820,13135,3283,5825,11036,8663,15477,16940,19395
190,16841,6944,17602,19715,376,9457,17397,10811,15016,15018,7183,16798,19501,11523
191,17044,1338,5327,11518,942,2412,3136,9021,12111,9018,401,13703,8182,788
192,7056,19098,15048,8479,1371,14429,2585,10051,639,1151,12377,645,390,2705
193,10579,16919,5137,10909,14584,7722,2203,14503,5006,9076,3021,17137,17895,17695
194,1460,11430,3913,7406,19946,3412,18674,7458,2901,14532,19804,12975,7658,15966
195,10662,18639,18792,17533,10770,4902,881,7124,1475,2165,448,17474,11026,2419
196,13648,9769,6777,18810,15241,12284,13631,11647,17760,6773,6288,4062,2931,16905
197,5890,3909,18802,4382,10087,15558,4839,11279,18246,2116,12556,17773,11773,18706
198,6443,19273,9897,13811,15563,5277,7547,7217,17247,7006,3517,12018,15789,15551
199,7892,13855,12065,12930,18108,16358,3059,2159,2869,6450,8960,10864,2484,14292
200,1219,3302,12251,7355,555,4658,12679,16811,4187,12618,4573,9969,7981,4276
201,17550,16956,14559,15587,3230,11818,9444,13121,3816,12032,16472,9688,17519,12905
202,5254,12253,14295,13460,18275,19575,15090,16303,6512,11519,15893,10645,4592,417
203,811,1797,4254,8529,5053,5223,3981,17106,19750,13400,16441,19375,2889,15309
204,17778,18712,19450,3731,12219,9219,1722,13204,6899,14126,17118,4322,3599,14424
205,3049,10782,14071,16868,17468,8901,18345,15160,1726,19747,12549,8736,16606,9608
206,13395,1908,16458,198,1121,10746,18464,19425,2092,5054,8962,2472,6197,8253
207,17734,12512,15747,5117,5835,7630,3123,14612,6087,9913,15153,19504,16072,5170
208,6487,10063,13965,4727,13302,12995,19194,15489,5510,9390,18071,11525,4357,15386
209,2124,7885,1806,6405,17103,5917,16700,10293,15571,17588,17369,16424,7039,17325
210,10632,10000,13235,1712,1285,6388,11373,4547,1145,11180,14808,9360,8420,8884
211,13371,9679,642,17267,5322,17277,16487,15808,8952,12415,7744,2445,15002,13511
212,5778,11756,14421,11778,1370,3565,4171,15238,17796,149,12074,12253,17787,1834
213,5080,2087,5236,6295,11238,13151,1402,11674,12718,10595,13518,14222,2371,977
214,15445,5895,12218,19191,7757,2030,17307,3282,19489,8195,5174,17095,9076,2915
215,1483,19646,9443,5225,19547,14076,12373,12076,13639,6562,2856,10975,17937,1646
216,2088,2850,9850,14629,4689,5633,6481,18764,16623,12352,14413,1844,6307,2639
217,2562,8671,8820,16890,4283,11448,7049,8227,1643,16421,15224,11235,12556,16778
218,2825,14999,1375,12874,16003,17719,14848,13713,8420,9372,12030,17203,6659,15498
219,14687,12009,6157,18512,19382,296,14246,9002,5641,3059,12343,3364,738,10910
220,15992,19828,15310,10645,105,692,6027,7315,1396,4073,3066,4997,12341,10003
221,9219,1425,2174,4509,17789,18217,18699,11322,14975,12340,4015,2157,13608,11319
222,7862,17731,14670,19242,13348,4989,4773,10683,1525,1072,2962,11600,3870,5973
223,9133,5170,10016,407,15069,11336,3916,15884,15150,12302,11681,19310,19075,2814
224,13880,6186,11665,7759,11536,19380,11206,8188,8391,14808,14353,13580,4138,15941
225,7461,3634,1120,19283,12416,1544,7868,17985,5076,5617,316,11660,5306,12389
226,14421,12089,19113,17887,8970,19614,3759,6435,1462,13551,16265,4331,18806,11516
227,3348,10202,9494,16417,11739,13863,606,15829,17315,5155,6689,2053,9967,458
228,10738,1212,16510,9315,10699,18601,17955,12575,9572,15580,942,7667,492,5329
229,3519,3966,584,14689,15624,17122,1844,5738,8779,2007,6087,9249,2074,10124
230,14143,11253,19033,14813,14966,17372,8606,10822,18865,10538,1536,19311,16430,9832
231,11798,9948,17590,9813,11609,3393,17615,4384,8822,3097,10660,9800,18583,6692
232,2850,11920,10449,11507,14847,10237,7580,3574,17927,16301,9787,19108,8868,18897
233,19922,10866,9718,18078,4053,3168,4029,10893,9338,6689,3740,1050,9529,17376
234,5042,19611,11270,2554,2060,19444,9877,10947,10358,13494,18425,10332,2158,14599
235,14556,8568,7836,19400,2861,9021,13750,3620,15809,2244,7096,13673,13733,5007
236,14566,14954,15634,8729,5852,7494,1456,17880,18610,16525,19957,14588,5818,19907
237,6756,9195,9412,9244,7263,10071,8261,1325,14948,8441,9529,8393,17486,7815
238,9566,18466,3343,10016,2460,13594,12312,11980,19471,9632,6912,13567,15259,13214
239,15289,13065,5248,17039,9121,17032,10785,6153,6191,5470,12079,4418,203,17303
240,3585,2842,8770,18033,5965,9896,6419,217,12925,14193,18995,5123,18124,18357
241,15380,11940,13597,7588,15246,784,3705,6006,18670,10801,1647,14320,9120,19799
242,597,18353,10152,13594,5869,14459,11193,11845,15622,11215,17350,2105,17222,18993
243,6893,19798,972,14010,15744,12776,15458,15699,15797,4474,13586,18219,7339,11981
244,1167,18389,13227,13982,2951,6684,7521,10825,9315,2715,11431,14550,13468,12146
245,4629,9981,6457,736,2380,9750,9648,11255,1354,19627,16487,15334,15724,18510
246,7085,8925,8775,19582,8693,2367,15446,12494,4258,1827,6930,8677,15109,6115
247,12025,6580,5463,16633,17811,8738,14924,1220,18298,15724,11111,19077,16458,18568
248,10805,14863,3052,10321,18952,8074,19661,8870,19647,3355,11903,13002,18712,12357
249,3866,1040,12310,9001,5558,11771,5721,17394,150,16325,5204,7662,8524,18905
250,17706,17218,19758,14908,1253,10444,10027,10976,13855,10902,2754,4096,6632,14782
251,2447,8236,14936,14898,8282,5040,12266,1319,11437,15350,5831,3625,14408,12705
252,6830,11814,14752,3473,7540,2494,4611,10587,19753,9923,18365,19023,13459,17852
253,11405,11811,5512,7945,5687,7882,10694,4729,10514,3056,2424,9594,9363,14127
254,5259,14043,7540,592,6338,5838,16676,8703,13598,15657,2559,2611,19538,11281
255,18148,922,5261,11547,19642,14001,14831,17769,19168,17606,8975,16668,4215,1936
256,1107,7410,19153,11926,3623,4685,9487,18985,6944,17257,2168,16365,16515,16237
257,9452,552,16999,894,15828,1428,6482,9434,4427,716,2915,5431,12904,19640
258,13738,890,566,18073,11133,1496,18320,6155,9066,229,4036,16092,11707,14593
259,19096,13744,13015,11562,3051,16003,7994,6234,3799,4429,123,19053,1745,18825
260,3476,16484,19644,3680,10808,12365,16053,18087,11676,8864,13484,1412,15617,15813
261,3179,1660,7865,17145,15004,1430,17860,6933,11434,1620,19316,709,14650,13863
262,11165,923,18832,2898,17384,12900,7407,17095,10604,4840,2160,1669,14806,7004
263,12157,12175,6336,19268,10191,3754,2129,15107,6738,12410,5751,16872,16552,14532
264,2039,2636,6537,18900,10386,12157,18675,1714,7157,10752,9238,145,12030,6111
265,12224,14782,11531,9122,12395,7265,3265,6027,18045,8168,18213,3297,15022,18625
266,7092,9630,18034,3671,17438,7042,7783,1510,5690,18752,5752,18757,19299,2588
267,17490,9325,19936,14913,4836,6802,9024,11879,11881,7870,16576,18992,16677,3503
268,16822,3527,1452,17243,7480,6529,15141,12328,1148,6442,13790,19086,18164,15915
269,12193,18497,14825,9039,8696,9577,11422,2049,15960,19362,2974,16686,12977,14906
270,19898,5213,15836,16127,3145,12967,6123,912,10789,11906,798,16701,11307,466
271,9191,9630,6113,4594,8396,17170,10560,14956,384,7301,757,5873,14661,15214
272,13325,10658,804,4816,8439,10192,16597,3123,7340,13799,9618,9669,2640,7707
273,11134,3936,14617,4456,13694,2930,15739,6485,6912,558,1221,18040,12387,7448
274,739,11044,9520,8103,9116,13855,7250,18337,3644,16485,16284,17003,9007,355
275,2371,17912,16193,11500,12280,18011,7511,5746,9152,12024,16884,13367,17832,7411
276,9217,8273,8144,12224,3621,19309,10354,18466,13366,3234,16819,6724,922,3193
277,19576,1267,16493,17421,2229,5119,14939,856,2641,13107,701,3117,10075,5336
278,7702,2614,19192,6718,4184,11797,6179,14087,6240,5070,517,10692,14143,524
279,13853,197,12470,18134,11997,15844,16562,12652,970,7243,2829,13283,969,9834
280,14842,8590,16185,17855,7658,18847,17654,11681,7665,3702,334,8656,14738,12407
281,17233,9238,3671,10053,1234,9324,1738,15171,15571,5391,10115,17526,16523,11123
282,7022,12121,10708,11792,16815,14423,1352,14682,352,14744,12238,11265,5655,1228
283,14485,16004,8891,11944,19698,11292,13129,16757,15302,7101,17534,12595,1731,10297
284,19483,17629,19636,8668,2549,5001,11921,5199,17663,6813,8771,13159,12486,15715
285,14715,19257,1667,7649,6814,4486,17494,18152,1146,15561,9607,8133,3841,2564
286,19300,10654,10925,15515,5377,12654,9774,10502,10980,13568,5143,6698,10613,10914
287,5531,12750,14969,12529,9818,5294,13610,13603,12882,3830,5738,10726,13671,10153
288,9431,5115,15446,6911,11708,13378,3950,19406,12866,7721,17805,2064,8587,4815
289,12061,1428,13500,17918,15405,1862,10197,6226,10018,2183,8050,2551,5210,1060
290,3289,18088,5721,13094,15914,12615,7350,9393,17775,19546,294,10823,6720,15950
291,4664,19893,581,10255,735,11950,2115,18749,17717,12431,1761,7047,5596,15963
292,690,2943,11391,910,18715,9998,19909,19813,19748,16855,19656,18472,11653,16645
293,3996,7690,18952,18845,7793,6850,12835,19639,5941,17676,1944,5987,18626,9392
294,16055,5135,2507,4546,16230,1593,486,11488,15210,11084,16440,6002,15766,6244
295,19606,1686,961,1278,3449,16523,5582,14470,9945,175,14828,9687,6883,12935
296,11677,12627,8972,3696,874,224,15810,7104,9867,8933,18719,8196,9730,12423
297,13276,16510,17729,18704,10242,7116,14360,1191,5902,9839,10848,18822,5975,15632
298,7682,17909,3882,8131,9894,18433,17343,2397,18019,17170,7634,19366,10229,5252
299,7429,15711,16744,10884,18960,17380,6718,2913,3287,16131,11315,780,4262,9019
300,6416,11473,8604,3726,12224,18022,7641,401,3307,15530,10727,2849,2152,276
301,15416,11911,4395,12919,12738,2111,3400,19382,9810,16942,19191,9316,4858,15619
302,8018,10168,19738,2010,13642,12232,10396,679,5443,344,15608,17826,19024,17368
303,13350,19632,2571,16712,6080,6902,14141,12016,3427,8023,5360,15328,11537,14237
304,9165,19266,13713,19652,915,3563,1472,8647,15418,12169,2235,3162,16856,6145
305,643,13034,5856,7674,4966,159,19715,14856,11457,14603,7258,2675,9956,15255
306,1396,10271,5774,9544,5417,11643,7939,1924,884,7617,2879,14423,4515,15357
307,14943,945,7567,8838,17412,5919,19961,14368,9416,10693,12438,7547,8043,2273
308,4430,12626,7451,16030,10819,3203,18041,18530,18376,12579,19510,8882,11387,10652
309,2281,11066,2683,4948,3121,6608,18275,12925,3508,11831,16620,995,12743,11046
310,4795,10855,1634,12300,18927,19623,13251,3486,14062,5521,14798,14560,12886,7532
311,10703,2428,18499,4042,14153,1585,6176,14630,5705,6198,4627,16308,3389,15273
312,1320,5526,4170,9232,14275,4067,8204,4040,15852,981,13350,8927,13810,18167
313,17515,15717,12443,13034,1554,17525,15819,18737,19808,11326,4572,9203,5469,18156
314,15703,4809,15934,13590,1164,3930,13699,221,11170,293,17546,5760,12383,7799
315,8919,3889,13864,10618,4871,19989,12710,11589,234,8011,818,143,4576,6146
316,14548,1572,16993,8876,16849,10964,15549,4465,4012,6837,18297,2743,10130,8790
317,15792,16490,11119,4539,15898,12155,17519,1804,11398,8994,1869,14895,19709,15320
318,6577,12095,12588,13510,7893,1070,13653,10235,6654,9030,5419,9945,6845,19676
319,17551,16873,17167,763,7649,3383,12712,11270,3216,9771,19461,8849,4731,5906
