"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014"
45,4605,9811,4176,19218,3227,13087,9688,18301,9699,14149,9024,13886,449,19890
46,9586,3076,5213,2931,15636,17804,5433,12509,7477,1000,140,13880,4921,1766
47,715,17942,10551,19157,15795,16761,10448,8684,13044,16297,14790,1122,2513,938
48,8716,8440,10240,13449,12340,18385,4175,8019,6252,17147,18785,3221,7723,11757
49,17172,11388,12150,1379,13535,4723,16086,1836,8965,13825,13370,5771,13139,15747
50,11543,2343,11269,17714,9769,4387,16240,14425,14248,16356,19760,9694,6235,13201
51,14743,5156,1119,392,10407,10448,14607,15844,9326,4683,6234,10408,12150,11094
52,14455,13726,10152,5210,366,668,4156,4813,13681,10193,18127,2565,13795,9640
53,4578,10982,722,18903,7597,4740,7362,7928,16491,16916,6632,15857,292,18408
54,12941,13768,4455,14901,594,12202,9086,15618,12177,7899,16132,9466,8241,18524
55,4258,13667,5176,13190,18225,12609,11088,16386,19925,13525,15228,14470,5381,10553
56,10833,17187,8952,897,10971,16156,6033,16007,14557,2322,3966,5029,14723,12026
57,4988,6131,13472,13696,14605,4810,4854,11376,792,481,12931,18495,12190,10225
58,14375,18438,11468,18590,17583,13026,16213,17386,6704,17038,16010,12557,2270,9216
59,19887,12208,9199,15284,5815,17561,9097,1896,17238,8454,19071,13117,4283,6797
60,11674,16548,5186,12925,13365,3920,2675,11499,8732,7247,2714,1039,19225,15776
61,13124,18805,6872,13922,16072,7034,5359,909,12688,8830,12609,11810,718,7006
62,11980,16249,11950,6806,942,13174,385,10632,12914,5189,5950,3487,6247,8597
63,15380,14637,10410,9362,773,5838,7857,16178,16022,19456,17805,10941,10014,19937
64,2121,19132,15217,16673,400,12646,18608,1319,3178,3775,1920,10459,10272,13728
65,16118,18585,19725,4145,9607,15203,17059,18234,3497,7811,15037,8258,11617,6137
66,2498,2308,1919,5101,11619,1275,7021,17698,18794,13528,2462,16942,8129,1770
67,3730,12655,9807,2343,396,7095,6243,16162,17204,19052,15902,11911,11166,15947
68,12528,18906,9161,14161,15211,5017,8117,11688,16638,18418,11512,19770,12799,17562
69,12215,2146,380,4940,8232,9393,5763,5802,5326,6452,12091,13960,2016,18450
70,9233,256,13274,2310,367,5497,7154,8730,14827,3845,6567,1827,10531,235
71,16484,1662,3313,613,1919,13872,11722,16509,6952,814,9264,9546,9631,8451
72,2816,6384,19480,4285,2459,16269,10276,17361,7197,19089,15776,15067,17706,5636
73,2871,9950,2348,4148,7039,19961,14533,9494,10831,3636,762,1214,2548,8795
74,5413,7849,15047,19292,14904,6617,13353,19122,1971,18880,9196,17855,17568,15880
75,18881,9087,728,14449,5669,9720,4235,13472,15321,18300,8292,635,5394,11242
76,4938,6728,5906,16060,3165,5103,11781,2921,8636,6147,14947,8131,10404,7984
77,14266,3322,8756,4349,3680,10361,9164,8634,8677,13967,6364,18029,4700,12065
78,10101,7094,13413,2837,5460,4844,2758,10061,14063,15422,11034,14583,6249,2271
79,6497,16799,18229,19088,19329,5020,3237,4317,13127,2265,1037,19066,14092,17123
80,11126,5629,18942,17695,17984,12684,1667,2617,1468,6866,7169,17106,14945,15457
81,15329,17789,19321,2260,17466,15636,8664,11384,18815,12737,9827,6286,8183,10709
82,19455,10821,5649,5370,17328,3030,18830,13017,10958,12762,11869,18851,8577,14212
83,14984,470,7004,5983,5746,14989,19505,9056,13269,16544,2189,14019,15131,16223
84,187,16997,2638,7363,524,12359,18725,1873,11090,14218,13344,8989,241,12703
85,12455,11294,10137,6331,4473,16519,13491,12823,9936,17334,405,14144,16435,2363
86,14852,6100,5659,13242,6300,4342,3608,19050,13679,11159,6042,7353,200,3648
87,18669,3791,16000,13699,13359,13980,7015,17358,4887,1567,9519,10590,17903,10075
88,13735,1603,3170,2591,9127,11540,6909,19479,19591,1826,15342,3168,16629,19283
89,5272,494,15343,12329,17490,18593,2793,482,13682,19474,16851,15700,5871,4650
90,18892,568,11330,4235,15565,17861,2513,12891,13081,18635,15118,3081,1469,2543
91,5273,17982,10378,19426,11033,7545,4111,2148,12442,10302,14077,14271,9474,9734
92,9891,12517,3563,13584,13257,10770,2407,4100,247,17264,17755,9026,12686,13014
93,4798,5741,9425,12799,11618,19897,13663,804,3682,12668,16249,15902,3397,19444
94,3010,586,13913,6082,17341,11664,6811,9026,17634,18843,697,6173,11591,10735
95,10200,9598,12843,14636,1968,12882,12767,16062,3232,14651,12135,15006,3370,3955
96,5114,9536,14561,17513,3923,16076,19509,241,5203,1795,19451,11860,1594,2365
97,14532,19332,12651,12165,16225,7421,15446,3886,13378,7111,10712,8682,9452,7445
98,15083,3290,12946,1222,4612,13530,1415,752,8150,5073,2942,19382,1109,6527
99,13232,2681,12007,12310,16640,7277,10558,871,1187,16842,5807,8157,853,8105
100,10706,1632,5517,9182,14808,9009,12903,3085,13902,13087,9689,2503,10498,12072
101,13109,13374,12709,11958,12138,10305,13114,12985,18588,17457,10998,18502,16337,17285
102,4531,10582,1949,3608,19694,4750,10042,4642,13091,4915,19615,3552,2216,1316
103,119,10856,331,12177,11324,2852,18367,13019,3410,14231,13328,4384,12681,11236
104,19197,11989,9177,7342,6727,13097,14148,15642,16312,7829,1070,11909,5371,13275
105,4055,543,4344,14808,2370,19527,11949,18213,11784,18066,2371,7526,5736,7674
106,19520,5140,4664,6790,957,9879,16450,12307,15112,18851,18502,7477,19905,4068
107,8674,18360,7713,19642,8939,15010,12379,19139,4711,16293,6974,5383,10457,16820
108,8741,2074,8718,3254,15703,7752,19236,15469,11377,5010,15029,4172,6344,17429
109,13630,19751,5421,14163,16534,12709,12196,2312,9210,5845,4155,2596,10701,16985
110,1803,19617,14453,17242,12451,11832,2199,9026,18229,12509,9988,6526,6345,12029
111,966,13323,9378,7679,3437,2245,18644,18933,7264,10082,1481,14751,9359,10378
112,7519,14629,16372,18702,16234,18390,8185,2518,17198,2691,15350,8325,17019,19871
113,13662,5141,5147,15291,15762,5544,3887,12951,2113,4415,5424,1817,15729,12928
114,8691,254,6885,8750,5471,5786,10538,18688,19582,17987,9255,19844,12952,704
115,14702,2071,3093,19659,1106,5531,6014,7592,17633,3521,19941,15266,16066,629
116,5110,8409,17250,18495,14096,18049,5112,16664,5091,1033,12571,18444,3526,6519
117,18685,12168,6760,7833,3368,14286,12447,6081,6062,4895,14407,2668,18330,7359
118,16363,2955,8546,8543,5881,1044,17452,11610,862,5187,1983,8114,7054,12739
119,14864,2141,8853,3346,8112,4924,13630,6898,18812,12806,9141,157,18760,11256
120,18897,3363,10727,13329,19783,10739,4716,19347,18067,10140,7162,17356,4468,6735
121,448,4311,8745,7975,12397,8103,3480,16927,5720,6829,10923,10355,7194,9371
122,2455,13746,19229,653,9377,19115,9311,12115,13786,17637,8659,12325,16126,15553
123,12102,3673,2667,9455,19243,9088,13139,18365,8622,12238,7540,17103,18486,7108
124,7546,4003,16370,19078,11665,2417,16592,16956,2105,14025,2018,6263,17623,7404
125,12061,16463,3581,1872,8940,2818,298,7092,11526,15147,13423,2363,2852,8043
126,2067,9741,6288,16346,9319,15194,9936,5145,17984,18733,1623,3673,1610,18871
127,13609,14385,6367,2597,13997,3725,16549,735,12416,110,12963,17753,588,15435
128,11144,5786,10624,16539,10334,379,13201,2552,15497,11709,433,9533,18927,8911
129,1942,11374,6074,17768,2867,13278,6502,12780,10519,10391,11134,8032,3984,10684
130,10798,8307,19234,16457,13678,15159,14367,1938,6786,7441,18583,1284,19583,5489
131,3887,5610,14292,5123,15647,9316,18314,8547,14379,4438,4906,1928,5295,3733
132,10175,15212,9075,10325,11456,7955,1120,13687,4391,9426,1521,6728,17928,5807
133,9016,12264,3219,3277,15405,10236,3964,15943,9561,15110,886,7806,16920,3006
134,231,14014,10309,10885,15282,3415,4168,14049,8440,11343,9029,13397,8017,4506
135,797,13376,19284,1913,16881,5008,6041,12009,12539,18511,5457,5668,12392,13504
136,4257,16733,10344,11349,16176,19146,576,9749,15596,8303,1506,8169,6839,2186
137,582,2878,8580,10552,11461,6190,16043,16043,9918,18368,19150,3063,5013,3697
138,8996,16118,1873,8741,10358,15753,3281,12608,14796,4017,8363,14835,9946,6364
139,14127,3949,8171,9988,16107,15466,9399,9154,11083,4214,12027,5585,12933,7063
140,16569,6207,16610,17777,9957,2081,13538,17074,8902,17485,10248,5218,1440,16800
141,19456,10509,5166,404,16534,14978,1940,2481,12785,2725,5513,4518,6570,9238
142,11306,15500,15895,6052,17576,14751,19579,14584,15895,5362,4884,12252,12780,8115
143,10035,7358,11965,1542,13193,5823,8654,10012,8278,1281,5687,14399,18965,7917
144,19447,14261,496,2009,5662,3600,12534,17982,7567,15692,18714,8668,2367,4665
145,14972,2916,16775,2561,12542,18389,3039,2054,6661,17771,19728,5842,2372,14897
146,17218,15093,1895,11513,3726,8022,8320,8555,17769,1165,7418,17372,15160,4623
147,12579,16944,12350,16751,10163,15114,19797,13831,9216,15002,7157,15002,18911,5192
148,15820,14145,4667,4459,11843,5944,2319,15728,9215,7509,2347,12093,5729,6318
149,15452,10874,16645,606,14039,9911,17608,2422,14334,7015,18286,444,17622,410
150,10383,8923,8598,17095,17222,17742,10712,14694,14384,19426,1520,8700,856,5368
151,5721,9727,4972,1183,17482,16333,9608,9129,12224,13074,7674,2854,19526,17622
152,9475,3438,18413,17886,5956,10415,3172,3077,11790,9326,15762,6349,4315,12436
153,12884,19455,12399,5237,3306,699,679,1175,14864,4971,9642,10651,3813,19431
154,8424,3105,3402,12981,9890,11946,899,19225,17132,10881,1324,16421,15836,5831
155,13261,2474,14944,12559,4169,15538,9382,6153,2685,4118,17836,14052,13939,15282
156,6506,419,19613,11586,7392,19027,2238,6622,3410,8030,310,17278,11017,9095
157,11394,13675,12763,1564,13383,2798,4780,9435,14965,721,2833,15133,5161,18124
158,15817,19417,14982,796,8319,17038,16998,10185,6230,1622,3467,15710,7544,6597
159,17936,1777,261,16937,18752,1263,9052,17968,10994,10779,2397,5866,2580,17527
160,965,19855,2574,949,13341,16208,3082,2107,13596,17103,518,15562,5558,6844
161,3271,14557,13755,12248,8880,19122,3977,10380,6545,16964,9947,7016,6506,9873
162,8786,18062,8367,1318,3368,3704,1928,18212,2551,5640,10048,17373,18365,11443
163,7752,15390,5295,12410,1573,8844,6261,6678,6797,11343,16175,10141,6563,11346
164,419,15281,9038,14177,3395,10389,7378,9777,19292,2451,16278,11960,18560,18753
165,12675,18061,4106,12744,11704,13990,19489,13449,14411,15126,13558,11428,2039,19799
166,8932,4997,8217,15211,18290,4865,14464,18470,7498,19281,2295,2441,3273,13728
167,11416,18876,15066,18298,5320,12403,19392,10538,3662,1118,14036,11766,16952,9241
168,10992,4009,12800,15465,6820,10090,11733,5446,5401,17146,3258,12610,14258,15698
169,14935,18759,17993,12526,12787,8973,8393,585,2367,3463,5167,12745,5869,8699
170,15445,19020,14041,1076,2401,16842,806,13111,10095,7148,13085,11095,6551,975
171,11261,19233,15057,9405,17677,9539,7086,17698,14751,3467,19013,16988,18615,19373
172,15471,5554,7183,18277,17841,14528,289,17478,8111,19996,19480,3558,19958,10904
173,8823,18225,16246,14528,6829,19612,17939,10335,3373,5928,7413,8746,12002,8734
174,10940,8888,8882,17390,16201,14676,11560,3587,5164,1801,11468,14709,13893,16045
175,11784,12250,2281,12737,18154,11096,14586,6728,3255,14714,13862,8980,4839,19947
176,17965,12299,2847,7858,13901,12086,7067,17401,9609,18850,17254,2693,7664,13243
177,10635,13120,3731,11518,9896,7111,2819,1830,3705,8098,17171,5268,4832,6411
178,1035,6359,11651,3307,18086,8687,9323,4457,11281,15082,15243,3222,680,6626
179,10744,17419,11103,2259,13051,10126,3570,19747,10418,6803,11127,7369,16967,6351
180,18152,11202,10493,13372,4902,8863,11525,12073,870,12260,14982,11140,17478,13866
181,9852,10238,17287,4784,13604,2642,5587,16389,14451,2569,13044,7797,13905,6118
182,18966,11118,5044,9467,4937,18059,4110,8657,5952,13206,3882,3782,1216,15290
183,17784,19479,12418,9770,19234,4352,12775,4706,18389,17465,9317,15878,7105,11034
184,653,8451,5923,19137,12835,19319,7235,11757,16442,17030,921,9861,6606,14725
185,12835,3545,16150,16651,8533,5038,5181,7162,8112,7961,5958,2910,17106,5120
186,14636,12595,2822,9218,6393,17883,2320,9603,3534,7610,8301,8128,16623,15658
187,5929,1692,13012,3853,15692,15483,13462,5664,14711,19031,6507,17423,4820,17874
188,12457,11129,5193,4853,14090,13654,17735,16259,10961,17402,9673,18946,12462,18108
189,19283,1692,832,8133,12076,4352,16365,392,6835,12661,15109,251,4624,5899
190,1189,11527,11356,8677,17900,18310,10786,3253,18313,17706,13063,14398,11336,1632
191,8804,4777,10311,13022,11228,16876,8318,12860,11620,17045,16029,521,6656,15371
192,12711,11680,1994,5814,19561,4173,8594,3005,15697,11172,5580,15033,19722,17242
193,19797,18161,10174,913,6827,7224,8079,11201,18599,14460,13670,5453,3348,6794
194,15814,11417,6586,12637,499,14938,15811,10279,15074,19882,18493,7974,8795,6179
195,8837,993,10906,235,7411,14555,15376,13444,12673,18379,3039,10020,4286,17086
196,14029,5448,4551,16962,3070,2736,7178,4089,10177,12030,10400,13155,812,8900
197,11057,8236,7882,1933,2208,4330,18055,19556,18270,12435,13524,17004,12191,6220
198,11209,3984,9935,11337,19346,4845,17215,14343,7424,17224,7496,17228,17993,14363
199,16689,15482,4519,19733,2709,14612,15663,16906,13495,8778,5834,3778,6600,9116
200,12527,15028,12290,15229,8267,2666,9307,152,6608,10127,2001,9419,11625,7756
201,15183,5496,2640,13798,1184,5361,6623,12389,12580,15215,18981,2198,11124,5296
202,2521,1919,16256,15337,19305,1880,5595,3596,16660,5424,11682,8358,13294,14031
203,366,733,2643,312,3329,12434,9625,3685,4082,9851,1474,16474,2698,7581
204,5977,9493,16295,1163,1846,16034,1733,16121,18569,18120,2400,15058,9538,15856
205,5485,3160,17866,12450,12915,17649,17277,11433,14292,4065,19375,9002,6502,10556
206,14832,11047,2800,6152,594,8307,4333,12371,18332,5040,2602,758,16505,9251
207,268,16662,17267,18254,7744,19275,2576,19385,4343,10110,5656,11294,13282,10996
208,3489,11733,9020,2820,11879,11483,1184,1845,18577,15789,12881,15104,19108,105
209,8144,11356,4866,16773,11834,15387,15701,5725,18624,3288,14819,13802,6680,7802
210,18525,14415,16763,15365,4221,14269,8535,3836,16513,8058,7050,2090,11495,16200
211,9681,8843,5991,6902,7313,6104,13077,8404,9998,14628,1093,6654,6379,8187
212,12157,12863,2855,9791,15602,11569,15420,2451,10778,5900,4353,12460,3892,7501
213,4418,13821,9784,5778,5292,5561,7478,1228,11156,11455,19524,7104,18371,271
214,10508,6699,14197,5461,10621,13909,12965,1877,1540,3653,17422,12823,1191,10505
215,8402,9048,17468,14492,10122,19148,9736,16567,9925,14834,17747,11783,470,19341
216,19825,18769,572,938,17340,4431,16763,14696,9010,17550,3988,10470,12361,16891
217,16586,16391,17615,5651,10544,9023,3512,5660,2070,234,6894,5319,15967,10854
218,8753,1734,1342,2765,9047,15007,3877,15315,3683,14289,11740,18155,18343,10689
219,14916,9420,11538,9767,7718,1742,12366,11853,8441,17846,12688,14054,1605,19738
220,11221,8009,5320,3443,6425,2588,8304,18703,13005,9125,16148,447,16566,718
221,18624,15010,11166,5043,18921,5628,15718,2473,14549,6808,208,14329,18625,5162
222,9296,5861,16908,2514,2006,904,4118,18427,14964,5878,6902,579,15245,19580
223,7193,7885,9593,233,15139,3293,12933,6276,6075,12612,5315,3572,17868,539
224,12258,306,11109,8213,6682,3328,12986,6331,17603,5296,17378,14968,4894,14518
225,6248,13484,7941,14905,356,16711,12424,9378,6439,9966,9284,16309,12511,14514
226,19764,8644,8667,1651,2096,17883,7406,5109,11404,7823,1080,19304,14251,19269
227,4449,14779,7359,3404,3951,1627,8944,5736,19750,17155,9122,7474,14613,17978
228,16843,19661,16075,18158,12783,4132,10253,6369,17652,6268,16018,19393,666,8561
229,7181,1615,13525,9137,5194,14728,1652,15055,16586,2256,7934,10018,16479,374
230,10690,2767,1042,5033,1789,8843,10607,11013,1826,16437,14391,14955,12303,9591
231,2750,17188,16939,11982,3382,1468,10644,5664,9831,7050,17826,11046,14558,15601
232,1452,11634,7647,7750,15612,17570,6087,18211,14005,16835,19216,9753,15754,14972
233,1954,3763,5277,12964,17808,4521,8744,457,9263,2901,17147,9285,6826,18999
234,10961,8809,7610,10556,11510,10994,4341,1975,17792,7416,11670,5752,15053,17769
235,6349,2473,4138,9094,8788,5616,1121,17088,9195,7807,17105,5156,313,14250
236,16754,959,15831,799,7970,15825,6034,2318,16322,6593,15640,17361,14137,14749
237,14786,5021,13629,6792,4265,7303,7058,15648,9541,9418,11081,15936,4706,15135
238,14781,6156,18321,19091,1223,3278,14885,8444,8372,4473,178,12793,9292,6843
239,7830,16202,12083,14942,4228,16336,14573,19752,6540,5458,12517,10402,6135,5330
240,8514,8524,8919,1436,444,14508,15131,4497,13223,15103,10877,4370,264,812
241,5934,12632,5733,3434,16723,2084,18479,5190,14246,7102,10302,12847,12853,18558
242,1358,6797,4963,9258,3721,14732,411,13898,5171,667,13001,12823,17115,4638
243,3442,7214,10184,19078,2636,8758,10944,4239,3646,10898,19990,14305,9159,1591
244,10363,13993,9875,19488,14297,9915,11028,2329,13909,18769,12078,8292,884,11299
245,9389,9258,15472,9516,12825,855,8454,10182,790,13655,2671,9305,13826,6022
246,16168,17441,6896,2488,4577,1572,9007,4524,17973,6520,10191,18171,7346,16310
247,141,12106,7970,9944,18065,4709,14254,13016,9173,19204,18592,4977,5666,7890
248,9213,9292,14705,8277,3430,3807,11415,6795,10488,12516,12661,4132,15728,1564
249,2909,1508,3238,6453,19873,860,6642,1333,12717,5133,10875,2020,6709,10880
250,7282,1284,19431,11944,18426,3258,16080,14238,10461,6174,16545,1701,17685,3105
251,14278,11358,17033,2850,17245,2552,17987,4083,4240,8305,1755,5315,15020,6290
252,9222,19882,9043,14577,14827,9767,375,19794,17373,17615,4476,19075,16313,12739
253,2030,11274,16886,444,11879,1336,5940,6423,13841,11307,1144,4179,14838,16332
254,5834,13574,8748,16125,2398,4736,19742,15337,11368,4304,8277,13918,9449,1910
255,11122,11312,12793,8726,5570,16301,8195,3853,8771,1102,10700,9155,9083,15057
256,5900,17241,19841,15870,13078,19490,12098,17389,1170,3142,14170,17689,1603,288
257,15558,5233,7819,7574,1087,13009,17637,15178,16443,1548,5218,12178,2364,16389
258,9483,17266,11072,13556,10234,11653,6643,15949,15583,3358,3178,2124,16251,6968
259,1546,10769,16038,10143,10321,5195,17916,11218,8303,8272,16444,16776,1949,15468
260,9113,6015,17196,12763,11958,18785,17593,11056,4358,205,3056,340,2559,3990
261,4327,12815,5292,9157,16310,1172,19540,5584,16199,6461,15417,6271,17286,654
262,15681,9075,15925,5346,9079,19920,2709,3731,3308,11925,2847,4270,7837,3620
263,10991,17046,11032,14313,1555,6633,11094,19284,11663,13707,12404,9692,7939,1793
264,14379,687,8771,17197,15822,878,5678,17872,15494,10927,13907,9216,10772,7522
265,6540,17378,13156,12352,17614,9734,19084,13905,18323,404,6126,11591,16960,4533
266,2575,7452,3204,3234,14600,4494,3208,5824,14663,8521,15201,11071,18818,18910
267,9279,4943,15254,17794,15656,13669,5477,11772,8309,7331,7591,4279,12302,9925
268,6201,14728,11647,2254,19953,3066,3838,13786,7997,9513,5904,11705,1104,11180
269,19105,8101,5564,15301,1066,4744,3096,16524,2779,9181,16247,18088,15593,8312
270,12749,19590,3926,8535,2229,17114,6646,6110,7787,6510,9800,17446,5780,1502
271,10737,5798,17612,3189,8639,7866,19409,17366,17309,213,6282,7089,18215,7284
272,17057,5371,4649,6981,2478,16840,12400,18660,2528,14846,18558,5213,12532,14276
273,10147,12365,14476,5336,19795,9396,2757,17685,17442,11563,1408,14920,3980,10455
274,1838,950,2570,14792,3031,8311,17990,11696,16034,10687,1108,12601,18818,7539
275,4361,7202,9377,14405,8506,1972,9186,11376,986,10046,3615,7419,3739,7350
276,16569,4759,17769,2291,4767,14016,7292,14050,2231,19286,7849,13667,3282,8789
277,10785,5310,6232,5872,19149,17268,9282,18375,2938,18925,10284,1612,535,6524
278,1924,18273,13733,11864,12437,6870,6275,10087,18620,14190,19351,16940,2398,16374
279,13245,16196,14025,9490,16352,16691,19340,15967,2929,17973,1099,3436,9172,7094
280,13134,17993,167,10107,9088,16604,18595,342,13180,17951,13953,16448,14963,7609
281,6200,2652,9094,15431,5264,10643,13115,4930,15154,7952,3896,16882,16628,11648
282,16465,15503,13137,1654,9198,12819,6291,4959,18515,15837,1053,1401,2904,15616
283,1648,17367,7256,19331,16572,19839,837,16705,18985,336,10678,6425,11206,10842
284,17060,4301,17076,6732,6650,7408,6544,2593,5101,8404,13746,848,9717,17387
285,19307,17803,4274,10756,18989,14734,5054,3868,17050,1620,2812,18189,19526,14650
286,6483,15745,9209,7880,12031,5588,9503,1773,10259,19279,17278,10260,14850,16563
287,7059,763,927,18656,12675,4633,18152,9934,10187,2887,13677,4976,19983,3057
288,4967,2455,13938,12117,8115,11044,11929,15624,5630,1576,936,8238,6962,9866
289,3488,13921,6022,12606,7798,15922,5891,12404,4876,5784,11327,5244,17990,16496
290,16940,11787,13274,2665,4154,11323,8466,3999,7066,7126,16485,4548,14606,3789
291,1895,6333,16438,11093,10109,13276,7822,14708,4243,17155,2054,1919,12357,16644
292,15780,19401,16993,260,9062,2736,5954,17349,3049,1130,13671,4180,14009,7880
293,6776,8177,18505,10510,12581,11217,14780,14348,4297,15575,9016,14632,6117,10053
294,6183,10055,3780,10878,2422,2156,18638,7186,14617,8147,19652,602,8694,11143
295,15373,6757,970,11683,790,6382,13737,1650,19214,9565,13755,9102,7667,13588
296,15440,12001,14420,6997,13370,3343,3764,5289,19494,7679,13172,14606,11858,17961
297,12647,14253,3674,13864,533,1035,6776,6741,1713,7232,225,6389,4516,3791
298,6287,15790,7070,14428,137,4913,14457,17807,14393,6026,904,6963,5362,11084
299,18964,2538,4110,14546,9113,18151,14537,5163,13140,9953,15948,15880,19107,7160
300,11708,10996,13092,10181,3584,18792,13869,10519,16527,3791,309,5452,159,11002
301,15336,10924,11240,6624,384,9562,10015,14149,4798,7712,9698,19363,9988,14147
302,12743,10070,17387,4383,13975,9375,9358,4089,3116,10913,2558,8254,9583,8056
303,2551,3426,2221,2133,12177,19099,14608,6087,3635,3462,4279,5341,15332,19053
304,9242,13157,9165,2229,12097,10675,2651,3123,6929,10993,5573,6537,10815,18171
305,16794,5081,12278,16314,6317,8391,11587,14076,1258,12012,10056,17544,4230,2544
306,543,10069,3769,11865,10111,5589,15999,7330,3157,9499,7225,17760,15066,3803
307,14189,7503,15277,4229,1700,9586,4182,13380,3574,9528,15829,18390,14013,2957
308,19117,19350,1330,7435,12886,2137,12587,11337,9145,16816,2675,7188,19744,5773
309,15045,7136,3271,5243,278,10536,11263,7682,8758,6814,19831,19535,14955,16799
310,8383,7378,13254,12332,18051,5156,8131,5335,10911,9760,13912,19783,2157,1913
311,15305,17475,5317,1579,17115,8896,11415,16783,19789,6811,16989,9087,10013,8082
312,9816,15729,10619,13158,12104,782,5762,10988,19849,4186,13062,1710,13913,17998
313,4013,16892,18832,14189,17163,14127,18809,758,9731,12432,3080,16838,9869,4882
314,6473,4154,10120,10119,11653,3945,19709,13455,4628,8366,19604,12218,13881,2594
315,12496,8865,18642,17984,9516,11873,9787,14915,11152,11691,8228,3467,19877,15393
316,15047,5425,5565,6179,2055,16374,7592,18582,13533,5719,13113,19393,17297,16946
317,5997,12440,6011,2199,13209,19293,6325,7024,18534,15070,1891,2953,19545,3145
318,4535,8388,16894,5968,19910,5599,9123,14519,19644,5589,19830,989,14921,18839
319,3748,9106,6095,9534,13900,10173,4814,3896,9272,12136,1062,17881,15403,7102
