"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015"
21,8141,955,12955,13961,14947,9971,7043,16031,13279,13957,370,17458,5621,113,12866
22,5679,15780,15757,5215,19593,18477,10971,13677,2779,19289,13479,7090,8085,18123,611
23,16724,12861,16710,5963,3127,11884,7472,994,9051,15312,3358,13609,16521,16518,2075
24,1610,19183,14175,10505,13230,7917,2367,2234,4489,8271,5645,15444,11714,7668,1409
25,10903,14298,175,9331,10105,1396,2854,555,11764,13785,11499,6164,10087,13377,11177
26,9427,497,16552,5721,17595,2137,13775,3740,1441,836,9679,16430,17990,16687,8177
27,9140,17307,5934,19864,1767,7941,18653,8105,14666,15431,17566,1364,16276,17313,10518
28,4443,17947,14995,3347,9187,4835,12402,15014,14372,7406,14467,14388,18675,19789,7974
29,2582,15599,14136,1188,18100,6815,9587,11646,11266,18734,19141,18522,15797,16108,2813
30,10459,9097,5764,4527,18740,11231,16302,16141,14798,4973,14680,7070,5691,1449,17188
31,11796,3425,1162,14943,3731,12900,17318,15563,7655,17776,5387,16349,12565,15977,11303
32,18948,4465,14769,17962,18275,14422,11876,6745,16579,8217,12012,1133,11888,7703,1694
33,15501,2401,4554,9469,5699,10169,15481,286,9054,17355,4030,11648,2445,13239,10911
34,11802,3723,12264,1526,14634,4540,16952,15389,1987,2422,10195,12566,10511,18772,8729
35,15785,14225,298,18013,18547,10828,2453,3193,378,12853,16583,10009,6068,17859,3282
36,5953,242,8621,9775,15785,15945,6969,17115,17321,4794,10886,9520,7426,16358,3238
37,6954,18331,16751,18624,809,19918,3578,3628,11391,9600,10700,16061,3222,9822,13332
38,13092,8811,18325,5241,18927,3173,16609,8149,19916,18262,10592,10491,9589,11458,5100
39,13307,13697,14672,2999,11601,4756,12542,14223,17937,9081,12935,9845,5813,6597,3661
40,19545,11912,9845,952,19617,8136,18835,5120,18143,5541,13222,8725,17618,17961,19631
41,1843,7583,5649,19784,18865,3033,6163,6329,8598,5403,19244,14730,3061,18278,5021
42,6070,14319,4438,6191,14989,6335,10393,11788,4122,8652,691,14984,620,5581,16402
43,16635,8945,19336,3306,16715,19995,884,1215,18812,4718,11244,3439,9057,19664,10788
44,3152,16059,17760,5184,1877,6137,11085,11683,16554,18741,7681,17405,17302,7192,14909
45,7507,4216,1702,11806,6494,11146,15211,2093,18854,5120,19674,10562,4580,2851,10411
46,12345,5767,15705,15615,19783,16835,6063,7681,9030,15640,7051,15689,16992,19629,4667
47,598,10560,10152,2030,6688,892,388,6008,12589,6294,7233,16683,12548,3984,15381
48,9574,11746,1596,18057,11326,2702,13521,15420,4711,12303,9585,14350,7937,3702,454
49,4919,8717,19593,15890,13876,9731,8023,16397,16057,2516,17732,4745,1862,18932,16742
50,5492,14480,11564,15506,10385,7577,5039,17998,15327,2892,18982,16654,14010,12620,12415
51,15027,797,6311,15007,14316,19209,7693,18370,1181,3139,4129,8950,3704,5002,2837
52,17409,11327,12879,6217,12389,14283,8237,5232,13412,11371,12736,17802,5707,1266,14597
53,5363,19551,1424,9220,8795,15562,1143,1997,5715,5116,13941,1919,9376,19530,10648
54,13114,11456,11771,17763,2180,16176,14217,8100,7676,19968,2619,6672,13610,11462,12433
55,990,7398,17794,16132,10790,2525,966,17699,12663,11872,6384,18953,462,16778,14036
56,10909,18210,13405,9359,6563,5793,10440,8342,12480,17287,12139,5288,13835,3205,4534
57,13817,6228,15276,3849,4791,3063,9927,7455,9246,4354,6593,17338,16679,14401,7419
58,8369,11508,1708,17588,3848,12653,15040,4116,11013,15029,3913,4366,17874,13578,16872
59,1517,12493,16312,4890,842,1712,19574,13314,12889,3040,13433,12851,18483,6739,9387
60,10608,14508,3221,14916,12136,15122,13488,12721,5383,9986,12834,3048,10449,1601,8164
61,19496,17040,19111,5707,17775,19587,8625,582,10897,5447,15453,9962,1235,7783,8040
62,11638,12238,993,16577,1291,16673,14214,11339,18489,1688,5606,6297,18492,7354,18406
63,6552,1764,19532,16592,18155,16299,684,4319,134,14156,1666,10755,7251,4322,15168
64,15959,932,171,15041,5695,2542,6269,16370,13573,19665,16111,15874,9313,14537,484
65,13748,19233,19519,12609,1349,12374,14153,6965,15603,17812,17371,4416,2408,2130,11883
66,9588,1831,11907,8040,12930,7938,3248,19650,16020,17507,1639,16226,3180,1713,194
67,12067,11473,2900,18072,10471,18096,18966,11835,17436,14534,2127,12550,12588,16435,17030
68,5982,2242,18747,8459,17755,12854,10736,6641,12789,9730,9446,12122,12461,18922,9982
69,16264,7323,12733,4507,1857,7489,5832,4495,18361,8988,16401,13290,1937,4425,152
70,6654,3166,16157,11854,19990,7651,16143,5646,13866,18236,14394,5305,3898,14643,11792
71,471,3124,8747,12947,2652,103,15384,8603,2027,5848,17837,17389,1290,16826,1854
72,11515,7302,4897,3205,9546,14130,649,15195,13795,5730,4688,2541,19811,14846,259
73,18905,4705,878,19421,1009,16787,5587,8309,10613,16798,18342,6702,2833,12736,15738
74,4758,14605,14473,14337,11875,18864,6426,6348,15036,19790,11658,6999,12223,10119,2334
75,16110,14243,5130,3599,313,6964,6892,5909,10148,7686,18324,16805,8872,2311,9388
76,6575,14415,1316,10712,3699,19935,19048,14879,17881,14937,7522,17199,3616,1520,8479
77,8252,16056,12422,10886,6356,14037,15890,6421,11994,4520,13235,9680,9858,7328,9020
78,13088,9131,16080,16109,6908,8816,13053,857,14983,4648,17479,10279,17565,2264,15111
79,4613,2576,7711,12697,1763,3572,15288,4833,18604,17680,4154,1730,2681,7625,11317
80,15275,4191,5115,13822,5385,17629,4881,12181,278,19794,12676,14992,8008,14773,2691
81,17071,10590,4163,499,10191,17785,4085,6201,13526,19054,7175,15717,373,2340,13543
82,19431,17942,3714,6697,17125,3830,19362,11181,3570,8987,4575,17777,14191,17016,14133
83,10958,1151,580,4221,1203,4435,15694,4793,17083,2949,12078,10721,670,13010,11239
84,10530,4637,12086,5801,17639,13673,16876,13749,18319,7587,4847,16910,15870,2870,18869
85,19508,7993,5740,11035,14018,9893,19203,9896,895,2348,15573,3710,5256,12892,2864
86,1551,2198,9517,6639,9562,10666,416,2887,13734,8648,8794,19178,18275,12343,7422
87,17696,10213,5453,2142,14515,17538,18833,14283,3375,19088,5667,10908,14995,7117,9908
88,5147,18742,17418,11148,548,7096,9044,9281,13086,19253,9131,16450,18144,10072,3551
89,3268,1766,353,13686,11983,4060,10284,6827,15358,12310,15442,13580,19678,14045,11489
90,3536,5064,15742,2167,3745,9197,14362,16225,1072,12030,13458,14514,1229,17644,7573
91,10886,18177,11861,3249,15400,4746,456,4899,12836,2969,16672,10654,2270,8263,16829
92,13922,17898,6755,7917,16043,6084,14038,8322,13492,19968,3730,16279,18263,13812,14598
93,472,5908,16931,9462,3351,4926,19169,12017,7520,14876,3619,12048,960,10005,11586
94,7744,990,19650,3747,16696,11852,4988,8247,8410,18546,960,12982,12367,13906,12548
95,16505,12389,10963,1568,15988,4364,7725,10720,5019,2433,2790,6117,18348,18207,15444
96,7095,2772,12189,4286,13248,18876,13059,9850,19024,11825,7652,2776,10582,19704,15130
97,18206,7277,16736,4700,10559,9475,15207,7988,3850,15658,16315,13975,18006,5976,2584
98,14106,9485,11076,1462,17312,12034,13410,6898,10373,1730,8624,5144,1014,13217,14070
99,16308,14917,18296,3194,11206,2992,13069,3053,7831,1554,13375,9667,9396,16046,18133
100,6397,4536,4339,14122,16799,17135,3258,3278,9644,7300,8582,13870,3395,19695,16606
101,14190,1342,1479,11137,18076,4812,19291,15333,3008,15845,14814,7502,11533,15548,6090
102,9280,19696,12135,14191,9194,7701,12743,13970,15756,3565,3821,14298,3866,14160,6409
103,16917,6863,3523,7661,17350,15304,18899,4478,15657,16935,3333,19742,11567,13990,9661
104,15450,18314,1037,5751,16622,16193,4330,15724,6241,19612,13286,8758,1927,12419,19880
105,12244,621,545,16142,7788,19625,5036,1676,12400,14273,10890,12023,9093,3661,3276
106,8499,17948,5031,14081,3420,8643,1393,13850,1816,8098,12556,2201,7533,17151,18820
107,6977,16297,12189,5005,17151,764,3794,12097,19638,8900,19705,7863,494,8542,5090
108,790,8124,1654,7877,8584,1979,7636,10924,5549,10354,12355,14146,5861,14710,18648
109,17328,4668,8347,7139,11505,5064,13041,3850,19702,18275,12234,14356,7455,13246,18329
110,16653,8503,15921,2748,11695,6809,4261,6774,6838,11623,11701,6770,10259,13454,18871
111,15391,17411,13003,8202,9752,596,6879,14955,5004,9114,197,8830,14565,6086,6054
112,6391,7279,13514,8275,15529,10695,19836,6080,1161,6839,6867,13483,3537,12486,6362
113,753,1811,1014,11113,14021,4692,591,17492,2925,17697,17230,11333,4920,5908,5087
114,8713,16939,783,6364,1567,17084,2649,818,14747,6705,4590,3980,2540,10332,11666
115,13721,19190,13866,4094,19096,7891,854,8825,6691,10643,18630,8015,8722,14524,2319
116,4704,8808,19974,10930,12408,14252,11661,9764,2485,788,11942,8711,15976,4573,4357
117,15346,9242,10909,14874,12826,12599,1629,675,16861,10023,19709,17638,3080,6865,4406
118,4266,4305,19807,3623,18649,1850,11776,10922,17555,13760,797,14588,18155,19781,6559
119,12277,7761,3664,8893,14769,13625,13434,6449,10260,2817,18765,9206,18677,16619,4965
120,5379,13287,9475,12887,14488,19848,144,8115,15895,6205,14990,14810,9892,13124,11337
121,3044,17695,3288,16077,14315,627,17213,15730,15253,9581,19470,6793,15144,8383,17679
122,12568,11112,17104,1652,18169,11047,16497,10599,7390,6084,17703,11675,185,7480,5785
123,19430,7320,10012,17022,13896,12184,12582,12922,12759,17039,10306,9800,14567,5844,19787
124,15374,10015,666,18011,8504,12591,17458,11540,5453,5369,4051,3762,12020,5589,583
125,6045,603,2350,858,438,18325,9798,7453,14393,16324,17579,13263,8813,18006,12796
126,2600,9294,12760,11817,1439,7049,5692,18891,17522,7708,18962,7825,19358,12260,17652
127,17497,7746,16529,5195,896,12401,17872,9218,2758,6573,5112,12073,5335,17795,11684
128,19973,15670,4188,16073,18824,7107,10472,1114,16329,14598,14481,9553,15871,5555,6821
129,1993,12945,11629,10324,8663,4375,11758,7859,12719,7613,4168,17441,4255,7936,17045
130,6397,16430,7690,1731,4084,17169,10952,7656,7316,12344,10508,6033,10440,2911,7178
131,11449,6099,2367,11104,12570,9278,6244,7221,7132,5738,13792,12232,10539,16867,8254
132,9339,17142,3994,12832,17569,16308,6728,166,4640,19038,9445,6172,15632,15983,13019
133,4573,2806,14187,17680,11602,19321,16843,4810,18700,11443,18046,5969,4925,4429,512
134,17308,5284,1451,19186,13843,17416,765,4045,12776,5659,894,16410,10349,18715,18038
135,14114,18172,5933,13876,6950,888,12965,18289,6788,10468,7553,16470,10398,6560,18014
136,4356,6182,2897,14919,1284,9534,19868,2892,12523,15178,2635,10888,12437,10152,18718
137,6564,7496,11866,7872,10435,19236,14834,8402,1695,1729,17498,7958,19217,19524,12430
138,17559,14405,15694,13097,4331,17563,15683,6231,4946,12834,12231,12506,19364,16244,11450
139,7337,15933,16001,9829,17568,14692,6570,9319,17934,4851,12641,7580,10679,468,6027
140,4381,15057,8776,17709,4569,8301,19970,975,16285,11062,14457,2475,18753,17119,13593
141,10644,13267,7432,7686,17566,19886,10358,14097,18291,15649,14972,3173,284,16676,8053
142,675,14041,16907,17715,13287,18660,10600,12127,7613,4106,16169,11151,5387,6035,209
143,13039,6761,18314,8463,8718,12902,2410,3547,6837,14479,1881,15466,8972,12937,17218
144,6538,11076,14803,13117,12608,11289,16479,10207,7904,1142,13895,12420,1062,5256,10815
145,13520,17014,15125,13173,13117,9624,15988,5100,16836,18319,178,14789,1988,11131,2413
146,6777,9557,13959,5499,3639,9674,5951,9918,17983,12011,7727,19697,5817,10247,10360
147,15121,14457,9884,4716,7317,8629,9320,17378,5970,1351,12733,7435,9176,4468,17787
148,2722,2620,7099,12746,2168,4191,4099,13919,11761,18421,530,5063,11917,9852,4091
149,11368,1539,1843,3224,8258,6650,18536,17791,18640,9264,19566,849,10556,9312,9861
150,403,2536,11983,18505,2623,3038,18902,6726,10119,12992,10297,1289,906,14181,11397
151,19492,15931,2862,2590,14859,9757,3299,5461,4432,19347,15008,19220,1786,4435,493
152,10604,19398,13755,5849,17621,13967,5798,13301,3320,6724,18382,2743,18674,18239,8208
153,19141,16353,13225,19255,17152,2486,18844,10045,482,1504,9713,17382,8860,9829,12699
154,1034,5652,7935,9988,2620,3007,1585,3346,15593,9740,17743,12343,2618,2961,12789
155,14926,8512,17199,9808,18181,8442,7590,4054,9029,3173,19412,13831,5146,18428,1080
156,7231,2962,13183,19104,859,9733,10008,13166,16799,14927,15168,12678,14063,11281,8493
157,14460,18825,11531,19380,6201,11612,18146,15854,8021,14419,9450,2093,13484,5440,4221
158,2480,16139,738,11483,7149,7136,19194,12618,12578,10263,13095,3434,19730,17382,10279
159,13164,6502,12100,6218,6554,18574,19727,19885,6526,18697,2126,15880,2371,10010,16688
160,6049,9587,8838,3083,17991,17836,8922,2063,15525,7160,6099,11322,5906,2381,5060
161,4588,940,1885,15035,15348,7034,8350,17455,8613,15407,13569,16280,17256,4497,16441
162,10575,5208,15880,13660,19049,10096,10677,6172,5357,1023,8544,12061,6488,5817,18798
163,7061,15867,2007,14061,11519,3269,4697,1095,2381,6546,19795,2870,16965,18690,14713
164,12019,7195,330,6447,12395,4619,957,15373,16676,4316,14129,12827,1343,10170,13873
165,17376,7695,15477,16293,8204,19873,6071,4177,1643,11150,12533,6854,383,1390,10624
166,13633,11262,8129,18985,10031,19302,13873,15959,15218,4881,12385,10287,11529,11024,12403
167,3252,11540,12492,10417,1942,4965,11402,15831,1431,15504,4478,18101,11929,17083,3586
168,5506,13784,13067,4520,2659,11705,4663,7509,14163,1370,280,9262,13680,4028,11395
169,8860,2272,3085,11638,14705,17571,7484,17507,17882,2113,254,2549,5521,5157,9286
170,7026,14048,10790,10222,15645,18740,13040,17055,16312,1348,8311,1792,12409,9059,15615
171,9229,13686,5303,18374,9221,5101,19968,4861,7637,6998,18216,239,15636,1547,6497
172,9384,9134,8993,12915,16054,19259,4154,14556,173,19450,17945,3150,2058,18348,4856
173,11232,9185,4667,12981,15224,2135,11180,2346,10714,17662,17145,13856,8720,9798,12737
174,5987,18248,12308,11095,10901,5561,7353,17658,3469,9302,13171,1014,17451,3428,1704
175,19979,5586,16944,1822,14361,7985,17913,5321,584,6032,12857,8449,1313,10910,19978
176,1298,364,17401,17291,5551,5205,13378,1405,5005,18034,6385,10030,12632,4045,19608
177,10818,16663,1662,8366,9465,10541,13124,2768,669,15681,13791,11185,17043,13403,18339
178,6976,788,3207,1231,6979,9461,15771,3166,16201,6792,3661,18452,7306,6782,9618
179,3905,11848,224,16615,1767,14118,1750,13567,15831,10649,12978,16510,8317,3121,15219
180,10867,8931,10776,13090,2066,2222,146,6371,14888,6662,4252,19268,17154,14149,12361
181,11114,4848,4060,7709,2257,1397,2389,9766,11281,8740,769,3702,1576,10579,1488
182,518,6414,16495,17172,12986,11151,3069,11125,17750,6497,1581,18642,572,5177,8232
183,12724,19621,19706,14058,18065,13361,15721,4358,16453,13998,10111,10590,3314,19257,1178
184,11415,9146,17650,7371,18977,5189,2545,7608,2347,14711,18556,10888,2345,13666,13704
185,1286,4656,13822,7455,897,14778,7165,13647,15898,10258,18501,16365,914,4163,18719
186,8718,15520,3630,393,17911,19621,9253,18337,13510,8877,4268,19282,3038,764,9562
187,13332,5233,5458,1619,12175,18084,9904,19843,8817,13864,2053,8096,17073,14616,10876
188,11403,8998,16764,12007,2670,18940,602,10086,16258,16441,18175,1608,7973,4201,10075
189,3277,3381,8155,6023,14069,15506,6317,16776,11613,3380,17721,6699,19696,18032,11392
190,17378,788,18178,2972,7039,1706,10990,2374,19243,1740,14550,10471,340,12769,16880
191,779,7448,10593,8062,7948,2166,5020,272,3370,14645,5407,14337,6829,14176,3845
192,16321,2942,8877,11848,4929,13061,13245,13362,1204,16551,19478,10710,1342,454,13457
193,6534,15501,16449,3302,4870,17658,19369,11311,3458,11010,13098,5640,8158,13861,15860
194,8438,1685,6224,14440,19189,11835,17943,13238,9843,15836,6275,7130,5713,1408,15334
195,16889,7297,18574,16050,15306,1191,17637,1900,4823,5711,16624,999,11142,5993,18287
196,13528,10252,11629,5807,14525,9108,14299,5910,2205,11945,4128,9975,6977,13181,6550
197,6205,3876,18850,7568,4040,4977,17015,17275,18075,8454,10660,19248,14685,3139,18618
198,11995,18899,18103,10905,13596,10672,15529,2560,3152,4798,1985,3285,8491,2467,7235
199,13212,5990,14394,15634,10317,5319,3317,13183,2058,6205,16694,17243,8390,8279,12728
200,11311,17056,10634,14720,9801,10974,9579,6045,1137,4319,14605,831,6350,8462,10576
201,1706,17961,4147,8944,4606,8735,17424,11798,2770,16929,457,19698,6421,17487,6018
202,18344,16602,8990,2606,493,8045,11141,7031,15597,13085,12427,4855,3471,9937,3325
203,6807,8582,3458,11675,14819,16592,14973,1581,7354,16526,17066,2618,18107,1368,3374
204,1498,6580,612,6386,7415,8781,8841,13911,16827,1756,12264,15140,9491,14257,8755
205,3140,16479,16663,223,7801,14879,17716,6808,1487,10692,9972,10020,18093,17732,786
206,12773,15119,879,2794,7283,10134,15114,8737,9432,8696,5077,14388,16555,17127,12942
207,5811,2302,1248,10189,2833,6807,12810,9482,17461,13604,505,969,9229,5352,18200
208,13702,3445,17084,11737,18118,800,14894,12278,2452,3337,10552,9390,13645,18943,8808
209,13454,11018,12589,11270,9750,11340,10521,19883,6263,19542,1072,17817,7546,9892,5626
210,17854,8864,13908,14238,11068,4581,10159,13881,4645,8258,11625,12778,17896,19816,10055
211,14047,7580,7155,4953,4012,14207,18206,5953,279,9013,19418,10315,15100,3157,1937
212,13077,7257,16077,1442,1619,7446,2007,5127,17435,2569,12456,11646,6838,15949,7483
213,16987,9366,13014,19132,4421,10559,17970,2008,14812,2258,15317,16085,8393,3902,18692
214,10615,13901,5131,247,16051,19317,3595,7339,13314,18296,7797,16051,1393,13049,3588
215,18910,2567,15803,13404,11146,17874,15677,12678,2727,6225,1158,8733,11162,18096,16313
216,3051,9407,16466,3749,19477,3999,4692,4616,5287,12527,12737,5888,7332,7400,3752
217,9215,10870,7126,2731,1363,14256,6388,7903,8593,16614,11548,13852,6013,18143,13365
218,17718,172,11492,6803,6413,13424,506,7742,17431,18650,174,18724,11679,16697,12362
219,3210,184,10490,2412,8313,11250,3693,6355,9995,17927,15804,4634,988,18173,17884
220,1014,17871,2156,4694,9791,9739,6411,12172,6315,5922,10185,18867,6329,12699,12077
221,5389,10414,19444,4944,17924,12390,17080,6964,15988,15265,15065,14328,6756,11950,7861
222,9334,3886,16003,7433,1275,3971,17968,8798,14917,2586,18549,19005,3816,10011,3482
223,3005,10177,5119,156,11483,185,11143,1044,10731,6761,5977,3677,4244,8233,17353
224,4568,11288,18570,11173,14311,13168,12456,7346,8946,4534,7047,11401,18923,4312,17717
225,865,13270,14144,18940,7126,11991,16626,7106,9083,6166,13297,8949,4703,1094,2940
226,5320,5486,7438,18510,16729,15783,13932,2049,15514,9962,7645,7621,7153,9431,12852
227,10900,1198,12666,15339,19163,16669,13073,18564,503,10679,4338,18582,6719,13096,7079
228,4071,10399,10180,872,11499,8268,19490,7241,8694,13218,10111,257,17207,14520,13433
229,1494,13239,1818,16555,8219,16131,10638,282,9939,3344,12245,18078,12574,13585,1405
230,6141,10494,7506,121,9200,1703,16960,4984,14426,13380,6227,14950,607,9187,2245
231,5325,9285,17469,10575,978,833,12420,1397,4347,16359,11524,4301,17979,1998,2699
232,1979,5048,10148,16236,13239,1338,4840,8637,11360,2180,1515,3022,2891,5990,11040
233,14628,7099,5595,3188,14695,5007,12432,17368,16680,13164,6410,1779,10375,11484,16464
234,17009,15070,11251,15450,16284,18788,19361,5290,19936,10997,7118,5679,10566,5041,9877
235,10750,18903,6371,1079,10826,18440,16138,12588,10986,8716,10476,2164,13313,10240,8295
236,5785,15559,14405,19974,16916,3776,9198,7758,2232,8831,15050,13381,10071,7553,18155
237,13149,18997,18856,9079,8455,579,10387,11249,4652,8827,7638,3863,5369,13419,17357
238,4499,4103,1647,12209,17359,12987,15042,13773,4876,19628,15741,16031,2544,1009,5364
239,9686,5463,16050,6961,10632,8774,9518,8774,9032,17247,6594,3568,4058,12680,3536
240,11125,6569,10091,1905,1403,12037,3771,12836,15652,14328,18965,18760,15176,16513,16622
241,13347,6048,10396,6375,3867,16475,8031,8147,11453,13258,12623,8007,11006,727,6205
242,926,9837,2150,4609,659,19884,6347,2538,4478,13418,5611,19858,7469,682,9433
243,3171,1622,14563,10894,7681,1562,476,7987,2910,11322,17227,1258,7022,14050,18349
244,14091,18743,7981,15096,18883,6423,8981,10595,8965,4196,1742,13581,6441,2989,6466
245,9944,113,13350,7032,15235,11966,7174,6934,16284,8131,9956,1572,3882,1685,5383
246,7657,2619,6947,12776,14386,9960,349,10667,11861,14611,17592,270,9588,11971,1462
247,8335,19365,3542,18210,10017,11291,11280,19346,1662,13712,14914,18463,17371,499,5725
248,12829,6844,189,2840,9986,3866,2798,8348,9207,7549,4501,8501,17672,17492,2772
249,8907,19262,12320,4905,12811,10155,12972,12176,17314,3610,10478,5363,8378,6999,19121
250,10393,15633,6206,1890,11388,15127,2402,11125,13257,8996,136,10892,13421,13627,12579
251,19328,14259,17729,15310,17001,2867,7230,14557,8968,9087,12786,15032,1343,12384,15110
252,15683,8485,12438,13495,5545,7303,8015,1079,7639,6108,17212,3436,6658,15716,6484
253,11167,4158,11308,13544,2085,11818,2193,3366,2483,3835,2795,4794,3706,8467,8760
254,15009,8420,17190,9656,14325,3347,18003,11932,3792,569,5425,14526,19438,2505,9123
255,19904,761,12396,7254,6065,15809,5157,18534,17164,11052,3505,13210,16743,2359,9172
256,6753,863,9989,16560,9597,17016,6539,13459,8536,11984,7464,7895,4176,17790,14769
257,12349,17531,11834,18350,6901,14518,18987,9399,6339,12595,16870,16270,19400,19321,13167
258,13258,14004,5836,8358,15140,8394,8312,3633,1780,5193,1963,12910,10739,17249,8613
259,7570,14385,1952,327,11528,16152,9093,7360,4945,11310,14737,3376,10308,15394,13757
260,11678,12135,2843,9468,15303,15783,17103,9806,8847,15848,2844,5556,266,6933,13785
261,3110,13222,16596,7480,19643,3680,869,19540,424,18546,16416,2101,3675,17538,11762
262,15208,9118,18056,18875,17344,7074,1104,17420,19156,16738,6078,4289,5541,12952,12251
263,8509,19524,8648,18080,17425,13891,16019,15205,2238,4189,18515,2190,15661,8368,3931
264,16522,4617,14923,8884,5297,1436,15107,8656,2725,9143,17326,17319,13749,15643,12679
265,14813,8198,10650,13851,11808,11588,11389,7041,12351,10608,16970,3083,1035,10908,1355
266,16408,5241,14666,8029,2866,12025,548,5117,832,17072,16505,4495,14568,16627,8226
267,11812,15121,9918,3637,3615,15571,13745,8576,10660,483,16568,17354,14351,7694,7240
268,14934,9008,18093,4563,891,13519,2778,9494,6898,4913,1676,1118,8608,17989,9563
269,13260,2779,15131,3338,5534,10046,3075,17575,9199,2136,4808,7155,12276,8454,17835
270,17447,9400,14470,3490,563,2247,4343,10101,11790,15259,19362,7059,9137,6821,1738
271,5412,5620,13329,2089,2232,14547,14804,827,4136,11465,3088,3786,7573,7210,9758
272,4320,10797,7432,9974,17593,16655,13788,16177,11225,8559,19695,19058,18605,11085,1649
273,8194,1688,16465,9629,1428,10149,1578,12476,12033,10156,2548,3078,16845,2760,9585
274,18061,16054,4114,7969,169,17746,6232,9827,5105,9385,6595,4650,3499,7943,15243
275,1380,4045,17779,9136,14452,15662,10766,1459,13431,11505,8620,13071,8813,6806,17445
276,2220,7930,926,2630,2162,4913,16581,13698,10589,11728,14681,6215,14570,8067,3334
277,19042,1986,19632,5098,7588,19984,12188,15470,5711,2196,1781,8756,5209,15912,4547
278,17895,19658,5174,12912,1321,6836,1959,3819,1437,3014,13194,14913,6824,8435,6060
279,14562,15886,17071,18416,4312,10744,8749,15265,2929,2148,2277,11455,15299,12235,6208
280,3188,17156,15517,18256,16729,19518,1469,11016,7909,14480,6895,17962,2822,15442,3870
281,17249,14994,408,6716,15420,16230,19559,7447,14257,11405,9360,6703,4263,13674,8264
282,9007,8466,17984,751,10182,6248,12451,10453,4431,9571,2853,12444,16593,17338,16461
283,1964,18597,14517,19007,4291,10071,13182,1673,1396,17646,18362,16965,3240,9126,3193
284,5552,1007,18183,12662,9818,14048,3930,2471,10230,286,15722,15837,1798,6700,19403
285,2096,3105,17125,1887,7865,998,1193,386,19027,600,16983,11221,6891,19116,1314
286,15158,2440,6337,6540,17002,8096,2484,16254,16376,18192,6945,12154,15164,19724,19487
287,14157,862,6016,10482,19115,18414,7107,4740,13188,8351,19621,8031,6810,5635,15557
288,746,18281,10249,13505,13130,3039,12327,9097,1693,4634,14916,14106,16588,3874,13468
289,2944,7385,19419,9801,8747,7031,9318,3976,6192,18674,12882,19968,7229,6738,11770
290,13311,5647,18554,2031,14283,3964,4800,15927,4352,17214,15328,16779,6900,10778,3750
291,17403,7148,2440,6866,15331,9655,4172,18568,14607,7731,13465,2493,18001,11937,5109
292,19344,11946,1613,9102,9674,10393,7209,14002,18416,9515,10435,14074,15832,7147,4962
293,12276,2052,13714,2481,15524,3679,3063,2901,12499,6225,15481,10456,11746,1033,9016
294,6437,6408,6077,640,8978,2535,4610,5207,4379,10806,4645,8792,15293,4169,425
295,14909,6379,1890,2296,19618,3332,2951,2058,16384,11124,13157,14528,940,19247,14932
296,17854,19928,13866,11294,635,16795,9685,9117,12788,15998,2315,19997,10528,4891,10803
297,14899,3191,17814,1863,11205,16329,15021,9198,6637,7152,5472,4757,10463,19608,8444
298,2753,10330,8524,10571,17113,19421,14903,5665,5078,19937,17957,1122,10373,16018,13580
299,8675,12496,542,15766,100,1468,6747,6329,14137,9774,16375,14418,9937,16143,1046
