"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018"
40,8073,15779,283,16620,16212,13578,5573,721,2948,12490,14784,730,2544,10295,12903,1546,11675,3209
41,8514,18459,15731,17428,12060,11535,17022,4692,9534,6145,13902,7515,7643,5395,5397,11135,16494,12490
42,18975,6577,6576,2497,9461,18467,8343,17812,1428,18931,15265,12965,6085,11684,17720,6470,12632,13000
43,17030,6951,4774,14045,10838,13448,12601,689,4971,4511,18216,5413,4932,17658,6706,6613,6806,14989
44,2325,10009,1641,930,5981,8586,745,19334,8093,6952,14100,14841,2865,18725,12424,17565,16796,16752
45,7610,125,8335,19853,14416,4998,17146,8193,11910,6730,16593,6406,18259,19217,7461,18493,3149,6157
46,9041,7344,14568,18897,19030,3803,18760,3476,298,16405,1755,3055,5249,1972,18466,5358,19255,11982
47,2539,9559,2548,8049,13183,5487,8441,18751,9332,2455,19321,13918,11390,6689,2759,5260,7067,15876
48,5286,12757,6395,15675,12855,10908,11050,3406,12289,19235,4301,9648,17333,10775,18620,4096,8723,7734
49,6300,14341,17784,9867,956,15681,416,6775,19686,7518,5007,8297,7865,18348,2544,7052,16723,11204
50,4337,12729,12872,13609,6019,14514,17835,10819,6736,3530,19519,11860,2227,5051,19497,9437,2974,3013
51,16340,3476,13109,3645,17301,15158,8649,19622,14095,19872,7305,19340,751,15932,13345,7018,7405,3375
52,13177,19411,19953,9504,13594,8829,6090,9728,14720,9303,4420,18160,13556,13193,13855,1397,1536,19848
53,10148,8677,17079,1099,9764,9329,6373,2407,8040,15478,6934,5571,3795,12116,8477,296,4650,18915
54,11584,13871,1576,14975,10254,12505,19271,1718,1763,1940,19746,4394,4162,14595,6495,4966,4125,14753
55,4000,18420,18006,1840,7855,10479,18927,1612,12548,13082,5276,6399,16611,2722,17278,1341,14879,835
56,7043,5757,9235,4892,6537,8218,5633,13150,11948,1561,6920,3304,18489,1138,3636,18911,10370,13194
57,7351,7276,11627,10880,10873,14338,3987,1656,19463,19347,17247,453,19587,17911,3761,4954,6687,15868
58,7711,9725,12182,15476,10120,18784,5324,3285,12949,13089,14578,12697,17657,15233,17572,12842,6453,19358
59,19189,13960,18952,17996,3275,2213,3781,3426,18630,14299,5442,7970,9431,3535,9187,9565,7296,3200
60,18412,2798,16388,11898,16332,14888,498,12523,8347,17651,11338,7861,15542,7598,8359,1586,14888,8163
61,910,12871,7306,9136,18877,7323,17238,4686,15504,16241,8859,14284,8234,2205,412,8242,7846,4343
62,18079,3962,4461,8262,17752,5249,19290,13122,11530,14526,18134,9517,2660,4806,15647,4096,9853,5668
63,3584,16264,1081,1652,12196,5679,15618,18064,6669,1068,14937,13852,5906,3624,9874,374,6262,15385
64,14464,203,5641,11875,8365,806,11736,15828,19028,12537,2723,6259,10441,6751,18000,13451,9085,17825
65,6578,17235,14741,404,17016,19836,15913,18510,7362,4060,1835,17897,5170,14388,8465,12938,19162,6567
66,19394,3706,13401,18663,15107,12010,129,13088,779,18937,2386,4744,789,9973,13109,12960,2186,13476
67,9935,14683,13777,15698,17831,1734,1220,15223,6063,7836,3025,8535,3887,7657,9552,8297,3058,10571
68,6572,15250,14685,10689,4619,19094,13892,6604,3943,15035,751,12480,2493,17246,17453,7894,15940,10852
69,12646,16995,17815,12520,5834,11147,19298,19761,2932,16020,277,9356,3361,3205,16549,15805,4677,525
70,13366,14610,6877,18438,8364,11563,11440,15390,9151,13985,14486,2723,14255,12642,8457,1556,4459,17982
71,3397,8026,14042,11639,8426,4639,950,13523,19435,13641,807,16736,2803,18643,16043,18098,8412,3139
72,1283,13385,7873,10859,9255,346,4828,17408,1157,19199,8469,18238,1540,7325,10072,8676,5624,5508
73,7617,17861,17844,4786,2933,9864,1624,773,1403,19879,19875,16653,6370,5920,12512,13860,3565,15688
74,5929,12558,3697,10027,4755,11662,5547,17995,7171,13317,14066,17911,11454,8354,7120,11994,553,14932
75,411,4599,10889,10306,5019,10987,15634,9071,17869,6977,5902,12089,18108,1314,400,16636,6987,647
76,17179,10190,12522,8543,15803,3957,15145,11043,3654,19376,15334,2302,7008,2406,5892,9482,2922,2683
77,16715,8924,6405,13313,6310,16687,6582,12447,5619,3104,3094,7777,10996,2397,1519,4738,3970,17152
78,1443,16543,5326,17123,7834,2547,4074,5394,13897,4002,11508,19516,7384,697,15209,16078,12396,4754
79,2619,12435,6657,1997,10624,12415,16179,11266,165,14141,18678,5589,19831,12352,9409,3240,3291,10876
80,16506,653,9127,6311,12908,18821,10492,11628,15688,10770,10459,10564,6922,18559,2207,8275,1570,14958
81,1767,14685,2827,2581,1081,10580,14710,7936,3132,5628,9768,16247,16393,10581,17000,15384,9169,19685
82,18684,19960,19232,16747,17957,9943,11722,6202,8618,803,14046,14837,7610,14942,19250,18038,19214,16138
83,13554,18920,15162,9080,9961,408,9443,18622,139,7936,12784,7426,2460,13094,8318,18187,8924,3352
84,16933,13252,11172,15907,15231,14912,8642,13719,12243,13768,1620,16522,5720,763,5712,4235,11216,1766
85,12049,16719,6173,13760,18115,9519,15978,3096,18920,12715,6528,6408,3572,6933,5630,14837,3978,3733
86,17853,3866,14581,4645,4430,15235,4117,17652,4112,8554,1096,17961,5776,15620,3122,5518,1183,4937
87,12570,16400,17857,4671,7476,10037,5360,12769,12594,16692,8314,4255,2758,11873,15357,19532,2046,9736
88,14199,11777,8833,112,11543,17770,4123,14101,17690,8532,624,1451,9369,11056,2930,5609,18753,3085
89,6130,971,11150,745,7179,3176,5026,2236,1789,19254,12258,8782,7936,10865,9236,4157,5838,3841
90,18717,10924,3956,14688,13904,4750,2418,14621,8629,16806,8857,17623,19519,7904,19492,10771,8085,18100
91,14233,14174,9188,12314,12620,10045,2324,6045,13020,2676,18207,3005,19797,3870,938,4771,18747,4885
92,14700,14636,14575,5444,9964,16427,10059,206,616,6012,14961,19919,3791,16942,14803,16225,11513,875
93,12229,4646,3395,13407,17028,1228,12053,5326,10117,12959,10661,181,19256,1159,16482,14348,17248,8816
94,439,17009,1968,5798,2827,14728,2761,12662,6740,7423,10513,19794,17069,8867,16787,4164,2771,7102
95,16723,7139,18155,18539,4988,10716,12402,2103,14100,9908,18131,10804,13818,13128,575,1184,19904,14032
96,11419,3521,3966,9216,17028,6958,7934,14633,6831,14263,8970,18657,11295,1322,6213,14928,17411,5973
97,1951,12607,2757,2126,18407,8572,13969,5311,15867,10439,7401,19173,15794,3756,17616,12614,19841,11294
98,11568,16952,4529,18971,1302,16936,7344,13903,2079,4979,3501,13117,12756,15696,4953,10212,14611,10739
99,2193,5757,14544,7878,9921,14763,896,4107,4407,2198,2681,14930,6704,947,14764,3703,1043,8007
100,10030,17902,9256,7454,9807,16775,18495,16597,14973,3219,10990,5839,508,1997,12191,2923,16125,16498
101,4684,18501,17171,15977,8473,5227,14115,6700,2169,19891,15186,5018,16822,19184,14037,19587,15921,11480
102,971,8165,14856,8463,219,11275,14037,8606,15143,2021,12566,5215,16444,18099,11400,1915,14114,13217
103,18028,12821,7917,15188,211,16557,5326,876,5430,17580,17045,264,19723,2854,7467,2284,12137,19558
104,16727,15178,17616,16024,15311,9093,2509,19888,18854,17249,10071,9359,9285,14732,17255,9851,19720,13909
105,9841,12354,11470,6848,12825,4718,12284,848,13673,12011,19108,16218,8686,8662,2480,2918,1535,19339
106,18624,16761,17954,8255,11815,4941,16564,7535,1410,7681,14767,9581,1262,11349,12992,6230,19624,19087
107,13393,11396,6517,4164,5375,3040,378,993,17173,9581,10817,14887,6199,14867,10463,17044,18214,1915
108,8443,9902,6856,5783,7127,15167,6815,6669,9365,10762,16211,16447,2435,16706,1597,10691,13713,13013
109,11627,1438,15689,16615,14129,3257,15326,987,227,5576,16807,8897,8683,7600,18734,8957,354,6907
110,4028,276,18551,13365,6522,4415,19735,19402,16248,13457,5874,7219,17179,7403,3403,4768,11368,15346
111,2380,670,13250,15214,8997,4352,18161,12996,13716,6789,11626,11388,15966,5791,7063,11799,8937,8459
112,2473,10925,6788,14020,8817,15490,11959,1010,14338,4042,11823,6253,11139,11497,19597,19125,18964,5027
113,7028,11749,7111,12753,11021,13629,7903,5315,4437,14222,5685,11338,5494,17869,5506,14570,1708,14129
114,7733,10608,10703,3590,15404,18955,3914,19269,4403,19382,10939,19003,19452,14224,2768,11665,6239,5841
115,13606,18417,16601,6527,18708,13608,850,19134,5563,8945,9202,17186,793,6471,12138,15374,195,18180
116,3278,2749,15455,5930,4827,8704,4448,19882,19408,1425,5957,3124,17338,13607,1220,3904,18290,14996
117,8328,9295,7121,1755,19969,6559,5187,14533,18123,14832,1393,15947,18274,12817,479,16893,4846,16697
118,19388,13142,13220,1791,14734,16193,2410,2051,17327,19870,18305,8974,12654,3561,15244,12430,12288,9688
119,7217,10739,19516,14162,14245,10588,282,10182,188,19233,5318,12790,15996,11219,1100,10882,10229,14369
120,16209,17111,628,16558,13038,4060,6948,18500,12085,19444,7618,5183,12074,4065,6991,15366,11745,13254
121,11446,17154,2016,1180,18921,4745,10122,15498,10437,14861,9444,15109,667,6251,15015,18986,12599,7534
122,2022,3923,11572,13054,6819,3314,10210,8268,13889,1710,15144,11660,9008,9635,15804,10758,18811,11133
123,16090,4240,8053,4494,3923,18290,12317,16564,18047,17476,3726,17717,889,15680,2408,1766,9322,2188
124,11645,9052,1869,5899,1354,1171,10996,14892,17226,8354,19822,14975,18072,566,4055,8923,470,18220
125,14038,18810,17459,2043,11423,13291,6706,276,5594,12720,7845,588,5376,17526,1246,18106,429,6673
126,5863,13670,7538,11784,12597,1243,6202,17319,2354,14850,17086,14854,5887,6988,6592,11906,3799,280
127,16849,8204,6994,11892,10129,8157,17667,18397,1156,16706,15277,11868,18137,3105,12733,10978,15837,14197
128,5464,1616,143,3605,10794,2621,8967,5299,5629,1311,609,13446,17958,1897,14073,17887,5145,7874
129,15959,13911,3972,8089,2130,18595,1646,12766,4516,2066,19156,5936,16529,1685,4140,4884,13948,2211
130,870,2077,15124,15000,5820,17546,14499,18586,6634,16602,12809,15251,6368,11075,10263,1022,10199,3263
131,4565,18906,9686,2610,8035,17458,12953,16846,13902,8288,3923,17251,13725,10973,7273,2596,18351,5325
132,14866,16787,9192,9014,12059,18463,5575,11598,5296,1464,4564,16891,6737,7133,15272,12967,14387,4998
133,18891,3975,8728,8850,19678,15998,4548,19561,2311,15882,10947,2498,17038,15933,6959,4297,15845,19720
134,1506,10917,17777,7161,16315,17217,4638,1063,5806,2275,1474,4502,13924,18025,9207,9784,9200,19796
135,9110,18773,15491,6639,4468,8273,270,2708,3823,15895,17624,18540,11034,13548,17523,7382,9128,5571
136,602,1011,5497,4556,8852,4097,19105,5083,14970,3609,6922,16012,7894,6063,17170,12873,956,2679
137,4090,14604,12319,4540,18451,18445,6353,11093,5856,16416,5582,4463,16469,8163,6942,13316,7249,9090
138,706,8214,14555,16429,4658,5371,9071,3462,12244,485,760,14943,10116,16985,13873,12267,7914,14321
139,6479,18060,2728,8761,10212,2345,4909,3534,15643,2422,15689,17874,834,8709,4027,15720,2657,18263
140,14383,19651,19755,19705,8577,16554,2696,18289,7849,9174,8305,345,10130,4861,8898,224,1114,4429
141,14572,3734,5889,10574,12135,497,12680,680,3900,16454,1062,5620,13321,6553,5583,1185,17602,7072
142,8360,14812,10127,11913,5957,17687,7841,5934,15968,1349,15304,8576,15317,16459,3926,2828,11074,3700
143,17782,16087,4768,1275,4990,2405,9364,505,1761,17962,13762,6912,18671,10581,10408,7964,14657,7258
144,5565,10640,19424,15157,18776,16893,8864,7205,9414,16786,7321,18010,3694,5498,14764,7439,16402,11370
145,9102,5249,12587,4016,10494,6572,10861,10819,466,17804,1565,328,4088,792,19868,12194,14017,953
146,6462,12814,3114,15323,18356,3795,18274,15366,461,11204,6629,13552,17230,2801,10995,2961,19218,11088
147,9395,11747,18512,8282,8117,9937,17780,10061,2072,18416,16507,19200,2544,4077,16515,13188,14945,5905
148,14061,11459,2707,6646,5355,3110,9009,15531,1063,9143,7340,13599,12952,13982,2275,9154,10154,13588
149,701,19435,10679,11115,10592,3280,16830,734,18392,3443,3643,160,12135,16148,19731,149,11887,19867
150,9391,11998,16960,17223,12710,13721,8939,1921,11287,8658,5171,19701,13867,5681,17486,6438,8766,10566
151,8510,8796,17810,11945,18421,18493,15099,6784,12305,314,14663,16116,19155,7592,13094,14049,4305,12653
152,18777,3158,7636,18316,11901,19024,165,11546,8233,15640,7212,5218,408,12091,5933,6982,19648,17654
153,8033,12067,18698,7367,5617,10614,11751,7551,7832,15678,17012,2076,8566,1062,14053,16346,15622,15200
154,4823,10453,4772,9940,13735,1038,939,5558,15231,15273,15943,416,433,9099,7899,12200,15287,9090
155,2950,11523,13529,19416,18581,1598,10342,13194,18481,14720,8834,19624,8212,18689,13675,7073,1442,18722
156,19718,10422,114,12560,1952,11070,19291,19742,7290,15755,5085,6677,18543,6494,17202,12202,19161,8788
157,12871,11407,11160,10482,10648,10726,172,12456,9793,1871,11783,13237,9498,10174,16874,10752,8386,5724
158,4566,7992,11920,14559,11061,17676,11645,12030,19822,16938,4693,15856,15318,5564,15137,9590,18506,2227
159,18116,10352,5980,2288,15990,13128,11732,2921,5020,17519,11571,803,17235,16610,5319,10792,19053,3942
160,18325,11151,7474,206,16341,4863,9880,4029,13916,6401,1105,17853,5382,6429,4934,11639,13489,19553
161,19165,13035,19426,8993,10563,4545,17324,19122,16751,12662,4895,15023,16445,17560,18846,9308,15551,10737
162,15439,15815,8866,8147,13328,711,16524,13900,4703,5915,1856,3113,1861,12455,11866,4885,103,10287
163,19565,18629,6521,16573,18383,8556,19163,10235,12988,1169,2896,8835,567,12276,9587,13692,645,18830
164,2166,3025,3627,4902,7941,7634,10016,9465,17587,12399,2118,18098,4059,7114,14459,12810,9153,16571
165,1110,7577,17088,17416,3606,15969,7632,324,4365,16085,14044,12117,18112,1505,15993,199,12301,15621
166,14428,6028,16467,7957,17858,5913,5858,5891,15604,15854,6818,14371,9634,12580,6898,2020,2152,1693
167,10143,17798,8761,6265,1799,16572,8475,8227,18542,5402,5375,18932,18036,14431,772,5174,2385,4501
168,1415,18807,13162,15621,4820,16938,3823,10640,2876,18473,17671,12313,3183,12633,10366,14693,8482,18827
169,17724,148,14212,8553,8286,13906,13482,12688,14046,17516,1999,10219,11534,7564,5188,12675,5438,19890
170,12321,5585,18885,3866,12374,15612,19171,7567,7017,3379,11839,822,10314,1132,4488,2177,3614,5260
171,15794,19503,12863,8124,17744,8249,8593,7795,8170,17171,18259,8639,10219,7964,15221,4370,1474,6358
172,9688,10612,16127,11935,5526,13108,12430,13999,10415,9466,4248,10714,10307,11580,12852,4551,463,7554
173,12489,14311,3676,17431,15369,14586,15962,15101,11126,16975,3649,4006,14636,3878,6917,3331,16744,3602
174,13123,17883,10330,12282,12150,17052,5813,12004,16549,15114,610,18078,6033,8133,6419,15608,7888,18683
175,6015,11778,11861,4472,13501,9142,10565,7593,17356,16908,16707,11729,374,7124,19150,17210,17170,9281
176,15363,15181,2392,15979,5633,14650,13650,8582,6511,19503,1531,10226,170,7981,1212,10324,17158,1791
177,11055,8773,12873,6887,6321,1763,6933,1023,1849,4280,12537,2600,11154,10682,13719,6108,15362,12442
178,5724,3084,4550,6602,11760,2847,5173,4916,19070,15646,9268,9832,17180,16625,8028,12229,2045,6488
179,14391,19599,1970,5257,7871,1587,17825,8943,17465,12175,15509,12780,6025,14872,1918,12388,17110,7560
180,1668,2615,3497,5585,19011,18663,9791,7130,7074,2249,19236,2694,18633,19708,7476,16246,5977,15703
181,13558,12286,13022,9105,17415,12830,5346,7295,18826,12462,5567,1175,18426,8353,5848,8578,1422,8747
182,3680,3932,15481,5071,12217,6463,13942,3972,9207,3663,11019,1273,17888,12347,17619,4450,4517,15835
183,11527,1844,11594,13842,17283,9060,3392,11903,14381,14145,11226,16196,2129,1480,17535,16885,3220,9377
184,3430,14350,5705,19615,14595,16641,12662,12658,10738,7326,9119,7746,1648,3740,673,17014,1103,16403
185,515,3791,3253,5221,11966,3446,12363,1925,11631,9812,12533,5024,7653,9946,16354,10933,8443,3412
186,6205,17228,14782,704,4127,4546,14050,3448,19124,2405,18371,15593,10402,4089,2606,5369,1320,9915
187,5750,831,7421,17513,5135,8944,18074,1577,16393,13210,9816,18261,6124,8901,18388,5918,19632,15088
188,4753,17251,8833,16181,3767,11077,1675,1361,4002,15264,3213,5962,6886,7119,16536,5278,913,3050
189,6317,5871,17381,1937,18705,8634,3914,9674,16669,7648,15529,11129,6797,15121,13090,15335,14200,6038
190,7281,10677,3623,19178,16161,7636,8775,7805,15012,6869,18850,13449,16480,1975,12270,9492,2091,9647
191,807,16725,5594,10660,3821,13386,1037,7222,1088,10819,9092,7056,7112,7013,10558,17709,8840,6617
192,3929,7633,9253,3598,16002,10544,1974,18544,8674,12630,1270,6647,6287,12206,10614,12541,19541,15123
193,19375,11026,18097,6573,6944,8336,14637,8814,15313,11750,14815,2041,14932,18327,12483,709,17014,8152
194,14800,12684,17351,12161,13579,19745,6265,4718,437,15940,12379,16922,19771,16766,12866,7289,2870,4589
195,17899,16874,13994,2973,4188,12192,1268,10289,5164,16904,3100,18819,15959,11847,10817,3172,11867,2366
196,6639,15793,10609,1167,18627,13442,6529,15998,14471,2217,18335,19475,14982,11634,19502,8399,6157,18913
197,12071,18135,16009,6727,4613,2676,15855,14440,3349,17552,4783,14381,6865,2577,8329,15940,13305,17334
198,4207,14732,8641,11218,4347,5726,2817,13583,11843,1475,18305,12860,17408,17737,14100,15463,15852,11779
199,4652,18863,3890,484,8085,5277,3493,8500,1089,6075,12607,5822,850,14465,14377,14100,2879,8317
200,16146,5399,16529,1647,8965,19883,5633,2992,14335,19968,15513,14533,15939,13136,19536,16457,18172,12072
201,1680,7718,125,11632,15287,14409,19463,4670,5839,3914,2088,5348,13427,18064,18830,1678,16103,18898
202,3249,10872,11430,13328,11738,3319,212,4065,3018,13253,15462,6002,17538,3105,16746,916,2984,1163
203,1509,15720,3396,15101,4818,12086,19197,17213,3968,3946,19875,329,7658,487,17516,13800,11359,7597
204,3159,1832,16641,13946,3456,11003,18453,5390,3691,8754,8496,15947,12058,9188,2007,11630,16960,16730
205,8422,1115,5261,847,283,7000,11563,10015,8524,5331,16554,12332,5561,6529,16547,13485,14443,3024
206,6878,15810,13703,6702,17500,1026,16430,420,16392,15366,1313,2155,4497,5506,3507,6660,6444,12798
207,988,16311,6920,14960,1187,10526,10822,10114,6815,17141,3636,19278,9564,1130,16805,13879,10799,8212
208,17433,6623,12957,9846,16748,7848,8336,19852,3161,2606,3193,7214,15426,10246,11445,17614,638,17958
209,17297,16275,3797,10427,6405,4862,4765,14906,2978,4245,1200,18352,11652,6193,5370,17454,13171,10019
210,17799,14707,7069,13837,1299,2658,18541,8293,7376,14341,17235,14768,14718,11275,11771,2362,6596,10844
211,4618,9291,1171,5140,14799,3661,13254,8685,8581,6719,8264,18823,14062,11059,16655,1921,8496,15516
212,17342,16017,11656,6347,18857,17726,1865,2157,12281,7822,19784,3056,1983,1706,17180,7528,16500,11837
213,8695,11040,2410,6430,17887,10383,3503,5295,15006,11830,15404,15720,12689,12176,13343,13845,7055,1727
214,4382,9207,14426,11075,13088,12594,15611,16448,12525,10021,7886,11758,17021,5829,11265,13298,6363,14920
215,14795,9529,1748,10624,7774,17047,2973,2994,6877,11664,14624,2027,10346,19239,6872,2946,4710,1862
216,5412,4199,14217,15023,15693,17640,14565,5673,3202,5175,17164,11773,7815,5692,15167,9614,6409,5590
217,12691,9764,4194,16117,17453,11825,8233,12036,3219,6073,17024,3262,17708,15669,4390,4090,6161,14171
218,4889,18010,11050,10809,9284,16518,12774,3938,13720,161,18217,7266,7473,7893,19590,234,16150,18978
219,258,15141,10051,18634,766,3427,14970,17713,17368,19958,13928,12834,1817,17646,4185,16434,19539,4694
220,1290,2522,13569,19022,9720,6798,4370,12117,19689,4674,10383,19730,1859,10980,11154,14049,18686,10934
221,10793,19364,581,6286,1438,16552,1649,16028,16368,17238,18272,11076,16865,15148,1532,17244,8301,9152
222,12220,2190,17143,19159,18334,2320,11820,8439,5877,991,12478,14027,13113,889,10017,17419,9247,6098
223,3647,19537,3593,12600,246,2691,11442,2387,8639,8204,1615,6861,675,12904,19366,17627,14117,4961
224,4299,4691,16469,17361,8355,5942,13803,15918,16410,16009,15809,2526,17287,8034,8984,17613,17909,4198
225,6911,1814,19765,17494,3571,9333,7482,2308,13353,14948,7911,10364,9645,9682,17757,19258,5072,9570
226,15621,7266,3399,9905,7875,7934,1342,15874,2189,17439,3716,3800,10418,13172,4838,6977,14814,1106
227,16144,345,13494,15713,3114,7669,6525,17144,3043,13190,10639,6226,18163,17191,15768,1241,3432,17636
228,14378,9529,1328,10807,3969,2463,2544,19246,465,3415,3684,8441,10982,12062,15896,18419,2515,3170
229,4403,17187,15741,12790,12106,112,11047,7089,12041,19287,787,5982,7769,1757,15992,17988,801,5337
230,2024,16020,12462,9649,1812,11380,16582,14409,5115,6920,8013,3084,19888,17415,15013,16708,15802,7426
231,4819,8865,13767,13377,12692,14335,13257,807,3284,14631,12369,19064,16843,8914,17781,335,12292,13899
232,12149,473,628,10134,11925,13745,11672,1962,7350,12571,18163,18668,6238,18137,18129,7652,14678,247
233,10997,1357,10660,18119,559,8882,13113,18566,2551,9371,6501,9616,14378,10462,18512,17981,12750,19471
234,15041,14316,14359,3367,447,12797,4030,18166,19704,4338,7447,10325,12280,4215,428,13722,7100,8179
235,10306,2789,11190,12813,17819,12335,6011,18937,19886,9211,9868,5431,10330,2195,448,683,15907,6786
236,16335,17747,16830,7798,5546,13151,9566,13401,7857,6337,17753,10425,1219,6646,7968,2835,9496,17011
237,729,7411,10582,5069,18874,8908,15376,15989,11292,12147,12453,8942,8746,8977,19901,4712,2833,1813
238,18403,19898,14484,5726,5835,16692,9680,5857,17797,14445,7817,5839,10668,16062,3100,18398,2459,6512
239,14059,7773,3684,13384,13163,15680,12514,18469,10867,17291,17125,8343,18224,5588,12762,7425,16193,12421
240,11294,5256,15765,2718,16571,16356,7609,10987,12458,8971,19877,2587,13385,18525,11897,15286,4754,3997
241,18774,4128,3318,13192,12864,16667,694,17604,10960,19909,5828,17221,7855,15251,3619,4285,7119,1002
242,12938,8276,13388,16865,10834,448,1400,6487,12391,8770,16660,2807,5916,178,966,7845,2927,19926
243,12908,17575,12952,16147,13032,16478,11102,1749,17022,19457,8327,9617,19216,19376,13186,15645,18086,15345
244,14987,17670,16136,15044,16243,6087,8124,8310,15895,15678,9867,8691,18742,9526,2504,18638,11225,7721
245,5576,7496,7872,9413,7208,379,16235,12953,2654,3702,15729,5069,7160,1094,1539,12078,3571,3178
246,2561,17356,10920,18032,14089,5680,2992,15038,8174,8478,5350,8607,1113,6466,4564,14125,11588,1422
247,12547,5120,15231,17492,7425,3716,12140,13739,15044,3603,6329,1465,14191,12930,14873,1372,5250,9726
248,15622,6205,6595,12945,2212,12236,1500,15338,18271,16153,2783,13960,4121,9237,4657,8721,3568,563
249,19618,16385,3049,1724,3418,9387,10594,10351,15512,4476,9449,18839,19758,17503,4136,6607,19835,13972
250,14193,10596,6847,5537,4529,19161,4595,14231,16608,15959,19831,3365,1178,1136,15221,14417,4156,6967
