"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015"
50,5409,12496,3786,18417,15296,8789,3741,6367,13375,5840,11779,14159,7476,9190,8094
51,7723,9448,12720,13401,10186,10238,5040,12224,14573,19507,7853,18884,18080,18334,15507
52,12533,14236,7133,9726,10090,8417,12249,6627,3322,5770,11584,6905,10145,13713,17076
53,8387,886,5946,3503,7664,17756,14350,10938,2150,13113,14512,1855,5183,14504,9562
54,1508,14805,3695,10212,16455,1431,1605,7394,11047,9341,2217,5040,19932,16737,12055
55,1259,10650,5934,2310,8187,8677,14585,19195,12832,2234,8145,3587,8832,5059,912
56,12514,3825,4728,19605,7936,6762,3916,12538,19430,822,8942,501,7473,814,1511
57,15755,3372,8434,13958,18668,8675,4023,6907,19271,17861,5282,14203,12942,17811,12203
58,6130,13327,6751,15877,6385,6517,4626,15273,15642,12536,5494,2801,465,11159,17634
59,8298,10862,16774,13943,17043,3294,307,3398,9972,2436,14383,13603,14174,9662,10076
60,8372,3312,2580,10467,11375,18731,8740,10950,8646,19020,13990,12825,2488,11189,9670
61,16460,1821,3630,9250,1458,16233,16294,8437,11857,3318,15005,15535,4491,16016,1105
62,1912,1139,5449,16082,7136,3002,9283,7510,16612,10870,1153,18148,19293,13040,12570
63,5418,16476,16766,16128,5707,12681,10070,19858,15124,6622,11895,10740,13381,5774,8469
64,16243,9543,15414,8688,3223,16280,13799,10322,2086,18220,893,11248,5670,3652,2292
65,5446,18507,14356,8546,1890,4779,19739,4552,1739,5296,14897,2619,2903,4687,8145
66,8401,12583,9551,5374,331,8188,5140,251,16079,19565,2230,15949,7672,14195,13002
67,10958,2161,16295,5963,3076,18865,19596,14075,1767,7799,3637,15676,14107,11271,12633
68,14480,5762,787,16881,1443,2162,14385,8891,4211,235,9554,18748,2177,11980,9187
69,19757,18225,19213,8715,1669,11626,4687,19087,370,19046,3662,13172,19775,9839,15065
70,5572,2465,18848,13250,2065,4095,8786,4616,19618,17413,17194,651,4738,19715,15337
71,19215,2908,12628,19841,16338,5804,9740,5314,13489,18515,14899,16523,6975,14153,4212
72,10997,4875,19730,14906,13888,17445,7538,19386,14124,5041,3802,13554,12615,9766,2616
73,4674,8392,12667,19097,5980,5712,3264,9987,15406,11756,17688,3413,8636,11040,12580
74,6306,9694,16841,19939,14686,1552,10678,10048,16343,15075,235,3425,4674,19393,9681
75,12427,13204,12617,17642,2443,12970,1535,6031,12475,5756,9969,2996,6782,17073,341
76,14679,6771,1582,5606,8386,9139,13203,9796,4722,15055,8788,14377,9728,12306,5407
77,19033,11694,3690,18773,3669,16844,11923,8548,17037,5596,13178,1980,6250,5919,4860
78,7392,10939,7418,1095,3183,8550,18150,19591,2882,2948,15553,8590,5503,12091,1441
79,8803,18643,205,12799,7231,15220,18772,6184,19897,12256,1175,13815,975,16223,15631
80,11707,591,2636,862,7257,19411,11902,1125,16511,8689,7892,3120,2446,2350,19117
81,4054,15886,1701,17273,12718,5189,16438,3071,5986,475,226,1189,16759,5614,17307
82,11048,11523,14369,16776,3014,15816,17696,2796,10907,11186,8253,7517,18138,6186,19034
83,14977,11072,3111,2251,7588,19920,8441,18789,8593,16997,5150,8566,11141,6011,9835
84,934,13032,1700,10500,6358,13307,3266,7394,4079,656,8000,3675,3475,9912,18557
85,7022,11459,16264,9583,15905,104,11037,5102,8779,153,3182,14979,19895,17711,13187
86,12902,14700,15214,8535,13384,13670,1323,14810,12948,7654,14776,13275,7564,16448,307
87,6821,11428,18201,5635,1780,3739,18455,10969,5604,7774,910,7940,9468,13519,11873
88,17176,11679,19514,10226,14957,933,2230,13094,10944,7151,4407,16860,19396,1071,2555
89,13030,3595,14683,10344,2275,12428,10507,5740,5891,17345,11398,3892,15626,6293,8243
90,10477,11878,503,13813,13602,6331,1749,8139,19018,2284,19900,160,17778,9750,16508
91,12951,327,4006,1081,12896,16933,13365,17447,10876,6115,1585,14624,12929,19038,7829
92,10158,17371,3364,12569,15966,12635,2182,18538,18145,573,2474,15881,3495,19199,14235
93,14577,17244,9123,14353,1876,10979,19587,15906,10463,18496,3767,9988,6448,8653,8137
94,16465,6667,15083,15549,12882,2850,10551,14988,10256,13263,14528,3527,19707,15999,11350
95,903,4885,2531,10326,19355,17523,2444,2689,10586,12744,8131,3536,14131,787,11749
96,8005,6509,16291,2949,1408,5470,1750,8802,2208,5015,19599,11176,16015,11108,5827
97,15800,14070,19576,18640,16941,13619,12350,12739,9804,8711,13467,8524,2935,6213,12443
98,6687,18726,14585,16043,9781,4927,10903,14520,15518,9000,593,18942,10312,19668,15690
99,13134,15961,10206,17295,10849,14466,11305,13292,13328,8804,9833,2596,16947,18171,7910
100,14478,16193,5987,9478,11951,14043,16993,17721,18221,11600,2984,19452,7932,913,8987
101,2969,15035,7651,19397,10362,10990,19699,15674,2566,3584,146,7451,10239,12765,10143
102,10284,7247,12782,15598,7057,18504,9941,18119,8419,13371,4937,19513,16431,4865,7446
103,4549,12333,9805,6698,9912,15831,4488,13300,2172,12640,145,6692,16803,4451,18301
104,19759,8833,4267,4454,16181,13816,19790,18676,11842,4897,4174,5248,19131,10257,9581
105,3430,12396,6707,17608,13909,17340,8425,1225,5457,2134,146,10605,5529,16935,12057
106,19172,10401,14434,10257,9661,18904,3915,5759,13045,6121,13304,13873,6407,16511,8381
107,14513,17404,19329,11987,1105,10592,19912,17026,12162,8483,15681,1906,17442,17718,9893
108,3929,10274,469,10644,16732,7275,2842,7028,15869,17258,4778,16076,9996,227,7917
109,17159,1519,18392,2999,586,17935,17051,15774,10958,19770,6625,3722,6480,10942,16952
110,4149,3990,10990,12422,14175,13330,4770,9606,7837,11042,3646,5912,1311,7590,14303
111,12304,15118,12081,9039,16181,11729,17774,10385,12676,1669,2553,16733,4586,4561,10832
112,19971,19900,6266,2385,10309,18840,12086,15045,6224,16948,13077,12024,17370,18829,9715
113,13521,5518,6355,15708,7154,12497,14410,8444,17491,2313,15907,18145,7736,11359,19415
114,2590,17815,3810,4885,7788,3540,18617,9451,7854,18822,1275,2490,3740,7620,18624
115,14587,13342,12577,6344,11579,1421,6417,13871,1049,15424,9556,11176,17407,18361,8442
116,12667,18556,5535,8122,7345,14556,8167,1206,14086,2749,10230,13477,18364,7745,8496
117,12759,8261,14999,17372,14724,9131,4788,16076,10232,6103,435,16626,16715,17669,7346
118,8340,4785,6645,577,7444,13050,3925,17340,15617,15173,6664,3490,566,13404,12786
119,4410,16295,15872,16429,8555,8499,5160,2296,10470,17540,17894,12567,5418,5061,5580
120,16972,18714,6309,6215,12348,13187,12915,12441,14886,12772,13722,3453,4884,6502,5142
121,7754,3737,10472,1030,12323,9451,8647,11635,14311,3519,4485,1373,3612,18475,1128
122,5534,17723,8011,10041,18511,7821,3206,12021,3463,8739,13038,16004,17187,4415,16414
123,3730,10756,12902,4577,6434,19020,6261,5357,13727,16996,1970,10282,16603,19158,14959
124,778,5637,6025,9741,14895,7756,355,9621,4512,11386,14188,13163,7595,426,3168
125,15027,9366,5069,15781,2440,14242,7531,12255,15330,4613,11111,8039,11158,14929,13442
126,19378,5177,14398,15739,3684,3407,5747,8694,14053,3130,15618,2825,5222,9715,10153
127,5557,12490,11486,5841,17143,11528,5166,5483,8586,1554,17035,14419,11720,12361,9501
128,15141,15371,10740,18436,16374,3846,19981,10474,4575,15874,16648,19142,6885,6494,282
129,15605,13778,4167,9446,18009,9050,3319,8831,18909,5617,449,19566,12092,11577,17545
130,11870,16236,16300,19032,8249,1748,10189,10937,5154,2512,16929,15477,11424,8123,14038
131,17784,13007,11658,18117,17252,11607,12251,17819,14494,7730,2141,16822,15802,2820,5486
132,10099,11316,17478,19224,9354,13390,3122,10499,13403,2144,11108,14693,17745,14533,916
133,17463,980,14657,6400,1200,15855,16839,5443,883,10115,17722,12969,14745,13845,12560
134,10089,3639,7554,12836,14738,15588,2398,19013,9889,3621,19816,18519,6665,10167,4002
135,3340,1551,9729,7028,19019,18837,8053,16162,1229,5431,16129,18638,6037,8913,15237
136,12474,12498,10490,17510,14133,17069,3219,15912,14501,18881,14972,6704,9932,4208,19329
137,12677,3820,13408,3651,5764,13349,19215,3170,12734,10563,6712,6131,6886,16694,14516
138,16502,11160,19210,16582,16804,12755,4636,10926,14428,6248,9185,3538,10072,17718,7955
139,2661,13509,5187,17081,18527,11411,2294,15440,8175,7105,12744,9389,11783,8645,4882
140,19994,19411,15262,19594,14738,9018,10871,11926,11101,13041,6633,5905,6176,971,10925
141,15930,3528,15754,2483,5579,18688,11070,2416,17590,7230,18219,11430,6256,19659,10699
142,3799,17086,16969,17868,15081,15976,6301,2318,1437,896,4575,19328,13748,471,7992
143,4066,18774,14439,3080,15952,17717,4706,8843,18443,17286,11954,15372,10260,3753,12057
144,19648,3342,890,8119,8545,19805,13635,13468,8000,18814,3238,5022,194,2894,13358
145,9147,1583,10144,6156,15129,16769,9750,11205,10777,11985,2889,17046,14466,9148,7617
146,7093,13383,12452,14127,14898,17396,17056,2417,7607,2143,16802,13090,18238,17578,11597
147,5361,3197,5091,4023,18502,7122,6227,15849,15187,9356,17387,16183,2046,9979,16742
148,1957,10575,12919,4171,19962,5344,3358,12114,3265,19261,18463,5332,5812,18285,17494
149,15939,6121,3057,11759,2475,19459,12468,18000,187,16012,8425,11536,4669,1502,3614
150,13719,16843,19437,9828,12477,7383,7013,16491,17849,3470,17688,4703,11811,12708,3963
151,2518,587,5294,7776,11803,3206,13197,12532,13108,9678,8472,14149,9435,4946,15197
152,8580,9568,15869,13572,13389,11113,5932,11162,9407,9025,17475,10264,15077,141,11432
153,10205,2718,1339,13080,16120,12509,16035,13097,11281,14136,10938,14758,18184,18237,1035
154,15355,2518,18152,1885,377,19072,18236,8193,3366,7842,4299,15588,4317,8268,1441
155,309,17547,17430,4671,1586,14573,10808,13528,14926,9241,5274,19181,1378,16404,12471
156,2012,19754,14999,11570,15264,4713,3731,7756,671,14238,16472,16374,16455,13584,1946
157,9684,9432,18347,7686,10912,7049,6698,19969,18071,14761,11749,14223,13810,16845,5016
158,5423,14966,12328,16196,18732,18416,11758,18419,14092,4621,6979,17910,14117,19399,6133
159,11784,3764,14212,1983,3539,10257,9374,16305,7035,8634,1838,3076,1280,9315,15658
160,2280,1781,12019,14393,15578,2051,17624,12896,3714,5360,4604,8573,5637,4952,16540
161,14998,1237,10790,13391,18881,5489,1197,7384,11817,1475,9753,5269,446,1786,6276
162,12454,433,12467,12249,5163,1132,19261,15726,17379,4546,7535,4664,6374,3865,16672
163,420,13613,19656,1380,18156,18153,6244,15890,3780,6065,8331,9215,11196,15311,19930
164,7517,3968,14983,8813,4590,17584,19796,7426,4148,7802,1242,13541,16058,14486,2664
165,3325,9919,2633,15699,7690,8306,13532,17558,18879,5596,2315,18466,10726,14399,19475
166,296,2371,5540,19213,13055,5048,15879,5077,19217,12564,10237,11556,9988,6458,13563
167,9451,8872,4157,1114,17612,1417,12074,12511,9061,8501,9832,8681,9839,14117,3387
168,13384,14661,10022,16491,13716,3574,14792,4783,19198,19562,16190,16519,3672,8431,7591
169,11848,17277,15222,18561,1194,14116,4171,6629,18577,4365,4258,11764,17677,457,13009
170,12301,456,10753,3937,3417,11928,2122,19864,10139,12097,16214,7637,3881,11092,1331
171,2381,13021,16255,9782,11268,7078,14063,5700,8451,135,1948,16620,6101,2458,8779
172,17001,5400,7470,528,14651,18295,9022,1728,11990,9384,19519,14982,11572,4805,2595
173,17872,13432,4916,19343,2643,1119,8328,6636,14698,9768,9718,10031,5679,14746,1148
174,11990,12318,3582,13738,1740,17376,1248,19716,14396,19990,13453,19850,6429,17461,13864
175,6076,11143,1116,4029,14162,2656,19730,11763,3323,11718,11754,11119,12929,5000,6027
176,9166,996,18107,185,2462,11168,8971,1046,10332,15417,13580,4176,11563,9335,14525
177,5042,3538,11711,10233,19401,15009,18645,4838,2799,10240,121,14687,5099,8019,11789
178,11166,2895,14017,7009,13024,6755,17707,1900,11047,19796,11680,6034,7458,466,5580
179,19698,11615,19616,14647,19709,19612,17255,7264,9779,13200,8845,12900,12636,3002,5324
180,7622,2308,12957,12546,7727,497,12386,7611,18409,6528,2518,7531,13144,11341,6415
181,9921,13014,16021,7192,18642,14226,13048,13554,9215,16654,1745,1058,17457,13571,17697
182,5263,7249,12398,16773,6309,15225,14558,19023,10707,9219,6753,16018,9585,14952,3516
183,10551,17953,5702,5505,18327,8475,5617,15624,7762,19211,8082,18775,676,7294,12570
184,9637,2884,113,15413,10565,11018,4708,382,16152,6915,4676,10906,1211,8942,17910
185,5323,17697,17766,9591,931,422,14238,12279,6058,5631,8974,15366,7218,2426,8150
186,6232,12028,16455,1579,18603,13833,5173,17120,4987,19032,10384,535,9864,16477,6790
187,2769,18067,17285,1867,13194,17444,3506,11042,4587,7596,16307,15497,346,350,2700
188,7460,15321,1314,6383,13842,10312,9370,17553,3765,3573,2468,2247,733,12971,15841
189,5135,12672,3432,1304,4054,9518,8566,608,18143,16031,12727,2030,10748,9074,13000
190,18683,14828,15869,13014,12664,224,10129,2505,18311,2144,12350,2598,2139,17498,5528
191,15555,9128,12400,11508,7851,1862,564,15757,11962,15263,975,163,19735,15965,4043
192,10650,5032,18275,15092,13469,19433,2428,375,1071,15590,3562,17775,16494,11773,2588
193,4966,14620,18485,13749,12548,9821,14564,177,5101,1925,17795,19803,9681,13588,1576
194,12388,9288,14045,13689,12153,9901,14090,10162,19934,1546,11956,10053,3947,2807,1462
195,7037,9873,1643,10910,2498,13533,4118,9217,11745,16319,7629,14582,10767,1797,17229
196,2568,8592,7688,5976,14706,13665,12994,9878,2789,14074,18715,1097,19964,18755,6009
197,438,9621,5378,12473,17777,10086,13786,1582,8089,8586,14376,19149,12849,4756,11938
198,6485,6925,2371,1890,5936,14791,7217,4286,13951,9613,14483,6805,13713,15647,2970
199,18917,18807,10270,10626,6356,8480,7404,10798,17720,277,17758,1438,18008,466,3064
200,9225,11495,2961,6605,11003,18850,12871,18791,8679,12902,14537,6315,17961,14756,2646
201,2382,17912,16777,9048,6158,6486,5304,11217,10037,3460,19356,3958,17063,11888,19714
202,12564,17775,3763,17824,2324,2797,15790,3261,1148,10582,9366,3981,10901,4785,2972
203,18462,13211,8084,9993,12912,11664,18205,13050,2489,11537,3411,18119,5076,6251,18479
204,17537,3703,332,11999,11984,13853,15953,10532,8237,11677,14767,15063,17702,7215,10704
205,13134,2814,17078,13601,8443,4000,7016,9407,3815,2191,461,18278,15648,13125,3987
206,10924,13560,8231,16351,7994,12588,5827,6722,18328,6224,13943,12569,11585,11502,2069
207,4947,8442,19524,18580,16352,5280,8977,6402,7987,18116,9012,14977,1771,14844,15079
208,18703,1966,17320,17401,14164,6400,13067,5002,11035,2149,19403,441,9380,4659,4751
209,3712,11837,6253,19672,12616,11877,12285,4682,15558,4823,13921,16406,12634,4873,10053
210,7727,17162,7458,7806,5288,4131,1702,3454,12003,17569,14349,19446,4459,13075,18595
211,19037,12823,15074,13063,9779,10995,16701,3688,10713,9415,1407,572,11368,988,1993
212,17398,2983,14207,2247,6235,10157,11690,8403,3080,3344,4574,2714,9439,15114,7684
213,7350,8267,14306,2065,2438,14100,14356,6839,13949,16846,15629,5964,14356,3535,14526
214,6384,732,242,5896,19256,7774,8438,18831,14746,18904,3503,8794,1239,2463,2838
215,4526,16377,11111,15774,18798,3320,9879,15511,9025,15459,8532,19551,9121,19635,14624
216,16850,6338,5881,18354,2768,6050,18139,19143,2013,13280,11008,12052,16881,15220,514
217,914,19622,6945,15813,3975,4463,13557,16793,9667,19297,12756,6038,3085,19167,10182
218,747,16301,9025,1642,3085,4418,17228,9427,12661,6700,11525,13323,15288,11991,2357
219,12978,18433,3917,9515,3240,1524,719,11136,4411,864,2068,5995,5387,8881,8472
220,8476,2189,18444,12013,4524,9763,18894,6542,2257,15524,1471,14487,222,6157,11521
221,3530,13473,10203,8201,13749,2565,8013,10472,2711,17461,11788,14778,16834,10978,14513
222,10717,13911,7569,10144,2726,3642,8655,12516,3108,16638,16175,19445,19453,16407,10466
223,5389,12730,6904,9055,8106,1153,8462,19836,4657,17727,12137,5545,6917,9067,10307
224,10259,12716,5848,5177,15747,6585,17981,13958,6828,5736,13568,11057,17749,9889,1418
225,17979,4218,784,10660,10431,19506,10485,3238,3737,8554,672,3455,3660,16149,144
226,7181,7198,12300,12014,14988,15289,17047,3188,13123,4885,13041,14042,5244,12229,14195
227,7509,17324,17309,15607,18053,13043,12762,2724,19625,12971,4720,8716,8688,15812,3487
228,11825,8818,802,10094,18728,10740,19374,7284,1207,11941,18444,16533,15263,9304,17522
229,5198,11988,14046,4576,10082,13331,1951,3490,7808,2755,8678,8455,10692,4084,19609
230,12527,13850,8514,15462,15218,10049,19177,8390,18828,10538,11667,1059,2768,10055,10856
231,10566,3267,8848,7197,13845,16771,9899,404,17167,19828,14880,11379,16787,857,1351
232,17333,14543,9079,12110,1279,18159,2987,13246,15967,9731,1055,6057,3124,11676,506
233,4341,6800,677,1647,14709,1820,10631,16251,18060,4597,12249,19622,9005,4119,16561
234,9925,12078,16109,5007,13256,14663,4302,16285,13972,6981,8544,13786,6790,9580,14164
235,13141,10366,15689,19172,9904,6736,17644,648,281,3583,3600,17652,1954,10140,18381
236,10701,14006,7249,13094,10596,3245,11838,332,9598,8063,5323,11732,12834,5585,11264
237,5796,7087,12436,16550,3953,15341,11283,4314,13421,12551,6370,8560,14198,12368,2573
238,16082,12392,8810,12392,9341,1866,14097,10884,12298,11127,19299,11107,17034,5293,13205
239,4499,16008,11405,7385,17906,2459,8463,12219,18373,8846,579,11590,19259,17857,11137
240,12969,10573,1894,1155,2376,3776,3975,8332,10249,8485,10444,2056,13001,19688,17792
241,6278,1747,4267,12397,7484,9244,17472,16692,19597,19513,4031,14462,8579,8691,11363
242,11050,846,5889,19735,10978,16119,10869,4538,17691,18227,18527,6837,6116,12255,7157
243,1765,17751,9109,13140,17824,2426,3014,3172,19613,9090,19620,19180,12563,10832,865
244,2306,5115,15643,11869,13886,18826,10398,3224,6957,18447,17985,16515,2776,9111,180
245,4737,13005,5172,5855,14345,752,5263,3047,11390,968,15255,17739,14448,7120,295
246,7182,2123,4469,2008,3880,12274,18968,3552,5035,12390,19225,4792,5423,15921,8977
247,2065,1458,4310,8212,13585,10363,2799,14677,2238,15971,17878,5223,3092,15951,14592
248,17326,18250,7528,2265,16378,19187,15605,2816,6112,15994,11824,17485,868,9046,1320
249,1745,15634,1458,15734,1766,16892,13001,10685,8530,2663,16420,2635,2745,13678,11826
250,3042,8177,650,11000,1037,11493,2403,11550,2911,13011,10823,10101,18135,18531,2925
251,1287,2212,11252,6376,14607,5199,13625,8761,19313,16908,1213,2475,9576,14157,9767
252,10191,9498,7799,3862,7045,8653,11691,5169,1721,646,9910,14609,1297,3419,19182
253,9094,4026,16717,540,5746,19420,17704,3847,9627,3611,5381,11628,4616,12635,19978
254,2198,655,12937,12386,19241,6836,15444,14069,5858,18268,14390,13571,857,11542,12606
255,5290,16450,15656,17572,688,647,2786,19477,14448,10200,8276,4229,15894,17325,17385
256,232,4447,1057,19348,4851,11830,14216,12297,4360,6011,1994,10152,7737,16318,17866
257,12438,15079,18156,6744,9922,14011,18377,5840,2160,7398,8379,18967,1730,1857,19046
258,9496,16253,17219,3182,18546,5485,2755,10210,11924,19310,10851,4366,16595,2328,3386
259,10438,16003,11734,14844,6538,14134,17866,9837,17270,13754,12115,19707,2650,19501,11786
260,8674,16454,11403,17146,11570,13082,15409,11899,9798,16294,804,16449,2255,14783,19558
261,14049,16326,19105,14871,9686,6987,17222,15701,17906,16954,10184,7906,1961,13455,2857
262,18517,15591,6582,8065,17152,12514,17587,7287,10280,5671,9564,14096,10620,9169,7051
263,8139,12053,6916,15173,16454,9975,6952,6108,3182,17060,17195,18615,13711,13529,2711
264,123,6846,7234,7153,928,3504,19346,1389,9197,15356,5803,17183,15101,14050,19420
265,14892,3142,475,12134,12829,7168,15487,9696,15000,16111,8972,3679,18964,12195,1901
266,1613,10522,13457,14873,3533,7879,19063,17262,8170,14376,4493,18286,11679,13607,11359
267,11133,4422,3626,11247,3071,14011,774,12530,11429,16561,14958,11495,12974,19057,458
268,12786,17574,10850,7866,7031,7608,15740,14033,903,17424,11702,13547,7579,16653,9062
269,14062,8357,12405,614,16681,19644,18930,13966,18500,4287,11333,15515,15670,13241,17743
270,2071,1143,19900,19513,11539,15881,16062,673,14119,2185,9658,7465,16462,3621,11087
271,16603,1190,19067,7038,8932,8430,8523,15722,4387,17438,5139,1603,2011,6761,15819
272,4444,18520,17690,18078,17625,3483,16627,14716,18833,11570,17552,14724,4054,5219,795
273,3304,2858,4384,13320,791,17747,11097,6896,19847,11641,2761,8841,13099,12374,15070
274,166,13169,11886,14868,5743,959,18643,10213,2364,17426,4755,11556,16807,6037,16290
275,10636,16082,10679,242,4273,2606,14923,12841,10387,3187,10052,8551,12644,10555,3479
276,5859,19581,13287,1313,19073,4060,14654,14805,13097,17624,15635,4735,5688,10337,3708
277,4831,10081,17077,9834,9286,6433,2035,13452,2088,18317,7261,4495,9658,4295,12154
278,15247,18340,18082,18349,9195,3459,1035,7752,732,176,11114,14692,19472,7189,5270
279,18766,2070,7524,2124,14268,4757,1846,17885,14035,4601,2185,16822,1210,1088,2668
280,14303,4727,4190,772,4186,2587,12856,10456,15621,9017,19611,18373,7518,456,17620
281,11215,14995,6280,11845,19936,19724,886,16813,11225,3892,4101,19638,12908,6423,16384
282,11793,18329,18529,7672,13568,16890,13041,18134,17737,13916,18291,5882,4339,12598,12995
283,12656,9749,16846,2971,2126,11184,7235,16587,1490,18532,10177,18301,18515,5214,10752
284,15603,6980,6300,700,3774,15096,6602,9259,5393,1228,1616,13434,4810,15934,3791
285,11540,10538,10171,10283,4334,18533,4940,3154,1561,9172,9437,3466,17050,19640,1034
286,19322,4087,13742,1159,9948,14673,1127,4859,13674,4636,17751,19705,3320,7760,1630
287,6039,7160,8889,9479,2164,17731,1470,6640,8383,10757,10741,8253,13558,10370,10313
288,18760,10836,3385,11069,8498,8847,6324,9435,2283,12103,17544,19049,7564,16251,19636
289,14336,10213,19721,13825,10698,12009,15364,3281,19366,11777,16490,2434,9984,5270,10972
290,2072,15153,13560,16122,12266,9971,9750,5499,525,161,733,10410,10983,9379,15011
291,18586,14648,573,6333,10775,13802,2192,9263,16792,14555,8523,11216,8527,9575,9965
292,6207,15175,3959,1607,8157,2446,11358,1219,17333,12742,2026,8411,12961,15433,17268
293,15691,10673,17300,4075,5650,4211,12163,3423,19832,17836,4090,8727,1689,8775,14497
294,4337,18570,15451,4522,2007,18741,4377,18468,9843,5730,12992,9544,14590,8473,5970
295,16717,12206,16585,12031,3615,18775,6413,6637,11174,10883,2219,17778,210,7735,10535
296,11966,1751,4113,12522,3332,6744,6780,19594,11255,14647,13181,13603,14369,18610,19162
297,12134,7311,2961,9575,10623,18114,16888,9614,3377,17944,10333,11129,4247,15381,14639
298,10697,17181,4173,4189,5822,19807,3446,15285,8573,12834,6152,10627,827,2453,17849
