"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013"
39,16036,7483,18734,5488,10035,16049,3508,13211,512,15952,4579,18386,11636
40,14737,5895,1414,12778,11928,2317,10160,10533,17071,12626,14055,1513,19539
41,10909,5696,998,5352,17095,3264,3907,10001,15129,6080,6376,9867,1486
42,7988,3833,13115,4891,9764,19778,13121,17828,16146,18336,14837,2048,8827
43,6491,17743,11970,2702,4162,19092,5038,5621,9604,16579,8738,12268,18242
44,17676,10853,1203,10570,18141,9628,11966,18673,18097,15718,8595,2053,5767
45,208,8914,11032,494,18742,2662,1556,16546,9803,10665,18344,15036,7261
46,9724,783,15642,9835,3998,16774,3161,12592,7225,15464,5707,8898,6461
47,9090,7457,11676,13762,3857,17750,7294,13864,1428,15529,2543,10994,10980
48,16844,13655,8774,8042,5759,11507,19659,19628,1133,9730,1646,14091,11780
49,5931,6625,17460,11244,485,4881,17262,7736,13900,16962,18552,14831,3590
50,11654,2350,4291,6560,8338,12945,10721,16229,7108,18429,14798,5859,8463
51,8899,15714,1233,13692,15382,18385,17992,18828,12131,5229,18601,11192,14180
52,8944,14580,9278,3415,1042,12259,3379,15291,17476,14653,7584,18083,16236
53,16723,16487,7308,7024,16768,11989,5669,1779,16067,7369,6444,10163,5216
54,15891,8741,8445,18667,13934,479,14966,14660,19998,108,5738,8029,7642
55,5525,881,2289,5076,14517,19493,10160,8757,8137,2615,1991,1340,6384
56,16416,4462,12319,5481,17380,12380,3045,1064,15077,2544,1945,4689,10500
57,6240,5658,9043,10608,10159,5793,13387,14409,8207,9872,8428,15631,17597
58,10832,12592,7803,17020,6552,17909,5132,12729,16377,17112,15255,10481,4013
59,14274,6804,18365,19534,2259,16395,290,7634,7994,5504,18142,18862,9769
60,11183,14905,18383,15232,2352,3989,13569,2278,6664,3696,6584,6491,5851
61,14748,5751,2935,5145,19317,10502,16823,15887,8994,9167,6952,18509,13723
62,16620,18870,180,10984,6123,3001,11073,10961,15110,15882,14018,2127,2136
63,18100,9920,15513,12288,15266,17927,18806,13489,7657,9983,17823,3290,16282
64,17404,9144,13128,9404,19270,2639,10712,873,11397,7501,2702,5171,6082
65,1849,12036,19435,17919,8869,7762,8160,9658,14639,12735,5828,3314,10436
66,10981,14972,13053,7558,13587,15788,3112,12608,18703,1018,18508,17752,18464
67,2565,14590,19395,15066,7132,19330,8531,17211,13456,11835,11908,10601,15108
68,2760,6950,16319,5495,16441,15691,17627,15849,11949,11763,13660,6959,16732
69,5920,17775,4690,13810,14457,12454,11162,14824,14233,18934,1102,3153,6472
70,404,4382,1786,17973,5103,7034,17555,13923,17090,1952,1119,16899,17195
71,1638,5293,555,1207,14303,7197,13984,11559,7800,11074,2029,10187,1288
72,15350,11252,7824,3211,5719,5985,3271,17825,11662,7000,15042,510,11624
73,5259,144,8402,11626,8850,7802,2819,15777,11152,14900,3703,12739,9892
74,1188,739,7756,14946,9955,7093,19366,6541,19735,13800,7458,15773,2344
75,6337,6956,1210,19317,13849,19915,2202,7325,13923,10873,550,12860,10534
76,15644,1008,1039,18975,9088,4053,15384,3129,13244,10494,10790,11937,13929
77,2663,3641,1408,5540,9168,1218,2288,4783,5583,12613,9544,9252,19280
78,3579,17048,15284,10720,9206,3484,9129,18189,15083,1099,188,1604,14022
79,19732,13673,19181,1846,3366,668,16021,5008,5042,10883,18046,15034,2600
80,15747,12792,7138,3939,11430,9502,15844,14331,14100,7175,19381,4806,19658
81,7740,1992,6007,10549,9070,5034,8077,19604,13760,3161,12802,10716,11877
82,16549,3424,11469,8303,18763,13428,15317,15978,13160,9645,11674,9502,15742
83,1505,5525,8365,16565,1935,18679,14422,12276,9623,10262,18547,15229,6648
84,18560,8280,12399,2143,19504,2888,7212,16504,14107,5005,8468,18186,17889
85,9546,1125,11747,19115,11759,18201,15626,3209,7354,18830,8873,5479,16642
86,7275,6732,14111,10785,9450,15321,4156,2681,17919,18165,2427,7344,5474
87,18799,17215,3528,2236,4349,16754,6217,10780,2065,15929,5826,639,16838
88,282,11081,14107,11449,19207,12577,13027,3682,12646,14042,18169,19814,7354
89,4870,5163,10561,321,12721,4773,13704,9789,936,3356,5244,5165,12280
90,14016,17518,19956,15838,12818,13148,14164,8557,4631,6984,15672,7024,10784
91,12716,9561,9640,19440,17964,7913,6771,8065,19846,18581,13067,1029,1350
92,15134,14871,4218,5047,18170,14460,8605,5723,4313,6486,7417,7611,7454
93,9084,13323,9234,6723,590,8895,1745,1217,1981,13023,9243,9513,19426
94,8123,19666,6655,812,5635,1909,16906,4790,6657,17707,11114,4794,4184
95,8271,15773,10796,10313,12602,13316,5945,1039,6444,15671,16439,6281,3226
96,12868,9365,977,10059,17700,15283,9203,7408,6392,17719,19176,17368,3733
97,10805,5124,12219,18761,1417,2847,1834,4649,7531,1083,14012,16468,16167
98,652,12122,18058,10875,11452,6110,4155,6628,8817,6861,17071,164,3322
99,710,17307,4200,2956,17241,10549,2086,1333,7001,15798,7407,1143,3430
100,6896,3130,1946,14457,15839,13066,4878,2230,7484,14966,11506,18664,5069
101,15311,13414,19987,13980,17263,10438,18973,13256,2709,18023,4150,11393,249
102,670,17010,11922,6709,4890,4612,2865,3408,3988,12434,17525,16876,15913
103,9972,16509,12251,5572,548,11740,16429,1852,17969,1002,16227,196,3856
104,5170,16717,8294,15979,19003,430,8273,7336,15010,11413,17045,9415,5142
105,572,19750,9754,3962,3841,9114,6381,5164,13159,3180,2347,4114,11168
106,13874,9798,1058,13149,8076,19559,12365,18797,19281,16597,4640,18304,17183
107,4162,3627,6575,2914,12355,3726,7201,12682,14102,17018,18799,18885,7083
108,17964,4169,13269,8663,17071,4118,5854,3196,6078,1275,2038,11755,12878
109,19604,391,11376,4181,5256,5542,3704,15559,18644,15998,15628,14281,2420
110,6315,2182,3291,19828,3841,13659,795,10759,14020,7752,8996,6902,4647
111,7563,14689,17950,6692,9204,15755,1131,15375,2139,12894,8834,1818,10958
112,778,7735,13830,18269,13400,7968,4162,105,15936,10466,19458,17998,11957
113,17346,8022,9872,14604,6358,8850,13583,2978,2447,15287,10016,3237,16140
114,3189,11889,12095,19948,4078,17314,19822,4797,6230,17926,6631,294,16865
115,1506,7953,16975,16574,12282,14328,12891,3631,6256,12162,3889,19519,12415
116,17088,9427,2870,1101,3002,6183,6995,14998,1673,10544,6184,2379,19931
117,813,19810,3216,4832,1104,16764,2753,9759,13794,5975,9285,19247,14207
118,924,8737,11718,18024,7002,18857,17360,10245,13848,6193,14766,14963,7351
119,10308,4504,14960,12506,17088,15808,4308,8921,11579,4117,15385,5195,14320
120,2923,10621,3074,16650,9936,7745,2757,18188,1973,13111,4508,6245,12730
121,10539,17884,9834,4527,9534,6313,12128,8353,15001,15698,10758,7958,1000
122,9957,11191,12286,12267,14304,14763,18990,19968,12499,2523,9876,15776,10683
123,7281,8442,8118,16401,14222,10467,17123,14729,19172,9186,2705,13017,17081
124,10623,7568,6634,12401,16017,4493,11413,14296,14899,13840,6524,1351,11556
125,11160,6831,19923,19176,3917,18281,9925,12347,14316,3298,17420,3887,2362
126,12935,3804,7127,8473,287,12686,9885,9364,12442,15877,17918,19766,16392
127,1600,6670,18678,8875,10927,18776,15919,14711,7218,3498,7419,19318,2742
128,14077,4565,6452,2032,4676,18018,7520,8077,13467,6572,8578,10209,12514
129,2539,11642,4347,12999,17914,2699,3259,15984,9185,17465,12686,4291,12082
130,5890,5596,18862,5334,8769,590,4057,5625,19973,17417,2869,13983,8649
131,3172,1945,1551,7971,4860,670,4250,2558,13540,19917,4189,1267,4310
132,8940,11561,12086,17060,17377,4015,447,13359,1645,7125,6447,18494,14569
133,10584,16849,294,19971,11127,17840,10017,292,5148,3129,8220,19503,998
134,2667,982,15868,4583,9175,2726,13384,2145,1020,17305,17052,7297,2950
135,13877,4803,2100,10942,3088,18536,12513,10261,8327,9015,1817,16150,17588
136,10796,7020,4798,2981,19070,7347,2311,3693,15046,14133,14622,8750,11165
137,18421,12943,10357,16189,10795,2000,11219,15060,7552,2342,3463,2810,2125
138,678,10890,3334,19505,2335,8562,12229,16491,19115,11667,15914,16250,11382
139,3793,8233,17222,5998,7822,10855,1134,12167,11724,5895,2744,7579,7738
140,17862,15220,4910,18194,16444,13127,466,1361,4705,12913,19993,13973,1875
141,8638,14443,8231,7934,2579,14477,7350,3562,3343,4739,12321,11023,13616
142,18163,13766,4143,15550,5068,2252,14800,4383,8941,18055,2452,137,6752
143,3689,17403,19558,7317,15024,13497,5889,10766,11791,12653,1326,19925,12237
144,18799,13453,12075,753,2469,12624,8683,9454,9571,18728,17006,9735,13851
145,3331,16714,19118,1827,7713,7617,8526,9913,12115,15924,13999,9425,7217
146,6136,14427,5671,4445,14068,16069,1337,6145,15581,9898,6574,1312,3499
147,8131,15964,16909,2139,18971,129,7602,2758,11333,14910,8645,9084,583
148,7973,9214,5844,19961,10391,8051,9861,9161,5479,4270,8215,16356,15596
149,15008,11024,8425,7350,13027,17095,346,6037,502,1382,17771,5880,5975
150,3551,5431,14060,14313,17662,6681,9432,17895,17850,17641,15931,3473,10547
151,10001,13749,3930,12424,10124,2886,5552,6398,5640,12498,2046,6510,5458
152,10323,19638,19310,16114,2612,8816,4838,13707,16705,2588,12801,6576,4605
153,5116,11968,19767,18606,2244,12796,2759,2366,13601,13499,2488,15163,6140
154,5902,10246,2478,2939,9922,13960,557,16016,4185,15650,8270,19611,18271
155,9772,2966,1075,4844,7355,17783,5457,10515,8719,11990,19290,19306,10917
156,12445,14197,639,330,15850,3859,10781,3893,5040,4621,16621,544,14561
157,16603,13309,16838,14524,14828,18988,2234,7984,12996,11175,14418,3857,14551
158,6072,13565,11959,9011,926,5439,7390,10069,3555,1098,10182,7825,19233
159,7648,11603,145,6476,5438,6643,2514,379,4258,18504,10859,6979,18617
160,9486,19347,751,4366,12174,14728,3070,18373,10554,7868,10034,19768,2902
161,8148,19100,18483,17758,13514,10442,2327,6320,18829,16250,12347,12560,16886
162,8737,6846,349,6360,12394,15788,15745,11433,782,15456,11598,18369,18733
163,12086,12137,18845,12120,19610,16188,6458,12723,12071,5581,17620,9032,1525
164,1051,17174,15405,16270,19106,14131,14056,882,12673,12087,8926,18337,9403
165,10397,2815,14680,4634,6720,3527,18445,12861,4404,17369,18336,8517,16062
166,8048,4784,2579,18352,11866,17709,8816,10317,10072,8347,2710,15897,2664
167,17845,11232,17180,2358,13555,14492,10895,17210,547,19613,19662,10667,5351
168,7261,1272,12548,7110,10328,6798,3109,3577,15977,8895,11511,13416,6008
169,11320,17561,6651,12075,12861,15204,17785,14353,16501,11263,11669,9268,12438
170,6155,15901,16903,9164,15515,16243,16472,15716,19579,17225,14916,10082,15821
171,3020,148,1846,17543,16399,18033,17073,12934,17640,10002,6025,8296,5987
172,16238,6346,4151,10263,14137,9496,4351,5670,1017,19596,11446,9446,3720
173,10366,12605,4312,7196,8838,5717,18827,777,9813,18075,9335,2002,12715
174,19834,17524,7286,3871,18361,18002,1521,18814,15298,17982,17428,8054,16151
175,12974,1208,628,6375,19422,5042,13686,7500,8025,3047,8783,11898,10030
176,16917,3109,4224,10911,16868,15904,5679,18454,16860,16469,15018,14038,3572
177,4213,18899,18806,704,13956,5297,8170,14511,13376,5625,6940,4085,16122
178,11395,956,7812,17601,14678,3645,11448,13508,19165,17955,18123,15418,5640
179,5723,13372,12179,11686,473,7014,19563,164,2721,5728,6077,12593,5469
180,132,6675,11254,15035,16098,12178,12680,13676,6228,858,3412,11326,12110
181,3251,6774,4802,12965,3553,4923,4477,5942,2583,2982,19155,1326,18743
182,2366,15366,13509,9729,1870,17917,17626,12409,8884,13558,5191,5216,7854
183,8453,14683,7831,13441,1267,8929,10597,18408,2280,12949,15247,18541,5172
184,1526,14359,10491,18539,13606,2168,7532,9686,6781,15674,9786,12151,5047
185,530,5774,8336,5452,17092,14195,17248,16646,2128,11240,3892,17022,15613
186,12595,9121,7884,11497,13344,18610,11235,5370,17909,7267,190,14038,14093
187,13580,5977,1893,13235,4895,10180,11739,9965,12707,2272,6816,16406,12617
188,10635,6300,3916,19356,13584,1554,3162,18532,8044,17917,7833,2184,8644
189,3781,15730,14961,10114,6276,2156,3751,9505,18381,13257,618,2154,12884
190,19723,19990,5797,6083,2669,5774,18092,5437,17754,17718,11666,14980,5574
191,7336,9274,3681,19366,7308,799,11510,4904,14328,9480,8582,8096,4130
192,10339,14359,1062,15651,12439,11700,17645,6291,16244,7012,2293,8007,2303
193,15258,10225,4083,19035,13103,1286,13880,13814,14185,16896,17232,7843,7596
194,6115,18362,11970,18202,1955,13430,13510,10844,14850,13188,6340,2310,240
195,17011,16820,11881,18967,17500,8383,8761,5179,7399,6359,8850,5254,2730
196,16432,19100,3608,9190,6265,8555,12027,7524,3391,16420,19194,8269,15542
197,12933,18719,101,18294,9450,3495,13716,8154,7230,3236,4402,13672,8945
198,7720,4416,6619,10714,2411,9434,9101,13869,17239,17833,4623,13452,19759
199,1531,13934,7859,8321,8674,11573,19637,2034,9409,4220,7952,9798,1224
200,11262,15895,9381,8597,2722,10991,7345,18184,4167,3803,9015,11429,7597
201,406,300,5954,17318,10603,11542,19762,19207,14725,12380,10154,18048,10951
202,7537,9568,16503,14013,19318,15150,894,18235,7292,2145,15812,2645,7070
203,17655,4121,6520,11732,8481,278,14433,2570,19337,660,14809,15554,9283
204,16327,8845,2800,8117,6546,8564,15265,18422,15786,15935,4269,1066,16590
205,11864,5620,8650,8302,3814,12086,7477,14394,10053,15064,790,11921,14530
206,16542,12698,15011,10197,4560,5204,4033,3216,8535,17813,13941,4256,15414
207,15407,18894,18766,11900,10451,6476,19892,8784,10762,19151,5727,9572,9024
208,6974,16208,17828,939,11345,14673,12060,12871,18465,7160,13797,12616,12911
209,10409,9422,12786,15877,9452,13750,2361,6992,12234,16616,14449,9671,7357
210,12049,7198,9346,17559,10243,15859,13871,418,9756,315,9443,1574,8928
211,6572,19345,14743,6309,485,536,2828,3530,15387,455,15422,16639,573
212,705,18432,7439,3340,17856,16516,1454,15631,18780,5079,6739,9330,7018
213,5849,6364,15726,16659,12920,8800,10165,8235,16085,681,17236,19637,6314
214,8484,19232,5405,17064,19237,11780,2449,5021,2271,1041,9715,1433,3227
215,14893,4168,12906,9303,3249,1356,2543,11381,1675,7617,16152,17762,18868
216,14894,12535,5424,8783,623,3094,7282,1923,4904,372,18670,9624,12455
217,11135,11831,9868,17606,19551,8105,13098,3300,3988,8149,5087,7497,14572
218,14735,10234,3238,13446,7219,4246,4670,14485,19158,5496,16495,7693,17798
219,12596,14825,10472,10228,15285,10541,7428,14508,15160,17975,10046,16432,12397
220,18359,17960,915,18049,14631,1789,14863,9578,5693,5094,3775,6067,12789
221,192,3520,376,17930,14066,19953,7482,13030,667,15014,15896,8596,15500
222,17212,7623,9457,14903,13621,1405,8495,4365,2726,16528,15677,11962,13473
223,10766,16851,18560,14320,1370,14819,1564,12471,12869,8801,17656,10670,9896
224,12011,1013,2289,15926,1480,6392,7235,13335,19907,12463,6198,3033,17421
225,1053,9845,3700,3683,13133,5681,12312,4854,15754,5384,2569,13514,13636
226,3490,5575,3926,19202,2814,11195,5994,10672,5020,17294,12407,14717,14154
227,3401,18173,4152,10720,17360,2982,15823,18658,787,16760,4884,13735,3934
228,18462,15661,7232,18966,11427,15054,14420,16176,5030,7550,16053,16091,17961
229,19353,12901,1851,6747,4707,9757,7687,18486,1195,9874,1840,6538,11417
230,7953,10151,9737,18591,12775,14270,6500,4790,19124,19518,445,17102,18094
231,18059,15089,631,5476,18683,17636,13942,6522,4490,14967,19422,17418,17472
232,9103,9483,12534,17042,13374,1431,834,6620,3473,15705,1130,6381,9611
233,12284,15552,4119,19104,2434,19850,7590,14046,3681,270,11587,18758,2070
234,19765,11435,10284,731,9712,11778,17409,19965,14911,3808,10217,6628,19518
235,1727,12343,14126,11116,5830,8993,4827,12655,19338,19203,11139,17439,7722
236,8719,12756,11122,16372,15649,11956,19389,17588,15146,8613,2964,17995,11571
237,1227,9322,16099,11725,1839,3560,5831,9110,5610,12904,11633,18544,1997
238,13692,1101,12877,2769,11882,17151,5179,7910,367,15622,6696,4391,12226
239,10396,6705,9563,14688,5596,7039,7885,16214,14020,13922,14871,2833,3507
240,5198,7927,2310,4944,4380,3368,18702,17572,11273,4639,6558,7493,230
241,8115,6033,8802,17842,19209,11089,4859,17308,19761,8357,10184,8900,14160
242,3160,5454,13117,10617,6984,19606,5092,2572,17024,19912,290,10105,14579
243,915,19773,8325,1478,7934,15740,7941,17751,13214,10509,7661,3461,1694
244,6381,9751,13644,10519,9849,18770,13542,1171,3773,8475,2313,9328,12384
245,10362,11542,17253,1047,13719,17903,11702,899,9414,11193,5036,3086,8230
246,11790,15544,1896,8924,11688,17454,12209,11094,8801,19652,19171,18691,1455
247,902,12157,13124,5589,19156,18647,14643,2677,12738,13400,15202,5905,15673
248,6672,18288,18589,2193,15566,13125,487,18261,3106,19933,4274,18338,7700
249,8715,5733,15893,1372,3772,18837,8289,2541,417,7403,13499,8176,17656
250,14264,17282,2430,963,3202,2981,18105,5013,14278,10125,18174,8881,12020
251,19284,7311,6793,17488,5057,11945,13236,18606,3101,3945,3882,14879,9061
252,10854,1842,18984,13266,7133,12550,16608,15667,10403,13269,16469,17447,4509
253,5732,19958,12233,8544,4797,13857,3918,11276,17683,19413,483,13555,17149
254,3048,893,19762,5653,15619,14247,16072,12296,11850,2856,8246,5150,14820
255,15364,18795,12233,5983,9771,19030,17343,6744,2767,10644,19141,10534,11116
256,7347,13054,10997,2703,18234,11306,10331,16695,19139,3372,6495,16892,10519
257,17977,19171,14828,1330,11162,18087,10619,10855,6003,14945,6277,6787,17803
258,16713,16959,335,12150,18003,6968,2282,10559,16796,19861,14536,7172,14182
259,12071,7666,13145,2197,6932,15608,10465,9696,14496,19233,6226,19104,14870
260,19170,5654,8710,18845,5386,865,18625,1292,2572,11034,11276,8922,17548
261,2810,5830,2675,16964,13094,11813,7594,9850,2857,10188,12791,6041,13533
262,7766,5929,2333,12879,18798,17892,3417,9091,15143,7761,261,2805,13824
263,13728,13125,1588,218,3942,8834,2236,514,19969,11054,19669,9477,10489
264,16458,705,17140,596,9331,2208,8058,18316,886,15919,11291,7682,10756
265,11865,7612,2879,8290,18568,15903,9467,9748,13042,6438,18874,15359,6446
266,10254,9788,6279,7542,14057,6369,11832,5275,19616,19813,9109,15709,9263
267,16512,1794,19609,10803,16057,1136,18370,12533,19673,6831,19983,4927,17958
268,8010,12294,17318,9702,17305,4445,17112,1381,12024,4672,6743,14147,2431
269,3765,16717,2243,17870,1625,10860,9405,8505,7561,620,15891,5855,11535
270,16780,12620,12153,17332,1857,8769,3988,12736,2489,7809,11969,7725,14133
271,16680,11982,11777,16992,3418,15753,15766,9118,7545,16589,4234,1789,3253
272,2826,3888,10940,5569,3912,14782,17180,14622,17398,116,6144,19579,4731
273,11372,17336,3261,16550,1259,10734,4763,9134,9800,10748,3932,13384,9090
274,10020,418,16625,14720,10600,6680,117,1744,17032,753,9944,12347,4306
275,10214,4766,2094,1781,4872,4938,9496,7903,16814,5621,13261,19141,12051
276,4789,12665,13580,4663,7787,16813,3470,13701,1702,15066,14520,17019,2429
277,16799,11411,3958,573,13642,12019,6426,1922,3652,13242,3691,4378,10299
278,9898,14542,8382,7442,16638,9580,1606,11761,17577,13464,12347,8642,5891
279,17923,8771,108,17272,6711,15988,1545,8243,15389,16053,10711,11596,11206
280,7621,9488,2863,11909,12072,17134,4372,18152,13338,11222,230,16889,15627
281,12834,3583,19161,1743,3125,9931,9324,19498,4497,7833,15874,7346,8502
282,9837,4285,5768,6775,8508,5212,16951,17127,16902,19272,8294,16414,6581
283,5329,16383,12497,15335,18732,4694,11790,9860,2094,5764,4198,4623,19911
284,12612,10692,9949,15421,5190,11122,4639,17181,12391,5681,17042,7926,16658
285,7067,12514,8036,13680,6947,3801,19123,16103,7394,633,10155,5164,16103
286,18665,13414,3881,13670,9957,8646,3506,4637,6814,19693,19366,11100,10759
287,734,18466,11033,15188,12428,17920,3490,10383,3103,6673,4671,15757,1875
288,8689,13798,13669,8530,13454,1754,18075,9093,2436,3897,499,3205,8196
289,10061,464,4746,13860,116,2929,13731,7495,14208,8263,11163,12776,1865
290,17467,8046,18824,16657,6627,16597,19068,10582,15738,1722,10816,6567,4814
291,7156,4454,2229,12342,17418,15045,19092,5825,841,11448,343,16697,3354
292,6975,17379,5394,12958,12008,6225,15489,12032,8195,4488,2529,12198,10174
293,4336,11906,13685,13052,7053,15566,14482,18636,962,10185,288,9467,16403
294,14491,16062,8054,1550,18333,3349,11647,17690,4291,7466,18035,11934,19850
295,128,1294,878,14638,15485,2201,19564,2650,13546,1050,459,18190,3111
296,8015,6138,10036,5996,10082,7055,16709,7277,8864,4202,15360,3581,3555
297,16700,8672,2262,16360,3376,8654,16060,11361,19200,3001,6716,13764,1904
298,11636,3371,5356,9640,16525,10964,11852,808,15947,11344,210,7696,19393
299,19113,2721,3024,15838,5593,17702,12573,5256,6179,9915,14589,12470,18892
300,17821,2961,8619,6244,7877,4675,6916,16293,2836,11904,14530,8472,19570
301,3061,6711,16512,18556,5804,9680,4095,18915,13776,4911,6430,9339,18005
302,13362,3122,16267,6622,3303,7221,15886,14545,2469,8674,7315,347,16382
303,7193,8965,12023,7875,3852,10213,13506,10100,12035,5837,6141,13231,17329
304,15154,15057,3765,4664,16482,12315,17995,9653,1397,17670,5583,11162,17590
305,11843,12652,15599,15946,15193,1084,4681,12663,5894,13533,7062,6985,12755
306,9529,12977,10185,17368,15075,13937,7877,12043,1174,2174,10438,13636,18704
307,142,19142,11391,3496,3738,19900,8891,2066,3186,16522,15697,18266,17390
308,646,7608,4896,11798,17058,12575,19192,13171,14239,4180,9510,19217,18471
309,16637,1284,11386,9421,9022,9752,3037,6502,13106,19829,7698,1269,9738
310,10023,4156,5101,17181,2119,13917,7593,9223,15213,19772,3410,9363,8241
311,14664,10102,19912,5895,16142,3969,706,14677,12952,19629,264,18509,5623
312,18910,12908,17798,9289,13581,3047,8638,4077,1688,12145,8037,9425,16404
313,7255,6090,12193,12725,18799,1237,8733,3806,13147,13705,12229,16451,7053
314,15910,7288,8464,19850,17794,11545,19119,1887,15009,17359,6859,4107,4379
315,12104,1516,6496,17009,19255,12434,1988,2109,15575,15079,16978,19874,19518
316,8400,8111,1118,18875,10921,13364,5877,857,13559,17429,8739,6314,7241
317,16239,4418,18324,13482,10614,16279,15580,9882,16585,10117,11503,9850,1349
318,8819,10012,11000,4196,17433,1617,309,9539,721,17724,7085,18966,4759
319,5936,12650,9144,1713,7542,17617,11666,8656,1620,14318,2908,661,1457
320,1908,2025,9577,11307,802,16187,18125,8276,15300,11676,3297,634,2983
321,10619,6194,17200,745,1734,996,14875,308,5614,1059,10779,17644,10528
322,12093,19103,2598,16106,8221,6907,18626,3455,4231,3065,12525,2686,12054
323,17432,2919,4504,19856,15474,8608,4775,7619,296,5428,3839,13807,12485
324,2224,3878,12798,12065,4362,5379,7768,2587,9963,1060,7505,4685,9093
325,16220,9820,3996,15046,1136,9165,18828,13496,19915,19870,15672,7572,6658
326,10100,1926,14689,2757,10858,12764,10758,2799,9615,3587,2163,648,17597
327,9458,5790,390,11599,13195,2950,12048,17752,15851,4352,18585,3904,8454
328,15475,1992,6575,9411,18357,18836,9842,2794,2805,5979,11883,10427,16760
329,11558,846,16894,15121,4434,17406,17681,8147,9089,12809,13281,1025,16706
330,12133,9845,166,7725,17699,18973,10236,18660,19209,11626,11906,19303,12742
331,15515,3782,6012,5241,5841,10801,564,1600,10631,10093,7068,13523,14598
332,16250,9063,4855,1570,16253,12815,805,18395,6237,10678,18927,12959,4669
333,10192,16105,13134,11429,4690,1860,181,16472,15368,12576,16455,1462,2602
334,13945,19023,16275,9750,13737,5926,17677,16093,19437,17409,14897,15998,8255
335,3500,18068,8370,13815,14209,10451,11935,19304,3001,11540,3401,17106,4134
336,10191,1518,1606,2719,7209,16364,10315,18973,12852,2283,5593,517,16164
337,12438,11741,19692,12830,2582,19546,3376,19832,7283,3997,9778,14708,2160
338,8809,10857,16557,16335,13688,3817,19743,2671,18522,637,13407,2190,13257
339,14676,3989,14855,16654,7103,3949,15294,14489,6151,11572,14731,11372,18179
340,19899,4571,1235,14930,5392,11330,19486,5041,9357,3536,17194,6076,3020
341,14621,19588,3193,19660,13178,14972,7310,14696,8744,8532,12000,10627,8523
342,3940,10753,9614,12743,10366,9773,2700,15952,8326,15492,8803,14930,6371
343,14408,7075,14396,286,712,9466,9019,1864,15565,12523,12302,19376,13678
