"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013"
26,5886,5466,7526,18049,19070,2865,7886,1202,10998,5369,4827,18708,17286
27,15756,8201,13683,8357,3154,9534,19430,16686,5024,13175,12277,13162,11692
28,4937,5250,9620,14262,10093,4553,6998,5614,11618,9536,8947,12931,14495
29,496,8468,4257,15095,9387,17736,6390,15468,4827,660,15727,13779,15137
30,8494,12856,7900,19573,11721,11326,12187,9852,18405,19644,16953,14184,9208
31,13825,15772,16119,9681,13671,7124,5796,4708,11455,4681,8490,9980,4356
32,6829,4811,3087,4857,9945,7233,13943,15360,5603,19435,9341,4420,8513
33,7706,19225,11887,5076,2558,19859,8401,3952,3835,5047,17353,19864,4121
34,2713,12115,11940,16442,14792,13525,9218,648,17224,9954,12941,5322,3960
35,7197,492,17918,9997,18083,18677,3845,17685,14961,12607,9271,19659,794
36,9284,18532,18659,8879,12445,3239,2976,1902,2001,9135,3715,11725,7309
37,14363,10894,4300,17356,19111,14545,10912,17212,12319,1906,2067,16722,16307
38,10618,15659,5112,6695,1725,18636,6840,1611,16972,10410,6465,13901,17243
39,9949,10136,14289,13690,6655,17668,2143,5678,800,9812,1385,10449,2028
40,6286,18256,6542,7943,1145,4442,8069,18352,12500,14769,16807,15177,2774
41,4152,19372,8657,18183,10571,14866,12086,17523,15403,5244,1740,14368,15636
42,9275,5810,6758,3613,8497,8428,8739,17284,13091,3281,17755,10478,15283
43,11214,9816,13261,12016,17491,16064,19439,9047,19610,18881,388,163,10967
44,15023,6131,19250,17732,8558,19540,3052,19023,9686,10948,2721,8801,6083
45,2689,15688,15074,15582,7597,5848,13090,12482,15008,7368,10363,2628,14915
46,19305,11562,14117,1509,448,12495,9576,11381,14031,14412,5178,14031,4248
47,509,540,2008,13431,2414,8966,1933,2582,16697,3211,597,1008,16045
48,13221,15434,8900,10317,1477,7106,4276,5625,15646,17692,12125,10655,494
49,9237,11231,16914,10722,10367,6787,16440,18672,14414,2222,14892,6110,7187
50,986,10172,11155,11052,15058,8952,7597,12561,497,18318,19103,17602,9758
51,11772,11926,11632,9994,13550,18353,8934,17631,12632,15307,1132,2162,859
52,11953,19034,19081,4419,12884,18181,8224,11832,13722,106,10787,1979,19761
53,7096,14862,4429,14006,933,19335,12764,12130,2823,2487,5283,19361,12103
54,9178,9947,8979,18297,12800,15921,5132,4441,10539,3096,18928,4381,7061
55,711,10512,8020,19970,2513,3338,16508,2640,6428,15183,15982,5782,9828
56,15178,17458,5363,18745,11368,4235,7458,11444,13356,7605,877,1410,11372
57,5979,12756,11946,7719,1412,5205,7178,4159,14034,14440,13133,2689,11340
58,5646,9273,8129,14459,11692,10566,10235,18126,3418,5101,16250,1122,8047
59,13868,13210,7986,6755,6497,8124,19592,14767,15597,7145,7152,10768,16278
60,18557,592,11138,16001,19023,1473,18718,4275,4057,12336,16444,19862,15997
61,18152,19193,5361,13433,19775,3332,19974,742,5113,1384,5492,14503,15184
62,15094,9864,7388,19590,10634,13501,11411,4822,16665,11426,5119,2734,12841
63,9942,2601,6209,14542,6647,17000,4439,4006,13673,14179,18263,15872,10315
64,1022,6080,15704,831,200,9160,1813,14882,16938,5984,18423,5731,17754
65,875,2222,3271,18361,3437,748,9596,5008,13890,13377,961,12307,15530
66,15022,19056,13753,19021,1526,4098,7583,12998,15184,12406,5714,103,16684
67,14019,775,1422,16477,7978,10168,3093,5609,18193,17723,14155,16943,18423
68,16848,10967,7288,18889,4227,7259,7295,5143,3839,3030,16282,9765,17641
69,2048,9320,9626,4062,3947,12127,12561,11431,3874,7603,13623,13618,11591
70,1338,8598,555,15312,19225,2645,16229,13770,456,14703,1380,17683,18093
71,16753,964,186,13163,11575,14315,5531,427,15897,7428,6659,13259,14295
72,17635,12094,9482,11222,17647,6346,18121,4532,10226,13477,5581,11849,5040
73,2202,10304,2316,424,160,9691,165,14514,10517,7351,19854,14227,293
74,11926,10404,19800,14732,13124,15409,11267,13520,4889,19111,2270,8443,7048
75,11098,4024,18045,18982,11564,14311,8859,15250,9944,14552,10110,2414,8646
76,16675,10723,6398,17983,2467,12555,10759,19004,10015,4287,14739,4061,2665
77,11449,6840,12361,19343,17520,3673,4532,3561,8267,19900,17146,899,5199
78,13905,12049,847,18269,8497,2363,18230,11960,2756,13890,10621,3647,13935
79,5359,18228,1590,13031,4139,5407,12167,11788,8179,8344,8324,843,14861
80,9339,174,6257,11391,14083,17321,13674,4591,15396,7950,13894,18868,18805
81,13561,1066,10738,9751,2901,13057,17499,14643,6830,13260,11971,12854,7152
82,16240,11679,8787,13295,19010,16075,2335,719,19834,13061,17801,15988,1731
83,11974,16091,4614,17424,16320,3876,868,18420,8102,10959,4679,3288,19429
84,9061,16319,4797,15262,18431,8286,6868,12227,3196,1098,8038,13441,13833
85,6433,11643,14985,11063,16943,1593,12091,286,4819,9819,5066,2330,2895
86,12384,6561,5323,4133,14875,3047,12174,4832,1063,17392,3425,2877,7057
87,7102,12420,6213,16305,8121,16515,2914,5291,11395,154,5738,16988,6584
88,19853,16145,18898,9100,13766,13252,6701,7985,11160,8916,12401,18167,3946
89,8805,6733,11500,17738,11862,627,3673,8213,3375,2905,13892,19117,9923
90,18996,9560,17049,13004,506,19353,15440,15948,1085,1867,16698,9462,11940
91,12153,18689,19226,3665,16080,19051,6910,6833,5753,10397,10228,7104,10920
92,3252,17572,17026,2375,4312,11544,16129,16690,13230,4720,9103,3667,5884
93,2579,9771,12969,7322,4050,8328,15835,1174,12927,13878,3683,6581,362
94,11531,6689,9321,16496,7070,5587,19038,16479,15187,12380,665,10276,1872
95,5450,19399,14020,6826,6590,12112,13311,3888,14333,3263,14007,8028,13225
96,9760,15791,13263,12469,15479,7452,10837,11755,7044,16987,4178,7734,10105
97,15689,5859,6894,12818,1257,13154,2554,1310,18256,5902,5896,8124,15869
98,4238,12227,3272,7344,17960,9082,2356,12071,6248,7785,3684,4196,18232
99,13510,16761,182,4048,10278,4090,9458,19960,7579,14402,2424,5149,17106
100,18168,1721,5981,5069,9282,17018,18853,11332,6886,11971,12438,6744,6559
101,1024,15400,16749,17255,12766,7226,10669,19756,2214,7922,18625,19062,2774
102,17871,3093,16581,7602,13025,8738,13232,8089,15415,10117,1355,2887,9453
103,4744,6267,11981,8657,13573,5583,268,18923,368,4503,10705,6881,7039
104,5237,13256,1971,17165,8607,4958,1148,11719,2509,5375,2805,11630,187
105,10836,19639,15373,13419,6116,297,10706,9628,7543,12389,11836,6276,17562
106,13446,9476,7343,1136,17588,13692,13115,13159,4895,15036,12580,1459,8837
107,19183,4101,5950,17541,11117,16225,3801,3024,11403,1206,8313,6092,18725
108,15560,16782,14860,17926,16574,4380,11779,14866,7160,14178,11551,5117,9548
109,2860,11256,11628,1878,17585,18938,6321,6835,18341,958,1859,11326,18799
110,11849,4669,6208,5074,18095,3669,10236,18144,1979,9895,1112,16011,15547
111,1669,11557,17667,1413,12944,7337,8949,13385,3045,11391,10086,9667,11104
112,170,7601,7790,2217,8177,17501,13823,8122,5979,10715,1106,13969,2079
113,4393,18339,5530,3015,14700,8933,7318,957,18441,10914,12688,14216,17759
114,16487,12712,2295,14826,16332,19719,15216,2974,19597,10570,12147,11921,2290
115,2343,17621,7979,13189,6747,14133,13190,12274,11259,898,7057,1103,6873
116,4469,7848,9629,7149,5598,1188,19331,19309,18118,14186,16716,17735,8838
117,14133,17788,15676,16923,9541,17153,5245,11907,9246,919,19935,16595,13751
118,13753,6719,17431,2883,4354,16296,10490,18189,2060,2577,3539,3294,7879
119,18964,11687,8871,16087,1984,9256,17612,15188,6478,4861,11238,19364,18031
120,7160,18525,16662,1616,1421,10993,15392,2278,4915,5875,8004,1552,16896
121,19573,14167,17858,733,2752,9645,5841,19068,13702,1039,9923,10426,14825
122,6037,9343,16349,18977,14742,7597,18370,15751,771,8443,1997,7982,3905
123,16031,16221,11894,15751,12942,4258,17172,1814,8931,19129,12384,10017,19090
124,4565,4644,14124,9874,1261,6715,17072,15471,19554,18785,1741,2103,8389
125,5263,9162,8096,2669,16146,19335,6744,13144,18790,2260,15370,9230,14331
126,3682,11637,17274,2630,2798,5714,19911,19238,3837,6562,2388,16599,14661
127,2787,10625,7771,8194,2571,19691,1647,1052,14445,17993,10996,7002,18135
128,15199,8891,16092,7485,5355,520,1792,6621,3509,5221,13846,9794,1504
129,6167,2439,8532,3834,13592,16630,3500,10523,2346,9973,6837,3693,8476
130,9146,4647,15543,6423,696,15091,17760,2687,19113,9868,14994,8014,11559
131,8999,7431,13313,13591,11550,14252,1905,11069,4324,11612,6720,10914,4044
132,19338,4320,3362,18719,13162,6221,12998,6755,1588,206,6981,10448,15503
133,8604,9378,603,7999,15279,15878,3445,6005,11708,6385,6185,10767,18036
134,1797,17568,14929,7327,5389,3006,7400,1471,6651,19360,7826,5957,7867
135,18907,10396,16463,11574,11984,17622,6895,11256,5726,6983,18677,2645,8107
136,7624,14364,16851,13540,13728,16515,310,18980,13497,2562,16091,9255,3180
137,13975,3683,4968,2262,2218,12921,4033,7746,14257,18926,12271,8349,2177
138,14213,4030,12010,17216,408,16954,13427,13139,17922,1125,16237,6043,15831
139,6310,8667,5538,15887,14544,5627,5921,18856,16702,17289,18104,10251,2896
140,3921,12283,8374,16516,18647,14304,6326,1882,16690,14198,15481,8097,17999
141,8523,13878,5458,16394,18269,6384,17857,2690,17758,6701,4564,19360,13613
142,11535,11351,12683,6597,236,7722,8295,12289,14902,18561,9041,14914,601
143,19489,9324,9056,3140,12075,8048,2262,2551,13454,16472,9028,3941,7969
144,19691,12790,1332,14646,15246,3700,4046,2318,8361,10538,8474,13874,17701
145,10038,17322,17094,13591,5902,2045,8237,16958,1797,12024,19949,4902,12593
146,4940,4933,6009,15606,10384,6928,9239,19906,5360,2218,7825,14758,4757
147,19125,14264,7330,1788,1640,3092,12039,11457,14654,19962,19050,11020,3677
148,4788,8028,16335,3216,13430,12086,8992,12193,2358,10066,10098,17250,7214
149,13879,12910,12771,18287,18572,3920,7431,6250,9918,7237,18129,12370,11139
150,8361,18813,3930,730,2920,10688,232,3427,10788,11671,17906,16004,11888
151,15517,9493,7197,3207,18649,4173,12755,18838,12442,9215,13225,18785,18032
152,14182,10985,13977,212,15815,1192,12262,7467,7324,17226,17786,3728,9109
153,2407,3577,8247,13871,16595,8274,3452,11620,18040,17242,10271,14773,18960
154,18890,8502,5578,11955,14558,16767,16152,765,1974,9028,5757,1538,3181
155,15742,1454,17289,10874,4800,11980,12424,4327,5024,9553,18466,1086,8468
156,224,15073,18319,18032,19648,14959,994,4452,4234,1574,12231,2334,16170
157,19118,4305,9156,1959,1655,12807,13116,14453,8994,14165,15315,13998,15142
158,10586,14139,9568,4786,6350,17902,16443,18406,18640,13725,9871,10071,4481
159,9206,12641,619,17778,5810,15430,5319,13889,18373,2251,7104,10373,14586
160,18817,8181,1376,2105,1357,8335,538,10026,3842,15722,14640,3991,8624
161,3999,5124,8672,8203,4949,5578,13786,19575,19126,8864,3583,15120,15726
162,16753,5119,4745,16929,12673,15666,12530,11247,11672,1576,15747,9049,2010
163,5317,19190,7742,8047,7600,434,12112,165,2012,5137,1700,16321,19092
164,16666,5591,3873,242,1811,14870,803,19472,10267,3717,4394,19059,17953
165,4753,2136,18556,12268,7126,19856,13705,6587,6304,3835,14226,17593,728
166,5704,1232,18328,4787,2478,5568,15386,12542,16674,16868,257,5528,16370
167,2942,14779,10260,8028,18613,9018,6851,7945,5169,906,8219,8568,14442
168,6637,15316,312,12047,7723,15129,14926,11095,213,18383,12101,15095,12406
169,4202,18995,1483,16155,16724,7457,16789,16750,12117,6536,18481,19272,6593
170,10708,4744,1711,11045,1978,3363,13236,849,2388,6115,5674,16447,17819
171,18897,8536,6515,18595,4742,9806,19030,18365,6008,9664,5166,9466,10075
172,14161,8824,6326,13580,629,19362,6324,17793,7828,14447,18458,10060,17746
173,8036,8132,14850,4030,19582,741,3749,5875,1819,3455,10320,9549,15069
174,1646,8701,3803,13950,5776,18120,892,6927,13170,4129,5438,12472,6202
175,3440,19481,10092,15712,18908,8807,5929,3092,9761,15327,5123,10660,11302
176,9008,11408,8688,8680,19060,11988,8663,10617,14473,19732,1582,12056,19938
177,7068,9339,7251,2373,16768,5257,8964,3568,8487,5260,14217,17093,15636
178,13928,10526,4864,4267,11826,17130,1654,1851,13369,11184,15605,9099,13356
179,18454,2682,366,10311,841,3968,5203,1461,14918,14063,4999,5315,3936
180,14234,4771,5851,4560,7580,15149,16737,15879,3215,2886,2253,5534,18940
181,11198,14071,6092,1835,12397,13503,18664,13966,7669,5055,5992,10057,18450
182,3122,14627,16107,6327,1935,11354,11204,870,19232,1021,8182,9173,10590
183,6378,11765,3228,2930,13258,13915,2475,15481,5113,15947,2964,8943,16526
184,17114,9300,12615,9845,8275,3483,7414,16713,5548,11774,11806,17502,14163
185,18328,16461,5478,11665,9248,17429,4643,1819,16018,15540,19859,12074,7303
186,8397,10880,19562,13460,16421,16361,19927,17449,18923,11038,9267,14495,18079
187,2099,17915,781,10207,14022,16784,17820,3334,11047,12634,18450,2406,708
188,6950,13733,391,4237,17229,18539,12280,5454,1184,13646,9566,13557,15177
189,7799,6443,5416,10562,7993,2179,13548,16945,2279,1637,13129,5091,3103
190,12506,14052,3696,15267,3299,3352,13935,17277,5183,15185,5856,17274,15794
191,16000,13637,721,4152,17465,11455,2470,6279,17299,12537,19179,11727,2104
192,331,198,4939,12681,647,18265,8896,1890,11704,12231,8882,15810,17746
193,1703,6561,10189,14764,6589,9965,15100,10794,13773,16225,17927,16171,17512
194,15717,17499,12671,14988,9928,18469,9850,16035,6288,13530,16000,14717,4601
195,3313,324,7066,19305,18316,7873,11515,15416,13729,11806,19005,6252,12929
196,5815,12061,18218,19585,17152,19608,13651,3108,15835,12054,3138,17247,6552
197,16220,2276,16081,16717,724,17877,4752,7701,10469,12860,5463,12670,4801
198,17259,6191,9844,6282,18315,8054,9860,19693,5786,18035,18244,19703,17187
199,4747,10270,6735,13381,4093,2665,12389,14078,9724,10797,8525,289,15962
200,14192,11549,7240,19988,2197,15447,8553,13056,5005,15607,5025,6871,8728
201,5432,8769,5616,12179,12710,683,19886,7590,4245,14649,15014,14257,797
202,18117,8477,2746,9106,18067,3727,8705,12573,19788,11940,13912,1184,3287
203,5425,11821,7283,2551,14822,7343,12124,10042,18852,2261,14229,12714,10621
204,16292,1643,1051,15348,10361,19461,6412,3168,5172,11723,11658,11815,13712
205,10275,7166,595,8778,2448,15769,12163,9914,8241,13878,831,1397,18804
206,2103,12887,4172,6521,3760,9976,10154,5501,19902,13651,19803,16229,15216
207,3623,7841,7953,15036,8216,12060,5340,10658,8121,18386,4811,16945,13668
208,6337,18154,6744,4542,13035,17412,13732,714,7442,383,12821,9528,6718
209,1885,15357,12055,6634,16126,15863,18096,17878,13577,14846,18120,13585,11552
210,1495,16731,18400,10687,17195,8861,4691,227,6743,16851,10691,12886,11466
211,4196,9011,11245,12112,16982,18934,14299,6672,15871,18628,19175,5854,6957
212,19920,1063,2327,3549,18556,2882,13278,17530,19143,5978,302,13448,11096
213,1691,7104,18283,2980,15560,17393,18725,11210,12220,11464,5200,16974,10003
214,1624,12670,9983,18992,7490,1481,9222,9925,3843,3036,14752,9392,17189
215,18652,8461,11069,15452,1429,6018,9287,6258,12960,9820,2525,11732,3624
216,4104,12436,15971,2519,7229,8924,14241,17121,8210,1526,18273,7416,12512
217,6343,7617,11985,18930,1639,5229,2702,2342,136,14971,13206,2667,19758
218,8956,191,14197,11680,19031,2923,8265,3037,17670,16604,907,16640,16264
219,14031,19152,16810,11433,5699,9900,17916,9377,3619,17819,13044,18803,17119
220,343,8150,2871,294,19256,15867,17282,2669,15054,9044,1813,9787,247
221,3680,9486,19338,2661,2746,19832,708,3434,2506,4861,1630,19961,6333
222,19267,10099,14781,15296,10684,8896,16161,669,5133,2446,3755,17260,12080
223,12669,10808,8565,6429,6941,8058,16468,9180,10645,16213,19642,8865,6439
224,10994,2262,5894,17448,2820,9912,17733,17532,6814,18449,17397,16252,2124
225,8674,2003,13501,17230,786,15200,2959,19710,116,15270,1225,1377,18911
226,4357,11265,4690,3525,4234,13350,2675,3760,11390,1396,7074,16514,7863
227,18874,18526,16803,19092,14547,3758,3621,6841,1815,547,14000,253,12044
228,10622,12210,4970,14470,10261,3088,817,12476,18593,11299,14789,8656,3514
229,2369,15367,882,9694,2609,17805,14119,18399,2707,17254,5913,13939,10909
230,551,13624,4466,19817,2598,2081,8701,7650,590,6857,13489,7884,19937
231,16657,8665,13108,18868,883,937,3138,217,8270,11640,1521,8274,19704
232,9913,5404,2374,2198,8320,1066,7901,11601,7460,9413,8764,11781,4505
233,2889,9726,2036,19870,5393,12744,19695,2496,14116,12860,17717,11409,17047
234,19034,10984,13780,13936,17489,3991,7361,17846,15058,12636,3326,9679,4265
235,7975,9772,13129,5889,4382,18837,4391,19371,19131,1391,1673,3422,3859
236,11152,6526,4842,10009,4638,3803,15303,12051,2523,13692,5023,18490,9000
237,15916,10800,1443,12524,18879,2441,15644,7358,18340,17305,14575,4438,4394
238,3849,7352,19871,4244,11682,17568,16791,14811,13082,8640,14643,8982,9547
239,6714,18329,19882,19449,12380,365,1682,3100,14046,10002,12357,13502,5848
240,3883,13114,18254,13348,13229,18654,15292,2131,8604,15589,19251,6358,18401
241,14820,2869,394,8573,3465,6062,4174,2183,18897,4189,11960,4383,13342
242,8725,1028,16628,15638,7601,4651,7683,13411,3738,12737,1686,15894,17015
243,1967,18302,17799,3951,12175,11650,4469,17026,17453,19997,14770,14376,12297
244,11873,18042,15398,16435,12037,7470,19312,15504,18800,19064,11165,7649,18772
245,6765,3571,8109,15106,1368,13754,15595,3562,4831,2373,4729,5971,15440
246,18683,2373,14294,10964,3813,5199,12136,1425,12851,10714,10959,17878,6674
247,11786,13196,18034,14984,1407,7553,8337,1152,11604,10174,15024,9469,9091
248,13641,11181,17729,17183,16068,656,17546,18702,9525,15312,17001,6705,1797
249,13079,19411,4804,19198,342,8532,4402,3105,9884,903,7815,3852,11946
250,10242,13380,19931,9474,14269,15381,13090,19178,5463,13220,10615,13099,467
251,6138,12563,3907,1540,1861,2884,5102,5974,2334,15378,10786,323,10612
252,9179,4991,14599,12222,16913,343,17163,1521,15328,2848,6794,2403,9831
253,2726,16319,1218,4542,17049,8724,6314,4440,9437,15455,10721,4261,17773
254,9738,19370,7202,4795,8556,10484,17261,1986,8035,16170,2437,18802,6540
255,13065,13551,16310,2632,853,19181,10342,12408,7600,12794,7551,16029,11835
256,10850,18735,16039,8342,10130,9379,17715,2266,6166,18562,9176,8970,9393
257,9614,6791,12222,12969,5976,1445,16986,15403,19872,15187,8164,15925,176
258,12106,3361,953,1392,1626,3963,18492,5475,11164,7610,15362,19000,19564
259,638,5679,1986,18902,16261,8380,16668,18711,19769,19933,6347,1841,13268
260,19548,14592,2472,9478,16341,7967,18101,15432,11472,3899,4526,8699,4647
261,12231,7087,12063,10173,19122,674,11289,6469,12592,3095,19612,18224,11411
262,7333,289,604,628,4881,16653,17023,12272,16120,12595,19546,10465,17274
263,15530,13753,15450,10756,769,14961,3295,1159,10389,15824,11126,165,10106
264,17462,1929,3816,19698,16278,1496,8998,10180,18614,19152,8760,16684,7914
265,3902,7300,5520,5497,10779,1083,15295,11691,19690,14840,6317,19214,12182
266,4215,529,5437,18712,3880,6904,5712,1157,17220,15176,5079,17337,3026
267,12990,18223,9140,1788,17092,18782,9591,17967,901,12636,3118,2662,4671
268,15377,10740,5112,426,5411,6446,18759,10773,15685,9474,9996,12406,15081
269,2635,7210,13308,10685,14929,11786,8560,16795,7229,13405,7886,19245,556
270,7474,1134,15953,17986,17436,19056,1407,11005,17659,18742,2219,4405,3365
271,6019,4097,4387,3993,2094,3399,1052,6182,3762,8996,3983,11007,10252
272,14306,6433,7082,15182,5611,8939,16929,19725,15961,2174,10461,17779,440
273,4752,5232,10558,6337,3046,12163,16745,6209,14887,17157,15678,8576,412
274,14489,1443,15492,14427,9823,5031,18971,14212,8896,3401,497,8791,18056
275,17097,18990,6891,8640,10575,4174,5048,2664,12243,2117,2313,443,10426
276,5418,942,9704,12539,11000,6582,12627,6430,16513,13460,9756,5128,14066
277,18039,19958,18678,18687,13314,9101,11513,16869,17051,12727,16585,1010,9601
278,214,10151,7625,3048,5090,4637,3294,3391,5538,7012,17698,7616,5803
279,11611,976,2847,16046,3534,808,1064,1394,19076,11740,14260,4209,8323
280,2421,5919,17677,15214,13518,10042,5150,12700,10866,7228,11961,12899,19831
281,3789,14871,2575,7075,16033,15464,4266,10320,125,11269,9542,16065,8477
282,7036,13031,7889,17548,2595,2018,8455,1609,14924,2552,2214,14341,11491
283,17066,6115,12896,3645,2118,17138,3556,8442,4279,17383,16751,19825,19630
284,7581,5347,8816,4023,14793,14275,16913,8976,5719,14132,9085,13228,6013
285,9588,15999,12825,5196,1071,12862,1752,17027,14990,10323,19502,19142,1991
286,4476,15849,9270,17306,3263,4499,160,10372,3751,935,5392,10347,16440
287,19531,14560,4352,16800,6336,3929,4194,8947,2329,2925,12734,6821,4384
288,10253,19713,14008,15101,18177,8710,9742,16243,7461,10498,6954,17180,2399
289,11973,8530,3825,17099,18235,150,898,9119,12707,163,831,11713,10704
290,17609,4156,8254,4375,3599,8262,15270,3467,4310,2882,12226,17976,4681
291,2552,15359,2653,12681,11090,8456,2171,6323,7286,17978,12780,19016,3811
292,11159,18380,19865,9061,15798,19028,5568,15574,18201,6576,10696,18517,17219
293,5756,15486,3366,5712,12998,1963,8429,2407,967,10153,12338,9272,594
294,132,8700,14979,15359,10396,19848,8941,1028,15981,18555,17618,3253,13769
295,10421,7548,12484,19889,3984,18308,19382,8851,6620,18528,15095,4975,1756
296,12034,19787,19103,19667,13979,17611,12454,4643,17234,7727,9141,9091,5417
297,17521,1606,1264,19939,2333,4089,17614,4591,5813,11900,11359,12348,10927
298,10046,918,15894,18722,14370,7791,4284,12513,17668,13848,16981,7495,12934
299,7510,7127,15835,6455,3863,15542,6057,17089,16493,5660,12790,16658,13918
300,15568,12520,3815,18975,9604,1712,10631,16977,10436,9763,15708,10409,6621
301,13248,19386,10605,17440,8939,9012,16035,2644,2776,11427,550,14122,10840
302,13192,11378,15101,11005,12086,4302,17269,15337,1329,15686,16247,14338,5720
303,11894,6908,14498,9353,19486,13977,13123,10634,688,17031,4063,17582,16422
304,11772,5723,17259,11258,6847,11137,12180,18738,8202,10097,18834,5676,7676
305,12189,17988,9906,14388,448,11925,10326,13648,4900,12643,14203,12938,5333
306,5892,764,11230,5516,16258,4244,19182,7264,2546,9428,6039,5699,590
307,11423,17056,6399,476,18883,12559,639,7296,4450,11392,5915,17834,1164
308,16121,15645,4003,19427,9079,12758,7006,9553,4415,6672,18241,9115,8537
309,9071,6058,6230,6422,3860,17495,11290,8851,4567,3602,12436,8997,19399
310,16894,4819,5539,11364,16691,10512,16759,15197,17902,2257,2817,14490,11024
311,952,4428,1583,7073,10754,17714,13195,12941,755,10390,13788,16669,9519
312,13093,15834,15843,3121,9704,15170,11143,14403,19293,16020,11426,3685,18648
313,7623,11962,19217,14974,1335,9652,3191,17665,8777,16284,10832,6100,2476
314,13705,8001,2350,3354,15364,11613,16329,9819,15595,11153,12535,7113,1146
315,15170,9308,9578,8367,10610,10618,15311,11526,4212,5112,2201,12350,6049
316,10496,2186,9842,8353,17468,12110,7228,10072,9797,2690,4373,17893,17064
317,3254,15645,10462,2357,7180,19332,9623,14884,3206,6683,2984,15084,11195
318,7374,9818,15822,2240,9207,17364,4705,2750,7393,12128,12962,5187,2809
319,7863,17397,5784,1781,7849,10987,1855,8940,1692,15384,12523,17474,1352
320,11853,5604,14283,979,12574,7206,11287,15936,16152,15782,15499,17903,16680
321,4175,18560,5341,3356,13959,12308,14050,3858,11448,13911,16464,8578,18807
322,19212,19306,5276,7234,6086,17435,18154,17273,2341,10891,19286,14887,8902
323,13986,17590,2264,651,3727,5920,4374,18677,3720,18045,10472,3207,969
324,14015,18817,10884,4613,13798,3596,13970,153,7207,8044,1122,18473,15333
325,16987,17637,15844,17342,11853,18689,9915,5656,7667,5540,7941,19620,15095
326,915,19169,5034,4110,17699,3259,16141,9129,19583,13197,2507,6473,12345
327,3693,13514,15261,1323,15089,6322,7757,7094,12323,9842,10434,3400,9305
328,7507,14413,9252,17836,10725,2420,16297,19724,19672,136,2565,18248,10833
329,8661,583,9845,19679,17325,7737,5172,4257,17051,308,13271,9485,1112
330,4036,12545,4654,12796,11102,2822,13612,7304,10696,7828,10977,7234,17994
331,15547,8213,8861,6424,11108,4353,17555,1071,2073,5425,9199,17247,2548
332,14552,14223,16952,11121,5596,18200,1294,13060,9234,17647,6413,2502,10502
333,6561,14775,7845,17668,18948,1359,17389,18042,2606,10600,7786,19679,4476
334,8077,19208,3822,18731,2557,3078,11467,3402,1475,8651,8425,10941,9576
335,8147,15290,17868,13342,15434,7741,1638,10188,1285,12416,15830,12458,6117
336,5482,2943,13698,15462,3989,5241,17371,2733,5281,12353,7087,11606,15476
337,10577,4892,7946,13004,1383,4335,17899,2281,14137,7330,18390,15515,8428
338,548,15777,947,15275,13608,17436,9906,8786,13689,1963,9714,1044,9877
339,3969,12644,12113,17534,5130,9122,2169,3780,1671,14264,1861,15924,18383
340,14109,14602,12262,5675,13461,2384,3522,2637,15033,12267,12972,18583,3147
341,14397,18297,2988,12350,2000,12161,6600,7179,5440,4821,4394,12072,7068
342,13824,15420,2245,3408,11419,3301,13616,12225,5690,13248,5223,8031,19848
343,9695,1852,19653,9586,13349,8485,1572,18296,4058,4369,7252,15636,1054
