"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015"
68,15311,10955,13057,15029,18337,12867,15651,187,14456,18179,9441,15379,19818,7681,2846
69,10789,167,17271,13790,9734,14548,6102,3222,4388,15506,970,16420,3830,13017,10825
70,14462,17236,3040,9536,18462,11306,2132,9233,8180,9688,17506,9982,9217,2063,9732
71,2129,14722,12599,554,13685,15780,7991,1694,14518,9114,17193,15575,17207,1087,1141
72,8215,11068,16354,13309,13313,10031,14575,6853,10832,6437,3465,13699,19730,7848,5481
73,14651,935,18498,13233,8496,13729,7484,16246,4528,655,10710,14683,8166,14620,8805
74,286,1433,3727,3619,13009,10956,18401,14344,16484,11333,7360,3282,679,1037,17497
75,11441,3830,5340,9133,18483,2594,2058,18298,7599,9403,1973,497,13042,19533,10346
76,9671,12226,8860,11015,283,15339,18617,593,13066,5477,17045,11288,1593,16131,8321
77,408,1371,5625,15210,6987,11052,14543,3299,10540,12916,15689,8267,19425,11030,4020
78,14397,19305,9155,11484,12701,19434,16853,14907,4016,14881,18815,15069,922,14011,13136
79,12982,5433,7834,12440,18935,2729,19032,3724,15617,8906,14185,2325,2786,837,9891
80,19576,10438,7446,3659,3422,11201,15350,2462,11308,9888,5864,6187,17862,4212,9369
81,8507,7291,13505,8654,6175,3086,11624,19513,6343,19761,9281,2555,15665,2213,15791
82,6959,4175,13647,16336,2183,5894,1589,3169,6209,9721,7344,1243,12713,3225,14046
83,14329,17546,13247,10462,17610,11503,18718,17745,6340,19926,17659,8978,13706,8873,18121
84,11908,3342,8071,8642,4348,13363,4991,7212,1114,16540,10153,5679,2466,6726,17789
85,324,5307,8675,7775,5124,8556,3024,2725,16247,16723,16255,11480,7061,19782,16690
86,7991,326,6080,3000,9645,5180,3718,4228,545,18125,19343,5462,7069,10971,12431
87,1981,5987,18793,10371,17546,17138,17764,839,2895,6178,13030,14430,12700,12548,7480
88,14286,12718,6857,13530,17441,18887,2518,7710,6778,3612,13236,12712,12623,11737,2291
89,2256,2934,6307,16148,17937,8941,4680,14654,7896,14937,5973,6501,1510,19936,3615
90,9224,11117,13121,13576,13268,11951,15169,17311,9244,349,12929,17731,19684,13134,15199
91,2508,989,15649,6016,7627,5935,19966,6353,19046,1398,11320,5097,19982,18067,14290
92,4634,9849,4030,8294,2190,532,9256,19248,5096,4161,4576,16459,13253,12520,12388
93,14618,16392,2403,1537,13786,8698,9439,5130,11507,14619,8519,6238,4615,16575,13167
94,5414,701,15024,12192,17367,10302,1242,18737,14407,19500,17909,16891,12830,16156,5264
95,18493,3714,7060,8782,659,17539,12880,8434,15978,18865,11510,3463,2193,10557,11759
96,2439,11301,7019,19085,3730,13293,12311,18209,1099,19274,19004,1478,17603,2512,10301
97,4416,13317,3810,10565,4397,12398,18152,11416,2112,7829,15439,906,14359,19835,14730
98,16380,13246,397,16075,18748,3598,7344,3781,5490,8181,2064,1021,1285,15886,5962
99,5475,4074,17093,14132,12470,2584,6243,9671,18636,9188,4094,14807,5935,4935,18501
100,11678,3069,16533,16248,11930,14212,8822,9536,17838,15310,14984,12016,5483,15333,16024
101,11071,5028,2919,1823,14978,13772,15134,11244,16242,10988,17531,16966,19206,13857,11895
102,19190,18448,16856,13730,8614,14447,14388,14603,1680,11158,13314,14058,18421,3823,11442
103,19193,5761,16192,12087,5699,10872,14798,8991,8263,5876,19551,3226,11890,9678,5600
104,8680,4880,11220,6566,2520,738,2555,12187,18597,3274,19899,16712,16868,6316,4037
105,9971,12706,10215,3398,3571,19661,19441,7770,7177,8453,8125,14749,13341,3982,9846
106,12017,8559,18502,5396,9425,15130,4887,9088,15370,12483,19980,11969,9654,14225,1851
107,17099,3770,6151,10977,11190,7963,14878,10975,8730,9801,14670,10292,19362,2634,6191
108,17097,11441,12439,19752,13765,9051,16741,12934,13371,10970,15550,12687,2904,1963,10789
109,10153,1176,18946,5513,12095,17548,12956,16137,14835,2481,14599,17754,6216,12224,7238
110,12708,5776,13149,7406,7617,17725,6567,12337,12150,7596,8949,17187,4808,17344,10766
111,1215,18924,4552,14412,6110,8604,17326,11666,8679,4992,8499,4522,17215,15147,11627
112,3618,13199,19176,5083,12429,19087,6912,12462,15205,4242,16778,7969,2543,4208,8750
113,15078,14583,14140,4974,2144,8485,9020,19899,7325,4381,15362,8968,15212,13836,12870
114,6506,12294,16569,2250,5062,17933,1753,17575,10345,6763,12967,16832,916,9488,1839
115,9895,15226,4781,1539,5171,3425,8138,19411,5018,15023,17411,13922,13310,15567,12326
116,17819,6625,16909,14006,13335,939,7106,7046,3668,15489,6620,5613,2021,17346,10718
117,8518,3219,10202,17925,17718,13944,916,8496,14780,13402,5570,5036,14256,5397,17162
118,9383,18020,4723,1928,12936,16851,18688,18372,6519,4501,17804,2542,6674,8593,4918
119,19289,493,9798,5052,5557,1795,9449,14441,11329,18601,6442,15401,10561,18667,17245
120,17288,7633,10731,9104,18739,9093,7682,6921,15079,8890,13345,16915,9101,13476,3197
121,12743,4596,13670,18637,18852,18135,16633,17813,19040,14515,887,14649,4250,19519,13654
122,438,17561,13765,1851,5720,14954,13405,12484,11696,9502,617,9008,11233,19485,9266
123,17732,14980,12795,1331,14243,6314,14232,8431,14604,746,14618,9944,5596,15393,15646
124,17986,7746,703,17459,2734,14781,5272,13171,7237,15078,15444,7289,12096,7566,18850
125,8966,15724,744,2032,2588,13010,8449,10757,9400,15709,16460,539,17817,9133,19916
126,10649,10311,18729,11902,5923,7834,8790,10766,19719,13486,9263,4010,17003,18998,7026
127,1753,7132,1489,4688,13465,6597,11855,10689,14427,11243,14953,13934,10573,3142,5199
128,13003,16114,19931,13163,12256,16898,4559,18685,11834,19835,13827,14336,1464,18958,16406
129,18966,10385,4040,3900,18445,12464,8890,1234,294,5692,14988,8345,17338,6153,9964
130,8177,16416,16548,14190,1396,19006,7212,18922,19754,12717,11217,1367,14980,17758,5046
131,3841,2032,15906,3086,16463,11383,3108,13882,16551,1111,9705,4261,12630,12699,14455
132,3215,7412,19961,4755,2547,2464,130,15880,14377,6337,16873,7344,7748,2640,16799
133,17738,4201,6747,5969,2899,12317,15198,8947,16538,2850,3151,4307,16351,9192,14053
134,4419,11092,8141,13013,12219,9052,6551,677,15857,4754,19244,11778,19055,11620,18637
135,13515,17348,12716,17827,17215,18092,16465,18711,1895,1913,4125,14401,16641,17582,4742
136,5777,4779,2521,1132,4120,4913,10670,9596,8846,3845,7869,19538,14316,10052,15410
137,18641,10614,7390,11362,13102,16952,6814,6337,18861,658,19353,18619,137,17876,5031
138,2130,16267,3239,18513,11622,10357,13339,11333,10195,9283,18781,4417,10059,1131,14332
139,14993,11649,17689,8340,1650,10053,3247,15111,11776,19295,3403,18369,15802,13555,3214
140,5787,1836,10828,2466,16232,1491,5157,8820,4290,7145,16921,7416,3707,7526,6836
141,4248,1283,3085,2959,13338,6876,18721,8703,8975,13052,3847,14953,2289,2063,2293
142,13869,10704,4528,18424,12372,5273,10379,2730,5369,922,12314,11652,16673,1163,18907
143,14897,7427,10371,6302,19096,18132,2130,2324,8210,5178,10806,2566,9006,17585,16174
144,19034,9733,5710,10363,8049,16699,6797,15064,9240,15548,8925,1829,12994,13043,1601
145,11469,10474,18788,17886,7337,2494,540,551,14566,8897,3623,6980,16623,4723,9131
146,18717,16472,15521,774,3458,4923,9027,1929,14008,4243,1703,13875,13945,4993,4152
147,737,9868,9358,9184,5670,7954,7952,18711,14421,18430,7959,6931,12118,8289,12464
148,16880,19892,3157,19196,15665,7719,17597,9473,12066,17152,5774,19126,17343,14198,1991
149,4248,1996,14665,7558,13221,4204,13878,1272,253,6221,17545,10463,11041,11030,5010
150,13415,14214,19141,12755,7671,16003,2831,6677,991,13177,6862,17882,8046,12753,9522
151,1243,14600,12038,4811,8995,7101,13447,15758,1075,18791,5468,13180,3939,14761,15630
152,16452,12351,11627,3401,11961,14186,10112,19652,3157,16068,5588,3276,19626,4109,6619
153,9336,8195,16572,6682,4953,9371,6616,12624,13608,15863,5767,3709,9795,17252,18365
154,4712,3049,14803,10934,2352,2889,17402,4597,6128,18293,17018,19077,11845,7278,13068
155,4495,4647,19859,13260,14781,5146,6908,12303,19398,10638,15920,10375,7018,14308,12111
156,14299,14319,2881,11579,16371,8010,6298,2119,19059,17952,6987,17591,15897,7471,19258
157,14167,17166,10573,2483,7079,19947,17262,15131,11686,7864,19329,16625,10825,13368,18146
158,5201,19839,3817,16407,2534,18783,14676,4353,14889,9685,12936,18398,8340,10590,6767
159,12549,15210,15572,5331,6479,6212,18079,13925,17139,878,3521,9603,15200,2308,16526
160,17677,2820,623,18755,8447,11433,15963,12918,18447,1798,9838,337,659,6348,19765
161,12743,9009,19338,702,15188,9342,5745,9519,8749,14620,9296,5884,16313,14342,7846
162,14348,2480,15090,2469,7888,3411,3690,9833,2279,17161,6370,15984,12781,18715,17972
163,17574,11242,16867,4290,2700,18393,15704,4486,12803,17213,8352,2726,14863,4510,1050
164,15558,5626,16261,592,15146,1906,12096,10774,11369,19091,4996,10967,8717,19308,15462
165,19388,4258,16258,13861,4318,19258,1371,9179,4175,15123,16152,8668,11172,13817,7238
166,11978,12815,4195,4587,516,14182,487,15029,12089,3179,15545,1870,4569,8001,8215
167,9832,7676,1968,2568,13328,9169,10333,1148,10471,3853,819,701,1310,11476,4754
168,5611,3973,8257,18365,19584,14713,2497,18070,12386,18303,15263,7926,3346,6871,19686
169,6271,16948,7106,9180,9005,15854,2423,14593,15947,18231,4724,9117,8779,8413,14059
170,1091,5238,5470,18886,3629,15475,16793,7027,2104,4369,10157,10823,14116,19453,11147
171,4633,18367,15045,11267,7021,8704,19234,8059,13271,18131,9420,12883,11227,19007,3919
172,15080,3475,16064,4401,14926,9356,9835,16479,917,9651,7668,13879,12639,17048,18685
173,7902,1125,2153,4427,3144,10774,11128,13854,10867,15510,2412,7364,14192,13733,4502
174,7091,18804,15133,6469,18170,19992,673,15049,17328,5441,6370,8466,2221,18240,16344
175,5198,15797,4754,19770,3564,18661,3062,17820,9700,18342,15413,2819,19209,435,2121
176,8132,3125,4470,1127,433,7848,19827,12891,8435,15407,16958,11726,2720,3983,16898
177,2349,12944,12357,10236,14866,15022,4305,2072,12450,4124,11350,1407,18151,15610,3397
178,760,8240,12705,17693,778,18324,4058,18718,16108,17710,3634,1697,12690,5232,17191
179,5992,14598,18792,4447,5241,4559,16956,13371,10546,14958,1459,16246,3875,2146,4573
180,10094,12591,10801,5252,8524,10027,13737,2021,8568,8350,1805,13978,14982,17665,1241
181,5164,18860,14212,11834,16388,11575,5921,9707,8020,18288,8370,15946,14322,13414,19798
182,10928,16920,18186,11885,8785,17688,1778,9372,16589,10592,18161,453,12887,4527,17999
183,6729,980,9566,19913,2057,4379,15230,5492,18838,17942,10026,1316,5573,18991,19028
184,10660,6409,9487,16753,3002,9451,8688,13293,9189,12995,4401,6213,963,15752,6737
185,6920,2511,5343,5013,15256,14052,108,8392,19207,15360,18592,14720,4745,239,6502
186,19903,8897,14309,12336,15271,2958,14905,11651,1053,2305,10887,7602,17507,7195,18134
187,805,8614,13634,8774,11572,1342,7431,15654,5838,16206,12251,19095,9348,4547,10509
188,887,18946,12528,10183,12761,10610,14633,6040,4672,2956,2853,3201,13408,8484,12989
189,13269,16085,12613,1007,7252,2410,2618,7093,2628,14864,6760,5554,10199,6106,17605
190,6429,9623,14129,16494,7342,11127,10149,17179,1048,10591,4740,17413,2730,16427,5051
191,19868,16423,6465,11956,12347,7069,17901,4978,16007,5497,6811,10963,6678,1981,14864
192,4921,14669,2115,19274,18128,5268,14363,11187,9153,6978,938,14754,927,17039,1174
193,1769,4247,14894,8695,10148,3071,3559,4505,4092,18403,8235,9593,7247,3739,13860
194,5388,19903,12897,9165,13681,6345,5737,1568,7240,18452,18120,6000,14482,2265,3934
195,17258,8112,4996,17026,9425,3035,16127,8191,1318,18311,13987,13472,13764,1379,17127
196,10928,13817,3288,9955,2399,17116,6447,17397,18056,7522,3492,19420,2181,2676,16698
197,14146,15957,6476,9383,2220,5963,19940,14300,11523,9476,13575,18187,8132,405,4271
198,5878,15147,2213,1894,16764,19028,17469,1546,17998,16274,3727,2312,19036,6623,1545
199,3690,442,617,17189,6706,15526,7530,19269,7977,4515,14651,5734,9704,17474,121
200,19837,11534,15377,15418,11175,3097,9721,10625,3638,3184,19682,13085,1738,15917,1642
201,2139,9393,1221,1962,10810,8942,9811,1808,19954,4847,6012,119,4075,13231,15040
202,11445,14030,2644,11693,13281,15627,8251,3419,13221,8756,19202,12867,11426,6252,7796
203,4814,8095,8527,11337,6807,680,8061,6489,17547,13359,12880,12126,16665,8132,8135
204,9833,17011,7149,15072,6795,3714,1192,19031,2797,14502,9222,19230,9085,3776,19983
205,18736,17859,11324,6460,17976,1282,16893,2186,3695,6615,8777,16436,233,12405,17935
206,18537,5394,9202,7748,1754,1193,240,10409,18954,9619,14761,13167,18717,13845,16756
207,7622,15305,19442,17776,2399,18120,11722,17919,16897,6921,16680,5587,12623,789,6236
208,17194,9537,3451,6403,1263,19368,11740,1406,3113,12860,11983,13115,549,11167,15660
209,15916,2420,1430,109,12728,9042,585,19092,9053,15258,7485,11626,2831,2961,8824
210,16437,2569,14382,13588,2744,2083,17870,5853,19878,12860,15564,9406,16084,17683,16527
211,10895,1222,19354,3848,16996,6245,9802,16502,7898,15850,2728,7764,9396,3103,6267
212,15986,6734,6661,12086,793,18854,3233,4134,15668,13716,4987,19388,9024,5387,15159
213,15241,9245,14233,16811,17190,10208,1433,8795,19797,4473,732,11431,16599,2261,1798
214,17929,14579,7834,6352,13091,12394,8513,12516,11256,4607,13089,14384,7210,15843,17556
215,10111,9121,2540,13169,1526,19752,2996,18992,8540,2171,14601,8333,7180,13012,5813
216,10046,10519,16834,5071,6944,16642,2615,15546,16982,3848,16158,4626,9523,8725,644
217,18925,3455,12507,13295,9700,3934,2211,1868,690,2569,7341,4395,17605,14356,14864
218,19323,18382,14533,19023,13736,9357,9274,3227,10626,6422,7155,19221,10623,12337,14221
219,547,4118,2283,9906,568,17626,13537,11204,3489,10886,14750,2186,6955,6772,18502
220,490,3338,5090,13890,13618,8063,9584,17546,8390,3906,6380,14896,5577,4903,4337
221,14928,2779,8834,5120,9227,8805,5911,13962,19897,15034,16991,3308,17142,14417,14921
222,1220,19960,13302,19789,472,11843,2012,18756,13856,8424,19763,5399,15778,4600,15790
223,18640,263,19285,8497,4533,16453,16491,1165,4850,1458,5286,1940,17890,8296,12813
224,10877,13613,9165,4251,9111,11115,12476,15542,3454,6033,8756,12022,6692,3870,15782
225,12176,736,4076,3802,15994,18597,2144,9062,18682,13744,12759,9570,16886,6298,14207
226,11883,19961,7806,19599,4124,3697,17990,4531,19047,12877,5917,5472,9018,17329,17267
227,1133,6910,8729,7519,13828,9492,19186,6597,16414,6593,1449,4772,10762,3855,10371
228,8770,3415,16218,8219,1860,4493,1534,1593,9607,2841,639,7589,13441,14267,13555
229,4489,3486,14575,3058,1031,5351,18373,7938,11601,4936,13376,10801,17255,8636,7561
230,15664,14065,9325,16547,19023,1339,1386,18145,7976,1021,3589,19184,18216,5767,4276
231,13228,9540,1002,16899,8912,17359,11109,11172,13678,4888,18637,12116,10723,14080,5458
232,7343,3860,17580,8237,12497,10627,17287,3287,4551,6585,16715,7025,16284,19666,4799
233,8732,9669,4724,3893,16135,17708,6827,5614,16239,16081,4936,16696,16559,2625,17189
234,17155,2824,9106,17639,1452,4544,15378,16628,3231,4342,19353,6651,6988,4105,3697
235,15669,9551,5311,2379,11882,15731,15961,18499,9316,2264,7724,15115,4900,10037,10780
236,13535,3901,9762,8925,13271,19151,2218,12933,6626,7962,18153,17252,14998,13822,15547
237,18537,8492,6638,9357,16420,7342,553,9257,2443,2418,1429,19644,19932,7849,17215
238,7647,4568,18424,4152,17156,8703,8190,10086,1991,19437,1385,3829,15918,4220,132
239,18795,7765,14383,195,5288,1246,9525,4063,10600,13022,7132,1930,674,17268,3010
240,19199,3606,10302,15701,6573,10459,19780,5524,800,2098,9513,16705,2878,16875,15883
241,9758,12580,2285,2602,4718,14257,13090,11404,15605,484,5445,13525,19671,2087,5571
242,10551,15260,16494,997,1417,1079,11141,14189,8712,11178,12695,15969,11335,13456,2511
243,7841,10990,9010,15319,7075,2391,2811,222,4796,11342,15818,18779,1667,10890,19323
244,2342,12911,1490,1391,6636,16675,10014,18744,8050,728,13339,7058,6575,10524,10140
245,12294,253,7157,13419,2433,8710,6988,18886,3643,589,1400,2006,7717,8293,6777
246,9405,7015,17572,17495,5559,9177,15311,8206,11626,16464,444,1735,16564,19224,15060
247,6192,9952,3002,3377,1486,1599,19874,16681,10616,3647,16050,1854,13087,12342,9639
248,16113,10276,4776,1152,18831,9713,18697,112,6441,14528,270,14642,4436,16537,8298
249,11938,6249,13878,7196,18639,18634,11665,1551,19221,16854,9124,15117,824,17990,4973
250,4008,17175,15841,12452,14789,10070,8090,8758,2363,3885,9215,1086,18265,7136,3158
251,5862,9045,8997,15120,6187,7407,10639,12240,4531,18002,2519,9518,12104,1481,6183
252,7204,15845,16126,17850,19368,2850,7460,19560,14889,3345,2093,12075,2471,1159,2966
253,16879,6261,2047,8781,14127,16443,14229,18676,2864,18260,10366,7115,12884,2221,4396
254,8024,4158,12540,3966,13495,17623,9207,8125,7644,8772,5371,9295,14068,15613,4640
255,10858,9336,116,17059,117,18571,13353,2073,13217,18839,18773,1685,13064,12791,10258
256,18403,5949,19768,3766,13181,8709,15411,18092,10116,17786,5154,12336,18641,15125,18561
257,3955,14976,14045,10924,5117,837,7242,7375,12227,9250,8391,597,13225,5077,16941
258,17069,135,10479,16703,10732,11167,6342,17882,8881,3916,3270,19761,18495,7239,951
259,4162,10881,9586,2778,19588,13808,19494,10251,19458,12017,5837,8563,19495,8622,15672
260,7495,3729,12655,4390,498,4574,3305,8679,14644,5764,19527,11892,14833,5664,8710
261,10118,8931,1487,4900,15083,1169,3833,6820,2673,1915,8161,11480,19546,3933,13767
262,18684,3087,13789,5412,19075,2423,18132,18646,10321,13549,4645,9503,8903,17084,370
263,2353,16149,17134,8303,16113,7192,15037,8748,4521,4921,18588,932,17793,886,10089
264,8296,1916,16425,11152,14884,7755,18828,16440,492,7666,8370,18117,14000,17956,15530
265,16208,9072,19624,7873,7851,4400,9525,18978,5291,10201,7955,988,2181,19010,12671
266,2697,17660,5654,11484,14701,6341,1941,770,17321,1301,10907,18913,15662,17064,7314
267,17212,17005,7257,2044,15936,10675,12482,5303,15622,8987,12756,11062,6965,17627,13939
268,7849,2194,1316,14426,5093,17395,4530,15493,5254,9648,16087,19100,7940,1184,2159
269,6627,360,13898,7547,6426,10938,12310,4316,13306,19959,1860,16826,17623,8129,6516
270,16099,16148,412,7905,2631,2573,12320,8583,8564,2189,7758,16467,1159,1254,19827
271,15717,15644,18830,16870,11652,1929,19141,4980,11577,16553,3679,4624,15265,559,11342
272,6811,6022,14554,134,12387,3666,10698,11856,15305,11193,9813,4941,17538,6339,15960
273,16595,9052,2452,8015,12464,11703,18689,19365,8158,14807,1716,10907,1069,8556,4803
274,7784,17140,13009,9027,6736,4738,16160,4319,10198,3665,4882,14111,10770,15444,1837
275,9461,2700,8944,12595,170,12612,9331,1566,11699,19256,1828,1464,10676,17355,1039
276,13019,13156,16757,5729,13628,2048,9856,16551,4776,1614,5186,6507,4768,14564,13519
277,8147,10359,5530,18102,5965,5712,19940,5654,7366,13447,10124,12531,4693,15530,7353
278,5711,2095,11039,2783,15723,1069,19298,15344,11582,12536,11051,5771,4367,11311,6342
279,14159,2077,13971,19053,7163,16306,12006,12129,15358,10262,1741,12924,17124,5179,4008
280,4271,11438,10368,3700,1199,11174,6158,372,8541,693,3480,8254,10915,4589,7802
281,9576,18722,2560,15171,13913,7963,7482,13474,10280,18653,17312,14271,2952,15902,14462
282,12015,8845,6563,14914,12922,16332,4879,8786,1124,7216,5464,7069,10884,2809,14448
283,9548,11190,10636,1561,13301,15862,4998,17230,17923,12949,17930,6269,17400,2967,14024
284,7381,4515,5620,4842,5751,10562,5700,16811,19409,11551,17492,9946,17661,6668,4278
285,3811,1382,8821,15304,4068,1315,14606,3755,18782,18936,12661,3853,9372,6914,13144
286,3469,15123,8896,5850,11320,5012,7108,7576,10861,14927,3772,133,13911,17846,10734
287,5857,4213,11343,3839,5995,1192,5160,19123,18611,12742,16066,19010,15456,9180,8378
288,13945,9873,5777,797,16010,7657,1383,11388,15399,5244,10878,6925,6628,10029,5438
289,3714,8777,4993,18436,599,9267,3721,9227,11100,12553,19342,2532,15958,511,4911
290,13687,12114,19433,19064,278,2517,11309,17735,16375,6376,9566,6138,12859,1248,1972
291,17124,10570,5317,6488,15185,16230,7805,3088,8329,11014,419,1263,8538,15250,4458
292,16193,5396,19293,7305,10725,4592,6265,6077,2690,4243,287,8814,12711,8771,1130
293,1849,16824,4061,5926,2272,4509,8578,17272,16009,17496,15863,13219,19075,15375,12154
294,18362,3059,13165,820,2684,18316,10142,5760,8114,19733,13233,3250,2056,17439,2968
295,7540,14953,18982,4421,6333,18806,2080,12814,2093,1465,3959,13759,3416,19583,10754
296,18398,4294,8194,6054,18305,14015,15248,3067,18658,11309,10953,13339,1673,12436,10720
297,5968,7756,1332,17280,9637,18047,12704,4903,8020,7523,12797,3911,4347,8073,1771
298,975,17131,17234,810,7259,14422,18318,207,7298,7253,4279,2621,3544,2400,13990
