"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012"
95,7519,7921,1254,16207,3679,2002,15860,19371,3186,3793,7672,19370
96,9210,2396,9876,11471,10718,4413,12701,6085,6270,1091,4441,14181
97,19212,13533,12734,13641,16485,6592,9994,18675,17955,15402,19368,8448
98,3490,7865,19459,17868,16551,9676,7990,11737,14428,15297,19812,7961
99,14144,7479,15711,11896,14003,14016,8283,18858,9658,17331,10483,2683
100,10142,6972,3725,5867,6896,1359,15615,19885,14434,2655,16044,1712
101,9984,16281,19117,13659,8546,17096,15571,16675,2569,14964,3394,18926
102,6932,13954,16263,5532,1819,6715,16616,3124,8690,8429,9256,5936
103,2520,8359,14369,1275,16462,5223,4764,4109,16129,4645,8378,4604
104,13361,19055,1408,17729,10693,15159,17673,7056,8526,11349,10398,4636
105,8973,14617,18005,17356,19456,7301,9939,15334,8248,8633,18655,17859
106,7633,1927,15365,15713,4778,19471,9600,12207,3529,12712,17367,1598
107,19810,1892,9067,9748,15017,14371,7391,2054,5689,9137,1495,4511
108,10871,15078,7814,14109,11486,18406,8296,16037,5828,18993,17928,8878
109,3362,3693,4887,19114,17617,9308,6901,7356,19641,16180,16581,748
110,16116,136,15921,12444,10900,423,6691,2668,7400,1106,17045,9088
111,14577,13378,15842,7227,9220,14155,6284,7554,7450,11980,10791,4504
112,14069,1840,6118,17139,13044,10292,494,10397,4674,7777,6055,9964
113,5000,2275,1818,17671,3870,2754,3472,9541,10480,10398,19331,13516
114,9836,10641,13151,5481,3847,6366,7933,16432,2240,14978,9177,6680
115,15987,1668,1456,9745,1117,10574,13791,12509,14808,4248,7429,8820
116,14935,17302,5128,8406,11146,13337,964,13642,19196,14890,17905,16311
117,9069,9758,16825,4941,7524,586,1325,13026,9894,9560,9478,6053
118,14355,7555,3608,8829,1527,18080,13039,12518,5603,605,3227,2143
119,7298,16171,16774,18622,17825,17133,6952,12094,2927,7628,15935,8013
120,692,8633,18147,4760,19937,3398,16937,17990,3092,18451,7578,142
121,19025,6415,5083,108,13699,15878,8877,10138,17597,17111,10945,4156
122,9768,8691,6022,5494,16627,11160,9489,6349,10108,10044,14785,1925
123,3792,16750,14917,9396,11425,3185,19612,11971,10284,18458,2253,18751
124,7348,13281,2180,12924,9200,15103,8535,6828,12349,3916,1233,17574
125,12359,8268,17952,3001,200,12586,5015,17090,11252,1591,17285,17033
126,18714,15828,9877,945,14752,13488,15274,10514,19049,19805,2914,8693
127,8852,18734,16885,6534,7173,3025,18367,6557,11938,14769,335,19631
128,6873,11014,14915,2899,6135,3799,17822,19127,3174,11730,15351,19187
129,13723,8306,2872,6785,18368,18676,13261,10736,12396,15364,5150,19285
130,1596,10778,15711,19976,15999,7692,9844,10081,18246,825,11963,18843
131,10394,3874,10033,10496,19806,7528,1008,18285,10926,16407,14311,13694
132,8790,15074,3868,18804,6368,3529,10983,16978,2498,2831,9073,1909
133,14113,16270,13968,104,2376,6926,1065,13796,8019,18029,7160,3449
134,879,6821,10524,15700,19584,3441,6414,5132,11082,17390,18450,19347
135,4533,3810,9021,6409,4571,1088,18535,14853,1277,6534,5145,19055
136,19955,1063,6197,7652,7777,10966,14229,5792,5865,3540,15777,7555
137,9981,7241,16547,16645,2091,3775,10905,4457,3435,16842,4130,1451
138,1230,3770,14355,18039,9314,7690,17304,19587,16030,9958,3175,3385
139,16317,16188,10488,12567,19260,12472,5451,4796,4061,6905,9073,3648
140,19989,19427,7520,2430,3059,5192,3073,9882,2163,18229,2822,18028
141,14532,2432,5674,13242,18652,18324,18490,9857,18254,12295,13448,3303
142,4106,8151,12332,18195,172,15345,6616,7958,19766,6190,12727,15858
143,1032,1772,10195,15247,17491,8486,15731,10954,6732,8887,9723,13198
144,6349,1255,17605,10283,14287,11429,14336,620,17130,320,2566,17826
145,5463,6649,7853,9260,7805,1391,5660,4722,6549,14348,13040,1284
146,738,18278,8181,9081,17390,8646,15952,6004,16037,19090,4945,579
147,5022,11815,4307,19971,4557,10066,11944,19742,7142,11917,5207,19481
148,10117,234,9162,3170,6246,13500,2821,14649,6347,18508,18127,6989
149,14145,5869,5530,4420,3815,4245,137,526,18949,18729,18596,8832
150,9973,16151,18009,3183,2041,13547,5572,7527,6409,15345,16372,2499
151,18377,8781,18540,4406,557,2200,9937,6853,9777,10767,9983,10848
152,19471,12800,9038,8117,13005,17441,6263,11384,17306,6222,12597,7391
153,10608,18429,1702,3925,9443,16057,9613,15546,7096,11333,14066,14814
154,7902,15249,2431,15518,11220,4731,4724,15054,17082,6661,16112,14559
155,3806,2986,744,9258,12553,12940,1590,12961,19240,7445,7224,14583
156,18128,7712,19820,9356,17987,18212,16577,14879,13420,4961,5144,16515
157,7325,10048,1232,10473,18571,7732,8675,4852,4551,8215,3619,6838
158,2846,1582,17640,11754,12495,10673,802,19190,18474,19677,6260,1509
159,10286,18398,2900,8642,5211,16680,9096,12881,11359,150,16725,17463
160,11906,6822,6978,16445,18155,17500,6245,9454,10917,8099,17856,16563
161,13167,3129,18473,13825,11219,1423,18189,15228,19089,712,12113,1102
162,2475,6916,8514,18593,13264,18372,4644,7550,15128,14239,13397,2142
163,7579,17403,1397,12448,7265,8934,1614,9226,20000,18940,7671,18225
164,12286,9461,16498,7199,7366,8519,5717,14364,12918,12971,414,17232
165,4933,17416,1477,17124,6014,12684,19426,491,14429,9184,3221,6651
166,476,3747,2325,15918,19176,10232,13898,15026,19632,19316,17886,12957
167,1553,16400,604,6428,10221,2126,5151,12317,2213,1948,5643,3931
168,19194,17882,13207,5884,15171,8009,7070,6932,6846,6499,8766,14677
169,4139,7509,210,13897,10456,9891,16073,10244,11224,12571,450,3474
170,17920,8609,6473,1670,15103,16029,10379,7683,9908,8154,3530,18477
171,8046,2884,8329,6690,7163,11907,5872,2344,9039,12630,18336,17214
172,19362,16069,5540,451,16779,5928,4591,9216,8468,15674,15966,13223
173,14676,13173,17479,14978,17975,4128,14205,15531,4971,12382,8094,17297
174,11830,7945,3593,10770,17151,16282,4413,4121,18808,6626,12488,760
175,5310,14060,11965,2891,4234,5564,7646,6365,14360,13489,922,7357
176,2731,6075,10864,10533,1696,15405,944,6494,9027,590,15771,10407
177,14746,18971,12931,10196,9202,4117,5527,17496,18371,11384,17751,6523
178,12970,18368,6969,6815,8274,3640,19278,8113,18557,18263,19366,17535
179,15781,12439,10161,9353,12344,7698,1858,19281,10748,17068,10954,3747
180,6224,1293,10056,14791,9025,1086,17870,3665,13641,9190,6625,3013
181,2196,16838,897,9396,6993,3010,3140,18133,9693,19049,3887,13756
182,4953,10862,3762,3622,14767,2306,6220,1911,10133,13932,2029,5816
183,3776,14865,1966,4469,17930,6473,2164,2203,2679,17612,13547,8072
184,10615,10288,17743,4668,16096,5521,18333,18332,1962,8393,17523,6857
185,11127,8632,767,16804,6441,1573,16729,17698,17655,9581,14565,333
186,4107,2496,11630,15819,17076,17267,5359,7223,13275,8358,3604,15906
187,3223,18413,9537,213,413,7026,9676,3161,19583,12690,14371,5067
188,19462,3604,16638,19358,8810,11117,17759,17346,1631,3630,15565,11387
189,17484,12032,4701,13757,19032,11897,5418,3450,16356,19003,12213,5990
190,3268,7540,174,4454,1721,5504,2305,9274,11246,14466,18026,2656
191,4530,8390,14869,14527,2246,6695,19485,15256,12209,4329,8250,19906
192,6313,11887,7767,12944,13573,8953,8925,2616,13488,17316,234,7068
193,7265,9100,16070,11848,16396,18542,2516,19086,10314,17235,5217,10648
194,8320,3991,3362,3918,13397,13643,12424,13460,5773,6495,15011,1510
195,9236,19246,611,13273,6009,5622,3692,2468,12945,7693,9690,945
196,5768,11960,14433,1718,15823,5357,14328,3306,3334,18281,761,12721
197,996,577,6663,6426,12533,17700,14311,13362,430,19255,3127,17807
198,12538,12692,14749,10694,4763,16949,14085,2443,8637,8898,15551,8409
199,16694,1796,11597,9468,8357,14508,1327,9767,15554,18784,15790,9254
200,9962,3527,4793,19024,4739,6043,5166,17808,7012,18207,3109,8183
201,8991,11794,7727,7949,7736,18282,11127,11346,9100,11306,6735,17175
202,16381,9413,6678,10036,7162,13042,10903,15647,12400,13208,9626,19349
203,14143,1423,13197,10788,3648,7741,17711,6512,12039,8922,17491,5350
204,1004,380,10728,16104,18554,16586,731,8807,11317,14362,15582,18428
205,927,15474,14799,17417,1525,13890,10432,11462,8312,1386,4459,8585
206,12671,19700,8422,2967,16226,16900,846,6723,2249,4254,2513,15493
207,3793,9199,5292,8724,19121,15494,13295,15022,134,14458,13681,17151
208,2065,5992,9289,8900,12877,3481,14839,19829,2517,5626,18321,4870
209,2843,17379,15860,15210,10576,4570,16145,16718,10910,7051,13460,13579
210,10860,5919,14558,15696,12756,11805,3840,8371,12258,7935,12488,8934
211,3056,12696,16070,4346,6811,1043,5181,10688,3650,17569,11231,896
212,4572,9308,18966,4447,19378,11483,2997,16348,4581,12873,19065,9070
213,12891,16711,3226,17044,10161,15985,17298,3615,18664,5708,9192,6378
214,7976,17001,11236,6499,2229,726,16861,6032,17496,3620,4196,16947
215,203,13569,8419,12545,19875,18364,9569,3439,4433,17121,7557,14979
216,13704,17229,2034,1224,4436,5424,16903,7633,12631,4479,8652,18599
217,9929,6840,16149,5859,16912,15110,12660,4960,18027,1264,2560,1909
218,17732,11334,6001,5971,10367,9159,12840,5256,8258,6140,13429,10243
219,11586,5041,10993,476,628,2225,18485,1240,12069,8035,10496,17825
220,8325,4972,13836,14209,5014,11451,16485,9898,13302,14954,6654,10767
221,18366,14419,18603,10988,14049,16919,3749,4984,8316,4489,1368,17387
222,19974,10744,13412,12593,7927,9998,7576,15080,5974,2926,2025,13219
223,5454,2753,18301,13209,5840,5660,7777,13808,8794,7102,9212,7632
224,9062,11605,17495,2977,19256,3058,1448,10191,16308,4453,15592,13945
225,14437,8207,6818,6310,1100,2410,2094,1180,2051,8666,12235,18802
226,6535,16102,9320,15370,15930,9753,7674,12187,2404,18844,16376,7446
227,6053,2461,15307,13642,651,17452,1820,9170,8125,6038,5148,858
228,3103,868,10582,17806,1164,5397,7945,17170,3106,6060,15458,18045
229,5303,14261,5645,14435,5129,18257,5425,574,11910,6600,6729,8429
230,1618,7725,17598,8308,6316,8110,9947,15725,9786,9089,18356,13133
231,1343,15428,5462,3207,133,8884,4930,15898,15426,6346,19457,4789
232,2809,4076,3049,683,10728,16612,18489,18553,2566,3650,14824,13818
233,12506,5505,10645,8485,14235,11610,7360,14670,17705,3963,8652,2200
234,3980,12544,6085,18742,7513,4734,7031,3465,6587,179,4548,18243
235,16800,1275,9208,14883,946,15975,6731,10423,18775,12441,17941,8307
236,9914,7996,13477,14746,13509,1209,2718,15404,17862,6954,5988,17439
237,17102,5664,12468,2467,9268,3506,15020,7995,17457,11170,10383,4304
238,2283,9888,4310,13900,15082,14501,8581,11212,16882,5007,1783,838
239,19248,14493,7884,12709,18974,315,9384,430,5610,12885,5541,19970
240,10449,15353,8139,19916,11847,17841,18716,12602,9160,13229,12178,15395
241,3619,3988,5593,16595,15170,17206,11771,11995,5462,8601,13512,18965
242,18972,13912,16830,11163,17620,5303,7080,17933,18078,7652,279,18574
243,5010,7099,13792,13831,15825,13061,4219,19180,2095,17489,7653,12309
244,14051,8812,674,8994,11949,16542,10257,16908,11533,3158,15863,18202
245,3572,17716,11185,7913,8438,13388,18704,11622,7200,18010,7310,13022
246,11227,9143,7290,12219,9514,6750,15064,2245,8288,3884,725,1644
247,19553,8744,11739,14579,18932,4478,10658,1243,740,18712,1994,11862
248,15956,3939,11943,8796,10871,605,11966,3398,11710,5674,12398,17545
249,15660,6287,13746,19537,16341,18663,14785,17431,12790,4543,7206,11649
250,5693,10768,1406,8538,2953,1222,13575,12163,1388,9474,17884,5980
251,18287,2850,8642,3825,7357,2298,6222,9717,9168,3536,6669,19453
252,5384,7811,17601,6458,13203,3333,8993,16302,2753,13324,6742,18005
253,15583,12489,15740,12979,8540,14889,12601,16501,1477,19959,13178,1856
254,2464,1338,8760,5395,8617,16685,19179,19278,11596,1749,12195,15413
255,11852,13643,11546,11711,6226,18135,16356,16555,11708,17285,12417,14960
256,19964,9704,12274,12356,10441,15020,5506,9729,13078,10915,14629,4059
257,15986,4083,10948,15166,2374,12003,10741,2899,2932,4997,10630,18515
258,6936,19022,12187,395,11743,19053,1705,14767,16403,7740,9984,12745
259,2532,1805,18616,4947,17238,4058,10552,952,18516,4239,8501,14457
260,17881,13963,16118,9375,3918,7658,1657,19876,15485,13523,9277,3875
261,3085,17263,15986,5290,16609,18223,5296,7857,17941,19200,8311,986
262,3073,5258,3928,15638,15162,15560,13398,7178,17836,18964,13650,11598
263,9646,8139,9430,16314,13508,14799,6207,1635,12591,9024,7902,1863
264,16421,3841,13759,19573,12860,364,19299,7848,5186,6385,2920,18810
265,13138,12417,3049,11026,19053,14702,247,2267,3739,12308,15861,9730
266,12140,12640,12918,226,14366,14188,1935,5804,2148,9445,9087,13305
267,7986,13701,8421,14249,10577,13802,12372,12942,3123,2254,13736,11035
268,698,17158,19362,6163,17449,16771,7182,9123,3801,9060,12934,641
269,10288,13097,5220,1253,17613,16162,5280,15390,11915,10077,8953,5062
270,18404,6742,6687,11391,17341,11365,12041,9322,3807,19439,13649,538
271,9001,17771,2496,2317,13811,12381,8344,19775,14983,14882,11198,7099
272,4229,8694,1780,12500,269,10835,2294,18544,19847,3309,105,7668
273,4420,15831,15425,17669,14560,11700,14886,4999,11512,8606,17831,8511
274,1734,9160,19508,17554,19033,10888,4015,10310,2154,17860,9086,5638
275,12714,16625,8386,19556,10144,7200,2390,423,16872,2348,2493,17916
276,5793,3030,5807,19406,3797,14672,12435,15907,9925,6154,7393,11485
277,8000,3348,508,13252,1065,216,13784,12687,13478,10699,8510,15980
278,1487,15324,18770,15269,13193,8238,8468,8115,17960,7293,16621,6178
279,2164,478,15567,2772,12676,1997,13858,4644,18768,2470,3285,9915
280,4399,14481,6866,10379,12269,8037,16407,5706,7135,11581,15794,2977
281,16141,12886,2304,10968,16929,15951,13403,6440,8188,13702,5275,11168
282,7637,6210,9255,1291,11667,653,5220,11293,19103,14002,6188,4234
283,307,13743,16643,18838,19105,19453,3559,2687,15643,16846,4770,1565
284,19812,18898,16862,8836,11402,3184,14272,7384,19547,13733,16823,8870
285,18713,13720,10892,897,8080,1350,14412,14406,13695,12043,14381,3556
286,3160,13109,12440,7178,19096,6744,8711,6517,9338,9517,3915,11273
287,5652,11929,3049,11510,18559,14973,5683,19628,6522,14507,7713,15878
288,14286,10158,5023,15639,4360,7943,13293,18653,9121,9928,2887,7193
289,18258,14016,1662,335,7616,265,13385,12597,4904,5548,14768,10472
290,11927,6678,13973,8576,417,14944,6423,18953,18251,6565,10803,18841
291,17104,1007,15614,17472,9141,7862,18472,10405,8145,19959,14435,17516
292,8006,5191,11396,19018,9707,4013,3657,11988,15255,16109,6565,18419
293,1822,2040,1089,2467,11003,11622,14931,10365,6821,13091,8379,14472
294,15482,18288,8423,2490,8590,9344,5848,17819,9235,7630,5504,1634
295,4259,16759,12568,1516,15951,3682,110,11658,15363,8693,3653,3996
296,4856,13701,11247,7608,18341,12642,3064,769,11582,12171,254,6385
297,6540,9054,15870,14048,8644,16004,16651,17166,1761,9996,15324,1992
298,14647,12304,8653,7049,16027,17805,6903,14292,10726,19056,19476,6536
299,8055,17835,14432,6765,3696,11775,10029,17471,16049,4530,11898,19323
300,15309,630,18381,12510,10885,15052,3307,16189,13256,575,8061,13201
301,16541,6639,8787,3454,16164,11294,17100,10932,11636,672,16071,18619
302,16741,16318,14902,6722,2577,19912,15891,15913,15013,2357,839,6279
303,15322,7755,3427,5616,8488,11401,19569,8964,16669,6143,10044,15191
304,3385,5182,4610,15569,8287,11234,2839,4553,18565,9860,1641,10752
305,12437,7588,11374,2885,4324,12959,2850,2402,9838,10179,2398,9819
306,6611,6088,8432,16132,8399,5884,4902,8423,19497,12189,2718,18540
307,9386,17573,8549,13200,8245,1138,4759,19849,13244,11635,377,12659
308,18940,669,2280,11104,2004,15034,14983,16742,8139,5576,4902,4475
309,14313,16843,607,8973,17810,5361,17635,9987,17711,3101,1180,5697
310,16344,11483,3701,1767,7748,11415,13174,16692,10862,2242,11821,9883
311,13383,2753,19383,5689,6839,18040,8965,14593,13666,13459,1374,16365
312,17957,522,12013,18494,7481,5188,14779,7809,19699,16945,8362,9619
313,11860,18753,4523,6446,3469,14785,6561,12518,14629,1705,8560,4883
314,18288,14972,8812,12317,17235,16384,181,8790,8487,6599,2215,1695
315,7741,4275,11155,3252,18081,882,15120,12931,18389,8467,15574,13746
316,11331,5527,19846,9852,10609,12362,12868,13770,19459,6740,3244,14591
317,11298,8127,6442,18016,12060,8985,309,10241,6925,19719,6307,7977
318,17572,14347,15470,4512,2177,6148,8114,14247,19566,7626,12025,14210
319,2718,14425,16119,6843,5478,15636,19815,9528,15789,11410,3752,10191
320,6769,9925,11484,18502,18664,18988,16503,1269,878,6013,3565,6788
321,11872,1137,6634,4319,6117,295,7771,3954,5573,18119,17846,8488
322,686,8875,2647,10577,12619,2456,15684,10710,12231,12920,14813,10152
323,19673,9877,158,3367,15356,8820,4685,2571,9823,14143,17113,7773
324,12029,18386,4047,17705,17736,15636,6870,994,6019,10468,2811,773
325,11485,12255,18747,10273,10146,2422,783,6988,5102,18522,3417,9258
326,8561,6822,3546,7243,1232,13735,11357,6902,6747,4155,328,7781
327,17636,13062,12867,16684,6205,17329,15403,18661,14474,810,14732,14226
328,14038,17402,4870,3440,6642,16665,4819,2628,4112,14444,11555,11772
329,19338,13548,19551,7891,12297,13090,17340,15799,19836,4508,15428,11530
330,2413,19291,15788,8714,4443,18573,7139,17501,7954,14914,758,19868
331,2319,9975,16588,14059,6684,1663,6964,3874,18658,18060,7049,8297
332,15258,2530,8633,12891,16969,6674,11640,16330,14759,7220,11990,13115
333,3181,11671,13001,17086,6351,16372,3433,8345,9248,3177,8096,10744
334,12782,16172,1592,9327,3874,15018,6632,1099,7315,19444,5747,5658
335,721,766,3036,3970,13848,3581,3688,14082,15818,10992,18096,2600
336,9303,17736,19951,4098,10860,18782,8021,3315,14030,3661,4157,12815
337,12676,5593,16343,19356,12466,1349,6242,6136,17362,4797,1479,1834
338,7580,16061,11359,7791,7071,10807,16299,13662,4012,9351,18396,12672
339,6751,11812,18721,12033,10412,19989,16971,5446,13260,17342,19904,12827
340,11436,7753,4174,17709,10980,5842,19314,2284,8400,17872,13643,2954
341,18498,11503,2690,11956,12362,11969,16908,3891,15301,7315,19490,7778
342,11790,12871,16804,3624,2244,1324,17308,5114,9496,2224,1442,8031
343,15391,16405,15865,8255,16760,13010,805,14729,8154,11527,15194,17804
344,9887,4363,462,1090,3693,18230,12125,4678,2794,1303,7621,17312
345,14717,16379,7446,1482,6237,17057,14175,9374,13379,12492,4644,19185
346,836,7518,9755,18691,168,6586,6498,8919,360,13559,5540,4556
347,19430,11409,6485,6181,9061,19925,16612,3211,10271,17702,16296,16438
348,11940,19137,1627,14865,17620,2989,10520,12448,7343,14168,2670,12864
349,15592,1108,15870,8865,3347,13247,3752,8318,1921,18616,18298,9234
350,15350,12574,16610,9455,12334,3770,9644,19154,1044,13508,1681,8363
351,9790,14650,7801,17438,17882,5607,4079,3400,420,14305,2005,16438
352,18960,4231,13848,17069,15325,10647,10136,10550,14251,6636,14040,4179
353,14674,12322,8043,8673,1538,19826,6583,3168,8858,1613,5060,17583
354,14660,9817,7498,13522,16910,4562,11165,7109,19398,3113,15955,12502
355,11763,193,885,10983,808,6284,2641,851,8301,3378,14441,10519
356,7934,2042,5061,207,19140,16711,8198,1869,7838,9251,4599,7665
357,18830,4143,18507,7777,5326,14738,15766,350,6775,5249,8039,14553
358,2915,19910,9853,2227,13045,11623,11531,11659,11185,8180,980,15587
359,3310,15982,3333,7390,15142,6063,2115,405,9553,1464,5895,16139
360,8158,16032,10316,6689,9629,16549,6451,5994,1223,14076,12045,13579
361,2714,18416,2344,5295,13260,4834,6733,11833,17331,10407,6802,16769
362,1541,9642,9729,15153,15984,16350,4014,4829,15286,10564,13975,11432
363,7438,10950,13429,14050,18054,18187,15639,18269,8299,4278,12594,3020
364,6258,7111,8077,6453,13383,16948,5741,13283,15284,14795,19814,19858
365,9019,12699,14615,19184,729,626,5668,2211,11494,12359,14531,2024
366,10588,19113,8054,8650,18353,15647,8690,12342,19273,19620,573,637
367,6265,17580,405,17106,6318,7774,1507,11483,4702,18542,18646,13318
368,18684,16896,16168,4974,12181,19317,2575,18801,18604,14648,2011,1787
369,9250,2656,17039,4354,15409,3935,6247,2693,18882,16080,582,11137
370,9338,4610,1183,10166,19755,14532,18047,4935,12457,4281,11302,1369
