"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012"
32,14958,9324,5766,4160,11954,15418,109,3448,17834,6856,15295,17423
33,13697,17101,3900,14837,6808,11905,14535,4398,4590,4499,3448,17714
34,10025,459,16151,13901,10404,8776,14575,5635,6958,10294,3680,8369
35,8748,13590,11233,8876,8013,14174,12141,2563,16422,10160,5037,12103
36,19829,1176,4806,15940,9474,6118,6779,5161,6306,9094,18544,1419
37,16027,961,1911,10856,8401,5087,15480,19124,9360,16364,2769,2598
38,988,12880,19391,7654,3923,11312,9765,5530,13275,13755,2431,12598
39,3308,18209,12878,3571,17731,10325,4374,2012,16427,10091,15317,7023
40,11991,18510,3719,13451,9092,16965,9678,18386,2384,11294,10107,10885
41,7157,774,9450,2293,19129,5235,5975,3087,5850,13731,3475,1459
42,6874,3647,14280,18015,14862,8858,12648,9830,4773,17916,18119,8410
43,19697,2770,19155,3513,7452,3618,8186,14996,11002,18795,16817,6519
44,8480,3381,2190,779,6065,7880,8320,15962,2305,5640,10682,6887
45,17173,9942,13559,19909,15257,6313,13001,6618,2395,10534,6355,16965
46,6915,16382,12755,2464,6229,11053,3851,3290,16925,15596,2653,14367
47,15465,5044,11084,17693,12342,15035,17911,11047,18114,744,13282,11347
48,14694,2028,6244,920,5924,5111,6175,15865,19000,10560,13902,14592
49,1473,17614,6347,4973,6874,15856,7437,15580,14587,15513,18815,9053
50,7356,17751,15287,1501,2374,618,11060,471,11146,18389,14692,18238
51,9143,10625,11454,17439,7759,16185,1434,15550,17567,11109,12060,13338
52,12193,16643,10390,256,14498,3417,10149,14036,4743,405,3187,1115
53,5354,11667,245,14873,14661,11149,7680,12237,11254,7328,15912,11460
54,7019,6286,2596,3088,16530,15384,10425,14168,9858,3216,1264,157
55,8488,10610,730,14298,7653,12069,10246,17992,7351,2501,5666,12056
56,18850,932,11811,15413,2816,17586,3435,10315,15777,16556,15164,14326
57,17963,13227,4364,7947,8962,12707,8218,4851,19812,15607,16590,13169
58,5235,353,12495,19866,19476,18083,10335,14452,10440,11524,3286,1758
59,5205,1218,4185,11747,205,2182,6376,7785,163,18495,7725,1701
60,704,14811,8678,3521,6373,2516,19759,7797,15396,16403,1157,5721
61,12335,6393,4329,16588,10000,10420,2358,14455,2307,1035,8379,4325
62,12370,12646,18737,12520,13200,18792,18148,4714,18071,10552,12294,12028
63,17621,17515,7721,7199,11776,14937,4369,9700,14610,2911,8363,2234
64,10000,13613,5734,2245,10968,8142,11638,13424,8136,319,4787,13900
65,19131,11321,5067,785,12077,2162,5485,15515,8762,15106,18378,16280
66,11454,9759,7833,10390,8381,18417,15177,1474,8010,19679,13509,3847
67,8113,6211,12403,8881,7783,12235,5183,16980,8851,10558,3370,5759
68,9453,8807,5560,13146,15794,12345,7292,1845,392,2465,694,10602
69,6185,6712,1876,1762,2059,2071,4776,1176,11951,6532,9692,3021
70,10921,5792,19918,680,7613,18694,12582,14603,10384,2926,5950,14909
71,9954,18774,842,7570,18619,11969,5174,5330,8773,3271,2385,5351
72,1729,15843,8676,3587,12211,6038,11115,16904,898,19223,146,2477
73,10550,15336,12112,7360,19596,9190,17846,10892,3682,19928,15637,17841
74,19405,11774,13662,914,16984,15557,3514,17579,15204,3767,7619,17997
75,17012,16667,4357,7200,15943,11457,12595,12223,2949,16507,11896,12111
76,2989,6221,8044,3531,591,10307,15823,5643,17072,8659,14823,12510
77,14568,13545,11623,17024,3339,2434,12253,19649,5311,11767,14647,4836
78,17136,18980,9447,2827,13895,15955,8067,13005,14680,5005,10448,14005
79,5478,3278,3075,19920,1699,13606,702,4091,7889,920,12028,7489
80,7105,7080,5095,13300,16664,4048,13746,17537,1417,5875,8542,9694
81,9460,15082,14824,16360,12530,18857,5899,16648,5943,17653,18693,11939
82,16280,325,9121,11716,18610,817,11584,8434,15830,16106,8092,13555
83,13851,5513,2894,14421,7644,1767,17884,18269,12384,12307,3566,17704
84,523,4493,4868,17682,13413,11877,6446,5520,16089,11625,527,4123
85,19211,10930,9321,7944,342,4783,13955,5550,5079,3479,13881,8411
86,19418,19702,4336,10283,913,16593,516,14308,15887,19855,2020,15676
87,15800,13463,19159,7857,14044,19979,14368,3576,13435,13801,7263,17110
88,859,6355,8418,7788,8921,17217,3691,551,6332,16457,1921,14238
89,13583,10524,16170,13753,9453,1084,17180,6197,748,9805,1640,15137
90,1115,12347,8468,4095,14539,5286,11243,16379,17422,11229,2125,17850
91,6165,3244,16709,7114,8171,9547,6694,2222,7062,1887,13031,14541
92,10042,12240,11931,6118,7022,17965,7875,985,10554,18077,17623,17741
93,3005,970,5016,12073,15885,12645,122,9587,9263,1968,10147,9726
94,12273,17349,709,17133,14474,3258,16305,10491,7816,17717,14225,1106
95,2695,8917,14052,11797,14395,12987,2123,17520,14048,9628,15284,15122
96,14797,7801,3496,7878,9565,19778,8561,10224,13040,16233,17399,18673
97,17470,371,17680,17966,18253,11007,15510,9625,7677,12960,10849,9963
98,7433,7611,16344,17982,4041,18395,16214,387,9596,2744,10338,6806
99,1041,14263,11801,7520,14368,4546,3894,11813,5115,17883,13997,12138
100,11585,10949,9731,13753,6449,15004,19039,2822,7100,8390,11327,1858
101,6204,14125,17181,731,16458,594,18620,14118,7112,7179,8947,4352
102,8698,9806,5046,6125,5405,12917,15505,1738,4994,6100,9679,12453
103,6534,3122,11321,2679,12368,12216,10606,626,7402,11790,5293,10459
104,7960,12209,4593,19789,3568,11349,9364,14916,15263,3177,17076,11206
105,9987,19802,9374,12389,8684,5171,13666,3001,3905,3438,10825,13868
106,17351,5244,12342,4057,17692,10365,2732,6564,4809,11925,7254,10464
107,12223,13362,2354,6177,1543,168,656,2160,871,18635,9081,12156
108,17891,19875,19256,19157,13156,17715,10297,13948,2437,7800,15972,10567
109,9479,6299,7473,7051,18445,9709,9338,6456,10744,18276,6965,17324
110,18990,5281,12458,11502,2457,9239,7149,8213,16759,15430,10671,18654
111,16290,16403,8038,4262,12710,11081,6154,4225,10628,14739,9294,8416
112,17209,2142,4259,635,16406,2949,531,1558,16332,13115,6753,14274
113,6327,1814,9210,7329,9416,17017,6841,10190,15137,7275,18552,18363
114,3673,6626,11112,12106,8291,16104,10920,7538,16134,5891,826,15725
115,8069,13081,16892,10903,1790,10355,8050,495,15792,757,13683,12648
116,9346,12820,10585,17620,5095,1278,12580,9962,14453,19503,8301,13407
117,6572,12658,10971,8626,6523,19963,17576,16489,19550,11341,733,8492
118,18136,14316,7460,13222,18058,387,1253,12082,19725,5971,16130,8977
119,5772,15245,17798,14731,10234,15046,8340,9748,18862,7507,8290,16907
120,3757,14341,1363,4390,4731,12571,17468,2902,10799,17364,6945,9573
121,4876,19267,10459,1315,14523,696,12472,12829,11490,11735,13083,5670
122,11462,17469,5253,800,15927,1862,1007,6270,5597,17577,5788,13692
123,14201,9772,13844,1762,16399,9780,7349,12835,3692,7764,10245,11687
124,3513,1303,6782,17022,5502,14646,12478,880,2518,4732,19116,2303
125,18272,4050,7598,12754,5834,5800,8043,2394,10679,14470,7287,10360
126,16355,12777,7747,2061,8183,13631,8031,13268,15072,2752,17632,6660
127,14119,9395,18595,4260,18596,15332,14920,19414,15595,2799,17055,17344
128,10986,9338,7759,16428,19437,13301,12279,11301,5340,1473,11653,9960
129,12406,13777,2956,10387,4814,2924,9252,6625,12669,4767,15706,16481
130,7709,3547,13094,162,16497,1722,14375,7414,6613,13369,12301,4769
131,15428,9960,7540,1984,16323,14383,6447,15405,16530,17138,5616,5228
132,13246,11896,2806,15374,3991,4063,14130,4069,11713,7164,3519,15095
133,16667,14061,13887,14960,17869,10984,6046,9394,12844,2006,5786,11454
134,3990,968,18142,2824,7091,476,14114,3839,19748,13441,5557,9228
135,482,17403,19970,4483,10601,1969,2392,3476,18602,8631,6353,7085
136,14818,10795,11121,15870,16277,19455,6730,9058,19445,8870,8679,17049
137,6021,19129,11401,1060,15200,305,2599,13136,6418,6890,3381,12003
138,6585,944,6956,11049,4438,18655,16992,14171,6368,4361,1604,4072
139,16088,19216,9622,13844,9350,15632,14684,1947,1301,4203,1661,7425
140,2910,13038,14216,852,8037,9159,12584,7347,5825,6948,19023,8073
141,8727,11588,7257,6930,7435,13049,18869,5705,9549,19941,16889,11479
142,4551,5489,3227,6988,6292,11601,11836,7188,9320,11314,2605,8653
143,19981,18316,5277,2141,16319,2261,4563,13216,4042,16492,7595,2784
144,17713,15913,8216,17895,12827,8954,19287,1096,1691,19872,2480,9093
145,16335,16707,17811,16522,19436,867,3494,5536,5498,6815,4828,14612
146,3095,12911,4233,9246,11215,8900,18333,6802,15795,18293,1997,12202
147,16174,399,6720,10928,5124,11441,19741,6639,6157,17664,17871,17117
148,2150,17115,3578,14100,6325,1700,11037,4300,16950,10975,13696,11781
149,6489,2571,3603,12990,19437,10156,609,10822,12954,10498,2430,15642
150,18055,9663,4801,11242,5076,9011,15277,9904,13452,1691,18987,17210
151,9821,13900,2062,13769,15444,2842,8869,1104,14024,15731,1402,4425
152,2165,16827,15452,5165,5122,14957,19168,2187,5229,13990,12245,4854
153,10204,17015,5098,5790,18199,2120,19619,5574,9840,9425,17201,15030
154,10755,4527,3810,18900,15773,19018,4024,18211,16336,18783,8565,15085
155,11411,5255,10963,3193,5269,7739,10513,8626,10101,3770,7546,19189
156,4077,12480,1289,10551,16501,19695,9425,3221,7512,11540,5423,6618
157,17461,18961,223,5349,7114,17045,9008,3175,2513,974,15113,7884
158,11007,3857,7577,7375,719,3666,19522,7352,9128,3056,3202,1244
159,2655,11934,2282,9059,16475,4895,3260,16071,2724,15630,3884,18842
160,11593,1474,18540,5737,12070,6448,15470,3405,15770,12472,15958,1997
161,8259,17163,8424,6825,17568,12036,8193,7461,1062,756,13512,657
162,8279,8944,19800,6046,7484,12739,13921,17944,7482,5219,9372,8966
163,6347,1089,13816,11133,5587,18185,345,3541,1397,384,5580,628
164,8205,5173,17920,15408,16907,16064,8804,11830,17520,16430,9490,10880
165,3475,7421,8664,10660,1383,5894,1230,15652,3087,19668,797,3494
166,9836,1624,17586,6325,4353,1961,14270,13704,4561,17438,3271,19387
167,6575,4337,19630,13138,9953,11917,2512,13003,11963,5799,3696,1039
168,3860,2668,7662,10718,10657,2752,915,9530,14813,8637,9087,7280
169,10385,18786,5405,6045,6326,3672,9075,16448,13297,14829,4020,14460
170,19811,19113,1543,4008,7597,502,8564,18444,10834,10740,4768,12076
171,18210,13788,470,19167,14528,314,9407,14059,19473,8371,7304,16287
172,7786,3824,19257,12193,17387,8842,11536,18835,11132,16533,13405,10544
173,9925,5174,1230,9125,9779,18899,7561,7696,6621,13967,6229,4970
174,17441,17242,8226,733,12913,15524,11212,7641,490,3028,13058,1467
175,9135,3418,13192,9919,13789,12249,6194,13808,9350,3234,18618,14494
176,14499,4305,13597,18214,14550,1465,3767,13947,19085,9990,2906,8643
177,18226,17505,14106,3455,19609,9865,8772,2039,7244,13651,5689,1223
178,3796,11523,16592,5505,10588,9835,15975,16589,19280,8349,5884,1237
179,16096,11728,7787,4056,12721,3046,4757,4880,1949,16585,5401,2111
180,7982,1263,8045,11343,7711,19637,12088,8039,3440,19181,2084,11805
181,13628,12748,5032,14444,10980,8943,7901,16158,1548,6445,13544,3266
182,8031,13490,10216,16452,13206,8019,9264,9108,5741,12694,2043,10487
183,10399,18187,8241,4565,17922,12857,6265,9430,3718,19187,5014,10945
184,12604,3078,14588,12613,17574,2612,18211,8042,8516,11407,10582,2465
185,7484,9534,10091,13132,3329,17116,1794,1310,16626,738,10905,191
186,14260,569,2612,5990,5354,13180,17967,16372,1721,17084,2131,1421
187,13591,1178,13977,2260,2231,7688,4898,19691,4302,10195,5112,340
188,17748,10634,18257,1979,2168,5242,4057,129,13094,18515,4742,12369
189,3726,10386,12334,4894,16870,18430,12567,13592,15167,6982,5584,5686
190,6339,17874,6269,19781,18544,5018,8818,5023,6402,18991,2213,13062
191,11709,6269,8898,10915,15193,13072,3435,6949,17679,19194,1126,9138
192,754,1419,2583,10388,6563,16066,10116,13896,9725,12926,6690,5378
193,2543,8182,9805,15744,18220,19083,496,3748,3371,3213,1972,19678
194,8325,18713,4015,7119,13110,4805,4356,12346,16967,14069,9075,2981
195,17547,2072,3983,18910,14542,10942,5275,17002,6337,9791,2142,2705
196,9506,13366,10026,15863,17995,11699,18492,12846,16273,4555,15461,17092
197,3023,16830,15748,9971,8583,5729,13425,10393,4316,12053,14800,1143
198,10277,11822,3860,6180,6440,13609,2466,10454,17444,2455,7140,3274
199,9754,10254,5355,12227,15408,11710,3645,11861,7161,17544,14077,15416
200,17375,19034,13554,14128,6451,421,5127,4939,850,1914,14542,19819
201,3686,14117,18561,8998,7854,10664,1300,11576,16497,4949,368,15220
202,4688,14750,876,663,15462,17426,8547,8215,15912,18424,16033,5263
203,14276,15796,7441,11803,9130,5661,15111,5796,13967,11215,14105,4232
204,14369,17603,5914,5479,11133,13530,14853,6762,14129,6465,11692,10462
205,13243,16378,11397,7603,16394,1768,17883,1153,18365,17120,5096,10214
206,10890,541,14303,9384,18184,14202,15528,16863,13397,6455,11137,7435
207,1010,1805,6149,10260,13893,3613,16900,10431,1930,7437,8892,4690
208,11923,6681,16042,16749,17694,18428,10427,15727,1119,18397,3569,9218
209,7996,19567,14162,19952,19238,18756,1362,15666,9728,2102,625,14288
210,1079,17461,8292,4945,3788,5257,7221,5775,16729,15569,13453,17598
211,2444,9047,9540,7649,16595,2518,17722,9769,8157,2731,3166,11539
212,15486,12256,13456,6883,9925,4046,15428,12747,585,1829,19706,6813
213,6791,15635,8175,19045,7426,11980,8880,17706,7531,6892,17884,6594
214,10074,2845,12756,10693,3312,15665,12748,13652,11338,1295,7358,14275
215,14909,14083,13890,12105,10504,7237,4362,12199,2781,13012,6770,15139
216,16903,5167,9673,17873,1026,1136,2707,9746,10127,11727,12464,15459
217,6085,7682,9419,18900,10623,6473,8222,7703,10675,15970,16518,14430
218,441,1473,5878,7540,2338,15937,11491,8948,14094,981,2098,18690
219,5690,412,15922,3827,1230,3118,6806,10650,7621,4815,7807,16641
220,15278,13077,3392,4133,14788,8429,3824,3531,256,5104,7744,1667
221,6622,15087,17133,14334,5796,12258,12207,6840,16623,3288,6021,7323
222,4410,5397,15460,14542,2406,12505,17672,1706,9125,9884,15440,14200
223,19688,14085,10908,850,16468,900,16229,113,12870,4538,9729,7769
224,5656,15065,14391,15994,15320,19441,11448,10406,12291,3835,18203,294
225,1437,9601,8959,5133,11475,17577,13708,10535,19767,12870,19170,16210
226,10872,4061,14594,10522,18402,1624,4564,16084,19322,17171,4416,17466
227,11007,8869,4553,718,14174,12059,11506,3073,16340,9791,14222,15095
228,8124,1084,11594,17983,3253,12864,18065,11025,16887,6314,829,14483
229,691,13435,15750,13459,15679,9810,6635,15073,7944,17858,8470,9879
230,1074,18382,10592,14968,11422,4611,18735,3964,5645,17572,1771,16418
231,2051,19048,10483,11722,13464,12047,923,11295,5017,8684,13100,3407
232,9904,14771,7331,4998,17256,19790,10626,19779,6249,11008,9082,2312
233,1895,4738,5837,11711,2742,15111,17347,9494,17412,7532,213,5016
234,2774,9892,14081,1669,12534,424,12762,7666,290,1291,11595,11333
235,11434,1075,3716,10556,745,12541,12404,7620,2017,11052,15064,10829
236,16945,9621,1798,14312,8371,685,8899,12665,18459,3817,14388,19797
237,10110,752,17614,19383,6810,15709,12463,14360,16983,15853,8670,15218
238,2007,12877,12092,10559,15940,4919,19693,9548,14844,13677,18838,7000
239,5586,10540,125,15016,9557,8306,17663,19573,8414,17686,5967,18351
240,693,8162,19157,16268,15858,15111,9716,8290,2505,2801,13352,8672
241,11312,13294,6591,7946,15648,6256,14165,15033,11238,12150,18546,18630
242,14494,3365,5693,16902,973,5327,1880,13850,6799,638,3548,5624
243,15564,1717,15390,6564,16159,3860,15280,11457,18059,17070,18415,3885
244,1296,131,388,16325,14921,9630,4843,18517,13041,10712,13454,5536
245,18297,17652,10091,14133,14277,18508,7320,9135,3104,1122,8619,16475
246,7552,7389,9435,17244,4880,19607,8102,4810,17682,5924,16560,19715
247,17105,16787,16281,10461,19129,19710,1131,15153,12580,18547,4439,4203
248,12525,18517,1496,4695,3419,18432,1327,15885,16115,8048,390,9206
249,1354,8211,3834,16828,7228,15012,1524,8468,5918,19465,8180,15802
250,10860,15110,2268,19376,10431,2904,18616,11968,8950,1198,2190,17591
251,9742,17454,13201,5215,18239,3923,15908,14072,9937,9685,16673,19636
252,3964,18968,1440,17534,4358,3279,18067,15520,6856,9690,2273,15906
253,14961,5641,8711,13123,10720,13138,112,12724,10214,19363,7940,393
254,8138,2884,3920,13703,4754,18168,3987,7858,15982,12931,5403,5218
255,4021,10428,13647,14753,5540,12416,14771,17478,19320,4345,12890,1132
256,8822,9090,4691,2049,9216,10231,11045,14544,9424,10418,11658,2920
257,6059,3434,19967,6777,19891,19454,5580,11149,8851,18305,2997,12003
258,18456,9694,16072,6461,603,1762,1611,17156,3529,12280,7212,3203
259,15978,18237,5669,1379,16456,8168,10831,10332,19046,3214,14844,7199
260,6580,5637,2871,13818,2751,10435,401,6962,2511,5778,3494,7677
261,6608,11565,9598,12310,15966,16012,12176,5494,8791,5116,9706,18176
262,16155,14498,16339,6450,17849,9626,843,10820,15404,2613,4350,18594
263,11748,10110,4784,2728,10421,17045,12212,17079,10157,9610,19462,17551
264,7017,11034,14323,15515,462,12247,7765,9482,3425,8522,3645,8482
265,1309,2854,6340,16376,17422,11757,7831,17596,4614,17330,5760,8306
266,11676,5215,1153,15626,320,762,15572,11487,6043,3312,14261,3199
267,9636,13268,6418,3138,18320,13871,4670,18519,16882,19390,9317,9302
268,8074,9134,13621,5542,19200,12017,1118,3582,256,19635,2918,7028
269,17226,12771,8342,14993,17908,9102,12610,6927,10014,12692,3716,13726
270,19173,1552,19544,16167,11427,16773,19888,263,14164,11883,6563,14840
271,12854,16999,14798,10868,18339,774,12845,3423,2394,5832,10700,10848
272,1928,15505,17532,2925,8310,11387,11946,12619,5897,8217,17025,3871
273,580,17854,11580,2624,18006,17969,6588,4840,8924,7964,10983,7816
274,7430,11989,15898,5879,16448,19233,8784,6829,11204,18403,8921,18184
275,14278,5792,5820,10540,15328,852,8637,5731,316,1704,2081,18999
276,1430,4416,10858,10108,4280,10554,5030,19458,2879,17397,19137,12544
277,3608,4256,3214,15483,19760,6924,16866,17023,15519,6137,5570,18469
278,9463,11501,10517,6466,19720,13557,18337,8457,4327,19484,1478,6266
279,7444,18561,7133,17269,17416,15267,9500,9597,5891,1177,7162,19397
280,14873,5592,1675,19220,10259,1970,14827,2613,9514,11973,2949,295
281,18027,6373,5519,11208,3006,8221,16954,13433,16245,426,8391,15897
282,1759,15123,10413,15359,8587,16102,3305,1442,12189,6654,935,17510
283,1789,17141,17732,6724,2469,15708,11742,6790,17760,6494,6830,14972
284,14248,15684,5036,8026,14650,15692,17794,4347,8586,13576,13504,14575
285,7263,14123,10459,2996,3788,346,8202,15261,17319,11592,2439,7088
286,12945,1095,9643,15834,9546,1012,2567,16309,4743,12237,5515,5683
287,13908,10865,3616,18119,19812,11061,4289,15785,15689,348,8435,7551
288,3185,12902,10592,11392,8345,5982,7583,10710,2889,7926,18448,13807
289,10583,17720,8456,3155,3358,7732,10874,4563,2398,19529,5980,14842
290,7741,10703,9035,19867,6787,8861,9158,11848,4738,14416,17937,8082
291,13920,11251,14677,14287,1435,14061,3936,17587,6565,3105,397,14757
292,11473,14284,6294,6314,7554,19291,936,12308,1356,8263,12191,12076
293,7010,4376,1303,552,6388,13610,11168,2049,15500,2354,7889,6112
294,1968,13300,13346,18987,8812,5924,13544,19380,8812,647,12266,16421
295,2533,1458,6210,14298,11505,19693,6590,5383,13654,10248,2441,13443
296,15785,6672,369,13915,10597,5009,17629,1701,4130,17164,11520,14268
297,2236,8876,13881,14412,17838,16065,17477,6003,18947,12632,211,16991
298,17513,7988,1946,8860,13200,2814,5306,4403,6767,14846,5446,13660
299,4770,10805,8288,1090,10105,17422,5363,16930,7538,16557,10325,19628
300,5469,1193,10599,11989,4244,4453,18457,377,18835,6503,15518,18532
301,3225,623,2802,11700,11674,16494,10625,14232,1230,16875,16587,16248
302,7303,7414,9865,10373,6155,11472,10306,15944,5234,5266,14264,11867
303,16770,19732,13093,4604,19352,4655,11103,8023,1716,15982,11600,5688
304,2498,13055,4575,19751,2500,7436,17351,14353,18277,2507,17976,16096
305,19013,4562,14843,13626,19705,11704,16680,6940,15454,19591,10256,9511
306,4169,18556,7328,11732,12642,7070,9935,9721,3638,783,17250,14829
307,575,17552,5534,18046,10447,8275,12644,4275,1894,10412,19780,18477
308,14376,832,7909,1365,12005,8932,18448,8837,298,5298,13448,16754
309,14892,9494,11875,12123,10024,619,8465,5354,15384,12877,19662,4255
310,16744,9426,5501,17507,17649,6801,17462,6680,10714,2495,13000,10392
311,2539,513,1987,12806,8977,17166,7031,17163,18954,4891,8287,14942
312,7011,13632,8753,13695,9009,2173,15254,10384,16880,5226,14521,2241
313,7967,11966,14912,9166,9121,6720,19267,14159,18329,18093,7653,4068
314,13568,14029,4138,7318,7764,17107,16409,15625,2013,12202,19588,9972
315,4707,18394,13186,10831,12959,6269,8232,17841,4474,10322,18129,12455
316,8097,19340,18070,12857,18059,7516,16578,11949,11848,12575,9812,7083
317,15654,1304,16008,11277,17542,18996,3603,932,375,11613,5534,4269
318,13259,714,11254,7982,18803,7793,8855,17706,14981,6215,6506,16339
319,11554,6957,4093,1877,2482,5000,14133,13025,8399,2834,195,2418
320,2337,19241,3328,9307,8341,11895,1046,2828,13988,6886,3386,17391
321,10396,16583,11793,7982,5493,14911,2999,19757,16078,6781,3723,15919
322,5610,13687,4169,310,15032,8456,10468,10128,15369,5472,11985,19116
323,12018,18726,4863,15556,18282,15862,15431,1317,15732,18291,3063,2795
324,15715,12815,18361,5448,2528,241,3048,16942,9912,14190,18734,4840
325,18606,2350,11953,19667,7422,9804,5225,17334,11516,15936,10711,10782
326,19771,1807,9746,19871,1750,12383,8927,10984,15762,4437,552,5366
327,17443,16118,6886,17736,11330,3084,15100,3697,11041,12119,7730,13812
328,10721,19567,16773,10673,11009,10896,6285,8845,213,18100,1766,10790
329,5456,3887,17255,6676,166,7080,9464,11985,11689,14293,5329,5158
330,5022,2704,3527,6157,133,3102,19534,384,2270,2666,16134,1612
331,10359,7565,16195,12870,14317,8594,9111,19531,145,1992,6540,19184
332,12589,10686,18064,5766,19421,15135,7365,16794,2838,13671,15981,8084
333,16703,4021,2966,15068,9810,252,845,9889,6991,9997,8044,4124
334,10195,1414,11163,1372,14928,2151,10990,6798,17716,2149,6414,19965
335,6821,2225,15813,755,9712,7771,14968,16232,2375,8717,9531,15758
336,4328,17714,11229,6889,3637,17048,2099,6508,1577,282,7899,1202
337,9519,5110,19698,15080,4659,14088,9724,11217,9489,1507,586,18230
338,3255,2292,13472,16560,6713,14970,15796,12200,5700,9466,18255,2945
339,1650,8040,14154,9894,2537,6938,12667,4737,12475,13120,2364,6337
340,5124,4188,16673,9347,10757,8155,494,1251,9000,13932,18161,4198
341,4600,13360,18861,963,8542,3585,17273,16197,4711,15919,4425,14074
342,16252,283,19703,3502,2404,12309,3072,1011,18216,5447,17283,6966
343,6796,17970,19099,9967,14639,6357,19590,1116,683,7742,13008,2206
344,3049,13470,15531,13048,19968,3314,10298,3563,14422,15109,10749,2555
345,8264,1722,18473,766,1949,14139,17935,6564,11000,7518,3767,445
346,11911,1776,8524,5128,677,4768,12709,140,2584,12973,12956,9629
347,5363,19351,4320,11604,17940,6658,19425,12715,8152,3449,17869,2041
348,4376,8239,18617,6369,13572,3585,13932,4877,5037,8878,959,14795
349,5958,19856,2861,19166,18734,14019,3320,13255,18319,19343,17857,1887
350,9369,780,3871,13023,14959,6174,10968,10952,15361,8473,9958,18575
351,423,14680,17806,18244,523,15594,9916,18866,16819,1932,9932,7496
352,13092,8121,12466,6829,6912,5076,1727,17764,3759,14057,7525,2042
353,10112,13800,11002,3540,10949,16247,18793,3675,10896,7841,15028,3500
354,2188,11412,19104,5342,4443,18129,5655,6031,437,1033,9381,7477
355,8260,16634,7498,17944,2378,1075,3426,17833,16488,3271,16782,6848
356,8916,8314,8478,15951,14315,635,15175,3458,9662,17317,8986,4164
357,18850,13594,18383,18643,12827,16330,7059,8271,9616,227,1792,12936
358,18065,2895,393,19646,1892,8446,347,3067,14863,12057,15177,17035
359,14485,5241,1981,10577,19469,2270,13455,10698,3653,14483,7078,4253
360,14229,15832,12329,3110,7304,1530,9234,9769,6287,1912,8847,1117
361,16742,9214,6768,2468,15065,7584,11609,17238,16425,18008,7235,8873
362,11043,8590,10572,10280,16383,12055,17384,19124,19014,15350,15132,11970
363,1557,17616,4791,17011,12695,501,14485,13946,2484,19875,9951,11868
364,10569,5201,5261,16168,2052,10340,10250,10554,15146,2840,7319,19270
365,15187,801,3006,16984,17296,4419,14229,5648,19324,5840,17799,16792
366,9209,12767,7733,6249,4086,9772,7813,12221,1663,10533,17295,15419
367,15961,7304,1707,11520,254,19624,15006,12856,16407,17868,3297,10342
368,18102,4935,9872,18114,7501,17133,2612,14990,4999,16548,8288,13825
369,6227,9400,9061,10824,10147,12300,19995,16047,12332,18969,2460,14974
370,19286,12130,11330,15026,14270,17509,15630,18435,10437,13735,10350,16404
