"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016"
42,561,6288,4177,15035,16248,18063,15004,1612,14474,13993,17848,15624,5434,12750,12713,2928
43,6030,637,17768,19844,5286,4089,15527,5261,8580,14796,13055,13959,7496,19090,11321,16739
44,8503,8964,6216,18076,874,490,5297,14058,4529,1962,3408,14152,8059,9083,12548,18146
45,4277,18986,7620,18155,3894,18881,7447,6227,1419,17327,1423,14361,10919,9114,13810,5209
46,15391,10535,18126,14155,18520,17177,17459,4067,11542,9145,9284,9454,7925,18215,11761,5179
47,1732,8220,10071,12776,19543,13109,12650,11592,18963,9084,17637,17854,15768,11211,8313,7771
48,18346,9451,17038,13703,11535,18107,8955,2318,11032,19919,7998,14610,6317,6710,18940,5084
49,19082,14882,10118,17642,15446,10811,12097,14446,13095,12612,10631,13969,15584,6362,8235,16631
50,9059,17522,990,2911,12489,1336,3894,9123,1422,3248,9202,11488,9653,16459,5724,15582
51,6045,19017,4028,18745,18752,17475,15300,11182,10453,581,4002,17058,6250,13875,450,7510
52,10262,11914,13861,7724,8328,10592,2082,10984,10498,1711,1444,18764,4549,12139,16269,10650
53,552,19032,324,10895,5810,8974,2617,16624,1176,15964,12273,1930,5477,18758,839,8099
54,19804,1864,2166,16562,10615,14343,16799,15471,13069,2493,12417,10122,6849,9131,14660,8753
55,15928,2787,19556,3564,17752,11582,11708,19760,19737,17805,1885,8973,10277,13319,19961,15744
56,18183,2895,2778,14671,11748,6647,5384,7956,15848,1033,18509,4556,1306,18211,4810,504
57,12131,17043,2820,12822,13286,4582,8664,1412,13712,1203,15835,7522,7138,16096,6761,15692
58,8086,7640,5812,9406,6777,6394,7681,11272,19274,14330,17913,8976,14736,15106,10666,1386
59,15148,16722,9513,17656,14138,18100,17354,16523,7091,3799,12908,1489,9997,17414,19972,3215
60,3640,17176,4462,13168,12687,6857,14718,17994,14204,19532,16771,15813,7644,7134,17494,19086
61,8053,8677,10544,12009,4716,15062,672,13059,16610,7871,7861,11022,7792,8870,19836,17283
62,6271,3628,10286,1672,7442,9764,3131,11724,13876,12192,4880,10558,7671,13549,10438,17343
63,17013,19088,9716,16399,5213,9038,12443,13970,6141,12212,11405,6158,15969,14995,4394,10633
64,5542,634,3355,11862,13081,8720,4989,12779,3331,7693,9762,1099,11522,10919,12016,15877
65,17444,19215,18358,13888,9409,5726,13805,414,18703,15433,8570,2568,15222,17556,10105,17555
66,17923,16806,139,14517,14402,732,6336,17567,16419,12224,17462,9895,12152,14512,3678,10383
67,16109,12702,3680,7029,10603,13785,13038,1402,2036,17116,6969,13785,8312,8775,164,3591
68,11825,19195,12693,14913,9102,12510,19099,3347,1431,17403,2974,4873,1119,16212,16266,8763
69,6062,3541,6681,15168,4949,9232,9065,15652,7790,11322,630,475,11073,10997,5251,15845
70,14205,14872,15469,14843,15016,3120,4501,6605,18063,12664,9075,4281,1033,11049,16685,13820
71,18173,10709,18683,11186,2050,9097,18911,16382,11540,5962,694,1170,18869,4084,10029,10726
72,13764,11461,18049,19843,11230,5997,3776,15076,17415,11650,7242,4278,11913,15517,1856,6709
73,11419,2972,11963,15539,11078,5744,2423,322,7612,12795,15745,2871,115,11230,6416,3868
74,14609,10751,3549,4989,1569,8316,10950,8716,4404,5838,165,13304,11689,11582,7437,15925
75,15117,4037,17046,7645,286,4187,18601,8956,2245,7885,9162,1732,6948,17592,12980,10539
76,9684,5914,5285,15006,19715,4308,11406,13846,6388,11550,19963,4141,1637,14076,972,1335
77,378,6977,3390,17901,13335,13401,13677,9521,4399,15348,7659,2076,5726,16993,19451,10081
78,10122,230,410,8065,1835,3402,5033,17032,12225,19917,5190,4299,14906,8379,8728,1822
79,463,10301,6176,8295,6058,12992,10013,3443,5632,11481,17852,10351,18219,14981,11162,8859
80,876,13287,15843,14918,3924,17100,6883,3717,805,3822,13034,9290,2408,18605,8050,9810
81,5462,3048,16616,10125,2281,8718,7840,3625,17150,5953,16460,4115,14056,15134,6942,10958
82,13886,14523,18885,4321,1538,6451,18513,16677,1267,17335,7904,11713,4437,11109,4277,8789
83,9288,12198,10876,7030,10211,8507,19586,1556,2694,4045,3252,6073,4748,10155,14626,10482
84,14027,12467,12073,1321,14550,7125,389,3085,19758,2899,16719,13626,18093,10849,14400,18551
85,4050,2642,12194,1916,6540,10632,10914,13888,13891,11140,1775,15671,3249,11854,10436,9014
86,4941,16322,6333,12872,7610,7925,14982,7144,11147,6746,2926,19765,18324,3117,2801,10000
87,10087,1508,7311,16959,17070,8159,2809,10294,10064,12624,17074,13380,14916,14053,10898,7023
88,16721,8412,18910,1931,19739,18006,821,15996,16495,19240,17614,16737,11503,11139,12196,442
89,14428,13963,10548,2084,3769,830,6226,13156,3472,19745,19433,9882,1030,17347,4926,4216
90,10064,253,7206,17246,7256,18823,5882,8798,8405,11808,11677,15626,14556,13470,13779,18522
91,5016,10701,19191,14719,3335,7122,15780,9159,10071,6547,12973,10486,10053,3585,19015,18714
92,19397,3857,4401,8980,8868,10924,17565,7997,18295,11436,5993,3061,15108,7042,1157,16064
93,16778,7094,18585,5769,6139,12572,18602,14582,2372,10121,19538,13320,9941,8626,2096,4973
94,19270,12731,15079,9562,15128,3775,6073,5391,3286,4137,13710,1894,16114,11484,4589,18043
95,226,15686,1865,13448,4814,4032,5728,19125,1247,10677,14716,6835,491,9047,6259,8825
96,1324,4213,14570,8968,13373,1964,8842,621,16166,706,8286,2253,7856,676,8949,4303
97,935,249,2096,14109,12237,113,17992,2394,12422,5109,2510,1250,9406,17072,1467,11943
98,13535,5686,7158,1843,17628,9256,5975,11455,8071,18009,7557,9112,12428,5537,8604,17251
99,12573,13152,18630,9985,5444,6633,15304,17674,4209,3785,18170,3916,11854,1674,15160,15051
100,2881,11003,9028,3944,12460,15918,11398,13346,13368,19285,17288,5299,3570,8077,13070,12609
101,12285,12353,280,12219,3562,9726,12961,3578,17775,4331,19377,16313,18846,14353,14079,18508
102,18674,2135,6015,5669,12741,18028,406,19582,3978,17460,14926,17959,3876,3914,15512,570
103,17472,1821,2051,16659,9761,16083,4940,3918,2521,10046,16611,2126,11428,16172,1154,2334
104,11531,10419,11460,19335,8128,7821,8183,11845,19181,15413,8147,2095,2502,13827,12368,12128
105,8304,3596,243,4180,7179,19269,479,18692,15367,16056,16399,6241,3164,8944,10861,8065
106,17398,4140,14689,3564,5494,15725,16544,8773,17244,17480,17331,15379,8092,7915,4715,3645
107,18123,6580,4397,6023,323,10471,13500,16578,17360,3856,4917,15801,6161,15811,9654,1445
108,7652,8254,4276,11016,3992,4553,10243,9929,5787,10200,8158,14881,2378,5943,7855,2986
109,8463,8174,1275,5710,12269,19645,17700,5099,12929,15026,11097,6020,8135,17459,1250,14626
110,19552,1088,6574,13091,19591,9811,4372,17770,17706,1612,6028,2344,16158,11052,16081,18346
111,5695,15778,14158,5881,15890,17156,10055,3944,10022,3651,16913,5796,3315,15719,9813,10850
112,1255,3386,9725,3486,5048,2106,4146,4716,19905,18312,16747,3373,16050,17178,2683,5114
113,9401,18964,18337,7891,1639,7542,14929,17303,12214,10482,15455,5094,105,3068,13447,10461
114,9337,9214,1447,11812,16332,14143,17266,14089,1570,2190,6831,16102,9638,6024,17336,11206
115,4372,10221,5318,6749,16176,7465,14193,6915,6808,7657,8875,7087,6194,10335,1854,13829
116,17008,7026,8517,2389,9394,12472,14916,1231,13678,5807,18460,12737,5347,17457,15951,19868
117,6112,3573,19077,7622,16584,11382,14194,816,18227,2022,714,6934,14826,17563,2499,18781
118,1005,10436,15891,16848,9183,1291,9272,13429,11294,19458,18137,17354,8098,7114,10060,14160
119,8582,11128,7173,6167,17493,18348,14133,6870,12028,15059,19606,1388,9194,11231,9316,16663
120,3273,1813,1683,18313,644,18729,10944,4513,18119,18837,11930,7009,2750,11990,17297,4294
121,1652,18368,13804,1651,6169,10696,11848,3767,19838,3545,17820,17701,14946,17642,16444,4738
122,11820,18170,1868,3067,4940,7976,15603,7758,4925,7651,11710,3881,14447,8043,17155,5188
123,3149,6583,15511,4078,12038,11652,2334,19901,8160,5046,7790,19336,10912,10122,18639,8842
124,769,8222,11125,10642,6087,8464,13045,14525,6013,14630,3296,12507,15168,19095,12874,2320
125,3092,13879,14454,13656,11092,8467,4863,2284,16215,19966,13608,7268,6497,7860,11393,8347
126,9187,7153,2598,17810,10054,14506,10636,2319,18682,16005,8998,16421,7102,19695,15299,2340
127,1519,16973,8977,14012,15145,9596,17590,17261,8253,8676,17645,12384,1845,16263,3201,12255
128,266,2551,14794,14653,4148,18988,18463,19650,3402,3065,5932,7034,15257,5794,14950,8652
129,13564,15252,15316,15988,2762,19426,15323,18508,15335,4648,14250,5127,12088,2561,3446,13319
130,10500,14237,18311,5941,12175,16387,8394,15214,13238,9617,11462,265,13224,5930,1540,9766
131,9207,18576,5408,2547,5197,1982,9738,15808,13591,18879,1878,10315,12060,6849,15965,15580
132,7903,11560,14947,12765,12143,17559,8679,2195,469,7549,6110,14822,156,4165,6000,12984
133,10709,3767,1568,458,14992,8489,1745,12178,15822,6188,11301,17431,6644,14332,11454,7588
134,7770,19279,11171,10059,4856,10796,19270,18865,5126,12566,8812,3613,16968,16651,18751,8051
135,11894,6567,4255,6271,15233,18289,13884,2263,17056,11272,5306,11648,4857,2168,959,4508
136,1306,17509,3325,6167,5075,5923,6951,7795,10844,17576,5126,19988,573,1781,606,4645
137,15598,3535,15506,9674,5841,5518,19264,2797,7665,9291,5875,467,19096,11155,3565,3719
138,5352,18855,5811,14070,14190,4528,16468,5976,7044,11068,327,18137,13733,5961,13692,16783
139,8682,3639,10861,9208,10891,2385,16411,17713,9077,12268,3177,10204,14349,5563,12100,4968
140,17092,6932,12601,16373,2433,17030,9535,5063,12047,18463,6721,10408,15786,10475,4959,4383
141,765,18590,9192,1585,19448,6928,11449,19274,7927,18021,9229,13707,18042,7457,5846,14191
142,13099,12648,10379,9523,9697,14500,15732,13188,8994,3106,3280,12542,10448,10068,2813,17202
143,1043,6876,724,9787,1689,11175,11954,8164,6134,17876,10467,18895,9021,7291,11770,17183
144,14447,15636,5492,8631,18639,16878,15498,7704,2260,9463,3621,8061,15639,17686,15043,10765
145,13288,630,16856,2592,9460,7642,387,17100,12457,8541,8944,4792,19449,18126,13918,10278
146,14447,12564,1066,19679,1806,1436,8315,19452,5135,6338,8814,5001,6665,5007,3790,6897
147,2328,10345,8829,9328,17276,12477,3617,7190,13066,12644,13381,744,4693,19747,8601,14676
148,15494,12110,18563,15574,5908,5332,6503,14862,10922,14921,15778,17790,18109,487,18502,6812
149,2381,9433,11914,15520,6503,2520,2154,1207,6891,2279,17689,18529,17139,1408,1333,10950
150,15414,16369,7204,3260,19003,625,570,2780,18390,2005,9717,12158,5395,1482,4986,17344
151,2743,133,15887,7233,14303,12537,3888,19321,6094,10339,725,14284,8794,2420,13711,16479
152,9821,17596,7684,7586,17785,8107,144,11870,14646,18016,3151,3715,15455,10388,9925,15171
153,2825,8840,3255,9095,10373,3700,14833,14602,19398,17149,8698,3790,3021,7065,17877,6039
154,13280,1296,3220,19594,11199,10136,1417,17827,18350,11621,18023,1777,14383,615,17392,12011
155,4701,16058,18250,6183,10883,6384,1249,5883,6614,827,10273,10202,1997,7582,9274,6339
156,3674,2352,14169,4229,17562,13886,6779,6053,19464,15192,11985,15370,13444,5380,9887,10448
157,2106,6180,19296,8281,18910,864,2027,3425,12522,5659,6905,359,15783,14302,8926,2374
158,6410,4950,2639,8900,19797,11320,3916,357,378,18247,12245,10849,1641,3887,14044,16339
159,18344,11771,10189,8083,15511,580,19530,1468,10415,14016,12165,11622,16424,976,7910,9486
160,3112,4409,269,1800,19238,14327,8008,5074,19997,11221,4378,1881,17393,15889,9947,13687
161,4396,14716,3993,17850,12735,15719,5995,18718,17671,18831,15898,3678,5170,16305,2072,2524
162,12943,13262,5142,12319,15257,6112,14449,4016,17832,4461,17512,16892,4959,6143,8169,8844
163,17198,9332,19780,19489,9883,3074,9142,16603,10127,10678,19096,12574,4309,15437,8243,543
164,10552,6769,10856,8639,10256,13029,11522,14848,17750,11977,8943,19181,9955,511,400,6379
165,537,5605,1789,8183,19581,2628,2648,16444,4768,2624,12892,13542,19704,18771,11284,8394
166,983,7158,2834,168,1142,17848,2872,14790,18497,17489,7002,4976,17165,17193,7300,4255
167,3080,10747,1226,8241,18414,17626,3093,9770,14782,13728,10694,17457,7199,12869,10364,4590
168,13520,4610,18284,3640,11592,13639,16434,2151,11595,11191,9578,10023,18527,17206,17366,17366
169,10782,4120,3593,16870,3964,1737,12134,10704,3718,19207,7739,4766,9418,14124,9579,9346
170,17135,11850,15453,19674,16059,3298,4549,10719,16929,12428,16820,8641,8601,8881,1177,4169
171,13968,2310,4298,13879,8025,1966,17879,14111,1798,18831,14942,15804,8979,11798,19287,12332
172,684,172,12440,13443,11237,2981,12836,9160,4406,9019,3441,3862,6145,9052,12929,183
173,3190,1810,2096,2743,5385,19023,1446,15081,18854,18806,4578,2707,5022,19281,15700,17107
174,13051,3656,6969,17080,6112,15932,6028,18295,8176,10244,13715,18588,9510,19809,2287,12795
175,4178,18039,3632,15414,1555,9571,3401,11408,2329,17304,191,10088,10959,3375,8786,16902
176,15610,19307,10517,5066,16812,4055,15422,18659,6523,13254,6041,18186,18485,9070,16638,3817
177,1150,3852,8061,637,12616,3129,19940,3154,5094,10346,2671,10660,7461,5507,16264,3925
178,17248,18331,15945,16414,14353,920,14372,13091,7564,18470,15985,1543,11322,19945,12369,3755
179,2111,18828,3584,14623,5548,713,18485,11735,6367,615,14113,18777,5908,15555,13155,9261
180,6488,2277,16767,12298,18637,10243,6174,18931,8610,19584,16857,11745,16471,5893,2729,9683
181,14145,14160,8644,10800,9971,3411,14859,13670,18578,9418,6564,18761,1699,877,13013,11685
182,11311,17863,12637,3995,11332,14124,322,1564,121,14279,6433,1670,13898,14051,6079,13299
183,9204,11321,14491,5449,13016,14240,1578,7828,15924,5426,18876,10572,17092,16434,3910,17730
184,18078,10719,6931,15162,5042,3827,1747,313,16703,7965,13143,13587,13399,8254,1257,17732
185,848,14021,16830,16284,11380,17910,16172,4287,4375,1914,15609,8413,5504,6936,3184,9800
186,6913,17390,15110,5620,19389,7938,4001,19513,9645,8191,18847,4997,17120,2796,5274,19415
187,4802,4626,11041,4341,5735,1943,14004,18089,7558,15520,16424,12349,15949,4951,15816,8973
188,11119,3979,17343,1138,2623,15216,2454,391,17521,19149,1929,3891,11431,1920,17689,14270
189,12634,18184,16434,9634,15939,17968,5249,6262,1228,15379,2619,18218,5296,16527,15711,15322
190,5456,14884,604,5909,7215,15511,16854,960,5797,18668,14443,14923,13258,16537,10571,3760
191,10607,3058,14347,16860,5202,6038,3987,3215,1136,5137,19695,3394,6793,2223,2887,15770
192,13557,9345,17236,7400,11669,8418,5851,9003,6106,9968,3717,13377,9742,4551,19110,5536
193,11382,1712,15368,16168,3283,1860,13723,1628,9239,10562,18382,15871,19003,10632,12963,14714
194,18869,4568,1700,5996,10284,15752,8733,12611,8910,9489,16905,11288,515,8290,15430,9350
195,10690,4497,15134,1261,8169,9624,7217,11082,17544,323,11594,6125,4546,12622,10933,10520
196,11006,8911,525,19376,13450,3755,6307,5850,7827,7621,11843,6442,4910,4194,4176,10889
197,1241,17893,14759,7975,16135,10579,7712,1146,683,12584,18113,3668,7881,2546,15953,10057
198,14834,1606,1292,16715,2165,13284,9712,6197,18222,17416,11088,6041,8090,2707,10982,2005
199,11990,3419,15491,1387,11038,19548,16366,18190,7071,15868,16869,1628,5462,18929,300,13617
200,12875,10046,1268,6999,11959,2490,3521,6562,6620,7431,7523,17619,15960,15840,18310,18809
201,1001,8019,6726,10920,2137,11198,16294,19312,14932,16762,17331,18527,12438,13348,7839,2679
202,17430,6118,10276,13103,7834,1058,18370,14130,12079,7739,471,4015,14194,5666,3907,15878
203,8829,9479,18738,7300,13279,10086,11042,5008,10076,1376,516,11524,12252,16975,4579,9641
204,374,16608,9973,1560,10801,3816,15726,18136,19185,16386,10264,7499,8343,16144,4994,5293
205,1697,589,9992,4481,1989,5992,15435,9640,11764,18740,3634,1278,7400,7729,16081,10692
206,3037,4941,9132,12813,10615,2179,16839,19829,17861,4955,7743,8149,8674,12818,8736,8130
207,1996,11215,8729,19855,4951,5897,14415,12606,12765,16577,19838,749,15655,13214,19928,14393
208,12548,14726,11265,11894,19832,8677,3647,14486,17669,10889,13162,3961,1250,4215,10226,7056
209,19209,6892,9983,17789,19163,14611,5984,12045,6241,10314,15355,1929,12850,1378,3468,11831
210,10972,7795,9272,4425,12179,11133,11216,1876,19568,1062,3033,17377,639,2736,5793,12076
211,11846,5793,4678,4775,15405,19388,3312,18121,17371,13397,11842,13137,3260,16384,13856,2759
212,15372,8889,13362,6535,6650,4768,9598,17397,8321,10346,19824,13505,17229,13701,4849,2276
213,600,9959,13109,4148,6102,19353,5125,12190,12063,19917,3141,14590,9113,14427,4827,2948
214,2915,4892,8815,2908,4016,9040,19787,3228,15232,6612,15953,11466,1286,6363,11471,11348
215,16559,10163,13170,18522,1479,11256,1250,3513,16859,9909,7055,4733,11584,5587,7804,12403
216,11617,8350,2804,16726,10034,2716,1861,19674,18907,7621,10103,12043,8838,8390,6583,6191
217,11266,12925,7746,11283,13645,9974,8770,3244,6702,19289,14138,19628,15999,15554,18319,15574
218,12104,198,17932,14621,9389,6583,2660,19397,5423,8143,19740,17789,4972,2381,13359,6955
219,9452,11963,3605,4770,18670,11429,19681,19976,13712,240,18315,8348,10004,3580,18365,3244
220,7235,4102,10357,5461,6363,10018,13881,14410,7056,11466,2792,11340,735,1594,6274,3314
221,1309,2055,10056,2942,3229,14592,6902,1284,7071,10772,4934,19448,10796,6737,18589,18262
222,17000,10198,609,14432,8653,2734,13225,17573,18707,9794,16444,16467,18514,18456,19747,9397
223,4541,18192,12863,11156,13891,3169,9093,14034,6530,16557,7518,13165,5236,6490,2226,11921
224,16497,17122,18239,8498,7854,3998,16756,3443,11590,4737,15673,7471,18655,16017,13959,2206
225,12783,15054,16382,17707,12249,8736,8666,3089,1691,13499,16580,10903,6806,4503,136,5472
226,5492,3045,12564,297,19646,12974,3314,7564,1049,1094,17512,10699,9668,9483,7238,11954
227,3202,15707,10315,9108,14997,18921,13883,14726,2537,18416,6496,2429,12299,11740,1957,4134
228,9587,11329,595,504,7912,10190,4172,14768,16281,15532,3135,16728,2339,19523,17110,2086
229,3944,9254,9529,15071,8441,3280,11097,8146,10239,19442,12000,8973,9194,12729,8799,18755
230,14011,10854,15453,18616,6726,6826,18667,10344,1981,16744,2877,16226,843,6076,8284,9827
231,2774,14740,8759,8496,8846,17653,7329,7102,15124,800,6334,13699,12433,3211,9199,15409
232,7308,6799,206,11754,2008,19348,1721,8900,161,14461,13497,10489,18064,8072,3829,3533
233,1587,15463,8953,16432,9578,1919,17356,8681,4093,15322,1720,19541,5171,4005,2158,13623
234,14377,11234,13783,10159,12011,11654,7028,2207,2504,13381,14285,15262,17465,18166,13155,13229
235,12077,4132,6459,18310,16158,8570,15345,16567,11378,12981,12458,12743,16751,5894,19305,16428
236,14366,3660,12312,15941,4126,13703,5682,6687,9739,7641,6617,17741,19627,14186,459,9154
237,7496,10249,19904,6560,3273,5797,13082,7276,917,19852,10584,6087,12353,9242,10826,4562
238,16276,15205,16122,16367,17855,3601,16259,16718,11758,8292,14794,10683,174,5474,1618,10854
239,15549,13170,15257,19838,3064,7356,7489,17676,1689,3818,5364,12064,18200,14146,13380,17214
240,564,3087,15337,10768,16207,12255,9046,5670,4870,16132,14958,2235,7372,14500,1248,11896
241,19100,2043,2914,6442,14813,12142,11940,352,19222,6724,13260,12184,1732,2927,13031,8619
242,1059,8452,18623,9846,4840,7984,18473,9768,18369,9826,13189,12561,10766,6531,10011,1620
243,9828,16346,10062,10963,11765,12732,10705,10212,6582,6972,6198,1306,222,7936,13983,10045
244,18531,2349,14208,6783,8327,16677,12563,12328,17857,3387,18525,16658,7940,11294,1787,13101
245,12394,15130,14575,4762,2894,1809,8814,7430,11814,4277,2340,4624,4292,7279,4707,12886
246,15034,2476,3601,5887,7057,14433,6054,15450,16538,10295,12086,5319,8332,11556,3635,7137
247,4752,11103,15182,2289,11531,8871,15689,6813,6898,19823,14471,10547,10458,5841,8952,13451
248,4470,5122,6998,4319,13387,14185,169,4089,7833,18001,15599,4612,8257,12324,7687,10251
249,18523,4471,3552,2009,14973,15549,17004,5350,18796,19948,14915,2792,2043,16448,13360,10081
250,7441,12627,18001,10710,14240,17287,15684,13742,5221,8035,19198,9441,13057,4051,5936,9770
251,1159,3445,8555,4132,16190,15948,17777,10453,15411,10542,15025,18661,14762,676,940,6557
252,2712,2044,1317,13216,14054,17254,14376,17712,12037,7345,1898,3604,4267,5345,13569,9913
253,13038,1820,4708,19952,7524,2183,1407,11816,10095,5007,4398,4883,15885,14761,6228,736
254,4324,2003,7236,17896,18180,18562,13717,14488,2900,19215,17144,2525,10976,18404,9247,14059
255,2967,10380,8630,4212,6721,2214,194,6577,8526,11438,2499,2649,1710,1645,12059,9534
256,7521,4478,2499,18735,17934,19404,17716,5165,17922,3046,19048,7099,2314,1224,6842,3564
257,6631,1210,3382,4095,11423,9322,15236,13550,16535,11101,15477,8348,14005,13305,11339,5737
258,6419,9797,10642,6619,19511,2732,3780,2096,1368,14330,2507,14591,9933,17541,14837,631
259,15517,3709,7059,4798,5035,4657,11006,15240,19268,266,3696,5156,521,9301,478,11066
260,19824,12300,1706,3447,19068,18297,9386,7971,11141,12073,17578,9804,17798,14346,14728,10811
261,12891,13063,2484,6964,469,9666,3807,13497,15699,17962,5995,8311,13964,16688,7361,1849
262,10403,14004,16105,15056,5042,10025,6983,1559,827,8917,11563,18012,12026,2933,6219,8139
263,11808,19428,13653,15084,9718,4507,13854,2644,9412,10078,18902,12745,12774,7206,2287,4046
264,5013,12265,12998,14534,6238,12802,15734,14468,12359,2679,8278,11606,16835,2598,3955,9614
265,4152,17047,14873,8529,2320,17438,15337,13428,10521,16919,16255,14331,13179,12262,9972,302
266,17634,11127,1773,19933,3243,14547,14776,13163,1824,18790,12933,18336,18606,3665,9510,11052
267,12201,1800,6159,10343,3943,2770,1143,3313,10406,5808,7019,17132,5253,13252,10363,3972
268,4904,8987,19614,2223,7520,13839,13906,4459,8840,315,19769,4636,6956,16423,12220,14250
269,2043,15420,4760,11827,15647,7682,278,16214,16026,13949,2051,8507,7568,3864,17071,16991
270,19444,15170,14848,7348,15035,7377,14536,8393,11379,18548,5761,9212,1823,16326,19617,15760
271,9637,7737,4998,4308,12498,16338,12830,19894,6944,3895,7128,2472,538,11430,12320,5290
272,2273,6484,3096,12079,10025,18413,15936,11174,3669,19364,7381,6585,8140,8794,12013,8954
273,5544,1013,3800,1814,12526,8711,4277,18568,4832,9040,8352,16179,651,5472,11509,19090
274,9156,387,18120,7552,19545,2453,19427,6311,12996,19138,12004,7214,16440,17740,6947,2631
275,16527,687,3033,10607,4549,3967,13408,9489,4787,15457,858,17556,17086,14210,17477,8439
276,10023,17863,3552,12769,4919,12054,8042,12521,2490,3039,9703,19643,10414,10596,359,4777
277,17371,19381,7887,6947,19760,16502,10511,9207,10618,17516,3803,15002,19876,11267,2500,19098
278,3332,232,16278,2695,8225,9664,3114,4150,8567,15967,5891,16292,14420,10105,9081,2801
279,17111,3317,12111,2756,1432,10136,11508,17208,12993,2558,14432,1523,8310,661,12395,19945
280,15854,17210,4206,9256,1751,13089,15259,3508,6463,4747,2911,10395,3832,10467,15442,17169
