"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012"
69,5557,2593,11035,10496,14802,1049,9999,5973,13425,5264,19981,8419
70,15529,8305,8995,17036,7492,9981,4886,9538,8224,14691,7518,10979
71,10244,18345,14232,16208,7931,4276,5443,6903,4532,19195,7196,14541
72,5111,626,2689,13170,4201,10915,503,17434,16941,1243,7573,10116
73,17151,17761,14411,14978,3083,3479,8682,14918,1053,6059,5556,1283
74,15377,16028,18265,11543,11021,2757,18553,6432,15066,8410,14833,2604
75,9485,16014,14694,8877,374,15659,19276,3818,18320,3566,4065,2593
76,12937,9948,2306,19127,5794,10149,17736,3673,14856,5788,13915,2203
77,1177,14466,14995,11735,8233,10689,776,15203,12198,3142,6982,6043
78,2438,9374,11985,10239,6685,4969,9810,4052,7497,9538,10040,5345
79,10908,11632,13789,5616,13137,8234,19760,14597,16548,17456,10292,14788
80,19910,3506,19226,11286,1681,3841,14164,19661,16594,2822,6916,14161
81,11909,15449,3124,231,1213,2139,5981,14640,18144,2223,1363,13328
82,7577,19810,5010,13029,7989,9728,12136,13230,18248,15796,15176,12673
83,6145,7105,18423,11742,14349,14278,9678,16649,10052,10747,2110,7145
84,1136,6502,8737,11975,19453,19411,2565,1727,15299,18154,1064,19141
85,10146,7644,12361,8477,196,3646,649,6828,19236,7284,10341,12134
86,7097,7066,1263,11078,7711,11936,8569,10835,761,3352,18081,12832
87,13286,4780,9410,5874,19307,17535,7567,17147,16663,16648,3756,18349
88,10301,13396,5259,7786,14000,4904,9679,7724,17567,17679,14764,18234
89,4190,12136,4228,10854,3917,3239,421,4406,2808,19239,18470,17650
90,17892,7521,11857,4738,16932,4289,12451,2359,14584,14586,2487,15864
91,16666,19881,16836,3340,7224,14849,7079,714,14754,17113,14636,14824
92,1891,17277,19005,15704,2932,10473,18347,12464,8810,6648,17917,17496
93,4781,9617,19280,11332,12491,17493,12682,4458,4134,15038,19674,2408
94,1700,7574,16711,1958,13530,15271,6067,9773,14972,18161,3178,19189
95,4323,15049,2232,11825,857,19770,4404,15111,7109,3421,3213,3165
96,9760,8144,17509,19372,14265,18691,18068,1593,4250,4874,14663,13839
97,15945,1099,18690,12787,4239,848,14026,2163,12569,6709,18919,19872
98,8019,8341,16107,6395,11092,17056,11310,12088,13909,13932,12437,3924
99,5706,14671,16948,3266,2152,16159,4063,13943,9809,10721,8895,16043
100,16999,7341,4617,2079,7803,3366,3663,7287,2342,9555,11386,7362
101,1855,10652,5834,1086,14396,15128,9626,13666,11243,10889,9584,5473
102,5723,5384,8647,17236,9315,4895,13698,2612,16765,3505,5158,16766
103,10628,18258,5353,10219,6522,3296,6751,9523,17918,17105,5683,17612
104,1512,18057,1959,7345,8880,5133,1672,5507,423,8203,18683,16554
105,1139,7585,5260,17137,3767,1789,14862,16994,6123,10495,6683,8139
106,13551,9414,143,2893,536,2494,1931,15510,9569,4397,6696,11980
107,12128,3992,19481,1471,13473,13930,8897,2541,13844,4491,17290,1183
108,19565,2147,13726,18735,3019,10459,15847,10247,3583,8671,9542,16254
109,17554,17898,1218,5504,19546,2763,19025,17673,12655,7860,3374,10928
110,1183,13208,3653,4609,12263,17280,3563,18466,17858,18042,4210,4446
111,972,4236,289,19481,11712,14880,11524,12085,13003,882,1996,281
112,11729,10135,1642,1309,7824,12332,9578,11458,18090,5865,3877,14733
113,4074,5236,5058,9128,16517,6607,18880,17743,13785,2698,5608,8028
114,5250,16667,212,17819,17423,3802,14777,19625,2104,7785,11862,8000
115,11570,19587,17787,8187,11733,3978,3543,7109,5681,13547,6332,15022
116,968,16508,19719,4470,13196,2540,5933,4269,9494,2812,9461,16097
117,18057,8392,10994,11613,15414,1302,13916,4773,3873,2156,3277,19541
118,2806,4594,11924,15201,12938,19544,2960,13034,5792,5324,19334,7734
119,10662,18996,9511,18746,8728,8467,10430,5340,15312,16733,1247,5414
120,16065,17697,13403,12527,13696,4479,13074,5820,5569,13665,16261,11942
121,15319,10998,2473,16707,9602,5708,8600,14703,9169,11513,6912,17176
122,481,8296,15942,15494,674,17829,4296,7471,14692,14426,3317,15449
123,16235,1755,1280,18638,10342,10682,5615,10667,7234,9555,15559,14027
124,13979,6867,5418,7650,17903,16764,14322,15335,267,16850,18563,17727
125,17649,4004,3606,1720,343,16227,18244,15698,3451,1674,17519,13038
126,8183,7856,8052,12525,4147,11863,19230,15002,10793,14413,8463,6388
127,4715,5716,9159,8955,4892,3651,5490,17368,17494,15820,4760,14629
128,12677,5909,15665,16289,17303,14625,17287,19522,14153,19311,18732,9806
129,398,9958,6263,483,19584,11829,18485,14804,12589,9007,2838,17195
130,6587,5820,1119,18439,19629,2285,5541,5483,557,16022,10236,13335
131,2911,13973,9552,16054,3877,3151,15343,8417,13409,1067,14367,11196
132,6998,1135,19800,7015,18717,14444,18314,19522,8509,10047,5513,1535
133,7749,14682,13772,12572,12560,830,17781,2376,4111,7986,1057,14209
134,7153,15670,1794,1863,19600,4995,4621,10782,10962,15170,1712,10059
135,14720,6359,8820,13437,17751,7997,13470,15173,12009,8092,16799,1506
136,3688,7599,3721,14664,10504,5836,7296,15725,9054,6917,14960,7016
137,12790,10197,12941,6257,18401,758,458,1721,17845,11249,1360,8494
138,8745,17853,1607,18728,15628,12612,15936,17837,5090,1589,13117,18682
139,18102,10390,3189,15963,13657,1542,14038,6749,19647,17652,3712,7406
140,19231,13127,3086,15921,1343,126,2265,17397,18915,2643,9534,1127
141,14847,13689,7883,10672,1701,1637,8956,1836,15466,9164,280,17198
142,1054,19041,10374,18862,14769,344,16711,13229,15443,8375,10486,15934
143,294,1250,4922,9005,12872,17910,18689,19211,15983,15991,13310,1997
144,3272,17291,2629,2978,4308,17803,15643,15999,6958,5623,14509,10647
145,18237,15806,10216,5504,7044,5007,2458,1095,17385,18644,15502,896
146,18996,11190,10331,2319,19454,9658,6731,16167,2527,4077,6493,8334
147,13827,18576,15117,1687,13459,13606,2345,4630,7276,11881,12722,6092
148,17940,269,10354,19914,16746,14591,2756,15337,2645,16144,15254,10376
149,14879,4766,2302,17954,6640,7945,4524,17598,8864,5531,9885,19487
150,10517,7501,14145,11412,2871,14327,9689,8208,2365,19776,12321,3049
151,4586,15425,4535,12198,4393,302,12668,19757,16334,3576,2074,13685
152,246,4009,18905,7309,16503,4606,19944,8055,2802,1107,2740,17712
153,1670,16125,3490,17174,4140,12996,3330,727,7160,3063,13095,18941
154,3043,13558,997,4305,3064,19608,2816,16273,7562,12523,12679,17262
155,4739,9510,564,12553,1476,17743,11770,6017,13607,13078,3616,10478
156,1678,18724,8360,12087,8174,16362,695,11226,17180,6578,15232,19993
157,15005,6657,457,7335,7892,14537,7566,9216,1348,14124,7038,13949
158,4525,19243,19378,13669,16896,18381,10191,3246,19645,10559,3311,15936
159,5384,7822,2737,5780,7984,9348,9781,13194,11609,14187,985,1885
160,12660,9075,15247,5835,4140,10124,5950,13225,14540,18183,6853,9673
161,12460,294,19894,12351,6541,10577,14265,19152,11711,17496,6382,9650
162,14753,2711,6771,3190,16999,5289,9238,17384,3124,1945,17136,1166
163,4673,16813,9977,10192,16962,13674,6617,1735,5870,4446,2976,3283
164,13083,10824,16747,13419,5814,13579,584,6697,3114,2053,13138,15091
165,17890,9950,5442,3275,4451,8714,13019,11068,5289,10584,13407,12848
166,414,17069,10940,15465,13599,8197,16738,16060,18203,19697,16045,5048
167,1409,12375,8754,6975,4260,15036,13526,1937,18353,10861,12607,1981
168,3288,2485,11187,18637,3834,19922,3570,5889,235,10920,12017,2030
169,4127,15684,19640,19626,11822,9667,895,4694,2664,10059,15912,16682
170,6744,1238,1155,15361,3245,6840,2501,19423,9363,13779,16456,8703
171,2023,7369,16970,13063,17453,3147,14115,11643,11642,5528,4067,1729
172,6629,7315,734,9155,11862,4143,13184,17493,355,17751,15630,352
173,7224,11210,11286,15527,5455,18739,19614,17969,13576,9023,13724,4698
174,12105,11777,16897,2458,5033,18433,11755,17713,5190,10900,8868,16824
175,14092,13177,17464,4649,14304,19392,8575,19260,616,1243,4491,4893
176,13693,11146,4142,9203,17104,3677,462,8097,8198,906,15167,2627
177,9424,4210,10835,3078,1894,15723,14162,15992,10037,9644,15810,17332
178,10139,101,9404,15749,12496,2420,15009,19358,7475,4665,13628,7112
179,3735,11103,14318,10539,19496,361,1126,16858,3022,8996,15152,12437
180,10514,1919,17377,6438,18884,12819,17538,14323,15375,1045,13789,15942
181,480,11371,390,3229,4738,5253,10257,10314,15237,6521,3059,11429
182,10811,8131,4412,3880,1503,13486,9176,9909,8384,16901,9953,4356
183,11258,16309,4986,15955,13973,564,6953,6641,3967,5102,7999,7737
184,11202,7686,14668,15067,2448,16388,9193,7909,6643,14995,2290,8695
185,1371,9479,10269,3677,14602,1084,465,15908,10461,5680,13326,12835
186,12619,18056,11260,4486,13573,5508,16423,9871,2795,19333,323,9725
187,7751,4031,9770,17683,1545,9576,13554,5167,15670,11845,14530,4167
188,2913,9520,8728,5888,6109,9612,19144,12193,11387,18594,8104,18588
189,5161,12106,8923,7426,9072,8014,2796,8569,6996,8387,13936,7371
190,2413,18804,5306,19137,16941,5000,4309,12548,11134,411,1765,5994
191,2192,2110,10505,8490,18957,17678,754,589,12679,11845,9341,12537
192,18704,747,12388,1966,16536,798,2881,3019,18878,908,11284,12937
193,3564,18963,12706,19775,15370,18943,7374,13628,2694,1060,6163,1664
194,3102,5040,1063,177,12578,5103,7842,10447,5359,644,8878,9231
195,11292,16567,17140,2573,17824,2208,10693,6908,5430,9698,14938,8343
196,11302,8262,5215,10112,1638,8969,1709,11793,3302,19177,18097,9289
197,1064,2323,6898,7624,8733,16306,12056,1334,12929,16994,12698,8601
198,13604,2656,9449,13289,1900,16759,17878,9634,4691,14076,14085,18073
199,591,2121,12626,18115,18097,801,19554,1606,17921,5631,9190,12377
200,15769,14248,6211,558,14080,3402,19622,6139,15543,16584,8498,18726
201,10327,16771,9760,19512,14248,17164,8295,10288,7908,12996,13649,9148
202,19488,6659,8520,16683,13173,16650,13761,16538,11313,1033,7602,17679
203,16753,4808,17628,2908,12985,4690,8784,643,12383,17101,7028,17803
204,13691,12348,5283,1426,5338,17871,13763,8925,12874,18445,10567,12279
205,12788,17544,8798,7601,2302,5047,985,8508,4182,17576,1899,4865
206,7522,14237,335,19428,10468,11936,3459,12324,19760,8829,8655,6981
207,13120,18226,15654,9279,453,9487,19020,16782,14037,3993,2339,12195
208,9255,3014,12614,8828,2739,5124,8187,8064,15333,15688,8823,2710
209,16110,7365,5540,5829,4382,19537,14480,12877,11361,15459,5287,8477
210,14539,10922,15487,16015,2265,14701,6812,5202,8358,6856,18636,18010
211,11539,12066,17596,16563,9603,10940,18296,487,17161,17772,10717,14501
212,16026,8214,9379,12376,17898,10454,8264,16333,17418,18526,4258,3547
213,16797,11200,1079,8512,8130,16263,12138,4924,5068,14919,16810,7791
214,18454,19349,8140,14106,17582,1983,18464,2480,10995,11522,5685,11958
215,19138,4961,7295,10005,4518,5593,1211,16522,2769,6308,16716,10137
216,5366,16444,7979,19565,7837,9987,7335,3517,2246,2247,12532,13700
217,15646,8372,7159,6745,18960,6531,11437,13784,8758,11841,2772,6255
218,7090,15827,6462,6552,1973,2528,14609,1801,6667,4230,4922,4487
219,3039,15447,8502,8109,14518,1161,9536,18448,9614,3170,8297,12001
220,14510,2711,2790,7165,10698,3753,3169,12334,4114,11488,8777,1130
221,19185,16480,4927,13245,9624,17003,19560,5597,14420,18742,6946,9388
222,15545,12213,10143,16202,4561,17106,17284,1676,19894,3602,10779,6823
223,4060,11487,6532,5450,8874,2548,2570,14324,17099,17634,16233,8391
224,18946,16237,4222,18730,8379,533,18167,12042,8475,11958,1216,4759
225,9174,8943,17121,8803,17389,18807,5709,496,5783,14917,10506,15111
226,8097,5961,8234,14214,18934,15412,7803,12736,6008,7033,8305,17147
227,2443,1945,11346,6203,11353,19685,8933,11111,3695,3368,17725,904
228,6658,14662,9458,3538,4201,9290,10089,15225,14105,7279,1314,5571
229,4795,14404,3494,16780,7455,4576,9729,4845,15561,18132,3831,8738
230,10884,15180,11291,12420,2681,8302,11143,1696,12839,1177,16280,1249
231,9569,14142,4920,13669,987,12001,6120,16644,12873,11427,1515,18684
232,3825,14154,17439,18342,17579,7523,15037,17048,17372,7311,15244,4100
233,6819,10549,11936,19061,12772,8143,15626,15670,16564,3002,4414,19773
234,12196,12785,19126,4233,7167,17199,15082,11687,18453,8202,13699,5661
235,7516,10646,1655,4831,9808,11377,19462,2729,7343,14192,2035,3083
236,2499,5107,6061,3616,16378,2063,470,6419,16280,2199,13376,292
237,13515,10736,9030,5839,18296,15497,10172,15998,9571,12301,961,3535
238,4007,3915,11328,16240,17760,5471,2803,16707,732,3058,16342,14669
239,9782,19439,5763,4766,7369,14025,9078,15479,5934,4745,7803,4763
240,17334,14702,7390,2277,16647,181,4420,3907,13052,9477,5150,19126
241,6456,1507,7864,14966,2854,1743,13846,5904,1990,630,17066,8968
242,12974,7697,3047,12288,1815,14952,17358,3870,7908,11446,12491,17130
243,6102,2711,17046,12842,5970,676,10135,2574,10130,11530,1860,19131
244,3324,16284,10676,3065,2102,19844,13010,15882,16755,7417,7345,14473
245,6490,12134,3430,12219,2789,18227,12577,343,16544,12991,13913,5162
246,15298,9502,15533,2539,8267,3895,14681,19175,7913,18260,10255,430
247,14154,9068,16346,5578,9626,4916,12458,8098,19094,12031,14174,18055
248,10071,11113,7373,13559,5289,856,10297,6532,19208,7229,6232,7694
249,5058,14848,8343,6746,3480,2972,18136,1352,6555,10120,366,13654
250,2224,7960,7415,2885,2654,10170,9513,9750,7726,6181,5446,18471
251,9954,6722,15340,18899,12522,446,987,18510,1497,19130,18105,1619
252,19286,6224,18852,15192,17844,6006,1646,10542,6748,15098,15013,11638
253,19764,18017,13097,12796,10240,17874,5171,17939,14286,4019,506,18626
254,12930,5297,4226,9457,7020,10054,13399,116,9376,13566,18205,14883
255,14015,1798,12573,616,825,18709,4957,4869,15396,13093,14247,6918
256,15623,6693,2819,1901,15940,2182,7777,19231,4679,7811,6762,18344
257,13159,7059,19358,9639,16287,16038,14753,15252,13083,1612,11344,3687
258,17489,15248,8337,2678,9995,14202,8433,18744,7377,2860,3543,18812
259,7954,17766,332,19635,10156,11763,10157,19232,13068,344,16534,14607
260,13045,2749,18932,7929,3522,7032,13329,6786,17825,3801,12601,15889
261,17759,6440,8244,279,8061,3149,4275,683,17115,13595,8195,7216
262,14471,4328,9166,10385,11912,11935,19383,5349,6471,15218,3472,14587
263,15684,8211,7437,9992,7611,3351,1801,6568,5619,14255,17375,2234
264,3320,14502,14463,7449,12146,5420,15198,6228,10400,14297,2068,13060
265,2804,4004,16220,1383,18101,6562,6875,9460,4986,5190,12858,15762
266,5855,5657,3918,3365,8278,18577,1938,15164,1731,4830,1641,1331
267,14519,12028,7836,10622,15233,7843,14474,13603,16090,14105,10205,4049
268,16573,8835,18983,835,347,6701,4585,2736,17611,5431,268,9183
269,15500,3323,12002,17308,4727,11153,19465,11221,16035,10817,4088,2707
270,15048,3208,17209,8213,6048,13218,2698,11232,18761,11847,15117,168
271,9881,19521,8519,7597,10695,2702,15059,9201,5365,2959,6586,19166
272,11548,13066,17495,17800,4153,1918,6307,13619,16102,11112,11170,2632
273,6529,11435,1155,17266,8638,17315,18184,11771,4877,1870,6968,14961
274,15717,10758,15122,4960,5675,8599,11135,805,12712,5744,19270,2980
275,16680,10195,19872,2050,15850,10853,10926,2944,12199,1329,19541,11812
276,10114,8196,19245,513,2660,11673,5461,2380,14605,12057,17690,17317
277,10438,13610,9650,18968,14120,3654,1827,13318,4963,175,3248,16071
278,17354,13184,1273,9270,6018,18111,12494,10713,15444,4752,17330,8761
279,14008,12462,10026,15683,4208,15678,15971,6117,9699,9572,19684,12900
280,14822,18243,11784,724,7502,11833,12578,2331,13857,11526,18221,11984
281,15844,12808,11404,14286,10392,5107,950,15372,8419,18081,1616,7876
282,9187,11933,7657,3225,1212,5516,16150,13147,9588,13159,761,7647
283,3495,14235,10133,4080,1744,12122,6602,12213,17249,1233,10399,17688
284,9267,6127,12530,9802,15241,18850,6591,14887,10137,13704,9444,10653
285,18151,18757,18821,14358,18863,6849,9400,12400,1120,11390,16490,15902
286,3103,916,14062,7141,10041,10549,4574,15495,7884,11805,1852,2882
287,7537,8680,5749,2782,8200,13775,11944,15013,17869,8189,6273,572
288,17278,9151,9142,717,16023,7779,12061,3025,9935,10540,3582,1749
289,823,11410,2749,4204,16215,4175,10265,11142,11215,8954,4729,13538
290,11978,12857,4347,17521,15266,3666,9882,1462,629,14859,18047,2295
291,1873,13792,15856,10352,8263,7950,15783,8338,10998,2051,17019,4026
292,19695,7548,119,2136,17870,5600,18757,4023,14472,16103,772,2686
293,3484,11778,17531,1022,14036,9283,18672,10962,7905,5060,11648,15489
294,4685,1052,6285,2227,10023,16230,8596,9239,1831,11218,10663,3977
295,339,9213,7584,14858,12141,1057,8143,2216,3624,629,1121,12960
296,2685,1165,13179,11196,17834,2610,4534,1028,14231,10462,2692,6272
297,4926,1982,11331,17811,14996,8730,1949,15779,6336,19373,18511,13692
298,13856,14386,2034,12486,4934,11734,19171,7527,1879,6747,14951,18375
299,17661,8395,18009,17767,257,8022,7973,4243,2592,13692,11773,6981
300,17531,12118,10830,9273,18883,946,17703,15229,16044,3403,8763,17703
301,4757,5122,6554,7188,17934,11217,1517,12347,11811,10449,14990,7032
302,11904,11261,15823,5703,3055,13758,1481,1522,16880,11953,1875,1303
303,16490,6011,6813,15273,18395,11411,18012,3804,11292,9662,5050,1648
304,16623,11212,4582,673,13765,15816,17374,17281,15462,15572,10929,17522
305,13743,17980,19489,1070,19880,19786,13268,7295,16067,8467,16563,804
306,18110,5911,6189,4307,499,10405,13209,17985,6200,18075,13959,4434
307,1752,2372,5155,15153,14742,16121,19770,12446,2152,1266,19559,6105
308,1987,16623,8850,12549,5907,10758,14571,6107,4890,7949,18977,3472
309,6560,8863,19700,17776,14597,14661,18835,13027,14037,13520,15548,17294
310,15301,19324,18490,16089,862,12535,16164,14679,4016,6964,11437,10589
311,3686,17684,3854,5034,9312,2353,10155,18000,2259,13065,16679,19475
312,9889,16337,2625,9840,2904,15543,4565,4690,7736,18501,13082,6483
313,6943,4356,16382,11523,10861,2773,7678,18748,11214,3734,6143,14234
314,16888,19233,3853,10357,18779,12241,276,12475,18075,17157,3650,2198
315,16402,6852,2152,7740,9241,17225,15709,19968,5028,17039,13307,5288
316,3659,7664,2533,7226,15867,5412,5193,18118,14833,8126,17409,14756
317,12019,14244,10887,14541,15957,5836,9517,5805,1065,4594,16090,9942
318,8830,18316,5065,15582,19704,16362,10782,17905,6801,6663,19990,11559
319,8327,16342,12194,19938,11941,15957,12511,9594,8762,15972,9579,13721
320,16059,17800,1306,2337,13260,12507,13279,10029,2894,13984,1183,728
321,3933,16132,16003,18398,15989,10252,12533,19855,18395,4663,7023,7407
322,15184,6990,10188,9190,5539,14141,2684,9273,9278,2551,13731,674
323,14606,4063,19411,8797,4498,11167,5282,15199,17183,2255,6850,9002
324,4663,17956,7426,16267,13548,14637,4670,5249,9569,17503,17665,13335
325,6358,14036,7004,3933,16018,7596,12630,1813,11601,14793,18409,7668
326,1199,11410,1783,16622,14626,11735,6346,12375,1636,13197,4566,10379
327,10986,12067,1720,15899,4951,15556,4991,19365,11776,12508,9589,14409
328,4746,9614,13577,6793,12954,9343,18117,16874,17865,13962,12389,16396
329,13480,833,4055,7301,5843,8802,8403,13864,12551,8989,10988,11776
330,13167,11813,15087,336,3415,6748,311,18507,3030,13692,16088,15369
331,4453,14216,5256,17980,15466,1536,14130,1662,3418,8665,11459,12372
332,8917,13782,9760,17498,6000,2027,15340,16474,3356,4500,12093,11401
333,10713,1014,14657,18790,3010,8478,285,1463,12199,11307,18999,3683
334,14499,13424,10413,1610,17709,11081,5540,5702,5727,15093,15122,552
335,7698,10993,5571,16787,16569,8367,2327,10363,6171,12857,17793,19190
336,1142,2320,2022,4688,5528,2181,1096,17972,14617,13646,3467,2037
337,18626,1718,2316,11215,5100,16041,18597,15510,17104,11267,478,6037
338,19920,15846,939,1045,15058,3928,19065,5260,16547,17630,7170,19989
339,10692,16368,9865,18535,697,14384,9981,17673,18350,7860,13981,6001
340,13403,9810,17235,17880,3748,14770,13326,7445,17683,4049,12599,7404
341,14229,3739,9360,7042,19106,4517,2539,15713,3741,13541,18813,16852
342,7169,17767,6917,19111,9124,1367,13247,8029,16270,14394,16373,5560
343,2356,13623,874,4324,8739,11381,4546,13733,324,16745,8341,12163
344,1534,17668,11335,15942,5042,15113,4239,9888,9428,13152,14692,10683
345,9909,5812,11188,2764,10257,18264,496,1697,3830,18832,5806,8693
346,2406,10250,4150,6531,6826,18152,11257,17962,10814,844,10648,19946
347,1712,11365,10097,8453,13510,4025,2045,10661,16883,11195,11737,17337
348,13643,17778,1281,9296,19996,2247,17062,7041,9971,6832,16084,13023
349,19336,4464,2724,7983,16697,7888,3870,8115,15085,9303,14917,1328
350,12925,8598,11397,12324,4170,4967,4615,12846,15201,16884,19505,6271
351,19155,10267,1463,3510,17586,2419,16158,333,3547,16896,10513,3037
352,13327,9189,14060,14685,13855,16076,5207,19246,10501,190,10930,6662
353,9998,5320,7018,6536,2901,16114,19321,10786,2116,13766,10340,7867
354,13322,11906,17785,18785,11900,11739,10101,2422,10694,16232,13374,3162
355,16966,7528,1463,2408,16936,13572,12146,10192,251,16447,18088,7582
356,6796,14449,17178,3710,4456,16842,9933,17138,14740,3857,13756,14911
357,14342,17773,19985,8421,5050,15131,5051,19203,3935,14288,9190,17604
358,873,4661,12228,8157,19865,14377,2102,15702,13605,12222,8635,8492
359,18011,7579,14613,7287,8073,4205,2413,5045,13931,9680,7219,2262
360,8820,8965,17045,1492,13524,8389,4102,5368,7482,770,7369,19045
361,6066,18327,11314,12800,18811,3352,11698,8053,12035,541,6968,1131
362,5360,157,18063,14972,13922,6118,11622,1416,13957,9423,7261,14499
363,9197,13508,17930,10206,8509,18640,6071,8528,2239,3182,675,9834
364,1149,6156,11653,969,6492,1753,9859,14725,7390,8023,16668,15929
365,15605,13823,4901,17581,11432,669,13903,3511,3347,6251,14371,18672
366,14804,9979,3882,10369,5958,15260,19796,17997,13269,15390,1373,1792
367,9248,16740,11204,2882,9288,7217,4206,845,3972,17532,19496,4067
368,19882,17622,7764,18724,14341,18900,8192,891,13365,15876,5768,402
369,12149,11370,19278,9884,17212,372,13506,4898,6106,10182,13650,17130
370,8110,2153,9442,6632,17035,13960,2793,10922,7500,6886,5002,10679
