"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013"
46,6944,17950,2052,14190,7340,592,7466,3636,16764,2833,18916,13744,16466
47,10592,13145,3445,10885,6862,15147,16686,14198,19851,16269,7264,15444,4844
48,18694,9741,10674,19970,14462,12256,323,12126,4200,16591,3626,2291,14208
49,14927,16438,598,9417,13827,3845,1417,10260,14571,2672,5464,10223,12135
50,4124,16055,17152,11096,5698,6795,12145,8142,8052,7909,3687,1953,15054
51,17307,17402,5761,17767,15074,13181,1795,3597,1482,17605,10793,7560,14080
52,16116,18576,5626,11558,5535,13303,3323,4969,16535,16287,4005,1459,741
53,2200,15420,1931,9162,13158,2383,13578,5212,7654,5862,4249,18814,3678
54,5642,13964,17883,6819,16512,8293,6811,4586,1887,7423,2635,6247,7706
55,14668,6950,13717,15227,1795,12433,11217,1938,9834,8939,14254,8611,14674
56,16624,18059,18540,16079,14701,7583,178,12788,16735,4275,6843,15153,10811
57,18065,4872,17027,15082,5829,7743,16995,13413,12029,14712,2506,15113,9083
58,12800,11015,9604,13786,6733,2603,18678,4253,9674,6429,8193,8324,12021
59,1822,1003,5041,15645,17765,5165,12010,17049,9963,3023,17728,15425,10030
60,17734,1122,6792,13059,10523,7679,13080,3630,13311,4480,17260,358,15924
61,739,16962,5729,822,17630,12310,922,194,587,15954,7671,3731,3790
62,14981,17617,17597,1114,2258,14483,10417,13268,472,16942,16486,5387,11090
63,4600,1447,6834,8268,13011,5919,16181,1635,4515,2797,13221,10005,14578
64,7731,15643,9866,5532,914,1003,10023,15947,8126,18279,18231,18856,8597
65,11926,17754,17670,1110,4818,3634,11268,3704,19632,19161,11418,15026,17005
66,12535,12945,8504,19344,15789,6198,14452,11625,12842,10428,8090,3898,4738
67,13532,7311,6511,9922,1054,10056,9043,483,19304,403,11329,13681,16131
68,3636,1703,13707,19767,18318,17685,16148,12922,12627,1699,4023,19514,16195
69,14897,14480,2017,9167,573,11304,13654,9186,16859,18811,16374,5871,7771
70,13624,14653,19208,4269,11372,4647,9371,11520,199,5949,18902,12830,13531
71,16753,4630,7227,9074,9633,5371,8118,3060,18464,17968,7570,6741,7741
72,5568,13684,476,16448,4810,18869,11317,19118,3620,10008,15052,2709,11200
73,10663,10405,13671,4752,7756,2512,4554,18367,5631,200,16973,5662,15421
74,19320,4763,12478,10067,19562,10306,15237,19553,17782,8780,16763,13259,10661
75,10157,3315,7404,17357,5668,2534,4756,18663,1038,8254,7798,3357,10832
76,1467,19670,8308,15071,139,6579,15676,3447,14712,12803,3603,15153,7802
77,18813,18407,15876,15646,18084,10956,13211,7382,12942,3408,2754,19664,11310
78,17380,10297,3372,12762,19981,11864,7415,9794,8502,6440,15896,12926,3167
79,15712,4756,13600,10950,538,9734,4063,477,15172,16130,14633,18786,4272
80,1166,4805,16797,18837,5865,2704,9752,3391,19771,7818,11709,16722,175
81,13752,1627,3792,7418,1745,13055,10613,12176,3567,13614,14010,13759,8777
82,8910,9242,10750,17726,3308,19222,2393,4216,1808,15627,18514,2814,15812
83,13409,11743,15777,13662,9548,12748,4497,2279,19876,11922,3989,19266,5214
84,13596,17428,2929,15863,13691,4910,17865,14690,15336,1117,12110,9705,14929
85,12418,7111,7368,7437,6149,5741,6793,2396,5475,9139,15879,3549,10018
86,6814,13857,10534,16159,451,16425,2025,13875,14533,14900,10093,17807,10504
87,7867,7984,17518,10314,9744,3095,15100,9469,7122,1482,15193,5618,15521
88,4073,18198,4034,10672,4202,19556,8519,12674,7506,13254,19858,2066,309
89,6642,7780,2315,732,11742,5426,1913,19852,4688,3256,6467,12127,1592
90,12815,12600,2397,18811,10631,3565,824,1298,6958,11568,1751,5841,18483
91,144,1953,5646,9223,10485,2031,2047,16340,19406,12932,5238,7339,19869
92,7365,6270,11783,9769,5135,17445,7770,19917,6867,19651,15990,4843,2898
93,1041,18782,2806,14970,11134,13489,15631,13628,4464,8531,14312,3042,9491
94,16580,15763,10754,631,19456,18423,12553,10937,14257,8917,14051,12450,10148
95,19788,4145,15214,4060,4214,2894,12965,7927,14981,9580,2164,11245,4598
96,3826,12897,8259,14511,19280,2536,10571,2838,4545,17214,1012,12779,17684
97,12391,3356,14911,4235,14799,8329,18005,2768,411,2210,16881,15522,14947
98,356,15929,1852,15098,5927,18787,8762,13326,1546,6213,15002,13751,10005
99,12053,10025,3031,19573,6686,9784,14950,2174,6323,13360,7225,3187,12208
100,8043,19682,8127,8514,5336,12787,17832,15890,13670,17805,6202,18357,5898
101,6165,14834,18883,2424,7635,2916,15713,1035,14919,12724,3340,15351,14188
102,5970,13994,19710,11197,5583,3213,11093,5497,7942,12577,14548,13679,7952
103,18608,18546,13995,16006,12049,16471,13333,8798,3625,4797,140,10791,1401
104,2433,3308,13442,19651,9006,8226,16768,11628,10091,2981,8406,19355,3093
105,9598,6728,8133,8243,2312,10488,4813,4784,11859,15931,4516,10464,5050
106,5201,14808,17916,9301,812,1097,4074,2012,5637,12561,15948,6768,15443
107,6178,1912,6030,12606,472,8064,3147,4546,16409,4687,17466,11666,9462
108,1763,15166,3338,19438,18479,15672,5834,8677,7774,12269,4119,18991,10061
109,3969,10208,7345,2779,13544,10801,16397,10748,5276,11509,17635,17043,3208
110,6320,4028,8166,15830,2498,5887,2536,11109,16976,5204,16058,11046,424
111,16680,5894,13563,1781,10606,14432,5549,4619,19697,12555,287,18887,16458
112,1907,5738,6869,3275,12765,5291,7220,18946,19906,2497,2805,9120,17567
113,7044,16087,629,2565,5982,14239,14514,7076,10668,12211,2063,19686,18640
114,15933,12613,18950,187,19197,13012,13449,15299,12997,433,14960,17630,15665
115,16441,8881,2716,12330,3383,8387,6335,8291,19193,18099,9881,15477,12831
116,18361,6215,5941,2662,5472,6786,15919,13127,9998,6709,10975,13731,16563
117,3016,4281,984,8941,19734,14342,227,2211,3096,1455,12832,2674,5019
118,13486,11389,13232,16648,2968,9086,8040,11661,11441,1152,1906,3470,110
119,3954,8704,11879,3269,10394,1120,4162,206,4556,18985,498,14773,2721
120,5494,18570,19606,6116,3124,15282,7934,6072,5422,10973,13563,16581,4393
121,2505,6675,1342,3441,8024,12553,2161,9830,4918,17183,19304,14636,9842
122,671,8628,15392,1326,11517,19507,18686,12861,2312,13004,5910,8821,2143
123,634,6707,7097,7520,2052,12547,12875,5270,16961,11566,12907,18968,7567
124,14368,5671,7126,11665,14822,6147,16433,11964,5415,3118,10768,12802,2505
125,7398,11942,16254,17338,6167,10390,4100,11920,12603,1820,16792,18338,10201
126,3675,18096,19133,1040,16661,8197,7980,18190,2381,534,9626,13185,10793
127,16078,11145,13244,17726,1733,2864,16548,13934,7262,4214,19682,8349,12220
128,19246,18145,5661,12768,10608,1509,16047,3489,5653,12154,3746,15470,6831
129,5288,520,16019,9594,11663,12595,2296,18813,2733,15181,19890,16672,4074
130,15549,3230,14633,16190,11947,18786,12942,16992,6667,9326,5829,243,16597
131,7955,367,16971,841,16395,14709,11808,6754,17703,17918,5956,7875,19918
132,19551,13518,17190,12649,4884,13138,3100,8958,2284,13576,12041,1921,11774
133,5426,3431,2353,9201,10224,16434,14227,19380,2918,16344,13032,16862,1912
134,18451,19632,11144,10418,8009,12314,1785,9766,4287,9873,15973,16947,3543
135,2209,15451,952,7124,13815,14951,2851,3075,11185,9422,3503,3332,1612
136,2409,496,8314,9106,15691,14860,380,19706,17534,6596,1605,6847,16460
137,10083,18817,12188,4515,1091,18766,1280,3563,16056,3970,6214,13114,10017
138,8333,2384,19289,16635,12200,14292,3038,9935,19402,11242,13762,13733,9944
139,19854,17469,247,10647,6954,12954,16613,12274,17563,192,7698,1171,8380
140,6041,8923,15056,11801,14198,16248,4274,10680,8441,16615,2563,13238,19862
141,18357,4504,2221,3527,15708,19849,19807,16966,17216,14919,7206,1836,19101
142,19911,17128,6464,1416,4635,15398,2326,15200,5693,10346,17969,10419,19754
143,16036,18715,8028,3015,10736,3480,11647,1655,17862,1061,14042,9478,13428
144,18472,5397,10504,5489,15270,324,5181,18973,8305,16867,12605,5044,10895
145,1516,4001,5703,17056,11814,18248,9998,13781,17907,2103,2578,12343,19701
146,18253,15605,1894,2829,15073,10053,4662,5737,6581,6938,12688,15077,17710
147,6013,3793,16894,4729,16501,1207,7308,5013,4288,11541,16931,5492,8405
148,14704,17953,1631,2968,1457,16204,15325,11138,3865,3026,18593,3792,8054
149,2229,9384,2721,7798,9238,11514,19532,7606,8278,9471,12016,451,6522
150,1526,6715,16944,19665,7640,8413,7427,10198,15713,12683,19525,10660,2053
151,3677,10057,8153,2947,9261,3500,16998,17277,14846,13881,7262,382,11550
152,12924,14893,12685,15018,7666,2972,2656,6800,884,7989,8502,1514,19117
153,11605,9712,19182,9903,18212,19480,8275,6388,17826,1881,6507,8684,16177
154,15198,1912,11251,17721,17200,2938,5412,3827,17350,17505,6024,6526,15030
155,13822,15826,17348,13219,2583,13932,18746,5979,351,6376,11052,9308,987
156,17728,2128,8476,11671,13887,7390,12936,18405,10151,15275,17744,10061,16544
157,4376,4362,9090,2582,7521,17476,15870,10443,18210,19878,13535,12815,11111
158,14598,6427,16646,8020,7957,11268,9349,4017,4299,8532,16527,10908,8014
159,11482,17851,19705,4103,8648,11462,12870,4476,11243,14070,3513,10585,12935
160,16529,7010,19242,7265,6277,5072,17124,15445,10534,6750,16400,12821,9045
161,7296,15948,3736,4815,16444,13098,13939,10475,17505,12079,11591,1973,13715
162,12811,9691,15157,13141,13869,9585,18498,5819,14132,11810,15277,17785,4323
163,332,10463,19373,14281,19153,11169,4547,8974,5173,2211,9987,5176,18786
164,13214,16902,2139,6825,6285,13432,15990,2534,5773,19015,4291,15092,17771
165,11459,13757,10006,8534,13499,19011,419,4472,15888,4806,9320,4215,11762
166,8815,8523,16217,8376,10955,11668,12497,9962,4584,19825,17189,3274,2932
167,4209,217,17957,8021,10226,19834,17899,8383,6343,8165,4369,18626,4463
168,2087,9760,17853,18479,19279,6184,13477,5359,1918,5818,264,14889,11933
169,13304,5050,19154,7698,3139,9602,10510,4859,13620,1574,19496,6213,2824
170,16455,10577,5004,18805,2304,6371,3331,16460,17412,7023,6675,8006,14750
171,15157,17576,2823,18743,6287,6092,14130,6531,14457,10323,3502,11626,1688
172,14707,19063,8918,13317,15488,5713,5921,416,14493,12411,2120,17361,13817
173,16571,4064,18120,13494,16495,7019,6179,7311,14496,7896,4409,4102,11954
174,18414,1081,4800,16889,10158,16440,3254,11731,381,11224,3105,3377,9439
175,17776,441,15335,6266,5573,10988,4022,8579,2377,6320,6622,13301,5146
176,12878,12639,12158,7257,1721,6205,15428,5113,16244,18722,18071,808,4403
177,2420,13612,18316,15906,9120,7158,5230,19051,5726,17419,2089,10950,18527
178,10929,2876,10913,2884,7523,15330,4634,10626,19278,7579,13540,12246,13800
179,13254,12404,2327,12410,18159,8139,2545,12975,18338,14589,14885,14506,2824
180,18288,16115,5352,1000,10610,6840,9792,14578,13308,9536,3505,16992,15008
181,11314,17537,1786,989,8627,9968,16724,17975,17174,9739,3496,14105,17135
182,3628,15596,1854,13465,16816,2668,9812,17180,12979,3602,2009,11642,13236
183,5832,11790,11664,4227,7611,14538,1553,17435,6207,11281,11398,16951,19271
184,11592,11767,17283,19232,12848,2353,6363,3778,17692,13960,1781,19795,8406
185,7138,14366,3714,9737,496,14622,10767,12287,814,15367,12771,17892,7799
186,14924,7243,3363,15340,14086,6932,8335,1790,5472,10880,1269,11560,11647
187,7770,5145,8590,14421,13582,7677,4259,9320,19792,1717,18236,8417,16084
188,3036,12966,19060,2154,1411,962,2636,5171,16890,8109,948,155,16218
189,8554,7359,812,6625,9580,8699,11911,613,3343,14245,245,7928,14609
190,6172,1721,19376,11112,9995,18512,7341,3514,1165,17672,10682,19124,11362
191,16491,17832,2773,9154,3669,10062,7254,1445,18713,4496,6002,4057,11139
192,6574,15062,11770,9555,7694,3704,8433,3598,18724,10366,12356,18007,18378
193,9116,13043,12921,6067,19986,17010,18366,1797,16528,13765,16806,3889,4000
194,4957,13594,15965,4859,2268,9573,3075,3720,15123,1066,11287,689,17356
195,11055,12677,14537,15124,14461,14817,1439,15783,13082,3646,3315,1480,13677
196,11422,2057,6832,5041,3719,7578,6200,13577,15432,10032,12372,14953,8735
197,8456,14347,19973,7624,4048,19708,6436,15786,10391,15989,4691,3319,4951
198,2743,19934,17924,3741,9569,10136,12998,7954,7909,6621,6397,11145,10046
199,15068,3729,1101,18894,6584,5915,1947,19605,5364,12414,17775,15551,6282
200,9136,7483,19517,8436,4177,17259,2811,14756,17992,16642,16984,9313,19493
201,4200,6416,7947,9526,13549,16950,5633,2316,10752,558,3803,6596,13147
202,12841,15517,8462,2462,16928,1905,143,8698,12254,19453,5998,11076,8421
203,6772,1251,14809,3375,15647,2615,17043,6939,12329,15010,16766,9417,18766
204,1389,15965,3325,6350,2510,3244,19956,13443,8735,5902,8763,1123,3193
205,9903,2461,18546,2681,17904,19736,1080,18673,17408,3510,1272,17761,17164
206,6908,1565,2583,8276,14303,10123,9945,14604,12522,20000,14615,3228,2155
207,3195,16808,8755,12018,9990,19303,6125,19842,9277,6622,12822,9032,9189
208,6186,9454,5905,10625,4493,14284,3929,13994,3965,16769,6154,10540,4127
209,14005,5700,19298,17577,1683,2918,15531,8779,15977,1298,10176,18364,2565
210,6866,10064,14701,1110,8119,13919,1786,9976,7090,13682,8117,11557,7211
211,314,4123,4376,19254,18641,5542,11672,15850,527,18309,12453,11743,18703
212,13278,16182,12664,10841,5644,2659,1320,501,17816,7016,3275,10691,19952
213,1414,1537,12983,14885,6767,1419,6008,14297,5286,136,13336,18231,10083
214,9423,15094,13605,4645,4268,12442,8998,16729,3427,4992,7085,8838,3879
215,17813,5178,4643,480,10883,11106,6565,5124,13489,14720,14876,1417,1354
216,11743,1053,7960,4756,15527,4806,3896,5442,10220,9180,5924,15534,1561
217,3839,15308,15323,13518,2715,3485,7256,5549,18891,15366,8143,16714,13785
218,11129,4711,2946,169,16560,7238,9565,4653,12477,12583,11560,5717,10760
219,2052,3111,19244,14644,10444,16616,8325,19006,15688,17651,15927,17047,1675
220,7761,10489,5627,3559,6844,4799,14431,12404,13189,14438,10685,6760,1424
221,12529,6691,18273,5984,15494,10005,4673,631,15970,1970,14327,9322,11454
222,13208,3201,7368,11976,4540,19560,13898,3586,18095,8055,4720,1328,19561
223,18169,16276,17128,14228,2375,11394,4929,5572,8523,14663,3483,3458,13538
224,6188,3915,9369,11240,17484,1899,19933,4143,3960,8605,16318,10570,10071
225,14338,8027,15716,7173,10390,10799,3101,3405,2472,14553,7075,13476,11819
226,16028,13899,17055,16406,2682,6585,5952,9181,5348,153,4456,7718,302
227,18801,13939,4682,15159,8516,15547,6733,8162,19562,16798,14110,9219,7018
228,18971,14781,260,14469,13240,18207,14721,3654,11540,11039,7579,4904,2151
229,3818,8530,15557,3791,3350,7073,17943,1815,12832,14067,303,15740,5322
230,3027,6858,665,19729,17828,8504,10608,1562,2586,13128,8219,16557,15824
231,1435,4466,2912,14385,9556,12905,2048,7567,13097,3740,13872,364,14510
232,7837,18364,15775,7968,18887,19703,10929,12038,16075,9978,1699,3257,5148
233,7387,3332,11457,10248,9690,16331,902,12735,11754,6023,19470,7850,1044
234,17066,16968,17322,16837,3068,12407,6350,19078,17331,2696,19477,10901,5114
235,5255,8806,3167,14134,7748,5949,6409,3870,2032,16207,3933,6011,13150
236,6238,1752,3812,5258,7566,18045,15808,2534,19771,5044,557,16230,15724
237,18457,4824,10282,4273,7146,14251,14489,247,18041,18471,19324,19110,12825
238,8557,16634,8091,17199,9332,9908,10241,14477,15177,12766,10436,9445,14808
239,18541,7287,14043,8643,19456,828,8485,2352,14087,18117,19562,19766,17529
240,10497,17271,13132,1540,203,14146,8236,3793,4348,5985,2766,17050,11499
241,15350,10165,15956,5843,14346,123,9626,10585,4846,17029,5646,12528,7518
242,395,10029,5037,12460,7275,2764,16057,13366,303,15897,10650,7015,2194
243,14648,4876,12649,19945,18987,12300,13140,14506,1225,11928,4337,7069,6921
244,106,3474,16517,2664,11487,4769,17679,10991,8315,15297,11148,12645,7483
245,13767,5090,1696,5550,5524,2681,15630,8677,15110,4159,5782,14103,1183
246,19443,16852,223,11175,17130,16619,2668,16216,18406,13621,11550,14787,11656
247,4480,14164,9455,8104,12339,8549,17802,1223,2106,17905,7442,8788,12042
248,3727,5161,1178,8729,17094,539,14143,4140,14414,4546,819,1299,580
249,8233,10323,7565,1488,7894,4045,1191,5369,3399,11671,17866,967,14072
250,8575,2634,925,1972,5215,10545,15935,11385,19192,10219,8602,2564,11191
251,2397,7811,9962,16194,7648,16821,14329,1439,9480,18671,5853,1241,9151
252,12218,10261,8435,2590,17043,18918,19769,12654,19258,3328,5039,2358,9499
253,13359,16714,1159,12351,10141,823,9920,13987,7691,7708,16257,4748,4245
254,1139,15686,13117,16375,12838,13172,7558,17781,16814,17405,10148,13836,8872
255,17309,6360,13237,4235,2016,16452,11104,2956,16205,8768,12141,11977,15253
256,1284,18365,5110,16691,11513,13214,586,1021,16855,4974,7927,1241,8049
257,1946,1266,15943,12303,12964,17644,15739,19970,8000,3567,1449,12426,2683
258,16192,14561,13926,15946,4031,3645,15154,11644,17268,746,1618,744,7139
259,12036,15046,17361,11689,793,8770,2966,12961,11156,16978,9313,17557,16159
260,8361,2432,1682,8388,6112,5882,10903,16535,5333,1568,7319,15936,11002
261,7921,12942,6173,9339,5897,19190,4263,17540,8410,3665,4583,11559,13414
262,1675,4418,7192,16236,7552,14324,14662,15274,697,3589,17223,15989,4959
263,13548,7701,18050,4337,8818,1793,11371,14094,13088,7924,17165,5561,7207
264,6566,11069,14188,12980,17483,14367,7730,13057,9566,13903,12481,19253,12286
265,3186,13065,1787,11508,7791,1540,19689,17900,16395,1985,15664,15471,4324
266,3682,10865,14742,17006,17821,13353,19783,337,10876,14723,7564,19383,19772
267,8145,18385,6641,2177,9588,19446,16724,12222,3729,7703,8418,1871,9697
268,15184,15235,560,943,11188,4769,1884,16862,1934,3502,108,1027,18776
269,8534,18736,897,19570,2486,15894,17981,13448,1288,14645,12240,8460,12921
270,4768,3565,3582,10481,19368,14850,8112,17759,7595,2685,19571,10968,851
271,19984,12825,15118,1025,19178,16630,15644,7040,2202,7725,12171,16884,4906
272,19559,18903,2325,929,527,3375,1417,6602,11998,12415,14489,15638,758
273,12354,17931,18440,18949,6289,10670,13557,14488,2757,4673,4164,7981,19396
274,4633,7301,6401,5573,12729,5300,2269,14359,8053,11310,16664,14217,18587
275,8962,16843,2795,7348,12867,19584,18284,10709,17291,7500,1606,19966,15827
276,18892,9508,4154,15352,7660,14304,2733,9165,12241,8018,7745,19470,17928
277,7105,1079,4088,12005,11742,2395,6553,10108,16193,4770,3372,7475,17071
278,16016,16964,13373,9384,12369,3521,14984,16350,11637,18193,14909,8788,14584
279,7166,16814,7591,4894,11395,7132,10450,4130,395,15863,9601,9339,17092
280,8135,6271,3829,3499,6392,961,9796,586,8375,5958,9209,17544,362
281,19735,5443,13272,10154,16348,12154,7753,1792,6973,16856,5897,4583,13259
282,3769,14638,11333,3482,5572,12216,15388,12359,11817,14818,8812,15592,17644
283,16291,8387,3493,1495,16893,9884,7527,13141,16754,14498,19696,10309,11104
284,12474,4738,9437,15834,5197,5232,11672,9410,7902,16759,15866,10302,6581
285,9745,15730,17332,15006,6689,12970,4841,8731,19434,5340,3454,17615,403
286,12531,14319,18419,5666,11727,345,11025,17884,1840,8088,4377,13338,17936
287,11657,985,12648,6630,8766,19830,4156,18545,5810,12896,3172,130,19526
288,3174,9589,19049,10505,9977,11146,1699,17750,15411,10032,10570,8242,19611
289,13322,13761,4167,17346,6002,19336,1722,5244,19822,19467,10090,317,15111
290,2393,18931,17724,11735,17296,18812,14594,3824,10877,4445,9768,17751,18495
291,8095,18300,11528,12257,16809,16944,19886,19068,8467,17168,1706,4255,6550
292,17986,4933,11029,10497,12774,4458,11744,14172,1277,7888,5225,14610,11766
293,1370,249,2851,10528,6897,6642,17219,1546,8869,15625,9152,14591,18390
294,10905,7491,9563,18968,12572,18436,1837,19335,15184,9140,19331,726,19907
295,374,17917,10424,3256,17200,19897,14891,815,15507,6072,986,2920,6203
296,1927,12497,15948,1753,2532,6232,5220,18402,3211,4040,18139,9915,6586
297,5928,12762,10971,2695,15826,9703,9736,18780,15839,18260,3365,9417,17231
298,2195,9909,6624,16643,16780,18037,956,3916,8274,1362,12106,16548,10027
299,8700,11943,3384,18137,6734,8118,13483,16913,11371,14248,960,1481,11022
300,11724,15450,9827,7062,15939,14415,957,3415,5628,18724,17357,16029,2879
301,2213,19463,7503,1153,6592,4129,17377,7008,3570,3449,8950,4340,15879
302,5297,16421,184,16340,15834,10004,18946,16959,12261,11888,15731,10066,19540
303,8142,941,19943,7468,17505,7787,19384,7964,18008,152,2741,1969,10835
304,13050,2582,5363,6419,16048,7381,6210,18736,770,13920,15741,3936,8973
305,9777,8661,11529,5370,1384,11421,4640,15383,10844,18918,8986,1941,17670
306,6790,13910,6654,13780,14044,17094,8249,184,19976,10373,14862,5317,10002
307,573,10151,10857,18876,13896,3094,14733,6307,13806,8684,17998,19197,16240
308,3045,4478,12404,13206,19482,17986,9342,11785,3631,9121,4967,12993,1790
309,15588,8608,12636,18884,14093,3450,19560,17596,17437,15560,11634,14991,606
310,8379,12630,5496,2975,13748,5019,7559,7069,4424,3686,8321,19150,19944
311,11362,17938,19341,6992,16585,7182,7789,17775,12644,12047,1514,11930,17059
312,15360,263,5381,8946,2999,13578,720,2867,6582,15596,3489,4470,4588
313,13560,1352,19136,12163,14260,13209,3428,13876,11765,15336,8075,7163,2954
314,4435,13237,15511,11398,1551,18574,9860,678,6335,16186,14971,241,13581
315,12869,4640,9945,8204,9307,276,19160,7393,8697,796,18598,4995,7250
316,10197,16612,12835,12543,14756,1470,16577,6364,5400,8037,4089,2624,5423
317,1837,2235,4119,1899,11409,8286,6386,19676,719,8732,15724,14063,10597
318,2211,4869,18460,16686,13242,18164,2143,18903,11807,4487,15128,9098,7651
319,6822,4349,582,18261,7259,15038,11183,14767,15999,12551,18619,17646,2883
320,1085,10503,736,2488,2281,4382,19748,956,16572,1737,13278,6402,7207
321,2732,5247,15071,4558,7479,1553,4082,4550,9832,2806,17032,2707,18508
322,13177,8827,12523,17144,9386,3093,18889,8110,2106,17643,18308,10644,13146
323,2734,17018,6816,3962,14181,17936,15404,14996,19617,7460,12672,18829,9566
324,3596,15007,7512,18049,627,16171,6250,1445,5060,5086,4881,9940,15206
325,2703,6658,11799,4916,5194,3302,3672,16333,4984,11619,13060,14063,12384
326,1336,2607,18443,16545,8935,9229,16137,1625,11299,8272,12532,13434,13486
327,9408,918,18347,7802,11340,14711,11198,7479,9458,4941,18036,10480,14177
328,14575,655,17857,4932,11861,12584,15775,1137,18228,16781,11188,10348,5293
329,4517,5116,9193,13498,8592,19594,4663,15927,10378,10424,10955,12241,19340
330,9018,8621,19540,18394,923,18513,1095,4153,11541,1874,18129,6226,4476
331,14909,406,5219,18744,17260,8191,16941,1079,15137,8474,6410,15251,12892
332,11762,16014,14183,8994,14159,5334,1607,4113,14151,12609,14515,16529,1034
333,4023,14460,5816,111,12622,10292,7369,2356,13607,12729,1218,12455,11077
334,17390,2872,6313,11428,2017,10814,6033,3703,1936,18138,13405,18974,9867
335,6968,6177,10460,14026,15038,19799,12020,19049,4137,16622,15086,2432,3208
336,380,12181,16634,16726,8270,12015,8562,12298,15243,1568,4434,9245,11112
337,854,4727,1064,9471,12769,642,18424,6036,1983,9733,13687,3934,16305
338,19370,1128,4663,18504,6639,3578,5431,15496,12931,8010,3960,827,12640
339,1356,9706,17888,11788,3099,16555,14455,4771,3022,8944,10254,16798,12769
340,7937,2924,18243,482,9497,8416,14268,14298,2519,11761,18478,13209,16109
341,319,8100,2295,2562,10871,8915,10669,13751,7316,3076,16256,11155,19806
342,16821,10461,1192,8789,11646,11619,19285,13872,13142,5816,311,14569,7170
