"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013"
31,15095,111,15136,14414,2865,10491,16569,8451,2320,2065,16264,5555,8601
32,13023,12964,5709,18585,14854,6189,6559,13458,9278,4547,6584,11589,17162
33,12196,8886,5189,19238,17942,11512,15026,5466,12105,16862,261,3900,6196
34,15240,13905,4325,6080,2481,11718,10806,8963,10200,8954,16206,5743,14285
35,11545,11615,13022,7829,4648,340,4422,8884,8120,2039,8531,19583,19565
36,551,14655,7420,3886,13867,6997,1629,11030,16193,1391,8940,9946,8165
37,8308,2560,15599,18642,19568,10392,8619,1209,12029,755,16828,11819,13513
38,11492,9554,17057,8186,14368,18179,13648,834,5104,7673,7996,13041,12738
39,18363,12824,11766,8199,19115,3859,10173,9247,3995,14998,18450,8578,11104
40,19757,18072,7907,3245,2588,14295,10697,3628,7343,14884,823,3553,9282
41,13917,16407,4740,8438,14969,10809,15562,2897,5506,19742,944,3436,9697
42,19394,9981,3577,10475,11501,7307,16532,7054,5215,6374,9057,6398,10732
43,5973,19766,17923,4457,18253,14997,4454,11836,16014,13446,1056,10315,356
44,9557,15971,18641,14801,19104,18479,5931,10886,19672,17125,5712,4780,6733
45,7866,19584,4859,3924,16001,16151,10134,3232,2506,15368,6136,7616,10613
46,10021,17697,5537,12060,16374,665,6583,7470,10107,10756,11861,10536,5698
47,2403,704,3834,5859,967,14056,14997,2517,4422,19160,11850,3837,16915
48,7183,19801,1586,1300,5565,6547,12660,18146,16607,7683,12544,1607,3208
49,1464,15068,13440,2886,19074,7667,14681,16933,18832,3836,10357,10305,794
50,14444,4811,5655,4501,13087,15201,4086,5258,5886,10876,3830,1986,5975
51,10010,3272,16719,7068,8373,3151,18914,1197,16638,8281,5854,18495,19731
52,9980,15962,5555,5119,9052,12867,13281,14554,9141,8497,14894,14477,2800
53,3326,12232,8951,14407,18736,14017,18245,6427,199,1902,16211,2330,7351
54,2780,9741,15223,5897,13556,1247,17345,2204,2181,16423,5102,9883,14151
55,6812,7786,10781,1196,14273,12465,13145,6067,19566,14779,141,5837,10809
56,18062,12971,18009,5055,14896,2592,10124,1598,10535,19438,17085,1374,12029
57,19494,16557,10555,12991,16196,10942,16436,6059,1568,16430,13091,991,16207
58,14150,6952,19177,2824,9984,12344,13664,1826,10618,16682,2712,5230,16004
59,5566,17684,4013,15595,17198,5890,1522,8873,5280,4356,15013,12269,17448
60,16837,13378,13768,2582,7733,11470,8728,4968,2619,5381,5209,2120,8034
61,7008,12289,3274,16381,7091,12032,16781,15653,9273,3315,7130,4793,11926
62,4635,1740,15202,12037,9466,8015,15197,9085,12415,13487,19860,3130,589
63,8775,17830,346,11513,9210,14213,7368,18594,18540,3276,2900,18475,2129
64,1303,7887,9289,19655,2684,8014,15403,3145,10430,8940,1356,10195,5998
65,16686,1373,11320,17433,16938,9904,1064,16689,19515,13707,14211,12128,18625
66,14510,19061,16896,14196,11078,16365,994,2614,3529,2612,229,5687,5907
67,12896,10339,7370,8439,14029,4565,2516,16838,10393,8796,588,14200,15587
68,470,13517,15870,8547,12878,5773,16369,7836,9962,1214,17922,5384,11695
69,982,17267,7319,3047,14899,12025,19803,9107,12418,8964,6748,5351,7659
70,17109,232,9828,9405,19327,3449,8763,2503,19367,18973,17825,2218,17497
71,19883,15110,7707,8881,2705,12760,7366,5035,7802,18156,11151,17588,4929
72,13472,13481,762,1940,18776,14549,14623,10833,16565,8863,16572,10016,4116
73,4695,10701,5356,16199,18415,8408,16005,17546,5078,18841,10198,15570,14496
74,9961,18195,12586,11824,8226,17714,18509,2468,12081,15640,18969,15233,9383
75,17628,19859,1103,18093,6097,9088,16439,2737,15205,6466,13327,18822,1307
76,10049,19887,15455,6773,9042,2444,4768,5831,17564,19430,7527,14038,3194
77,2575,7098,921,18068,13873,8057,14830,7433,15908,6509,8183,17531,1295
78,13939,3908,12721,6840,10965,19533,14971,10536,17847,3813,1253,17137,13260
79,12478,1551,19544,3734,137,8471,18577,12559,17752,13169,3906,4418,14978
80,7079,7867,17484,12754,19404,3734,3792,8420,16975,3005,8254,14369,769
81,17968,15158,9300,18066,4442,14553,16140,9220,313,7943,7783,12131,3951
82,4245,17123,1740,7443,13525,2434,4383,696,6259,19462,14161,5129,19393
83,3714,14598,19394,6807,781,7345,7644,10998,19837,13853,16293,10594,8375
84,1852,475,5728,18512,14186,14361,4325,6499,9441,12880,8998,18009,13875
85,18189,10919,6485,11304,7747,18362,4940,15686,8681,7073,16316,7949,11984
86,8587,7032,5359,11965,17729,17289,6887,2868,12980,6773,4951,17830,11345
87,13081,12537,9454,13041,16514,19710,5679,1615,18906,3802,9342,9734,2278
88,3092,6905,3710,5583,2839,13018,229,14128,13724,7819,7759,1235,15591
89,9212,12123,3649,3518,6792,5152,16688,11197,15763,2293,15846,2244,7893
90,8891,3062,10114,10830,4104,12971,8821,18327,12795,3436,14815,139,17934
91,19932,8838,10533,2109,9314,6427,3437,8814,19135,13438,5950,12306,19205
92,18316,15909,17285,12091,14505,3430,11874,2046,9074,11907,5325,2128,16725
93,4221,10826,19613,1050,12054,105,7609,7655,8754,4239,1690,11616,16613
94,3508,2045,1408,19530,5053,16668,12638,19372,5376,11707,3988,10509,18645
95,1924,12031,14052,2793,18180,14430,1494,10678,11561,7092,2954,9498,9582
96,3876,4307,12777,13817,8777,1426,3259,4682,6802,14518,13409,3343,9389
97,11717,18157,12622,9145,8004,15455,18751,11345,11139,3549,14972,8295,10598
98,16259,3661,8671,12828,12507,5653,13355,13977,11583,18564,15915,6669,7558
99,13259,15987,822,6931,16003,190,12993,11999,1185,1444,16393,2344,684
100,19873,8127,531,19914,7888,15086,1599,1463,13912,19523,11021,15335,10363
101,17492,10271,5807,14529,8947,5651,15488,19741,6108,5845,5397,2059,9858
102,8829,10897,19906,10342,17125,9397,3511,5381,779,8508,13764,6044,7578
103,16288,16863,5219,3997,9045,8412,6349,2895,8499,5000,10235,1839,13675
104,13905,11899,14354,18349,12909,16530,18642,16671,11468,13369,12369,11902,16765
105,13725,2529,747,11724,12317,11383,6020,9127,15543,13357,17579,15204,9364
106,1828,5129,13908,236,699,8800,3668,4087,4887,8482,4265,18102,15220
107,7031,5436,8309,971,19834,1787,13613,17730,12173,2471,3073,959,9678
108,10664,15717,8606,8744,7667,8779,16208,17849,11535,10668,19106,10142,6174
109,7166,8091,9684,10837,2442,4062,16111,11749,1141,13880,15908,5343,2638
110,8538,12185,7114,13404,14998,10274,14897,13054,8273,3972,13014,3292,17496
111,19637,13318,4525,1548,16130,10104,13315,198,8154,16857,9760,1799,4838
112,16164,5921,13739,3694,11737,865,9851,16254,11705,10170,7011,18433,2079
113,7304,1466,12873,2988,16885,16644,13122,6370,841,4837,6974,16606,15215
114,13916,10768,10524,161,6373,6396,11178,4768,12689,3765,6517,15813,15445
115,10755,16091,9242,6259,9568,4847,11473,8194,14131,18993,19857,13034,9489
116,18494,7652,16797,11767,13547,15576,3180,13802,5371,3857,19409,8303,11105
117,8868,8054,13889,11233,5475,19284,13024,2839,15901,3448,14742,11342,17099
118,5990,18129,18529,5019,2993,5198,19621,16964,1780,11037,10756,9809,8567
119,1579,17995,13107,16517,10942,11613,17715,6438,9489,5975,5195,16460,1929
120,7804,8268,5329,16657,12222,12914,8124,2099,14890,4147,13135,11952,7500
121,8248,9336,1822,8448,4104,10987,4139,19303,7054,15730,10341,14287,8431
122,1063,2549,18230,11950,7376,4254,2075,1913,2523,17047,4274,5708,448
123,373,15695,13771,4863,4967,13484,14547,16539,12309,13096,15999,13424,3490
124,1849,18523,9014,13183,4803,5041,11419,2720,5657,792,15571,15165,7210
125,3196,17571,4063,1568,1590,19192,13987,10512,18666,18471,14335,18100,7733
126,8740,18523,14747,4733,1351,12975,6770,13353,14500,9846,4091,13274,13074
127,9055,7168,19047,5236,10439,4382,6634,15183,10771,8584,5218,10630,2741
128,6818,4265,13076,13742,16070,3376,266,17105,10610,5983,6765,6883,5335
129,5080,4235,9135,15092,3031,9500,14049,6578,13596,11233,814,182,19046
130,16710,10033,2465,2712,8909,11434,10966,5958,8359,8060,14468,17119,18817
131,14069,13847,4732,11612,10957,6422,113,7462,19291,6616,14650,3386,9266
132,8612,17060,5097,4441,1572,783,15316,132,7185,11046,7742,10614,9506
133,8069,18900,8070,5757,7331,7400,17758,8244,15509,17648,6544,19948,1888
134,18638,11346,19562,13142,11196,2486,5616,12490,4596,16850,5414,6002,18512
135,227,13592,12428,4027,9132,1354,5414,9267,4075,13365,18235,9819,14962
136,17636,7359,4443,10283,14693,8288,2434,17226,3187,4010,6343,16472,14345
137,11528,8299,17578,14813,10147,8366,12931,2923,3037,1726,1674,11085,7915
138,5679,14230,12934,13252,12692,9100,6828,14993,16408,8348,1438,1823,1614
139,9779,19108,7594,2210,641,9688,12810,8423,8442,3157,9162,5210,758
140,2007,11586,8577,1856,17582,6678,12816,17643,19908,13884,8425,1375,6315
141,19193,6706,565,9768,10028,9020,289,3186,11600,6912,262,5899,15998
142,17868,17270,7201,4528,14701,136,9612,18208,16613,325,7829,3276,15800
143,11386,8065,13523,5928,17257,2963,12675,10226,3569,14940,7844,9829,14511
144,18924,13734,10104,1655,15712,14439,15568,5272,13401,6851,5063,13731,14088
145,2948,15657,15224,15980,3996,1270,19338,18378,11094,9676,16454,11039,19126
146,236,18824,2881,18652,17344,12120,7877,12158,7631,10433,16095,15206,13090
147,773,3080,10620,134,991,4737,3315,10854,15868,1558,12328,3562,19583
148,12874,7704,11135,14794,5505,12356,2346,9022,15255,388,16949,6312,17933
149,2597,7357,19667,12341,17825,12545,9498,14656,17400,4416,6484,10037,7736
150,5938,8564,5794,12596,2819,12683,9627,4511,12078,12761,1748,14294,14556
151,11187,18159,19249,14368,6852,18892,10073,10588,2472,19164,5320,6086,12715
152,5967,117,13534,5876,8426,863,15392,4849,1824,929,3916,17034,10818
153,8742,19281,6801,6645,3738,18108,11113,7279,383,7491,3717,18798,10013
154,13644,14753,1401,13513,13091,6881,13304,4447,11346,5332,9932,16479,15039
155,9968,5802,12478,6105,7867,9526,9325,6346,5977,19981,2285,3563,11218
156,4194,15095,13711,18669,17715,19130,17575,16539,1932,9763,10556,688,14966
157,15095,14172,10218,1875,10563,3814,8073,10241,6869,9587,19746,6747,4604
158,3015,4969,10269,1238,17474,18654,2888,7281,6579,1471,12647,15642,9780
159,6330,12370,3826,8610,18602,5267,19117,4289,2435,13054,15873,6599,5882
160,15981,7637,2942,18650,3699,6408,11286,1320,4026,13732,13072,2799,15968
161,5352,4088,9527,19208,18541,12189,19833,19862,5633,8503,5628,1907,14627
162,15644,9943,2058,4559,16023,1438,13448,14949,5884,2176,5439,10745,349
163,15807,3398,8988,10474,16907,11639,5161,2727,301,13943,16946,8898,4521
164,12297,4141,3966,12225,3670,12962,8248,17690,14569,19061,2031,11250,15788
165,6232,6554,12833,1882,9043,16026,9776,19661,18168,9635,1919,18869,503
166,10494,17801,8602,5949,16909,15512,3169,1969,12710,11285,3296,309,19599
167,14859,6572,8006,2638,8810,12709,1135,8710,10963,7941,15036,14813,18743
168,1361,19297,17743,9450,18985,3321,8665,13954,18957,15300,2119,11150,9893
169,11735,17166,6989,10082,14414,18553,5459,12170,12084,12988,11235,13086,18645
170,12128,1948,14592,9388,284,11341,4580,901,10479,19661,15906,18319,5971
171,6716,11424,5197,3028,17140,6210,8128,12416,10343,13541,4240,3861,13897
172,5119,10063,7223,4021,833,11560,17608,9912,11975,16775,17002,7760,4013
173,547,3740,10385,2766,14765,18657,2788,2061,11485,1826,11987,4234,5684
174,2278,18338,13824,11484,12694,8857,11569,13476,10979,16145,10236,2187,9655
175,10524,5690,4247,10303,7020,7877,152,6008,14629,14674,2161,1197,19585
176,12865,11463,14278,13661,2917,7912,15623,5004,3555,8716,10011,4167,1849
177,11348,369,18478,8787,9463,5435,19533,5943,11577,6020,7925,14853,11702
178,8312,8294,7074,1773,16601,6974,11245,2606,12929,6794,9503,7742,8441
179,9743,15223,2817,866,13720,12523,7002,2409,6246,10494,17048,9047,18482
180,14009,12387,16489,9321,13765,15798,4803,2321,13023,11834,2892,14842,8044
181,2681,15485,13945,10831,3458,9230,19831,3916,12255,12418,1089,13395,8872
182,7150,5982,15656,5430,16925,10258,3628,10528,12797,16917,4437,5670,2777
183,7772,13576,14759,13137,11629,18356,4850,3690,18421,18263,6443,12130,15248
184,7904,6927,7920,12243,15115,1376,149,9734,11788,6297,3870,7957,1058
185,6632,19581,2806,12916,15117,4098,1710,7411,8282,5879,8102,2619,17085
186,1060,16324,18207,3764,4546,10177,17620,18970,5627,16313,5898,16449,4329
187,12674,13751,9078,19928,17415,16624,16402,6283,18686,17996,14207,16309,11353
188,2113,18893,357,5010,17949,11413,17242,4932,3647,3528,9523,3511,4136
189,3275,8837,15277,17486,16195,632,6811,4681,17638,7918,9703,12370,16181
190,18228,13584,18027,15811,4094,325,3656,6838,8413,6808,10695,5880,6078
191,7290,19389,19878,3184,13931,15099,1136,15717,10519,17531,17614,6005,18954
192,2727,2860,17354,19431,2744,7302,4601,12416,8112,1894,18689,3375,18316
193,11348,17114,15235,15954,355,2749,7808,16433,8692,12707,6433,13585,6753
194,10744,6863,7720,19004,1753,17871,678,9488,17030,17492,13773,15694,6173
195,13449,2327,17122,2006,8230,9844,3371,18030,13608,12241,10259,13293,5531
196,13041,4265,2511,6053,18990,3996,14346,2657,6580,10931,724,10200,17119
197,1848,15474,3297,12846,17926,15167,15360,18243,2795,2387,4031,2597,6075
198,347,5963,3422,16877,19379,858,12250,1423,16433,15048,6138,12565,10631
199,14504,10489,13114,7363,4148,16569,18589,15572,15499,2922,16582,15623,12897
200,6848,2580,19346,7968,3402,7724,7061,7933,19830,7502,9502,6256,9002
201,213,2441,10997,8625,11789,10391,7972,7674,1745,16101,10933,12580,4068
202,18790,10351,8169,15508,16639,12572,19274,7146,130,5556,2022,19635,6907
203,1029,13193,8471,10667,6921,7858,235,14092,14315,2321,11201,12752,10171
204,3995,4453,12337,14950,190,12567,14322,18956,4251,19532,19794,11956,16056
205,5051,3796,4208,5199,1927,13557,12340,11346,1553,13735,15828,1375,10461
206,3262,13528,17114,1665,14196,9437,8975,5839,15189,11954,11837,17961,13318
207,15663,17717,9583,11154,11422,371,18039,10162,19790,10205,6915,310,3225
208,9873,4842,15775,1972,10287,15461,2411,6184,9212,13285,857,18933,3833
209,3459,3890,13246,5239,5764,19597,17208,3708,14918,19756,4958,5870,958
210,19895,12602,10112,816,7938,19480,18006,5610,4611,4468,11828,4117,4376
211,15317,196,16735,3053,3688,8738,18672,15952,15904,17452,5511,7724,10266
212,19049,15062,1233,7931,19856,7535,7738,400,6408,2927,8678,7011,17409
213,4367,412,10898,12821,3278,16641,5421,14425,9821,17134,15677,9271,12689
214,4822,12527,6076,1919,2558,11740,17119,4515,10419,12033,9253,19303,15104
215,974,14590,19015,4889,14360,16286,10560,9507,7722,6435,11266,7443,894
216,13265,12942,18092,9769,1646,3520,19235,15459,9116,12205,15983,17150,6603
217,7165,15858,3526,4002,12983,5231,2604,4708,19802,1044,10898,4039,2915
218,16300,12854,356,19726,3963,18074,17834,12226,4309,12747,1766,11548,5356
219,5284,13299,3023,17138,1561,17747,4714,13862,6958,12937,2639,4147,1513
220,9805,8190,1519,10300,8211,13107,18915,17263,13624,14893,10415,15848,10365
221,13352,17882,4577,1632,6481,7894,3171,9563,6876,16934,11716,19834,11544
222,13888,3930,5712,3122,4472,12465,17254,18244,15325,12968,7429,1688,12514
223,4177,12861,5173,18924,5989,3554,14095,1476,18819,19521,10180,17011,13951
224,840,10595,13806,477,18445,6666,8043,3184,5809,2654,18567,12979,2792
225,9391,16387,2508,13267,6346,14243,2420,5077,2009,10847,19941,7357,9789
226,12037,4707,7791,12151,16732,10001,1594,18658,7391,19919,16304,7099,7420
227,14684,13129,11245,386,18507,18193,2552,19569,12271,5676,14866,13608,14994
228,4704,3260,13004,7058,5230,18672,4370,2060,15573,13213,13036,12563,9598
229,6821,4323,13584,5129,9580,4154,9042,9217,9335,14980,6708,813,12798
230,2759,1938,6185,14320,11929,8951,2440,10639,19222,1193,2433,12311,11685
231,11672,8932,10182,14968,18615,18095,9935,2147,5283,1379,3108,14980,4120
232,9296,4146,4276,4558,1150,9802,1704,9039,6279,9481,5994,10241,17664
233,6632,12809,13899,1064,7684,17222,10254,4824,17201,17984,11918,7985,3563
234,13607,1081,8295,15961,11830,9619,16563,3265,9447,5462,8775,18227,2307
235,9888,18657,1513,19607,10945,4931,14607,17908,8796,18834,17362,12833,5337
236,14636,4889,19671,19508,11658,7236,11896,6630,947,3453,5086,5888,3337
237,6984,19562,13329,13291,3249,16697,6421,17203,10730,15814,14839,1925,3824
238,16502,12585,8278,6784,4933,12898,7742,5624,9151,14560,9998,11521,9379
239,12814,13050,9264,413,3411,3667,19798,498,2323,734,15192,8902,3405
240,11205,14295,6296,6428,14939,4820,5948,12833,470,13514,3532,12233,13363
241,3333,16671,832,5347,10127,4338,7594,8974,19310,16270,1624,6846,14306
242,4734,19862,7014,15802,7120,13556,16577,9724,13953,14542,397,2437,9194
243,3707,14977,11325,11186,15895,6367,10307,18166,13524,10432,5307,17997,14587
244,12248,12440,16181,6219,3482,916,16496,10542,4024,8831,3927,4652,1114
245,17541,19541,15022,2150,15640,937,12613,12435,11530,16241,16860,2701,12028
246,11729,10565,3898,2619,4769,13750,3742,14247,7494,12588,12303,14708,1191
247,12852,12338,9323,4748,2971,10349,503,13103,15801,8851,18796,13346,4678
248,19338,13945,7226,6775,16272,7393,4590,17683,4386,19888,621,14582,968
249,15061,17322,18348,7147,15470,5581,14533,16032,8752,11451,19591,165,6536
250,7866,367,17698,8624,14158,16863,19829,13995,18067,11226,18876,15556,9481
251,9976,2529,6952,5845,5536,12153,11621,17424,740,15518,10511,18670,3886
252,13921,5234,15985,19096,15092,10032,7796,2946,2306,7216,2449,11903,4252
253,8423,1471,16915,6851,10833,13102,6261,5017,9577,5677,1427,4284,19126
254,14584,14052,913,13881,7092,16185,13956,3951,7194,1609,8809,12744,1756
255,16465,6849,6943,3271,846,4835,6584,16848,14232,3199,6881,9885,4998
256,10168,14752,4882,15047,19896,4990,14974,17561,3928,17694,1271,7910,2771
257,19056,1176,13487,14937,10636,5337,19550,17276,10134,4160,13186,13502,1900
258,6397,16516,12723,2594,703,13876,11226,17423,11442,19597,12142,16878,4309
259,11298,14414,10154,7195,10274,6718,17133,2820,3831,6783,14706,17012,4725
260,19999,14464,3799,12222,726,11619,8046,15625,16974,17186,10367,9908,15172
261,19536,17919,3909,14051,18613,14215,12502,9943,6413,3880,3350,4900,6904
262,8929,17224,8993,14328,4614,14597,186,1107,8728,8859,10062,13290,10863
263,1813,10500,12275,13834,12461,19809,10954,6026,1556,8982,12019,12005,4854
264,14200,19274,1972,11887,5986,228,16286,1757,1464,7152,660,1607,5403
265,11717,19874,18230,14910,16147,807,9197,12700,12159,5753,5121,13840,12822
266,11801,8382,6084,13640,12939,3618,3339,11239,12692,8142,16337,18156,5733
267,15405,9763,14130,15512,13991,14235,698,2209,18984,2092,17735,12280,8895
268,6449,19787,807,1252,18278,2024,4019,3247,10871,8604,5746,8399,1562
269,15846,3743,11307,11419,18958,11657,890,9545,18912,13006,8344,11903,13457
270,477,2018,3939,17522,11964,2562,15153,19896,7275,18466,2681,2877,19196
271,7291,5939,18525,4735,3363,17351,10342,13978,3133,12691,6808,4794,2502
272,11696,6684,17313,13415,9474,5974,6682,11303,17894,149,938,6446,9033
273,388,12828,4133,13659,2103,4638,16367,15514,15591,16763,945,11479,19233
274,1142,17592,18560,19696,12058,9013,8698,12439,12154,10717,4051,2893,17052
275,12259,18064,3676,8473,13964,17228,423,15799,17778,12754,12355,14208,8469
276,769,18125,8198,3347,5497,17091,18854,18620,19482,9497,19847,17447,13292
277,9183,16686,8640,5918,13595,15080,5745,7300,19396,16033,15334,2192,5321
278,7737,4253,5889,6650,3354,453,15585,11320,9657,17601,14667,6188,444
279,1406,11757,18068,5268,13504,11266,7110,15807,1094,18026,2477,4154,7852
280,17634,14811,4453,8716,518,14125,7681,5721,12755,7091,8162,3957,19253
281,2204,7318,10957,16427,4421,10306,19907,11816,14368,5966,3067,6740,8176
282,16072,7370,14664,7830,9939,7312,18590,9734,2626,17892,9461,166,389
283,10724,4075,6948,8196,12177,13547,6251,15412,15316,9590,5130,4851,9068
284,3172,1756,5962,18930,12046,9936,1435,18224,12733,6667,14871,7841,2782
285,17902,3148,11262,1915,961,13007,6141,5119,9498,12009,2749,15819,19782
286,17918,822,19510,13508,9861,10490,18710,10900,3903,14313,9016,6783,11338
287,18452,19910,17922,439,9099,7654,2833,326,16438,5337,15173,6097,4941
288,4483,12682,11962,16317,4167,2804,18082,18183,7128,15340,15866,18983,9519
289,15645,11361,7197,7794,13574,16470,19782,6337,6299,2936,19927,5888,19829
290,6234,1309,114,3956,15962,7706,9026,188,15380,9194,10762,4148,3540
291,12548,4157,476,17677,7646,2794,6026,630,1795,10823,3085,9186,15075
292,17654,1641,7645,12189,2704,18715,15545,12990,9072,9979,3853,10573,16128
293,14017,8702,9486,8432,13125,7143,8736,19049,17752,261,19204,19376,7804
294,18808,1502,5934,19619,12273,7450,6644,11870,1446,9300,14890,18988,17327
295,9681,19774,3277,17115,10026,1666,6179,19875,1477,5261,9231,15879,19564
296,18312,14327,11210,1439,7103,1366,12167,9284,6956,14638,2051,18409,8755
297,16965,1215,17192,341,13363,4599,12041,13653,7177,3800,10590,12103,1537
298,6940,14965,13060,17786,7453,6479,10683,4465,8478,2209,12246,9154,538
299,3139,19964,11414,7620,13020,8557,19429,3093,18226,2185,5331,19802,5467
300,17603,9259,4657,3801,15114,15667,13675,14748,10347,16055,6055,6272,2437
301,4867,9894,7289,3058,2375,6349,1101,18845,8258,654,6501,7177,18548
302,15238,7027,19014,9237,5775,4906,8782,10539,13335,7514,14872,13364,15837
303,17923,7360,9712,13225,2805,8411,13568,12829,2199,10836,13310,520,7767
304,17956,10114,15999,4477,14971,5561,2552,5607,3848,3660,4906,13095,17248
305,17444,395,741,6330,1452,18713,11719,10107,13924,2648,2088,11641,7280
306,5682,3499,9805,9398,11432,17112,18939,8333,8548,2630,8335,948,16695
307,14540,6992,14348,15875,6260,12917,11205,15607,8749,2421,3150,14673,8759
308,17277,7490,12155,1868,4678,4549,13554,19797,15492,12058,6740,13527,1522
309,5249,2554,6205,5387,11197,19799,6900,10785,3654,7041,10874,8495,15489
310,19030,3351,16187,7267,1625,18390,4377,17791,3521,9212,8219,16321,262
311,1246,1380,2850,14695,12377,6997,14728,9572,9711,14108,9244,5145,14093
312,14730,12798,1024,2597,10322,14176,11087,12240,19518,724,16966,3373,15594
313,1616,12212,5062,18603,7816,12601,10225,18664,18137,6552,9535,8504,2355
314,1372,13938,780,8412,8925,18334,3093,3140,19635,10060,14565,18981,19519
315,6637,14689,16882,10740,12058,9015,5340,8096,10528,4163,6087,6391,10153
316,5823,3149,13841,2623,6550,2091,4368,12664,1990,11240,1565,6827,3390
317,14197,15745,4875,7533,5383,6822,338,10979,16211,14037,4096,8592,3087
318,5718,11248,10497,11370,9935,12478,14648,11174,18898,1608,3892,6951,16675
319,7659,3278,17262,8103,16731,16267,13348,5818,2526,14494,907,16518,13954
320,6354,14170,6949,14749,11161,6078,4547,16388,4355,547,5905,16946,1099
321,273,16989,3659,760,3272,12869,5025,16779,15228,10365,1948,2163,11804
322,6268,1348,8642,11825,7710,5782,17972,12734,10262,9174,6401,12993,12556
323,4639,10473,4553,8649,1121,12449,5097,18021,15768,18969,13881,18640,10463
324,4499,5452,7675,16435,1655,5627,10515,19233,17075,16748,5519,1478,12204
325,11973,16121,14185,14536,13908,13926,9692,14615,5080,17777,11322,846,6373
326,9400,16438,15708,7286,15248,1634,8264,4780,1011,13243,8938,193,6044
327,9741,16517,2854,17090,8038,11440,5756,342,12422,7135,4200,13898,7445
328,13737,5827,11979,11327,12955,12441,12591,15313,7446,16348,404,13409,4052
329,10598,18707,7405,10646,4850,4275,16069,16009,19307,5052,15707,7186,18996
330,4317,16080,2037,15203,4132,7968,7420,4615,6634,19626,12926,6046,1580
331,318,16933,11087,14148,2691,9944,1586,2924,17564,14632,8234,3564,6460
332,8978,14464,12277,14991,16975,11868,6952,4647,7326,6640,17286,13707,5539
333,3015,6840,6838,19781,6148,15123,15139,2298,19337,12990,15571,15178,5021
334,11487,7302,5714,2067,16631,17661,5154,4850,18773,18179,9092,2185,3735
335,15856,2090,4967,18562,3806,12467,19012,9003,16866,3635,4143,13384,2812
336,2387,4790,7822,6825,15234,16891,19535,16619,1940,18113,14487,9868,1674
337,13541,9004,10653,11093,19775,10252,12580,11646,15594,6483,11661,14041,17073
338,5336,9577,9291,7632,11576,17013,16568,15786,5851,2064,11730,17147,8600
339,10133,10833,8538,8275,7459,18174,5946,8793,4891,16632,6128,10358,641
340,17823,13991,12426,6241,14826,14495,12336,3529,10224,11699,8537,10959,4694
341,3209,2944,6803,6203,1784,14312,5417,4240,8676,1704,8693,11118,19382
342,3704,581,3879,14685,2990,14483,4440,13346,3720,7586,5789,5091,15194
