"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014"
180,19073,5005,8747,5624,2776,10479,14958,16076,15073,17929,10338,8328,13274,1538
181,12175,13079,129,9138,8755,226,10375,3052,4561,19071,10915,12117,11974,8898
182,15167,18492,18657,19783,325,983,17509,18542,4546,16450,12922,19367,13420,10084
183,3930,14549,5354,1491,1720,19965,9574,6371,6801,5061,17428,3589,8243,7066
184,16279,18027,7137,6277,9996,17473,18799,7601,11979,9801,19935,2573,2983,14034
185,14758,7248,694,10839,4856,17434,15452,1203,20000,1115,17160,2461,1835,14249
186,4911,8517,3589,18098,4134,15267,19848,8401,7334,6408,7372,8518,2711,12395
187,14657,10795,1197,9604,19798,9404,18811,17158,18816,13626,15062,15617,8528,9198
188,18527,10290,8798,11250,15022,2621,18523,10798,14896,2815,12145,19140,11105,15893
189,10186,4580,1468,9987,7555,4753,16531,17164,351,506,111,16645,7074,1122
190,6076,19774,9847,844,19285,13195,4651,18697,5749,7305,5050,12384,7739,14195
191,19643,13832,19677,10366,1280,17621,12296,7107,7834,2003,1957,19402,17603,9707
192,14779,15714,392,3470,5355,3025,12503,16972,1187,18875,10397,7256,6123,15824
193,1746,12855,1223,3407,5716,16242,14406,9358,3720,2430,5612,4769,14796,9415
194,9323,17045,7264,10101,13089,13168,16045,10147,1372,452,18790,18203,8626,201
195,11126,3543,14670,4309,17710,17196,6206,11596,783,3326,11865,6420,844,7978
196,13542,6876,12555,19725,6289,12091,17307,17934,5049,1124,3840,13565,1236,7308
197,5779,1334,14087,4037,5936,9344,13182,18547,3551,18996,15356,2779,8704,2783
198,2390,14975,17995,19774,13304,14716,18150,1433,18220,19070,14069,9272,16092,12140
199,15249,1388,12397,8233,1056,19874,18412,5982,12258,10824,3601,4801,3988,17783
200,7524,2640,14049,14664,19913,11400,17466,2547,17898,5111,2548,19379,9596,7475
201,12802,17503,10667,19291,13566,15711,19841,6101,848,17335,9552,7465,7427,19772
202,6472,3574,12541,7962,8718,712,17192,5385,12700,6064,10791,8887,9746,3979
203,9243,13374,3161,12959,14385,1256,9103,12346,14584,9760,14070,14223,6103,3485
204,10658,15525,16392,16326,8101,11837,6116,14919,9088,6056,10689,11498,15268,6963
205,16861,5046,5821,2780,4476,7417,13319,7672,7868,5272,9933,11361,1482,2663
206,13563,7479,15252,754,7109,10499,2528,5800,17550,1432,17675,8043,4754,19265
207,5385,12860,3292,3795,2388,2815,15455,11387,9543,3458,8807,903,3428,13789
208,11654,804,7480,12861,3166,14580,12199,1921,11730,2960,2833,16886,7922,2939
209,3420,10178,4064,13900,5650,16648,17450,19393,12394,18635,12393,4664,2256,9222
210,14553,308,18747,12672,7880,11806,19418,4498,19286,18855,6423,14592,11346,7215
211,8437,10736,8468,8193,15446,4307,1873,17746,11276,1234,17965,12561,4891,255
212,18342,8683,11079,8790,2691,699,19508,16452,8785,5251,2485,16798,8730,4898
213,7850,16120,3397,617,711,19842,19192,16328,17731,2724,19357,7814,15288,5989
214,17141,17587,1832,15152,13927,15943,7845,7967,13043,582,9244,19097,15619,4733
215,7757,1768,14272,3064,3105,17117,12869,7864,9551,6980,4254,4123,5459,3553
216,10917,1389,13740,12578,16906,19304,9216,10496,9229,9646,13056,5309,12212,1606
217,4813,2947,17887,4930,7320,13464,361,14308,13604,5996,2955,8956,16153,16380
218,2462,17430,8323,7624,6951,1907,17470,5610,17434,11765,11426,19068,2639,18292
219,6365,1433,18432,1509,15117,1673,17671,8605,4002,17998,10810,19574,16885,4403
220,4932,16830,5712,18149,15542,12304,5049,611,12952,13701,1892,17003,18019,19979
221,12824,15205,17191,9733,9575,10089,11194,4421,525,1865,1426,11574,8524,17513
222,3912,9067,15117,1810,1360,4916,11421,11125,550,7298,15535,3407,6633,10426
223,3332,12498,2730,14550,19599,8791,8289,3755,4507,14022,394,1144,16099,7199
224,18425,14476,16391,4347,8678,4756,16224,10918,10730,15194,17011,3493,17450,14343
225,11852,11510,18746,19418,4613,5872,12456,4852,12555,3340,18757,10679,15302,11080
226,13030,4243,15424,6165,207,8824,10389,855,7409,14603,10361,11793,4651,5900
227,13360,15140,8216,7275,19378,6765,10688,12855,7255,2711,7066,5890,7122,10055
228,3775,14563,17975,19898,3660,4382,13085,9838,8180,6951,15139,18252,2430,13380
229,17648,487,5231,4474,1068,7651,14321,11257,5846,3036,16234,18659,11965,6497
230,5378,13373,4843,19096,15885,7906,4488,15611,7142,5136,1499,13482,1243,4258
231,8243,4811,3105,8991,14085,14080,14049,7937,19819,16671,14142,7139,15236,10729
232,17053,17632,13223,17094,13992,3555,8636,14700,4680,7757,17300,8353,11400,14825
233,4166,6130,15377,14009,5016,13457,15538,10331,17088,3113,15165,13050,10516,2486
234,19720,4514,15122,10463,8755,9574,463,9828,15393,7628,6276,8354,136,12316
235,11181,2740,18668,11106,939,9921,7738,18305,3428,16918,2211,10495,5809,14321
236,18960,13683,6428,13291,16155,6774,14022,17258,13668,19472,11897,3184,310,12377
237,8792,7700,5469,1637,7253,14972,459,10734,4851,14015,227,2077,9079,4114
238,5395,12196,15590,2060,9353,11496,14207,16372,17037,17572,4814,2813,15464,15440
239,7242,2780,19819,17529,14550,6994,17626,18751,12298,4302,15770,13480,14308,8456
240,13993,6168,939,12674,8039,5163,6498,4524,1124,4107,10658,13425,254,12346
241,4346,15024,5102,2223,14460,13353,18231,7430,13346,19743,5220,19131,13097,6821
242,10696,4544,6780,10718,1286,15512,4113,6466,17048,12458,11733,5222,19038,5346
243,7390,255,19270,3512,18133,8827,6878,19108,19086,6744,10645,1483,4320,14687
244,6136,16163,12726,8407,6564,4874,1616,5557,15504,2227,15020,6546,17571,8599
245,18812,18004,2874,15364,11995,8149,12452,10483,12567,19462,5489,12037,12042,7318
246,4181,13437,19459,5493,4432,10399,10502,19999,8230,4364,19694,5595,15164,18910
247,14918,16520,8013,118,13451,7515,10022,8720,18335,10491,3518,5750,5840,14845
248,7649,8411,3553,16667,12410,12749,5828,15247,1063,19137,17395,9426,6190,906
249,15439,1235,10372,13076,4138,16763,707,13042,4067,14744,16031,6501,6373,15292
250,11978,14322,10754,14613,12986,15305,19051,11633,15665,11661,15409,11930,7650,752
251,2568,13185,644,18176,13505,15428,5023,14061,5853,13362,15487,3939,8864,15557
252,19422,18808,2740,15185,9922,14962,16232,14129,416,16508,6599,872,13505,1915
253,776,11608,236,18593,17239,7949,10103,2518,7967,6558,18843,17338,2886,10347
254,15338,19763,7426,17495,8833,17318,19898,4719,5752,10422,9636,13614,9235,17633
255,17723,18490,6475,17506,1898,893,9645,9913,10177,17268,5672,17395,12085,8714
256,350,1982,12520,3415,2397,9185,2881,17975,531,12603,4185,3664,10114,12957
257,16303,13505,19756,10516,18926,3409,6861,10489,18502,2395,17686,19486,19181,12738
258,5929,5713,13771,13354,15670,16590,19791,14581,18652,17910,11742,4097,4788,15669
259,16640,15106,12406,4988,4614,7244,16501,13483,9132,247,7341,14314,2298,17061
260,480,13505,18502,6924,17105,7101,4423,13697,5929,12438,716,1422,13803,1897
261,16263,9530,1413,10034,19624,4724,6124,18263,2116,134,14985,8193,12662,2351
262,14651,11630,8621,4658,19399,6144,6461,161,19618,7179,2563,19291,18572,2240
263,14682,10959,3634,15612,14562,18502,7534,18890,19257,8807,16608,4820,17491,580
264,14294,147,7688,10790,19123,15252,2110,7994,15426,4667,6958,12501,19435,9457
265,4837,4769,3618,12466,11352,18524,4807,5334,15410,4321,2569,970,10174,7898
266,9828,12800,5176,6302,19475,4326,14587,5390,502,4621,13663,1469,14567,2505
267,6950,7530,18402,5570,18634,10532,2743,997,19890,14620,1245,9903,15471,6402
268,9827,18650,14123,19600,7578,8208,4502,16902,10079,15471,1639,10957,18135,17748
269,17305,13554,1757,13931,9473,7985,18076,19933,17285,1075,8781,9681,7637,6189
270,3921,17726,3277,12146,10693,17138,4636,3823,2411,8000,2115,18058,18306,15080
271,13328,2069,898,15953,1838,8726,16766,4155,18646,19392,19596,13560,3700,4552
272,4969,8324,324,2779,14177,13558,2067,6509,2717,287,2198,8847,8812,12135
273,4853,18394,9906,7967,10052,16721,9871,9660,13688,8514,12558,16651,13430,2375
274,5932,14616,17581,7157,15530,859,13843,2362,13662,10247,7244,12838,12988,18396
275,12822,12623,1813,8114,18228,7823,15130,4401,12083,9196,19174,8778,13304,16844
276,8046,14595,5020,10037,13026,19963,12129,11374,10642,12443,8133,18845,19508,12874
277,11923,14796,10929,7600,10608,5173,13920,14783,16963,6448,9917,15842,1699,15540
278,15160,1910,7883,2632,12649,12862,9485,3225,6177,9541,16535,14308,8515,15350
279,1711,11594,14003,11129,7235,14273,12807,9693,6007,10016,12841,15027,10925,18888
280,8433,5076,11911,19812,15532,374,17266,11308,8132,15613,4600,13651,13886,5725
281,5511,17072,1341,4652,9149,17926,5563,7919,6865,2533,12581,13838,2378,19265
282,17477,105,10008,7609,688,18370,18918,15721,7970,3007,13575,8286,11227,1872
283,9868,3249,10296,5740,17269,9670,12010,15415,10838,12621,3908,2198,837,1562
284,11206,18262,6098,4590,14148,8999,15026,19631,9264,5836,11825,2857,10108,13209
285,16638,10605,15179,18376,15910,11481,9246,1950,14150,3201,9702,6343,8011,13511
286,7486,10741,18728,3903,17554,14836,2571,10855,753,13105,4695,19172,7847,19430
287,15249,14323,529,3683,16084,6372,5289,10200,4613,16935,15883,16421,16099,16320
288,12088,12792,18633,10600,5735,7687,13315,17354,6810,11086,10000,14181,6341,13357
289,18919,7998,15014,17765,6703,2476,2676,17616,6213,10732,6709,3670,10553,15240
290,3301,13306,15712,4452,15106,5512,13473,3401,8846,1751,13477,974,2722,3345
291,6931,14996,3143,12325,9004,6354,5592,14533,11935,13408,14245,15891,1585,2488
292,224,1365,15511,10555,9332,15034,3411,7295,2663,7083,5512,9130,15153,15953
293,12977,19406,12422,18136,9467,11716,2231,9355,3040,9977,8068,19856,4411,11738
294,1045,1659,8227,14682,10973,1952,7337,11881,15186,13423,3268,5495,4915,11283
295,6420,3036,10134,9378,13328,6167,3881,19416,18065,1863,3946,9364,2726,7953
296,13215,15186,3644,6197,954,1867,4000,18252,13125,13663,17702,8913,10655,8028
297,1582,14921,286,17250,8052,17754,12097,5551,15331,479,14443,15339,3476,16724
298,18194,19517,11858,7633,8641,10544,10115,1413,11323,14673,17511,8118,12082,5734
299,9527,2033,8483,3053,15695,12648,11712,14296,9096,15411,7206,1341,8971,12145
300,15333,17488,2728,18467,8845,8551,4530,19837,5867,18901,17899,7284,10612,5911
301,14926,16153,19402,2864,12646,15413,16034,6611,16856,13338,4522,14013,12973,418
302,6154,5769,15627,9116,16734,19309,4896,5553,11123,12833,331,11201,5990,3700
303,15398,19412,15388,2025,7098,9866,3467,2834,5670,16920,17886,16577,2004,3541
304,5700,3307,17170,423,6894,9812,13975,2585,14888,1999,8089,16646,14181,18476
305,1872,17426,2822,7719,2758,19298,11331,12138,4991,2972,13450,6920,5381,12236
306,3682,16140,4732,803,10374,3908,6518,8596,10794,10554,17683,15856,11637,4129
307,16524,9735,9409,19682,3267,12102,10871,4886,5708,12831,10571,13353,10804,2907
308,16316,17187,10509,1115,3687,8189,15982,7229,18648,8432,2769,5462,16458,14642
309,1027,18688,4603,15792,15471,19487,2062,17920,3542,12629,19751,7228,17512,10630
310,13229,179,18629,15705,16382,4554,13877,14326,3578,6315,2415,19769,13240,10762
311,406,9522,6055,19906,13685,15327,5405,6169,5544,13257,16017,17074,19058,18000
312,2254,16383,6552,9971,18186,12555,11032,18671,16838,19109,18403,8630,14343,10896
313,6118,9380,15715,19033,7541,8438,14067,13141,19521,4442,12877,8067,16897,7557
314,8184,16280,19007,18471,16922,18077,14010,9270,13649,253,4871,19987,17169,12575
315,12499,12624,8470,4869,10346,12925,16724,12253,13648,9492,9012,10529,13463,19276
316,6471,3505,17473,15818,10741,18769,10472,12481,16121,5977,11069,1221,13315,14882
317,7859,12801,18632,11310,1300,6573,3389,13845,8469,11293,17393,19804,3198,149
318,17674,18104,3352,5634,127,7615,6334,14633,4248,16574,13721,4789,1522,12411
319,9112,8786,16911,13174,3208,4524,9686,15430,9931,4876,15400,16974,13957,17874
