"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015"
30,2333,1665,3573,13985,16982,12272,19525,10038,1762,6036,16935,7567,14186,1047,5587
31,8549,10621,4115,14767,15479,10607,6490,15461,19480,13791,1649,13329,9583,4059,6568
32,19119,9957,17149,11863,628,7581,19790,5414,11753,15895,5044,16154,19223,6223,7582
33,8463,19619,4800,11615,1872,19602,1281,4324,2711,11131,11545,7455,19734,11711,1871
34,3992,2121,12949,12430,17430,19522,16813,8088,11358,14694,15230,12244,1933,18082,6996
35,715,13575,8865,7950,3559,19574,6644,18520,19607,12783,14322,15709,12543,2569,11179
36,3577,18162,4884,19815,1757,9815,8434,19422,3693,17310,2315,9311,8223,17633,7241
37,2309,10074,672,9566,14229,11816,2424,3454,3783,6307,2399,11317,13975,9101,18399
38,2622,15655,15006,19595,645,10948,11288,10164,5417,12659,19497,19694,12604,15727,11101
39,7416,5284,18427,18380,790,15104,8007,709,6609,14320,3861,5512,2991,17684,5754
40,2347,2904,11308,10167,9608,18809,4826,16536,17656,12835,3126,14459,14837,2234,1289
41,2670,4406,1029,6926,7513,19710,5931,19357,6005,4972,4545,11772,12564,18129,19460
42,17724,5537,371,14052,17313,219,9418,4895,3957,3028,11648,10388,3518,12534,6661
43,11931,8381,2390,10089,9321,430,17673,2479,2971,1060,19675,14800,488,8845,6148
44,19434,18238,16112,7735,5058,2230,4171,14981,19324,7425,15846,15684,19663,1564,11009
45,18918,17438,17452,655,16529,5709,17568,9361,4375,5924,12660,10079,17320,10679,18955
46,3515,4747,17217,5419,10701,10129,14943,18423,10914,14813,18674,11838,19029,12398,13540
47,15353,6234,12181,9113,9023,6211,12847,15328,3477,4728,2399,19861,1584,10618,6390
48,2527,15363,504,9794,4776,8304,18339,2820,15308,11588,12484,8440,1518,12944,13281
49,1822,1603,7615,19119,11616,1794,15203,1380,5539,17241,12483,10303,4225,9561,18092
50,1644,976,11020,4029,16700,8056,11691,19087,19226,2550,6120,7131,14311,3715,14341
51,4737,4453,13884,7416,9986,12174,7496,7554,5353,17385,1402,5248,14062,12307,17480
52,3072,147,10672,8070,17067,18954,19280,5570,15992,10842,1249,3311,15750,8306,4573
53,10611,11319,16562,14438,14979,16004,13040,5827,4149,15231,19055,2377,9513,18302,9701
54,6619,6010,7328,8529,17002,18944,15290,4296,2949,8574,2341,4617,1127,2402,10271
55,7756,12200,16553,15219,19108,18436,3835,3110,13928,14123,8759,11208,18719,18343,10797
56,16770,154,19921,17407,9774,6980,2333,477,1198,17282,3123,14925,11210,19903,12784
57,12103,12016,17656,10690,11499,6240,5533,11321,8438,11003,407,3621,6188,3797,10862
58,15073,15221,19098,18231,5235,6707,2307,2159,14342,16409,11232,15465,3871,7090,589
59,2413,3735,3084,18994,6309,5808,6470,7715,8148,19182,10102,8393,13497,14802,5008
60,1975,4235,18535,19252,16150,10521,13179,8982,18647,14527,17485,10068,1726,8091,19737
61,14064,1325,10914,11578,12675,5125,19290,10617,18741,16710,8888,6952,5627,8756,15027
62,8894,16923,11535,3400,10561,16007,19458,9361,3430,4200,17918,19541,4428,12711,2864
63,15658,7401,6366,6612,11074,4290,4542,19815,168,644,2446,10368,12376,6354,13310
64,19290,12312,13380,3572,9258,14557,11851,291,12892,10952,12767,19547,3877,11875,16843
65,4826,8265,1730,3105,9540,116,14500,17578,5359,11940,8865,4286,5776,14341,16651
66,7137,11538,1795,11676,16375,15770,8264,2711,4249,1768,8900,6044,15926,2225,4442
67,13071,10976,2600,9243,14073,2472,19574,2745,16125,3351,886,12789,15250,17282,12328
68,384,16780,1750,2862,13972,3225,14668,16540,2284,19695,2013,17751,15867,6309,6355
69,19414,18212,8729,133,3435,14609,11837,16451,5763,3443,15063,13690,10446,19291,874
70,8479,17322,16795,13927,19162,9951,1952,9321,15642,16411,3744,16127,19333,8615,3136
71,822,17626,6999,17884,13221,16153,5623,2211,3351,10615,287,17298,1354,7608,5895
72,13504,9304,15811,10318,16954,10302,15669,5820,14347,2201,16979,4823,1937,5887,19862
73,13931,10304,8368,11105,17561,3634,3363,683,9362,4154,19779,13699,4203,15740,605
74,12743,6089,17051,18409,10053,3134,14115,19369,954,1494,1986,11858,7709,14156,10783
75,18541,16713,7762,9008,6104,7064,8375,15952,4155,12081,18540,11486,9346,1616,5406
76,15135,14595,2185,9481,18950,8374,332,9221,864,4480,3926,14336,11940,17069,7880
77,9028,7209,8428,9635,131,8962,5015,10203,1161,17137,14144,16130,10339,4656,10093
78,14454,3197,12248,1203,687,4151,2935,8033,14857,1075,8148,3332,3490,12599,19763
79,12419,19205,8757,9135,17044,5112,1225,15435,14342,6099,12700,6070,1931,2472,10506
80,11316,3517,8019,12942,14418,19728,18476,9655,9316,4741,19655,6768,9690,17538,487
81,8673,16932,18367,17128,14757,3793,5791,8018,17449,4041,15151,10177,16801,2658,11646
82,15975,5937,8248,6227,8144,5713,3350,2692,2718,11148,15452,15826,9276,13156,6458
83,897,11342,1280,3223,5369,10279,10522,13798,5938,17661,281,9607,16479,1676,5984
84,18673,19147,15433,2372,12011,4425,12814,11010,17229,2441,1706,3439,8402,7021,18034
85,13286,14844,4840,2337,14722,3156,4273,13666,11174,18480,11357,1813,7936,12780,18441
86,2034,6278,11630,4561,16920,7067,3616,6053,13791,18869,7810,4898,11510,17389,12855
87,4832,6022,7351,13841,569,12942,2081,18956,16398,11996,9378,3354,11000,13263,11765
88,18269,18745,1956,10015,11651,13884,18666,5699,19979,11319,18384,3792,3871,1048,18255
89,8334,9815,10509,18573,15236,9637,3419,9855,18587,15907,7862,14181,10233,9997,11998
90,13907,9355,9620,8096,6692,9459,17325,8124,16663,2002,11547,6088,6516,699,11484
91,11346,186,2843,1465,19276,4697,10535,11130,1847,12395,4146,5286,1915,12949,17760
92,7501,14356,9219,3234,11803,17305,2678,9982,1928,19837,6379,4664,11992,17392,3379
93,4722,8498,6904,18697,14316,12779,18199,16827,11635,11970,9624,8826,12481,1123,2222
94,10543,19431,12251,8354,726,8495,11536,1020,4896,4225,15686,11457,4253,3670,6025
95,10746,16577,19387,16467,12336,2086,4004,17725,4622,12159,15595,11505,3091,1678,10704
96,1748,3631,19901,4371,17455,9093,2073,14604,911,4388,11841,8023,19768,4709,7573
97,10084,16220,8648,19024,2733,7364,13854,7872,1069,3710,19223,13372,14866,10194,16916
98,6083,3893,11492,17104,1054,971,14036,13711,16739,15863,6176,14712,17654,16818,15536
99,10952,7370,964,5723,13559,1251,15011,8653,8325,561,1979,14535,16101,15925,3489
100,11935,14463,2454,19991,10573,1551,8504,391,16660,1927,9891,5365,4434,15946,18577
101,9665,10091,9962,16307,15849,11147,13652,5985,11840,6533,12324,5427,2426,14928,3272
102,5151,6433,13810,7966,15598,18430,1918,8857,5658,12625,5428,5651,16871,16067,13872
103,8547,2562,2947,4455,12745,1991,6737,13807,18449,18358,2944,1957,12771,19587,15582
104,7782,11686,17505,6140,838,18258,18523,18482,12501,7774,1717,3060,13907,11941,5532
105,14204,15030,9737,700,14159,3867,13241,16674,12754,10934,4260,6186,13741,12593,18771
106,16487,9477,19602,9942,17697,3195,18075,7829,14321,4774,11573,18143,17807,14604,1996
107,13777,9736,3541,10395,13157,11972,6977,18832,16101,3507,15978,16940,7392,6108,9443
108,7803,11349,9723,15440,16169,3276,3820,15555,5567,11796,18668,10871,1498,4282,17106
109,5085,4454,14105,9629,10534,5528,16829,4233,10806,11478,627,308,4863,15941,17169
110,1897,7874,14190,6607,15035,9665,17036,12972,3432,6375,13016,19216,10500,5785,18087
111,12203,16759,6789,4112,13103,2084,12669,17842,4272,1698,18215,16877,11538,4055,4468
112,6633,8353,17205,13924,7063,9887,17311,14785,3265,18040,11884,7609,3547,16212,3882
113,15771,6357,14624,9256,11577,10212,13565,6179,13383,7017,10284,2442,5593,10013,19116
114,3806,14509,861,17862,14936,10784,8375,2590,7439,18075,4965,5799,4404,17945,1771
115,5439,9761,7827,18015,7463,2488,16888,2461,9726,6951,18558,17681,8109,18715,10260
116,7916,11644,12244,17953,6952,2725,12878,14806,6481,19204,1891,10510,3870,3014,9561
117,1976,8168,4764,254,11131,9728,5905,4551,5105,18008,15144,15368,8003,10322,1131
118,19031,3417,9641,14930,2448,2607,14477,14153,6582,18470,15596,10518,9106,5676,16778
119,14478,4196,10428,16431,16733,11234,19320,15458,11396,11052,3398,1439,4500,18172,6669
120,6748,13731,14601,9132,2515,13480,7814,17130,15398,8176,17296,19567,1948,2375,15746
121,6461,4394,18355,5440,7954,5090,9064,10125,12048,2009,15333,12456,5875,6492,18999
122,12201,7449,3296,18217,4295,4123,15692,12909,11098,16477,19358,3414,11735,5851,8218
123,18632,15941,18685,1335,19748,189,17167,10307,1443,5521,18672,7952,14322,18768,19692
124,275,15407,4257,5948,11102,19687,16982,4190,10038,939,16047,5235,17537,685,4496
125,11711,3490,17846,11929,14281,15507,11391,19274,16525,3850,12282,7765,12548,14720,12611
126,18441,5519,2380,14812,7744,3902,1296,692,346,11897,3209,10752,17752,8837,16570
127,11677,18810,8085,12768,2006,10530,14642,17046,10615,19313,1702,19127,1736,14629,3137
128,2945,4575,4665,11587,9598,12962,4583,3928,16296,19494,641,14410,14553,6019,18249
129,18921,2566,10727,5851,8142,2752,18711,2470,13959,1002,1135,10004,5949,4219,6652
130,1943,5640,11074,10826,10721,1316,6974,3307,13721,19496,13364,19274,4951,8561,6203
131,1637,10426,3329,17914,13557,13387,10500,16876,11103,2327,6186,13844,12436,11755,7503
132,9752,9131,4619,3257,321,6697,10755,15732,18304,418,2144,19527,14803,3883,5485
133,17300,19215,7606,11286,15240,10915,9767,8867,18543,13044,6847,7458,8164,17401,4100
134,2975,15343,12892,3954,11910,18982,10901,12638,8903,3159,12399,5619,19735,19945,7952
135,610,6890,9499,9345,16595,17496,15948,7316,9625,9366,8745,3248,8284,3207,18866
136,10753,4541,10179,19396,11950,18555,4652,7009,9161,15419,8678,11162,11056,239,13877
137,11230,14613,16382,14194,14083,19823,13822,517,3542,3824,13694,3781,4874,3177,6354
138,4422,2108,16957,12721,14368,12582,15353,3476,16539,12845,4720,13719,9665,583,3728
139,3651,19225,14281,18196,9152,11435,18233,19172,11104,19576,12891,11247,12782,16227,19331
140,814,640,13751,11771,2758,14809,3531,6990,12181,11417,14911,17564,6776,19320,1323
141,18689,3991,14547,1077,5599,11988,16808,7394,19865,5004,18263,7104,3440,18872,3711
142,12639,6168,11500,11796,9375,14926,5236,3117,12491,14677,6938,1098,15179,18650,13332
143,1491,879,8373,15832,6117,15070,12739,14032,11562,19771,10453,7373,11210,16253,13217
144,8014,1314,9844,17493,2299,10725,8314,339,13276,4094,1742,19995,11418,18460,5362
145,9932,1857,19186,7180,18620,1998,18499,12838,9502,2523,9151,11997,11970,2678,6028
146,3104,8275,1223,7629,11537,17504,11323,5175,17492,16426,7343,5454,14368,10060,13292
147,17540,11812,16446,16317,3199,16159,458,13470,5880,17539,1629,7822,12932,8080,16526
148,15144,6498,11672,7898,11704,2948,10641,14036,7226,10465,2457,4947,6656,4861,13340
149,14547,16034,13198,2798,8784,1127,9172,19428,6338,1126,11576,13388,19317,4575,12802
150,14378,10002,4012,2735,4077,1712,4247,14352,6397,7226,16934,10824,2882,15046,12158
151,3106,12563,14551,12048,456,376,4811,2945,14327,649,17620,17283,2070,18369,11870
152,19813,1107,2456,2058,12091,7295,19045,6261,12690,11087,15133,8042,7836,6773,3949
153,15222,11084,14010,2800,1168,2938,2655,17315,3296,4970,9163,7657,3081,17419,11954
154,8079,6174,12591,3469,1358,8545,4654,15113,2526,1234,11334,1683,17665,3667,10450
155,345,10161,8277,14547,10517,5292,11781,7287,19730,3698,19125,2348,10297,10460,18808
156,12636,7990,10617,10177,5219,8034,13159,19023,3556,17684,6209,7302,5645,2994,12541
157,2598,7261,5977,16705,14496,3288,13546,18516,6506,1987,15482,18644,17399,6176,15792
158,13874,3920,3149,13452,1430,16200,6583,11561,14002,12911,4314,16992,16718,15619,13980
159,6259,4025,13493,17758,13793,5915,10203,542,17051,17171,7024,2606,19756,10358,9809
160,14382,7309,18050,12664,18678,16308,18155,8949,16456,7937,7591,8739,13704,4281,9550
161,13624,13136,159,7417,18594,10552,12455,15051,7228,2595,18669,19607,11220,7925,11890
162,8227,1427,11016,15836,16892,16473,18398,2256,6751,13366,15945,12602,12271,18725,4190
163,17237,13778,16944,12529,5850,17222,6510,1218,4317,10447,8551,3935,2920,6537,10232
164,19636,8685,19329,3023,1359,2871,11218,15494,6192,5656,12377,14700,15296,5437,3206
165,13903,13768,3509,19488,7939,11397,19694,383,16203,12286,5868,13293,10968,6826,15216
166,2432,8461,17963,9252,19338,14481,15317,1826,4156,18137,2761,6972,6830,6647,16360
167,3047,2784,154,15221,7585,18748,17262,11595,5504,10960,9141,12689,1148,9886,11600
168,3884,9763,820,8084,7755,911,6351,3794,1944,5398,11368,16361,13059,13190,9385
169,11335,9594,10239,392,17669,7764,18962,12496,14657,16470,13478,15055,1651,1398,3420
170,589,6470,5546,9843,10111,13503,5609,14218,14862,10829,6095,10412,3612,16347,14345
171,16636,18563,15827,957,4758,9929,1329,7874,8581,11221,11087,17962,8611,17821,3710
172,9267,12032,8535,3002,13916,11088,7045,2439,12665,1156,1235,5320,7717,11330,19721
173,7945,17161,7290,8657,4809,1825,8939,17747,4936,6391,5595,10076,14258,17972,18136
174,11194,8842,17934,14408,13833,6443,19920,4893,5203,14817,19827,18197,12931,8928,19728
175,2592,4924,11941,10311,2708,11527,342,12141,374,14749,19054,8875,8704,15939,9356
176,12089,4485,4058,13920,12397,10403,15540,14719,1774,402,12867,19381,19464,5226,12587
177,5413,15775,17719,577,4357,11186,13412,12295,15212,8117,18061,11317,16504,4983,12922
178,10506,628,4719,12476,15409,18590,14885,16322,14348,11706,15161,3179,3000,1275,4689
179,8952,17223,15393,11830,2885,3052,9840,9125,12049,13939,19331,12200,12528,527,13655
180,9637,5338,2674,6388,3788,18055,3282,17160,7186,15223,19219,14762,19996,17877,10336
181,5162,5513,7023,3222,16978,6988,9658,6419,12549,16072,16107,18382,17149,18541,16523
182,19543,17198,16232,10034,18212,8220,13707,10104,18005,14809,14320,1661,11760,16338,19966
183,2915,6452,5021,11509,3248,13012,641,3178,11470,16404,5136,12304,9811,14463,12175
184,1620,15625,19637,18807,16997,15060,17573,4677,13500,18435,6981,4637,9365,5768,15528
185,15575,16230,12143,4941,4613,16739,14120,3733,17050,11517,8404,15185,12013,6360,6664
186,12718,17537,15635,8948,9359,8790,7273,1532,6656,4262,14598,14235,14782,17791,17781
187,9152,17249,16325,4954,6962,6960,9279,15020,9649,16410,17444,6440,16588,2579,14642
188,13258,2644,2826,11534,8477,6331,19981,6658,14988,553,17583,9745,11615,4980,3199
189,10948,10590,17255,18086,17276,907,4778,7164,15537,670,1983,9448,8819,5598,4920
190,2231,10919,18316,3582,10760,9691,15132,12464,7919,13373,3551,15724,6342,5457,10374
191,12303,2699,18138,9134,12872,8061,19582,8349,13153,7572,19093,11994,12551,2981,10439
192,3254,16989,14466,3777,14850,15401,16706,3991,11414,8651,13617,18174,12798,15288,18811
193,7868,9902,15415,10027,18750,19298,4110,13132,10626,350,8722,18818,17716,12872,6278
194,17902,7445,14042,15024,2144,9901,3156,16490,13873,6720,9553,13989,15786,3614,4911
195,5997,2902,9533,7670,4313,19744,10546,12365,3737,5267,494,12414,16304,10265,11788
196,11646,8626,1961,18879,13352,4497,4833,14925,17193,7846,16501,8008,14805,9477,5857
197,11319,8930,17777,1827,8279,10063,10524,19629,11151,16242,16516,11682,9051,11270,10002
198,5262,973,19088,11472,8789,3070,12212,7665,18300,4301,11983,6030,9531,2920,3422
199,12318,11161,16857,15866,12273,8428,15166,7655,5813,7531,16177,200,9112,2812,2529
200,2406,4101,14421,1990,14724,792,736,14704,17542,19178,12348,10997,12055,6051,17086
201,9752,10670,7569,2330,16904,7551,543,2235,14505,19309,6345,18643,11819,5226,16158
202,10557,5687,16624,18136,18608,16338,3357,19802,7590,19808,14920,10371,19361,3767,4424
203,712,7848,12474,19714,7161,768,12303,4077,6902,14485,1746,15894,5036,10118,16190
204,8763,15739,10056,4459,3660,15725,16000,161,12726,16826,3747,11431,2893,19807,4965
205,11254,10046,3938,10897,18828,12259,16278,1905,15083,3397,1913,741,15054,418,7050
206,6159,17997,13544,1823,132,13864,6435,9863,9787,10889,11040,11913,1850,17347,7766
207,4912,2098,5333,2783,7818,5447,19131,9494,17698,17810,10125,739,13869,1525,3451
208,11788,9223,13322,4382,14122,8629,15096,7486,10848,5334,18611,19451,538,16470,5474
209,10849,12354,3417,9324,10180,16619,9793,11278,16239,15800,14515,11161,16252,14831,11852
210,9551,19408,9230,4132,1559,733,909,9216,16427,12535,15417,12032,2546,410,13160
211,19101,19483,18577,17694,9106,18721,1623,18761,4320,16173,14828,3456,3965,15421,3277
212,12902,10953,17244,5623,7261,17907,874,15918,3653,4049,6717,8441,17073,14330,8866
213,10020,14985,19773,7689,16149,8144,2102,9381,9463,15139,8208,2306,12915,1157,15608
214,11447,7953,5872,10990,12240,17450,7030,17011,14173,5193,14034,7562,17771,11429,3832
215,5462,4112,7940,4467,10343,10936,8771,5503,1672,13438,17185,7437,4497,6962,2448
216,1018,8704,106,3948,5453,11740,7583,2302,17127,6012,3834,2291,13697,729,10727
217,5931,10912,8456,18528,18694,15610,16351,15531,17897,3434,1910,2146,7484,4379,5876
218,6233,5408,4498,19704,7418,12354,18106,2520,11401,5268,14294,16654,14138,244,2559
219,13364,3974,17515,7826,4269,4595,1943,6930,11490,19198,849,13819,14623,16303,8089
220,6172,13795,3005,2931,15106,6792,17185,11035,9398,5701,19545,16028,6459,13209,3628
221,566,12750,18018,8241,17218,17046,9781,10635,16685,2001,13245,3241,18349,12205,19255
222,3936,18412,11918,11317,14194,19522,9046,10690,6866,17829,8572,13547,14599,3881,19557
223,13829,13335,8063,2853,12307,2128,11604,19723,16798,1951,16330,8178,831,6285,11023
224,1083,8110,15231,14495,6191,17758,10127,5792,3725,17580,7073,12786,1436,16163,15465
225,18133,15584,4606,14847,12493,12522,9706,14523,17774,378,18264,12289,15365,10899,1130
226,16879,681,1823,16020,9233,14863,12083,10816,12883,17116,17148,19636,1976,8595,3984
227,16150,12086,3388,16990,12666,15533,12646,3474,17708,18318,17442,15301,14815,4632,17392
228,10485,9727,16629,19098,17211,12430,13288,9852,17977,19360,244,16083,10227,8701,4760
229,14472,543,16984,7907,17653,11353,7520,10477,19322,10597,12826,17064,10817,18416,17302
230,369,18384,11678,13148,9574,17553,6396,3899,15340,15938,9934,6679,12235,1790,10288
231,10796,15031,4828,16837,18762,8559,3812,10395,19491,405,13439,4080,13575,7735,15184
232,13133,11708,11211,5244,5856,13522,6808,4483,4477,1861,9337,15663,17015,17977,4569
233,8562,12521,11498,8951,14189,18576,16767,16205,12015,11899,2152,12771,12870,2482,17686
234,6417,3078,10460,1292,2028,14911,8417,4333,3808,17379,11759,19821,11404,13691,2152
235,18716,9117,10269,13519,15346,14330,14518,2582,8419,551,15819,4234,7403,11978,18965
236,18030,5640,16423,2694,18420,14342,4949,5884,835,19502,9278,19865,1066,7041,6750
237,10303,8662,16679,18909,10470,1030,13690,4850,7671,1779,15376,3089,6760,18393,3811
238,18608,15934,15023,11497,15958,3541,11261,2674,18445,17092,1459,15133,7514,17567,15016
239,6919,5896,9101,19464,19596,11841,6714,4600,10472,2947,10438,19474,13429,4523,17132
240,11224,2413,3626,16657,4776,8206,14412,10403,19994,3364,2136,1294,18121,8226,5869
241,17020,10278,2140,19771,17772,1013,2571,779,12436,11922,6299,13934,17520,1860,655
242,4231,17271,11730,4417,13496,2685,8496,17838,13800,6253,8313,15280,11830,504,9144
243,5641,5820,8019,18435,4787,17329,5314,13852,9884,6999,14484,19572,16757,3751,7226
244,18340,10292,13140,5891,12540,6209,12360,1047,10092,18599,19764,11543,18025,19930,19386
245,8406,11896,9009,18096,19100,5846,15433,13077,856,4075,5811,17811,5080,5304,9031
246,6851,1061,18806,3529,11419,13088,7471,2259,591,11911,280,11837,16698,15622,225
247,2619,1633,15574,13175,15204,2228,7322,5685,6926,6264,7300,9943,16554,19279,869
248,19694,11114,15757,3480,4317,9433,2837,688,12744,10866,12912,14420,17660,18128,2376
249,335,15828,14263,11030,7272,11997,5354,12865,8210,7927,16468,9579,15121,3800,3514
250,10245,17267,4605,1869,9875,18401,2602,4543,12221,15935,11820,1278,8367,7857,8411
251,12659,9121,6638,7325,2085,11044,8434,5437,8650,3956,3320,1262,6213,14908,7191
252,18726,7400,9358,13873,10052,14412,9048,865,11890,13650,8761,10972,13530,162,18832
253,15493,181,8324,13401,5374,2225,13163,17414,4665,13030,4676,9615,3330,14196,16401
254,4117,3729,5153,14330,7284,2797,15286,15763,14918,18016,15413,15445,7479,13499,17938
255,14986,10928,6433,10560,17501,14756,2040,1245,3152,2951,13873,11878,4300,18273,284
256,4310,964,18254,11180,19751,12374,2127,11239,1725,18390,12975,17770,14050,9819,5158
257,972,3339,10392,18875,15481,16250,15884,18916,11349,13598,18769,13776,416,18230,12164
258,9000,4085,902,16214,1506,14761,13123,3656,6152,10532,101,16091,9107,8308,17138
259,13937,3240,6281,6160,16102,14048,15959,17802,413,700,18948,3719,10777,15934,16383
260,13525,19159,4906,15574,12764,1803,18159,2794,15551,2501,8603,13660,8975,16976,10205
261,233,13917,671,17305,2268,4927,17438,4699,14818,19451,10691,4527,16465,451,14590
262,2099,10293,6654,949,3795,9592,9633,19458,10427,14022,16635,424,11708,5101,18472
263,6382,18876,15995,11503,13495,11734,7781,7285,1980,8412,8412,17014,9028,3361,3907
264,12812,10235,13199,15102,17942,16936,6833,14150,9336,2170,9852,11375,10537,14307,15027
265,8861,19051,4384,3284,972,10251,16758,14196,4530,14286,18064,9191,8724,2798,13915
266,12011,9239,11205,13321,3507,13252,5036,8185,4675,669,19922,9071,16310,2397,8444
267,11891,14371,5630,3569,7210,3053,19348,4432,5517,11284,15993,1061,16504,19095,9287
268,4475,13739,17804,8659,12658,9368,7969,14474,11136,11385,2378,14339,10114,3840,12543
269,15535,7659,3239,7036,885,788,9275,5188,11672,790,14670,2725,7943,18476,4724
270,16166,8139,4956,2342,16242,14988,4341,12697,16637,1605,5380,5159,1332,18615,220
271,6785,4358,12843,16691,17030,14548,12051,18628,8073,8648,19336,130,15309,16776,883
272,12870,12922,11205,9660,14303,13564,2462,14758,7766,18951,3852,1505,5685,14281,3812
273,16464,15511,1684,8795,18842,1148,2290,8755,17902,7844,1501,5395,16505,5986,3800
274,5488,6464,11312,1007,5567,11683,5316,771,16017,7179,9331,17935,3436,1827,14017
275,6168,9772,16776,14621,302,6443,1878,11140,6655,7052,8996,631,5112,10681,8140
276,12001,8644,11854,14212,11812,1702,19040,18210,2254,11948,12231,8982,15208,4067,4922
277,4720,1613,11601,4745,10678,10935,17540,1010,11138,18301,12571,16751,5601,14687,13846
278,18110,1585,2152,15289,5451,16925,1639,16862,13286,16624,6482,15479,11425,2784,15162
279,8987,13012,2825,16378,15610,4795,9671,2485,9456,5002,16089,7266,13708,18363,5642
280,6933,18435,3658,10031,19842,9033,2162,18447,3890,2262,11546,1530,6387,12206,10255
281,9046,13508,8267,421,3933,4944,13239,9100,19647,9433,10818,6585,653,14270,13686
282,4321,12177,9491,5644,2256,10198,7863,17416,18845,19043,499,13127,17381,16013,5787
283,17207,10561,8011,3429,14523,6854,13168,5332,5362,12513,16663,3721,9869,10341,579
284,7744,17777,14146,12492,13417,17391,5618,9085,5215,15769,17784,13934,4487,8683,12920
285,8446,5260,19588,8692,13051,6853,11258,19672,6365,9091,10644,7680,3916,5406,500
286,8663,9587,10860,18104,9878,17231,608,17665,2364,4266,15961,9865,14857,6660,3407
287,8676,17694,10923,18638,17577,9691,19838,11974,18794,13353,343,19314,6842,5138,7453
288,7078,2713,17099,14442,754,1855,14349,2551,3509,19103,8328,10804,9882,14009,18225
289,19183,390,13501,18174,5471,13222,10587,7602,4857,1678,4297,19530,3465,12707,7440
290,5562,605,7305,3155,6552,7299,8696,9406,7120,6971,9851,13127,14221,18805,4669
291,11152,11090,12003,14321,18109,678,15624,4880,1737,15089,13626,11306,3253,7522,15832
292,6324,12467,13333,2498,853,7483,16944,16309,13115,9428,10767,8427,12013,12927,17275
293,12232,3806,2663,7972,10463,2326,4759,13839,1963,10768,13465,3116,16873,922,8344
294,14247,4990,5216,11447,17944,16375,1365,16708,8457,12453,10321,7707,8703,7604,13894
295,10381,6561,13232,19154,4236,3148,14254,7959,4335,18723,12713,4598,19155,17226,11847
296,5420,5990,7494,19031,11811,4588,6770,8260,1058,9132,3064,16316,6373,1696,1397
297,1085,5688,10671,12746,8225,13043,16613,12905,1361,19269,474,16404,11146,14894,8666
298,11259,11160,9964,8702,14301,19830,15782,12625,10899,10181,9540,9402,16948,1997,9516
