"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015"
22,9607,15446,12243,10997,8163,15511,1803,2872,17955,2729,7502,4926,4513,13537,16140
23,13308,14245,12942,2537,1200,17958,611,1443,10507,18108,3232,15387,8379,9291,9332
24,14658,8966,19261,4698,14045,14053,3341,13816,5184,12626,17177,13869,15744,4971,7967
25,15117,5821,8966,17293,13147,4594,872,6086,3510,240,18054,2914,19019,14508,4660
26,17050,8117,12701,11645,11212,8143,12055,12593,15163,5801,16038,16587,15940,188,8479
27,1873,4305,12943,3794,785,13066,3705,17935,2760,10787,4440,16265,6921,18929,9675
28,10485,174,10116,1412,8388,14171,3796,6690,8872,16801,4679,2676,19743,10375,9297
29,18276,16972,1122,13932,9952,7079,10344,19075,3045,11285,11539,10004,7313,2077,6192
30,5449,17131,14945,6477,8311,17147,7630,256,11704,14997,10116,10824,9554,4766,4864
31,12720,5189,1679,12581,10224,14730,7465,11855,14460,8079,16512,3052,8117,10648,12442
32,4683,17354,5410,7624,2079,15718,3561,4482,12309,14998,15613,10213,773,554,1816
33,6867,3687,19251,18290,19049,7800,14897,6107,8848,14578,14590,13191,14447,8396,7437
34,18024,5333,4556,14821,14181,15234,18867,12533,18958,17363,7812,10273,10715,17332,15184
35,7461,11257,1104,5845,10850,8218,162,5021,16010,1494,2763,12750,16037,526,13164
36,7906,5319,2456,1159,13355,7113,10400,168,14455,2298,3496,19810,7318,8146,18658
37,16228,1921,14654,8028,13564,17556,5649,13153,3451,17902,6737,13662,10975,6214,11525
38,18585,9730,19043,251,12765,16879,567,19011,16913,12468,8634,2802,18518,8646,12331
39,5299,7933,16418,7414,10832,15620,5269,16226,16957,9838,17067,3530,5108,9096,6054
40,3603,8713,12248,14735,8505,2467,3287,11195,16563,1181,8746,15787,4835,8658,1486
41,4683,19985,11007,3204,6214,5180,4521,11920,4394,10391,7609,19424,8540,13011,8925
42,13156,10380,4892,18202,11677,2210,16135,1802,1092,13270,12424,12178,17803,18386,17370
43,10501,11265,8538,7645,3072,1634,17105,16067,17084,12810,17839,19215,12821,8122,8733
44,14851,11794,11093,12211,8832,16505,19699,17102,17870,183,17147,4033,4031,2035,14141
45,4511,7564,3095,19341,8199,19130,10151,17286,12221,2587,7603,3895,7563,14297,2575
46,10832,3927,7397,16996,5080,5103,6838,19239,13941,15980,17050,3374,7336,18065,11985
47,5198,4955,19763,1520,102,12935,4586,1338,2946,16614,3671,12893,15450,4845,9374
48,18378,10083,17739,9733,7847,18575,12043,15481,14910,2489,11822,1827,8482,9521,19057
49,1838,14138,10496,3189,3156,4231,15127,12559,14458,8817,3232,18283,9801,11957,15454
50,6055,19731,16443,9118,6160,11504,780,8451,10992,970,17265,6327,3796,8709,8287
51,2262,17509,11511,2599,5756,8206,19124,961,15869,3401,19557,13370,1272,9136,13804
52,3661,16702,8340,18825,5331,8946,6359,18376,5570,16580,18610,16353,18215,12073,4804
53,18094,12721,11230,7297,17304,4857,19610,15958,1448,4603,7572,1420,11250,4200,12396
54,7090,12735,13820,16844,8019,14226,7685,14181,11670,1105,13102,7076,15739,19653,4040
55,5636,18594,1587,17717,14578,12704,12609,7832,3461,3986,6720,7240,10862,13230,18873
56,9862,18745,177,14827,4861,18691,6218,16680,2039,9650,8894,12493,10604,17435,8057
57,8442,4062,6429,2877,7414,8774,18098,6778,12829,10957,13164,19538,4890,15906,3944
58,526,19281,2725,19972,9456,420,6418,437,5352,1362,940,8523,15561,13296,14314
59,13831,9032,201,12699,17641,6045,7298,16261,11583,4619,18056,5767,4028,10875,7497
60,6028,12982,18079,10889,5936,14256,16536,8306,19121,18330,9657,13268,1377,4618,18350
61,11188,17581,13048,19114,7333,606,19541,14873,19932,7934,1353,12063,7329,13701,15752
62,11847,9557,1308,10503,12523,5495,503,8122,15229,9681,4434,1978,18051,15714,3526
63,1761,6856,408,2043,9619,19203,5716,1518,12801,8142,13497,1175,13214,11265,4837
64,14343,10120,8626,15212,15939,490,387,469,12575,8743,16271,9369,18284,10289,16507
65,12805,5092,9616,11030,5438,12160,5841,13548,14153,9155,13269,11180,5922,16895,12752
66,17754,18087,18755,4568,14103,7695,2953,5577,1255,16045,12916,9279,10183,17022,10871
67,13681,7003,8159,750,13667,14034,19175,9638,16073,15814,4966,10968,13220,3030,10953
68,10106,18439,14262,12251,7013,4185,15626,14678,603,16013,18410,122,6358,11984,16656
69,109,12921,16877,4277,5834,10274,242,17128,8423,2965,10975,19363,10847,17898,2504
70,11858,12884,5422,15763,4184,3902,13668,12562,14217,15214,6060,5770,14379,9404,6317
71,13989,17146,11237,19526,4741,7398,14719,2943,11308,8874,19021,3732,8680,12765,3932
72,4791,18769,1434,8308,10781,12417,5105,10811,762,3270,12326,13885,4416,9342,983
73,18149,8772,6209,19587,12334,2318,9451,115,18065,5143,3156,2602,15601,4999,15288
74,4577,15149,17453,6105,3488,2394,14521,9212,7234,16447,6196,11327,12642,11370,4884
75,14067,1941,17127,11298,9069,9172,13011,930,2517,11697,9056,12486,17829,5790,10887
76,387,13631,7090,12755,9390,8747,346,368,5792,16856,11199,15484,991,13989,7072
77,16105,13445,16073,12564,2291,16552,15126,15253,14494,13978,4318,8790,9812,15389,5541
78,9809,5157,12834,9112,10848,8166,11030,3020,5665,1169,18341,17552,5048,862,5509
79,5840,7815,8611,1654,1132,15327,15583,16014,10384,6270,5606,16012,3464,3191,19292
80,8774,8016,2967,3410,2180,16108,12540,3108,3186,16171,9381,15887,1262,9309,7007
81,8384,8520,18083,8792,5406,2898,15403,17238,8570,4713,18686,15821,9441,16495,9463
82,15730,11514,13857,732,11191,13538,4948,981,17548,6851,3873,6120,18896,5291,666
83,8903,4387,8543,4688,9116,16141,19380,4754,10931,1704,4810,10370,5394,15255,11443
84,1073,8727,14690,19945,12140,10632,13443,4171,3896,9296,2760,13438,3858,14753,361
85,11279,9593,16381,10987,13599,18404,16567,1214,18300,11935,9588,18773,7853,17304,7396
86,14546,8233,10884,5349,3958,2875,16180,19461,18955,11438,12417,13252,14912,7129,10512
87,4140,8257,279,9289,13310,11364,8267,19617,10469,15120,15944,2201,1201,10898,3714
88,4584,4801,7818,3119,13773,11944,12755,14011,13589,4361,1360,8136,16516,1236,5898
89,9724,19210,3772,7194,4949,17003,9526,11482,12347,6344,14148,14542,6617,7294,16315
90,13926,294,5611,19382,12605,491,12532,168,556,2424,10346,15013,6050,10767,13725
91,8182,19498,17470,9518,19811,18452,13306,2957,12339,15494,4481,2678,4567,19759,17000
92,1701,11054,12372,751,3166,3419,16597,19043,6454,15270,7651,17131,4232,13594,18919
93,17481,9171,16323,12175,14930,18463,1413,829,4608,13516,3751,1220,12934,7313,10298
94,6261,11454,12870,16274,15901,1798,18937,3632,4166,16120,1102,12312,4184,2388,19840
95,10933,255,3739,6217,5442,5723,16708,8461,16778,123,18975,14802,4441,19966,14034
96,6089,10008,5113,10085,13613,19042,15310,209,4668,12542,14538,2837,17146,13715,13959
97,1226,5520,9083,15554,19723,5504,3995,11307,13723,19542,9597,14896,3924,7407,16977
98,1042,1661,11114,644,9272,5529,19992,12879,3913,14638,6216,6307,12644,11916,11228
99,10979,15913,4421,13066,14622,437,5997,10119,14586,12408,8620,7502,6138,1889,8124
100,10881,15329,1556,19584,8813,14137,3433,16112,10551,1844,9401,17072,6551,18147,2327
101,3068,6948,3142,17569,2141,16080,4286,9915,17902,8574,13779,6951,15981,17233,7323
102,3391,11591,7490,11903,11985,4219,2328,7281,14789,2025,3093,1313,7279,1717,16756
103,17546,14489,4492,1385,3437,3560,2372,173,18069,9160,15569,13477,341,18149,959
104,14711,12324,3334,11155,10487,7081,14926,18800,4344,6311,4791,15644,11555,14493,3163
105,1947,19229,7626,16779,10807,3450,13808,19803,5664,4186,5915,6998,7932,10375,12057
106,16550,2734,2566,15675,9414,18530,12103,8491,7578,3281,4864,5935,13034,2182,5582
107,10491,2712,1415,15184,11727,10098,6033,5413,9074,8518,1643,1315,2008,19783,13503
108,13948,8484,14071,18658,11414,7622,12114,702,546,18514,10529,3663,16309,10069,17152
109,7118,17507,15962,9102,9807,7722,1904,5125,7071,1562,16042,4564,8018,15633,13511
110,9086,1350,13086,5551,7205,14362,12796,13457,9240,1980,14322,10117,18038,16645,16761
111,2222,1188,4365,6396,8252,16282,15205,1671,8556,13186,8332,7390,3498,504,17034
112,5737,4982,1719,9067,16406,10515,469,7674,2008,9076,2989,14824,12450,8044,8252
113,7463,8610,8301,14369,11801,5086,12731,3147,10558,637,1971,15149,12582,7095,2513
114,13125,6230,2518,19474,973,14639,14797,13287,14908,8408,4900,7526,701,2120,7985
115,4975,9345,9104,8365,8806,6394,17707,15150,19448,11544,6295,19671,1131,8868,9239
116,19764,13146,848,1067,442,18394,9454,147,6092,11458,5480,8760,14488,18651,3485
117,8997,19026,248,1690,691,1544,2267,15243,2029,10109,2712,8320,624,16547,6391
118,13169,19944,9135,19116,18879,14904,13228,19734,12133,13962,7994,1876,12785,15511,4640
119,11613,14555,13214,11684,15610,3741,15167,16452,966,2716,13621,10725,8296,15427,18956
120,13317,16022,5251,16045,13319,3270,19626,8923,7743,8818,2768,2053,13991,300,10796
121,17188,1082,16273,8677,13940,6521,2073,19255,13531,13747,15113,8125,15085,7784,8969
122,15422,7472,281,8158,5123,9067,6822,2620,15834,997,17223,11888,16682,5982,14740
123,6130,12023,14860,1933,18063,8058,4143,5586,1762,17556,15036,684,19438,1268,12761
124,8019,10200,17209,16050,6781,6119,13180,6360,17781,2746,1513,2567,10252,3960,15374
125,17290,10403,14324,19861,3400,5886,17815,7963,17369,13937,14573,5344,1546,12575,716
126,4406,7417,14933,13833,14796,18675,14072,16882,11445,6222,17737,336,12742,939,1052
127,6510,11127,18753,5138,4778,9241,7394,6203,8503,4879,7445,11157,3740,5409,16815
128,18994,16251,13845,12343,19244,8961,19526,16671,4171,10712,8525,16776,6888,9369,16198
129,7365,19620,3088,4332,3386,15627,11507,4036,3169,7095,5135,11068,10451,18101,10547
130,17840,11253,9953,11991,8801,10401,798,6497,3454,13066,8060,6521,13253,4819,11645
131,2368,15798,19783,10359,11623,1179,2456,18929,15692,10382,16637,7256,19077,8939,6198
132,14162,3921,374,19976,5812,13763,6193,13281,5928,11077,16605,15810,3503,11348,2119
133,8391,17215,2732,4940,11759,10985,1260,12511,19876,2911,16803,19013,8849,6108,9644
134,3329,14976,19480,3723,6438,14740,2803,17487,13739,3130,546,9354,10087,17587,4466
135,2818,15225,19486,5037,7653,4819,7390,2761,19857,17202,6328,6398,18072,4494,7879
136,11397,12271,13823,19755,15342,11079,125,8809,13046,3929,3988,9910,5070,15350,7205
137,5597,15704,8450,14371,1367,5950,4876,6059,4108,10190,11684,16414,8855,3669,15267
138,6895,4976,10905,18990,8480,3900,17587,16837,18337,16059,7757,10073,4216,9774,10936
139,14260,18582,12154,19360,6395,18772,1250,214,4568,6424,11864,7844,10041,16577,8477
140,2310,3934,14343,1366,14938,5941,9895,8924,3881,428,18939,9786,5788,12993,15605
141,8615,4280,2364,867,14119,4792,9363,8138,5058,8535,15533,14154,7363,7739,15415
142,3497,5647,8936,489,3380,6752,19250,8334,6090,11018,2237,12240,19584,3241,8622
143,5110,869,10009,3051,16251,18791,16804,10396,13407,7933,11041,7975,19342,524,17645
144,15068,19060,11152,1348,4652,4849,18313,17916,9993,11494,7931,4182,6278,4731,7317
145,14895,1193,5635,15453,5970,9367,13725,2309,4077,9764,11161,8328,9006,5671,12665
146,3345,11199,6652,13088,4523,4038,4301,14013,7070,3493,7994,1532,17777,608,4391
147,14466,3403,7138,16048,12613,15807,15852,1784,15856,16668,140,3536,18419,16251,16373
148,17366,13745,11388,17502,18439,4831,9009,1656,9540,10483,11724,18823,2108,9744,13602
149,11516,11950,9770,14823,9236,4673,7788,18638,18142,18801,13775,8888,19739,5336,8778
150,1268,14258,18930,8636,10809,4857,3219,4084,7375,15142,573,4230,15467,3510,10674
151,13659,8563,14342,5792,10636,4263,1619,7554,4098,3048,18661,17062,3892,1348,19010
152,12779,2541,2544,17749,16786,5700,17459,17227,11490,12834,9847,10363,17405,13026,5111
153,19154,11947,7265,10729,9377,11016,17570,3614,16960,3514,18009,6687,16161,4022,6801
154,19628,1607,16344,9907,4597,10194,3966,5691,7229,13844,13082,900,7614,18692,11560
155,2119,4613,343,8967,980,5439,17286,3799,6098,8087,18566,5341,17604,18767,16886
156,13162,678,14513,19358,17916,5909,17561,14807,12833,1988,9554,15976,4017,19713,5838
157,9215,16397,11311,12894,10355,15596,14495,6357,7163,13340,7889,2709,14367,2268,17735
158,8506,2164,4639,10903,7581,6233,17860,5831,6234,4377,12863,9884,6545,13694,8964
159,16642,7236,3673,15934,16852,13431,12464,12311,12709,1772,3824,1074,13986,1879,12663
160,4433,14937,7003,10708,7772,9797,1917,8665,5095,15084,6529,2009,17972,8666,630
161,12163,6785,14341,12113,631,2291,11273,14935,15784,1448,5162,17462,475,13603,2887
162,15494,5018,19656,12429,18223,17053,8587,10696,15579,17434,1299,4276,4041,10557,1186
163,11273,1278,981,19705,14377,18455,4869,14789,16352,12130,13084,15990,5279,18017,13316
164,9784,16583,8605,1428,1343,3928,8805,8692,4088,1019,9495,16337,12279,3690,14945
165,1412,14532,1227,14479,13416,11402,4581,11830,5624,11033,17465,5998,12133,6017,16551
166,16958,17038,9865,16461,8573,7185,19540,18571,19694,14211,5924,9913,11611,1058,7445
167,16679,18101,18133,9232,2028,14358,7900,5051,3036,4884,2670,17235,5384,13286,4024
168,8067,5074,12967,2273,14074,6613,19348,8882,7072,13129,9099,10055,12514,16555,7710
169,12612,3051,19821,5994,3467,13184,16040,913,12029,16377,10365,17557,16640,14552,14923
170,6281,14545,14413,3786,6685,13319,19685,19812,4938,10591,19765,11360,11869,11185,4961
171,5073,4929,2240,19570,5655,2441,12380,13936,3046,530,7885,17725,6080,161,7738
172,7128,5517,1835,13909,6870,11885,13315,3538,13562,15559,487,8101,1053,14032,8684
173,16432,18152,18189,8537,5139,3310,15623,3384,8383,6346,7050,2563,12660,18292,10499
174,15945,6248,14621,6283,7814,13526,5164,1227,12133,710,3656,2146,11667,5230,17039
175,13131,14476,17491,11054,4749,2415,18753,149,16136,5849,4458,10884,17806,16052,727
176,12593,2204,10211,10776,3800,1493,1419,8534,2720,5914,5090,1163,16900,14169,6368
177,7301,7718,8182,3418,533,18968,4474,16606,7862,1226,1921,6509,10312,9213,18336
178,14021,11478,5228,16499,6360,12636,15272,11033,3058,10293,15264,8407,14080,19169,2127
179,10824,17482,469,8433,6865,13355,15048,14077,9347,15559,8516,3574,3362,4277,2351
180,12036,10513,15915,8237,3388,2869,12298,1356,5276,7099,2454,384,2212,6519,1825
181,6678,8910,7043,6326,14258,17630,2598,15275,11663,7295,12378,7378,19912,6791,8295
182,16267,10087,19049,4330,757,8458,11451,4926,18251,17586,4776,8142,18837,11988,1830
183,701,9600,18656,15048,4941,7001,18838,15678,5303,1217,2266,15663,14784,7745,1118
184,14416,2491,18300,15072,11074,3904,9723,13264,4144,3248,16636,17355,3768,4406,1890
185,5879,17954,3023,9334,14314,15692,17848,18939,15195,16467,1894,10545,5216,9146,12712
186,5041,16077,15912,18022,12568,3691,15542,10426,7846,10281,8844,5005,12730,9847,16675
187,12067,11805,6456,11284,1711,3972,14055,7979,7413,6653,1939,18488,4945,10685,17027
188,12304,10301,9081,9962,4032,12688,1854,14955,18287,255,10065,19579,5111,2199,16036
189,3221,11054,2996,1719,17020,15223,6251,8507,12442,13380,13003,8113,6375,2020,1037
190,13859,18035,3567,11521,15648,6602,18322,12450,3285,7788,14145,6555,14645,8711,3914
191,2799,13309,16904,6533,12944,16637,982,3967,4626,10792,10574,14203,3607,11970,11074
192,7757,9451,15555,14207,15718,8390,13106,5774,4872,16480,7847,6629,472,12915,7495
193,5060,4435,3222,13382,17475,13533,6320,15198,12287,9130,6501,11482,6715,5001,10940
194,16313,10000,13579,3241,17696,13664,16339,15694,991,3165,16632,3414,11773,8894,9712
195,6881,1278,18883,2735,1143,9343,2213,16157,15974,19482,6698,15965,14793,16473,606
196,12522,19148,10001,7622,11073,19097,7827,19759,10640,6905,13090,18723,12548,7592,7946
197,10546,6475,1180,5955,9433,19215,14713,4688,10190,12242,14937,11516,10383,12922,12639
198,16243,17507,8724,6213,5038,18721,19700,17221,4630,1227,8962,8288,8442,7866,1972
199,7176,341,9516,1631,15898,2463,19269,13533,13257,8566,13278,13155,1180,2570,14285
200,1210,17913,15044,5708,13862,19747,4512,11135,4376,4193,17430,9482,339,6313,11085
201,12682,10980,4339,8310,5684,19509,16567,13603,18816,7711,11624,18488,7288,1798,8856
202,4093,3191,12373,11742,3825,7145,13739,9969,9822,10947,2493,16300,522,13454,6621
203,19972,16905,2482,14899,4567,5767,8548,13917,16345,17232,10144,7470,399,13742,9420
204,12305,14507,5907,653,12030,19261,15742,3105,13771,11261,17685,19453,15760,5436,13786
205,11535,4712,11823,15088,4968,18837,5477,16411,6922,7725,14289,7752,10023,3287,3840
206,1872,11837,13214,1225,4229,3052,15194,3843,10395,13398,17498,7489,14951,11182,3612
207,16114,5561,5530,426,14847,13522,14575,18204,11085,621,19870,5793,10330,1969,2635
208,1579,5483,3116,10741,10115,10059,18558,5037,356,7190,410,2634,17950,729,16612
209,14965,1855,3815,3516,7474,18387,1274,18201,3974,8751,12529,3389,10905,19818,16804
210,16933,17595,4226,5188,7717,4424,7825,334,2765,9464,5223,17600,16289,7870,4679
211,8293,9291,13868,19944,10113,1461,11422,1634,4199,3628,6756,13291,17814,18143,11495
212,2966,16981,12215,19575,5230,736,6460,2103,12167,19013,2291,6379,3457,19191,14595
213,5910,5472,373,12213,6341,7271,5559,1274,18856,6739,14920,5127,12387,10485,3556
214,14906,14479,11375,11205,18104,10098,1642,19846,16212,15112,6171,18876,7991,19036,14969
215,14138,6348,16813,12508,2523,19116,6886,490,5095,6919,18874,12729,11165,6607,2230
216,7037,18743,10048,5963,16040,1492,6399,8011,15698,6929,12562,7634,4101,17493,11916
217,19165,4513,716,11788,3382,18979,7156,2832,4497,5999,19135,454,11088,13434,9802
218,12435,19511,15916,7789,15192,10166,14625,18039,7015,3733,13155,12758,11372,14672,19588
219,282,19681,17281,19481,18131,10156,19309,17329,15544,10072,5940,14394,12201,6237,13326
220,14130,18581,9511,2161,10652,3399,8815,2471,8851,6010,3852,13941,15783,14150,4851
221,6727,9385,8637,11238,10400,16968,18363,18631,12337,1335,8182,14071,15883,6827,10223
222,7031,3079,16210,13124,862,5770,18414,8872,5491,4536,11631,16089,4474,17256,13885
223,2560,4043,19682,18506,15607,6835,4457,7230,6975,5190,12616,4978,17125,16712,13336
224,3570,16963,4157,5861,7151,3027,4019,13423,10575,573,704,1949,15177,12055,705
225,6210,1277,15045,11402,12962,5766,3514,2769,9016,637,12563,12972,404,16450,15285
226,8100,4860,9413,11263,3362,4845,16010,14356,4220,6350,8665,14619,17132,4150,18789
227,17455,7155,14127,473,8316,14128,11676,3460,5001,1751,4225,8718,9877,3740,881
228,19967,11264,14721,18805,11260,776,5475,2638,6178,12877,7370,5282,5324,9671,10806
229,18726,4113,4122,19680,2101,13063,16301,11808,18800,19798,5054,4746,14076,12784,15399
230,13058,4848,8336,19661,17599,9908,12694,18297,10155,10463,12119,11143,12971,3258,8942
231,15121,6953,9519,7501,15377,3056,12585,16388,11401,13818,1341,19142,18715,18541,18997
232,13667,18632,8489,11188,18038,1426,18561,9564,12756,6797,12442,1748,4074,12604,4339
233,17394,12462,3290,760,2917,6232,3373,15679,1419,2225,12714,8690,6068,14783,4693
234,9578,1030,7067,10389,3159,2761,13315,12431,5855,19380,7463,18097,15921,1224,19249
235,2725,6907,11462,15343,16585,15349,8997,17030,2863,1161,2211,8274,9824,19125,14321
236,2322,8900,1149,16678,11310,2498,4692,3168,14700,14428,8680,7434,5848,12534,14021
237,2174,5923,13197,10849,12194,16285,12712,6548,12946,15446,14068,12189,8491,18560,9116
238,14075,14440,16172,9167,14537,5191,3514,19694,10717,19344,249,11887,17522,13892,12983
239,14120,17611,14695,16749,18304,16547,14011,17628,17596,11828,15103,4214,14664,17859,18082
240,8523,17379,17094,14074,9037,3183,12145,1413,18530,16427,18386,11860,215,3138,17839
241,4560,9788,8780,8530,6348,16806,4923,2282,16100,6653,19565,19796,9731,16320,1405
242,18885,10580,516,10619,4456,17151,19853,15520,3326,10657,10486,5896,10101,5034,2518
243,14630,10994,2531,2802,1025,14089,15606,13244,5579,10906,1397,1987,15030,15892,3763
244,10975,19269,2271,19449,9329,13695,10079,14044,14665,19606,6753,14780,19038,2684,8357
245,3687,14957,2653,17638,4256,19024,11246,15549,1583,9072,17895,15877,10960,4176,8056
246,14165,12776,14833,14307,16235,15981,10240,451,9653,11915,11765,5424,15649,8031,11044
247,17291,16045,1707,1079,14895,6980,12152,5316,13819,13603,17250,9173,5346,8575,14206
248,6385,19270,2336,7722,419,5969,10062,5050,17714,1559,18694,7594,19294,1557,19541
249,16116,7946,8679,907,14602,5315,17452,18468,2355,16342,11928,14407,16347,13336,1346
250,1803,230,11198,13593,18645,17756,13273,1639,5134,12344,15107,6398,17919,174,4909
251,3562,17611,2820,13230,4476,658,1422,3233,1814,13146,11650,4008,19187,7128,3664
252,9868,7693,16860,16523,7164,17319,2548,4313,17780,8017,10933,1608,4025,19594,2324
253,12024,15350,10494,7878,14404,9758,10423,19189,5902,15806,201,10559,6373,6477,3674
254,5547,13939,12645,18490,12687,5870,12741,7423,3991,8490,4008,4309,1577,6131,15313
255,1086,9605,17938,9928,10561,10090,8215,17109,757,9384,10156,5874,10598,5306,8264
256,7168,7495,16746,17366,8687,8235,5103,11603,8165,12873,11833,6977,18940,12136,11860
257,560,14574,10824,3544,18129,298,6036,735,8125,6745,12463,4824,1538,429,1584
258,1574,14764,16243,5058,5394,14062,8526,1700,1091,3365,3918,1285,385,16634,15712
259,12174,17095,10176,17261,11397,9947,9943,4154,18590,1242,15783,6936,3769,12845,9212
260,18453,12527,17620,2150,11270,1736,1290,2695,5623,18505,13004,4669,9396,17825,19575
261,4633,5027,5819,9315,2828,19421,4801,15806,14964,11212,11265,2519,2950,8108,14957
262,6309,1807,3549,14012,480,3735,2146,3853,12143,11293,6447,2212,10114,4725,18669
263,9922,9782,5179,19949,15716,15513,17446,15064,11784,6754,12447,9661,11894,17126,3998
264,4610,18499,9078,18622,753,2685,16933,13090,3771,11349,7642,10026,15385,3690,13377
265,2506,2017,12120,17158,975,17044,7040,9296,4649,15021,18070,9180,15963,4115,554
266,14542,1594,9098,10005,10232,1678,17472,2712,14899,6128,14465,3410,15424,3519,7225
267,18639,3082,7270,15672,16696,9829,16141,8953,13078,5114,8468,4153,10350,3223,19305
268,7171,12938,9543,1684,5634,6391,16220,17305,11318,5430,16494,9691,15537,9183,17225
269,18424,3663,7189,263,4267,19235,13289,15125,5962,3213,19653,3158,14222,13865,3107
270,8455,17301,2603,2938,14363,6426,5897,10877,10056,17619,1250,10261,18470,8097,4338
271,2812,1408,18835,18303,13962,9611,1044,10252,1060,4258,18831,14317,4727,18124,10074
272,16865,11972,5472,17952,1513,5164,5044,2438,1974,14601,4971,10533,12555,7319,11253
273,5695,1840,14091,15105,2913,4066,2441,19404,9143,13766,12443,10874,1222,5421,6681
274,6919,12108,16834,13601,19937,4008,11711,11602,7891,15049,17060,8936,9743,7719,3484
275,14953,18174,15375,4211,8152,5370,15944,773,15503,16103,7237,1377,18773,7913,13694
276,17452,13744,1096,6742,15119,4335,3084,15595,16436,18651,11409,4327,3785,3833,1710
277,4598,16256,5493,16421,1413,643,7836,19104,17237,9108,1804,15936,19007,16991,1666
278,3224,3795,4335,16591,5013,2218,4309,13648,3119,18371,18739,12937,19901,9404,15899
279,12283,4191,2281,19135,4517,5759,9046,18910,14723,14990,11349,5349,19678,16184,19434
280,9879,7171,7768,8986,7307,11915,1424,1899,8870,19169,10132,10980,7338,12673,10458
281,18208,18250,10268,14384,12928,17385,2767,4363,15682,7816,2874,5693,14253,6297,19556
282,14873,10765,15508,15548,5675,8617,19933,5849,12079,9066,19238,19559,13981,624,16082
283,17861,2952,12530,19403,8843,13585,8995,14307,6923,2500,6027,4550,11722,14910,4534
284,9410,12836,15483,7416,15363,18768,12956,18986,10291,5056,17640,1116,7362,6802,19933
285,12017,17318,7658,7827,19912,3764,8161,8474,146,7496,4109,2397,2962,3290,10052
286,16468,13498,6355,10960,16498,4389,19127,11667,7696,3521,7151,15069,15191,9820,10204
287,6810,4160,16624,11229,12028,13104,2611,17925,19088,6340,19922,17636,4708,12059,14704
288,4267,1972,7676,4831,5906,15312,6161,13262,18499,10737,16676,19513,19310,1921,7630
289,15203,6214,9743,4680,10551,5718,5645,11624,8932,17352,18150,19433,12008,1880,2613
290,18824,2652,8361,10361,16708,16263,6330,19698,18313,14755,14822,5277,16990,19724,3744
291,7957,1523,10038,15760,15253,241,12148,17767,3847,14034,3153,8547,17309,13775,6872
292,13417,19113,5655,18862,13783,8968,16710,18945,18466,499,15351,15806,16453,10703,1000
293,2383,15935,4203,16603,14271,3173,14858,19700,2164,13844,5224,1629,12293,1335,19079
294,13814,5681,8484,16251,4107,10691,12513,4086,15734,14903,8187,2865,17631,9273,6111
295,3675,742,257,13716,11513,2141,7860,15363,8471,19427,12145,6828,5953,1039,5642
296,2992,17138,17836,1586,12670,5117,14503,2357,9407,4709,9346,7126,5075,7496,19232
297,8647,10089,1271,17241,10878,19889,9083,2833,16332,4942,14989,13330,7657,164,4233
298,18293,509,8388,1457,2793,1216,15347,677,14334,12848,6942,10136,7495,17869,11428
