"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013"
25,17577,2574,18902,15364,8574,10540,6147,6511,2152,19574,10953,1879,16599
26,16569,8111,8941,13608,18382,2246,2543,2933,18796,4028,1466,13027,19651
27,4563,6731,1896,19111,11576,3255,18716,11497,13438,8249,9277,4705,3848
28,6566,9590,5141,16110,5188,12072,15906,16452,4299,1812,16954,13807,8967
29,6189,5433,12327,5638,8731,6921,10092,14772,4395,6426,4797,656,860
30,15255,6635,9150,17016,2274,11356,18150,17026,6422,16597,4474,4383,8166
31,10979,5597,16646,18452,6122,11404,11846,9630,11744,3975,5022,3302,9745
32,9295,17913,2461,14535,5430,19530,439,15083,11600,5655,1616,7846,16502
33,9217,17767,9547,4101,18134,10198,17397,18047,6566,407,9437,13666,12538
34,7231,3165,6558,2794,1496,5217,11848,2024,15923,10875,2131,18776,13464
35,3056,9199,6906,6744,14077,3866,9465,17743,16488,7593,12852,12965,19597
36,10293,6659,13020,3734,4855,2542,11636,7462,11234,5454,4517,10734,5265
37,14540,6232,14044,16901,6303,1675,10866,1888,1954,10760,19034,6905,1627
38,10437,19994,4269,10642,16263,3509,11572,17930,4657,4514,4821,17184,13042
39,6144,14701,14531,17208,192,6075,3089,15898,15184,5414,15885,15656,2296
40,19390,10769,432,13306,12555,17141,14187,13063,768,19648,12399,14258,14414
41,2180,17898,6182,7089,13126,18568,6112,12403,16876,12568,18544,19504,8818
42,8011,8723,12432,6919,19180,5201,13614,9062,3248,9429,12153,1069,14618
43,14338,11697,3690,17603,14915,7264,8409,671,12696,13452,4699,17564,15557
44,8311,11214,16039,19546,12131,581,7073,3778,13675,14393,2983,12195,2328
45,5428,2681,3028,9001,6796,5797,2804,10378,11115,5322,3511,18429,18650
46,15654,7272,1520,7530,113,16143,3437,17088,3813,17133,3693,8020,19322
47,17936,322,17037,13222,2456,18477,7630,6675,15069,5782,8927,6465,1170
48,6936,13159,17104,19765,15809,18357,15983,14382,12800,4814,2975,11975,7385
49,15278,5127,303,4586,13983,6661,3483,15747,2277,11370,12034,9938,15110
50,16338,18865,5636,16826,416,2531,8080,11597,249,13566,6981,7579,4011
51,19398,7869,15866,9882,6849,10454,18302,16628,11796,16740,7532,19266,16626
52,9943,446,17106,10885,12033,1779,9148,15657,590,239,18488,15127,18923
53,8717,5103,9503,15990,10459,2595,13127,19185,18746,14301,1577,11379,17121
54,19529,13266,600,14548,1218,17803,427,13750,5082,9847,9215,4616,2374
55,8251,11973,2630,8987,14022,1473,2505,15781,3751,19859,10186,3407,15178
56,10713,5691,11263,14870,7326,12923,10664,9364,2237,14790,9799,19070,14139
57,2074,10077,7607,11658,7370,15154,7294,9410,6287,1917,18674,9269,19748
58,2022,5111,18618,18536,17541,1081,19513,11687,19894,19738,7027,17097,17661
59,1441,443,12916,16530,16511,1799,3816,4696,6162,14716,5669,14357,16018
60,4888,4326,15580,4930,4391,11294,271,16966,5214,17525,18253,7501,13523
61,13860,15453,6734,15645,16506,11125,10612,5905,4358,16423,8251,10158,19017
62,7488,937,3769,5023,2973,12480,13612,11409,18173,15156,16907,8830,16549
63,19992,19951,3351,160,4360,12311,9363,5460,14868,18330,8067,3544,3914
64,10526,18451,15903,4850,4501,13503,5496,2593,17845,9603,6773,14091,5622
65,11629,7392,882,10222,9705,17245,1595,9234,8717,5109,2226,19892,4053
66,15341,7289,8968,13705,7944,18107,9854,15393,7596,13532,19764,10067,1040
67,2921,579,9782,4573,16883,6844,19742,16991,18026,14010,8441,16373,13015
68,14637,8515,4909,10990,11322,10984,5680,1067,3378,14587,4024,7402,15911
69,4998,17863,12878,12761,17292,19698,10379,452,15335,15756,7686,341,18280
70,5611,417,10773,1526,9267,4096,10613,1638,16703,19374,9185,10278,2040
71,9941,3331,1525,13652,159,10287,626,11255,7403,7549,5640,12839,15519
72,10420,16446,12991,14113,7069,319,6378,2485,3116,11413,12127,4480,19162
73,12539,2152,16134,14881,13498,14434,15866,7788,8743,3250,17602,16490,10734
74,11950,12513,5880,7528,18598,4405,2466,10960,3702,5045,6577,10823,15970
75,3571,5797,11902,465,11461,17920,16707,6731,9537,10259,5818,1406,13550
76,14218,804,17325,18016,18957,14502,12737,8618,3226,6361,11730,6532,7976
77,2595,19638,15711,16066,10468,10372,1206,350,520,10718,2905,16863,18630
78,5393,16806,5630,14178,2391,12204,12974,16952,3030,17240,14653,3548,4057
79,5639,10386,16497,4052,15406,17330,8305,19687,17041,17682,9578,9232,13016
80,3649,1934,246,6088,7581,337,10229,4735,2679,1519,18139,16347,11658
81,8860,5827,741,16041,9328,3979,790,5720,2108,4774,10432,13845,5874
82,15353,2981,5204,18590,7275,7955,4622,2155,7712,16236,8925,9864,6820
83,8742,17056,15438,3766,5073,15815,19129,17033,9728,11189,2394,18475,2229
84,3499,2913,6813,18874,17739,15215,11975,19296,16906,9554,13810,15684,14262
85,5932,14034,5326,19951,18818,4987,14458,18340,17395,3387,7824,11857,11140
86,13012,16157,4435,18541,5129,13026,9987,9702,12115,8677,3036,8209,10446
87,4520,15703,9195,15169,4273,8796,8145,9979,17688,11731,15604,3613,481
88,18049,9469,12193,5233,10866,10639,13537,10585,3661,3936,19672,13111,14394
89,2095,18298,11851,1452,19766,19036,19594,6998,806,19166,17194,8902,13016
90,10245,19552,5836,11350,12762,4241,12339,1970,18091,9842,782,1309,6812
91,19718,19891,1913,10218,15516,17990,8518,12331,6511,9811,3721,14658,13061
92,8600,5577,8111,14524,13387,3705,19901,19975,409,15239,2238,13052,2280
93,15624,15524,1390,1969,4357,16870,3896,1765,489,9265,14657,17876,8665
94,10963,7591,4917,12668,14284,8850,1246,8947,3899,2352,18383,16557,18578
95,17098,7802,10838,19902,5345,6722,6630,633,440,3262,6427,18147,12005
96,17500,14752,6282,2942,6224,18543,2968,4729,16775,18213,1082,8252,11888
97,649,14766,7181,16804,18903,19348,12698,8565,1043,16864,1949,19893,731
98,9452,11490,6210,15946,13751,9560,4578,13958,3026,6411,14727,14006,5460
99,10876,5326,19908,11936,14698,11425,17003,14654,1600,16744,5806,11787,6373
100,5669,6879,8050,12575,12088,2141,7266,4563,18948,435,16260,940,4242
101,16203,445,17809,356,17410,19850,13493,5756,12818,4384,205,7492,16803
102,10275,12182,2200,4706,11444,1745,15077,9265,2595,15379,14261,615,10786
103,12955,16135,13740,5758,10697,4139,1199,309,515,12611,9181,1746,7895
104,10827,13911,3736,7940,4519,12897,10675,3613,2453,8629,16357,15453,8006
105,1970,1595,19114,17711,6150,1094,15815,19282,2117,17707,4918,1349,17555
106,4003,7271,16421,10612,2743,13450,2152,18150,14969,16975,11600,9041,707
107,16635,16981,19843,11977,12526,12534,5807,8081,17667,9820,10242,13587,12768
108,16970,2937,2160,12799,18750,130,7475,676,13206,2465,18907,10721,8044
109,19202,15119,6227,3835,10379,18224,17312,19194,16620,4192,7690,16518,17851
110,11963,7072,12116,12212,10267,5830,19192,6598,16019,9827,12170,14795,5360
111,3196,19562,6891,8932,14913,5636,2735,2709,2743,3902,12415,17770,12778
112,6939,11035,18478,10920,16051,18167,17665,19703,10494,1501,4062,13490,12260
113,14071,134,8404,15630,12316,14997,4451,4922,2902,13986,4200,6854,9191
114,4113,13792,15821,14204,8135,670,4556,18301,9785,11190,2790,5280,2348
115,3251,17852,9432,10461,7067,2098,8353,4076,17846,17330,15894,10666,3752
116,12431,4090,9525,15805,14267,17497,7386,4510,13757,4873,3966,6213,9799
117,16783,11466,14441,10000,19809,772,15363,740,10682,3796,7703,6928,3205
118,15811,361,6957,9496,17943,15187,13066,15723,17611,16680,15301,17013,10437
119,19552,14007,16680,11859,9518,10949,13980,18310,3520,7054,2186,7596,15480
120,16567,19807,10383,18789,14898,17032,4844,1979,4803,15266,18569,3481,3439
121,18239,6773,13045,11085,7806,6428,11430,936,11438,320,5470,10810,10124
122,12243,13032,19111,11497,3138,10722,16744,8683,11256,11577,1302,16567,9422
123,8985,19103,10848,2951,750,14265,16757,15503,11155,1212,16648,16011,16110
124,16284,12318,4477,3339,18906,3038,7858,17651,11409,8510,17188,9100,8094
125,14213,473,989,18446,10086,3685,9442,15784,12391,14193,4929,5291,3599
126,4426,19288,19671,11695,18728,3268,15937,13181,15263,15589,960,7397,7510
127,15222,12869,5485,3322,5774,3278,12879,14555,8325,8517,2052,4283,8595
128,1778,6419,145,5761,4597,16893,1641,1395,18331,14556,5017,5953,7307
129,1131,6775,10573,14985,12907,4829,4553,13530,1607,14812,3461,13268,10153
130,13095,3383,1887,7724,6053,6865,9528,1705,16177,5160,11138,19061,11717
131,8594,8294,16431,9460,642,13685,10519,4373,392,15632,12249,14893,937
132,3609,1642,17770,19383,18490,3638,7588,16608,6745,4231,13607,6301,18375
133,18184,11342,7313,684,13011,10062,2749,12882,5366,9078,8414,5816,14544
134,9737,19947,2876,19276,13114,2334,5721,10192,1049,5357,6139,5291,18963
135,13294,8734,12704,1085,5678,13548,2630,1365,1639,14789,10480,16690,19560
136,3215,2395,11048,11173,6379,5157,10885,1261,13529,11882,14750,1771,9493
137,18889,18521,13535,2658,4584,9724,15437,2273,6242,14800,10916,6748,6768
138,11979,3632,6114,8349,10486,15831,14231,8148,1520,645,4211,753,14993
139,11601,7667,11022,9687,9591,16933,7125,5869,6675,2646,855,4598,18751
140,10557,16360,2041,1475,11396,10185,11704,14921,2835,14885,5129,11169,9119
141,16181,15640,13836,15553,3069,9266,3087,17852,14849,2629,2764,12490,7451
142,4739,3945,15424,14155,3012,19228,18239,962,2467,7356,2271,715,14788
143,19251,16973,9234,8324,10238,8823,5697,10644,15895,14173,8144,6680,19350
144,10116,969,563,13678,11744,10270,11029,5711,417,6900,6561,13762,9088
145,17243,4282,15974,7069,6126,4496,2575,2452,8177,17154,2697,14609,5775
146,3662,994,17894,10494,12765,9032,16987,17941,8871,1750,17831,19931,13085
147,11843,8906,6595,12343,13514,10024,17315,7555,9178,10406,13850,15854,7403
148,5740,13760,1356,6305,6452,4870,11434,3181,14575,3427,12551,15280,8724
149,7042,7195,15002,15261,2166,7752,15267,1043,19043,2393,7544,10065,19870
150,2506,7840,17255,12335,14047,16668,17087,18157,16163,2790,11997,10247,313
151,19530,6465,10601,12557,17997,224,12366,2581,17351,1454,1858,6476,19716
152,10604,4106,4484,9610,17264,6222,7658,7787,2161,11520,13909,4049,18521
153,9337,2748,7455,19874,1938,10153,1311,4861,13127,349,17455,17879,6869
154,11861,6385,9261,10264,17700,7584,16700,12404,3289,11762,2584,1725,15011
155,10513,4765,7752,18213,19508,13890,19386,18658,15579,17818,4623,4972,198
156,8408,7399,12427,15889,831,957,1614,18103,5996,17337,2860,15226,18792
157,16937,4004,7678,17158,2236,9776,12281,14781,17699,3828,16276,12184,14926
158,10320,19275,19177,3491,4005,12000,19724,12480,6190,19163,19567,693,11071
159,2907,6725,3757,13485,13380,10784,19015,13661,9658,12054,17894,10763,4027
160,9927,2671,5463,5425,210,7017,14412,2829,13743,5518,11135,10252,17245
161,19723,15811,7802,6667,3699,10022,1287,14369,4977,12568,1554,13038,4280
162,10757,381,6543,442,19788,16703,5220,15831,6600,1805,4467,7993,8978
163,4268,14169,4266,15965,15678,18363,13235,10960,3126,19523,15262,12281,17772
164,13487,1586,14081,2973,14457,7962,7460,16948,2908,15523,5760,9085,5103
165,17409,6644,15803,10119,3483,7771,6930,9249,16821,6127,3146,19938,4756
166,13523,5036,1515,4377,149,17081,2003,9053,6705,19312,17178,11057,17317
167,7181,6715,11261,15321,9628,6983,10921,10931,13679,9585,19149,2573,18812
168,10135,11484,16977,19664,14818,594,17877,11313,14557,4476,19494,8296,6533
169,5948,19145,5377,16042,11992,17702,2014,352,1436,16183,14324,12559,216
170,1108,2273,8643,7003,19178,8502,15205,2232,10380,9044,19039,8594,18551
171,8568,3003,4176,11676,5434,15302,17773,16684,4664,16218,3846,685,18403
172,18364,18302,7045,11578,4352,604,10480,6630,2132,12058,4306,18612,14249
173,2157,7189,7345,534,6751,12164,2411,17149,956,8673,15487,19783,6879
174,8990,348,5582,11526,8233,19612,15816,2493,3849,18615,14151,7494,6385
175,3835,11035,14482,3540,5229,6046,2026,13462,13490,19441,6355,17739,2811
176,2376,12005,16163,1148,18360,19449,5857,5194,3490,15479,8655,4994,14688
177,10035,13162,6998,11630,3380,19833,10059,1505,7087,3329,16828,5000,16057
178,5153,1115,14620,5522,13734,7049,3842,12292,19901,16187,16719,4722,17110
179,18153,249,1673,833,1734,13738,15953,16387,15779,18161,16673,6067,7879
180,8642,6757,334,7448,14112,2836,14802,18746,17191,3247,719,10743,18023
181,9552,15625,10779,4152,10892,15390,2667,4963,2057,12253,13915,1076,2809
182,5478,15382,15519,8339,17154,3625,15930,8212,3223,13521,9182,7744,7416
183,1189,178,14015,7378,17319,7509,10934,5881,3416,5840,11703,5129,380
184,15164,7854,8725,19402,7536,19587,10836,6615,5842,5552,16667,8041,4638
185,13170,10513,15563,11439,16455,16900,12993,14186,8613,19555,1884,15960,12414
186,19767,11075,12361,10200,9049,3263,11737,18538,3855,6372,16770,7158,11166
187,12253,842,5394,859,13127,602,18801,2143,8163,1516,843,4582,19370
188,9177,15662,13403,9744,12379,19602,8557,10705,16645,9577,10998,8737,16305
189,8386,9910,11258,2279,8761,19962,7517,19302,10749,9401,11180,10884,14969
190,6243,5458,6589,16808,5744,7003,10174,17291,18535,4670,4710,17223,7266
191,12094,17299,14887,7920,420,15757,5159,15330,16403,12935,12264,18811,13769
192,3025,999,10118,7895,18726,17438,10431,11933,5278,13793,11000,3093,11395
193,11689,8634,10105,8005,18381,4741,14269,1172,14890,13279,5305,12045,9699
194,389,10840,8248,5298,19863,12660,1189,14084,11906,17146,2061,2748,18278
195,18273,18062,9483,17567,17798,4647,8969,7418,7708,3575,7305,6608,6737
196,11301,10815,9647,19945,19329,5742,2659,7288,1777,10293,10244,1553,19396
197,4918,4923,2231,17079,8754,2566,11823,11067,6184,16723,18646,7494,8895
198,12484,780,16487,5432,18519,11426,15842,6340,14451,13590,5002,16796,17464
199,18237,11843,1122,13716,13604,10284,3962,3946,5584,10216,16951,1534,16662
200,1784,4536,16350,7135,11658,16784,2346,11914,11454,9691,8160,14815,17525
201,9028,1073,11438,15885,9177,2626,5071,7131,12220,11147,18457,3139,10519
202,14022,7579,3290,7637,13824,18733,4959,619,17178,18655,17066,11226,1243
203,18463,18334,17772,10340,367,19529,1080,15172,18005,15209,10486,6445,11083
204,275,14946,6693,15273,1547,7891,260,4165,16751,347,12959,7503,12332
205,2178,12776,17859,16241,5404,3293,10065,1907,19379,11027,10075,8955,11767
206,16042,14747,5355,571,12571,3593,2704,4725,19596,17311,15359,12401,3358
207,18207,19893,15107,12824,10182,19123,15475,3610,5164,498,15723,16331,6872
208,16070,167,12843,5580,17195,2365,14054,10814,5097,7644,6032,10078,668
209,8791,13722,16217,11384,19472,411,15911,17295,17582,7617,655,8271,12256
210,18466,4620,16081,19887,12287,9853,2907,13220,2945,11290,5007,4010,10765
211,4278,12838,7389,10134,2713,2288,16170,9420,13239,8690,5736,17907,917
212,7694,7937,2204,12701,2587,10282,11002,13560,16446,16290,12843,6838,12070
213,14468,5273,18177,7383,1388,14088,8434,9466,6649,7718,15147,9955,11839
214,2892,3925,17456,14649,8457,1392,15050,3552,4662,4229,17148,14654,8365
215,13694,12611,4634,5935,17138,12460,15184,7439,441,11688,16554,19631,10523
216,17555,14876,5121,12954,10532,19736,18239,8140,4370,471,10385,3237,6835
217,15336,304,8378,3343,19754,12464,9226,12107,6156,8048,17827,16840,14333
218,8960,7722,2960,5444,15876,4594,7862,6709,2720,7989,16437,9093,10152
219,7634,15426,14650,15993,13375,18694,19464,16319,6517,7940,15008,2207,8473
220,18998,3856,18812,1014,13996,15317,12740,19038,1663,16360,11964,19605,1165
221,7238,1767,17787,19085,11796,10778,19648,12588,5928,646,5721,5997,6987
222,2649,615,4485,9698,16102,14050,5321,546,16365,12341,8002,10065,8714
223,17834,14412,18638,13604,7208,8432,16620,2637,3870,937,13533,11238,18855
224,18506,17382,12723,13869,14538,11295,11670,11594,13174,9519,11605,2953,9689
225,18711,4284,2486,10451,9652,5154,1153,6458,3038,6255,6707,14746,18516
226,19650,11163,15802,11324,10847,1999,4083,9753,14400,15303,12878,19818,17070
227,12025,17174,1850,14324,19131,12916,5248,16111,10594,10563,13615,8076,10897
228,3650,12162,11875,19385,16262,16625,6724,19579,12656,7324,11446,7598,12575
229,7742,7873,7273,10833,4075,9546,12708,8624,19295,5658,3010,6052,13081
230,7595,16873,15941,15067,3865,2419,8524,17539,13376,15239,1142,3434,19347
231,13986,9554,4823,17129,10632,7580,9356,2358,14987,14051,16549,7317,9866
232,8488,12343,14718,12595,14560,3298,3086,3750,4898,2451,13118,2245,10839
233,16369,7184,1593,1718,2474,12230,11086,1588,14916,290,1447,4507,4703
234,11461,19691,12102,11383,12270,4197,9616,16289,6719,2954,13623,1357,893
235,9941,1692,10207,6243,8408,9865,13198,14185,1926,8428,19411,8343,10313
236,9104,17553,7457,14925,4006,11979,3028,1835,2292,5151,414,14705,13535
237,2183,18826,11056,9481,13211,10195,13337,18076,17524,17230,14899,2602,16969
238,11853,10893,9549,535,14124,16094,8058,2505,8733,8742,13649,5593,9499
239,17162,9381,8476,10968,17283,12047,7253,15751,10865,10243,9319,16679,7827
240,19401,9014,16074,6236,4124,12183,15521,4869,3257,19709,16495,3818,16774
241,9796,19628,15096,6136,3119,12821,17166,10324,6767,1950,7559,14444,11656
242,17685,8433,7496,11293,4278,3263,3793,17781,7355,11961,4741,15935,2180
243,12713,470,5409,12414,11141,17711,17687,3587,8424,8383,11413,5030,4377
244,11634,14450,15033,17068,8798,952,11306,3859,5371,1373,12433,17550,5630
245,416,2292,9514,14077,416,2558,17460,15027,11807,1675,6100,7768,17183
246,5986,5977,13434,3004,6993,12334,14234,8645,6439,14834,8693,15704,9160
247,11296,2949,1614,3044,19157,18408,19772,12762,18550,6531,14611,15403,7555
248,3316,16994,16278,4515,13907,13714,5175,14194,12461,19820,19013,10771,392
249,18276,9707,12878,3977,9776,10967,16366,6340,16687,12446,10326,16173,12964
250,5388,6935,172,9454,1297,19888,8688,13513,9755,11284,3474,4977,2941
251,8316,14393,8041,828,4810,9742,2428,12715,6019,814,19277,9487,16605
252,3440,1676,4680,7016,13786,3995,9021,13700,14375,11381,5780,10743,2701
253,7635,3513,5200,10538,3602,11117,13479,18749,3239,14296,16846,17062,16571
254,5691,8122,15067,4158,5307,16421,6974,14792,2284,2888,1605,11679,5582
255,15787,18418,13575,7986,17016,14353,15202,13966,15147,17168,15818,6429,15450
256,12648,14830,6182,3601,528,10099,18138,16472,19356,16038,4609,11628,8544
257,10572,14147,4625,2995,16260,11464,14231,5442,10091,18943,2814,16530,6027
258,13212,2898,8138,620,7998,15438,4803,14209,3441,4015,12882,2637,6801
259,14460,7841,9425,13305,4711,6839,17949,15079,13598,9296,16370,18617,7532
260,3408,3924,16232,5507,11734,6959,9286,18839,18110,12322,17434,4329,11707
261,15793,18169,14734,6412,17613,17727,16783,3078,1389,932,16990,12860,15956
262,12844,15378,7307,15504,19150,15127,9876,8668,3380,10130,9478,6848,13312
263,8944,2166,19900,4010,13443,1087,1767,19049,3289,6509,411,5073,18066
264,8466,6212,14194,2601,19893,12821,3141,6913,513,16423,10295,13190,15364
265,13610,6994,9857,5781,10743,10730,2290,18468,1288,6167,19294,19803,16046
266,18584,219,844,8332,4374,16440,817,6699,8080,12152,3624,4098,1429
267,641,12581,17431,5204,1762,5719,5166,8262,16727,6507,17423,8030,15763
268,12637,1580,8914,10849,3453,5160,8760,19179,2905,8748,16445,7561,8852
269,1528,17708,1220,19425,6212,14508,16965,16113,16527,4034,10843,10003,12796
270,12600,11771,12194,13218,15757,12502,5499,12023,15071,1071,8069,17473,3663
271,7608,18979,3744,18538,646,4755,3743,18209,6199,9643,6774,16341,18867
272,16498,552,6797,19717,6911,15358,18203,2457,2316,4123,17661,13407,2856
273,12502,4344,10117,15506,16361,16732,2332,13490,4412,15650,11425,7174,8525
274,8260,13543,13833,4633,7486,16473,19843,16104,9927,12824,327,236,10383
275,18176,5973,17085,7805,7977,15651,1372,19224,19357,9315,6679,13218,18568
276,4990,1929,11947,516,14728,17825,6516,5051,11726,9749,11869,3691,15382
277,9197,4971,10683,2315,1845,10914,3326,11757,2874,13294,19555,1713,17949
278,5974,11253,12322,10878,11112,5524,13777,14906,18148,6601,6195,6856,6243
279,10602,6090,13904,6423,3725,18797,14955,1642,12231,6906,19303,533,3830
280,12493,4026,7220,14847,8956,12461,9917,16342,12877,18839,1858,18245,1790
281,19032,13708,14905,3359,10559,8387,12104,16828,14170,6675,19062,6240,9046
282,10079,2987,19841,11808,1128,1570,18478,8673,14893,1851,15427,15166,13502
283,7861,181,11118,5102,2235,19631,18628,9301,17143,2298,16264,7225,9307
284,19504,16855,11015,10467,10174,19109,12410,17413,12051,3016,15419,3271,12082
285,3544,2401,17624,9165,3898,8880,16566,1137,11843,12809,1379,19278,8365
286,1580,10401,16726,11290,9750,13873,10428,2998,10107,3097,9441,11213,7885
287,5328,13685,9737,8531,8843,9361,8237,7808,8949,7457,15170,2517,15624
288,14841,13339,13436,14178,12173,11154,10957,5620,15776,14391,16672,7298,7112
289,17458,4015,2725,18538,18262,13654,10535,5256,6471,1848,3492,7452,13788
290,656,9982,18606,13338,10527,4694,1309,14865,491,16390,6511,1284,6145
291,18457,6218,8565,3866,14066,14491,16262,3411,3887,4068,19562,13825,7964
292,519,5933,11200,3591,13237,16746,14005,16277,6400,304,13740,16932,13592
293,14814,16241,3361,9215,16257,9690,8921,3077,7381,2096,15315,15370,1744
294,11131,14979,14608,10941,281,16073,5975,8093,10263,10863,12092,3806,16502
295,12827,18624,14965,11593,11044,18153,10479,19135,1878,13324,4543,4470,12144
296,11993,8323,8226,16499,12304,1417,16347,19039,15750,19400,526,2159,2361
297,7002,7624,2227,19842,19572,17111,2476,7678,2819,7881,7537,14510,908
298,14892,469,3010,2766,5762,15518,14879,10275,808,6570,9703,8645,9259
299,6114,18322,2234,4329,19684,17795,14475,19048,2824,5038,12218,15090,2998
300,4933,12373,11021,10422,9783,10977,151,11012,15954,14026,6839,16976,15229
301,10524,19943,661,12139,8326,206,2105,5752,18014,8831,1560,17473,9224
302,1064,2701,15814,17299,19592,7214,18104,19536,17172,7107,7871,6250,8782
303,18274,838,3656,19370,11761,7804,11567,5386,5413,5538,14331,7026,18124
304,16192,10405,5002,17837,6772,5754,11211,1088,17820,1828,5351,2701,9007
305,6085,7996,11153,9245,18294,3044,14255,18174,16516,8482,17807,4094,17292
306,12152,15027,9245,2826,4994,13178,18772,9958,10629,6094,10648,5277,5377
307,13761,2800,7029,4668,9129,14479,10690,11250,18187,3553,2491,16060,5707
308,12368,1050,7852,6531,11012,7493,17188,867,17950,5165,5597,12802,8950
309,6061,3980,14373,17312,11620,10942,9028,15580,14858,15929,3951,18269,6105
310,15286,2192,12529,2855,3078,9474,7968,12583,16594,15029,1543,12862,15764
311,13218,6952,3876,3481,10393,511,14752,3021,11804,5755,10855,14610,11959
312,6072,10615,11953,18358,12043,4900,6060,6095,970,12759,11894,5268,1499
313,3143,11590,15166,17317,9297,7077,4895,19316,12435,3693,14999,3436,17069
314,9715,11794,17219,13088,8832,10592,10979,16533,2593,11670,3899,3835,19159
315,16857,8227,17538,7439,2078,2493,15375,17775,10834,6676,8851,14310,2436
316,14308,1266,14372,5880,4136,19880,16902,15360,8260,2074,5474,9715,2264
317,5126,225,808,719,19519,5370,16460,16199,2921,13054,15569,6895,14116
318,3224,6593,519,19755,7722,14208,884,7251,11376,15419,15075,15719,9668
319,13053,2743,1995,18958,2200,18707,19978,9925,17180,5814,11008,15101,771
320,18376,3576,8545,156,13488,18378,4365,2453,15302,4374,5459,2602,16990
321,15960,15974,892,6956,492,6655,8652,10018,18257,104,5518,7085,17273
322,15013,14173,7479,134,13886,8492,12809,13545,17256,5428,7631,5277,295
323,2894,4582,746,18703,6391,6107,2599,6097,5936,7723,9107,14902,7455
324,4784,1580,6927,14799,11664,11965,7156,10235,14570,17038,18728,2237,615
325,6595,18274,15379,815,10273,13781,3430,134,10758,12092,12562,16754,3651
326,7029,15865,10378,9101,15816,14357,9248,7967,6370,2189,3054,9302,18921
327,9803,2489,19958,16708,14822,10530,13096,704,18823,9046,7643,19738,18443
328,4848,9704,837,1574,11828,2996,6030,5316,2643,17067,7513,2362,17575
329,12167,4021,3207,6069,5589,4718,1037,6205,14984,14527,6210,14946,10388
330,9292,18558,11120,5055,2090,8866,9657,7952,3449,11672,3185,9278,8950
331,11461,19907,5736,10719,16685,997,10899,7856,18623,11923,6815,665,10332
332,19574,15837,9877,9196,9413,18360,2868,174,573,13532,5240,6227,7151
333,18307,8555,16132,829,18643,9624,7382,18628,12748,11593,7615,6225,5035
334,16034,19286,17064,8051,6448,14048,2698,3405,683,15459,8193,1294,18175
335,16143,18589,6529,13215,125,10024,15072,1194,570,11194,15113,5969,9963
336,1287,12277,4376,14017,2406,10293,3553,12894,9320,15135,8904,10058,14427
337,5109,13416,5014,4268,4637,1726,12064,8235,2088,771,15552,11558,11689
338,8876,1993,10465,5492,9013,10805,10863,2633,234,18619,6998,2996,12817
339,1277,14037,11280,14983,12563,3210,13399,7681,17993,17438,10608,7787,12589
340,17107,11617,13986,6814,13751,3636,12867,17287,15162,3919,16980,15192,2495
341,17159,17555,17682,17020,10567,9350,9017,9918,17487,15065,2776,2498,3628
342,4172,126,9306,18136,9457,10973,11692,9404,14587,9580,1972,8815,866
343,3227,14484,16355,4861,17674,15821,3060,916,15597,14381,18868,14019,3426
