"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017"
29,12645,13093,18001,4837,5682,14620,13623,17011,16403,5419,4963,11268,18359,17895,17325,9620,15410
30,4668,7502,8262,18088,13503,7753,10299,12792,8715,5985,1393,2883,19218,6756,12913,19402,19372
31,1987,7032,7295,12634,6706,15611,5690,1424,1275,12894,16607,2050,16260,8811,1602,14024,9457
32,18491,13450,8408,2953,16934,16557,1393,848,19791,10216,18970,9657,6081,19656,17832,8619,1180
33,18852,19809,19948,2166,9073,19519,15041,17267,16123,7184,14117,17905,18845,11877,2340,16015,15083
34,6714,8138,9518,5108,4388,10911,15161,15638,17349,5447,15883,1847,15875,1689,13744,13803,4687
35,8530,14389,7548,18980,8747,8042,10379,12977,281,14140,19722,15763,7944,19100,5392,17215,13666
36,3923,16926,9365,10059,14698,14176,10022,12830,11053,14312,717,7607,15253,1662,2334,18379,17275
37,6948,12292,1338,11545,2644,11385,5206,19385,5632,10916,8701,4054,18677,14575,3933,3467,19775
38,7917,4639,16583,16485,10459,4591,2577,6612,5334,15660,10513,15946,15175,4204,1639,18892,2552
39,9235,17190,6363,2607,14990,13361,14996,17488,12275,9867,16726,18271,9698,16043,1491,406,4955
40,18434,17451,10643,17616,3140,3220,19849,12523,7046,5432,18774,8193,11478,14291,15929,2481,15791
41,13636,9509,1481,6652,18157,15377,12298,3597,17299,9851,18371,3881,463,4281,16829,1499,16255
42,14405,10298,18886,8368,11756,2620,11649,5197,8293,13227,9659,12798,6938,9797,18452,4024,5214
43,6012,10340,18650,3932,16767,10430,3249,19865,2028,8537,17020,15998,3884,16876,3047,18534,19622
44,14461,16633,5356,10414,9582,1826,19216,1276,15627,19295,4245,1885,4165,10861,10416,17488,6802
45,4736,18181,19637,6420,11694,10927,19928,2879,6427,16518,19964,18031,10700,6566,16033,16389,1257
46,10399,14803,8660,16831,8967,2199,19695,16222,2715,6868,7031,6389,7419,11149,14560,16135,18656
47,7669,6677,9348,13909,19978,10951,15728,12742,14468,17232,5853,5229,6318,16354,4061,6573,3496
48,15008,19392,3857,10464,1130,5885,10252,8362,16348,18397,12916,9749,5241,1853,4871,11818,6615
49,12195,2435,9234,5131,10530,6543,869,9902,10662,6376,14313,8689,875,1375,16967,9761,16870
50,18451,18178,5034,6089,12301,7625,14677,3766,1514,18946,8031,17649,5871,17915,7435,9144,5997
51,1841,7293,16558,13906,12709,2978,17120,6612,9921,4710,18502,12826,14192,9674,9636,4613,19635
52,6516,18301,10707,8158,4748,15020,10524,2542,13761,19713,13461,11068,5423,8092,12073,17741,2647
53,5059,5546,18712,8501,17064,17995,9208,14632,10669,14448,5164,17885,12663,4338,11132,7427,3072
54,18487,10179,1617,19443,18396,4713,15075,2318,4413,9156,510,378,19657,16357,11704,8956,3379
55,16178,15034,18309,15571,8965,19196,1691,9242,2206,14255,9753,4528,15433,6424,19028,13106,295
56,466,19219,8154,7690,17569,4270,15921,17025,6013,8212,14756,13935,12030,18564,5794,8107,5098
57,2895,9476,922,19161,14597,18111,13440,4991,9345,12162,6610,9376,2688,17975,7398,14947,6975
58,7824,18656,18952,12451,3001,10055,12899,9343,8332,8435,4005,12605,6464,1586,2465,12028,15748
59,12757,6800,11015,1178,464,5105,13092,13233,19688,15795,297,13198,7712,19768,1898,11761,16088
60,576,11714,16100,10917,5447,8157,5471,19336,16906,4608,17114,12491,11074,11251,13080,17904,8610
61,18568,8805,15877,19070,13110,6202,2710,12411,4815,5283,19874,16808,4578,9331,18535,16320,10755
62,2823,2221,999,18308,10079,4698,17043,5007,8268,3777,15906,11147,2978,4380,7584,17936,9260
63,12748,2327,2237,17243,14160,8335,17305,17373,19582,4992,12929,13705,7669,10159,17813,15224,11061
64,1574,506,16633,7667,260,2482,5966,2035,14924,13095,12524,13997,18196,3440,18702,18447,7138
65,4874,9512,14362,5149,11727,8697,247,19772,19576,16957,8244,8968,18251,3326,3973,1330,4766
66,1226,8313,10846,7412,5715,2220,15991,18952,17064,8903,9171,8739,9505,1078,8961,11011,18243
67,14285,8216,18270,2027,8634,13634,15024,2088,7126,7309,15322,8245,12236,15422,9612,3680,17768
68,19006,4493,13282,8560,8802,19170,10301,14426,12541,5832,16811,12322,18163,15718,6467,17546,15379
69,13698,13211,18785,14334,13918,12157,16608,14897,2200,18878,5273,18907,5758,8617,16745,7994,4119
70,15961,11523,10452,14464,12327,18534,6870,2271,13181,1460,6855,12069,10357,6822,5430,5924,10760
71,6862,334,7246,8885,3569,10651,5005,3735,16759,233,2118,6523,4042,5623,19155,3357,18592
72,10013,16438,4329,13236,16611,7748,8462,510,13842,8594,643,4195,5895,18719,15660,3187,2874
73,1952,16567,11215,7643,3183,6034,1617,8071,14625,4538,12562,8045,6095,5319,11704,17327,280
74,14829,4500,1800,8039,11216,3722,8114,18062,12153,17373,8917,2451,11509,6798,16495,17427,15667
75,15182,15242,10429,4553,3311,17647,9642,11248,5888,4314,3307,5839,5369,4715,3541,17858,9360
76,19321,7374,14368,380,6772,19097,18826,15085,1835,13504,16942,19176,12117,12511,3733,10591,2552
77,410,14257,18569,2546,14987,12920,12840,15780,5949,18209,10289,12233,19526,16434,3093,3918,17200
78,12241,14347,11850,13578,7066,1678,6525,5908,8192,670,17322,15297,2882,6035,14916,9534,16513
79,4024,1021,12835,2340,16411,9048,4660,19689,4823,10263,5289,19969,17233,118,6287,9132,1786
80,10911,12056,9888,13828,17235,4296,17892,19091,14695,14896,9318,14140,6830,15351,6071,4715,18319
81,4807,13261,5548,15463,14246,3437,7877,7645,12284,14654,6313,9521,12408,587,4331,8265,10797
82,5418,18766,8783,9572,8850,5961,12715,1336,5028,15593,12811,19853,11368,12240,6718,4313,10182
83,16330,19958,17286,16864,1448,3100,14268,19103,11409,11495,10011,14827,12491,1966,5500,11826,13535
84,613,7661,1046,2282,15015,1189,1497,17981,3176,11060,7992,15510,13883,9393,10392,13044,5086
85,15198,12925,18061,987,19052,215,16155,8296,17182,7880,18607,11109,16355,12386,4140,7092,2721
86,1467,17221,11191,6160,10722,818,1748,6880,401,10659,14526,14077,2882,17673,16870,10546,14275
87,222,9878,7245,13112,11938,8999,2252,15678,12758,5961,9847,171,10145,17569,16820,17072,19634
88,6122,486,15793,15033,2882,6844,18428,13802,19776,14238,8810,5231,10988,14556,6220,18068,2580
89,14978,3576,1677,17492,17715,17230,12535,14146,360,18899,1821,14731,4720,2484,1804,2491,9840
90,9052,19902,1138,7209,9898,12631,3987,9283,5568,158,5399,6885,13693,5994,12512,18679,19207
91,940,9726,5699,6475,15747,4283,9030,9299,15163,14847,16028,15972,12078,2307,18101,16094,18130
92,2597,17702,13091,3395,3148,18806,11432,13324,1670,9932,4420,6367,17705,4270,16281,7518,12779
93,19893,5697,6489,4103,3525,18692,16400,15882,3573,15303,1739,8283,13258,17868,11095,18875,19109
94,8844,7594,1076,167,11369,13638,11503,4259,15293,11396,11662,1038,1163,8786,2999,10517,19346
95,9414,8048,15640,5926,13469,10988,13672,19266,18015,13451,13902,919,14322,4830,17623,18542,9381
96,5990,12781,11928,15195,11922,538,11284,9002,2138,7828,7760,8332,528,4588,5870,7694,2422
97,16042,10143,8840,3557,11876,4989,18894,8580,18903,19370,11256,11423,15665,4232,3197,326,18356
98,12350,3237,19885,411,16183,14025,12966,19923,12844,6154,19628,14691,733,7733,11508,15626,5313
99,8313,4457,8065,4439,18793,6690,17952,16385,4706,5961,5330,15931,4182,16296,8655,13631,16189
100,9644,17290,6430,7158,713,5013,9359,13543,10352,1520,10798,7825,7937,10616,17417,4182,19425
101,1670,10068,2410,18366,6603,5081,3109,19209,2997,15564,9444,10183,275,9421,1279,10671,12395
102,13278,2442,3182,5359,17762,15285,4664,7759,16483,9506,824,9477,19016,16222,17480,10143,11883
103,9557,10234,15963,581,7114,2740,18384,7009,18917,15164,13802,11443,454,8703,19506,8046,18119
104,15423,19396,4844,5850,19402,1730,19595,6417,15710,16016,19055,18693,12475,10389,8475,7908,8726
105,18550,12323,4333,14173,12548,7683,6142,10944,4747,15133,19098,8971,11804,13780,4278,6052,15293
106,6990,13036,13701,361,3053,9568,5244,6230,4560,4114,1700,13129,2864,9030,17609,16553,14486
107,14270,3227,9079,130,821,11818,1772,6511,15727,7419,18750,17212,2910,14778,18016,1571,9334
108,17706,18681,4103,7710,12066,14043,8476,10545,6439,16498,7253,11795,18878,14664,14291,10802,16775
109,716,17963,7276,12549,15016,3367,13940,16318,913,10738,17295,1110,19320,16325,4611,6095,3510
110,19049,5220,821,11981,15480,18865,15051,606,14313,7817,8482,295,4153,7896,5215,10683,6153
111,6676,4624,12514,10564,16606,7382,10776,17523,8642,5516,8966,9208,14047,10981,5032,15599,2419
112,5442,1796,14733,10785,6866,3755,13840,2675,2013,5941,15094,4891,5625,5955,14281,10944,3393
113,2249,14545,2321,17402,19541,11629,11838,18172,17638,4115,10741,6023,5930,15118,15453,18572,2924
114,10374,19004,953,14115,12998,7308,781,18654,2820,10820,17733,13480,11658,10577,6403,19127,15092
115,6106,7824,6764,19575,3214,13783,8033,9834,6507,14604,9406,16464,10254,13794,12694,4985,8715
116,606,14368,18247,4413,13104,4871,18696,14913,7435,11596,17299,7337,19958,5111,1892,6414,19673
117,16836,9825,4963,5130,19975,14899,4330,6773,11549,2994,8997,16342,13166,14687,15356,2399,8329
118,2392,18227,9142,18505,12282,17172,3976,13928,3740,17309,2990,16522,5536,18882,16289,12366,9272
119,10684,12124,7054,13546,9122,15457,1266,12366,10920,10880,2625,8021,643,11285,18116,16721,5591
120,14443,2895,1941,17705,7474,4119,11187,2022,6728,6233,6888,8083,19038,4061,11031,1722,16020
121,16171,17425,17844,5682,12406,18979,9187,19065,584,3394,10167,16698,13927,10234,10103,16125,3726
122,10925,4397,19965,5600,15714,2553,12845,9923,17574,9577,17226,17875,14846,6685,16834,18062,4941
123,8871,1545,17485,9858,4409,12060,7192,16644,5384,1404,9144,12872,16219,19993,7003,4853,10020
124,1607,9639,1369,9052,13168,4915,17670,512,3358,9588,7473,8018,3375,6660,830,6506,572
125,15523,12879,19394,10870,6329,14995,7100,1762,9048,14585,12402,18239,6918,17186,4360,12040,10236
126,14819,16283,17628,10197,14884,14348,19760,2823,9513,6377,15994,17287,14675,17555,4804,7502,7311
127,18601,12263,9352,16635,5726,9630,5542,9666,1166,13259,11637,8209,19037,7924,563,17806,19006
128,18264,4535,12171,12629,10176,17179,3229,4722,11604,2902,13045,14287,1615,10266,410,10998,17454
129,9984,10191,19156,2000,18791,18682,8406,10817,16078,3090,5704,17987,6373,2711,5973,14856,9290
130,4735,5318,18488,15912,8876,1450,539,2625,8103,9641,14891,3609,832,18004,13949,1065,5830
131,1344,7129,12358,519,6317,5602,12408,16246,15501,2550,13694,18771,19028,4862,2643,2806,13213
132,6403,18995,18164,18117,9366,2928,13847,12124,16259,19904,6256,4166,3797,3666,15780,1696,8932
133,19219,15973,10133,4627,13278,2298,18025,9276,18135,9827,7270,1545,15676,14165,13650,16734,18398
134,4091,2874,12978,13527,11076,6313,1651,9285,19077,12150,18008,13412,12403,18629,19045,3703,10041
135,11805,9239,9421,14155,15195,10998,3706,14455,527,5476,6937,18829,19204,16499,1848,4237,11851
136,16664,10579,12175,8932,17281,17604,2957,6191,16348,19778,11646,17531,830,10909,1440,16046,1533
137,7443,8129,2569,10876,1703,15512,260,19200,8283,6675,16179,19625,496,14132,4098,19093,4692
138,5064,16763,10809,9147,17791,14546,10862,4676,4856,18141,16251,16126,6334,14815,19647,9105,19549
139,17941,114,17981,4034,5234,19855,9750,14564,6917,14191,643,4289,11809,17750,7200,1930,2948
140,8411,8474,13972,17671,2049,18702,17803,5946,462,13799,8565,16925,460,19302,1441,12203,12651
141,17748,8615,3135,8043,18193,11754,16801,4116,11264,8004,16727,17428,12929,17900,15148,4227,1572
142,18396,5264,2248,5137,18088,2825,479,14981,9471,722,12341,17539,733,5668,3519,3637,4814
143,14105,11820,6099,11380,378,6741,12347,14152,9748,15839,5910,5957,943,15696,9815,2593,10363
144,19427,5435,18824,7305,12691,5682,9149,9667,18575,5066,4249,5726,2859,4091,11138,15363,14387
145,14885,18981,13507,19985,4428,11407,12930,9599,208,9695,2226,5725,9190,16653,14000,12225,9290
146,2276,4386,1536,18261,15495,14370,2272,11699,10857,12906,8384,9846,17204,5853,10557,14122,16557
147,18074,13528,5456,15582,7267,5364,13052,1030,19161,18550,10756,6866,6794,19997,13192,17253,13728
148,14681,5765,10731,12255,3586,17734,12483,18758,8759,14801,16515,9075,14404,8779,6358,19491,10472
149,1043,5284,526,2991,16536,14954,16794,8442,17673,15109,14419,12906,741,10914,4599,3821,16245
150,11687,15891,5589,5515,19972,14011,11290,12059,1898,2135,18899,15485,19112,1293,16746,11807,11992
151,9435,16798,10458,4214,16182,4376,5577,14375,14687,10008,13603,17831,17621,1275,6604,7337,16066
152,8367,2337,904,12363,11050,7719,19266,18299,2273,5128,16622,9144,4942,11498,19050,12224,5141
153,2128,16388,12669,9547,8057,2784,18136,7678,12189,230,980,11782,11301,14868,18313,9849,12675
154,8633,11693,11476,1242,3618,304,3190,13016,16403,18658,18625,7985,14496,18387,2335,190,14055
155,11487,4261,15793,596,4989,9270,2376,19798,7132,2324,13767,9358,6000,10895,4063,1556,18151
156,10555,3789,7622,2206,14944,1091,14928,12044,16799,11528,15499,10252,17538,10963,13085,17034,11724
157,4017,376,1737,8489,19487,1513,9871,2941,17465,7762,2216,17243,113,4973,13095,11628,18084
158,1162,11930,15406,9820,17503,19751,3923,18979,11862,938,2542,3419,6504,4535,12231,14334,4708
159,15822,788,11318,4401,16997,6574,5564,2171,11418,6937,19781,4119,9689,11215,16057,3097,13434
160,7151,8797,4712,18780,16816,13684,3253,14866,16043,11706,9634,19631,13508,2122,12739,5730,2495
161,2088,11477,14375,8475,16903,14819,254,5640,8068,13667,5190,5605,15960,11719,6553,17979,8441
162,2869,4745,17554,566,3709,844,4446,18664,6127,9673,11453,9665,1781,11225,6899,10809,9021
163,6892,10705,8284,739,15399,17736,12065,5554,9477,3534,11723,6266,17643,10967,18352,10781,18634
164,4454,14786,5345,4878,16333,12964,2444,19927,16341,8606,9028,16939,11264,9000,17269,19699,17712
165,14045,6934,19689,17122,14407,17296,17897,11465,120,2836,14289,5300,7209,9382,9721,2560,13764
166,11592,19954,1365,18086,9702,855,15255,5070,5108,7149,9633,5468,12889,11924,13564,18406,14727
167,10086,5689,397,9011,8280,453,8350,17251,12513,13470,6871,1735,14854,10517,4813,4378,15139
168,10557,18077,919,13261,16470,7875,16278,8008,11290,6365,14824,18831,7756,13723,9719,9846,7555
169,11775,18144,17546,5782,5652,18363,18378,1686,17289,9797,18176,9719,8460,2618,15817,1578,3353
170,15746,17607,12121,1800,7556,5896,10810,11017,12005,19027,2134,5804,17294,19564,5164,6968,9726
171,1328,18822,2046,3707,15349,6972,3871,8180,10317,12441,10328,14981,11399,10447,11240,3901,8014
172,9396,15698,18523,15104,14298,10228,13047,19042,11256,2060,4042,13022,12318,4402,19165,2760,18679
173,8156,2323,1282,19621,13347,16152,11939,15354,12759,15898,1469,11046,19148,7036,2834,11234,12686
174,2313,4473,6072,5641,2793,16325,16535,16230,18730,11253,6943,4293,7115,4251,8742,17589,9170
175,1125,18695,11717,4965,4942,13883,19862,17637,18025,13648,10473,12547,4550,812,17680,14353,10719
176,2558,15268,15324,1537,19946,6174,7044,7708,9880,17471,16718,8909,2921,6693,2691,8508,15296
177,19183,4762,5305,16579,4496,17735,7941,4768,17287,19114,6730,9283,725,2330,7594,6627,2461
178,5921,5308,802,18385,185,19786,16281,14627,11074,12797,4969,18511,18164,3965,17412,12023,14199
179,3329,14957,18822,4490,16237,13958,2860,7076,6048,7073,15484,9194,15206,5760,16214,12793,13438
180,18275,19387,17936,4820,18325,16652,5934,19116,9457,7209,4895,10949,19247,5297,8923,16233,5763
181,16487,8888,6772,1977,9175,5738,7749,13119,14037,6417,5530,13051,315,14373,14604,2418,2111
182,17878,4357,16640,15052,9280,4571,17909,3879,15941,6996,16876,10595,215,15295,17891,12596,502
183,4352,3169,6516,15847,14107,16153,12383,18153,6516,9526,12111,12318,3348,114,7542,11177,10786
184,17128,16497,10869,5319,15404,3765,4166,1796,15069,1007,2532,6995,6857,287,17169,1845,19378
185,6040,5824,14483,4362,7844,8194,12431,14396,17428,5256,12322,15524,15250,19008,13913,16432,6399
186,3028,15639,5497,411,15654,18677,12588,3324,5294,15230,14654,3380,18346,18039,18698,3508,17207
187,4351,1033,4877,13907,4667,4434,13165,11117,2544,15471,19715,8068,16458,3491,16087,2195,254
188,17456,9303,15368,18091,11316,19662,12388,13000,10838,17523,19021,106,16370,8053,2225,11876,17939
189,516,14146,10466,6044,8714,6693,10101,18837,17128,17901,1330,4929,4100,11424,5985,5620,13826
190,9861,14330,9728,3737,14953,6706,8998,19578,10984,11350,1403,4257,17254,9164,16595,15865,19271
191,2511,491,17223,19346,4955,6897,9372,246,7776,12343,15194,5197,1850,10384,10026,4693,5558
192,11029,878,3618,9223,19087,7916,14704,14889,6545,8570,5873,2837,18909,16468,132,11846,3013
193,5007,6845,13600,10847,13269,7265,8084,11581,15472,13341,7691,17538,18348,900,2522,3006,4952
194,15820,5752,18374,17406,18158,10799,19577,16078,12274,5223,12342,10284,13876,11261,5640,6674,5786
195,9245,323,16400,3440,7509,3132,7605,1765,13469,15065,17535,5653,16551,3856,2855,4493,5585
196,6001,3006,13909,3705,18847,19507,2811,16986,12821,12301,18855,8103,2425,13815,14220,15544,18995
197,6793,18196,2049,1674,19554,14716,18295,8341,10606,19947,11034,4546,17097,7133,7965,7900,1357
198,10109,3574,4116,4177,15554,2185,1125,16164,5728,12013,962,5734,5567,8679,18904,11952,10940
199,3301,6431,19855,13036,10407,7075,16996,7227,9733,639,2937,11075,6548,1687,15546,17508,14948
200,10537,19275,13986,19323,12740,19510,9214,18443,2725,16046,13867,19785,4507,7014,7710,11364,4387
201,16743,19684,15144,8487,19406,10462,10344,5742,17677,8307,10730,4079,7086,902,995,15597,18641
202,1578,8465,16494,3806,13053,13837,10923,11990,15736,15160,5350,10135,2167,5326,16341,5609,8822
203,5587,13299,10944,14842,11356,4092,2633,19999,10191,1107,13737,16666,11931,8540,4683,489,15302
204,9905,2299,11698,13342,173,5265,16205,13992,6206,13778,17594,3238,7447,3428,708,12816,3705
205,9837,17473,8079,5169,19629,464,5707,18639,13404,13737,3039,19408,9919,14252,13163,17187,11669
206,17355,19510,1751,16707,9217,12178,10500,5616,4341,18664,19527,16687,13321,8722,16270,219,11327
207,8038,19759,5321,5046,12658,15289,14678,7827,12732,15525,4727,1951,6661,19831,4331,5662,10603
208,11724,14636,7072,8877,615,13975,5379,16703,4908,4252,10224,4746,1513,12607,11515,14933,5879
209,15109,18133,4956,8782,11972,11422,2140,6219,6826,11539,4552,6202,19551,14828,4784,13035,7903
210,18338,4297,5872,1210,10310,19261,10634,2002,1587,16028,10073,10787,657,4286,11855,15276,5181
211,15583,18487,13029,12108,6319,15669,12339,10149,275,13172,14665,10667,17195,7079,3209,3343,18772
212,7074,5869,7863,8777,16995,3940,8925,3666,16523,19644,10887,3974,3129,7524,19042,10098,2840
213,4898,6764,10981,12230,8758,4665,1692,15185,16795,16613,18387,6965,8516,16470,13429,12059,15202
214,8621,17338,7000,7588,7994,17752,11382,9796,13553,6851,10696,18434,15485,5511,6645,3298,3197
215,9700,18979,18020,9847,6992,4142,10228,10669,278,15001,10770,1664,9848,17470,14215,3755,19832
216,17549,13408,1648,3326,7098,287,6182,1450,13943,10143,3933,7895,12443,14452,12598,9135,12273
217,4674,1335,14732,17696,1206,2110,18994,1268,18686,9013,15519,7305,8647,13508,14512,19486,12988
218,7921,5963,1771,5278,18265,13777,614,10093,1191,19455,10752,14339,19426,1485,1735,19255,2666
219,4594,17083,8293,14692,1515,13168,17590,4274,17124,8343,12380,18045,15632,12270,8620,669,4133
220,3160,14033,4524,19410,18132,15217,10548,8878,6819,915,4585,10780,9323,13804,3435,6734,6239
221,3292,6937,12272,14892,13198,9401,2517,2554,19606,6749,4090,11989,18352,3144,2930,8114,10661
222,5633,8245,16007,12579,16970,8004,1571,3666,15344,3885,3835,5072,14367,3964,8149,7130,11747
223,15487,11844,2959,12050,8800,4995,19861,8487,12552,12120,7628,10921,19834,605,462,269,2826
224,2300,19686,3523,18632,16030,7723,2585,5569,18036,15116,16758,3687,8649,4509,7551,18995,3988
225,18708,1437,7219,10188,1111,5824,535,19016,7785,18119,11340,1018,18334,315,18661,18249,16105
226,2643,2041,19372,2391,13005,2137,2454,1365,13605,17906,5744,14036,8897,12938,14202,5387,1548
227,8941,13433,8156,1945,6326,18111,17093,3764,13990,3985,9453,15296,9668,3159,12425,13793,17886
228,12990,1956,6085,2444,5438,5937,15112,196,7103,1584,12500,9637,9023,7292,7367,14092,11175
229,2533,1011,3312,346,14905,1218,16875,18764,8415,13060,10412,12092,4755,11019,770,7042,10556
230,1746,8199,12509,16072,19345,16587,12429,4128,8296,11611,13115,13966,12332,15851,10969,15838,18395
231,14081,11858,3261,7066,582,7820,8955,6897,13640,3520,374,12025,7270,19325,2480,15880,17971
232,10367,8969,7721,1424,1342,6115,3966,5452,6766,7772,16567,11078,9544,5481,18192,8799,10387
233,726,13724,11461,16184,3060,3744,14202,11850,16543,9973,19180,5988,10410,18627,13061,2894,9546
234,14035,499,13433,5418,19568,5685,15329,15822,10462,14134,18032,9192,5011,13954,13984,16217,9558
235,4286,14582,9530,16362,14751,18108,8127,2661,17468,2393,7116,10943,2344,4485,8882,7311,14038
236,15030,5586,6783,18060,6400,15582,14180,8678,2329,4970,3829,6006,1481,19322,9741,9750,13095
237,12598,11543,17949,1371,294,4346,4065,4122,10539,3785,5396,6509,6552,4995,17491,6248,9952
238,17139,8356,18606,4647,11571,12686,7322,4900,13025,6223,6343,157,13299,888,12889,16500,7867
239,2663,12649,11335,121,1930,17516,19379,16168,5705,8969,17696,11541,4407,17665,16214,19112,6373
240,15774,3014,4327,5599,7947,9784,10450,17918,9140,5513,15023,2338,8165,16590,16978,16161,1542
241,10891,242,717,14481,13643,5903,9214,15091,15855,6036,15862,12207,952,14599,15937,12180,14396
242,3101,2952,19092,11789,5562,5864,3061,5908,17460,17769,5523,3209,12363,13721,2831,7809,5923
243,5344,6538,768,10594,2035,18549,2190,2008,3559,18503,11706,17881,1588,19955,8901,4477,9454
244,1287,3025,19449,9463,257,14883,17375,18841,18656,7412,5290,2586,2849,3431,10126,2136,12009
245,12527,18457,6958,11037,3428,9814,19957,18733,18330,11916,4958,5850,7240,12020,10852,16683,9158
246,7361,9773,19567,17732,3828,1506,4570,1064,17853,14864,8559,13205,15617,17457,15675,13675,7386
247,14857,16827,4748,17701,3617,14923,8068,8179,627,19985,11405,9751,12468,10129,4337,17445,16574
248,1644,17123,6767,11049,19503,252,12627,696,4267,8134,13670,17834,9501,12135,18292,3425,7238
249,11197,3972,156,13130,7513,18116,4597,10698,11260,14899,19101,15189,3430,8596,18029,12701,11723
250,5234,18367,6896,5547,13106,542,2356,5112,9531,5338,3122,12818,17506,12112,1901,17294,19126
251,16074,11750,2191,2696,10788,2838,13226,9387,18730,2588,4904,2810,441,14108,18693,7811,17853
252,16180,4575,18620,15238,19990,10356,578,3690,15661,16518,16249,4690,2196,5148,5136,12685,12902
253,8571,6680,17370,2733,7194,2243,7076,19580,16959,16948,14997,16936,17319,4934,15863,5705,16026
254,17894,19505,6307,15224,17145,11212,4031,11955,13168,2144,12004,401,8765,3476,6821,2531,10802
255,19493,18491,10685,8312,16566,15748,3603,12910,3187,4483,17726,3501,6334,10743,7311,12596,18080
256,12381,4082,12900,19345,12426,8601,11094,10133,2930,4208,14497,4972,14290,6076,245,11492,4534
257,14804,10243,14425,12009,19374,4264,6355,12366,1207,15457,16802,16788,9738,8869,17669,17998,11337
258,12636,14210,1000,6802,3135,9728,14983,4608,14327,10142,747,4932,7718,11280,11333,12532,15778
259,14424,12645,10695,11878,17117,15816,7532,16762,14310,10590,4163,18404,18773,15531,19299,9085,1660
260,3260,5549,19310,16732,14454,5346,127,10417,15431,12415,15726,2603,16414,3866,1149,16105,13534
261,11549,18007,13255,12636,12455,4225,9041,4937,17249,2442,10042,10037,5798,17969,10060,3401,19755
262,17407,5481,13020,16415,14498,17307,4516,2633,10223,7411,10274,8811,7076,8611,7435,16116,6105
263,19785,17264,3442,1090,14191,517,5714,18955,18334,14814,5237,18292,13601,8824,1708,9002,11936
264,10175,9183,1778,6323,16651,3472,539,9490,17370,1789,8585,13026,12206,18904,758,6078,16796
