"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015"
30,14224,7183,6059,18556,16519,19061,18846,11455,209,19991,812,893,6789,7991,4003
31,9874,16995,11301,18737,2438,16534,7173,3409,1418,7907,2816,8984,18605,11160,18475
32,14520,5495,11937,19674,19821,3886,4486,6210,15234,18672,762,1406,5576,5664,10478
33,16493,17711,2961,17536,11324,8967,18882,4427,12345,10802,9508,14009,3513,277,10237
34,11262,14688,8194,1553,5108,13711,10951,3817,13294,7897,6719,3726,7205,6299,7191
35,2221,18533,4527,10487,9186,14746,8713,16974,2708,3826,6248,7476,915,6635,5073
36,2822,16301,9615,12686,4857,13074,1844,15926,13342,6776,9660,15392,9516,19597,4500
37,17235,5284,18505,1728,17083,12196,11455,15822,12277,3696,5023,13536,569,15338,8100
38,2257,9572,10312,2824,16149,14706,17994,7614,9014,11106,8504,3958,4273,10407,19225
39,12962,18192,18099,8597,4861,16009,3011,18209,10246,8647,13045,5334,11650,13600,155
40,3576,7032,12183,1288,19147,11866,12703,9237,13242,2818,9949,661,8263,14807,11101
41,10079,18313,7665,18015,18293,6109,9793,1785,7713,13270,17198,367,648,16785,9799
42,17901,7106,7388,4013,12325,10617,16034,3459,13158,10318,6912,8625,17059,17777,13044
43,14436,10970,9591,6136,6951,19377,7631,7423,17436,11852,1488,6698,18570,2797,18698
44,10803,4990,14436,13687,14282,7935,15428,11634,3640,11727,2823,4105,19155,1075,14530
45,4414,9706,8098,6523,5477,7938,2010,5512,4223,5680,11628,8903,2901,4318,1423
46,14549,4798,8739,4772,17128,6347,5507,17403,11404,17264,5765,5542,1337,19584,6405
47,16125,13278,14004,15712,4295,12429,6924,5962,13605,13335,10778,9820,319,9671,15446
48,2152,539,17362,15038,13483,12069,17187,6577,11689,7877,9279,5170,5658,15729,491
49,7467,17860,9164,4255,8957,11354,19813,14251,9912,16801,8493,14722,2466,15350,16700
50,16076,2298,1170,2810,1491,15262,13374,8375,4412,8775,13919,9245,15613,3639,6186
51,14535,6314,19796,18857,13008,5828,9123,731,19124,17924,19603,10137,8208,16200,17715
52,13588,13431,19344,16529,15362,18453,10572,3965,4822,7861,19831,11817,5494,16113,6819
53,19322,16332,17310,15401,10534,1820,1563,18843,17898,516,1452,14213,118,1346,17308
54,5752,15114,17619,5983,15622,10041,7212,1038,9852,8420,5581,7145,4156,3505,17316
55,10890,5325,12265,14844,6789,14887,5463,2160,13891,16007,6561,5488,11940,8626,15792
56,5337,9587,14208,11360,14927,5538,8284,13488,1971,14107,9111,17341,17362,12437,4189
57,11008,1153,5174,10123,17780,9425,14244,16805,1797,10869,8752,11508,17591,11227,14573
58,9859,14089,5679,17171,16935,19133,16950,16008,12886,9085,2753,8602,14929,14988,14186
59,5358,10880,14122,7520,8033,12103,3207,496,10503,14653,15910,12949,17346,15859,12013
60,5044,2085,154,13191,3421,18587,4858,7413,18775,8873,9449,14462,3458,14634,15270
61,1596,3773,19667,15826,8198,9722,18648,4929,8877,8598,246,16964,9312,6055,16429
62,7937,4324,10385,11324,18664,2556,14569,17544,14139,355,16203,18944,14615,8902,5335
63,5636,2716,11600,19124,16739,12022,16133,12619,6997,9298,15823,18300,5472,6815,1917
64,4457,2264,4814,4176,139,871,13800,15510,11817,16573,14049,11184,3144,8321,17595
65,16676,806,15339,9976,16752,2313,18430,2011,18907,11959,13175,16809,14298,7855,15609
66,16272,8592,1699,16210,2082,4951,19971,2989,2601,14600,11396,14737,1109,11329,13120
67,5439,11159,10328,5647,11106,5753,16341,4927,15749,10878,15050,16689,5403,13530,313
68,2097,1925,18530,12559,17470,13164,6780,17074,1560,19051,10376,1952,780,4251,5010
69,19622,4046,1092,15588,18794,7910,18944,13741,15048,19868,14046,11720,16956,6713,11750
70,1653,17964,3158,7524,11475,16001,3312,18410,1605,12276,5780,12101,1241,18220,17042
71,9542,8714,11844,9423,7127,5568,5534,5037,11408,4352,16046,13228,428,1853,1320
72,15296,6575,11104,12014,3937,4615,11724,6208,19471,8468,6451,7331,3558,12635,3678
73,17735,4584,12828,12600,11845,15845,14320,900,1147,14481,18723,3658,19691,8784,5896
74,10908,13290,16120,15780,11932,1226,3842,10451,12423,2876,6475,11762,808,16913,1680
75,7547,13166,11671,15024,12648,7100,18018,11101,13942,13358,5459,9620,18150,14699,17803
76,2084,2088,12255,6764,18131,13929,11576,12132,1346,14602,18462,12216,8104,11268,11032
77,17526,10309,15963,18510,7233,316,15043,14023,15619,16803,12154,2920,6537,16990,16429
78,2277,19764,7061,9002,11861,353,17597,7341,4348,14004,11150,18094,11371,14685,2022
79,6703,9187,13455,249,18661,8564,15505,14136,3326,15162,8428,17504,16047,4055,9386
80,6324,145,2276,1346,6307,1555,9106,4355,3523,9397,4371,905,19843,7903,1865
81,8299,3530,12086,3177,2661,13469,14913,13958,1657,3329,12880,1866,9287,7121,15394
82,10484,12057,11997,6524,4853,2212,11314,3134,14359,4019,7667,7459,1462,5297,5261
83,16562,11950,2548,14623,7779,1293,17521,6664,10242,13703,2090,18849,14469,3382,9532
84,9957,11035,13689,19179,3292,6453,893,2286,7346,6402,19366,3758,17242,3144,2411
85,18551,1307,3386,15011,6328,2841,12024,19682,1011,12368,11086,18907,16089,18184,12930
86,2129,14323,5164,5129,6052,15734,10196,13392,8978,2969,19236,6944,19019,4107,13470
87,4196,14697,1094,7289,4242,1729,5596,14873,13344,11649,5999,9676,5932,2868,5817
88,562,379,4171,6739,10196,175,19157,15942,11947,16479,17345,13018,2508,1928,2206
89,7173,233,10401,14041,2020,16118,5582,5191,2038,17198,10235,7453,12745,5068,683
90,10366,7171,11601,18790,4360,17280,4558,7674,13925,19168,4993,139,19923,17892,16247
91,1068,16646,19506,18487,9787,19473,9827,155,13714,17470,16758,5284,5600,5588,6228
92,15553,2471,5380,7508,16656,5685,8705,671,11417,8559,2368,1051,13982,3980,1107
93,404,19985,12889,9607,17343,6239,12031,16509,2662,7172,2832,15046,6510,6245,999
94,16618,8059,18832,3494,13643,2784,2863,6478,18701,12988,11015,11481,13579,19276,8841
95,1471,8622,19509,10150,5337,1605,10686,12603,16783,11916,11672,15467,904,5824,5987
96,17298,17686,16771,19498,2962,8522,7802,18970,6132,8886,6720,18441,9457,17276,1297
97,7272,9854,600,7798,18609,15258,455,10750,11909,18262,14187,18276,10623,8692,399
98,18329,15643,19417,9797,12083,4139,10751,17895,18802,12615,3180,19574,513,121,16704
99,9570,9931,13160,18026,19719,15032,5612,10299,17913,14176,15767,12450,4634,14987,3118
100,2144,3891,18608,9264,18345,7870,8240,5956,2257,18423,1263,6031,12593,18961,10264
101,12806,13788,4047,16213,17212,5613,13829,15323,6107,8409,4978,15284,8581,19830,6383
102,12893,9890,19607,16992,1094,9459,13379,4586,10305,16022,19101,17723,4530,12717,108
103,6923,4847,17119,16062,5316,9467,4021,5659,15050,18795,16629,5209,19519,2295,10953
104,16062,633,12463,13734,19094,2855,15189,10309,14268,9962,18024,1770,7329,6225,16457
105,1028,10685,15681,2154,12682,3959,12302,11233,5964,19834,10199,134,19247,11542,5883
106,15101,5802,13728,1632,11330,4729,4374,7915,10053,13484,1178,18170,9648,7610,12673
107,19207,2499,15128,8910,6777,19479,1239,17545,19537,6267,18030,6256,18306,18728,8095
108,5153,18736,12134,17978,16879,18224,2142,12094,4388,10201,12310,17216,11697,19308,18607
109,6245,17316,1532,5627,18176,8937,3242,1571,16424,14885,1120,12564,12682,11441,4565
110,18647,15589,8948,13589,19070,15405,10156,2441,1782,9644,6248,6154,12948,11810,13583
111,3454,3796,3206,8805,14646,3842,2448,19321,15430,1659,10518,5229,1902,8863,10759
112,9356,6733,5501,6465,12096,19435,1706,15220,3897,13775,5254,5397,4310,10167,3834
113,17799,6646,10990,16065,3830,5966,4283,17349,13739,8107,10269,4947,16490,17542,9821
114,6357,18228,3008,14104,6488,9095,15971,17793,13639,6269,1070,11706,13992,12410,9999
115,9523,8950,8093,4316,16023,16149,10834,17496,1243,8545,3172,16948,18915,1474,7231
116,15285,6645,875,19698,5217,3220,7370,338,3797,19228,18506,1546,16385,9965,4665
117,6288,5794,7132,11034,8093,19185,1211,5438,3452,7045,19401,18158,1409,19408,4832
118,11563,7374,4721,16051,14304,8082,6517,2520,6053,14717,838,6999,7003,12276,16646
119,7635,7817,12801,11621,12086,14702,7833,19231,4263,17357,8050,13632,17636,9703,312
120,12677,4807,13638,16892,14483,8094,12422,11138,9649,10386,7213,10072,4917,4288,11719
121,17318,16242,7538,15454,9726,5228,18237,107,6860,19655,19410,14554,12275,725,16419
122,5086,10300,13068,5333,14163,14457,5451,11481,10800,13427,7122,16281,18505,16808,4967
123,4174,13116,3541,15105,14149,4334,15671,16181,13798,1282,5098,7428,17854,2670,17237
124,8011,4096,4124,710,15261,11957,6027,18278,11391,6729,9599,13607,11022,11591,15813
125,3625,18412,17849,15123,10749,9975,8750,2910,11613,15700,4190,14271,4537,16103,865
126,13524,4090,192,467,14377,14424,9100,12600,100,4809,12653,7930,1557,13161,2204
127,4182,7021,9535,7435,11755,1647,1385,18553,5439,18957,10918,17281,12566,8848,6921
128,10281,8346,19878,14265,14820,3253,661,477,12877,12674,2946,19097,19417,4859,11717
129,2459,4395,8026,15274,10137,19786,2859,3293,3203,3284,5023,7037,11406,6424,6958
130,5697,18860,16528,3972,3704,10809,18486,4503,7949,4420,13456,4742,1036,3513,13461
131,19657,7318,1149,4331,575,18096,7828,11966,13244,8662,8630,623,1532,5018,10117
132,19601,5211,7661,18857,17830,5129,18124,19664,13911,1775,2680,16188,17131,4337,8311
133,19491,15151,7230,14336,5686,19518,16523,1665,15345,16928,16623,16182,14323,18596,11150
134,5388,14968,11127,8712,6787,4937,4558,15717,5720,5083,13924,11191,3610,9011,16639
135,5077,7594,16543,4493,6653,4666,2020,6448,4622,3122,667,15118,5969,14300,4481
136,9851,7522,8327,3014,18553,4663,11233,13607,4223,5259,11853,615,12576,15913,7428
137,13435,4953,5410,12471,1729,2755,9343,1293,10498,5663,5379,8423,5944,6024,6417
138,9001,17923,13167,7141,14626,9207,11519,6409,11117,4613,19834,9215,16341,15316,16817
139,11042,13267,18330,1391,16149,16092,19345,11202,1370,17611,13845,19363,6733,17698,7345
140,8007,485,8119,15334,1416,2218,13442,3384,7064,9707,15754,15916,13447,12567,11929
141,2041,10202,2191,19817,6289,1069,4898,9818,10986,2988,19556,5489,14277,4947,11749
142,11977,15286,12526,5659,3428,15502,11343,13597,18954,12919,421,19578,3517,12169,1601
143,11945,9400,10742,4393,11146,6370,13153,8699,15120,15741,7723,6837,8433,9474,11156
144,5567,12733,18217,12228,7187,17134,18618,8366,12693,7240,11234,3387,5991,6419,1681
145,12438,16219,15709,7912,1753,14147,19401,13357,8956,18318,14190,3224,16196,17242,6201
146,14916,2978,6172,552,13765,17009,8666,17272,19270,1734,12225,15624,6360,18828,2428
147,3231,10227,10392,10685,2783,3531,18790,1261,17500,2022,4193,3380,15378,4195,14385
148,2502,3444,18484,19421,8839,14162,16972,8687,6544,4880,18814,7317,2049,471,2208
149,16925,13433,13381,4894,10078,14056,15497,13393,3920,16224,7257,402,19449,16976,3276
150,8760,4089,10573,3239,7970,2873,19674,9133,13866,237,16390,5793,13744,13033,12384
151,8351,18848,13564,275,16032,3765,17542,9345,10547,1063,15654,19612,1138,10192,7950
152,15134,4487,10490,17401,7346,12917,945,5658,15722,13461,16733,586,6786,11825,15989
153,13967,19140,17040,8475,9672,15551,15452,5052,6609,612,2347,19996,7110,8521,5002
154,8288,18995,17017,15720,16995,6208,8501,14542,1317,11146,16259,5748,13935,13379,10935
155,10237,11986,11311,2888,11492,11795,11070,912,18878,8046,13792,10863,2256,12285,15110
156,11401,7528,1553,619,11382,9595,3645,17384,19676,7825,10187,6339,5110,7629,10651
157,14080,3722,5009,14665,4446,17531,10533,10624,2740,11416,15181,4862,2612,1599,15834
158,7918,7689,1734,2573,16808,5124,8609,13440,17743,14122,11859,11061,10250,14255,2478
159,1820,14735,9202,16647,862,4914,9858,1554,15297,5347,3719,4159,12733,1909,10632
160,7792,11544,17860,1854,691,13919,7045,16873,10488,10922,7467,15745,7678,19666,6784
161,12091,3828,13137,5655,13420,1082,6408,4187,19773,5567,6702,15104,15662,9744,3580
162,17330,13070,17383,15129,19875,18139,1422,1334,7205,3938,13492,4512,10959,5410,2383
163,17077,1427,18722,18490,18999,3226,6997,10121,10746,2358,6973,13130,13106,18198,8493
164,17900,12042,13593,12223,14879,9126,18886,13901,16084,6437,5919,9508,8797,6751,8718
165,8473,4714,9543,5311,18176,11677,14318,2434,9047,17820,7761,9183,4868,9965,5949
166,19982,947,4139,13614,12323,9391,9501,19244,14665,2515,12377,4292,8005,1554,7431
167,6624,1532,8258,10013,16894,4368,765,19835,535,8184,14945,6090,5304,3271,13147
168,9862,15227,17449,4561,11813,14484,8872,2111,1396,19315,15268,14123,3121,15661,106
169,5861,15031,14437,14344,12823,1016,12144,6818,15766,4854,17340,13400,14171,7949,7787
170,18290,10999,17780,5720,19483,7184,17632,7996,9348,3325,9438,830,17466,8926,14828
171,5957,10536,12859,8596,14548,5529,12260,15762,14107,17637,10788,12385,1006,11602,18081
172,14658,11203,2479,17108,6763,16829,9978,10904,18506,6320,3390,5609,14972,16219,15858
173,369,18329,13059,14153,10172,13263,2030,19622,19153,14177,4447,12346,13741,2257,8275
174,6198,14595,14177,227,12457,6300,18253,10928,5028,15427,15823,17307,4504,3974,13955
175,2847,18996,4733,5430,2403,2260,5555,8962,1222,7004,18918,12472,3340,16310,15687
176,8570,18146,15289,9290,17318,842,5107,14555,4485,15274,11330,10472,3394,17034,1742
177,950,13298,1952,3255,19049,3488,16495,2125,3847,11622,8571,12435,9840,3692,8306
178,2376,13230,12602,14614,12288,10362,11229,4933,4410,5471,14263,4347,10977,11880,4357
179,4149,12383,19468,279,9049,11018,10127,3435,12077,10924,8419,11077,16125,15397,10007
180,19799,18179,11970,11273,9762,1265,16594,3325,19547,19000,15345,719,7784,4579,15388
181,15311,9415,755,5588,6026,11624,18038,19142,6741,160,3667,5561,5774,8442,12457
182,2885,18555,7675,19051,7597,18242,12165,18234,19921,5189,18284,2430,5311,1593,4913
183,16562,8137,3047,6986,4307,18758,13843,5806,15355,14861,9946,3560,3253,16614,18685
184,2476,19199,17429,18432,12769,17027,12145,3482,15363,13131,9168,10523,16444,6183,661
185,10898,6896,14604,13692,15523,15881,15610,3321,12258,9759,2187,4008,9990,7782,5084
186,13242,6700,10824,10156,4649,9884,7386,12672,9108,6934,932,313,10484,5702,5041
187,5930,7926,5190,12155,14256,7323,5435,3113,11882,17149,2876,4374,13683,12465,11955
188,17622,6145,892,157,2004,13659,5287,13792,5440,11035,17386,9683,9496,18046,5595
189,15242,2404,5476,8227,4187,13324,10589,11120,16272,9456,11652,15104,19078,8679,602
190,18597,12622,3327,4423,1855,14975,761,5550,15988,17575,4559,18661,2958,15443,16120
191,4511,13321,2965,142,5160,7487,7227,986,19430,19081,14275,16875,2472,13246,17502
192,4818,9016,13027,11011,16731,5982,15665,5570,15133,14592,2852,7552,17956,14665,18431
193,16345,7599,16899,2642,2111,10983,15325,16728,15275,510,17240,12908,11344,11615,12420
194,10107,17835,11892,4361,6546,6294,19973,2977,13109,18164,10176,7064,6944,14972,18407
195,6016,1815,19179,1249,2241,7722,494,13160,3491,14970,2166,15054,13368,6634,15142
196,2482,11797,14673,10000,11214,7090,12006,1129,12110,4175,18962,17066,13139,2438,8799
197,12943,6508,9524,6850,4901,6875,11581,14290,9759,3909,3886,5642,4321,12842,16744
198,4298,4068,12676,3224,1674,9164,1875,10251,4232,9878,2768,5859,6762,6065,19239
199,15843,11624,3637,13523,13559,4874,9441,1366,17798,16038,12089,7807,13642,18062,15816
200,15378,2355,11250,7812,6279,1255,347,19491,18678,8047,19847,10460,7198,13692,15839
201,1870,11185,591,3169,11368,344,6243,19423,13552,4635,1001,2874,5894,19083,9377
202,14724,8404,13836,5587,2414,10256,1729,5613,17433,15660,2593,17417,342,519,1159
203,11592,18549,16611,936,16287,4132,16459,3163,18674,2773,11664,8263,5760,11914,4367
204,13105,4671,2786,10371,19476,4570,15426,18014,10095,12947,2462,5588,15174,19901,8457
205,8593,14591,14876,17053,228,16445,11665,1841,12290,10285,15644,12643,12401,19779,7343
206,15229,10839,15447,17406,642,9007,6440,16640,19284,16270,12061,1543,18921,12612,12608
207,13079,9157,6381,14443,17477,1575,1814,11936,18211,4262,14811,889,10303,5574,16098
208,3814,3449,5124,13669,16445,3608,5296,8503,2942,18010,5012,3308,11326,897,12237
209,13805,15238,10831,2627,14336,1248,7573,12967,5636,6568,8659,13355,6885,17047,6695
210,280,14434,8412,12834,13587,957,11665,19151,6353,7272,10102,5942,4360,5699,18436
211,17436,7964,13820,14462,10245,16318,17545,17952,19350,17590,5120,9002,4145,6576,449
212,16714,3975,12866,11488,6966,14003,6842,5842,2328,9124,15253,10594,2048,13392,17091
213,16100,19797,18066,3390,16261,969,14979,11340,8729,13155,13386,1121,12694,6837,15263
214,16909,9643,9139,3131,4475,12369,5786,11962,2361,16188,16332,5461,6972,8514,8532
215,4554,600,11387,6920,13485,8737,9143,16389,9082,7408,10926,13895,9436,14506,16536
216,5295,14391,7607,1531,11915,10789,9826,13168,17809,15620,7708,11086,4612,19832,17985
217,2788,441,10731,11049,8813,18667,9700,8198,11059,17081,19781,6415,13771,2017,6232
218,15979,18232,13984,4494,2035,9500,3290,598,18236,18873,19220,3280,13414,10439,4763
219,11946,8132,11734,17831,2689,14151,14358,5144,14406,226,4402,10841,12319,552,2041
220,11674,13442,10852,5909,2226,11080,12838,10641,11112,8482,12725,15091,17113,301,12658
221,15088,6721,6501,10982,17881,8268,2499,3876,8889,6926,15962,17004,16565,14194,12933
222,14223,10524,19255,18373,17622,13356,3091,1447,4677,19322,4128,5448,3612,12533,14812
223,14329,17392,4016,17903,3524,13769,9182,17928,13385,1382,398,18637,13298,6412,10162
224,15372,8103,8863,3505,946,18722,14066,6585,16130,8854,7147,4818,10495,15924,9438
225,15829,14367,17597,7511,9000,8352,18017,16395,3396,16744,5930,1598,15905,260,18649
226,12995,349,11618,16667,2067,3701,4237,18767,9984,14230,2169,12560,3802,19802,8880
227,12006,10310,17931,11563,10869,9341,13441,6506,5908,480,19013,6250,16405,10836,9262
228,1659,17876,13687,16550,3675,10401,17611,17954,2989,17626,6833,319,3814,10391,9950
229,18380,12570,4323,11705,247,5410,1590,19544,10014,19149,3062,6387,6078,19564,2962
230,11225,14967,13391,14122,19568,7425,735,7834,12219,15364,6464,14076,13067,9678,12700
231,18906,12062,13741,17305,6718,5796,17118,915,19770,17789,12442,15506,18468,10360,15378
232,11318,2282,6192,5869,1860,12539,17428,11367,15561,12190,9000,6573,1771,18075,6022
233,11590,12674,11240,16060,7605,18566,6290,13475,16824,3409,5926,19133,9310,17124,3379
234,8711,7577,4060,14338,11821,15679,16761,4210,281,5149,7237,13455,8448,17520,16483
235,6013,8316,3405,2623,19146,17866,3127,6453,14640,13548,17927,5412,3985,7910,15356
236,5899,10508,2619,2070,10506,15247,16764,12579,12612,18110,13383,13171,6554,15173,19798
237,4979,6334,8370,9511,11132,14562,10349,16433,13745,12649,17672,9013,7039,7926,18002
238,9038,14251,11108,14433,2500,12660,18427,14972,5115,18846,12435,18563,12371,17829,3785
239,19969,17207,18185,3215,11373,18848,1188,8996,15755,1627,10362,2199,15845,19569,19217
240,18617,18223,13340,10213,11231,15317,5129,18756,12107,16807,5350,17277,9170,18047,9440
241,5703,17732,11453,16304,197,13697,7332,19746,13997,15800,5619,19794,13441,1130,8764
242,3339,12014,3962,14874,5484,10478,672,17485,16241,19742,2135,5966,512,10254,12824
243,17687,11892,7728,2838,11151,13746,19355,1224,13165,4067,1770,11236,3594,8215,16906
244,10175,13364,2971,2449,9846,19751,5301,13542,6350,19581,15730,6005,12048,5560,13674
245,14770,378,6122,15498,8352,2289,2078,9429,4896,7105,12266,1635,10871,2055,14308
246,18875,2322,9449,6268,15671,14264,7584,9805,8627,10324,4970,762,8985,16666,7458
247,13188,15946,19872,18534,2443,13747,16788,19064,9761,6017,15682,9124,3104,1339,15824
248,18952,18895,6632,600,12958,5900,671,6641,12694,9703,5019,4020,242,8537,17454
249,15340,6340,15426,6967,3369,6270,19295,4412,14648,9214,19839,13764,15584,13088,3524
250,9160,2240,4115,19888,11388,12040,14964,15055,17642,6692,5424,5391,7833,16223,13382
251,5526,650,17025,17823,5996,7810,8062,9441,252,12668,4026,7892,6464,14408,3527
252,18222,7076,14021,9871,17281,17363,12348,19832,15969,2679,692,4912,15892,5041,11769
253,19339,2013,12948,2127,10300,1973,15015,6524,10604,8412,18020,11357,15419,19788,11510
254,12572,14947,6832,10593,529,11675,10693,16016,15881,6442,4098,9000,15403,14243,15071
255,14098,13006,3130,1221,896,11920,5763,13216,1588,12067,1438,9870,11484,16934,12679
256,3771,18165,422,15430,10415,5369,1287,2705,3727,2708,10062,5957,454,666,14061
257,15465,7555,18839,5519,10227,19140,1131,15747,5258,9767,2089,17959,3868,7426,5574
258,1521,7258,17764,2755,17621,13038,15876,4148,8495,5132,13935,2640,2173,18194,1701
259,17517,13220,17843,15416,6227,18993,15696,1131,202,12378,12387,1086,15179,10203,14450
260,2443,18418,17755,2802,11233,9839,3074,18244,8195,17964,2292,2324,19548,5810,9578
261,259,15135,1792,19134,19344,14115,17902,19260,10521,7096,11044,7789,10355,1472,3197
262,11178,5291,9894,5454,2972,16320,13228,18625,8785,8932,2239,15721,17331,1498,16462
263,15445,2725,10023,13234,13152,19393,8274,15534,12105,12677,11338,17081,16032,6844,8822
264,1070,16345,9843,19156,2561,4227,6432,10619,5320,14299,17075,4644,17606,11064,3886
265,18323,378,12046,16261,16320,3768,16869,19361,12260,2722,19057,3142,3441,2852,3550
266,3272,12607,12792,466,15864,451,7435,890,5461,3586,14584,15235,19849,5415,19704
267,7753,4316,14613,5172,10030,644,914,5596,7254,2219,19389,12766,2347,12924,5840
268,6052,18230,14364,7171,17179,17522,13110,833,19041,10099,14495,13114,4005,18566,11773
269,7430,7848,633,7868,9659,12705,5108,12929,19769,5856,2552,8942,2980,7831,10281
270,11755,7779,15760,6354,10185,18266,13465,19245,15113,3325,11457,4050,923,14275,13976
271,13072,13639,6986,16856,12597,1730,5468,14817,6238,12619,19376,1514,3773,16443,13437
272,2850,9475,14184,12524,6844,14174,18114,13976,13515,8813,17073,18588,11210,16608,9871
273,18821,8559,16351,7690,615,3838,4445,15093,17633,14272,7659,5547,4685,16487,7062
274,19675,13998,9137,5479,6388,7660,2169,15746,5703,16431,6665,5869,11159,19001,3323
275,16504,17357,12087,12994,4146,4887,673,16254,2442,17874,7373,13887,6869,2621,1259
276,13398,7481,8018,18990,17652,18013,15437,19775,15627,18518,18002,10914,13779,2123,10261
277,1918,3739,7470,14316,16609,10446,11906,5845,166,10695,18989,19872,12445,12350,2777
278,4613,2539,19062,741,9940,14339,19950,19742,19592,4940,8705,2686,10347,4665,13477
279,10163,2457,6301,16554,8572,16996,11248,7144,12163,13621,18707,15077,4201,12793,10939
280,2359,17504,11646,5119,17606,15406,5178,16406,13792,9970,8490,12718,14803,874,13948
281,19299,7518,19381,16156,17105,16423,19119,13647,1031,4390,10593,17347,10964,4704,11092
282,18431,14617,10150,9100,4472,8668,6134,17124,5752,18147,17005,13025,10836,7309,7060
283,11897,9923,807,8015,2844,13627,6568,18145,11314,11551,12531,8781,14612,15131,10922
284,7925,9085,8027,14774,10198,14519,5488,15989,1105,9960,8608,9827,9141,10378,18963
285,7111,15614,8094,6255,7038,12618,12176,7457,3062,16539,11278,5407,6032,10338,3284
286,10349,4318,11913,2739,7099,10296,19453,19985,12287,18891,6279,14059,16262,1545,11224
287,3783,6351,6722,10613,18299,608,16055,5535,9462,7747,5411,2744,3072,6540,3512
288,2820,4071,9821,10641,10797,1231,3944,1948,8315,14612,10175,5070,9072,2376,10145
289,8197,4363,224,117,1238,10308,10037,6479,2281,6476,12672,16574,4163,7604,12602
290,14272,2448,18394,1064,14515,16954,4926,17737,1939,1345,3659,11960,4713,11503,1716
291,17875,5695,9386,12334,3268,2857,723,19493,13932,4247,8714,15954,13380,327,9451
292,5837,12713,16997,5994,9738,13482,11434,6789,10355,15234,19686,7430,10014,3379,14596
293,3401,18801,7373,10092,10784,179,10240,14678,6560,8649,15602,10213,12128,1766,9956
294,16702,7433,7870,9380,670,17984,11593,1488,13222,15118,9110,10383,6674,13725,14359
295,17029,3077,13826,10100,10029,16639,13198,11527,4164,16473,16816,11336,1545,16246,10851
296,8656,12484,16512,17952,17077,5320,11397,15967,1137,2176,9194,9733,19395,5275,9272
297,7487,6628,2703,19745,13564,6312,4299,4270,11104,16447,11900,10464,18441,254,9529
298,3537,10519,6202,15629,14746,13244,16222,3182,19213,16823,19079,16243,8712,5474,6616
