"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017"
19,15065,499,16726,7904,2188,13255,13314,18258,11293,14263,15906,7043,6044,8560,16546,2010,7690
20,6210,3196,17445,10139,6999,9383,13528,13306,3816,12285,1812,4064,8532,17330,7287,6619,1958
21,1544,7570,2319,7706,13605,486,16929,2084,17365,1909,17681,8850,15199,12652,7361,12442,12973
22,15141,3834,19834,12381,3472,10187,2991,2222,4026,19542,9241,6452,8421,13898,364,2304,16738
23,8324,1997,9225,17197,18392,19235,9033,17466,3012,16492,13758,491,18184,3154,11323,8854,7205
24,310,2291,4009,17995,1927,2075,12040,2117,1369,1003,14563,8189,19702,17477,7797,7771,7459
25,9338,13702,10605,1097,9306,12825,13708,19460,15687,15001,3567,8903,9781,11857,3837,12355,5734
26,9976,17632,7303,8580,14069,16855,1843,3866,19476,7992,13999,2724,16435,8112,8207,11153,6286
27,12797,19009,10027,17630,10024,9295,16400,19573,6898,6584,13980,14952,7053,19186,3952,17373,11824
28,11015,8751,4453,11883,18510,18303,1567,17641,3706,8762,12553,8558,1790,11803,19410,17857,6837
29,11542,3715,3541,2622,5116,18147,9506,12301,4355,7414,19633,7132,18749,14496,14637,13340,973
30,9195,11554,9950,19486,775,13578,7003,4710,3853,2933,10521,6481,8776,14223,6529,5051,5135
31,1565,12223,5927,3329,19478,3873,12807,14042,13200,18354,19385,10672,13997,18934,5659,11568,227
32,8869,8763,6362,13897,6368,9287,2984,11995,4688,13088,11018,11906,1209,12492,12819,13898,17239
33,4287,17839,15533,3200,5276,7043,4577,11696,4331,18595,3992,15575,16525,15387,16631,6908,18521
34,2588,16547,17706,5750,6781,6603,15909,12032,14076,10760,16985,16623,1525,18239,14047,4102,13764
35,8370,9510,12540,5758,12255,491,8867,5360,3842,14031,9458,16135,10302,18048,5207,8528,10439
36,18875,19440,3932,17572,16470,606,8641,8922,9555,1028,17628,3477,15953,10620,15394,12898,2164
37,10640,11449,4933,1772,18212,13290,13901,5779,1897,9643,17560,18728,13856,5184,19972,5841,15692
38,18421,13500,16663,13478,2709,11106,5733,11198,3402,9355,3740,17126,2539,12842,14245,13273,5846
39,6243,11481,18495,1997,819,232,3340,8669,2077,18408,14942,388,1148,16382,8576,4845,4228
40,1283,5332,16340,1813,15899,9289,4378,15811,16223,9427,19535,16078,5658,2886,5488,4995,7978
41,5431,12552,4929,9045,5535,1641,17337,8117,9471,8803,18141,5357,9276,19898,6374,6076,9326
42,1580,4101,1599,15820,7192,5555,1345,16703,14778,2232,11920,1993,11689,6333,8455,3892,19193
43,9732,7406,457,8354,9922,10580,1463,9085,4014,3310,16415,11283,1620,14527,151,8852,11992
44,6249,1284,14805,5320,11763,19721,5030,15795,10124,13259,9860,15228,14383,14368,13693,10448,1029
45,15847,11963,6520,1013,1843,19036,6435,11041,6055,4816,10544,6150,18624,11435,2888,7376,2853
46,3220,16601,2920,15575,11552,7619,12212,11761,9392,5416,6443,18264,12391,11392,11166,6369,8926
47,3122,7361,18543,7682,17376,19046,6579,1776,15498,12525,2258,10782,13794,19664,9631,1005,10002
48,11795,7022,11876,663,6983,17203,1743,4820,5746,3095,15535,9976,19841,3477,5432,16351,17460
49,2540,13796,8974,2557,12861,18218,9921,1550,19200,1710,12675,3776,6170,14260,17507,12915,4949
50,8910,11839,812,18647,16008,6740,4495,12285,5044,514,5572,19915,16853,2452,11089,5034,9591
51,12449,19155,6938,3186,862,2076,18780,19069,11890,2928,1502,3407,19409,9162,16773,8928,19857
52,144,4462,10368,8685,5134,8213,7461,1024,15924,7686,601,1699,9560,7457,5324,4495,14617
53,7223,16583,4148,12797,8955,4402,16019,17791,6441,12832,19541,12434,15304,11254,12312,438,16199
54,4768,15967,15643,18100,13142,8472,536,10767,15859,4905,6550,19980,16747,5678,18128,139,10774
55,10275,17366,8229,4990,16547,12544,12186,5825,9954,248,3881,13756,18370,19496,9878,14783,14053
56,14348,10585,13059,6030,6469,9985,7592,5221,12084,6690,16805,9982,17970,605,4297,8756,12895
57,13675,17925,10460,4228,6080,5199,18937,10725,2480,5839,19940,12499,11525,18293,9122,1668,4250
58,16009,11233,6239,14129,3986,10642,4972,12391,8492,418,17601,15677,13688,8589,16980,8050,17953
59,8371,15912,6284,2053,2482,13402,1619,4790,4229,12179,4591,11053,15640,6910,1263,2679,11086
60,15690,18011,5158,16934,13113,13225,14505,6038,6948,4665,6595,8354,8132,2727,10499,15147,4949
61,15012,14603,16833,14170,9945,10096,7657,12817,10450,7521,13240,19089,18214,14384,3364,11302,18095
62,2424,12337,18671,16543,11800,3736,18104,3106,14064,18187,10849,8284,3854,2746,11517,13552,19877
63,2643,18422,14954,2009,12640,18634,14188,6224,13731,19048,6757,18589,14966,9828,15088,11550,16657
64,4631,15916,15489,17264,1881,12838,11313,5994,14100,6641,12820,19418,5770,11818,5263,7109,12571
65,1521,11898,18850,4875,11941,19270,3164,9605,7195,2482,4821,13958,10755,18975,13713,7659,5530
66,10709,13408,12217,14394,3522,15756,7570,14949,8765,4322,6253,17321,9442,8268,7469,16259,17671
67,17868,1946,18714,8889,3009,10301,15310,2542,8632,12229,8050,19300,960,12855,17756,9814,10168
68,14008,13147,11809,11117,4376,6930,7700,12980,4904,6555,7186,12602,16885,4005,4555,9816,18347
69,16801,12299,2021,17788,13424,8956,3149,16293,15003,2307,2726,11597,7716,1326,4839,14464,13117
70,11387,6589,18423,16211,10441,12546,2514,8380,11322,14959,19061,8591,2025,6096,18609,1504,11433
71,1630,7822,249,6958,6745,19291,13967,11380,8751,17166,5148,13226,12176,10493,4038,10207,2118
72,11938,2332,1779,14646,16329,7164,18906,9445,3825,2163,202,9538,1854,15896,7249,15103,10016
73,16074,16372,16806,18909,14542,714,15382,6498,18835,7681,9485,9654,12081,1897,6017,8736,1774
74,15477,7660,5220,16076,17144,18669,10631,6008,15961,2491,13610,11980,12037,9699,19552,9565,11927
75,7478,1872,19188,11893,15176,7807,18536,2194,16942,3650,6622,10629,3158,9539,17058,2556,10940
76,18558,6802,5571,14564,8053,2584,16297,8708,4987,2603,14125,19508,9663,14493,10804,12437,6220
77,1888,9876,14331,13265,2239,3657,5934,16546,3396,10076,2386,1735,7414,4990,8098,1354,17912
78,17261,8662,19141,7627,7920,3953,2633,7035,10994,19383,14611,14760,9308,7999,16899,15791,5807
79,17093,7291,13826,6578,3790,18962,6421,9640,1827,3083,203,1686,2849,17640,15967,16457,19025
80,7741,19552,10645,6495,3541,14051,14050,4356,13138,12622,10126,11218,7802,16082,19094,5651,847
81,16065,19971,11033,6735,1871,7678,14634,6726,6353,5022,15226,17744,4297,5280,11701,15672,5433
82,19897,2705,16201,15690,18625,13460,7832,11498,1418,355,9799,19216,11477,3758,1269,17045,7733
83,19614,10123,6002,15426,16418,1647,1357,17689,8752,14810,16130,16463,2037,19948,3479,2925,3110
84,14260,16040,7041,17671,525,10504,3171,1173,525,7338,12117,972,3389,10612,18533,8537,12568
85,10478,9634,441,8288,3712,13675,14253,11617,2286,17816,15730,481,19014,16946,11027,16780,17645
86,7787,9478,13172,4056,441,16922,9831,2933,1627,8008,14504,2422,18630,3813,2461,17754,6558
87,19117,11465,16798,11015,9629,3812,13933,4777,17389,9877,8185,605,12449,14045,14967,9703,19741
88,5267,9755,8661,9402,6049,15535,13438,6761,15059,16015,16363,16653,13815,1965,17902,9123,19644
89,15491,13299,15364,4927,19323,14938,11118,7207,10888,10351,8698,9693,12284,10558,13523,8083,475
90,18270,3392,144,7306,19305,11955,2143,5994,11183,5208,6355,4249,12833,9767,2952,19079,8814
91,9831,14870,10902,8862,19623,3508,13164,18115,15552,8351,6093,13686,7194,19002,17976,5800,6173
92,4835,3590,9570,13784,12333,548,13055,6960,2629,17084,8978,18330,8201,14972,2534,16275,11385
93,12285,7364,1522,12810,829,10058,5522,3923,19933,13034,11648,14363,12808,14764,5927,10985,8468
94,4869,19376,2776,14018,7974,10278,10439,14734,5675,7568,18632,1989,17988,13365,11786,6952,4946
95,17068,3965,13838,3417,11443,14581,18623,19004,4311,16382,18039,8816,11949,15343,424,628,591
96,15439,19936,9445,17973,13788,11299,3840,11155,4090,8089,7973,18640,5160,9643,11983,8699,12941
97,11617,15779,16417,6498,18080,12517,4340,2501,18528,5495,6553,1973,18672,6523,15429,13604,15948
98,12102,15626,2738,282,19215,4385,12331,4446,17045,459,17976,4454,13859,5041,13974,1319,1204
99,9104,15986,10240,6259,8531,7348,18058,11176,19412,5966,7094,13130,16321,13237,9927,11181,13741
100,17385,8695,10807,16538,15211,10066,4780,17700,8082,9164,11654,7224,19079,3055,8902,14703,4281
101,2488,11597,18752,12852,15153,1092,16400,15895,19215,10918,16449,11001,2972,2820,8066,2686,7543
102,791,11753,11386,15861,5352,13797,19310,2316,16938,12060,6594,9568,18686,14646,4790,4999,595
103,6331,18271,10604,17050,5469,19955,18934,7655,464,6613,19900,11595,11693,15535,3488,5217,19885
104,7415,17026,4723,8727,10676,9854,15703,6575,6859,10936,621,2895,16457,5527,14725,10207,11007
105,18995,15112,6605,5262,2576,11589,17614,17889,7208,17061,14471,6442,4607,11861,8296,1835,11961
106,8130,540,14715,10932,3344,10759,14356,8788,19201,19889,951,9430,16555,11216,2309,13605,12311
107,9374,7237,8854,13194,5701,6864,3058,353,11139,3531,4275,14945,11245,3733,2282,6365,8500
108,11459,761,13891,7763,1014,8466,9250,7295,17785,17389,6184,8763,14006,18628,13776,17891,7601
109,10610,394,19729,6999,11134,14199,18599,19730,19825,8630,11700,8646,4166,497,18047,10318,19923
110,16026,9853,16518,6987,17035,15856,12817,11203,476,16759,12528,15229,17902,16244,7799,6731,13825
111,11787,6898,11537,18246,13461,15840,1547,12510,17395,2900,17699,7570,19193,9253,4487,784,6994
112,10126,226,15380,2919,10430,19566,18304,18264,8904,13502,18797,4503,16267,12662,11608,4729,17121
113,7177,11583,5625,12912,19033,14921,14901,1357,7040,9968,2520,18821,14717,6022,5065,12776,1265
114,14284,5924,6055,8960,14143,19869,6077,18482,8974,13154,14977,18706,5202,3129,6989,6199,4533
115,17381,17655,11167,7549,19919,5441,17043,5744,12521,7985,10968,158,4876,5090,6353,5463,8367
116,11365,9781,15240,11756,17935,12225,18378,15130,801,6982,3136,4929,6619,15301,16961,9927,12160
117,5341,4109,17046,3615,9731,11785,8836,10443,971,15313,1781,12721,2658,5919,9106,10702,7846
118,19079,5421,7605,18973,17782,9684,11625,12250,19522,2991,6651,8271,12300,8165,3610,7816,11146
119,12712,12341,19854,2322,12240,19434,10898,779,12008,17071,5649,17460,16901,4123,309,9954,16835
120,724,17576,7307,4957,10994,4600,8858,16424,17069,7105,15827,11574,9630,17295,3448,11249,12833
121,6377,10514,16550,14081,10759,14330,6172,6188,18470,17303,17428,17868,17299,8243,19661,9303,19107
122,5956,4819,15185,5045,6204,15519,3965,19694,10358,3866,14160,4256,7078,2118,16203,4507,17410
123,16867,13129,17742,15102,9552,19394,16030,19787,847,10158,17759,15279,5837,4671,4158,7008,18247
124,1696,1718,8212,15206,12869,13408,19796,11891,13757,14210,3481,19881,15245,8057,8839,3649,15525
125,15619,10492,16542,7969,11892,4547,10176,12823,15422,9006,12331,2920,1960,11620,13649,15040,17097
126,15042,6727,4422,2759,12950,2486,3532,11772,11103,17800,7950,11988,16466,5816,15213,15554,9440
127,14138,16004,6685,3049,4531,6710,13467,14739,7912,5527,8314,7371,3638,9314,289,12789,16460
128,772,14219,7615,16735,19486,14076,5325,397,2522,17936,3899,17837,10503,18810,19462,1227,10422
129,11463,3750,17604,2782,4902,11736,15599,12724,1215,9656,6021,7425,11392,12837,16417,17216,6992
130,694,12970,19701,18059,17119,8639,18957,5198,19998,16879,13240,14117,19645,8415,5562,11069,18460
131,13910,4186,4867,6735,15585,8265,17507,18524,7493,8804,7392,2453,4286,18365,13813,594,9074
132,18572,1808,6404,5445,5029,9751,14593,7136,12298,5253,11754,9389,7404,6555,16933,7959,18393
133,7597,7242,13791,17273,14320,5724,9327,3885,3380,6781,4936,6987,19111,16346,5269,17003,2631
134,6026,16664,10639,11583,17575,5981,15337,19468,7349,18865,19846,8466,16276,9824,16646,13739,12978
135,9937,5386,19986,339,495,13404,14603,9041,12040,2460,13496,12055,7648,14393,9234,15421,3655
136,2780,11780,5754,8417,13936,1398,13875,11843,13079,3478,7874,13089,4129,14335,18646,10044,5002
137,14836,13068,5612,6620,18592,8569,4345,17573,1259,10686,19581,10623,9173,15814,968,1594,10643
138,13978,1907,9088,9153,1625,17145,7886,2661,8161,8052,10609,3698,14199,7301,7712,18128,12969
139,13151,14098,10987,9292,11638,6823,6498,2867,15312,13878,10129,12093,10530,17201,315,8838,3288
140,5805,12187,11214,11474,15516,3188,19023,675,8527,12424,19126,10297,5990,7037,5939,7356,7456
141,2779,340,5921,13894,8251,9090,1839,17297,7143,12121,7051,18329,19867,4166,6280,18351,18751
142,15369,19085,3304,12268,13143,16627,12701,7366,4461,4064,5919,8891,2727,17648,1019,2459,4926
143,7659,12513,1637,16323,11310,13136,13284,3821,19254,1954,10644,14877,15576,17034,14624,1463,6971
144,13864,15744,19818,18256,18754,6078,9507,19124,15828,3334,14673,12001,19017,3568,7186,292,5307
145,10135,5294,5418,1389,5794,14415,14825,12847,12124,5350,8421,10823,2952,10108,7001,5778,5019
146,14608,1168,14398,12293,649,4719,7273,11242,19988,12395,14712,7967,14972,2093,18226,261,6846
147,7830,17097,10822,13327,7190,19699,5656,2595,19799,19769,15619,13949,12185,9098,11801,140,7939
148,2635,18408,571,5276,13333,18172,4682,11823,17768,4509,9623,2391,13573,14488,5703,5032,9947
149,4066,18053,17053,9067,11384,11031,12655,577,6760,17672,17765,10441,7708,16817,4718,8890,14744
150,2856,15862,7269,11747,18857,11609,7413,19701,19437,16127,11786,4883,1207,11171,10266,1527,4440
151,11670,951,17349,19806,18995,16742,7325,16637,4131,13519,14987,14977,3161,13656,13757,4001,12663
152,106,19456,1306,16487,19794,12736,1445,16537,12515,599,6489,9544,14465,18415,13396,8448,11088
153,11888,11326,5470,3673,11885,12394,13763,4698,7101,2231,8219,12533,5315,8221,14004,10626,14143
154,18194,7252,6128,15230,11147,12024,6354,8213,17847,11387,13244,5389,9419,15928,7749,18974,2279
155,7933,19503,13030,13048,5233,10078,7751,9234,9948,12643,2738,15335,13751,8432,18958,4136,7400
156,16197,10541,13365,8608,137,9346,12342,15854,871,9539,6724,6295,13248,12867,5893,16906,12005
157,13342,12502,16289,2513,12560,13397,7613,501,4054,13777,14907,4942,4187,3719,15170,8278,18309
158,9501,7539,7401,12459,16810,8393,8798,7945,7217,19772,14551,7411,14469,19185,6264,2474,6673
159,3163,17851,16542,18278,12877,8741,14889,5338,10516,4314,7264,10288,17824,9823,18274,19074,15986
160,18770,11581,6547,15644,15334,19240,14968,5900,3971,18528,7823,19970,17391,14165,8966,19493,11410
161,6573,11961,3429,8916,1137,12300,6981,8834,4789,1186,10080,16209,5349,9188,3495,2092,1140
162,796,15411,19976,9386,15828,10249,8684,6107,8150,1251,8820,14126,10672,8932,8525,8255,9094
163,9933,8211,1950,19265,15517,16918,16165,3953,15644,15318,14503,15175,8327,16470,15551,7946,2426
164,14163,2984,4313,5764,19473,19652,4381,5140,16797,18944,18441,15286,3694,1972,4961,11731,2049
165,10075,10323,11694,18874,17113,18876,3043,18416,15310,15387,8042,19264,18557,13648,11810,12793,8985
166,16564,11182,5784,13846,7760,12568,3547,4580,12975,12338,18716,4192,2441,16268,9810,15978,12706
167,7961,5402,3807,1403,4106,10089,19466,9052,8205,13376,12272,16626,2114,5971,8574,12674,5223
168,6464,19514,12665,4053,5198,9437,13426,4667,6612,7473,1595,12410,19457,2832,12270,15247,19253
169,14135,14615,15225,12351,9530,18169,316,12568,5454,13131,4646,15532,15646,9588,15932,7466,13143
170,2105,4344,16213,14391,11059,9274,8453,1930,9881,13565,15047,7945,4323,11761,7055,17536,8737
171,1830,172,19138,13237,17530,4620,7233,17092,17526,9108,14813,1686,8864,6032,14218,10366,9935
172,19225,16974,14901,718,3736,13808,5221,12020,15766,16200,8154,4895,3283,9232,8095,15906,18730
173,10610,1000,18652,9689,7425,7537,2107,10376,11771,13846,7573,5928,1979,18920,10260,9400,19912
174,2601,8211,16158,4827,11517,10659,4555,8781,16342,4253,8044,6864,8810,3374,17317,431,19520
175,270,7296,11139,14011,3350,13700,3302,2166,14366,8146,18247,17284,13678,16962,13181,6831,8387
176,12359,6330,6257,10685,6472,1699,13512,1141,6971,17615,2601,16895,11715,6252,5448,18824,18696
177,12826,100,8055,7685,9376,695,15059,5668,7214,15736,13204,12156,15145,18074,4630,223,1465
178,12354,2129,15640,4307,4825,12209,7847,14311,14607,15530,18884,7811,12394,5145,19093,4850,3207
179,19625,11910,3858,12445,12094,19343,15009,14271,1757,9981,12430,6191,14122,3798,9457,9436,13952
180,12123,16400,680,118,2718,12071,3553,9357,9225,18999,15796,6421,13484,10334,3210,2436,13289
181,9244,14443,14321,4041,11687,9816,16101,12760,17712,19327,16882,2811,16861,3917,1352,375,11915
182,8078,16229,12260,2894,14796,6449,8745,4202,18862,19127,12979,14654,10395,13886,12739,947,14046
183,12842,17379,1329,8548,11086,18090,1289,5074,4020,862,16406,5263,1328,8310,15901,2227,17189
184,14577,1999,6560,4936,1834,9284,3475,16711,15642,19199,14165,9087,17469,7595,7046,16934,4649
185,647,13643,18085,19367,12174,19302,10246,13338,11993,1659,3013,4735,10695,3997,19622,9567,8625
186,19667,16296,5455,6401,5997,12017,19416,307,15696,4779,2680,17516,19565,10564,6212,7121,624
187,1203,12097,9219,13009,10343,6347,3898,10829,1935,12201,3851,17675,18611,6037,6672,14401,527
188,12851,16249,12845,1455,16779,11258,113,7289,17250,15056,16773,6837,5602,7971,8030,13537,9019
189,9796,7012,12960,297,18383,7666,8079,17202,13707,3040,2909,13811,18126,12545,18541,17383,4189
190,7602,17028,16094,18450,1864,9723,1004,6910,1232,4158,5256,15265,6506,15334,11897,10915,19557
191,14586,16931,19333,1321,262,17109,16287,14386,7577,5635,19421,16008,6338,5615,6352,4845,3619
192,293,8678,11986,2162,9713,7334,250,13511,14475,11791,4454,11013,6381,6445,9362,17235,11799
193,14906,428,15157,6870,3182,9477,4010,6760,3704,14181,10423,19827,16252,13764,16166,14011,3073
194,3210,9461,9098,17468,14482,15176,2173,15645,1562,4127,5898,15833,11861,12722,19361,18906,4042
195,2942,9364,12187,623,12844,14811,7850,6088,17559,12152,8560,16090,15216,13380,11066,6825,3003
196,15508,19116,13746,18051,3874,577,7605,19206,10781,778,12051,6025,13579,16186,11395,13268,16623
197,14711,13832,10526,4157,3516,8278,11281,8329,17591,14345,18521,9002,542,17140,16047,16157,738
198,17853,15728,7655,16642,3075,3862,8615,11701,10923,4232,11039,17841,14477,5482,14176,11880,5555
199,17006,10072,10579,8680,9658,12097,18897,10339,673,19952,9795,17703,10129,13671,4511,5507,14450
200,15006,19148,14147,4978,17265,18413,13395,9115,957,11062,17620,4110,5506,6475,15848,10581,2337
201,2942,13421,13770,2896,12957,19322,1904,10255,1038,3738,6590,17857,109,6810,4002,7650,1640
202,10140,1989,13939,10689,8455,16309,16464,18511,19217,9678,8009,15561,7936,13491,8416,4802,13883
203,18064,2355,16746,1774,17622,18609,15580,3209,7429,17390,15259,6361,7365,12585,6913,12042,8022
204,11629,9286,14946,10964,435,8941,8085,5317,13497,12284,18520,2781,8678,4278,12886,16631,12631
205,8223,9565,2970,16250,12177,11229,12933,12538,509,4320,10673,7988,11950,10259,7108,13799,1969
206,11725,1909,13758,11282,7179,2761,4304,7989,18003,9300,6859,4143,10834,14156,500,1683,11668
207,18374,102,18976,4369,2533,4534,18681,377,8035,6273,19621,9534,10807,8591,14273,4892,1875
208,6587,19212,11401,7216,10338,17956,14412,7309,8517,3874,13575,17948,17062,1085,6074,16703,4822
209,3867,8770,19406,9881,10681,10854,7439,668,2618,2587,17980,17790,2408,18141,3433,3072,2243
210,1991,15025,14316,4445,13508,5753,12347,19814,1327,16428,9764,14213,6299,12576,13150,14217,3797
211,19724,1147,7477,18106,8912,19450,17001,12945,14916,19585,16605,2671,19968,3189,7025,1793,2391
212,11439,16627,9903,15291,1703,13668,7724,8831,6778,19629,6861,9330,4981,6908,9134,3084,19848
213,4039,5035,15353,648,4930,4092,737,18117,15239,8386,1678,12955,9632,11398,4365,9997,14486
214,8849,8597,15050,3721,1525,6884,16592,19123,6563,13634,16919,18858,2648,4067,14742,14466,814
215,7192,10734,11274,8365,5122,15580,12577,14898,18036,4033,12949,12628,17118,15629,3972,10050,18935
216,2098,10156,8743,9641,8853,12834,449,19861,17220,10249,1592,9391,11609,5802,5524,4157,11024
217,10754,12916,14596,6751,3822,2561,515,13047,10229,14352,1927,13800,14223,15265,3954,17756,8519
218,16200,6466,12385,18329,9715,2767,17945,11497,12902,19603,18906,8654,7062,8438,12024,8260,16749
219,1557,19655,10175,2691,9270,16483,1486,11692,5709,4296,18799,683,300,5353,7081,19840,9830
220,9176,16497,12142,7653,4427,15679,4032,15141,496,2048,7370,15388,5973,11138,16739,3586,6561
221,10365,2931,16918,5902,13023,8429,9077,2608,17070,14201,2363,11823,2789,16651,5904,17169,4882
222,6414,5846,13342,4394,17246,13202,19426,8209,19403,4819,612,12866,3841,293,10691,19996,3933
223,12935,3214,17593,17620,9775,10692,9988,11443,892,6152,14483,18416,12217,4460,14173,18403,18730
224,6117,1840,4559,19081,2442,6897,16091,13536,17756,9441,16298,14011,16668,19335,17205,6501,8812
225,7546,4147,791,16715,17688,4192,8876,15367,19315,19613,6899,11179,16833,11602,18259,214,15918
226,10371,9749,5203,4684,11644,11038,18695,10303,18235,5828,2230,19084,9742,11277,16427,10986,9558
227,16240,7972,494,6584,19552,3336,13251,3760,18799,4620,17404,17692,15296,2839,10719,2997,7592
228,14519,17947,17385,7861,3822,13321,1785,11245,3459,5837,5215,15802,11435,2308,930,16144,4423
229,15601,15646,7449,16117,15719,9291,6196,8423,8554,11342,14340,12401,5760,2100,5412,694,5483
230,276,14730,17821,10890,5516,12089,10448,3445,8948,4479,15099,9452,14469,16387,10470,6786,14458
231,19925,913,12018,5678,10967,10233,17057,12380,13214,10749,19152,4491,7087,18881,9112,2644,18468
232,11583,15994,16208,403,16017,10609,18170,12779,7545,12781,10191,1877,12785,9463,18213,5473,8059
233,6530,3055,900,5963,14117,5208,2819,7300,12677,15482,17092,9021,4813,18085,9635,3781,8737
234,10163,3003,8546,12650,14918,17210,17423,13841,6183,16484,3119,4068,373,17567,1055,1596,18856
235,13802,9622,19083,1620,17423,3043,1350,6984,10363,10628,11896,3129,13938,18235,5369,10893,14775
236,2108,11199,15489,14773,16715,2269,1785,8816,11213,6525,6918,19961,5675,17113,8356,15715,13073
237,13059,3675,4849,4800,285,6194,2922,9331,18017,10552,2077,15735,5750,19288,11448,12278,1245
238,13418,13286,19303,6348,4958,2822,159,14796,13410,12927,14731,16987,3431,7439,11989,5317,9080
239,18742,12468,5949,13043,583,12724,2431,11517,1429,2269,2883,4338,15430,9640,16950,16360,16933
240,9485,7565,5997,6924,9845,15881,3815,5840,3907,13718,8710,1327,7877,12361,17395,8095,9931
241,19533,5164,6123,1633,15162,17579,3307,18032,9816,4106,7714,17351,4972,17034,339,15360,6066
242,7185,7735,15487,11252,12236,10114,16502,12041,4141,14087,2629,8486,18378,6325,5785,2192,19240
243,8369,14424,2296,18589,5345,19169,5630,19344,7128,9201,19368,11117,14821,14145,16056,3534,8182
244,16805,5759,3881,8301,8912,16401,8563,5311,12489,16268,300,16416,2116,15877,18402,1300,3854
245,1484,11828,10788,17209,15098,9189,17025,13477,17920,14754,11937,8519,17728,16252,3689,1595,11731
246,17534,12090,13695,16240,6465,348,208,5457,13829,3561,17300,13054,7359,13032,7447,9355,19737
247,13686,19621,6070,2253,7311,17692,13420,19919,6163,18618,2711,7560,1397,18753,17451,19534,6872
248,5933,12572,4237,12623,7872,13203,14901,17982,7822,18954,2675,16187,15698,2466,3805,4848,3941
249,14403,1212,15626,17852,5121,6068,19900,4291,19284,7787,2929,10057,19454,10357,2830,15621,11350
250,4808,6933,4343,16844,8965,657,18239,8680,10166,15281,6754,16750,11045,13645,4858,6411,18770
251,17973,7587,19777,10059,17510,901,4732,12489,2913,7542,5649,500,15664,6046,12687,4090,4884
252,17102,9253,16393,14232,5422,17827,14440,2748,18466,19722,5851,4457,11033,18300,17604,14754,8914
253,9279,7281,13357,12041,9362,16866,1750,15355,7166,11729,17079,3850,19980,6734,236,9178,12928
254,932,5901,5333,9806,19862,19448,11702,13583,18736,6425,11680,4172,12165,5726,6039,5658,2117
255,18175,9584,4868,3269,2740,8905,13304,9463,12142,19628,1887,18473,121,16532,18610,16127,9240
256,2208,16369,14619,18934,13690,11935,18367,10980,13785,15426,18542,14107,18646,10972,1874,12624,9476
257,2708,14393,8963,11372,14870,5104,17393,4835,9155,12095,10944,19221,10957,8408,8293,6825,18012
258,5799,1393,3801,19782,17024,15586,7605,6553,16268,9884,19105,17068,18382,9694,17974,9085,10341
259,2935,16017,15209,14150,12244,6618,10258,9352,16142,5198,3835,18914,16232,13895,15306,6223,6028
260,15433,19337,2083,10388,8144,1048,17925,2748,17419,10322,10373,18477,16718,7953,902,2471,9160
261,13197,7958,10238,14660,19031,10875,13881,18952,13377,3229,10438,13795,9598,8983,17191,3587,2782
262,15605,18630,9896,11314,3286,8299,14772,14739,18409,8890,15692,10267,10767,15064,7717,3029,8376
263,13446,7150,19991,7376,1700,2919,6114,10298,12235,8374,14773,16048,6849,15793,632,12272,16573
264,19068,14880,1270,18142,16893,17098,18943,719,15678,15078,2401,3560,16266,576,15910,9075,2364
