"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013"
32,15429,2477,14462,16865,9941,19649,4992,11942,15068,19732,18339,17491,7544
33,15522,2665,9492,4669,15685,8511,721,7097,8402,4122,3017,19126,11445
34,6631,13506,7301,493,1759,13262,5692,18397,2089,4435,7693,14102,12232
35,11406,12360,17895,19032,15762,4944,1463,4650,16942,16629,12199,1136,19542
36,11638,4899,13128,4098,13008,2393,14675,9533,10878,9289,2896,12975,13035
37,19073,12259,17187,9675,13815,3826,18770,8704,12059,6003,7266,14632,9209
38,12971,11944,8089,12034,19756,18756,7918,9085,7470,4900,10921,16666,10970
39,11872,16137,9449,3261,7776,16242,360,5931,1662,578,6443,5165,11135
40,9086,15033,8175,18364,18071,16110,18134,6902,9073,11757,6910,4900,6304
41,19567,18051,8686,18434,168,12765,15530,7316,17417,19279,10509,15925,14165
42,767,11143,15524,12959,5956,2241,19392,14644,19495,14568,1024,13201,7068
43,17830,8331,14692,5283,13503,18131,15251,9124,901,12999,19089,9940,4168
44,6475,1642,10692,9803,16073,902,17772,4144,4167,15278,14035,4662,19500
45,4584,9238,10037,12840,7165,18964,10759,18154,12962,213,2976,7299,9651
46,3546,16624,15180,1075,6732,14582,15585,6169,8235,2209,2198,7724,18681
47,4960,3281,3681,17171,14650,10906,13362,17649,16800,4163,6142,14302,19969
48,5982,18433,14105,9086,14072,1663,16877,1670,11139,10485,12578,19597,6894
49,606,5261,11611,10894,15956,3927,2574,8539,15906,9836,3322,11215,2489
50,13651,18638,19065,12369,14279,12138,4436,11524,7605,4560,5210,15310,10033
51,2990,17431,6826,12678,8618,11738,7561,3147,12247,15934,9409,1749,19913
52,14094,13514,5705,1524,12313,18456,8949,10348,16314,3129,19792,1640,16192
53,16027,9283,3201,5126,12499,6787,16250,6740,10477,4785,18779,9826,6644
54,14160,8438,4720,19817,711,6991,6883,19790,13923,12154,9360,16965,7750
55,15355,5784,10466,8267,2219,9255,12114,19404,10182,8434,13004,17924,9773
56,8306,19151,17543,18362,682,1088,3794,974,2713,12675,7453,1444,18132
57,1882,119,6349,18102,13663,19687,1904,15739,16586,13451,14432,9302,14573
58,3203,7110,154,12553,3863,18692,4103,7198,8530,1829,826,14400,1946
59,7815,2912,5472,2054,10226,14236,9256,9393,8972,17670,15765,11866,16013
60,9840,7032,6015,14113,925,18859,7550,9932,13629,18814,13229,906,6053
61,6153,11118,7305,4736,13814,9430,1306,19928,7136,6174,10128,15643,16555
62,2487,3709,3181,13161,17407,19555,3327,19376,4334,14897,16869,10171,1724
63,18007,4754,18866,4067,948,18699,17144,3857,17654,11242,14207,3676,19771
64,10643,14104,8215,14929,17752,18804,15780,11128,12757,10129,6014,14134,796
65,7835,13699,5112,3345,11099,3488,19356,1657,8217,959,14294,5159,15683
66,953,4204,687,10643,17170,16070,12956,11011,2477,9898,16461,6694,19397
67,14170,9053,10306,1628,19721,16499,2990,5641,11944,16429,9033,649,9377
68,7121,9208,974,13375,19295,2925,13393,10515,17581,6178,2935,17185,5214
69,9782,18646,12555,19546,7988,17718,15672,12941,14997,17790,5882,16126,12824
70,14803,19799,15099,10298,10749,3127,13233,10571,4320,450,7996,10361,8447
71,16163,8905,3908,4048,5871,12095,3750,19187,13050,4295,2357,11311,3998
72,1012,15972,7987,16534,4135,5157,19930,2831,15486,1086,16375,16391,19743
73,4433,4066,8248,7480,7304,18461,14144,1412,9278,13627,11680,14346,19720
74,11256,16832,7088,3061,3564,16242,3192,9719,11096,8568,6482,5787,13749
75,13576,12756,3571,551,7860,16901,15217,16260,7642,12844,11402,6297,663
76,9728,13647,7012,9873,2429,10439,880,11052,7798,16198,15826,13548,15966
77,9323,14021,342,14063,1995,14005,12868,8840,906,17793,19980,16382,466
78,14977,7649,12951,5878,18885,1730,15240,5121,13475,999,2405,12159,19259
79,19429,6655,12088,6345,9750,5014,16314,11309,7561,7984,8099,12810,11328
80,14401,8500,13027,18544,14725,11147,4334,18289,19637,12220,10561,3802,9126
81,4497,15983,4241,4467,12085,12865,8883,661,2837,15484,12479,14955,17768
82,7927,3318,18749,14825,17856,4938,11423,14390,10313,7917,9969,14843,10914
83,4731,11489,10334,16076,9344,7271,1176,673,6622,487,1017,19121,11621
84,533,11125,14281,11744,19227,9440,12444,11082,14153,17946,14889,10880,5230
85,17103,1240,14320,12640,768,17159,8357,5317,16028,16908,3377,15422,1758
86,1348,3265,9829,2784,5144,10390,18582,15892,17325,17271,16956,19132,8665
87,17937,18302,8655,5799,5402,12771,11644,9791,2288,16069,17719,1743,13904
88,15103,6819,11437,13967,19314,12079,7089,16664,19394,2264,6881,7577,11078
89,14512,14988,12104,473,19312,16551,12074,6979,19269,17936,5754,16104,19053
90,1785,2081,1982,716,7128,15623,8655,10882,10719,12282,19220,6875,6184
91,10953,6193,18872,9034,596,17387,2164,7782,10818,10257,17118,2718,16113
92,8340,14869,6935,14431,5879,17619,1657,19389,3893,15101,6790,11389,12535
93,4140,8386,4665,16444,2909,8393,398,9063,15238,9579,12635,1858,10044
94,17037,14693,16963,15277,1942,14730,3000,3683,17653,14810,9914,3866,1190
95,17144,12543,2847,3882,10676,15852,739,10127,14948,4250,6607,11308,19267
96,14432,8368,12219,2155,3804,7241,2522,2427,19723,12902,2995,19951,4368
97,19387,13694,6749,4302,8234,7303,392,8121,3892,17163,11222,2095,14214
98,3169,19465,3235,9640,10665,9845,17598,9210,17471,6395,1734,19257,15057
99,2250,6686,532,19076,12512,9966,15019,13766,2218,12223,11489,19281,9282
100,3801,1027,2575,2328,14437,6827,2786,12763,19810,12396,2092,11723,5756
101,1185,1425,12974,14956,19213,5761,10912,2954,3798,17271,9240,10019,10679
102,5131,3888,19876,11355,1343,11762,14072,11966,4106,3942,18889,1299,18595
103,6924,8132,5703,10598,5435,9877,6846,3074,19477,3507,19232,15454,9678
104,10547,18731,1082,16695,13714,17942,13605,16794,4143,19314,6553,4473,11982
105,831,13301,4012,19190,2440,12182,18954,15440,14453,16661,18125,10675,7421
106,2251,3932,11397,12117,17968,9490,3340,14829,16657,672,11217,15951,6301
107,7884,17136,15567,17503,7617,15790,17647,6935,887,7636,5949,11388,19226
108,2411,5574,7553,18265,7907,11778,16866,16460,10346,8086,5712,9274,17311
109,8945,11777,2815,11368,13147,2311,13216,2589,15810,17405,17497,7323,14368
110,7033,4783,1123,7430,17582,9412,3806,7439,17836,4958,11492,8969,3858
111,7388,3304,7796,8580,2041,19615,19807,1621,11818,3386,19203,10100,11988
112,12737,13203,4339,10256,140,17619,11405,19056,9163,19600,15219,3897,18043
113,536,5527,8975,15287,8853,18027,167,3908,19310,14188,6325,6653,3591
114,2081,10772,14698,2553,12816,7018,13902,4021,13592,8636,19554,16968,13929
115,14211,11077,6340,14646,545,4599,2318,6903,3426,16913,9395,14996,19996
116,1011,8127,8307,9732,5076,14063,5339,726,18446,18336,19872,12791,1705
117,9300,18453,15979,5416,15346,17635,13375,15413,16722,2190,8182,9477,6881
118,5569,988,19347,1904,15694,14819,11082,3464,882,15791,4693,18051,10979
119,7137,9614,14247,9141,9956,10890,10186,18472,5199,15179,1717,7098,269
120,17918,14787,11137,4091,9186,14844,7553,16050,801,15632,4254,3621,8793
121,2996,14219,1369,17004,135,10307,2936,16324,11759,2826,14825,8262,18909
122,4279,2942,19872,3382,13173,17248,17332,15011,7806,2484,18824,2206,17456
123,12826,860,18950,7319,18032,851,6161,5532,19969,15266,3252,10764,17380
124,16200,5925,2631,16388,13683,9763,12190,6985,8515,11407,9735,10200,13329
125,4009,18579,19038,19674,15597,5713,10956,1103,2397,16736,12206,14641,12700
126,19831,14566,12286,4875,17447,1269,13417,7688,116,19095,6523,6649,5669
127,18911,15814,5135,13990,11460,6637,8562,10853,16094,19173,306,2606,8460
128,7792,7695,15846,1587,16358,8027,14176,11390,9683,5925,4405,16966,7100
129,2779,4340,11317,14598,6219,13674,7617,17016,5583,10027,2148,12580,16242
130,4667,12576,9613,6944,8366,9845,17290,379,661,5853,2538,1021,15224
131,17776,7582,617,9963,9000,2649,16212,17123,6194,16192,15054,12449,4489
132,9225,10157,13349,19453,1482,7722,8978,13245,11582,12053,4704,18877,3171
133,1949,18945,18396,12241,18510,17438,1641,16191,19045,1989,3078,1852,19439
134,10668,6961,9777,15149,6391,7238,2447,3134,1367,9345,7327,14495,6430
135,9069,17418,14113,7537,4318,9912,14083,19290,10191,12358,4913,3834,18139
136,19623,11100,12600,17619,6329,8307,12977,3997,3598,19868,7635,17069,17262
137,15088,15867,17601,1738,9982,14519,13960,17402,1670,10355,10218,7822,16355
138,9269,10691,17149,936,2444,16437,7921,577,17559,12415,6100,9908,11409
139,16241,11293,11440,8122,19453,4096,3072,5876,15608,595,5967,6067,7143
140,514,14772,1258,1861,12215,2786,16965,12535,7085,14389,19530,14250,8095
141,9220,18976,12948,16338,14958,6447,19341,3193,14100,18165,9798,9425,9607
142,848,6508,13376,17904,13074,1735,17178,16763,19332,16532,8167,18442,1341
143,19711,604,4871,16464,4001,14732,16494,1908,15189,1251,1561,16903,7416
144,2420,16975,861,5342,12683,9796,16290,6585,1013,14483,5626,3604,3990
145,19506,18156,2495,13548,1236,13579,11484,6168,3615,1790,16131,11176,2373
146,8538,2388,2443,5345,9955,18434,2719,16278,11640,1464,14544,6707,19530
147,680,13270,928,14037,10839,9621,11623,15905,17320,18714,14202,18739,11897
148,10645,12960,11471,7830,5974,18509,2699,8595,11976,6798,9534,18713,19936
149,12814,3674,4245,4324,12395,12490,12945,5342,15781,14809,13567,364,18942
150,18942,4611,16309,7593,13221,4334,14873,11330,2529,15404,4726,12042,8813
151,9760,11396,13232,7430,5511,11341,6444,19794,10847,8931,1785,10240,17950
152,13736,5858,8086,18234,12006,446,16707,8701,2439,5350,5571,6896,12266
153,12901,18363,11080,7879,14873,14421,16324,10836,5098,7290,8115,14912,18247
154,6392,12773,15555,1902,6309,381,19063,10074,9218,4480,17873,15438,14502
155,4756,9613,6973,1752,2507,6926,17041,2938,11512,8903,9147,18906,11638
156,13032,4052,4636,7481,17773,13615,15802,17368,12530,11392,1660,14395,10855
157,15317,13601,123,7611,12637,5968,2897,11578,4914,4882,16612,1174,9367
158,1913,10312,5929,3255,3830,3553,10191,12963,17116,3488,6330,13755,11103
159,4066,2634,15400,5979,5551,17873,16893,15969,5747,2319,2865,17389,18059
160,6218,6466,6905,14885,7400,19514,12777,17613,11437,2191,16069,14661,7256
161,19631,9329,2497,6166,7781,14595,18275,9620,18389,9955,15416,3612,11735
162,12660,16706,12287,19684,6810,14422,13644,2385,16836,11678,3465,8949,1858
163,14878,389,16285,919,14847,12188,7857,5205,5746,18868,15358,14311,3287
164,15084,16206,12269,10078,19783,11754,6216,9444,7263,11998,8283,17975,5907
165,10393,5475,12249,19903,193,8075,14806,12653,19001,11736,10170,3061,15811
166,9027,16509,19109,15957,8883,5214,4416,15178,4811,7867,4629,3936,14021
167,5564,17385,8320,8023,15984,7764,1604,15507,1537,3516,10139,8403,14511
168,17565,1590,1187,2390,5649,6393,1751,16922,5715,9736,127,1746,8029
169,16734,2479,6235,16916,14997,11956,14936,7387,14228,3322,19509,6119,10711
170,11981,4953,12214,17337,1109,5895,9278,14398,2326,15097,13467,881,10815
171,10295,4909,2379,14606,10353,6740,16890,16619,4000,4456,2520,11415,328
172,14178,13895,13058,12511,10000,15334,19979,11264,2140,8134,8270,5803,3723
173,11670,301,17860,9114,8349,16832,11144,11093,484,13931,3094,17486,18573
174,18446,10066,1908,10864,16044,5179,7058,3694,8744,6962,12323,6794,9970
175,18879,13722,6085,10886,19658,19622,13572,15957,9741,17348,10665,1712,15156
176,12588,9875,17340,7453,13021,19724,283,19710,3994,15299,19336,5772,13856
177,19054,412,6067,18312,530,8747,19836,12126,2930,17251,12965,3764,11399
178,16012,18161,11713,16554,18925,13517,16726,17582,10257,19459,7179,13159,6874
179,2945,7346,18276,5300,4961,10848,7276,15220,13368,3749,1655,5500,19919
180,16663,8603,12957,15777,9550,11852,12632,18114,13913,1371,3671,6396,15788
181,4475,13791,8148,672,7703,13093,4926,10816,9307,13558,770,6757,13419
182,4235,6538,985,6041,16282,6262,12884,1402,14778,8069,11853,15571,4245
183,7499,1487,5367,10395,15260,5796,9405,14905,10401,3885,18785,10907,17425
184,14607,2550,3748,13154,3270,18371,153,1377,8895,16076,6478,604,11388
185,563,2253,12539,9642,5529,8321,18590,7674,2094,4286,13569,11657,1734
186,11309,13884,13657,11268,1545,1625,11686,15528,3074,12028,7012,9179,4864
187,5390,6621,17447,15513,18700,2308,12562,3760,2053,19465,15834,8057,13785
188,7258,1502,2200,18424,8768,5712,17121,9489,12483,4038,15895,450,7775
189,11615,15714,12947,4925,1077,11122,3208,9504,5248,723,10605,10317,13107
190,14938,6278,18480,8242,5326,19131,10304,19923,4404,19663,14351,19061,19267
191,14125,14942,4419,708,13429,19886,17416,18285,14432,11633,11297,13178,4404
192,987,5543,8615,19037,9492,2445,3757,14615,2988,14703,4308,16354,5290
193,1918,18215,10804,12900,6746,6081,10118,7297,4319,6840,6119,4138,14200
194,15077,4410,17745,19125,9457,12423,7014,6167,14987,12547,12891,15865,744
195,6006,14264,9024,9417,10503,15468,13322,19801,7184,478,5572,19304,14394
196,4751,10684,9179,19047,19638,11337,5777,14730,3791,19787,2772,19598,16376
197,10638,15951,14852,17391,18084,10195,15158,13970,17424,6797,4545,380,19871
198,9569,15380,7663,15523,6813,10857,4293,7630,14912,2784,12660,12433,17547
199,14939,16048,15388,4551,2134,581,15855,18297,5483,14464,17489,2207,6664
200,2582,12597,13947,18606,14247,1438,6239,6894,3995,6214,10802,14573,16493
201,14288,5374,8993,3355,8927,15409,11419,16354,15047,10992,18760,12597,5959
202,19809,11004,14278,18105,4636,6100,15903,4094,11287,1299,19236,15467,18146
203,661,2979,3835,2292,238,7872,14822,19772,5440,17544,19206,5148,4060
204,5008,15024,9745,10873,10176,14201,5073,18695,19603,2664,11585,2234,2851
205,13467,18421,12535,9858,6245,12845,2274,5546,15476,5734,7868,14581,1974
206,6019,669,3082,15610,2371,12800,17343,10782,16094,5385,4548,14836,8716
207,4597,19140,3798,12847,13447,14691,7640,12014,9566,4902,7876,6465,5616
208,5552,11681,6212,13921,18562,14263,18702,5226,15864,1666,17215,14887,5432
209,16240,14749,17833,12309,5638,7285,6686,5216,744,13371,12464,13350,9369
210,11267,11336,9535,17667,520,6025,1172,2942,2152,2729,1171,5675,13699
211,9830,15575,8782,8587,13648,8064,5318,19823,19028,7599,3321,18185,2900
212,18449,1303,9498,4488,11714,16356,10451,4592,3587,3124,8628,18620,2494
213,16413,7120,12483,384,12484,19142,8748,9609,3113,15107,9623,3647,13690
214,11033,457,2532,6389,7101,15321,6333,9084,4440,5337,12464,7622,6547
215,369,5130,17925,5004,8984,1230,4440,9540,14936,14889,1165,16561,4541
216,188,10690,14128,5004,1764,1983,2893,5214,1926,4765,13644,8322,8789
217,13488,7721,3895,4116,3896,8223,1967,17774,5319,3650,13968,12714,10016
218,19543,6295,10220,1865,5380,236,11692,14595,16119,19993,15834,12398,17591
219,837,13682,1736,12716,5951,3756,13185,18623,6700,12179,14949,15954,17088
220,127,6557,19333,5610,16128,18243,18826,13965,10765,4993,7694,13430,2025
221,1262,18156,2626,5901,17151,5338,2759,13240,13605,14479,2263,17115,1171
222,18097,10778,12781,6635,13239,5289,17167,18654,3841,7533,15700,19623,1942
223,1068,9590,18863,3147,17962,520,8180,1480,8138,1252,15988,2533,7962
224,17953,15389,17641,14246,660,5460,7448,6800,15256,14353,18953,19929,2787
225,16704,12471,7292,14466,17029,3905,13820,6091,10558,12854,8855,5076,1064
226,6457,871,5371,2811,3547,19995,12644,13453,14722,9660,18301,12913,19161
227,2217,9656,17693,9951,18039,9641,4037,14989,11472,8568,8645,18907,16691
228,6286,6231,18763,2406,7436,8053,1914,15114,3596,18656,16381,5348,15407
229,16985,5916,8980,9882,12309,15140,5808,13633,18045,7254,1835,12539,16228
230,7330,12650,14141,323,13577,18557,9038,6091,12753,4659,9098,10152,2023
231,12251,13845,18750,9414,8301,12025,3543,2298,18669,4621,698,19789,16057
232,16207,13097,17941,11928,12255,8979,9639,12393,10819,9262,2141,5357,15805
233,6857,11052,15867,15761,4186,2540,12833,12800,3962,19586,162,17632,13496
234,10595,5007,9020,17753,18103,6388,1441,8322,594,5314,18049,12351,804
235,4085,7159,2089,567,9776,18700,13179,9353,19458,3306,18270,16908,979
236,16733,9573,8685,933,2067,12208,4918,14596,12028,12167,12543,16987,11529
237,14710,18649,10855,11331,8232,15720,4009,3452,17167,11810,8120,4728,16610
238,3212,16231,12262,5738,11901,11190,5424,11546,15272,912,10430,14432,10486
239,1629,14414,19390,16019,3659,17733,7340,546,19548,13341,8063,4196,748
240,11555,18529,4941,6116,6257,7518,18669,3754,12354,9936,2037,18355,6279
241,17675,13189,5981,5508,7954,13411,15408,12530,16055,11004,11245,4601,15506
242,4487,1521,6217,4814,13867,19371,18924,2557,14756,15473,1655,14899,1356
243,6934,3533,14319,10802,11303,12307,519,8992,16728,17494,17853,14241,2543
244,11450,7509,8379,10815,7849,3105,1433,10048,5607,4562,16757,14964,1689
245,1611,18522,15295,6759,1938,12272,19544,15001,12836,8519,5919,13666,11067
246,14086,6057,18510,17593,18008,14311,6289,6608,4205,637,2777,15011,11808
247,8670,19729,11625,14104,16849,19475,17401,19406,14537,19546,7830,191,8283
248,9284,8019,19537,9922,4503,13204,15183,9349,13704,16720,568,12424,1831
249,11060,2671,16240,19087,4083,2511,16146,17107,10492,14616,4160,9353,16343
250,7850,18557,15667,18704,9271,18915,16733,18239,19414,17688,4123,13537,6627
251,11472,2667,7404,16488,10150,7721,14575,8949,18734,4474,15957,7434,15478
252,180,1694,4278,17948,4845,8901,3397,17961,7924,2308,15345,5317,2835
253,9975,13259,2624,9269,6117,18681,7976,8117,19404,10021,12937,1471,4505
254,11182,4779,13927,1741,15032,19022,138,475,8728,16332,16049,5160,19281
255,1725,3182,9969,14811,12931,14228,19694,8786,13692,10511,12302,13787,9303
256,7658,4873,16429,7644,12569,16131,5277,18688,10558,8485,18664,6110,10578
257,15069,758,17312,6116,19020,9815,8748,13958,7059,4315,5955,17606,10689
258,17847,8701,4953,4550,7664,9962,9241,18711,890,4356,8286,13039,4441
259,237,6468,15308,8808,16048,16471,12781,8149,5078,15447,13211,2388,17941
260,13552,8143,739,7364,18841,16861,5049,5552,19780,5984,15598,2663,2935
261,920,173,16206,1305,8292,15122,11710,11411,2680,2795,15976,6523,17116
262,13114,13275,6467,8089,13787,10779,3426,7411,10254,2670,8791,5907,17744
263,19572,12204,17469,17159,1198,10451,6527,8386,19120,6283,13959,3506,4092
264,5384,4838,6430,10518,17441,18673,308,14818,13640,5847,738,19421,6540
265,802,15875,18977,16105,2260,9080,15394,8395,15411,1106,10051,4570,5838
266,12274,16558,18772,7223,17716,8769,5527,10649,18399,14532,11831,841,8453
267,7853,4465,8658,7136,5259,17808,7708,17400,15030,11752,19221,8363,2285
268,12549,12380,13213,9162,14869,742,9160,19235,1975,13236,3166,6359,15608
269,1708,15212,14842,143,12232,15704,11851,16138,16463,3488,13366,2986,7811
270,3248,15501,18725,8803,12344,14200,3745,16218,2863,10374,15283,3731,13509
271,13598,16395,5172,332,5521,15389,12424,12070,16910,16889,11568,15901,18616
272,12277,18779,18382,2333,2975,1007,4281,18574,8619,13603,3369,11856,14726
273,13100,17466,13306,5619,4113,11611,14784,7683,5344,10366,14598,15804,7746
274,2912,2308,11524,17688,7700,16277,10895,3194,14025,1949,17148,8051,14988
275,19235,4932,6853,13091,5365,13091,10688,15811,9906,11171,14766,11115,1886
276,11973,4338,11692,3126,12449,17722,9316,13747,155,15303,1302,10938,11012
277,7663,2173,6717,14188,4166,16837,12198,10790,3553,3975,17631,6441,4044
278,4675,17208,1861,19394,9672,18669,11867,7229,17210,7859,2120,8855,743
279,17688,3808,7867,13749,9320,15838,15914,13468,4633,12303,15077,4244,3460
280,8317,7746,19879,1319,7225,4796,476,2734,17645,2593,4285,8291,18930
281,15844,17627,11013,1092,13576,10175,655,4636,7910,6591,939,2185,18853
282,5086,899,837,9270,17728,5880,2716,13568,3141,11925,15182,2906,7511
283,16838,6937,9851,16298,2454,5112,8941,711,16297,4364,3722,18499,9207
284,14654,4075,9332,6259,6995,3167,11649,14263,10688,4654,8431,5885,16907
285,14650,16681,9929,12846,13231,12921,19295,2575,5441,4288,11614,4510,15222
286,4313,8651,2153,18022,10757,10280,7633,14102,9393,5406,5741,231,4968
287,1894,9494,14055,12184,3775,15073,12479,18404,2468,17143,4450,5400,6855
288,14629,4823,16641,15177,11345,13989,3353,18516,15280,1484,18033,17203,18871
289,4797,12969,11777,19583,13921,3161,16122,12560,5032,2081,11815,1526,6510
290,9626,3356,6053,4848,19390,17358,1980,18689,12782,5327,1172,18752,3694
291,14116,19488,9752,1207,11983,13048,10629,7222,6826,8027,16412,15546,4973
292,2636,8312,8616,11615,14994,13724,9162,3559,14207,4930,14855,10109,14456
293,3107,817,6395,11728,10465,6245,7237,10264,3081,7387,11563,18724,18933
294,7371,3138,13767,5330,2736,19327,3915,2978,10955,969,7100,19702,1622
295,4119,15131,126,1207,13113,12177,4942,14565,16677,17583,3939,18558,11362
296,18418,13206,17287,14992,2407,13529,4911,13973,17457,13531,4453,6638,17449
297,1587,1830,4358,15233,10476,1935,1751,18016,5466,10525,19674,16008,13500
298,4631,2416,3836,4749,5793,9702,18938,10321,10648,10465,15814,264,4762
299,8403,1791,19758,12128,3245,2128,19012,18462,5731,18464,5247,7826,1975
300,15769,10232,4959,4343,5482,1402,11081,2739,17076,1114,9397,7951,5922
301,2998,14745,2387,9855,14010,5872,3825,7733,3036,11403,1670,2339,9963
302,13462,1037,18470,8237,1960,17934,7034,18272,12711,4011,4435,10825,17832
303,6597,11446,6611,13478,2155,19219,14154,12221,10948,7569,18733,5365,3198
304,563,7569,4422,8779,8990,1777,11589,6521,5532,642,12575,2096,7646
305,3755,14235,6291,9305,19292,3484,18741,17341,13442,6379,13058,16868,8926
306,13968,15629,8772,19297,15064,4743,5956,15045,11308,6315,5321,19020,1625
307,18165,1897,1739,708,14906,9015,12381,8096,7282,6252,483,11819,5943
308,19751,6217,674,2506,1179,8716,18574,18932,7602,15177,3639,16720,986
309,7253,14245,16925,18813,2637,18997,13778,13291,2246,15381,8321,14860,17041
310,5975,8854,18855,6128,10462,14306,7922,9496,5979,1462,11641,6031,6406
311,7733,17088,457,19997,12763,18925,6324,9172,10739,2806,843,11547,5465
312,12081,18201,13922,8519,11872,1036,3867,10890,1495,5513,643,11863,16941
313,6709,1774,16554,7950,16326,4213,14061,7494,6928,7531,11946,2603,6514
314,6062,5283,2242,7874,5063,12082,15592,10875,9877,4384,3066,12571,10951
315,15070,11712,4704,9249,8884,5574,10762,16125,19580,3525,4728,14666,10593
316,7539,5781,6417,9334,14616,18190,9271,11973,6735,2943,16608,10659,13639
317,16102,17732,5760,11400,146,4642,5426,9475,1236,13108,15454,13052,13316
318,7982,19689,15652,9732,2496,2616,11477,13796,8869,11208,13099,5842,12575
319,5722,8324,6484,16643,7064,19268,3017,17856,19429,10221,8485,1616,7011
320,4070,5048,12315,1066,19208,6618,9790,723,537,3605,3426,19303,11779
321,6861,19602,5157,15372,7715,1371,4868,14237,14298,9970,454,15347,10089
322,15798,14767,15448,2773,15520,18870,6734,2170,6815,18097,4071,5349,2432
323,12947,756,2858,7385,10362,18990,9818,7382,5225,10392,19587,11575,8704
324,4920,17521,2789,17713,19520,2847,9594,5993,8971,18202,18216,13818,12996
325,5686,18738,15043,368,15265,2137,18459,5500,12829,3507,6279,14987,18361
326,14177,8072,18384,5113,12080,14964,4642,15228,13982,15187,6612,10368,12399
327,7379,783,6334,19483,11381,7626,12578,10542,10041,2051,776,3111,19984
328,16178,14164,13844,9118,632,1991,3140,8542,5773,1726,3320,13091,6906
329,17177,1140,15680,14409,8800,19625,16629,2764,17767,6710,9984,16901,3604
330,10160,7072,6881,6790,9593,17096,12667,5343,14410,4326,4840,19555,13167
331,5192,16980,1682,5508,12015,15068,14110,16559,17626,11601,8305,19353,14041
332,9391,19211,4058,19062,6890,9134,8554,13011,14004,8344,5459,2895,2093
333,5120,18745,4119,10786,8290,3977,10133,13959,12359,4606,12906,11762,3599
334,16603,8597,6873,9015,10583,5624,15478,1981,10626,10940,10002,1854,6349
335,4032,1620,17817,17553,18341,2932,1900,5988,8144,913,2256,388,2397
336,14349,5303,1050,1168,6736,11266,2126,13143,14118,6756,12781,5017,13791
337,14363,18369,16340,8581,11464,17287,12438,11658,14783,7798,9034,3925,6743
338,13972,2166,10790,18185,2834,17557,964,8210,12938,13956,19227,4821,18709
339,541,9609,855,10392,15604,9990,14750,9145,17474,12394,10621,18934,9786
340,2028,1120,9456,18403,9983,6229,17891,18535,3042,16461,16403,3368,13112
341,8869,11675,10068,15525,9851,19715,11918,4128,9655,10547,19838,6516,9139
342,19223,10617,9293,5280,8135,16576,4847,12374,6083,4616,5466,19979,3406
343,1320,6994,843,15714,11679,18397,8493,15841,16327,19858,1649,17505,1534
