"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017"
67,13777,13701,5897,16843,2416,16680,14238,2932,13563,5931,8561,7205,11237,157,6600,15147,10587
68,18883,4443,8839,16953,4041,9427,16337,4959,15163,5593,9157,1642,16147,10622,724,14619,8517
69,5709,17927,5809,10274,14177,2045,6016,488,10974,9699,5517,4529,11603,2567,6680,14654,14613
70,17052,19791,17691,7947,7031,10859,2568,7506,18556,17715,5137,1708,19568,7987,8771,10929,10643
71,19218,14121,18030,4373,17619,4783,13086,17086,7415,7161,13781,6485,3662,6037,1796,14576,11307
72,3734,15817,1898,3358,9490,7535,6641,8989,16012,10993,4566,19154,9173,5932,12174,12730,2299
73,15435,16896,14293,15408,1317,1821,4353,12176,16420,3997,9307,1404,9386,9113,19009,12009,2413
74,13868,6360,13567,3457,17823,17825,4665,1486,775,14295,15684,14556,15827,18333,871,6721,1854
75,8915,10777,13694,15855,18579,2375,246,1252,3216,19231,664,1311,5015,15025,13416,6480,3262
76,15634,7201,11745,7594,8709,6269,15447,19408,212,3740,5108,3344,15631,12135,12465,13557,8330
77,2232,2070,13950,14054,17909,19026,6308,19243,11725,5173,12306,18783,9219,2753,6036,18746,8680
78,10029,19087,5074,14502,7132,5129,14125,15406,9506,2938,4352,6243,3925,8725,5673,2208,6990
79,19427,9441,17674,14065,3757,1871,2107,6624,18284,1499,11133,11780,2835,10541,5200,18226,16870
80,12491,9025,18215,8074,18497,15654,2341,18227,19495,12348,5099,5543,13055,2709,17036,760,16019
81,7637,15406,11775,12936,1952,7465,17546,12627,7335,1173,7468,10654,4899,4618,9998,6606,17607
82,1540,10492,13659,6996,13503,10200,7958,3836,17915,16103,16632,16427,13578,18228,16657,1033,18243
83,6885,1912,15645,13576,12270,14876,13353,14124,13881,2429,15168,19651,13279,10913,7419,13228,13008
84,2680,19219,10300,6362,10526,6733,12785,4582,7632,6061,11797,2935,381,14276,3983,3504,1017
85,8087,9944,5654,541,6929,12684,3220,14186,1964,6578,16174,14402,6528,7689,17161,4158,18564
86,1663,8892,16767,9150,3564,10841,17878,6809,6398,13543,2380,17499,1843,9026,18793,930,356
87,19789,16378,3442,10298,4979,19950,1307,2696,9434,12078,7915,18067,10843,15230,17487,9552,11651
88,11240,4937,16437,1505,10351,13455,4522,2094,14738,19891,15068,5292,7957,5376,12871,5691,3683
89,5991,1607,13863,1566,13877,175,17416,7981,7503,5728,17153,19041,5488,4394,4898,16810,10539
90,8612,646,14502,3985,17333,9342,10788,3676,10906,5008,11190,13738,1382,16205,8551,13762,16482
91,12489,13204,540,18454,310,16869,1904,12017,15429,10414,19073,18382,13874,11509,14949,18155,6769
92,3415,12179,8307,8768,12868,6649,1954,11882,3983,5109,14776,17458,18750,18202,18811,8215,2932
93,1023,2157,2037,12739,17726,8467,3414,2461,13293,17945,18775,8744,14908,10645,2053,5548,16129
94,10889,10695,7585,8629,524,2330,3384,8910,12225,15427,14134,16849,8814,7151,11277,14769,3905
95,3384,17089,11654,8402,3171,1768,12853,579,2671,16051,12440,19123,4617,13901,7025,7954,8225
96,6842,10040,2457,8632,12968,15015,2186,16561,5685,10313,9012,12942,13771,14757,10658,13127,6950
97,524,15622,12240,6795,7036,5848,16022,4837,6054,17283,14682,11574,18732,12914,6137,7845,9784
98,8115,5127,9914,10730,11216,13492,17297,9357,16528,8165,10985,11843,11154,12060,6961,18076,6918
99,10948,16001,14475,16695,2116,3290,16081,18108,1915,907,1817,16146,19089,5430,19518,16185,18336
100,4186,16337,564,18009,1267,1263,6060,13287,19617,12604,19932,14217,11798,9298,4667,9186,14915
101,6762,5809,7865,8631,13869,17356,17393,17056,6167,8471,10192,6406,15362,15944,19554,645,16194
102,15565,3955,18018,17633,11067,15419,19613,9073,1827,3825,9592,17676,680,8845,18183,543,16878
103,2142,6788,3272,13868,15985,5893,5817,6819,17411,18677,697,4987,9586,9467,2802,5865,10295
104,8541,5368,13207,16276,4745,9840,10932,14416,5495,5888,433,10359,6711,8914,7225,652,5951
105,18642,6765,17414,480,5974,12198,5624,6802,17642,7908,15194,6992,1936,14390,6991,8531,12685
106,1189,17484,13319,13532,16264,1491,10269,3754,18417,15175,1919,18458,17444,2527,2014,17813,4288
107,2151,15955,8671,15596,13743,9844,14480,7845,1186,943,16964,8320,4718,17307,13203,18074,6292
108,5096,18601,6021,4747,16466,3671,15039,17910,3725,11044,8330,7780,8900,15324,7598,7074,1499
109,5957,15958,9603,13498,18792,19536,7770,17096,17153,9330,11935,16450,18392,16022,6038,3673,16080
110,12197,6337,2385,5504,14827,19957,6795,9229,19843,14438,19430,4850,5721,7193,8432,18254,3319
111,975,768,2117,12759,1024,6789,1289,7395,2114,11632,18689,2460,18036,5205,6665,12387,19281
112,8458,11998,2222,6376,19214,16781,1915,19255,15992,19675,7367,1238,17701,15018,14856,15462,19250
113,6843,8327,561,18296,7985,9320,8900,5343,3354,14499,8683,12713,16019,13991,9723,1099,19221
114,16206,17255,11306,18033,10734,16835,8807,4394,11991,17132,12612,13352,8352,2905,18297,10164,7656
115,7728,5416,17178,1863,16205,10116,13402,18840,14975,16962,15836,19370,2079,12980,8401,3125,15602
116,9474,9354,3062,8003,5507,11936,7948,18229,9393,1291,9410,10309,3915,10322,7244,2064,10597
117,11267,12676,18410,16455,3820,11074,16114,18802,16135,14285,8538,739,6828,14196,5852,2323,9315
118,17561,13594,13945,3672,14391,8492,3930,14641,17489,4037,738,14590,15680,9668,1328,10968,17612
119,6881,1067,11921,15987,5659,14510,18807,15236,5582,13102,5899,10838,946,9058,13839,5856,690
120,15173,6415,4632,2768,7793,19615,6470,1286,15334,13010,6278,9869,8483,6394,17798,15209,17071
121,17199,3103,18508,10773,5256,15377,6550,17814,8658,15622,7446,4109,18482,9838,2263,18615,11512
122,17939,4309,15142,3926,8649,6997,5699,18707,11880,3020,9380,7861,16194,10317,13497,1923,14291
123,19032,14170,14929,12883,18522,19261,4121,15433,18325,5190,15280,2730,3487,10191,2646,11194,6592
124,10120,6128,1290,16978,17323,14075,6879,7101,954,11717,6720,18242,507,7873,4673,13185,10967
125,16938,11704,11147,16195,6907,17236,5664,19108,11262,9531,14890,7144,2397,7790,7184,18119,460
126,9689,4013,1242,15046,14986,9338,3860,6332,176,11282,3679,15113,407,7881,7018,17540,7644
127,2705,12370,6266,13279,19695,3617,16777,15888,15017,2242,3658,12834,8076,1104,6641,11756,13668
128,6253,2699,11026,12706,2373,8186,10598,15666,941,17657,17551,5830,18223,2517,2627,12611,2366
129,19613,7267,13512,6028,14712,640,2621,4587,7946,5673,14910,10623,18840,18722,15404,7829,14401
130,7783,16577,3199,19562,13846,2578,18250,15257,1359,7843,9679,2823,1090,10951,15843,6872,11466
131,2869,3785,14585,275,16400,19988,4860,7692,15032,1315,8774,1206,16581,4566,4258,9753,4761
132,16374,1781,8296,3247,8736,14762,5013,1816,17756,9720,141,17789,7426,12414,14453,576,9503
133,17090,13636,8989,10661,12673,11544,19175,9419,11360,3561,4966,14243,8694,4933,7040,7658,7199
134,3146,9595,5462,7976,15803,17753,18380,2655,17187,3248,11187,17062,19083,12956,720,16594,4355
135,4739,852,17059,7214,7159,17364,2542,607,5064,19077,5343,6676,8642,19167,11599,6275,1773
136,17796,10699,19150,4247,13157,18046,16645,510,3499,7336,4254,7127,18580,9339,18918,6240,10621
137,15240,14319,7292,14798,5136,13212,14850,3484,12698,16755,19512,19538,18586,10584,16818,14348,7298
138,14420,5244,866,10135,13863,19716,6023,10256,6907,9139,18462,18824,2807,3632,264,17147,7105
139,11481,4042,2438,14965,12476,7141,10567,4369,1348,488,19350,19430,13298,8543,16670,18263,12616
140,12671,9288,5226,15301,14429,9638,11662,18025,14459,7862,11179,13101,17283,6545,11161,7644,19207
141,6615,6757,18860,13061,8433,16592,16662,12872,1117,4649,7238,8723,16160,8834,15762,13910,18174
142,16212,8660,7668,16600,15134,11058,13382,18667,4051,7073,2846,12262,18058,1459,14620,17794,168
143,12233,2758,14145,13314,9124,16429,10924,15178,13565,2929,13692,17956,15308,6279,5058,13360,3902
144,9016,12178,10759,1335,14982,16074,16789,1438,3253,14634,3262,2432,8975,9405,7437,9902,11068
145,7864,19686,19774,11448,17159,17937,5356,17333,3789,15297,5699,12561,15254,9692,8724,1841,4035
146,17225,7765,1686,11212,5679,17069,13720,798,9767,9904,10273,5869,1533,14223,1121,5972,19834
147,16696,17989,506,11818,4790,573,7749,18266,7056,12203,5142,10338,13721,8134,8241,8013,4913
148,9170,11545,18863,14369,17816,18640,12738,12146,6816,16148,14910,10422,16683,18914,17294,2920,14827
149,11979,9822,1362,14166,5321,6555,14273,7339,15794,15948,1950,5833,1048,1199,9602,13082,1417
150,14241,7433,12639,12843,11244,9653,2400,16169,14331,4295,698,11791,7491,9639,17447,16867,2099
151,14319,4462,15127,11996,8609,12208,11938,4008,1285,12814,870,9205,17595,6407,19695,10133,17483
152,14810,1260,2487,19021,3572,6687,2272,12977,10126,3119,19503,3173,17196,7052,18961,8297,6607
153,18905,15780,12855,7222,5558,4333,1133,17510,14534,19910,12661,9089,16143,9648,16889,15983,11833
154,5226,10498,1009,16746,3800,7765,14507,2433,10614,18915,6090,2006,1300,7479,4142,2701,17323
155,13349,11654,7133,6019,6559,6705,18971,18955,12622,3831,9617,9630,12926,12741,13483,3519,695
156,14490,11354,8813,16753,1897,10104,13563,19857,16704,1011,11340,11103,12871,18400,10573,12589,4679
157,19294,11357,13696,8841,16561,2122,8879,17627,3130,11256,4438,1214,7430,844,18923,3383,385
158,15678,1127,2809,17558,6044,4725,5777,17685,11410,16493,10438,13058,11154,10896,11855,4707,15337
159,5755,1733,4406,3171,7500,2346,13509,14432,9316,18747,9828,18035,10742,9628,17412,5787,13312
160,7586,18774,15563,15413,5130,266,17265,13627,3678,425,14140,14870,11466,2079,17466,12644,4588
161,14673,19627,5201,7762,4427,6787,8987,5890,17599,13140,16903,2486,12348,1472,1938,9719,806
162,17334,518,8257,16930,17447,19326,16729,11619,7951,8687,4005,9013,3773,7079,10240,12567,16917
163,13257,12828,9741,3728,11853,9670,6829,17935,2309,2110,13306,3788,10514,12760,14158,1531,17542
164,16223,1840,9795,7068,4733,2474,15009,17792,2007,18565,19248,7624,5103,17224,12852,14291,19441
165,8936,3594,5419,6857,3901,15191,18934,16771,2186,15214,2880,12004,7219,12245,5044,13808,10790
166,17020,1977,5557,10333,14819,14099,10939,2457,19908,19169,11949,9964,6018,19643,13593,11498,4630
167,6647,11223,693,18423,9156,17843,9432,11597,9225,18964,17380,4473,11573,5466,16665,14004,2593
168,8230,4409,6854,17494,8596,5972,9423,7956,4680,18576,17689,12404,11625,15043,16180,1202,17922
169,6505,12913,1748,3046,4116,9633,3932,5625,9593,12157,13827,11050,16685,14688,18284,8647,13071
170,13951,8266,101,7682,2587,9877,1865,11535,14015,16801,17445,16604,7166,10757,10032,11462,3425
171,6764,10039,19780,3637,12550,507,4930,12192,10542,17918,19854,5604,11064,1037,12965,5235,7125
172,15778,7310,2703,6554,19929,10950,10037,16127,15442,7868,583,11627,11844,16918,9982,10134,489
173,12191,16275,3643,1511,9842,11129,14541,1851,19538,14661,16465,14943,2625,1768,13756,5531,9653
174,5433,19885,2851,16670,4799,6764,7602,15608,16283,4704,7447,2368,15634,7834,9487,17819,12098
175,1829,18023,3836,6276,14990,1299,6208,6841,12312,15663,19496,2541,11497,4441,12087,773,12559
176,15414,19290,14120,19243,11356,1038,11900,18341,7847,19956,3722,457,9510,4124,6485,4793,18206
177,14799,18700,992,18483,7684,8907,19364,9819,6837,15029,15199,9301,4609,7723,17766,1524,8871
178,4189,10602,6401,13027,12068,19624,1214,16524,2785,8693,18699,5453,4903,8351,5609,3413,15986
179,984,17801,18033,224,11677,13665,4587,3529,14675,871,3149,19871,6910,6214,4658,11744,11488
180,19725,13647,7021,16496,5909,3973,9925,13787,14508,3821,5756,11745,16587,11543,18816,3494,10646
181,16093,14885,11411,6958,4170,306,15331,16582,13550,8869,10770,3669,11923,13028,11173,19446,9050
182,3144,2414,7558,6110,10452,368,18184,6215,5388,8513,8345,10007,1169,152,3867,1251,5091
183,7749,9409,17178,18657,4452,17337,3967,6364,9529,3483,6302,15444,3388,3773,5867,13181,13534
184,5897,2467,13316,1648,14404,16531,10834,13618,8802,4968,7168,852,13499,15000,12354,10850,11221
185,8565,19057,6416,17779,2764,9087,5371,19021,4059,6685,13099,510,7793,9374,4357,2233,8124
186,16341,2846,11266,19328,11869,7855,16225,7475,8618,12130,3998,5005,7142,11487,18592,17877,7717
187,13168,19423,2743,9367,9467,1280,11803,17641,5647,10132,17596,5591,17375,19546,4027,16342,573
188,14381,6267,9115,3743,19684,7800,14452,8305,15231,18833,7101,17957,13372,17984,5489,1059,9070
189,9562,10614,2113,16155,1362,11972,3375,167,3906,2309,5856,18815,8841,9128,16130,13725,4190
190,2142,7753,10097,17595,12639,5245,7618,1017,15607,2826,17914,16081,10633,11592,15009,5954,5180
191,5609,15477,14719,2711,7825,11144,177,410,8779,14468,15103,833,13217,10525,3996,12175,18066
192,1391,18734,6297,10974,3179,16944,15437,4171,13383,3762,2609,10774,14335,12267,5199,4165,18796
193,8844,13489,3043,5678,19112,2830,17402,13844,7133,12404,1092,13656,7608,6328,14027,9009,2503
194,1683,5243,6979,7260,1379,2397,14828,2529,16387,7451,2512,18496,18326,5881,5318,371,12971
195,18571,2785,12507,12073,12113,1321,14024,15004,16448,8654,6659,11915,13041,13999,14277,801,16989
196,2743,2801,1034,17207,18974,7874,12435,10074,13537,11041,6359,15912,15049,9336,13987,1765,20000
197,13939,12165,16512,19333,3545,5672,19429,8356,7607,12738,12088,7401,8204,12249,17945,8108,12728
198,18244,2711,6487,14557,18696,1901,11686,16341,7556,17411,17148,3021,15606,6170,11129,5076,4587
199,8735,1001,11676,11468,17065,16527,13901,14698,12132,17857,12526,1183,1223,5676,6526,15199,18789
200,11657,13061,14480,2796,1541,2461,6599,17287,3488,2202,12140,5107,19791,16676,244,11655,7005
201,4213,6700,13903,1575,16412,18373,14384,15366,340,2812,10018,6091,5124,14555,17005,12063,12797
202,15340,4075,1552,10569,2756,16320,9510,16262,3510,4913,16994,7482,19426,9287,2309,19366,2231
203,12675,6101,1381,14964,2916,15067,2077,9809,14999,10616,2008,6665,3416,17220,1579,18845,11909
204,9283,19628,13282,11897,9199,12872,13725,2365,18748,16316,7781,13807,14525,19685,9517,180,14613
205,14547,5974,5499,175,4969,12680,15664,15704,12468,8236,3279,3085,12934,13128,14093,451,18498
206,15939,2907,7410,102,3272,2878,9541,11529,12794,10584,15975,12188,17226,9258,15822,1019,16309
207,2562,10353,19213,19229,17676,2499,3529,1902,7818,18947,11426,18060,3996,2728,15094,14181,7229
208,6537,12006,17564,15295,3110,3479,13678,10226,5201,19117,2891,7560,7617,4246,18754,9479,1193
209,8031,19121,3238,3844,12853,15987,774,16118,5560,4152,1155,12946,19928,7862,11521,13751,15182
210,16875,8694,2305,1863,1004,6133,19044,5447,16073,5132,6839,10087,1686,144,1407,14849,16849
211,5272,18900,276,17889,17023,9178,6672,10550,7085,9683,8657,3550,16311,2301,272,6397,13115
212,10997,936,3538,9329,17730,1191,12950,5279,15505,15422,18831,7008,16023,2395,11685,11198,8012
213,4882,7273,6375,17359,1656,13340,18277,11148,3608,18368,13982,3140,4956,8211,12553,7361,12962
214,11584,5366,5501,14029,3864,10333,9822,1936,17903,17873,14194,3035,734,15204,11814,13445,9276
215,9825,15559,2619,14775,5499,7678,13350,9403,8239,8653,9297,2335,11640,4095,11193,14212,12055
216,10571,19512,8386,2072,12174,1354,10666,16485,10683,3616,10585,9905,5080,9535,17059,7403,542
217,14433,11677,17482,6122,2878,5977,17471,8356,207,19709,19690,10744,8829,11059,8987,870,378
218,1893,9227,3512,2928,7637,10333,9380,1165,6664,9600,1430,755,11615,13151,11328,12206,14962
219,10855,13962,6070,8494,9648,334,7666,4277,19317,2259,6098,10016,15617,6471,1611,18120,3765
220,11288,6410,15799,15223,13621,732,4764,6151,6456,12835,1182,13261,443,12021,6012,7936,2519
221,7301,2078,5328,7468,11282,237,6786,14979,18469,16347,6098,16248,11222,4703,19045,7288,2346
222,15700,230,8481,675,14206,2212,2802,727,6268,7290,1240,18963,16440,914,18261,12792,6386
223,7759,211,10034,9620,17770,5741,4386,12350,7625,2647,18999,3831,9146,13963,5457,17365,9322
224,2981,5536,8821,1699,5950,15031,16949,9212,14574,19024,13584,919,4229,12224,1091,17527,3511
225,2144,8634,11806,15605,12000,4717,2002,16242,9103,11160,10488,8780,16481,7137,10376,16668,6180
226,9677,19128,9406,9725,17567,17236,2639,4453,15322,1091,19583,16632,12865,3484,10832,3287,4402
227,16169,18487,15037,1982,7472,3369,6204,17848,461,2357,8165,13672,14657,4242,8979,13326,15178
228,8338,18348,10103,10467,15019,6496,1476,6976,4390,19398,16166,5383,10300,9666,18356,14036,795
229,10940,9702,10623,14767,3966,1691,553,18259,3439,1089,10788,17345,16973,941,4934,3902,14216
230,6450,4611,9329,1138,421,12181,12132,14966,19879,18164,7494,14610,15095,17878,8351,7343,15539
231,165,19927,4715,16122,7271,10190,4047,17820,14818,17432,18296,14308,3284,19878,5162,16794,14158
232,720,11736,19887,669,9643,9532,19486,14236,5249,17532,7878,17787,8217,15950,16263,7969,3794
233,16720,1835,17108,8128,4776,8091,1349,1224,12889,12160,13934,5770,12499,5832,3892,19232,9692
234,9907,8265,5617,15511,19118,18892,638,14850,13481,2814,14736,19366,13585,11512,13441,17573,1778
235,10357,11543,3911,5682,19442,19845,17431,12680,7551,9386,1746,7549,19602,13027,15400,18152,1878
236,18439,6067,9824,17777,11083,4269,3871,7598,16734,7215,1434,1454,19161,12589,19407,13075,14864
237,5108,1939,3869,11687,9700,17093,14020,7384,2639,5999,4855,17883,15894,4701,11596,3927,19772
238,15829,19126,945,4530,14309,18028,16104,1440,15855,16054,4368,10047,11440,17845,18447,2125,16409
239,12447,14421,11394,17576,14514,5261,17059,6272,8189,782,4372,7910,1622,10631,15647,17604,249
240,4820,6069,10125,13879,2712,12092,2739,3569,14565,19177,16856,9144,5943,7825,1008,723,517
241,19157,14932,12095,12907,10860,9315,3949,10474,11884,18685,2637,3131,11071,19927,16591,7986,6976
242,5257,19491,18199,5111,4112,10612,14129,7260,5959,18459,16847,14895,14993,5838,1339,9190,3632
243,368,12109,13634,16523,10590,14235,5320,15848,4104,13146,7251,6712,10473,19382,14106,10042,8971
244,4925,2321,8435,6940,13223,3085,11410,3398,18800,9326,11978,19910,17301,7850,16664,6713,3221
245,16957,14044,16628,8535,8212,6025,12284,19046,14314,11743,3000,8822,14715,6966,10655,5515,10567
246,3871,1872,8824,977,10874,13213,12172,7070,19072,5982,3088,14481,9248,6509,17027,8621,7510
247,19966,16023,4860,5194,14691,4708,12850,16429,8007,12409,5294,12912,14823,3286,6229,946,4345
248,6167,486,18773,962,17320,8553,14817,848,17529,6135,14065,18654,18490,6826,5312,1694,4130
249,4661,17382,10752,12730,6853,15097,14226,14305,13911,19434,10232,1402,16173,17663,16960,723,13539
250,11255,19503,16003,9114,11082,17569,12700,17485,5660,19539,17114,2554,13831,14266,573,7556,998
251,4800,14868,17703,13081,16572,5072,12551,10253,16054,7827,4609,4369,5116,10696,12091,13648,10480
252,11225,9752,18293,11607,9346,15480,5861,7514,1972,566,8260,5925,15910,1551,5501,8439,16617
253,12075,13117,10851,15750,8059,11001,4741,12461,6262,14908,1410,14367,5567,19228,10577,6930,14043
254,3064,19167,1237,9574,13395,8853,9840,5330,4952,9089,19263,2964,16289,16424,7385,5039,15680
255,19900,19019,13096,1348,14107,14891,12293,16500,6979,9977,19401,11408,12850,9387,13869,10213,10887
256,7765,1645,5674,6213,17248,16859,10107,11758,381,18971,8822,19007,14436,18697,10554,19750,9228
257,3294,12466,11714,9876,10888,18070,19877,16129,17412,4301,976,15243,17542,15271,11687,9720,6486
258,17854,12323,19607,14624,1101,10811,11779,18741,5067,16386,5104,15730,5649,8063,2492,4342,15550
259,13440,7984,19473,19329,5866,3999,2421,12006,3651,18442,17882,5628,19900,670,17380,6325,6157
260,2684,16584,5113,4852,18964,18827,18264,14823,11001,11679,14459,19360,7154,15294,7789,8973,13326
261,7841,18726,15122,19941,12669,10494,13220,1789,9208,10722,16760,4757,9423,5123,626,7943,13283
262,13443,10341,12377,14700,7043,13943,14600,2660,8079,15116,10616,6293,15633,13123,9526,3704,4416
263,12631,11687,16993,16926,913,16770,11686,15096,18579,9380,5656,13083,3377,9687,1951,4123,17036
264,978,11139,15845,14120,747,12065,7411,7337,18713,2469,7513,10249,1137,8766,632,17851,1619
