"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013"
24,15749,15788,9472,717,1688,16466,14664,17096,13961,6202,17068,3672,8575
25,2807,16804,7317,2490,8464,15437,573,13409,4376,16691,13389,8714,7905
26,7582,13883,16853,13852,7673,8788,5385,8250,9833,13896,7782,10482,7047
27,2204,19847,9292,4950,18527,15322,2500,18734,13338,19176,1480,16727,16145
28,14594,19357,14569,2366,16053,13391,5277,15433,6582,13220,3216,4337,8591
29,5642,6227,1977,19978,7292,19635,17412,463,6136,6526,13774,8600,8350
30,11653,2205,18747,19331,19570,150,5036,2605,18538,7527,1221,1661,9445
31,8491,10235,14218,11189,888,12355,11849,7014,2185,8282,752,8679,4371
32,13087,18598,15559,17754,17469,7033,13712,2508,11186,13968,2092,2259,11736
33,15053,16283,2356,1585,18284,13156,8880,7471,4957,9205,4160,3792,19833
34,9710,6201,2007,16450,10453,5903,19501,6432,14125,12733,19414,125,18569
35,19186,11241,1805,13426,10752,620,17520,16341,13749,12329,15961,19129,16702
36,1486,10404,14644,8450,10667,2380,8444,16625,11226,18965,19350,5857,4658
37,6817,5876,6800,16056,19219,12528,10959,1760,2482,19730,5114,2950,7989
38,16308,16826,568,19872,518,11776,11894,8376,12302,5202,17805,4811,13431
39,16419,1310,11625,7197,6371,18064,12818,13725,1657,5737,10179,16741,18718
40,19832,6093,5809,12739,17565,10578,4914,8828,12883,4806,13988,5995,14779
41,19540,3385,13755,3646,7542,4453,17810,12262,15986,4934,1666,11399,13606
42,6242,9645,17702,14381,4510,7504,16859,17310,17406,13969,7831,8146,19583
43,5890,15692,11685,8552,657,11130,12504,5809,9227,534,8719,11057,536
44,19047,18830,6452,9714,2126,11488,6312,12831,3041,18512,753,11632,19340
45,6301,12703,7393,12692,12885,8866,10921,8069,15444,17529,19258,17408,3880
46,8115,11907,15328,8256,7897,18501,2523,7479,19292,5244,8225,10115,13018
47,14469,13970,2714,12472,1721,14832,12195,2064,5338,1091,17407,13433,9496
48,16029,4717,9503,6789,10322,4808,6719,18453,11692,14955,9345,17290,8522
49,14076,13023,11597,12885,729,4568,14454,4565,2753,17237,3719,14494,2745
50,6487,6537,12751,12271,13061,3902,16601,4610,8553,17471,17397,9060,12395
51,15347,5205,3769,13273,670,5450,193,18618,10125,1804,19090,9985,4013
52,4808,14735,12426,834,14255,4823,4406,8897,14133,18991,17917,18766,4223
53,18113,16341,16728,6520,4033,11377,15458,3425,19690,17691,3863,15490,17012
54,14066,12831,11617,2040,10746,10683,11187,15350,12397,18610,3946,14543,14116
55,9695,933,1078,17448,8435,6728,17027,9302,17009,11875,8646,8117,1987
56,5965,14840,2603,988,4141,842,12235,1956,14406,11170,17089,11457,6001
57,12592,1119,10341,19844,8129,14898,15885,19997,5367,7036,5282,1475,14480
58,1871,13144,10424,14552,18162,4587,2588,4868,6921,978,13740,726,19318
59,2819,9220,12926,17923,10881,15157,10183,10566,9755,18183,17138,2637,4115
60,15445,18031,19953,3260,4893,1456,18801,14084,15934,6687,19931,9696,13815
61,3224,10744,619,16101,17328,17302,15281,15234,19152,9459,2263,6700,19883
62,16266,16411,16642,10439,19149,9337,14741,3022,16855,2217,587,18135,18794
63,19728,5436,12691,9152,12674,10192,16489,9052,3130,1832,9970,1222,4966
64,16000,14276,14158,5213,2588,3261,7196,10339,10303,2121,11216,8781,12333
65,5496,14517,17479,16085,16136,3075,749,15600,17441,1223,2078,2102,11417
66,8950,18373,9317,7927,11791,727,14368,14107,7427,9237,2652,15357,14954
67,6822,12366,10718,10973,12284,19015,6444,11079,3232,9560,12468,5087,2877
68,7050,4986,11686,6063,12385,6661,8309,11487,830,3408,11204,6769,14554
69,2366,6507,10089,4167,13513,4996,6418,10293,14720,18419,4507,18159,17474
70,1019,17491,10977,17779,11776,9725,17195,10081,13747,3625,481,7174,11106
71,13922,4984,15297,14413,900,10881,8923,3112,9609,11381,14525,3297,11813
72,8502,14314,14278,8515,12728,4376,105,12660,8156,16393,18401,2841,8335
73,971,13163,3167,11081,18763,12161,14304,1551,5068,3157,867,19861,8682
74,15395,6463,10362,18410,18750,17604,6895,8533,3105,8747,7492,6480,8459
75,14390,11129,18305,11642,18270,15050,14207,17290,12447,15614,14378,8965,6545
76,15015,6346,609,8696,19503,12096,1493,5158,16834,10663,10724,3661,17599
77,17599,3916,1496,12917,12328,9450,11389,9003,11099,8552,2872,19168,17515
78,3322,12917,11754,10763,8372,4017,2276,11475,8949,6291,8885,6372,8624
79,14595,17108,10150,6634,16805,6980,4834,15366,12609,4963,6157,11680,7188
80,4043,7672,16122,14732,15290,8726,9524,2040,2916,16164,14845,12736,8828
81,15410,3518,17266,4504,19510,14739,12022,15475,4636,16425,1853,486,8079
82,3929,5902,6383,5843,17419,2954,595,18431,8942,19264,9313,17561,18982
83,6112,16667,5558,14557,7867,4923,12718,13289,6348,12777,18337,1586,15701
84,7279,8358,9282,14760,4733,108,6965,11973,12797,7817,16812,15541,2765
85,2903,11656,18099,16492,5488,14806,12699,14426,6899,8700,15156,16758,12945
86,17687,10646,12349,3607,6347,13135,9242,17450,14553,14455,3026,1472,13961
87,13999,8912,13110,17246,465,5419,7487,13414,9165,17604,15656,10551,10367
88,2020,11210,3942,11627,4197,5759,5200,15670,1196,12545,11196,15575,14057
89,18783,17120,19001,6333,111,2218,552,14944,13510,4138,1778,15903,3382
90,757,4511,18037,15198,16980,7106,11344,3905,3770,4282,2312,17819,10485
91,16038,15157,13501,18425,13718,10940,1941,15738,8651,15606,8024,13198,2486
92,7451,1262,881,4779,4484,15270,9747,9650,2448,18630,13083,12779,6048
93,2016,12132,1132,6724,5460,15594,6946,9518,16931,15787,13515,15584,3174
94,8579,14573,5731,2316,14783,17394,696,17996,13412,13895,16890,2447,16718
95,7563,4578,9803,11195,3195,12853,998,9392,9871,10824,9108,16156,16077
96,12490,10509,13562,11747,7997,6091,5000,17778,11324,14256,7113,5650,11908
97,3450,508,19700,11288,13834,10975,15762,15702,8597,8225,13846,9369,11426
98,18103,15049,7945,19142,1561,9073,18755,4486,1814,13090,13023,12842,492
99,5869,3601,7342,7385,5576,3798,19505,16830,14323,16560,13826,11075,14718
100,8767,9346,4852,5122,16798,16849,1962,9033,3057,4988,14547,16822,16751
101,7724,6426,11140,3927,17904,13432,5034,5037,17278,18042,10144,15771,10091
102,15606,16044,10922,17711,8793,1506,8603,11541,12752,19124,9696,10700,8635
103,18129,16303,14460,8347,9073,17102,2901,3504,6170,4922,18011,17873,4358
104,10456,4258,14672,5313,12568,12172,5973,17619,5757,18169,19182,208,16232
105,3480,13304,12062,15429,5749,14384,506,1828,10781,17928,12347,6576,4852
106,18328,18290,1522,6837,1243,19733,14966,18895,3440,6215,16593,4536,18182
107,10121,10409,9456,12894,15304,14788,12810,18985,16470,13554,6094,8417,2521
108,18270,17466,7858,17168,16981,4795,10992,10033,7585,12105,19515,13828,4237
109,14845,19365,9930,15842,2075,19448,865,19299,7154,3958,929,17464,18322
110,13041,14341,8849,11079,6078,18414,16578,18538,11080,1155,8649,10468,17272
111,15816,7129,19641,3002,3413,7948,12271,9698,12576,10306,1432,12177,4413
112,9561,16149,11603,4793,17395,13405,3345,10751,5791,222,1344,3512,15494
113,8336,18865,18920,11814,18132,12342,978,12925,1898,4292,10583,2640,5829
114,10314,15238,17260,6975,15397,5418,11760,1786,3619,16694,13367,12659,9804
115,2538,8965,14029,12406,9042,16743,18063,19008,19101,2873,19745,10133,11256
116,17664,14337,15981,10078,8725,2956,3322,9617,10827,18147,6620,540,2625
117,11598,19126,13839,7663,739,3634,1592,3189,3687,17769,6198,6662,8084
118,865,10703,17487,2827,1043,6493,15814,3667,13510,3866,18907,13849,13891
119,6179,1916,800,14431,7007,703,15300,4484,5465,19700,11275,9069,3347
120,1520,14898,2228,16868,922,17250,19965,3415,2385,19699,7831,2753,16285
121,11583,9756,9233,7925,3397,3580,1601,11737,111,17701,5262,347,18519
122,4877,6108,13851,10658,14064,19566,5405,4511,14601,6475,4797,10386,5390
123,14344,3297,7948,11381,5823,9091,6414,12220,9937,18701,1252,5177,4266
124,1537,19549,15624,14096,3263,6631,3592,4279,1446,13877,7792,18374,3185
125,7913,10081,5203,12126,4336,4610,4924,9780,6259,4367,7505,6026,16019
126,4715,9613,14331,7451,285,14604,9064,3583,9636,1119,16464,4340,17066
127,19453,3883,19343,10198,10680,7007,6732,1318,15841,3505,12953,17539,19407
128,12566,11868,13694,371,7510,10457,1115,6651,5318,14392,15192,17585,14808
129,17901,18012,12577,6650,12750,9723,3880,10624,1689,8633,19928,8951,19572
130,7494,13126,16450,7436,15997,17567,12688,8673,1413,6836,11106,11588,7532
131,300,13591,5559,248,7486,14763,15463,15371,10707,17756,413,12759,452
132,11224,7768,3774,3279,2251,5086,16073,19663,15166,2449,1154,7920,12636
133,13191,16891,18355,11844,4549,12683,12312,14211,17534,11898,4053,3511,3294
134,15694,17608,10502,4731,10493,11034,12164,9032,7668,8206,7926,2464,9593
135,7123,18106,12474,19863,9266,14305,3773,8945,12845,15356,17743,14366,11432
136,12357,15295,13344,10786,6708,1942,2270,15283,6930,3350,17963,13272,7380
137,14983,1502,17489,6264,10904,10842,13411,650,12237,13935,11532,2963,12002
138,16280,13052,3503,1447,6990,5844,6284,7037,439,10133,11876,1302,12676
139,17702,17865,11258,17859,5821,17890,10726,12202,3269,2453,19502,1184,10033
140,1303,16539,11991,7957,15770,10814,10017,13001,1032,14976,2809,6021,18649
141,19797,19609,3291,7898,3659,19191,16826,15630,17185,19540,11511,15173,15724
142,7656,8120,18390,8699,6498,4274,15789,18814,13495,6760,8188,8109,7017
143,432,17484,2607,11490,1601,6524,5846,4736,9457,14656,577,6636,18831
144,9975,794,9398,4365,8927,9740,15909,2889,14657,5116,2336,13496,10755
145,4844,10872,16239,15684,6514,6857,17220,12924,7653,4144,2459,332,17808
146,6167,3872,12830,15654,2791,12151,12560,504,13992,16131,9888,19549,4737
147,4751,4470,17367,12207,11024,3221,3167,11159,3802,11167,16591,10595,9813
148,19968,10119,15081,19618,10291,2963,17046,19107,13520,372,3219,1684,7620
149,9382,16362,14905,13245,4335,15428,12711,7312,19334,14509,19279,6073,18136
150,10841,288,2965,16949,12544,19557,921,17521,13592,12819,2806,5205,1696
151,735,1476,3382,7314,13480,8372,5942,15072,105,12280,18101,10838,1947
152,5033,18400,17039,5202,8167,12188,18703,4447,13295,15781,9343,9667,16879
153,15400,12063,14963,13830,2671,19934,8169,16567,4741,17891,6427,14835,11245
154,12821,19959,10225,11107,13233,17944,11676,12104,6297,14928,12224,8174,9528
155,17317,4484,16991,389,6203,7580,12609,19430,1538,10101,14123,14566,7486
156,6053,8504,10076,8361,15445,4973,3962,15189,3295,3347,19299,4509,16487
157,14761,7511,18545,8491,17333,15256,18234,5370,2246,17979,11503,17391,3396
158,17507,14676,9181,3852,9315,4932,4421,14228,9356,882,19535,14086,10751
159,276,17258,11150,2597,12612,19671,4791,2110,14232,19613,5067,18837,3696
160,2369,18301,1419,2841,16387,5035,3043,15168,10381,15657,5528,1912,9213
161,16050,11408,3936,1686,15826,16461,18982,5546,10693,15200,13146,3689,563
162,19421,6434,14095,5728,4662,1896,19944,5847,17806,6054,256,17676,14203
163,5435,5222,19225,16712,914,16254,2967,12017,10289,1129,13035,4534,9223
164,9185,13720,3634,8352,5965,5940,9596,15260,13781,11166,6103,3851,6497
165,17138,3248,853,18429,18168,1707,10773,5331,961,16909,7185,8705,5750
166,18022,2899,15430,18250,9549,4800,17487,3846,250,2548,15658,10632,18009
167,16185,8340,14375,1348,10614,4393,12617,8140,15434,1535,10492,1318,2714
168,9851,11484,15296,16321,8154,6993,18725,2805,16267,5034,1261,3650,11963
169,16178,11915,13086,2703,10212,13234,18422,14483,2253,7077,13907,713,6509
170,18979,19622,2168,312,18709,18685,426,4777,19482,923,19822,15615,6735
171,7138,6452,9081,11595,7500,18799,17990,9247,2740,16177,12582,14318,1238
172,16590,1713,13084,1350,9238,318,18206,3923,15879,13914,17976,1913,2828
173,11177,19502,8927,5625,583,193,774,9375,10778,13438,9973,17131,13306
174,19093,9864,19514,18099,15091,6479,15603,14172,5295,13919,6066,19623,2453
175,1587,4506,175,10203,3890,17608,13298,12953,16491,9703,6743,17055,17965
176,13993,14057,10937,6860,2333,11906,7580,11738,6176,7219,16917,6549,18801
177,915,6621,3906,13204,154,7156,16687,14217,17434,1810,17129,15870,3807
178,11795,4268,9302,12753,15130,7013,17602,10511,15935,3409,6682,10117,4826
179,6075,16866,13831,17589,5066,7254,2179,6683,12243,3604,3913,19815,4328
180,1355,5932,19640,19865,6577,10414,14766,16845,5728,5430,12881,15379,1777
181,17021,14907,7698,259,19985,3029,15860,13601,4395,2451,13805,14261,903
182,18072,2283,18582,5886,18597,17955,233,19323,1057,16166,600,3806,8116
183,5170,16758,9175,3322,137,17705,10802,7818,1713,18346,15011,12425,761
184,18846,6492,14178,2341,10008,16896,6078,3572,15062,744,13876,3925,19917
185,6580,11372,8042,8602,9753,5742,15391,9466,10506,6813,3821,17448,5600
186,3052,14462,1198,5480,11051,5442,15861,10401,12545,10173,18432,135,7826
187,8344,1850,16992,18902,18063,10275,6645,2313,9105,8374,9764,2961,10486
188,18654,2524,1202,15337,15163,3598,19531,364,14286,4169,10183,17653,2986
189,19499,16415,15892,12109,1941,17101,18838,11451,4520,19729,9323,18424,8717
190,5867,16235,5108,1410,3766,14227,12749,16395,16378,9373,4333,11496,9417
191,7119,8633,14792,1951,10991,6442,15644,5902,5885,13037,15065,10742,12040
192,463,10274,10522,12921,10040,12647,2751,4198,11659,2611,302,12741,14361
193,11816,233,11423,3704,14284,13497,19723,8117,11175,13145,10929,4686,7138
194,11554,6603,18150,11657,18405,7745,11984,3001,15662,4692,4816,18209,1071
195,1029,144,9146,531,17644,13279,1363,7879,8265,6246,13754,18653,345
196,11881,4096,150,3605,10232,18053,17720,12657,1231,12328,8188,760,18076
197,12534,2969,8197,9919,2318,19165,18219,5127,2375,8997,5285,5992,8677
198,2244,10247,13601,19693,8779,13577,4220,16856,19405,884,18688,16866,716
199,1286,11039,18725,8520,14840,15593,18384,16951,4414,3756,18546,18318,5239
200,18771,8987,2365,4239,15850,11434,8483,8484,7829,998,12215,12349,14119
201,19561,13674,18875,11961,3354,10819,12689,11872,6600,18739,380,13794,8350
202,19887,8637,4690,4070,711,13237,17326,7936,6005,14448,8635,5423,6292
203,372,17202,2209,14410,12952,3486,13938,13790,3706,734,12013,337,14764
204,1034,18349,16886,12422,14357,941,5907,9428,16265,9116,557,3146,5617
205,18726,2184,10032,17814,3756,7439,15325,17247,162,6942,8848,16113,1093
206,15534,15574,17580,5498,6415,6134,677,10160,15445,17020,16007,634,10992
207,16420,4193,11613,14377,15053,9428,18681,16069,9190,18790,14595,10132,5438
208,17332,7417,2862,13498,11774,12565,8100,19422,12770,15292,10652,13058,13835
209,3423,8740,219,15259,17861,463,6175,3618,17502,11668,12395,12511,9671
210,7035,937,7443,8442,19323,18028,7662,11849,5112,10880,8873,5912,10974
211,17563,19647,11802,5969,5732,273,16816,8825,7587,16813,18651,630,15077
212,6630,607,19557,16431,19281,9186,14281,9016,11314,17616,5849,11103,15395
213,5783,18869,15905,17300,17602,13339,7859,3666,13645,19338,2107,12403,2305
214,19689,7164,14227,5240,12192,13521,2784,10494,5734,16155,6585,6539,14443
215,11262,11512,16934,14220,10253,6993,18909,17856,10377,423,18168,2138,7733
216,10343,853,16416,2094,10307,17668,6608,8907,1069,3981,7941,12210,10477
217,6575,9362,12995,4599,11692,119,2480,2851,8884,5323,11257,6714,11188
218,3795,1589,4962,6701,1899,230,473,11823,17018,1173,11282,14919,8406
219,953,12536,15310,14430,7581,15498,1163,6533,15511,16605,9898,9404,6293
220,18179,9386,7621,3499,3685,5663,5713,9387,6806,1393,5590,17636,12536
221,18407,8967,5017,10046,10982,14851,14765,15155,12557,7646,4331,2538,6399
222,9353,19012,7594,2490,16551,6755,14183,17091,19471,13660,16479,12885,5044
223,3933,2748,6418,3629,19305,14312,17727,18780,18875,10129,19166,2592,6318
224,8431,5876,8591,6385,2401,17872,19175,9075,9642,11367,1175,6050,8494
225,1538,14860,4072,15732,5874,14138,18332,19500,16622,10021,7354,18919,5721
226,14667,6031,18870,18484,19676,12786,19953,3281,1533,7447,3631,13971,6599
227,1487,10145,13416,7187,4741,19993,18334,12907,19534,8056,13175,2637,14602
228,16715,2652,5822,8286,8844,3028,13982,5792,16176,5016,16944,15717,17511
229,9026,17564,18405,3433,3104,14841,1511,2079,12202,15149,18383,14343,16507
230,17455,1690,1978,14367,5585,19106,676,2053,13446,15127,9571,18339,6153
231,15596,8146,1989,18386,5159,10871,18453,8026,8852,9379,14406,2865,16147
232,19359,139,10796,18330,12059,16534,11975,19622,19457,1766,950,1008,3060
233,1194,18200,17096,10732,7968,6971,6136,11476,17141,495,15871,10255,16932
234,7764,17780,7368,14798,8578,8834,1984,6546,6484,2033,4251,3966,3179
235,7865,12593,15216,481,14494,17832,16037,3079,18871,15543,5021,9354,16803
236,19911,18095,9591,17429,16852,14342,11156,11156,6589,11852,18884,12548,16692
237,9240,10793,11963,1196,10420,1400,4123,8644,13829,1727,12275,10979,13321
238,16104,515,5046,9219,17735,16246,16363,5375,8075,14960,7661,3374,18536
239,11040,17961,9019,2514,17219,14356,12476,14616,1064,6130,17639,7813,9582
240,16828,16057,12766,8855,6716,18908,16847,15930,5911,13519,8258,6117,3403
241,16873,4574,8934,2588,5740,7233,4386,7076,15475,2566,3583,7942,15765
242,18068,17160,18918,16452,2486,14306,10393,15972,17096,7185,12501,17762,18334
243,13440,17052,18911,15370,5881,3418,450,3545,4062,11220,17750,12363,1648
244,17134,14639,5575,927,13574,4834,8342,18608,12447,12853,18091,4472,5052
245,13077,6488,1918,8002,3953,9245,14981,16134,15481,1781,3287,10353,7937
246,6310,4389,4043,10653,9661,3954,2349,19494,10959,5841,4900,11901,11598
247,13843,19648,11665,12853,14414,18720,9301,13984,18771,10125,12388,9454,17101
248,8060,15955,16662,8966,14620,12384,13314,10479,5900,14710,12510,12407,18823
249,11483,9392,13212,13675,4001,5824,4498,4380,10862,4312,9008,1347,18981
250,18072,12576,8011,9745,18010,11167,8077,10825,5874,12152,2735,13892,19864
251,10245,10225,5306,6389,625,6766,18587,1681,2973,12687,5229,2130,17786
252,4635,2243,7081,8079,10947,14990,19992,17334,9464,19013,3427,5343,8759
253,14946,6444,15841,18730,18243,1296,14453,10805,6498,5302,19703,10823,13622
254,7038,12774,12418,1521,18132,19463,4064,14595,19347,12435,16262,3493,11210
255,5661,6010,4825,3888,14418,7983,223,5624,16116,4199,8039,3357,17741
256,19236,12052,19696,9806,10138,13407,14596,1081,9946,1317,12529,6094,8857
257,18511,2639,19603,7924,4710,17537,8190,15632,6720,3889,19573,18798,12742
258,8304,9699,8395,7529,8778,3864,19801,10469,17876,13882,1090,4642,13954
259,14407,4834,2380,5780,18075,1570,11363,13832,2913,3434,8494,12275,999
260,15910,9601,10084,9217,18122,9446,9610,5803,4678,4718,11407,13535,12938
261,694,6475,11564,993,9624,19896,5480,17139,14011,7998,10137,3089,8125
262,147,894,19496,8199,1138,10636,12890,6292,4834,13659,16197,2871,17475
263,16749,18510,13928,4682,1493,6752,6926,8211,16457,13586,16822,17673,2086
264,3285,6802,9936,6282,16263,15789,17878,14421,13885,15337,4052,12398,7876
265,2365,16560,13597,16134,6348,13850,19917,19678,14352,8746,3656,17210,9368
266,15990,19979,11484,12705,19124,7901,870,1876,699,14014,8841,7085,6287
267,19276,8871,10326,6817,9876,2166,12109,2171,19286,15413,4074,12246,16961
268,10338,17569,12607,18510,10654,13222,19894,3655,11668,18938,7820,11286,17565
269,15457,19276,838,4968,204,8752,1878,2077,2802,15792,11425,12096,3107
270,1369,7836,9281,18041,5867,1245,763,7027,1461,13321,13009,5680,18210
271,6454,2294,19658,784,2009,15073,10691,8409,7338,1229,9246,4842,4241
272,8986,2280,8176,8584,928,8287,700,17402,18632,16927,3267,16811,3641
273,6033,1212,2747,14821,6125,15754,9593,18966,14309,4117,7012,3063,12353
274,12545,9345,10582,11771,9185,6199,12082,2943,4591,6401,313,18485,3282
275,18716,9689,1834,2864,979,5531,13954,11350,16766,11279,299,2850,8423
276,16545,8951,10821,14042,10181,15966,13822,14014,17378,19422,18422,5110,18093
277,1362,16580,11622,19226,237,13393,4266,11824,1309,15103,13025,15466,11317
278,2420,6395,1446,19562,3109,1853,12116,11980,11337,3027,3855,8869,6383
279,15590,7884,14509,2023,6631,10077,16273,2684,10354,13868,5465,15807,17280
280,1456,859,17429,11461,14501,1501,11329,10865,4102,7103,849,8181,19289
281,14820,1017,14833,11186,18965,6250,7705,12445,335,11674,8705,14490,17515
282,5328,13107,4448,11818,18838,9310,8504,11857,19282,9559,11409,18948,1528
283,4126,5553,2572,11348,15999,2129,4888,18932,10595,18432,7139,3602,905
284,12543,17178,12772,14057,10248,486,1228,2229,12736,12553,10481,7595,11616
285,2548,7794,6702,16832,13050,18480,15010,10418,5257,11114,5013,4410,17287
286,6420,13152,11152,2691,16115,7871,7791,8298,8711,10836,17291,16991,1438
287,8596,10612,19246,11373,18845,15861,7138,5219,1741,15759,7045,14341,6673
288,4862,12301,2641,2245,17698,7494,8288,5974,19471,8299,16589,5041,15081
289,4723,16421,16339,6336,18524,3712,16786,3001,6258,1827,10272,10260,12719
290,7175,14847,13229,19301,18076,7101,14699,16416,18371,12059,6333,1564,6574
291,13264,15361,14220,4511,18394,3574,404,18501,12085,8584,13270,6348,2069
292,3005,18029,14885,1557,12223,16383,6231,10932,10424,18466,19346,5806,11159
293,6457,14656,2877,11221,3214,17818,10390,11354,8556,8906,2844,15325,7743
294,1368,19786,17931,11038,7850,6771,4944,15063,12083,10550,14697,12496,17797
295,18241,15547,9131,1970,3845,17399,2586,9521,15436,13077,16473,19324,16847
296,9780,10381,2524,2219,19715,14631,18805,4199,6232,12631,19519,6807,11502
297,16990,17911,9360,17605,16780,9447,11129,6681,2515,4651,18432,17644,10613
298,8071,12538,15442,10753,279,5066,8666,16610,528,8373,17732,12563,9551
299,12360,12761,16845,18464,700,17039,4715,17817,16199,11798,5259,18759,17362
300,19446,14053,17572,13693,10262,4839,4340,8500,9441,10189,2760,17029,4358
301,13517,9829,18826,18459,14681,4376,6577,7178,10702,6342,5504,11515,4905
302,13637,4769,8744,2913,11209,5824,1918,5262,11576,1611,17161,17562,18640
303,861,9856,4690,9412,3049,18317,3376,1927,2304,2201,18100,15455,6060
304,16056,14859,5542,6323,12133,2100,13141,2323,5765,18972,18700,7082,7572
305,1495,8750,992,7958,10120,979,5356,609,9192,3684,16766,3228,16404
306,11919,18720,13626,2673,7661,19668,3168,13997,14490,6559,18004,4705,9171
307,14512,3974,2014,9413,2650,3281,9106,17977,10296,8521,6421,13933,14036
308,1499,18545,9840,5230,15527,10290,19311,14890,270,7701,8861,17816,2825
309,8067,13840,19392,4542,16638,1499,11001,13530,1159,4106,5721,3237,3107
310,6015,15723,17129,19576,14758,13730,18910,15046,11143,18250,19236,1636,8399
311,4522,14411,8693,11921,19979,14630,17546,4408,15574,17382,19191,19156,8232
312,11337,6835,1821,18377,16933,16661,5529,2276,2002,17883,19947,17189,14709
313,12307,15031,1402,9016,2225,15991,6032,14728,4217,14638,17502,11819,2080
314,8026,1142,3652,13394,6636,19678,730,6684,10966,11760,5853,901,16109
315,6385,13397,5206,3851,11589,3721,3753,10007,8328,13402,10420,5652,18448
316,4087,3134,8260,10817,8069,5061,16234,13992,18579,4989,11558,15027,10500
317,9620,13196,10589,16207,7301,15599,5934,8703,6696,14539,15178,15900,16425
318,2993,15825,9336,8381,2007,15638,13539,3791,5235,6000,16001,14671,19857
319,1157,5429,3356,14945,19133,13432,7958,9679,5724,11046,14022,5916,3170
320,19722,11830,10242,14618,16106,6882,12787,1667,15819,18055,2202,659,5056
321,19134,15812,9143,18190,18928,14317,831,6762,16767,9467,637,1979,11790
322,3965,19967,15513,16862,2891,6694,1672,3984,15772,10242,14158,3133,1137
323,19946,724,9864,1396,11062,19783,13844,342,15433,355,10147,18461,9660
324,8998,17937,4315,17539,5219,7640,11231,8097,12766,887,14639,19832,1271
325,12621,1492,17238,10062,19991,13636,16090,3277,4549,17044,11042,10557,17301
326,8975,19367,1109,7530,9065,7529,13661,2070,6547,3255,8129,13353,2354
327,17197,963,19482,18963,3678,14144,10463,14892,10185,11296,18557,2024,11012
328,5445,8672,6491,14838,15343,11366,5247,1852,5822,1907,5615,17828,12353
329,5258,3565,225,17713,7621,7088,13153,5775,18562,11037,5134,2739,3257
330,18187,10792,15354,2255,1296,6043,6537,14098,12155,4908,6694,1070,7686
331,4036,1968,17559,17948,7044,5019,10878,18272,17548,3297,10889,2085,16718
332,4370,4578,17086,13931,13050,4218,12580,14100,17760,19274,10083,5519,9862
333,10649,6110,3998,14826,14689,17503,9450,18346,18701,9942,13247,9020,8308
334,4773,12674,15233,2105,12953,11306,18230,4109,15714,9211,6563,11052,2546
335,6443,3529,9569,6424,8611,13188,14601,3483,16352,18174,11363,7541,3521
336,8302,3432,8231,7966,5399,14446,19724,8580,4155,15987,17218,16388,10440
337,16837,19146,530,16796,14728,2944,11505,16888,9367,2347,5274,4832,19625
338,15347,6133,9127,13572,18647,8030,12438,16023,19156,11295,2063,19498,4129
339,3892,10617,4343,10298,5958,19800,19468,8973,7237,9572,19046,18210,16433
340,12540,7238,12743,15380,7844,13803,7707,5794,18670,4984,9245,721,9179
341,14200,4754,3195,1503,5074,12491,17760,15877,10464,15537,13078,18485,9056
342,6708,4022,3375,19317,7096,14845,11816,5309,15187,13695,15862,4773,18882
343,9839,12753,16684,18784,2285,18262,1102,13645,4113,18579,9764,19279,476
