"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017"
25,16257,8091,6334,11299,8008,2491,4640,15236,9466,17994,19587,1218,16309,1930,11964,15344,14373
26,10839,15637,16216,14956,6110,1477,10187,6549,12995,18834,13637,6127,8234,4707,19327,12122,11393
27,1924,3370,14661,16567,9985,13961,17765,10776,9020,8814,10632,14018,7835,7581,18564,18405,12741
28,12649,9630,12097,2105,10981,858,19101,17192,12080,16617,10141,4415,16153,16197,18963,10098,3059
29,10422,5989,5909,14366,8518,1874,15022,1382,8783,6411,4216,8196,1746,5464,14941,598,706
30,8237,6969,5618,15155,17965,10040,19419,3411,7774,1576,8045,9001,11283,19752,9279,7199,15006
31,15119,5765,6040,14798,315,10330,762,2712,18588,13870,9740,11271,15588,5368,10432,13978,19644
32,3806,13065,19706,14484,10541,10103,13871,3203,18666,9734,13608,19857,17543,11861,13572,19151,16556
33,1134,11762,19864,2507,970,9837,15452,12070,9033,14541,18040,1678,1359,13481,2597,6464,1694
34,12963,15989,9201,10079,13495,18743,12353,1250,4891,1094,10174,20000,18446,5500,4105,4396,12636
35,16470,3497,7661,17125,17669,7864,7452,2601,16616,10629,7004,8434,14403,8713,1867,9720,9157
36,14594,2718,10442,13825,16627,8671,2827,5373,18468,4144,17620,12049,15671,15977,19133,13432,7456
37,13987,8944,14112,13051,576,6861,17803,14199,7111,13167,603,17126,13448,5026,1179,11947,10033
38,5840,13716,18433,6039,18655,4806,1847,14351,1455,11035,5802,9199,18087,16965,14431,9300,11769
39,1034,945,15738,4872,8348,9485,11176,6164,3949,10728,17614,8559,11523,3846,2352,9937,15986
40,8700,6852,17847,7025,1646,9671,4710,13166,12975,18623,9595,10852,4955,6244,12699,8446,13627
41,3388,7599,7776,9825,16671,13619,19113,13537,2764,11055,7067,16973,10273,15786,10896,4962,8869
42,12575,15474,18132,12315,13914,654,9203,2568,19585,19080,5080,734,8270,10826,8568,12465,11315
43,11458,13789,19075,18468,13176,14608,5698,8997,4835,11984,560,19262,917,1964,14740,10050,12672
44,6530,15570,3485,10834,10174,12673,186,18913,8383,8567,13000,6659,9719,719,18554,19320,8339
45,3709,19514,3911,413,14013,10677,10590,2770,1810,11513,4640,11435,3743,4120,9500,11687,9868
46,9405,8761,5470,7057,4956,7706,5734,4881,8169,18670,9746,17886,18104,18631,2594,13285,11560
47,15375,11577,9038,14056,7357,2482,18816,5763,13981,6882,18074,7740,8087,10888,17393,11337,256
48,16072,1413,2981,18130,6082,13842,5948,10986,17896,12869,16894,2890,2736,12208,4150,6482,2134
49,5467,12697,3047,14891,13442,6911,11922,18010,16216,6803,9136,14893,14436,179,3707,18165,17500
50,19315,11877,14565,12939,5721,14630,14968,14839,7499,3863,7002,10480,18155,14311,5514,5090,16440
51,5604,12044,1481,3369,5274,10174,5080,11061,18858,5558,12407,18914,9451,12457,6019,10994,18760
52,15246,14224,14942,16338,18771,16288,2034,7950,8715,12896,455,17190,5948,8190,15467,9042,986
53,4906,3396,6112,10907,6866,12494,5099,16482,16886,1151,6341,13864,12061,17215,8704,19137,16960
54,3487,12047,4311,12460,3534,3951,1930,8638,6600,13521,473,4985,9182,19167,4464,13203,16414
55,8426,11594,16957,18373,4214,7343,6816,7445,10411,18504,16919,17290,19515,18270,3437,8011,2460
56,15154,8907,12658,4358,9000,15646,7666,2785,2432,14308,19084,8898,8317,2746,19189,14984,11853
57,15666,4695,9333,10248,7873,13532,6072,16613,12718,10854,16484,7088,4216,9719,17693,17792,11195
58,3230,10309,15056,16495,2700,584,8654,14761,8387,17069,14188,18985,4361,142,3940,835,8986
59,485,5565,15954,15659,14682,15156,18227,16503,19405,19972,4135,14288,2557,19028,17388,15600,18181
60,9971,11016,14502,3817,8805,897,5504,17548,13004,17329,12200,2143,16187,10734,9436,19618,15207
61,16221,6351,2036,13601,1108,19857,14678,18198,2926,3472,6104,16887,18828,2583,18608,223,14442
62,4194,2637,7638,954,12847,11439,13047,11291,12861,16847,18096,11972,2788,9985,18482,6472,15215
63,6191,18658,12922,4694,2557,5359,9288,18215,4336,12723,1749,16849,12960,5027,6704,13887,16002
64,17876,11242,18761,3992,1893,4312,16544,9359,2053,11232,10903,1903,12586,14697,15913,8186,11891
65,16752,17790,18679,1719,2930,17709,14805,8684,19366,6242,13156,1766,3664,11791,19789,11526,9030
66,10156,3314,17562,9285,1743,2439,11857,18587,2269,17627,8020,2293,5116,899,6172,11587,1044
67,13411,15807,8561,15627,10345,10352,5051,15517,2960,14816,19739,5888,15794,13476,14946,19004,11137
68,6610,11190,16169,11207,17868,16852,17522,19227,16050,5724,281,14181,17744,16711,16684,13134,3574
69,10753,1176,398,19701,15356,14838,725,18470,2426,6916,3949,4785,13319,11779,9035,4989,17487
70,10624,10154,1645,15875,13423,9572,19204,9439,5823,4079,11811,11086,17482,10687,7069,16035,1153
71,18423,1423,5115,17788,2402,12548,19789,10161,3239,935,14555,19516,10011,4448,3844,16198,7112
72,6934,13231,10618,6492,10332,9215,19007,7897,8687,18357,5571,10061,4206,11509,9331,10601,5675
73,3384,11482,1174,12932,8967,11162,14558,1738,332,5382,16011,10574,17382,16349,5725,780,6601
74,2955,13974,17563,2740,9947,11758,13092,13862,19948,14653,13148,1849,17280,14574,6867,2008,9969
75,15685,16585,167,4860,3525,14647,6887,15805,8413,9812,18777,15844,8782,15432,14940,7849,4720
76,3308,2714,13583,17906,276,19506,921,4861,16663,6665,12318,11936,4265,1288,17722,19116,15852
77,13793,17009,19276,18955,13051,1768,16227,12151,774,19759,9813,5261,12122,8698,187,19130,12910
78,4211,881,11632,1341,8205,17733,3150,11679,15005,10231,13224,10845,10244,2368,11147,7758,10359
79,2184,9232,7507,18193,6137,1448,7906,3477,13029,8531,4628,11683,14947,8331,14001,19897,16745
80,16016,10092,2710,13917,4309,11934,4181,7337,3601,7028,17284,7622,4584,16063,13481,17653,4455
81,10944,16428,1282,13917,6554,4979,6726,15188,15952,19510,17792,10692,212,15056,9910,18262,19273
82,6364,18125,4572,5138,15977,2476,6925,7600,13667,18137,3982,6190,4941,8654,14965,2129,17313
83,6896,14497,18883,4764,2534,12427,8932,13824,1801,2439,14555,17294,5068,6812,2597,13707,6296
84,19543,16059,11716,875,9187,15229,17034,16990,15547,16849,15074,2357,18248,15054,12473,11827,12068
85,15066,13562,13108,11716,4571,12218,3950,9601,5660,1162,5963,2375,19458,19326,9677,5333,17925
86,1758,19783,3378,2104,4697,1493,18734,16345,18580,6956,18505,18962,13357,7311,6983,4032,3766
87,7213,3729,10448,9933,9950,13457,4607,14709,18450,6481,6838,427,19786,745,17848,13883,12734
88,669,4428,19750,11245,7290,19345,8077,18814,7023,1449,17811,6906,9438,15622,16829,8685,19766
89,17206,15737,15673,4511,9876,1855,1933,15778,12089,6388,12319,10696,11631,6454,19533,9882,18131
90,12119,19651,10074,12490,15262,19969,763,15003,2335,7865,5017,16825,12438,8639,16469,1368,317
91,7248,5336,12390,3871,6284,15688,8985,11929,3272,18765,11622,9863,14737,19843,8709,4938,9558
92,17865,6302,9502,2959,720,10457,9037,10170,1550,7910,8819,18054,13625,3489,9639,843,11944
93,11007,2804,4811,11419,19449,11166,5454,10740,15158,17999,999,9700,5040,14295,12765,13521,19525
94,6502,7571,7420,2478,2004,11690,16988,16674,13251,1905,19892,3852,12334,7422,19820,11604,5377
95,18967,14885,6514,17905,6758,14271,11735,857,19320,8170,16550,9802,6211,16628,1514,446,14938
96,5404,14462,15014,14018,13202,2676,15638,10451,8820,13582,6608,15697,4086,16625,4776,18858,12864
97,12358,17288,4768,9448,9616,15605,1109,1323,4096,9179,11812,4313,19815,3109,274,6483,11486
98,7186,18294,17329,15360,8280,18144,14699,13128,3732,3795,5139,15989,12195,18111,5921,5455,13293
99,3406,1333,10052,5028,8206,9095,15027,8087,19893,11004,8339,11421,18968,19242,15149,7800,3532
100,19665,9878,14141,19992,19416,14931,17633,15932,9427,12266,4190,13291,7795,19473,13397,10774,17207
101,1826,8016,10348,19465,8914,6921,7870,2359,181,15795,5854,3684,2591,13844,4775,19569,11877
102,18776,5805,15925,1213,14696,1691,18229,11729,13317,129,446,15350,16921,1181,17912,19773,5290
103,8528,15964,9189,12613,5877,2404,11261,10725,1715,2241,5709,3649,711,11121,511,10479,3624
104,838,6745,2701,9990,4893,16218,8313,2489,19426,14965,19048,17528,8049,16287,5403,12619,13747
105,17199,17338,4373,8463,11792,17198,6493,13627,1249,3129,7841,1699,7264,9751,9515,9644,8274
106,8076,4349,12490,17245,17877,1040,18988,2569,14368,11875,9561,18305,9979,14304,2572,5683,19869
107,3758,8931,433,4497,1644,15851,8645,17298,10274,400,16807,17266,1815,5269,16409,7373,16621
108,13151,4865,18684,1684,17159,13706,12060,10959,16862,19922,5858,9904,7441,10117,12429,10597,11947
109,19792,2541,380,13960,9840,4692,8775,3623,8461,7288,17901,1470,11319,4293,2981,4698,1628
110,14668,17365,14459,6163,5483,18439,7459,16519,14533,13798,2593,17853,3078,18640,8941,16216,12641
111,2997,5351,17421,5921,506,17699,19967,11331,19860,1608,10072,9474,17369,6007,3665,3768,18719
112,18297,18030,11125,15543,12794,9151,5294,16577,5766,7439,3917,3035,2846,6546,4175,13904,12992
113,13754,3960,4348,18320,9302,7071,16652,3004,15337,8671,18104,12515,18428,9814,11605,12884,5461
114,2936,3434,11680,13737,10715,17088,16775,16858,6926,11691,3427,17491,17921,1618,12316,14654,4036
115,16729,16626,3951,2107,1480,15311,16232,6926,5146,7023,2530,19117,13681,5344,3766,15556,14374
116,16130,4689,7746,12287,12189,9360,555,7268,13028,7973,4723,9856,9058,6939,7469,9781,6862
117,18708,8033,19332,9073,607,2098,7106,2543,17064,15148,10212,17101,14269,17401,14469,13042,18977
118,3735,8348,4482,12977,13560,11947,12758,9648,14734,11931,1562,666,19880,17993,707,2072,14333
119,5005,4651,9986,16877,5070,14339,15302,9898,15963,5937,3353,7536,10112,8959,8427,8572,17543
120,1702,7371,2730,10834,10239,11884,4567,4188,15781,8801,15005,5239,18448,6974,6999,4075,15157
121,1267,18202,17841,11363,5379,4666,17646,3111,2841,6270,15150,14647,16870,4081,1044,15248,18642
122,13788,17672,1269,8162,11397,14378,12198,15342,2166,19018,2951,13011,296,3012,19150,12202,1840
123,9043,17948,19432,19959,8807,2586,3351,19100,15746,2857,19243,12101,12246,3537,3190,16360,5685
124,5614,10229,11469,16034,14974,10384,16281,17476,19720,8111,9510,8750,4955,4025,19856,19574,3981
125,11376,12083,12860,3260,5880,6013,2895,16852,11295,15968,1664,19243,4754,16471,14040,7022,399
126,14228,2973,15174,1728,14889,6294,12892,8176,17585,5118,12807,11112,14866,13291,5750,12086,18347
127,3836,14254,3254,11862,15418,13233,3107,2644,14946,5130,14978,6540,7172,11880,16716,3067,11185
128,13748,7099,19815,18065,16870,17346,2822,14434,13082,2203,19056,4856,4637,14292,16537,17216,16849
129,11497,1614,18428,19281,14013,17532,16588,12038,10919,10593,14403,10165,3642,15859,11613,8315,6639
130,10549,16057,230,17245,18715,7096,3888,7063,9297,1525,1794,5212,4877,16118,14017,1021,14333
131,9245,3505,7724,5142,13520,15261,15706,3967,11850,7393,5509,6011,3319,11473,9375,16763,3257
132,1596,9815,15751,18749,12705,17223,2846,11571,9517,8477,17270,13117,13389,9423,7054,14105,10461
133,10546,3345,4328,6475,15055,1290,17715,17352,12825,5501,2805,16631,5418,18310,1821,18320,15980
134,244,8179,14109,1021,7397,14154,13852,12017,18813,15944,8937,18601,8585,13480,14215,4251,3350
135,1597,11222,2537,13953,13477,11735,3166,1990,17062,8632,16378,10068,3151,18849,16227,11448,9050
136,11154,16927,12820,15769,12393,12511,6339,13511,12807,8161,15467,3650,9289,8728,10526,9288,6951
137,19182,10675,10204,17313,8455,718,16934,3919,803,13188,7036,9191,1657,5239,15364,17399,16358
138,4302,3898,13329,2544,14813,19169,19099,18243,14569,12217,11434,2956,14170,1520,18174,761,561
139,3998,2276,12901,15448,8718,11574,18444,12442,1790,13138,4524,9519,10349,14034,1913,14890,10728
140,4672,8100,2951,6197,15050,7412,2172,18528,3793,16785,17857,6496,6716,7467,11102,5529,327
141,2587,14871,664,10005,4223,6082,17263,11607,12742,9793,17541,12250,6278,14122,3698,3852,14618
142,14619,11780,8197,18225,2816,17659,19028,13985,4585,12662,9525,15137,18746,12879,5332,15991,2965
143,3830,17104,1497,17792,5575,6834,13844,9637,10872,13798,10551,12704,18647,11874,13908,10734,15806
144,10117,871,16410,12030,7072,8112,12682,16743,15061,7734,12605,15740,10162,10474,9977,3606,6385
145,7145,8294,14400,18163,19146,16409,1326,5338,14501,19618,2447,8658,7180,9031,5128,5936,14584
146,4689,6524,18561,9353,14513,6646,8707,10656,2576,15893,1866,10693,18734,11113,4401,13082,2756
147,13962,11066,19874,19123,4197,5773,17929,10892,14751,7856,8628,16797,5992,17340,8519,13849,11365
148,10040,15919,19030,15207,921,10094,1114,4861,18185,6261,17354,16938,612,6688,14810,14728,13568
149,9784,8983,12575,1757,1864,4610,4548,2118,5267,433,10104,2193,16405,1314,7692,9906,9788
150,2413,15549,10250,2794,11275,12260,5285,11527,4512,10053,10823,2833,13851,5956,7383,14271,18387
151,11030,6546,15550,10157,9963,19409,10780,4287,5162,13509,323,10648,19836,11202,14178,17710,18307
152,1509,17373,1221,610,9123,14682,9896,2486,2965,3375,10959,15523,1679,11634,17597,15342,6296
153,7337,19505,4655,19327,6695,18145,15032,19647,13685,1363,8419,15281,17926,4028,9211,11506,14729
154,16886,3088,8708,16414,4735,18619,6925,16593,4722,15467,3362,787,16432,17772,5633,11407,145
155,14312,18998,2187,3054,5084,16109,5867,709,14576,4122,1136,6193,14899,4091,14023,1636,11346
156,6649,1311,7452,15521,7040,6920,2885,5255,428,875,5591,16628,15640,6367,4933,11945,14111
157,5577,14540,3355,833,1696,6612,4746,16307,4019,10419,9764,3755,12961,3638,13971,5417,16910
158,12371,7725,8603,16876,17088,13460,16534,7607,6451,4446,1151,10447,19322,14790,9807,15891,8902
159,15767,2810,18729,18549,2599,3666,3554,1026,1962,11528,18467,17434,15338,9224,8321,19953,6516
160,14358,8560,9935,6173,474,1509,16783,14220,19256,19537,15348,4590,5171,4957,19360,18469,12418
161,9806,14235,799,17544,3459,840,9062,1836,18568,4292,10277,10357,18987,4541,4586,19003,18678
162,399,3421,5186,18100,9350,19187,16494,17736,5866,14505,540,16598,6053,11748,10001,11094,12900
163,6034,19050,11948,19905,1307,9432,15259,315,3766,14941,5708,10395,6886,12472,5001,10444,17484
164,3194,16983,19001,19929,4484,19506,19127,556,10626,17501,4485,18795,15476,14823,15224,2733,11438
165,11445,7299,11723,17370,5558,9756,2521,7107,3559,19283,19889,2978,10300,11270,11503,7468,6744
166,2085,765,7674,6020,14212,13416,9909,10447,16803,15998,2406,15311,14099,15719,13896,15409,13764
167,11954,9526,17754,13812,1226,9529,12460,7984,3656,2843,13505,9268,13383,17308,8736,15786,5673
168,19468,19834,159,13335,2399,6724,9359,15234,7728,14688,8449,4104,19293,10921,14167,2176,18637
169,565,18691,10861,14687,4561,1803,15315,18591,19839,18532,13015,10438,702,5587,3379,1196,11214
170,10402,15066,3748,8892,15618,3660,4336,19047,7506,19246,4716,15233,1379,14813,19721,1664,17589
171,7483,12975,19205,2359,19291,18277,16927,943,6078,17050,10191,12071,17242,14365,1412,1551,19171
172,10843,9780,2210,15735,4271,14068,3546,14190,12613,17291,454,15974,12251,11334,11435,526,14500
173,16536,11186,11329,16742,6653,16796,8380,5898,11081,10506,2416,2576,14522,7340,12999,10308,4751
174,12222,18042,10837,18462,241,10033,17872,3621,11825,12794,1182,19951,5372,5722,4720,9253,1214
175,9109,8650,3363,4140,13583,10888,6749,14321,4019,18110,4276,15088,11097,10307,543,2167,8225
176,16500,13828,13559,1638,2955,12451,11662,19858,453,1471,3580,13386,12838,5799,17205,9555,9830
177,15931,4096,2428,12365,2343,7996,8827,14375,11070,14094,3287,18367,11156,19652,18052,8870,19266
178,14413,15321,3697,5267,13659,6963,14276,809,14421,19684,1570,9256,2508,17551,17239,2417,10596
179,11333,1682,4127,12728,8520,18161,12319,13627,9297,3143,1705,3116,18973,11359,10693,5959,15071
180,8489,17028,4999,6096,867,7641,7102,10203,12431,9440,11078,11274,16232,8181,12192,13974,352
181,8535,8425,6967,8210,5337,8348,17252,13793,2630,3312,5971,1852,2952,5226,5549,1299,401
182,17656,1391,16003,18080,157,5490,17228,5749,18703,18574,6787,11896,3239,7696,2080,5636,8311
183,4448,9586,1298,6821,19872,9862,14331,16824,15539,11421,16422,10133,11354,13362,2005,9285,14491
184,12548,4873,2389,14415,16113,12121,2547,3940,6626,1754,1146,9013,12142,9133,16279,1611,5433
185,6381,17613,11076,501,11166,19508,16758,18456,16893,6607,19337,18161,18508,16344,17792,18930,14217
186,9648,10025,19914,10997,13803,15933,17858,8570,6528,17313,18640,4070,4401,12420,6540,9246,10671
187,11600,7790,14144,10326,13154,224,3088,10562,4685,16423,19594,18897,14649,12611,3538,13509,7696
188,3626,17096,13865,15085,6653,887,17973,1008,3235,9764,15379,1335,18922,18408,17044,2874,10424
189,757,16409,19269,8389,5067,5637,10721,344,17320,2548,6363,9446,15826,3283,1592,18400,16763
190,17402,2490,1330,5376,11108,16318,16786,15419,18139,4785,11675,10058,19901,14174,16759,10526,11014
191,885,7694,8456,9595,4049,11388,19005,5175,889,10714,5155,4195,7877,14861,11144,18833,1514
192,16140,14065,19661,14034,16451,19820,1944,15386,368,4267,5726,18226,16476,9219,14819,16340,12795
193,6012,16113,17416,4953,6966,4591,5916,4496,5108,10095,3738,2195,16595,2153,9875,19793,19942
194,9978,18113,3394,16100,13738,8571,19181,1314,18346,8412,3185,18582,8591,15126,5625,7264,18441
195,18049,15261,17785,14877,5453,15113,2619,3107,12894,14693,12779,5697,11647,7531,11361,12579,6535
196,10938,6846,5276,7420,13379,19399,15111,18500,7497,16676,18146,18850,947,15830,10965,12230,5153
197,17113,17853,14984,8828,2405,6196,13151,16700,14723,15342,13912,222,15291,11257,9351,10066,19769
198,5277,103,104,9492,2629,3845,18820,3417,927,5874,11722,16196,3064,10598,11615,16714,5239
199,958,16273,6370,17333,4693,575,8661,1701,13879,15283,13050,19735,17849,11434,3262,13362,16034
200,17673,4742,11400,2253,11852,7807,15334,4985,5550,8240,11639,16026,7575,13845,2961,12515,17062
201,15651,19000,19612,17955,3396,19721,10861,10386,5693,10326,19699,3566,2367,9544,2987,12479,8795
202,8492,14416,16404,12913,11467,13211,16378,15349,5125,1737,13885,3649,17905,4501,18574,16220,18038
203,2343,8882,12439,1076,5039,8266,12774,6228,4714,16986,13332,2847,8698,7915,578,19116,17769
204,2843,18218,15954,12669,11692,1059,18881,19865,10777,4089,10840,7783,11463,14989,17452,5886,5280
205,18333,18885,14113,18509,17391,19125,15626,17954,7338,11072,15337,13540,6657,7916,2966,14431,1642
206,12007,14552,13212,15677,11194,11432,11099,9047,13272,11945,15664,6696,15634,17570,18175,4062,3347
207,6180,18582,2033,15827,18836,12250,19212,9601,2024,6565,4979,14904,16830,10222,15250,17300,15691
208,3927,7944,16547,16386,240,15304,7725,11096,18365,16463,12194,2610,15434,7363,466,4646,12924
209,10656,7049,651,277,13487,7986,11743,6747,16706,19888,4563,4439,5902,4642,16922,18730,7763
210,15798,7074,10460,4272,19028,11026,3780,15082,14031,11528,3351,1247,2034,861,8759,18177,8749
211,8724,2694,15251,4472,17246,8518,16627,7295,7539,13701,7011,14337,8974,11495,10984,14695,12597
212,13351,10980,6303,3788,14137,4889,15185,4723,8759,19426,4042,14929,16433,9276,10982,6246,17802
213,5215,16592,9877,13092,1714,10258,1004,2483,17102,6189,7191,3680,13487,7357,2858,16239,923
214,9494,12280,5757,14251,5762,12708,11103,18913,3841,18733,4052,9389,6433,13190,17180,11132,3056
215,3975,15337,14407,9633,18117,15962,11772,7427,16970,4579,7005,18054,18279,19733,4200,8777,15648
216,16796,7750,13676,3332,11016,11328,5128,15181,18920,15086,1199,7332,6593,11261,19391,18970,5481
217,19893,6351,18040,9328,12876,6475,10156,5410,15698,12917,2209,5818,3387,8807,7417,16507,3505
218,18527,17149,6361,10516,18952,11301,3108,19976,15744,11620,11052,3279,1593,8793,882,10780,1634
219,8147,802,6521,9146,7226,7648,8027,10408,982,1403,14748,7570,18330,12625,9361,13463,10923
220,18099,19917,896,15884,19404,16489,4975,16198,18066,19049,12704,13759,14529,4495,10747,8238,7174
221,17917,2442,3587,4395,6755,1095,284,18342,4840,2701,7183,14871,15051,13428,6351,1931,3270
222,5450,17108,11639,2321,11427,10321,13396,1947,1616,16216,2707,14258,11748,14466,16768,1432,5728
223,2999,12814,323,7365,10881,12350,6561,19439,11549,4802,8655,13359,943,5042,11642,7325,5166
224,17430,8178,19093,15080,487,16124,17033,6848,16906,8736,3156,15176,10653,6007,1965,4529,1432
225,10731,6208,7494,17284,5112,995,4857,2347,13893,1440,5652,795,17612,4627,8688,4398,13213
226,9978,3531,6613,17580,18665,8954,19256,10355,16908,5995,11237,14366,16329,17275,4217,18743,3337
227,9071,4876,19419,13927,1810,7387,15505,3668,1144,16912,208,11313,11464,427,18336,12771,18457
228,10608,7618,6857,12522,8505,5386,10447,6741,1779,5800,5631,18161,10197,18317,19881,7044,18451
229,13330,17125,2459,14444,8062,7139,19066,7710,1380,10095,15754,12013,1911,7319,17011,17317,600
230,9486,4881,3215,18465,12699,16309,15124,19444,6807,16415,12981,1829,19837,10888,1022,15924,13017
231,3584,2886,2698,17875,7982,13893,16658,4413,10532,16420,4817,12365,15822,14549,6349,5359,17517
232,9988,4184,15258,8019,3652,8327,15937,18730,8325,17902,4412,15576,4855,17897,5118,17397,13544
233,15779,19366,6079,16912,10359,11457,14924,1576,6745,14444,15781,9449,18569,1293,3374,9764,6791
234,10927,19192,3128,5945,2950,15174,19959,9094,7439,11293,4617,6383,7786,6649,1615,18693,11508
235,2160,13081,10557,13043,8787,13332,6054,18516,9840,6576,5469,1822,2337,9396,10036,9206,4385
236,16715,18247,2397,14653,1672,6824,4224,18237,16371,4349,7993,6914,267,9354,2440,16547,8873
237,16718,14747,13136,1688,8011,8718,2303,8997,5751,13216,14090,17391,13573,12966,6970,16946,10382
238,8841,9686,13377,9674,6379,13105,19171,8359,6501,12132,9608,5593,5575,10303,14691,3962,14438
239,12561,14484,16677,17080,16767,2232,19548,18144,9467,6613,11941,17508,620,15265,14836,16448,9905
240,15868,9607,1337,8083,3378,13597,18475,763,18237,17437,1935,1742,19720,12258,8984,13298,3904
241,3312,2585,3230,9592,18048,7878,12541,11254,15482,11971,17552,17897,18241,19793,12367,8119,11933
242,6182,13956,16658,17341,9376,19202,1159,12746,2567,7552,18064,3907,18754,1969,13219,19782,1732
243,11339,18267,8113,8572,9475,19058,16304,16173,8515,6885,780,14322,3977,8722,2423,13371,13623
244,3382,812,6631,17057,14851,12933,16939,3344,8395,16998,11144,2454,4305,5055,4381,4489,19691
245,4656,8958,10974,5405,4158,1760,6750,17340,8785,1400,11765,16510,7370,14835,17494,6823,19084
246,3163,15033,7175,15932,3684,9974,9457,18800,7157,7506,17197,2259,6133,234,1622,6525,16450
247,12072,5836,17853,12650,12850,1259,5800,13292,15338,17531,2829,5300,3114,19525,4194,3025,17412
248,13246,6383,15867,4163,16537,4619,3302,16619,8770,545,12217,10338,15949,2259,10217,18974,4536
249,8888,16966,19568,4599,13273,5579,15744,2276,15663,16097,15666,17749,14311,17156,19860,2685,16351
250,13652,3720,11062,19295,1337,11166,6682,3319,12449,17191,9400,4646,16108,565,9313,2889,4974
251,12001,9063,481,4891,15170,4418,10590,16312,4963,5387,7754,15173,14180,19474,11225,13914,18135
252,2427,4698,1714,17166,6372,2117,9301,10281,14573,17300,4994,8492,3578,4345,6664,19196,17044
253,18526,14240,18355,11378,3089,18317,6260,3590,3165,327,10413,9283,11794,4531,3785,8131,13082
254,16175,14194,13825,16840,4980,14666,447,13819,19697,7051,19738,17094,3458,15891,9059,10680,10529
255,9070,6160,1073,5354,1408,15306,17373,19271,6077,6939,14733,9349,9562,18962,11405,14430,17079
256,5517,5813,7465,7853,10909,4246,5632,17246,12564,5329,18463,18281,16216,3772,18631,11793,10895
257,7936,3685,19155,6224,12328,13203,9193,4434,18068,5501,18361,3311,3809,13440,9360,18835,7917
258,16124,8560,17167,4201,4968,19355,13453,11706,12710,17935,4535,15754,11784,6000,11924,7873,11266
259,10712,17092,8725,16639,19919,16539,2457,16858,14058,7900,13013,8397,8993,13078,17942,5150,12682
260,2558,5687,14302,9752,14513,8444,8054,17687,7897,10236,348,5096,18335,2132,16708,6308,12415
261,16066,5650,5028,18622,19921,791,2490,6972,2942,5994,15073,18548,14058,11359,340,19418,10456
262,5651,3875,19369,5482,5245,17800,11499,11186,8146,11930,14251,5041,9459,15756,14912,16159,1024
263,16217,15540,1346,17024,8627,6873,15550,785,2374,9031,11731,13987,8887,4329,15999,15439,15623
264,5964,6294,7521,2454,12785,17706,14417,1133,9472,13949,4630,16067,15607,3762,19289,19584,18228
