"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014"
67,7777,5741,6842,17099,1779,5022,9777,11815,15985,2799,17106,2048,6502,16095
68,9270,7440,727,11666,1472,7579,6655,5279,6373,15923,4179,18666,17492,13960
69,11586,5161,15213,12398,8795,6359,10903,14908,18032,3633,16974,2504,6950,5809
70,2286,3626,18810,1611,13129,5634,264,18004,4181,13135,12215,15818,14760,7188
71,18295,10742,10050,16091,5640,3271,2628,19694,791,3149,9490,15732,11528,2560
72,7877,14114,4388,9080,11421,5714,17983,10254,2058,8019,5057,110,14122,7514
73,9714,13696,2625,3164,17283,9689,10028,19734,7294,1032,15041,427,3910,12743
74,16920,18789,15604,15126,7834,12761,8956,11781,13928,6270,4027,13171,13045,4716
75,15620,10983,4200,3936,9673,3671,7406,14385,9174,587,9100,4281,13924,16885
76,14987,7560,3095,18814,14362,18946,6604,13492,14656,12680,18940,15986,7653,12252
77,424,4993,6654,11992,2261,6600,4316,16889,14051,5029,19829,12412,16271,17958
78,12849,17177,484,13667,2148,18775,9731,18231,17473,2087,17108,2899,12291,14015
79,4811,15012,3252,6251,4559,14066,9761,5216,9525,8172,7373,7336,14777,6651
80,7641,3986,12585,4636,3770,16567,16176,19368,3967,12438,1972,17243,9118,10060
81,10970,15317,14957,7820,10619,6895,8680,9329,10196,8777,14637,19174,7154,7223
82,4120,19091,8290,18661,132,13291,14551,12621,17229,8399,19084,14793,17960,15042
83,6963,3972,5092,19871,535,18548,9995,5404,2236,19693,10663,19772,11564,11223
84,16439,17939,19527,10697,16753,10236,4327,15750,375,2959,14758,13229,691,10683
85,3212,12249,18183,11244,1486,15358,15505,11076,1278,18568,6391,2023,16959,5383
86,17219,11401,7598,256,5900,6677,18751,5237,15385,18677,11996,13084,4758,8472
87,493,957,6894,7127,17225,2017,11045,4042,14809,16880,12881,18801,19548,8763
88,18355,6846,1080,4746,7196,767,13027,19487,4820,18097,8971,11250,8395,3617
89,10955,14310,8572,11014,12090,10020,4347,10277,1879,18615,18387,3900,8960,13167
90,13810,9768,18128,11676,9368,17696,8527,14734,12231,3195,374,3747,9087,9703
91,3388,18416,5815,15344,5743,14150,9667,5944,15808,1569,17069,14655,3105,11969
92,19517,19555,14980,9043,8804,6525,3174,6234,6573,14150,167,13096,18055,14398
93,8398,15631,11159,10064,11274,12642,12773,208,2043,17924,19606,11722,10296,11813
94,8341,6104,5170,13304,17126,2222,7803,8871,19868,13868,3813,5872,10195,19068
95,2850,4413,5041,5871,19256,6295,17411,7158,14632,1966,12250,1464,7184,6224
96,19254,11033,17522,6816,17814,17871,12342,7694,15982,18611,799,18513,3657,2526
97,16770,4511,346,14674,9846,15879,7094,14758,11644,2757,12932,3928,15790,11358
98,10864,9204,17438,3904,18858,3297,8711,16168,1132,14350,6632,797,17122,9456
99,1458,11658,10831,17466,17648,10818,4717,11424,2035,5278,1217,12684,905,4434
100,6761,329,14275,9194,1281,12956,6666,17715,18546,10482,2733,12706,15687,15090
101,11425,19069,8399,12680,14314,4249,18347,4244,11527,6596,16740,12417,10654,19346
102,6880,11427,13783,6873,2561,13729,11108,12652,11168,19701,12389,7869,17401,11422
103,18827,18518,19209,7627,8349,841,14928,16247,14426,12427,3387,18320,3772,7341
104,3303,9421,1858,8120,798,14043,14010,6810,17724,9425,18404,6784,7787,13832
105,15377,9623,16313,1457,1541,14012,18898,997,18354,1638,4110,2555,12023,6118
106,19149,13793,17753,8483,19956,12467,15983,14552,19266,10947,5062,13582,10936,13135
107,14468,15605,2686,8099,18243,17784,11250,3536,19030,9109,17453,4565,1710,16278
108,16138,6302,11129,16727,17984,3438,13863,19870,2846,14857,18546,7054,174,19149
109,8914,3557,11457,10540,17359,3368,16524,3215,12393,15352,5236,11866,5510,2262
110,5434,16799,8388,13711,19498,7453,9323,17080,10909,19873,14650,11314,4159,8350
111,6600,4549,10920,13801,18847,3880,2816,5447,7410,11689,10468,7035,13697,4707
112,18442,17796,1137,1270,10320,19579,11842,16372,548,8482,1690,3278,8677,18330
113,5466,4142,744,5240,1955,1007,12650,6612,1442,5399,5109,19493,4249,4954
114,19158,4033,4056,19907,17537,13846,10005,1429,8439,9306,19037,5540,18743,7944
115,17754,1769,9693,11096,993,11883,12583,16439,10182,16465,18784,5896,357,2606
116,14246,2443,2776,15771,17834,10040,5759,12964,15068,5912,2073,18785,959,5230
117,16696,2642,19425,5196,19772,18618,5155,16469,9854,16129,4299,18306,5517,4838
118,7819,10636,16337,1167,15233,17678,6858,4384,11411,5701,11857,18508,4956,14574
119,18903,2672,7608,16864,11841,17630,12771,18674,4813,1373,15311,9496,15401,3278
120,16605,3299,10151,6727,10352,10455,6547,3987,2941,2685,19903,3292,11372,6963
121,1086,3651,3567,13075,6154,1703,17161,3696,835,16403,2032,7200,9190,11400
122,537,15276,11468,15324,3157,5967,6115,18317,2162,11093,8054,16819,14038,15227
123,18781,11136,14526,5153,2879,9539,1995,18558,15869,2255,427,19079,9586,16868
124,18415,13061,1717,13393,16452,859,4520,17837,16148,10397,6800,12068,5571,19451
125,5227,17064,10343,573,7363,16501,13347,19014,4967,10771,14794,16844,9327,2301
126,11076,18936,16709,2618,11686,9825,17672,16130,10588,12243,138,6380,3043,1409
127,14702,18786,13596,7214,9552,18980,18047,9670,1342,11505,2591,389,17481,7249
128,8837,18831,15585,2825,16232,16656,17603,5051,8031,461,12250,6094,9027,16007
129,7327,6584,3115,12328,13140,4127,16638,10024,15489,18869,18086,16454,11470,3838
130,12236,465,11031,6621,12100,13967,3203,18783,10883,16626,9212,2997,3112,8592
131,10770,13828,4165,9271,14606,6689,15758,241,5971,6999,2912,11736,7144,1094
132,11791,8283,8553,15407,3670,3077,2476,9650,5805,11416,972,5649,4664,9296
133,11304,14794,1217,2272,255,16714,10902,13093,14968,18448,1665,9909,8952,10157
134,1700,1169,19502,19896,15867,7642,13174,906,11780,3239,12944,5486,1710,4340
135,5525,817,5875,14943,5901,14167,971,907,2361,7435,10860,16253,14880,8120
136,200,13562,5904,10926,3683,9319,7191,8723,4663,19083,13775,19167,18119,19287
137,6458,19456,15767,5191,10678,3760,3047,14556,6295,7657,2597,16501,11321,17361
138,16003,16011,16828,10074,5814,15596,7967,10870,15337,9076,1292,424,4658,16738
139,329,7760,10046,13811,15069,4187,12929,10845,15816,2525,2730,17029,10805,9912
140,19350,7190,6465,7064,5039,18819,10656,1134,13731,14685,9676,18479,10741,10232
141,13096,11816,7077,15901,18419,10088,8103,6044,5448,6589,2244,14604,15294,16753
142,4434,18559,3881,14080,9532,12637,8077,15882,4731,4913,3864,5497,366,3043
143,19371,16055,17299,10400,2688,12181,6781,2318,2315,1525,19813,14055,18532,9754
144,19613,8101,11285,15423,1550,8756,17834,8159,12193,18559,7558,12455,2063,15623
145,4332,10283,4967,1775,416,7721,15288,161,7681,16711,12089,7465,18156,1595
146,11825,4171,8696,2099,15125,8559,12179,16113,6496,18126,14949,10488,10117,1377
147,9839,573,8406,3891,4360,7751,16742,5724,16346,17226,19223,9678,4368,17785
148,13196,5123,13115,16124,6790,3982,13691,14576,13239,4321,6924,3233,3343,16566
149,18894,15487,319,11487,16113,15195,18898,9425,8280,9045,572,741,11694,2257
150,2355,151,6659,17188,5540,14380,1626,16952,12447,4080,2953,9105,3613,13210
151,18876,14369,16739,5144,8339,11542,15320,11031,11248,15645,5791,15218,2863,1606
152,5340,828,10988,5685,6018,18740,6231,8164,15361,15889,3337,11098,14728,3455
153,19090,757,5282,6853,10897,18026,5123,7332,11210,10160,7369,15159,14946,9620
154,395,19673,4381,6636,8127,12999,11543,13114,12475,1535,11683,8701,8912,9661
155,10459,4962,5420,1410,10021,12891,13909,15924,7668,10115,15395,1829,5477,5250
156,7638,2147,9156,3310,14667,3875,16578,636,3630,13900,3536,4913,19841,14944
157,19317,5489,3701,10780,12342,12093,8624,11878,1385,918,16979,8908,5630,14993
158,1509,19354,13454,15186,5230,10479,16734,5647,1302,18914,18537,14562,5310,5373
159,15537,15780,4481,4664,9724,4679,10057,9496,16773,8330,19887,1692,16215,9180
160,5370,19565,19823,3897,859,1008,11135,18059,17976,16762,10683,8838,2780,17864
161,10667,14036,9041,7913,19525,6081,11248,8688,13746,15437,10166,13876,11116,14739
162,6708,15937,13149,1479,15988,15276,1137,9560,1832,17893,12213,18185,14451,377
163,4044,1155,12016,16848,18427,3009,10694,9146,19726,407,19173,12429,318,2244
164,12473,13918,16748,6347,14357,16669,680,17706,6181,3255,11433,13162,1165,1309
165,16812,17883,11636,3795,469,13965,18469,8836,692,2554,7455,9685,4294,6879
166,16221,15460,4723,7032,9533,10254,11691,5985,13149,9587,12870,1778,12630,6287
167,1992,1137,5899,19270,11097,17851,7723,2738,9742,15566,12448,15541,16006,15113
168,11406,8822,3437,7238,13801,8751,18491,149,18872,1579,2385,15027,2404,17709
169,14799,17258,6428,18112,14306,545,1803,10025,17086,5919,10450,15364,12469,8975
170,19388,9452,10019,2054,2953,9764,8393,12904,734,10089,1593,7646,4690,10706
171,17720,14966,19212,5855,15458,6579,2763,4402,19557,2270,13520,419,5840,8684
172,3798,9998,15896,10176,6279,3060,19140,7226,18592,207,17997,11707,6528,19372
173,18303,12372,13192,4490,2314,5177,4140,13190,19558,16117,7987,16613,2502,13689
174,1432,12043,14829,18655,18509,1989,2725,14328,11476,10236,13905,5405,19995,16146
175,14964,4024,15586,13632,14558,7893,13022,11653,2817,18915,928,16277,10295,2347
176,6686,16021,10060,3337,19636,18681,13655,18883,13042,13563,17729,12311,16086,1602
177,13475,4092,6615,16008,2228,12114,8274,14048,12061,11154,18021,5036,18816,1213
178,17296,3818,2211,14346,14805,302,10426,13628,15862,7081,17160,12269,16816,18484
179,13376,5845,11898,7451,12128,2700,18059,12917,3480,14728,6390,17578,18266,8186
180,15933,5739,14290,2960,12904,19118,16192,4966,15421,9129,5693,4221,13099,4161
181,10193,11622,16972,2699,8516,16374,12836,16206,13998,19824,10441,5360,12356,5693
182,17299,6179,15339,8509,19552,14245,1317,3073,8417,17243,10603,9434,1320,5397
183,7102,15929,5050,16032,9727,2410,6583,3679,18836,8345,2523,2780,7896,19478
184,13053,13702,6325,9493,1910,1179,15460,9068,13289,5416,9914,13908,19845,11768
185,10014,17472,12904,3324,16648,6088,9656,7404,2154,292,11195,7745,19786,16393
186,16220,6410,1979,12231,9153,12379,17744,7938,14762,7216,12345,9608,16679,14733
187,8439,4404,10411,8982,3993,7918,6158,18483,19305,16584,3807,7777,4771,7702
188,18463,8040,16578,5826,4245,11397,17249,803,14003,12918,12914,16213,14117,18328
189,7352,1812,15032,17137,6813,1492,7644,8638,4238,6601,12234,14709,9840,3272
190,18117,17143,17417,16644,10846,4873,2708,18119,18467,6457,14930,5516,14266,10642
191,4289,3259,1782,19316,14234,321,15959,3537,18648,4617,2889,18327,19892,12690
192,11091,6403,10184,18064,1347,11943,18492,8672,12906,10753,154,4586,7551,6235
193,12932,3639,4669,7515,9772,13333,6109,15875,5939,10651,1627,9407,19612,6156
194,880,5677,10604,9259,1674,17061,14710,14903,14141,15573,14617,1189,11302,13693
195,8417,11546,6239,6095,14641,13356,4383,14957,19912,7453,14949,9278,14826,18722
196,6552,6075,3942,19598,10820,5594,1684,15552,4232,9962,4854,8988,5735,11666
197,3425,19556,4342,12221,4280,3165,15597,3182,7666,4544,16633,103,3101,2997
198,4954,14019,1647,8042,7123,18374,7882,7673,19233,11189,1478,7511,15213,14360
199,19584,17629,11586,4500,1011,4745,17215,19275,16478,6090,13151,12167,4207,18150
200,9079,7790,8150,10607,19425,10051,15542,16363,18914,10493,8196,9735,9824,11287
201,6107,11514,12634,17450,1240,15864,17547,5198,9303,7144,7965,18571,1807,319
202,15839,13337,19980,4518,10332,2595,17975,1879,786,10693,9227,12883,2108,6056
203,10605,12724,16928,18701,11032,13247,3997,2075,6767,303,311,461,5672,11359
204,7368,19452,5158,9962,5992,10653,2444,3013,7296,3755,1655,9922,15180,13038
205,17934,17424,2859,15960,15344,17799,439,15799,6765,19877,10211,4425,1665,4386
206,9479,7912,9649,9725,1172,12881,15881,12051,18208,6460,15186,9234,6257,17384
207,9138,11621,13518,13949,12875,10830,17857,4851,13140,14685,1430,4743,12933,11080
208,7154,11227,6579,16775,2729,16910,4364,11391,16301,12736,2820,10202,16433,11516
209,7735,3160,15939,7735,15518,13684,1644,9576,8106,15829,12068,15326,584,16462
210,4328,7962,1392,16026,14393,18561,4206,6479,18596,18748,19844,3345,15405,2846
211,5455,8486,12661,17730,16574,103,919,18676,7516,7726,1712,8843,19696,8313
212,13636,15423,15993,674,13873,8499,17633,19683,19830,8833,15069,3202,2776,3065
213,9603,8956,19831,5332,5513,912,14524,13866,640,7539,9408,17073,16754,9667
214,18296,10851,7382,774,10343,19076,19505,4871,15854,5009,14214,17013,15297,11439
215,17458,5826,14490,815,3910,1124,14987,9203,4123,12585,2069,8030,11067,7911
216,999,2779,19165,2116,5791,2728,4400,4236,6482,7416,16612,10823,15096,12091
217,19630,14945,8461,17573,11317,18029,4279,7312,13822,11682,16503,2310,3796,10407
218,2356,8879,19496,1419,4181,11278,500,16776,5641,3645,5840,4988,8297,8607
219,15897,3793,12599,17726,695,19434,16050,14929,6488,3256,16152,878,1646,16124
220,9544,4277,2324,12985,15461,2470,7186,4659,3821,9704,8419,12202,9595,15225
221,9586,8015,186,19282,15585,13123,10794,15532,19849,2324,10630,17240,17296,10410
222,6201,11148,10151,12706,16533,244,7942,14225,3697,16290,13622,656,558,15975
223,18755,11381,10808,8628,10564,16385,16001,1639,13956,14446,14597,16678,4369,8791
224,3928,6499,1139,14559,2131,7541,13527,13054,8702,6678,4917,8993,5179,9987
225,1969,715,886,17997,17724,17112,7388,18337,10974,5174,13997,9384,7871,16767
226,12617,16061,3165,4898,766,11147,15143,18004,1568,4866,16603,10389,14902,19221
227,17429,1681,14858,12920,16434,11710,16671,812,14133,721,18436,16135,5371,444
228,2349,260,7199,16053,857,19568,4669,15921,4154,676,664,16239,16550,8992
229,18696,10015,8063,6231,12929,17374,8819,9991,11294,6461,12918,19737,5175,11428
230,8463,15101,18880,9560,19713,3551,3410,12847,3284,1531,19723,6507,13330,1507
231,10347,4924,14140,6538,7658,19116,12351,19799,7755,15353,6935,7788,12042,12020
232,18510,197,5826,2658,3458,12240,11316,10333,8783,18352,17164,10655,17173,3815
233,899,7929,10675,19732,19880,5893,13667,15389,12477,13812,9283,6268,2330,9354
234,2953,13751,5856,6566,2621,11650,796,19359,12208,7951,13716,10735,4955,3110
235,7050,15066,3296,6765,15223,14955,9831,12319,12940,7816,1589,12829,17041,14447
236,16874,1764,18437,4789,11294,3210,13597,2568,1170,7832,1356,15408,3445,12239
237,1488,738,2066,14849,16429,14618,17118,7865,14098,10145,5776,965,3190,2362
238,763,13680,2044,10216,8139,17750,10049,18168,8346,13129,7507,4652,13305,2967
239,12883,17516,1332,9970,16293,1275,9276,17069,17033,2495,8967,11203,11988,3051
240,19758,12164,8576,15599,567,679,1294,146,4661,1675,17412,15122,16494,14754
241,2228,4946,4476,7150,17029,10175,1278,16221,7184,14308,8722,9341,16528,8596
242,12920,1388,15337,15111,12268,10364,14105,13640,16550,1866,1805,9843,13395,17972
243,11637,15430,9430,14303,16005,3796,13739,12271,17696,6053,10014,18293,18428,9521
244,12643,13157,5241,16872,7166,7930,4379,1766,2766,894,16953,9330,1994,15358
245,3609,14531,15872,15601,15441,3002,16490,18706,16951,2480,13103,6366,18499,15982
246,5851,17478,17605,1373,18701,11764,12068,12314,9501,18634,13538,6880,6351,9004
247,18221,5974,1296,9270,3864,6435,4586,458,19971,12423,6334,19361,7447,13309
248,102,6585,5908,7684,9237,14852,648,17571,18183,6871,17771,484,5358,11585
249,14494,6340,15033,12951,2380,2677,12704,3435,3948,6513,9268,16176,13302,12114
250,19131,11944,11534,8984,6544,19153,16566,1961,2603,16113,17186,1655,12327,13944
251,7078,9627,17957,3140,4871,8339,13847,7406,11075,14158,4673,11708,3408,13182
252,19944,6925,1720,7683,9216,10834,13118,6121,9548,12575,9997,10378,15531,19760
253,6619,10056,18966,12040,19104,12762,9125,8710,18607,10870,246,903,2027,6082
254,7576,14112,18688,4609,13482,18031,19272,7857,3430,6552,9468,8553,1954,5573
255,1476,4337,5324,6716,7531,18272,8173,2267,17008,7457,6893,5628,8853,16965
256,12133,13567,9555,18846,19935,3125,1513,10522,10909,5850,7178,417,15054,19462
257,1318,9242,16730,17054,16241,3522,9911,5044,9686,17940,16714,4534,13745,19921
258,19364,14499,8393,4855,6169,3702,9550,15798,2207,5355,5889,11518,3675,4634
259,6287,9790,5139,11014,7321,6617,1323,7674,9207,11743,19032,19189,12986,14185
260,17798,352,876,15080,18977,1854,15918,931,10486,5877,11763,8138,5311,287
261,18307,2493,18935,6170,14428,2209,2949,17474,6687,11100,9624,14503,15293,16744
262,19479,14696,16369,17525,14320,8380,15926,5442,13450,6288,18500,2164,6433,7932
263,5390,4862,2910,7674,1940,4598,6729,18596,18238,16363,7006,2774,2327,11643
264,16628,15237,19346,15198,17980,11679,19240,4420,19303,7392,7427,4862,5567,1536
265,12163,16524,5778,17175,16962,12097,13686,11894,1764,305,7254,16017,4665,12715
266,1734,5053,7458,14174,9760,19464,10376,13355,9239,2294,17761,13556,2775,17949
267,10851,8013,18990,1474,11877,5558,13651,16129,6602,10361,16824,19721,11356,13410
268,2190,15639,4333,17108,3247,19055,12540,13873,1111,16279,3221,745,13399,2572
269,16354,18832,7911,10733,19193,1673,13151,6754,14187,7714,3062,10488,19125,829
270,15615,12974,7291,11440,830,8679,6282,6717,4560,16092,11982,5515,3135,7574
271,6617,1551,4500,4521,12633,11368,2652,16622,11662,3948,14467,13546,8140,17276
272,8933,14448,17420,525,13487,19578,1888,660,825,6208,3686,17110,1045,14349
273,18982,11211,2204,4110,17885,5611,1415,15522,10445,1975,7642,1376,5419,584
274,4308,1142,16452,15442,16565,19390,16674,16426,305,13277,7304,7389,5071,16560
275,11235,10616,10070,798,8894,13530,4550,10726,17036,2667,4819,5103,4767,18039
276,10713,1131,8962,10531,19473,7691,3469,14902,9498,3479,15697,18484,7870,16555
277,5984,18027,6618,257,9418,6693,1754,11281,11877,9885,15809,19734,2355,8662
278,11271,3425,7950,11012,19780,12710,2947,432,14083,2006,3325,15572,5444,9841
279,5184,9476,9443,11154,18410,7906,6649,7006,2119,8065,4991,13642,12374,4833
280,16997,6010,14505,737,16144,9295,7563,14628,1010,13727,13481,9550,12747,2382
281,11208,13843,5905,10593,2649,5861,11694,4535,1348,10503,7842,10743,1307,3719
282,12921,2578,15503,1229,15473,15781,14551,10570,18257,1304,13329,7387,14639,15873
283,19973,11274,15414,9006,2036,4213,10660,16978,15139,4612,18767,8616,16833,2757
284,16727,867,4523,14529,15564,9948,18482,10096,15373,16140,6100,4420,17303,18983
285,1426,7897,6404,2225,12989,17667,13252,18976,7793,7701,7922,13959,4606,5307
286,4121,4020,14381,6692,16306,3598,10260,8907,2246,4562,17315,18416,6592,9800
287,662,7029,4099,14848,2788,11089,17260,3551,9812,14103,19761,17708,15265,7779
288,12450,14802,16234,10827,5389,19378,6361,811,9595,8536,17023,11360,18430,11309
289,18533,6963,13370,7363,5775,2499,18256,19839,15770,1374,280,1901,14152,7997
290,5586,4185,16518,18238,17425,19767,5821,16113,8206,6089,119,17605,13000,841
291,15638,3245,8154,19707,5822,10063,8592,4120,2077,18539,1030,948,19275,12233
292,17280,1751,10880,3966,2120,14369,4804,5642,7466,16484,13025,592,14463,8171
293,11979,8208,9249,401,14513,18060,5571,2882,6651,9798,178,16370,19717,5538
294,14169,7554,12218,13226,8539,11435,16637,14837,3664,5002,16652,12844,5286,4136
295,19679,18796,17633,5050,16188,19944,4709,3639,7323,6174,8381,12875,14872,13316
296,15210,1821,5420,11679,10366,4468,6144,14925,12788,10469,7796,2214,12679,8292
297,8381,17728,199,11064,10359,15391,9877,9287,12766,15293,10930,11027,15711,15584
298,13583,16111,13500,14191,5777,10994,5337,4087,4722,15326,15731,7492,11205,14144
299,10924,453,16701,19593,12912,9814,4452,4521,13293,6299,19876,15450,13451,8577
300,18495,5139,14028,12789,764,7788,18431,9703,13267,13044,16442,12167,2851,14032
301,17532,11019,16517,16400,11444,3607,14461,2065,17100,15586,13289,3928,9038,14582
302,4997,4017,17414,18486,7015,9101,16507,16833,2094,7287,7445,4197,12044,17302
303,13816,13386,8156,17636,17969,3111,16514,4759,4993,16270,16429,10375,9819,16886
304,19006,745,14783,6668,247,1955,11163,13729,9408,9683,9498,11624,6574,5826
305,3403,15947,4476,12442,8737,9993,8009,9975,17363,18095,14155,6509,900,1984
306,11527,1570,19830,11690,9883,9293,16928,470,16099,6755,19146,19921,11107,7751
307,12864,15104,13771,3603,1297,5582,3026,14070,6898,18378,10224,13183,9209,7261
308,11239,7126,5184,10412,5338,9607,7247,3213,10055,11766,14013,18711,6505,16277
309,15181,14631,13299,7109,13731,421,16905,3295,14119,17733,2406,17900,1572,18258
310,7655,17526,448,1103,887,15573,10090,4729,12538,2450,1583,7133,17863,5109
311,11293,6751,13650,17072,14852,12545,5458,2064,252,18337,15043,10696,17125,15123
312,1985,1600,2770,14015,3816,18442,18688,18176,4705,12349,2787,11683,11120,2604
313,18834,5662,16773,19839,15656,12179,11029,16281,14306,7565,1845,18602,4324,18843
314,11493,12512,1344,17004,3271,2952,11504,9233,16203,2873,4410,3495,7335,8637
315,11723,934,14155,3436,867,14927,8591,14619,5694,2334,7805,1438,7479,4095
316,13061,10292,12941,17964,4346,18816,9366,8161,17387,5050,9715,5782,7141,16632
317,7028,11119,17763,19626,6842,15183,18421,9032,15184,14838,16902,19722,15977,11626
318,7660,337,4457,1434,9343,13673,6488,2951,12412,7962,688,13984,14709,3357
319,5291,15025,7056,14866,12518,11718,7302,14840,6148,10391,15439,7158,13256,14431
