"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017"
71,1661,19110,815,19617,18552,19494,10565,19865,5881,5915,6200,6860,179,18216,2319,3318,10208
72,5518,17123,16858,5563,15619,1544,4484,8033,9746,13009,13979,9071,10060,15459,7582,674,2789
73,13624,16371,13416,17469,9002,7664,7867,14056,1664,15610,2936,6527,4378,19589,6819,130,15816
74,16475,12171,3164,9909,4658,16220,4592,5220,10864,19055,7618,18318,4465,3405,8985,17035,3891
75,18654,7633,18562,2147,19106,8030,9625,6860,8347,11179,18699,4011,16220,7006,8314,10024,8260
76,1759,11442,2678,8276,6301,713,5196,13552,4101,17742,4345,18678,15660,15159,5715,2560,19881
77,3048,7196,15279,10892,8376,15185,7924,7078,12121,17473,19412,12178,8132,18754,18339,2739,17503
78,1353,3563,1383,19265,19777,10758,4932,15909,2213,16859,17654,17222,10406,14419,19682,7033,12269
79,4471,3098,4213,5008,18045,14110,5529,15674,8926,5458,13608,4248,19485,11050,5562,10554,1018
80,11972,11296,11426,3617,3310,7421,8561,15305,3067,14428,5565,2401,742,7153,7229,11703,11290
81,14981,13107,7438,18283,18472,11565,5497,2194,16254,10362,11892,2730,9875,10381,1872,472,12908
82,13853,6416,1284,16649,16159,19365,17013,5307,18741,5205,7162,18790,2869,3208,13729,5682,16247
83,17726,19616,14851,17782,4973,16297,9598,2922,17056,4749,1909,4014,9924,19985,5110,7869,1155
84,3895,9131,1939,2146,12539,15506,5366,4353,15221,13682,9827,8971,1066,15069,867,11242,6026
85,2469,1665,1797,1517,7565,17860,3884,2859,14103,6503,16872,5858,5022,11990,19533,6938,12311
86,4727,16136,9749,17607,4679,16681,2694,14011,5464,10696,19937,8424,3381,381,11517,973,10178
87,2013,19625,8757,16623,5304,8059,4607,4543,4257,10028,7295,12545,11066,18121,14141,19224,3088
88,14522,17371,13937,509,6332,257,14834,826,19051,17373,3950,17055,13857,4516,8115,16898,1314
89,15777,13871,11089,12616,6195,13690,16055,12857,13820,10674,19638,7789,5869,14794,6389,17892,1431
90,17019,3443,12990,6971,2037,6730,17772,9783,3401,15613,5902,11171,12014,441,10647,8595,8056
91,16386,2972,7528,1928,17955,4321,19146,7394,1247,2598,6584,16866,339,3888,16969,15583,13509
92,3463,5356,1370,3725,12771,2091,12712,6407,8309,9699,4314,17352,7507,15450,7151,17903,6738
93,1896,12061,1578,19369,6864,2018,17054,2543,8740,13957,3871,6231,6548,10221,2437,19352,15051
94,374,10890,6828,5472,5514,626,2307,11048,6985,6045,11178,16396,4175,16183,15120,2875,17358
95,7671,9925,1016,3905,18008,4073,4457,12859,15769,374,7523,4944,18871,18954,15023,14443,4012
96,6195,8732,9393,5560,17828,10384,4931,19312,5491,16679,1220,7556,18346,8444,19572,17291,9610
97,10466,13557,11001,13331,16834,15081,7410,16336,3665,5922,7756,19682,14237,12484,18463,446,4724
98,9270,17030,2726,11965,1677,15347,14409,6443,8543,17851,8054,9949,14312,10561,18937,4799,13655
99,15755,18203,9516,17645,5154,15783,597,10612,3860,16067,15553,13358,11961,14558,18286,8520,7759
100,18169,15931,4339,3215,15537,2028,10245,3052,11687,11083,8269,3215,8100,11970,11705,14108,11491
101,5086,10521,13886,2457,12095,6222,3291,8972,14816,10699,3063,7126,7351,2725,15673,18820,10569
102,7402,6224,18576,13514,2417,7534,16439,2004,13968,17511,17171,16326,16579,12567,14911,8129,17269
103,15829,19872,18082,11163,5821,4372,4926,2408,843,8225,16871,10371,282,8313,4834,3994,9599
104,11055,18805,14389,7099,11597,11956,7517,7909,8118,19643,14619,4735,1980,18166,18809,1752,3510
105,18476,17104,17113,16659,15798,1104,5656,6776,19335,8735,11289,11994,1896,7656,2105,15090,6861
106,16588,19640,15907,7999,11418,2550,9016,5353,17855,16915,11990,6568,3947,12547,3100,4107,14786
107,14521,5997,15538,9115,8983,1799,2010,1562,14835,288,1879,14438,2536,13963,915,1482,961
108,5340,11609,18111,19251,19846,3397,14403,14279,12610,18732,9876,19196,2961,5628,8204,1361,17284
109,6844,17721,11839,2954,11645,16941,2473,7140,18068,6804,9194,7432,9052,10228,10708,4332,4735
110,3148,2285,7816,8196,2510,18806,1987,19977,3204,10934,11150,14527,2869,15191,15271,9991,5730
111,18770,14199,19458,6881,19443,14600,4960,1844,2320,13178,1830,4512,18511,14596,12162,10466,11233
112,2425,1852,100,18257,12181,7622,16825,5402,6838,15866,16558,16289,12248,11225,12305,2035,14835
113,19221,18231,5647,10997,14057,668,14835,8886,1167,3483,19266,19223,9539,6218,5731,13925,1811
114,18471,2974,9062,15639,9157,8181,10174,11822,12540,18628,18739,11439,9949,16129,3023,3790,16442
115,10009,15715,11962,7782,13873,10419,4496,12947,6275,8810,13320,7963,6604,1563,5885,16882,10753
116,19267,1111,4547,3326,12365,12750,7760,17697,5784,1168,18897,11842,11102,14469,4037,3246,16059
117,19914,14859,6015,2145,6556,19778,19849,3137,10595,261,3391,13771,9815,8545,5529,19643,12185
118,7719,5869,10239,2452,5703,7770,521,9632,929,9924,7026,9801,14159,6755,6253,19030,7727
119,19906,13422,18279,181,11438,9801,4425,15284,4310,6735,7865,19951,6187,6432,492,15696,11974
120,3986,4402,19509,9752,1257,9599,9224,206,6832,15873,17657,7275,5166,19287,18411,16473,10530
121,5961,18981,15775,18331,16506,15201,7546,18093,13095,10784,13204,3012,12634,8813,18798,13249,5813
122,10954,5299,1357,4101,2450,10626,13959,2730,17948,792,15614,11043,17933,8917,7800,4011,13677
123,10057,12410,1058,12035,6332,2058,18850,6261,17361,9337,15375,18193,3286,490,17827,19766,14293
124,4853,16231,16673,17544,2740,17022,18765,18231,17913,11583,1821,7108,15735,3566,2778,6164,5084
125,12225,16369,17656,3157,11513,5619,13087,12413,13175,7326,2508,12766,17448,19191,7425,9731,7004
126,11714,3310,17885,5123,4526,3054,9967,2866,7647,17303,15867,6234,11159,15049,3180,11467,19301
127,13111,13726,5798,6681,8084,3311,562,8139,15002,6594,340,12780,10688,15563,18845,16447,13176
128,19417,5003,10143,12663,1302,19588,13277,8853,8709,10151,4091,5414,10574,8603,3390,13147,834
129,7352,8721,5353,18743,2562,9526,10855,688,1498,16132,7180,3972,1119,13198,19978,8492,19090
130,7327,16504,971,12080,15913,7395,19717,16152,1444,12708,5105,1728,3801,1303,15096,1328,17584
131,9091,4961,991,8110,7596,11382,16526,16170,2603,11835,14700,15792,2891,4923,18951,3750,8347
132,3641,19429,6258,5652,8402,1939,2840,3129,12291,8128,5320,18861,18699,18553,10697,14265,3591
133,16976,5740,4092,132,7648,5409,11354,4844,10320,10099,8170,18200,3390,19985,7817,10536,6689
134,4041,18148,18640,4897,17708,7006,15944,10463,14913,860,11537,15252,12776,7281,10005,14717,10867
135,2517,3530,11235,19895,16341,2044,18921,17200,18142,8383,18266,4728,19228,11497,10314,18737,11833
136,18758,6838,11231,18205,10509,1184,18876,4180,6758,18661,6973,12772,10139,18028,7580,11277,11364
137,9023,10042,13767,19144,1964,14508,14852,12345,14025,7503,12121,6722,14827,9956,1646,17577,14631
138,15671,16809,14383,14482,3082,3182,15253,3572,14612,8322,1911,10509,11225,6715,7165,7833,8088
139,17272,619,3606,17288,9801,14172,104,19386,218,18843,17446,10359,989,15333,2383,5457,15991
140,6254,11321,18037,3284,9327,800,7043,18829,19657,9709,2999,3012,19264,12560,11743,10287,18177
141,16767,3155,14914,4424,14472,14531,2078,539,4186,694,11981,3027,19948,4579,15579,7163,13620
142,15392,10110,9759,8827,15247,6424,18852,10461,8077,4807,2050,9891,11085,16275,10330,12489,12492
143,7261,19034,17271,15724,8198,19238,15016,8011,11667,3177,9781,15602,5640,7194,13847,2047,19796
144,14182,176,9882,19871,8966,14814,17291,14686,10813,19019,1816,602,15032,2742,14067,7370,8712
145,12255,17089,9999,6686,17309,17340,7772,1339,15212,443,8947,2203,13308,2967,2664,5415,5421
146,8473,4359,9158,12092,6896,9134,1154,12842,7464,16333,14472,11815,13688,19654,6933,7887,15998
147,8109,3399,4544,10990,1136,11983,2028,2838,5971,6023,3285,4891,1098,6564,6598,4967,2222
148,4234,7848,9749,19463,16648,2978,7286,12067,16107,6466,8549,10100,5848,7260,19759,16323,6384
149,13102,14810,11661,8117,9108,1209,15391,14867,10808,6683,5728,6358,9222,13395,4631,6956,10515
150,11040,19275,10184,5516,6478,466,17594,8244,4658,8016,6373,4475,7090,7213,11264,3896,13806
151,11642,4374,14040,5079,19676,6972,10348,5887,1320,13543,1603,16868,5942,12509,4602,7923,12539
152,9399,6894,16475,7675,2532,16475,16890,1502,7308,15371,1736,8112,15763,18306,2565,18788,8157
153,3053,6902,8718,12413,3482,14714,14671,14985,13156,16724,12318,13217,3605,19422,8381,15354,7413
154,4818,15066,508,14308,1081,14889,6708,8908,739,17128,17484,9651,6397,12508,13009,13027,2003
155,1772,8634,2876,6591,10742,4836,15595,4344,15267,3773,3519,7364,8285,12551,6668,7242,16787
156,9241,3766,7583,13874,3869,1146,7439,7996,16526,2112,6163,18956,13434,2293,15887,6554,19196
157,8481,2295,17761,18089,6265,11838,10403,12471,13024,12157,13215,9202,5904,14918,6898,15328,2164
158,4584,10690,14402,14591,14844,8379,3146,13489,8375,12773,6624,12311,14618,18563,8048,14999,203
159,11935,18522,17095,6845,6695,7672,13718,247,11795,11974,18463,12490,17793,12102,18375,7889,19633
160,2003,5505,19043,967,3076,12641,8246,15333,16754,2258,17814,2950,19540,3129,11766,6080,14354
161,19859,6870,1860,2298,9049,4157,16365,19346,18749,18132,14398,11032,11126,2666,15819,19661,18869
162,5217,9996,13030,3997,5563,10382,7178,260,11528,19496,1007,13689,4213,5047,10385,16382,16620
163,16861,10391,6734,18318,8891,16937,15579,10265,7780,1287,17833,4973,10580,7456,15849,8852,16092
164,11246,12243,7828,14774,11455,10267,1758,6026,13279,10850,13994,15992,3149,3426,16923,4832,18049
165,19688,17922,1441,16207,340,572,8798,18266,11295,16278,4290,18933,14734,9738,10852,6818,10040
166,14931,3644,9534,9975,5915,9759,17383,19546,12909,13522,9786,11665,8074,18494,6334,762,16043
167,12248,1729,6356,16549,11471,13126,14742,11770,15645,7908,7231,12280,291,689,18716,15488,1413
168,300,19086,9905,5978,459,7563,9163,4209,3596,11673,10679,13387,3009,15268,13679,7263,17394
169,16164,6407,3927,13247,328,4290,17627,9067,13987,9704,6643,19558,14461,19174,1240,14116,7967
170,518,14740,14381,12292,15521,2540,631,19488,10503,14520,8298,16749,18598,12103,8447,9126,5518
171,3578,4523,8505,6354,13136,414,8044,3600,2715,5056,11300,8439,17232,14439,4131,816,19476
172,16726,17461,1677,9047,15684,2905,10770,19863,3593,19031,9027,15926,16075,4940,10911,5158,15553
173,19291,594,11129,11418,15896,11726,17567,1008,10113,4303,9635,14092,6840,8788,8943,18189,18365
174,9895,14694,342,8832,18850,2183,2635,18559,12664,19997,6051,2127,7539,10575,7373,8533,9750
175,9482,11333,1297,6254,16254,6971,19027,18105,10618,17675,152,7316,19195,9090,7039,10201,18495
176,17902,13395,19318,15983,12803,6194,14762,3215,8639,6403,12792,18303,1481,11797,18440,1050,18303
177,19392,17160,17413,11310,14679,12638,18186,437,6102,3412,16638,8360,6474,16276,19124,18759,16591
178,3174,997,4445,14267,12315,918,17821,19018,201,6637,3629,7156,4316,1750,4352,19264,17240
179,1882,12962,3269,16932,19274,11029,12466,10023,9897,9883,5415,3198,11293,10603,9422,4005,11765
180,9872,14574,17442,15672,18750,4614,18634,11714,9439,15586,1196,2244,5950,9873,1869,7384,3531
181,1929,19342,19564,13202,8980,11275,8602,19197,13088,2204,13623,17691,639,12724,9971,1141,8142
182,3849,18549,11766,1029,14271,19638,680,1162,13115,7300,3734,16215,1689,3915,12070,10458,13485
183,10013,2545,2542,6754,18295,18104,15151,1222,18699,9020,13670,1703,12759,14067,8354,700,9974
184,589,5484,1254,6309,19408,5480,17158,8865,3253,10635,5246,6495,12500,10528,6372,7001,11790
185,16366,11904,16045,18228,9173,10952,106,12255,9994,2658,8825,2797,18187,13332,15004,18906,2304
186,5605,13553,9610,4195,11355,13199,2203,16693,12478,7375,1075,14989,17867,1738,247,4366,6633
187,4728,8782,11978,19376,6319,1413,18110,17208,13895,7908,7356,6622,7399,15753,9265,11808,7692
188,19235,17567,13013,14722,757,15132,5900,6619,12178,9924,13840,13156,17264,9830,18465,3201,17386
189,13025,11938,13211,9766,6725,14986,19616,13830,1493,8998,10553,8672,3867,9007,9715,10957,19365
190,2419,766,2020,5906,18268,10510,12747,14542,10469,16973,19847,14224,8265,13003,8623,4339,13055
191,6828,6770,8467,722,3410,8803,7220,9485,1484,2032,4515,1357,4913,16914,10357,18381,3777
192,6743,17189,5619,3562,806,12570,9063,5252,1073,12199,5555,7393,2771,10434,17392,15615,19267
193,17061,9125,17352,10945,1524,16675,5356,1618,13681,4237,18625,16445,787,17035,867,9691,14894
194,12117,2836,7205,12548,15098,17535,10276,11993,14849,16746,2372,615,10520,6302,1186,2486,11101
195,12392,1066,15556,10536,16283,5527,16609,9897,6469,7887,288,5248,9799,9226,19017,1678,3793
196,6265,6620,19833,15839,10065,12013,13610,16463,5733,2276,13633,12236,1622,11504,1417,13957,5358
197,14426,4214,11277,2076,5845,16985,13006,16225,17897,6096,3552,14318,9106,13340,16327,9963,17200
198,107,12562,4438,8467,15864,3884,7595,11099,13217,11448,12916,17264,1152,15107,13625,4777,7720
199,17323,13541,18618,3947,183,11403,1851,8135,683,6447,19178,5405,16391,5260,2606,4169,1739
200,7593,10144,4016,12848,19593,8025,3491,16061,3466,18297,13539,10402,8007,8503,8940,3697,6629
201,6930,9610,8205,10056,884,2117,7392,1431,15786,2280,10831,2919,15004,370,10752,5545,9706
202,13519,12556,10063,13646,4166,19092,8624,14612,16172,1280,3191,2346,10505,735,10475,11237,11579
203,513,11142,1280,18089,6169,13257,8951,14482,14962,10655,5903,18033,2463,11902,17362,8103,19940
204,15192,7196,17745,18851,15190,17815,12533,17047,15381,10859,18883,10004,1390,4482,11157,141,5974
205,1635,14419,19022,1180,1468,12326,4672,4692,11504,13823,232,6587,16404,10316,15355,16362,11887
206,2709,8169,18497,1532,1075,1678,13070,11978,15920,9653,9212,17733,9280,17317,2145,17613,14115
207,14018,16869,18249,6184,7858,2941,13505,14766,18584,4283,13409,1915,2936,4296,8249,19731,10450
208,13693,11704,18611,12475,16192,11674,2124,3743,1029,14791,1646,11387,8159,6909,3497,4193,16067
209,14443,13083,14191,4522,13422,18016,10026,4072,16008,15002,14091,11398,19210,8763,19828,14055,11785
210,9595,2441,11905,3662,1664,6422,18904,16334,8097,10346,19639,18352,14940,11113,19990,19634,257
211,9734,14051,17150,19191,7977,18235,6243,9756,9809,5675,5960,15247,15452,9204,12219,10070,11036
212,18474,8352,14652,7821,3693,15058,3604,12859,5690,7756,8497,10931,11329,9890,10923,1325,4765
213,13838,17036,5192,536,775,6876,7304,7004,11719,9231,1638,19869,17737,874,4750,1112,6367
214,1703,10144,6486,14930,7143,5533,11068,6864,2680,13487,3937,8809,11618,5136,12613,8465,15428
215,8362,6699,17192,10295,3626,6260,6969,1944,8682,16306,15276,17398,16076,18485,11501,3540,575
216,14263,18878,16444,4754,10554,16901,17835,2667,3140,14897,19070,17475,146,19632,13388,11549,15340
217,14175,6105,6141,2930,1714,13046,17574,15749,10729,14107,8511,4683,16913,660,617,4329,15673
218,11635,9323,14097,1696,1993,4325,3692,13795,8006,16188,18030,3693,10427,9202,8974,5406,2676
219,14629,10826,326,19577,6484,18347,11309,5198,14381,13018,5367,8154,2478,7697,13449,6945,240
220,7957,2817,3382,15447,2702,19642,18098,7614,6368,7166,12120,16774,10017,7308,9259,8712,4642
221,11555,11426,15971,9318,4288,5466,5857,13626,7264,6943,17644,11912,8864,17069,11634,16453,7443
222,15425,16954,3077,11112,7384,18491,19971,11356,4921,16693,11560,13828,14694,910,11430,10069,2714
223,14394,421,2093,7081,4460,18540,292,8834,553,179,10197,19463,16242,16359,2690,18053,16308
224,6004,11327,12918,18165,10240,6733,18621,10333,4117,12232,8488,4846,4114,4373,18377,18372,275
225,16657,19614,5121,9575,6067,9097,11418,18816,19738,17282,4091,15930,2267,6669,2012,1968,8717
226,14722,14865,13878,15429,11863,7604,441,4166,11190,17232,16769,5627,14298,760,2230,3431,18213
227,5976,1156,10099,6534,11899,13741,10578,524,4765,9450,12910,10093,18388,4803,18597,8070,4970
228,7641,19463,1167,18821,9158,7009,6500,605,583,2757,12650,3184,5576,13926,4438,11045,8938
229,19442,14783,19788,2978,10496,11867,12393,14009,3729,11577,2128,14235,12344,4061,9337,5755,3680
230,17513,16938,3335,4101,16030,3469,5503,17290,178,2989,10920,1778,15229,290,2344,6841,11426
231,10210,6298,8903,13732,9505,16120,17788,18313,9695,8163,5527,17823,12390,2298,1051,1344,5864
232,4368,10491,11040,1588,12750,6020,14673,7544,9270,4324,11761,17401,7217,15802,11254,11961,10462
233,18252,1392,3370,13242,8467,3116,12406,12467,8505,19935,17928,4916,209,6974,8295,9432,1206
234,14995,8173,436,9924,633,1820,16583,9020,12382,5718,19641,5542,12366,167,11123,18046,2794
235,1416,3466,19640,12287,6206,904,6864,13851,17755,492,9987,1764,7801,1859,1584,15608,1569
236,3387,6626,15315,11222,11514,17914,4029,13497,16734,3204,7031,17866,15346,6545,16334,1351,13899
237,9750,13896,19260,12756,3282,3604,8857,3897,8368,18269,1070,14192,13907,1547,6587,4259,6116
238,8842,1283,11503,2413,7956,12242,17934,19559,9982,6905,8095,14328,9480,9130,12872,9316,19637
239,15408,8918,3220,8440,8018,6646,3148,8012,14850,5320,18911,4579,1778,6007,7111,4943,14344
240,15532,15747,11246,1154,12291,13120,5612,12018,18646,2815,12994,1321,2416,8361,19289,9502,10048
241,1710,7361,12077,14553,5474,13798,6215,12911,5974,17983,1470,6737,17637,1834,8678,13581,14315
242,1198,18122,4270,6256,14468,2371,10883,18709,17249,9604,4103,15086,2236,806,8546,2918,17259
243,7657,9479,19576,2869,11707,2897,19343,6351,1169,10372,4194,1188,415,14384,14574,487,18940
244,1682,1515,15016,7897,1813,14841,18234,13818,8313,16956,16119,15278,7490,13735,10823,14289,12295
245,15895,13217,6083,11765,18638,12434,9951,11857,11261,6709,6218,15899,17243,18519,1324,8160,11605
246,4312,9787,3372,18268,14849,18645,6064,15998,3266,12518,7073,10633,2247,5180,13766,11670,17924
247,8234,2742,6140,1318,3586,2497,6023,11799,12949,3090,2045,3013,19221,412,16450,2881,4819
248,1296,5434,6709,8477,9230,5481,1554,11665,6985,6071,725,5717,9639,15273,13083,5465,12320
249,578,11565,19633,15058,6787,17566,13516,7213,19552,5294,8070,12048,2616,5635,7668,16806,3891
250,4497,14522,8477,17116,11948,17656,928,5976,774,16839,11353,9422,17400,17746,1756,9982,14555
251,941,6532,5699,1099,14012,1585,16493,17294,2479,15641,15180,1785,270,15254,18379,712,12458
252,5171,7948,17896,10487,323,2700,12080,11794,15443,8573,9568,13430,10374,15527,15000,3642,11049
253,15591,4503,3326,17259,19258,10119,10477,3025,4821,10049,6721,1325,13224,11989,1230,15508,2057
254,7153,17687,16258,17631,9184,2031,7979,15229,13534,12588,7892,15658,1145,2529,6444,1184,10483
255,5162,17030,17364,2914,12558,14157,8135,1341,3219,7203,13147,2397,476,3317,5604,19128,18683
256,7162,17521,16358,19119,11639,15987,4419,2698,15080,7124,10087,9919,13759,11022,8133,14952,18539
257,10711,13632,7029,4431,13098,15690,3904,18608,6603,14445,2740,18302,17086,5346,16795,8009,11427
258,8035,2558,11162,10581,10471,18300,14347,18607,5109,15156,13821,17488,19308,18698,19019,12463,8042
259,5479,3130,14428,15798,16664,19303,10797,1245,8374,7963,5931,5379,14211,7244,2024,14716,9478
260,13532,15069,9137,11907,9349,15433,3312,9752,16543,9371,5970,12559,17477,10986,18988,14453,19197
261,6093,19188,217,1177,7363,1571,16763,8075,1260,4113,16676,297,9353,1568,642,7301,8187
262,17264,3630,1295,15809,3098,4239,10096,13191,12604,13538,9742,18653,12321,4045,8639,2412,13102
263,10012,18801,10274,4108,3573,608,7481,6904,6424,2952,6296,4186,5331,10843,10267,18916,19276
264,16725,13945,2658,2971,19161,6253,1046,12883,9500,15248,17366,7760,15749,3130,10993,15540,10658
