"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013"
96,12861,2875,18871,15562,590,10415,12247,1330,9041,803,7493,19406,13945
97,6865,14839,11867,16432,16818,9063,7750,4743,14166,11563,2212,9537,7568
98,13463,2557,11964,18172,9830,5105,7976,5466,18385,4038,7135,13873,11351
99,957,10261,3822,7522,14656,4523,17867,9756,12079,5842,16881,6837,15223
100,2552,19343,4477,2312,6221,10129,8350,16083,8632,13716,7699,15591,14342
101,19666,11982,1518,13585,5783,17304,15342,10559,663,11206,1696,2583,1024
102,19773,1295,5033,6035,19910,150,16799,6762,1400,14770,14453,18659,9815
103,5062,8580,245,14815,6475,725,15356,18076,3528,1796,240,11197,491
104,3176,15310,3990,13439,15455,5281,4020,17187,7937,8486,17685,18838,18338
105,19734,11694,6606,8660,5354,13819,2362,12062,16428,15371,17273,3730,6039
106,971,8210,13559,3998,6734,10234,2051,13089,209,10150,2989,4249,854
107,19051,141,1366,4931,2346,8309,12784,14209,13131,15309,10231,3901,3510
108,18373,5570,5192,13045,2797,3255,16146,10229,775,8785,1163,4318,1145
109,4835,2852,630,6502,14470,3517,279,16710,10492,16606,17121,4991,16250
110,967,10464,17713,17153,10103,15045,5593,19902,19816,17646,3760,2375,19985
111,18068,2571,722,11211,18121,14489,3947,3611,10046,15044,3138,348,6856
112,10377,968,5802,15663,1920,14470,16663,2533,5139,3935,6660,14622,3357
113,15672,6628,4768,4663,19445,3186,4016,2591,9330,5177,4626,7485,17612
114,4582,9272,13966,2669,4073,1399,3494,3409,11094,3372,494,8480,5688
115,17460,18250,14324,18524,19422,12041,6550,11094,1431,9407,13032,10628,10905
116,17286,6301,4158,17937,15808,11585,12089,5239,8113,1086,412,4381,19895
117,10504,9333,13299,7096,4874,4542,12167,8026,13338,5982,10803,16804,885
118,2657,16462,16777,18007,15120,11585,11128,19830,18633,19667,11010,10131,14528
119,4768,14118,18058,16350,3469,14615,7423,4404,5526,14115,10643,7671,20000
120,18864,4153,2955,13107,2224,2991,2425,15938,10305,6308,1334,10676,5925
121,7464,2927,7312,1135,6911,17100,329,4277,19600,6337,5481,18677,8693
122,10341,6182,9594,11873,16173,10973,2506,17673,17810,16499,19372,10519,16548
123,4412,4438,8680,18930,2260,7621,11402,15210,15923,2066,858,11598,3715
124,3649,5095,5534,5338,19537,11315,3297,14108,7653,2174,17986,163,15574
125,16149,8590,15171,7614,8484,1712,11919,9512,13482,6584,2957,17289,16075
126,13654,19508,19482,1248,1477,18471,17473,17422,1360,17124,8008,2346,15057
127,9377,17571,2462,11119,16749,18527,12367,182,9243,1302,4660,10468,4026
128,8687,16599,15850,17592,12674,8214,12511,15626,1636,2004,10861,1866,8656
129,442,17889,1083,6714,19112,16905,5944,7395,9364,17311,160,11152,1912
130,17253,558,18498,7231,1974,17284,1174,11056,17837,2970,7491,13320,13032
131,7962,18219,15370,10078,2845,12665,12499,7019,14380,5394,17958,2488,9843
132,16750,11491,17216,6886,11769,10943,17450,4222,1775,15373,10207,6857,8728
133,13631,5112,8412,16165,15673,16773,18481,4178,111,11411,12150,13920,3045
134,3440,18669,678,1744,19188,17340,18509,11207,7805,16033,7973,12812,13180
135,9673,17263,3273,2887,2777,9943,19211,1626,14784,2530,14056,9785,2139
136,18358,3546,5676,10875,8412,6244,385,18125,17904,9681,5636,3912,334
137,15412,2247,17226,12118,11942,8424,1954,11161,6728,3243,12804,19432,11671
138,4005,8485,2460,6354,4199,2360,19981,1305,18880,11435,9345,3977,19305
139,13629,407,13670,16418,13815,1532,12959,8682,14688,16607,14077,5102,14594
140,6155,11810,2949,11857,7928,616,16035,19169,4247,12688,14772,16413,2774
141,6053,19174,19521,19488,19095,14180,3105,8870,10555,13492,12361,8923,1069
142,4929,5979,5390,4815,6574,17431,14833,15024,7457,8104,12152,6910,15344
143,5069,1679,19893,341,10539,11461,115,3983,11957,1833,19919,18453,17948
144,18855,19198,6298,8029,6484,17848,4033,16125,18222,17282,3029,4892,18546
145,14081,18916,3471,8171,6002,1597,8294,9068,12310,120,8796,6858,11031
146,8894,8035,19023,14224,3757,5887,13810,18678,3502,15705,10205,2855,8122
147,18506,4458,10226,12816,2888,12249,14432,6602,19570,5186,4332,17237,10305
148,2800,5193,8423,6781,5878,5864,18871,12966,9600,7560,579,15008,9254
149,12661,1385,10085,18897,2505,17991,9880,13145,9140,15066,18814,16699,5981
150,8397,2460,116,3487,17691,2975,2684,8295,13065,14444,15647,4492,17112
151,9680,3278,4116,19783,2380,12823,3682,19304,8261,15328,11852,17372,11554
152,11914,2299,4172,16712,5356,11820,4048,14054,17175,7097,4825,11354,14332
153,1451,19667,974,2137,8724,10994,4039,7500,12949,304,16213,12942,18957
154,6772,17817,1182,14307,9894,17714,14116,613,12595,10891,5876,19984,5402
155,19397,16999,14475,5231,18861,8101,9439,6621,10534,11178,16820,6018,6415
156,16022,3464,11841,19908,9888,3747,6166,8340,367,11209,14359,3194,12167
157,721,13759,17904,3306,211,3394,11419,3271,9003,6420,2176,2206,8645
158,114,2695,3706,19087,10233,16480,15379,326,15972,4682,651,13681,4252
159,2366,4087,10086,495,8110,1905,14419,13090,14213,17229,13284,11941,6162
160,17314,327,13309,12823,13910,14783,12214,13025,7711,12670,8481,10665,10077
161,11891,2258,3644,4887,319,7338,10522,3294,11202,8315,8326,3650,2121
162,2858,3018,3017,7971,7649,2902,15880,15185,14120,10724,7471,800,8783
163,3644,16261,4640,5192,14376,691,11464,197,11702,5355,11429,9823,7756
164,508,4916,17717,6471,1993,5924,19732,18930,11346,9431,18793,2892,8436
165,12691,5928,5099,211,888,2412,434,15343,11525,18461,16851,11908,11732
166,17260,18304,16636,7184,9769,2306,10634,17630,18704,17184,8271,1380,892
167,4636,15143,7064,14670,3276,15465,16791,8460,6551,10347,4513,11808,17713
168,1436,16249,5802,9204,4739,3145,16491,11631,14857,13258,16097,11281,5413
169,8218,19007,370,10574,11640,11115,10584,17502,15999,17427,7027,10565,15476
170,15093,15306,9920,14757,8106,2167,8567,8628,1341,13876,4976,5104,18716
171,12680,11891,10300,7688,18020,144,2248,14659,17391,9967,17273,18622,5101
172,759,15711,7085,12008,1469,11210,5586,19960,13196,11779,5718,9884,19294
173,19001,3149,7517,3961,11574,11471,13556,11173,14903,2021,14343,15913,12520
174,8355,12563,9761,1768,8971,1959,17399,14928,13539,14553,16312,11508,19854
175,15764,10556,10238,15535,8005,4808,16976,10008,14348,14696,17006,1994,2272
176,1145,16439,1414,13289,19132,11770,19449,10811,9887,16036,15882,10774,9736
177,5892,10804,8907,6047,7048,18358,5918,156,18764,3947,11818,9654,16201
178,1518,8312,14122,12149,19924,1711,16502,3575,6774,6961,461,19784,19848
179,771,11231,16997,8888,8152,2712,6613,9926,10429,9956,18941,13846,13539
180,17409,2140,17683,13400,19047,19649,1257,989,8193,103,2581,16915,6471
181,6505,5809,3308,4277,5130,6192,16068,4049,13902,8695,17765,807,5975
182,12706,15150,14669,17261,8554,279,12360,2175,14474,1719,4529,10270,13531
183,8036,17410,8851,17908,4517,4066,3418,320,10125,6156,3862,4683,13297
184,2875,16264,6246,14398,9970,17333,19364,1879,1790,2206,12946,11295,14668
185,2589,17789,7060,1920,14065,13994,11909,13178,11173,18268,8342,2579,11488
186,6096,11882,8224,5518,18913,15150,9219,7656,7590,1954,16949,14960,494
187,2027,14435,16464,19436,8694,6641,11298,16296,9353,9028,3022,9788,7563
188,17104,15800,6230,2326,2026,19587,5629,6099,5392,9780,19065,19382,2475
189,19987,11305,2216,11161,3076,4256,13432,5903,9360,18025,17264,8613,9446
190,14334,8789,17440,13871,1162,19095,10194,10758,2850,4548,18174,6472,17161
191,14050,10460,2423,11135,1740,13239,17178,8153,7669,12020,788,12300,1173
192,15508,16542,9479,2165,4224,4855,4109,10028,12337,4346,10893,124,1567
193,7759,14811,10231,15758,19113,6467,15695,18376,3231,305,4882,5031,13904
194,19799,15471,2178,14184,16984,5344,3760,17820,6414,9602,3387,11792,9893
195,7171,4505,7169,14219,3294,18115,11131,18247,14440,2668,6333,18871,7230
196,2671,653,13571,19861,7038,5444,1177,2456,3457,19288,9493,6219,19075
197,8767,18342,8095,645,16855,11068,7609,428,4016,8142,11604,14805,6616
198,8241,11522,11278,14968,11890,6435,13954,18415,1022,18809,17460,5365,1811
199,17085,328,5853,18699,17913,1123,18959,1135,4344,8648,4257,8619,1647
200,9050,13475,11147,12625,16240,936,16059,10179,6360,13544,4701,17493,13866
201,15710,18572,15491,2278,3567,18985,3835,17712,671,7536,695,6797,12110
202,6295,19985,19399,1541,17020,18027,4829,11668,15269,9987,722,18307,9025
203,2469,1310,7661,10752,11096,11993,6844,7984,15732,7730,5958,15187,16691
204,14837,1631,247,1977,12867,10023,5070,10245,12082,17281,2218,19273,18695
205,12366,17835,10664,19340,15997,8408,7975,188,13740,10459,8613,5332,8700
206,3689,1176,4426,14414,18915,12643,16962,440,5460,19387,5787,3136,19351
207,16198,12442,7598,7997,14165,11700,10854,17664,14415,4364,3167,5667,14555
208,19562,12375,3660,773,5859,1891,16649,12826,9966,18448,9483,14084,1269
209,17160,11182,2225,4765,8987,18376,18451,15321,9153,4744,12977,16389,3398
210,8150,2072,3667,10889,19220,12722,2004,3384,18575,12569,3532,1011,1417
211,19786,19155,10606,18626,7126,18544,17882,501,9285,2285,19552,14487,12195
212,1821,8364,17220,13700,13897,15686,10343,9744,16400,14873,15159,10106,10224
213,16794,13484,2226,16496,5885,15097,5674,9881,11446,1123,1839,1860,10936
214,7182,4924,14934,4875,9015,19573,10557,7921,17910,16851,10896,19967,16145
215,16568,16763,5783,8391,4280,7528,12055,2350,10775,16599,17622,9302,3680
216,15234,826,15594,9329,11201,17358,9995,10697,4211,13896,14829,15897,6084
217,4408,10478,8138,409,10645,10520,3487,1581,4049,6986,7582,2504,888
218,14650,14654,17096,12338,16269,5422,10714,19611,14533,4597,15891,13097,3562
219,2832,18087,11420,11419,7065,7778,12977,4694,7815,14561,1189,13041,5952
220,6223,14127,18808,16029,6401,5163,15315,10090,4735,3702,17231,8134,13224
221,7890,18329,10986,12224,4805,15954,1336,13363,18794,19249,6044,9196,1443
222,16413,18589,3545,7426,3604,3836,13894,3256,7800,11581,1118,1672,9166
223,3692,9287,11547,8266,13268,11279,2581,302,2180,4643,18532,2138,13831
224,15844,18550,10417,18209,15104,2957,7530,621,12853,17672,4302,7442,8291
225,7180,16013,8161,16464,12606,8809,2322,16194,7634,10723,17234,12220,11786
226,4038,327,2055,11454,16609,10246,14223,1778,18354,8655,19883,8719,4158
227,18294,13909,4929,8484,7570,2615,17843,1246,15568,18227,10318,5541,17615
228,4307,12129,13864,5021,4516,1063,18944,9621,2610,14062,2728,15787,13474
229,5668,15783,137,16092,7895,19159,16657,4006,7858,7446,13006,3790,19330
230,17091,8444,3146,1737,16601,4163,6809,7596,7228,7474,14984,1517,3548
231,4341,16891,16327,17454,3112,6723,7437,352,5992,15210,1434,9769,6719
232,4773,13577,10385,521,7493,10764,13083,8546,15063,9138,13661,12114,17357
233,2649,18492,13629,17377,6796,1220,4373,12734,2844,15548,13888,7401,13663
234,6506,15606,681,626,16815,12867,1417,12763,18162,9576,4015,1296,15499
235,5945,15317,16379,6274,18054,150,10241,11342,5485,3479,9036,635,8381
236,7040,8295,11769,7534,11327,5921,10375,1151,8762,15274,14278,8379,14043
237,4102,9705,5217,5332,9063,1560,3546,15329,12942,6708,2738,7866,12661
238,18212,2804,5309,13799,2025,1633,12630,15739,15877,12323,8512,5183,17016
239,17085,3433,8644,1475,8344,1761,19388,11075,8177,15073,3850,12748,11215
240,481,17857,9982,1185,16124,4045,10468,19918,18267,12583,17887,8260,14780
241,471,815,13598,3400,15520,2423,11396,11242,5245,12018,19065,19622,6098
242,4785,17809,8261,16219,12835,5802,5938,2993,15282,2870,4089,4822,2143
243,10089,1603,7650,16099,1534,6128,19986,10932,8327,12915,7763,15215,6120
244,13844,733,19694,2612,2720,8570,17123,2255,1957,15083,1581,106,10076
245,8251,7329,19606,19783,5002,10778,16657,5169,10536,7244,7665,19709,10630
246,4258,1369,473,19573,4799,9341,8061,538,854,540,16079,13610,15995
247,8167,985,7148,13219,6789,19828,2735,17071,17401,218,189,2320,12771
248,7253,13875,5828,17102,8989,9108,775,19565,10558,9286,18824,17010,13291
249,9041,4405,11781,15597,1912,1660,7258,1964,14494,11378,16894,7438,11382
250,15721,3051,13165,12013,8776,1254,7116,3696,14292,7460,6210,446,6174
251,5165,10863,253,18423,15263,3119,8977,17578,314,14573,15127,13351,18730
252,19984,16439,3803,4085,3370,3957,513,2619,9441,14373,809,1480,7581
253,12796,8324,1281,12521,18471,2253,6521,1563,11653,4838,7523,13086,14577
254,3493,16564,9021,7764,5492,8756,13623,8621,1573,2930,6088,13765,12523
255,9447,10296,16911,13478,391,7303,9125,4790,17081,10721,11502,483,9851
256,5098,7559,6043,16297,3834,12223,7880,8246,6101,10699,3794,5792,18402
257,10860,13792,717,5129,4012,9588,4893,6638,14681,8392,5306,6970,10122
258,13478,8995,7452,6844,19300,3097,10942,9328,9527,1156,12158,307,15022
259,16044,2372,12315,7950,15632,12677,16502,7358,9712,17895,2866,9411,13871
260,2444,11624,9822,18520,13133,5216,9490,923,1190,8321,11118,15903,19306
261,10391,9011,14017,6543,18469,3211,10164,9726,3937,14477,14161,13283,17990
262,19510,15904,3026,12368,5156,1780,19697,9426,15836,7496,9607,7922,17722
263,4427,14989,6531,7499,10356,6050,2025,1718,901,1314,2255,3164,9261
264,14786,18996,16311,12239,17530,10982,9973,16978,5281,18138,3340,7376,3049
265,764,17505,4499,15766,1757,8669,4458,5639,16277,866,4771,5438,15294
266,6163,4461,12698,3136,8976,14736,12563,16759,17481,3657,11573,15572,15932
267,10654,14734,15117,5479,5814,388,12147,12027,9678,16926,5583,15570,837
268,4911,2014,4168,16817,3101,11650,11305,1360,6621,19670,11359,11002,14065
269,279,2448,3282,7800,10724,7475,5973,1594,5427,19579,9053,6936,19504
270,14577,19851,973,456,4911,2048,2451,1826,12094,2012,4735,18415,13928
271,16988,6217,11071,9727,2219,2985,14736,19649,16710,9181,9931,10790,7780
272,8490,4717,773,4523,19306,5144,6540,12117,16278,15596,14600,12302,15692
273,8398,19295,2609,8377,8339,2167,9385,4073,9537,9307,11536,11060,7908
274,1378,12670,18541,18566,15746,13386,16984,4542,14578,10755,15831,8263,6325
275,446,4104,2294,6200,5582,2569,13889,9212,14912,12568,5541,17244,14416
276,12896,9522,7115,2514,13620,5537,19486,468,8851,1616,17573,11079,13685
277,6680,1692,13824,16479,15152,4210,5432,7123,11517,17319,10499,8871,3190
278,137,16923,7814,9777,17855,9808,4795,5597,3476,16947,12825,18711,19337
279,14688,10197,6295,11190,14199,13746,19994,18961,7159,10920,2476,924,3294
280,12673,14982,831,18048,8058,14290,13759,10087,19136,7749,13732,3051,18476
281,16954,10883,16148,10063,12095,3504,1881,271,4549,8126,9491,3954,3972
282,12009,471,6306,11116,18654,10257,7974,4372,19921,10315,15731,13860,11063
283,3819,19906,2627,9499,5918,3536,3497,10042,8951,5627,1389,18937,12208
284,11402,6313,4948,7230,510,10317,10909,2223,2353,815,11203,2051,10185
285,12855,18682,8170,15185,9341,2975,8150,7538,2092,5117,10916,5245,15833
286,2721,14965,16977,8986,1042,13068,9116,15458,4147,13211,126,8884,6531
287,7574,8144,15786,11183,16513,17596,917,994,5419,204,790,12755,12057
288,7225,6130,13385,13096,19229,17402,1788,11117,12577,15461,13004,9352,17297
289,8369,13287,480,6882,3126,4800,6709,7691,11419,3657,14740,7777,17746
290,16172,15702,1649,14166,9451,14150,4989,11282,3952,14660,19798,6949,4165
291,883,18920,15137,18712,17995,14992,10403,2163,8617,11727,10903,5763,19326
292,3147,14014,1033,15519,10117,15302,9736,3989,16743,9221,9598,14147,13305
293,18556,18581,16205,3795,14266,6927,12419,2383,5656,11661,4778,10105,11963
294,4230,18037,12965,17364,10539,2415,5265,11408,1610,12056,7889,2757,7319
295,5584,456,19307,17455,2579,17297,13038,6413,3729,1637,13974,11213,3779
296,1941,13496,6579,6369,10315,15897,4820,487,15321,9145,5516,17174,7346
297,14502,8510,8029,6905,11088,14997,8788,9923,13130,2335,12108,17988,2787
298,3506,15868,528,17193,11012,12363,7682,15306,2648,8267,10155,11640,7565
299,17453,14261,6431,14938,10063,2720,11075,19031,19751,14622,15036,12092,18442
300,12417,11108,6228,7700,18428,5878,19689,8148,1218,17663,1631,5908,11611
301,14317,19105,16033,18692,6394,14757,10379,3327,2163,8015,12630,2234,19972
302,13738,15278,3693,14886,18422,2872,15510,985,9987,11605,3337,18045,3827
303,6144,10750,17409,16571,8709,15036,2541,3363,7953,9506,10620,12396,2762
304,19917,19273,17727,6212,2453,15452,5098,14184,4377,3618,17480,12978,7913
305,10155,7223,818,7466,6419,3659,19465,14024,7191,8693,17867,9350,4899
306,1590,1867,18565,16819,13535,7924,13251,5707,5670,14751,14167,17778,12618
307,8433,7177,5180,9354,13975,12331,14294,8519,17416,12972,15962,14534,8372
308,7225,4056,9262,9057,10111,9174,9647,8127,16119,3516,2328,14149,8780
309,15492,2169,17409,926,12882,16748,14488,1540,3918,19074,2154,19571,3063
310,8611,18971,10181,7555,8608,9688,3687,11099,11377,14172,15973,18077,1102
311,5087,6701,4027,9615,3423,1799,2954,10436,19274,10808,5134,14179,17093
312,19324,19171,19193,12940,19950,8101,11036,16061,3695,839,17899,19716,17109
313,13493,7141,1428,1086,9009,2933,14668,12893,10907,10062,4992,11397,6655
314,9472,10800,8437,19887,4203,629,5900,11151,12590,4235,3583,4718,10820
315,6509,1987,826,5772,1560,4533,12710,7961,5462,8571,3238,137,19366
316,7644,1547,19387,3836,16438,2622,17098,905,18517,15107,12578,1132,18989
317,3781,19835,18046,2421,16918,16688,18900,19070,19207,6334,19835,11702,11759
318,15815,5938,15423,10878,6706,4464,18615,5204,15844,6541,10991,10130,2796
319,19252,4938,3447,7918,14426,8848,10697,17531,19402,4343,5077,10524,4840
320,17744,18393,11870,10999,13502,14637,19181,4846,13577,2032,16491,8780,8479
321,7516,18072,978,957,5895,3415,190,19236,18854,10229,16125,6947,16168
322,539,5412,1308,14887,12941,17639,583,16652,14704,7806,19241,12706,14600
323,19359,13815,4393,2647,12207,3330,12200,19703,12495,11977,5733,8954,3305
324,19887,7997,17781,2855,8699,10109,16732,6438,19240,6600,4058,19803,15859
325,19237,16519,19909,3844,3862,15675,10611,6700,12780,6237,18796,9309,19162
326,3084,18563,13197,16055,6818,4724,6886,4882,5326,16059,11126,14816,2645
327,4749,2543,9381,7379,8338,3861,17658,15273,9073,9670,12787,13619,6382
328,11066,9660,3089,13266,14918,15260,15639,15736,13609,19301,12549,14890,10225
329,8111,1463,7975,13411,2536,3885,7222,14113,15575,8818,12491,9498,14666
330,8067,17109,13424,7581,14045,3322,17955,8301,4239,11518,475,7012,17887
331,12574,3504,9172,1011,10417,3109,6793,17902,11057,13125,12180,17745,879
332,10945,3559,10874,1082,15252,13795,5594,12636,16292,661,16366,11447,2100
333,11229,420,11666,12804,18008,13547,5229,12935,463,8564,17590,7523,10636
334,5985,19471,13842,3572,16425,12881,13106,13324,2337,1709,15541,8352,9776
335,12469,9560,19093,9473,10792,16758,18324,4557,19148,13854,10611,6574,3540
336,14183,13699,5363,9225,14705,19916,18490,5822,16291,18619,7758,17976,16558
337,5984,8315,19631,17560,5173,17058,13922,5076,780,13607,8388,6680,6034
338,7188,3171,11446,13269,11942,15738,16999,2393,10659,14258,4364,12494,18860
339,6318,11181,9875,5049,15728,17660,18521,7779,19318,1727,11149,486,9820
340,4338,10201,8403,6354,2402,17648,12004,11900,11023,18196,9132,7588,4277
341,11987,7221,4229,8216,19543,8560,17312,3188,14843,14239,6527,15202,11254
342,6215,10373,1711,11544,11065,7331,19872,14058,19784,3469,11607,18157,18358
343,9238,5400,12026,10407,11260,9700,9216,17181,5373,16867,17057,13908,3302
