"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012"
36,11524,12605,10218,1358,10206,4983,11371,9400,2224,16565,17449,4804
37,11295,10463,8876,2073,553,16786,6061,8799,18649,4794,6759,13789
38,15516,16496,17613,16199,16003,7154,14378,903,19819,2329,4921,1050
39,6363,12844,13802,3049,14778,10575,2358,12038,14406,17994,5672,9166
40,10814,9489,6997,13305,15515,2266,11557,4502,1626,11422,7326,13257
41,18803,9404,19788,15078,14603,6067,9186,9490,15861,1960,821,14964
42,6398,9797,4490,1842,17598,8619,15331,12857,14744,4255,4394,10024
43,17152,9717,19004,2189,5603,6929,13355,11975,8359,11791,12793,3719
44,13603,7893,3288,17939,5942,4573,13733,14010,11885,10387,8166,4941
45,7838,13084,2007,3366,5960,10724,328,7525,15127,16971,15668,13591
46,2773,17668,14666,15145,18444,9338,221,17411,8789,8398,2318,18070
47,10784,19950,11710,4384,19705,14480,6572,5139,17864,8352,19999,16271
48,13013,2762,4946,4813,16790,7013,1284,13333,9045,4979,10284,14487
49,1640,16143,12089,5886,951,9889,510,776,5375,8998,4886,16144
50,10088,16324,8082,842,14905,13959,2848,17174,5378,7676,11678,7109
51,9740,13376,13842,1617,9514,13481,14299,12243,8955,7894,16166,14884
52,14509,507,1708,3940,9184,14213,9806,18776,9431,16052,6857,3442
53,8959,4285,2148,12226,6433,12404,8356,8826,2653,10629,14954,7047
54,13020,18683,646,13371,12241,9209,5431,14050,9172,803,5139,7745
55,3597,16452,3820,6295,15838,10547,13955,19565,13886,6136,15318,13320
56,4934,4558,6618,3214,19226,1136,3023,18998,9503,12042,13368,17815
57,18038,11856,9671,9891,13263,15557,10727,11441,549,15997,14760,1784
58,3092,15214,19064,15134,12597,14555,17086,2311,2335,6540,18342,8918
59,10233,6694,4089,18553,8963,4339,12764,7956,6134,9563,9236,10049
60,18207,6960,12194,19664,4128,16560,13967,5998,1451,12748,17662,13070
61,6552,16726,14393,17089,647,14307,4311,18515,16778,8470,8939,11587
62,130,18040,19180,17875,11756,11759,6047,11645,16231,14755,2947,11563
63,559,15322,15218,1117,15770,13536,15179,9104,17652,139,18926,4046
64,776,9259,11334,4871,790,12270,15570,5902,15002,3969,6551,15607
65,4791,16753,8507,15488,4987,9852,18675,3961,7912,8807,13169,11058
66,17789,3073,13473,5583,17898,9409,16856,10131,12699,4544,8316,4446
67,2663,165,11085,15652,16517,6401,7258,7654,16468,3052,16984,10621
68,18069,6849,12315,12690,912,13305,18816,14546,16980,2432,5369,11041
69,17893,10200,16559,779,9000,17977,10955,9162,19554,18066,6606,19789
70,14010,2813,12732,8957,11156,14027,8527,2246,18921,6843,14152,12433
71,8161,4928,17388,8688,3717,10319,4536,9897,10308,1805,18021,10189
72,17794,1489,2157,3469,12443,18834,7249,15683,6667,11305,9336,9078
73,10754,7641,19427,8328,7350,2289,3105,1537,13843,5012,1700,269
74,5577,10880,19311,3517,395,238,16580,7737,2926,121,11223,17135
75,19637,10330,12745,5694,17127,15048,7612,19667,10176,8419,18061,13917
76,3631,6864,6782,7779,13934,6437,1111,8999,8819,14292,12184,4246
77,18313,9076,12775,10214,7852,8936,458,7719,10686,17034,18258,17051
78,400,5594,16096,4158,15990,8359,9641,9203,19709,3965,10859,12045
79,2720,14252,16497,18184,5375,3563,12734,16612,16421,12638,8095,11175
80,13985,12677,15667,11469,9732,15084,4612,320,9379,1768,10517,3377
81,12786,6318,6153,9874,5235,19488,15546,14302,10658,5733,2475,927
82,7475,9805,4151,9836,2948,9269,7184,15075,277,8278,11257,10550
83,13526,15985,552,9602,19684,18847,4857,10551,14445,13919,15223,7924
84,10734,249,1101,5261,13535,3329,11409,14361,16806,10705,298,12062
85,4563,13743,19903,7148,7404,10261,9375,7366,10800,6313,18043,743
86,17066,15886,1196,18028,8223,1345,10732,2965,10163,2676,10494,5521
87,4987,16370,5456,14845,12130,4286,6363,15990,10533,17424,13888,16734
88,2227,3235,7526,10928,15882,17077,12885,9184,403,9518,7143,17870
89,10219,12457,10562,13176,18232,4050,5742,6255,18863,12479,8138,11282
90,8967,11752,19539,302,1007,8068,18053,3799,9076,2509,10368,1089
91,740,7587,6704,6279,3172,2350,12492,16298,19181,10997,6523,4305
92,10132,6327,11810,9449,11240,14278,17162,2982,8881,18446,1755,13601
93,3628,10118,2337,10937,5227,7895,17806,6167,19237,1301,2924,13216
94,16073,13089,19819,17012,3847,470,10344,9380,11256,4743,13805,14526
95,7217,16511,18066,15460,9889,17598,9552,17097,4167,18457,12775,4019
96,7889,5527,222,16706,14106,2469,6931,19384,16012,6508,16023,14183
97,5203,1535,11862,1487,15551,5498,19331,16192,2211,8917,1515,4660
98,7483,15754,8106,18511,14396,9808,18500,8448,1106,13832,12754,12727
99,6886,14973,10739,18030,19692,5831,16065,12264,16850,12799,9226,18546
100,19399,5382,11297,1173,17544,15329,13610,15436,3408,8739,15143,9252
101,18101,11605,2712,7538,9649,6039,17024,14698,3395,6013,6231,10488
102,13767,8476,10380,1020,7072,12709,8929,5830,1990,4760,11398,7160
103,15382,637,5130,8102,8040,3652,14424,14164,10072,15663,7947,1789
104,7257,15836,8716,16338,19200,10825,4919,14066,9018,2210,1993,10108
105,3670,329,16934,18709,17113,2549,2243,18634,11462,2446,11340,4025
106,15950,13175,14341,1684,7394,2018,15478,2114,17706,1863,15337,15385
107,19120,9447,7426,7434,6350,18125,9989,4171,10323,3973,13984,17535
108,5244,18250,8873,2197,18944,6647,7610,19876,18211,10579,11136,16096
109,16382,16418,1903,3329,4418,19047,11239,4251,17672,567,4746,1402
110,4576,8748,12548,3444,8854,9953,1601,5899,9935,6926,6812,11353
111,13741,15260,19165,623,3699,5898,13860,18815,19532,12582,10268,13893
112,15637,14059,5121,9769,15076,15611,7664,19543,16639,5566,19826,9762
113,18079,17135,17935,7228,10908,8245,10914,16024,19518,9692,4795,4230
114,19197,8132,12154,11328,10214,2052,3307,11224,2720,15658,3107,9794
115,9521,13220,13905,4263,19898,7377,2696,11276,14491,1544,10381,19234
116,3068,6877,7613,6168,3172,3098,7029,17272,18808,16009,6549,16458
117,6569,11821,12111,17223,15893,4984,19272,8916,1040,9665,18297,15520
118,15200,8120,3489,16186,600,19092,3711,8387,11673,16523,2371,3721
119,18569,9750,6696,1256,18099,1404,9834,633,17418,2350,19217,10763
120,12395,4286,8302,7992,18543,9246,12166,12820,7116,14511,14168,13372
121,11608,17200,437,13347,15635,12216,19453,2999,4292,5173,8211,10143
122,9565,16356,13224,4834,3380,19607,570,15898,16503,485,9869,9552
123,2053,2748,9991,3405,18228,11921,6302,8619,13931,12856,5395,647
124,16339,13321,2896,9789,6522,13048,3910,14161,13977,14902,17622,3127
125,2985,2168,8770,14978,4246,13442,12274,15355,15907,14080,5425,3898
126,536,4258,1902,419,16322,17300,10550,6898,6227,15779,12448,3297
127,5603,15412,16314,8801,12895,12676,18070,16020,1731,5368,15965,9287
128,1862,3177,13281,5549,19429,12638,16759,18001,8019,19620,4915,5495
129,7661,2645,14370,4487,10367,12056,7079,13973,7461,18953,18680,4396
130,5841,16500,12077,5536,2652,922,4165,1003,1968,3077,5092,17813
131,12662,11546,5269,6779,3678,15275,3714,8337,7029,2961,6257,16153
132,1070,17110,5309,8424,8185,15024,14387,12134,10923,2256,16464,18991
133,17315,16412,12752,563,13137,282,11975,15005,18395,424,8865,11699
134,5452,3402,16231,5431,1905,3562,17859,13733,12144,9370,10014,17205
135,929,10438,15178,14151,12414,2715,8201,4794,14859,11208,16605,3599
136,3024,6557,17601,10450,13882,9669,6593,4473,13590,12769,5061,8179
137,3068,563,16982,18035,3462,16448,14085,14974,18519,1699,10263,6519
138,15440,14057,15816,10044,16919,5439,18900,19424,9603,15135,3392,9749
139,8118,15895,6314,5307,4586,473,145,19397,18179,3135,3220,2441
140,980,448,16136,4154,18318,19822,2513,17527,5806,8197,17879,2366
141,7529,13399,13850,10834,12496,7347,19280,15835,17312,155,5055,10612
142,10488,1039,4246,19725,1386,5625,13383,15704,11035,7871,9337,15763
143,427,1731,15096,1298,14873,17630,11021,13901,7004,12900,12124,16130
144,14202,16857,8466,19869,7096,345,4526,13949,6621,5288,554,9899
145,4655,1295,19782,5350,9314,4150,16874,19025,18548,10349,7827,2182
146,3757,14705,14248,15996,6557,18431,19717,19287,6440,19884,16369,10860
147,9578,2807,430,13034,1903,4002,6743,12970,1686,5151,18319,16771
148,5474,1874,19420,18541,8123,19528,18021,19412,7377,15518,13015,19117
149,11009,482,196,8646,8982,8554,18586,158,10494,12684,18319,4591
150,13106,18716,2802,2216,9141,2482,6670,16909,2541,4864,7504,5738
151,18363,17250,11041,11991,991,16600,13260,5930,9153,10633,6816,1957
152,6812,16486,10704,708,5689,13279,8832,15447,7644,19225,4049,9953
153,9544,14667,1256,8619,18213,16728,279,2097,2207,14669,10432,16699
154,1705,4540,11700,15982,19421,17520,4426,11428,7541,10304,18619,10047
155,5636,1972,2978,13241,18011,5581,19409,13419,19026,539,14135,13783
156,17500,8424,13664,12311,9137,11770,15618,7641,4929,19967,11620,341
157,10355,2276,1908,17250,17866,18524,12192,11003,1430,7472,5339,4809
158,7923,8274,196,2849,16745,4854,10418,9606,10477,14798,3833,4969
159,14518,5088,2164,3877,16958,12389,18228,19830,4440,4894,14130,13956
160,19638,5739,16921,4492,14015,6834,399,3505,9113,4445,16605,3344
161,19920,10060,12937,7983,15531,3802,8206,9949,17080,9436,1476,5358
162,8392,11593,2693,17022,19594,9700,7972,7576,1554,5824,6962,19945
163,141,2381,750,2462,12696,18030,14196,1840,19144,19657,11233,11999
164,10720,10827,9889,12481,8221,12413,6129,5151,4770,13451,6612,9966
165,14488,6107,4204,13001,13814,158,10685,19471,9774,7719,2307,9770
166,14489,7113,5195,7576,11920,3597,17312,7953,2362,3183,10229,7529
167,7310,2855,6396,3371,17257,18553,14948,16702,18381,308,19328,7301
168,12064,11159,6882,15860,4952,2044,439,8177,280,19125,17654,12288
169,4918,5802,12783,11285,12598,18900,2679,13026,18749,1474,8847,12651
170,9320,5337,19279,3462,4283,6816,16262,2342,18752,3629,4443,16047
171,1738,8573,18630,2826,14217,13924,19455,18336,11153,9239,1285,14596
172,18262,12657,19378,16025,4546,19587,16293,15858,11007,17772,16753,4974
173,14680,13935,255,4206,7142,17236,13270,5895,15133,4299,15423,2271
174,11444,15755,3421,13963,15833,15573,14345,9183,17169,12551,7753,351
175,2261,18611,8000,9034,5208,10122,5554,8493,894,10410,12503,19766
176,14857,2446,1892,9771,2006,18138,996,13205,17213,5374,7077,18375
177,1885,11779,19737,6087,16087,13205,18019,5568,19423,3337,4261,13476
178,7535,4197,1758,518,12413,8168,9385,10587,10702,18718,17997,16689
179,13041,2464,2037,13547,4602,16952,6930,7942,17784,7496,13200,6228
180,997,3885,9434,5495,15800,3319,3070,11569,10059,12922,6822,10279
181,15972,18437,5452,9627,5925,8244,17101,11879,17014,11300,14073,13289
182,11319,9863,7161,19526,1880,11113,7906,1445,17208,6312,1008,15765
183,15250,4354,9796,11633,10087,16675,10002,8332,1297,7095,6684,11426
184,17031,4155,9339,14739,7983,10609,2606,4018,1879,1250,8153,14930
185,19331,17233,9902,17126,4511,14467,17585,1238,7448,4836,19785,13135
186,4962,6429,13889,12433,19708,9246,443,3529,16404,12188,10642,13270
187,10891,2681,11998,2227,14631,7095,624,5685,562,17132,11111,17435
188,6409,13983,5768,8746,16987,573,8103,606,11488,18811,18994,5465
189,5384,8618,19673,10249,6987,434,2302,3555,6246,15135,5676,8494
190,11878,13607,19962,14993,8742,1233,16585,355,14526,19388,8208,7608
191,4434,17738,7908,12398,4189,9013,15528,18377,10172,11340,12897,13114
192,1095,5311,6866,4665,5171,18050,5999,7181,17648,3768,19997,3469
193,2413,17770,4912,13524,15166,19404,10700,11631,17394,4473,5930,9899
194,5757,8903,9297,15475,772,3264,17810,5807,12241,4865,10442,8139
195,14181,1112,18420,7402,5018,6845,11160,17198,15555,2727,19343,18425
196,14091,13516,11043,18242,18654,7864,16294,7933,14719,16791,1780,10266
197,17516,8799,12283,15494,18620,758,1874,1876,1976,15910,2951,3667
198,14564,5242,5720,9357,3264,9988,5579,4594,18840,3803,3504,17703
199,11343,510,3212,12662,1861,16102,956,1863,9404,12903,6377,13940
200,7389,8100,14138,6397,8348,16470,4271,16226,14196,19348,9094,6197
201,12717,19701,5274,11982,16854,7198,3668,13260,15376,12274,18819,3809
202,9299,9031,15961,12681,5080,14694,13664,9034,14931,12399,5884,8102
203,11829,19227,991,19431,18544,5227,8477,8108,19748,17693,19265,10725
204,15571,15809,9580,7815,9965,2502,7200,14338,12773,1431,13394,4394
205,17068,1910,14742,1571,11670,9722,15607,17081,14314,16578,6683,4274
206,8930,19477,6605,14444,12747,15679,3155,6373,8791,18291,19798,8000
207,3245,656,14046,12765,2076,6692,18102,8175,5309,9926,19316,5512
208,19325,3346,6166,13971,17813,11615,17441,17934,1530,2230,313,11514
209,3471,1246,3089,1145,4678,11548,18304,101,19393,8544,4599,10544
210,15868,5418,8745,5059,3435,13753,17431,12327,2142,2361,5271,4925
211,14310,1926,7589,19697,2062,15484,10011,1056,1998,19150,12625,12780
212,7734,13743,16639,4076,16149,6993,10471,8971,17999,16344,7243,4276
213,14933,9082,5016,10748,17052,12665,7497,15121,5428,7590,17109,3372
214,674,15063,3410,5328,8171,16715,11892,2455,16534,12291,1997,11007
215,7309,19476,448,14017,8570,7953,2752,8199,248,19692,13535,13197
216,19038,17428,14607,4224,13295,5216,13553,10132,15766,5256,5113,17460
217,9818,19060,7022,8954,7325,3863,13141,8040,284,13187,18904,5191
218,4831,12466,17677,18834,17136,14401,7665,12996,2606,14126,1832,3064
219,18533,7429,12231,3846,13135,6131,7047,19234,8486,13477,10946,2946
220,18072,17852,6748,14991,14109,16100,17892,4599,7444,6758,18706,4114
221,8731,11526,17486,18069,16542,2578,17118,14896,1436,13636,5865,7386
222,18916,4052,3004,9881,18966,11850,11279,12469,15513,11028,14255,5858
223,18873,11917,15150,16821,19839,16970,4882,12047,324,264,18998,3487
224,9566,17649,14595,8769,17769,13271,4443,14212,3600,4545,4620,14876
225,16002,7550,286,11279,12867,5702,3444,8254,12105,13409,2727,4052
226,13759,12042,6784,10013,12475,11561,9229,7112,19011,932,17019,17356
227,7213,1431,4481,11171,827,4330,13192,1099,16339,6062,13491,6636
228,17936,11196,10290,1257,8795,15517,12128,5796,18686,1865,14513,18831
229,14460,6794,8122,17062,6932,988,19489,6315,2129,14621,392,5327
230,18319,16175,7539,16175,15426,9298,4875,15593,8047,3030,18834,15548
231,1760,15543,5245,1244,10016,6724,4927,5650,9082,552,19266,6125
232,3460,113,9424,12869,8865,2046,5081,3511,487,19713,4211,2199
233,13458,12876,12977,6568,630,10155,7660,17706,19169,8075,15601,5744
234,397,4927,9987,2399,1206,19028,16637,18072,376,15451,7325,1377
235,7668,14648,4525,3134,2142,16980,16797,5611,5523,9889,17339,2691
236,6161,11752,3030,11299,7110,11623,4249,14845,10614,6208,2811,6113
237,11660,16294,17537,18665,9802,9029,8393,13858,6427,19076,13302,2458
238,4542,8940,3535,947,15575,2068,6159,1219,17240,15835,7874,2210
239,5472,2677,7003,3066,5882,5567,4014,12371,16138,18899,149,19805
240,13731,9965,19944,7074,13597,4990,4477,19916,7784,6184,15590,10409
241,18980,11356,17373,8157,14097,2872,6980,17052,8842,3781,10543,17088
242,12031,1577,15573,7623,2995,14951,12265,14935,6059,3098,10138,3593
243,17276,3557,1755,2887,7850,15257,8458,6177,12306,19584,13295,582
244,3297,19021,19779,19406,5488,8926,3908,6905,17469,3934,7784,11530
245,1384,14405,17177,4783,12061,348,14899,4011,874,7744,17765,19100
246,12914,19655,7715,19565,3287,15682,7578,5653,12010,7383,194,18922
247,5082,9574,17381,3260,6711,13255,12459,5941,18442,17338,13746,10989
248,9471,2337,8311,6080,18390,12414,9781,2539,8557,1325,15468,4694
249,15537,14399,3282,984,3686,8981,12908,14735,10641,16500,8769,441
250,6023,11935,12546,8180,14478,14824,19543,5457,7172,8477,3532,6209
251,5969,19326,12030,11316,1398,11263,17199,653,3734,552,15924,6337
252,17810,12175,11300,18932,15406,4440,18741,12811,8065,18950,13447,13458
253,10078,19242,12996,1001,7065,7396,5150,14035,1725,678,3341,5421
254,1042,8237,7389,1580,14289,11793,16275,10492,13995,12706,18038,932
255,13348,15656,19799,19215,15168,18541,11947,4615,10072,12900,18872,1926
256,17334,17310,9056,6006,12658,15994,14677,5608,18331,17795,6556,18678
257,11040,17963,8315,18486,17500,2968,12908,1168,17350,2199,17195,1086
258,8638,9242,15531,2494,7055,15530,12575,16847,17378,14975,11811,18643
259,7033,15136,223,7653,861,12827,16892,19243,16056,17697,6444,4529
260,12480,14693,7617,1847,10220,5298,18769,12601,9244,8957,18957,18598
261,1142,14830,13973,13937,15300,5460,3800,1307,19600,13628,11903,7883
262,4161,12278,14119,17108,5042,4446,4303,2835,8414,3624,17680,19847
263,12912,2824,14817,19258,13439,7782,13254,8657,5142,1536,4196,3852
264,7234,5593,8805,7542,4442,12425,9315,8225,16080,19522,13941,4483
265,18824,7037,10204,18688,18102,16860,1503,10933,2666,11474,1963,9459
266,7673,14835,9005,16810,2932,12042,6475,12591,14007,13220,11551,7707
267,1097,6158,5242,7564,5605,9458,2328,14932,16598,17480,17391,6292
268,7940,16149,5859,13449,8030,6470,11755,1081,7539,11454,12829,10451
269,5458,11540,105,6971,9023,6504,8049,13840,1214,12928,4184,9155
270,993,3010,5095,5568,2919,8490,11698,9299,7399,1876,14844,9549
271,292,11958,4764,11254,9954,10230,5038,5179,15378,14200,15354,2630
272,1409,1687,5787,10063,5953,15498,7600,2486,9289,16586,6953,8872
273,5137,15332,12444,13089,11950,10428,18436,19745,4311,990,15261,12523
274,2347,14046,3556,13857,7919,1646,10278,10562,710,10046,13996,10211
275,16972,13008,2090,13629,939,12604,4938,12100,18974,17795,15784,6385
276,8785,15170,5520,19141,2115,17059,7276,322,11104,17892,12176,8167
277,8967,7272,237,13515,5015,17710,15673,4420,1034,19775,2136,4308
278,9171,9930,13125,5073,14303,4277,7094,6403,221,19700,16431,6621
279,19397,18176,11939,17728,15271,7861,18597,18876,9710,15601,8313,17714
280,4708,4170,19873,15034,6320,4383,1303,9399,19021,6695,159,15838
281,15611,18825,9240,9019,18567,10840,1114,2826,15586,19831,14137,10075
282,4858,11684,10483,8366,18482,1910,6812,17930,3399,7206,1699,16240
283,7252,11688,18128,1225,7629,5276,3153,15588,10174,4485,9088,8903
284,4053,18654,17413,18856,6536,16474,10955,2151,1005,10778,8824,11487
285,15250,7391,6773,15831,9963,2026,7481,14139,14134,11408,770,988
286,13875,3589,16399,10106,1912,13540,11382,18577,18139,17596,1888,12170
287,16053,17405,14215,13905,11250,7968,15365,13950,8551,7880,2833,12628
288,10033,10770,14115,19317,10166,5573,861,17753,8470,16463,10173,17623
289,655,17938,6965,4330,19069,18143,17501,1832,19063,9544,7268,11704
290,17128,4620,13270,15346,10412,10787,19631,4201,4026,14437,11824,14301
291,17524,3992,3676,878,6265,7771,14114,7749,4897,16780,786,15609
292,11004,19670,13477,8631,226,1140,10568,12806,14331,18939,4762,15513
293,8991,18209,11720,5103,11068,3247,10709,19462,1088,3773,10830,19980
294,16554,2567,12649,5722,877,19649,17604,18315,11338,19449,1031,17265
295,2804,19705,17992,751,4091,1181,11737,10635,16944,1208,7793,18633
296,6359,10769,7680,181,17961,13837,3889,18877,785,17988,1110,3301
297,15404,367,14070,6714,3616,17563,14194,5199,8891,13921,4593,5288
298,7181,13368,4946,7472,16925,12889,16199,13233,13330,220,2346,11318
299,15374,15295,14242,9652,12633,12002,4854,7774,2347,8592,7285,13829
300,7211,16173,14575,18588,9925,13995,11512,1933,4229,16662,12655,6254
301,7858,12827,10279,19157,12381,8340,7029,19125,8157,8142,16547,9859
302,6792,1512,17351,14947,13900,8628,2945,2941,18723,1774,1383,13807
303,12610,11896,8253,15052,11731,11712,720,7500,2582,18377,4163,18710
304,1080,10974,9137,5089,6494,8030,11684,14389,8701,5650,5031,519
305,15257,17763,10896,5890,6154,15882,13949,8931,11229,6578,3358,15930
306,2985,9257,2880,191,9374,5268,8888,5738,12028,2320,11336,8930
307,3230,3006,11655,4329,5741,5604,8950,18054,8954,6193,5925,17652
308,12499,11357,11945,6260,15686,6498,5521,3693,4872,17362,13624,769
309,2507,4988,9847,17061,12085,5775,8217,8211,6316,15181,11451,4155
310,15832,536,18890,19340,9923,12828,5446,3718,19973,4708,14989,8890
311,5136,7432,4202,10381,10992,14687,13342,18427,13185,720,12525,10952
312,15863,19150,12549,14729,15217,2879,15961,2423,6059,5304,8426,5951
313,5636,5199,12290,15130,15142,18710,1948,15267,14617,3817,13244,19745
314,9929,256,11615,6637,11786,18803,6525,7610,5033,18476,16076,13286
315,8710,19215,11509,13113,5118,13222,4475,6285,16901,18476,17000,4909
316,8411,13774,2777,825,14447,5216,837,15308,17067,19473,16902,5935
317,9793,11498,16316,6110,7948,19028,14865,4265,11286,1919,10255,13628
318,17948,7866,8607,17200,11857,19401,7838,1327,4702,1714,3337,2435
319,6732,8089,2287,3276,9814,13428,19268,7905,16896,7761,16573,7214
320,19920,11236,18929,17780,1767,18587,17099,3848,10771,15024,8440,2665
321,8602,17127,17690,19461,12004,14619,4947,19611,2145,999,10279,4093
322,14260,13281,8265,1979,12099,17996,13659,10061,2501,9763,10742,9964
323,14564,15298,3964,5837,9762,4288,10320,12777,5217,5093,13280,4899
324,18559,18432,13025,10346,15460,12106,18274,17284,4198,18152,17572,7817
325,753,16662,18400,17873,1287,17701,17940,17615,11796,11712,7725,10835
326,9518,6275,13303,12280,5254,19331,9980,264,3571,17221,13070,16647
327,2334,12418,10387,13411,14714,18038,10670,16671,12961,17583,8858,829
328,4330,15807,9942,16095,13735,12189,1858,19520,18377,6578,18998,4760
329,14830,14423,9776,8940,2063,15433,14214,3120,2955,2200,7190,6149
330,9381,18467,7094,12309,15698,17460,17239,8826,10319,16781,18903,733
331,239,164,8048,6695,15277,15347,14980,4373,18371,15905,7011,2734
332,1994,5059,18315,19274,3214,419,13314,18901,12298,1352,1514,16885
333,3426,10323,1259,7032,17500,11072,17515,15144,8154,16423,14458,4231
334,5350,16886,19172,17884,17059,19615,15025,5960,14055,6912,4783,15726
335,12492,16323,18569,18861,3303,3815,11147,9364,12126,3656,5593,9975
336,544,578,17830,1467,6215,17766,11670,11210,3317,19123,3544,16887
337,17329,15414,2001,18221,6083,10644,9417,6249,5474,1898,7975,3512
338,10054,17795,15384,19489,16101,6779,17322,16109,12747,12295,6566,15296
339,19445,1437,3987,15799,2833,19262,11795,19135,2396,4254,10066,10066
340,15783,12496,5155,2057,18988,17236,910,11318,19426,19966,4875,15310
341,3409,6532,13394,3867,17465,14295,2474,18981,2603,12347,15527,12173
342,13530,741,2274,16282,5916,12508,11557,12667,3566,14136,3098,11590
343,13384,4556,18510,18956,19628,17080,16835,13573,11937,198,3848,13037
344,498,2615,7291,19131,6290,10600,16167,19483,3620,1132,17119,11484
345,12283,6401,12547,13612,13201,539,5820,4932,13772,1663,10662,6643
346,18751,11905,1473,15019,17157,12403,13879,14924,447,15586,1924,14268
347,14127,12013,4000,11211,16855,12910,18221,8179,10629,8117,3773,9600
348,8367,6237,11023,8374,17415,12476,5128,17569,15668,16394,17671,2425
349,8754,18665,2904,9399,15481,3735,4083,2560,7393,14915,18434,7591
350,17499,16976,12612,19196,19975,14054,11147,635,15878,862,4248,12210
351,14674,15447,7949,14368,9936,6659,17586,17353,13984,19700,3704,11977
352,3117,17814,6255,6152,12246,11823,4827,11665,12051,624,15717,8268
353,8998,5662,17497,13535,14291,18052,8396,2158,3224,2279,3482,10181
354,17162,5055,3844,19495,7133,2827,15014,2399,5551,10207,6929,15277
355,2263,13526,15127,13889,7630,3640,17308,8803,19808,18492,10766,5533
356,5662,17880,11110,9197,9178,11766,16034,13686,19971,430,19031,1609
357,19078,13816,134,4348,13589,1132,5170,1124,11491,7148,9587,15749
358,11836,9099,14771,15926,13172,907,3455,13196,14529,19263,9480,9645
359,2023,15167,17277,5179,15251,4511,12539,2716,11543,10625,8830,16640
360,2739,2857,3616,6969,3834,386,5011,12470,14000,5739,18338,15152
361,4457,4603,2496,15287,17201,5349,4558,9453,7920,7714,2070,15768
362,17167,10581,17317,3505,16545,6499,15648,17766,18333,6533,16829,7633
363,4243,12547,12976,11492,11797,10330,945,7341,13426,8380,4820,3180
364,18506,12739,1999,11492,935,11237,15192,10333,14780,5633,13346,700
365,7579,10714,7473,15970,19132,9669,3793,10327,3923,8005,2218,5536
366,16243,17091,19167,12562,8355,9423,4081,16681,9596,3378,13991,205
367,19413,18236,15560,3757,11211,2053,9888,10444,5216,18876,262,19426
368,2600,17308,1381,6810,17275,11103,3323,5410,3330,14515,15308,15039
369,14166,2648,4516,19210,15495,14933,5239,12433,12779,17712,7097,19804
370,7897,12480,10965,17982,11145,15333,4195,1458,1580,11931,9322,1861
