"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015"
24,2540,8230,12968,7626,497,9895,7336,15707,17190,11833,4425,8377,16364,7893,3580
25,10783,18806,10738,16884,7563,5006,719,10803,9001,5907,11711,1371,19583,14021,17840
26,8911,16838,7964,15437,8699,19096,4676,16909,543,8133,4181,5258,5332,10685,16995
27,1553,17163,19807,9712,18357,17335,16727,6258,9811,4840,8782,16522,11151,3350,16154
28,5173,16898,17166,2281,4982,18076,14003,18753,16536,5519,13613,16266,1294,12479,11078
29,11726,9525,13152,19151,14896,9548,10593,499,14290,12909,15310,3383,186,11302,6436
30,14237,18698,3029,16458,9622,2898,10325,4807,2106,1570,7658,18759,19349,6117,13747
31,17020,4838,12422,16225,14950,1130,18396,473,3400,420,9071,2468,8453,9259,14890
32,887,7242,3373,6854,2112,8246,13559,11793,6317,3988,14802,3988,14226,12037,2667
33,529,10968,10875,3359,13265,968,11238,5490,6484,7355,14606,1159,11204,11835,12867
34,11258,4219,9958,4120,15289,2336,8459,15772,1555,10534,15891,16103,18011,8044,3052
35,16494,14845,4639,9518,16382,243,1004,12647,6392,18791,11995,16376,16573,13116,10165
36,13370,7924,8851,7240,15715,18140,12687,4156,8707,10651,19177,19910,4518,11557,18350
37,8923,14687,592,4361,17131,17256,1669,13516,16427,15544,14047,18867,19178,4135,6512
38,13364,8096,17627,9388,1131,19403,13019,13295,2221,9910,5662,5444,5415,8013,2676
39,4563,18365,2077,597,18016,18807,3969,14009,18246,19734,10549,8273,3268,17417,3812
40,1923,10059,15556,6780,19710,14267,13203,9270,3794,18747,17088,17000,17099,8914,11796
41,8186,246,5643,17909,12190,19424,13048,14416,1755,16682,13596,16157,18666,10938,15028
42,7532,3387,9131,4945,1296,437,16547,15734,15566,18346,664,10803,7953,5064,14078
43,15261,10462,13321,12933,3817,15349,8237,2012,19706,14075,12362,11074,4758,9681,13065
44,17063,4042,9407,13188,16825,15741,3629,7286,14397,17827,8925,438,347,12186,13282
45,8757,14677,12729,3666,4440,11617,5269,18774,3571,14347,18346,13877,8005,19933,17817
46,5365,19542,7394,18211,1994,18829,10064,4376,18996,7593,14381,7041,17768,11130,7393
47,6064,16794,10858,8391,4587,11037,10203,9653,6717,1975,14256,2928,5392,19072,19871
48,6515,338,1593,9600,12561,6250,6439,19379,5013,14281,7743,8319,4427,19333,9187
49,17272,9589,1633,18603,6833,11761,13652,3611,7365,11320,4437,9521,17456,10329,16987
50,1285,205,17377,17072,17034,7314,1470,14078,4873,559,12384,10352,13207,4164,12344
51,10749,15912,9005,18583,18751,18400,6210,1315,12178,14468,4634,10190,8186,15952,11069
52,17963,13092,322,4673,3071,12394,14427,15071,606,8863,16833,11368,7567,8316,4316
53,5717,11527,9000,6089,3995,13608,19298,7643,16445,16048,18965,13625,16901,7534,17012
54,766,12192,9477,3321,2539,17310,19462,1378,14468,13337,814,13801,10976,12709,8231
55,3694,2648,314,18099,19994,2186,6794,6475,6786,6177,4923,14941,13465,7340,7978
56,13300,12881,16184,16610,2311,14860,6143,10994,16657,14499,5219,4694,5505,6149,6330
57,8195,11087,10755,8316,7951,17281,2134,7379,15242,12987,12099,8006,7567,19313,2846
58,11537,6048,2637,4197,19598,4490,11123,9270,9262,1011,639,6758,9679,1723,6712
59,15195,9609,7624,9969,14417,7316,7785,19687,5524,10285,15334,6485,4060,9500,10485
60,4721,13111,8125,2185,7889,19447,17875,18819,4096,2512,9837,19514,2670,1738,12258
61,10461,1548,17353,3702,10457,19505,3246,3363,14201,12785,19376,4612,12971,3854,414
62,6885,12047,3930,6254,10894,13895,12603,14356,10570,14265,17071,13178,15089,6241,17799
63,5214,4316,6286,459,4518,627,19484,16716,5918,1876,3867,16651,17344,17328,15272
64,8003,1678,8421,7541,16485,18895,13774,3077,15629,7202,14899,1808,4393,16875,19020
65,1773,16564,2166,2438,6152,7457,11762,9263,2383,16909,3248,11392,150,3880,11458
66,12966,10614,3591,9242,1440,4088,18398,5141,3704,1680,800,15065,439,631,7707
67,1951,3936,14628,6440,18838,14044,1693,11349,227,19382,10241,8314,13826,11765,11311
68,11080,3234,15239,3526,10100,14229,17597,3527,3044,3678,11303,19283,4200,1927,7195
69,880,4179,16093,4396,9533,11700,6090,3172,4500,7384,4423,13832,15664,2897,14073
70,1285,19092,5396,12094,8818,15411,12902,4026,10538,7359,581,7030,7096,13948,13818
71,3658,13391,11467,4482,4279,18459,19575,4946,9513,12631,4347,2344,18370,9221,5746
72,6964,10750,15788,4109,19950,10234,3132,18528,11974,10599,16775,5981,7380,19884,12780
73,4020,4078,14115,5537,9913,192,7330,7114,16857,17624,12267,8517,2864,7704,12288
74,13033,12901,5724,16546,19626,2520,9231,12110,6906,16170,11997,821,5256,5965,5962
75,4027,9498,6990,286,5529,17351,797,1022,4060,2645,17210,8473,11723,8347,1472
76,6921,7200,3850,17781,13547,9165,8229,16997,12929,13086,16758,546,16329,5574,4158
77,3190,6149,19302,10673,7558,8935,465,4808,2708,1384,9413,11371,381,13290,13886
78,12760,13224,10289,4148,14425,8289,1603,13454,14716,15126,18503,18689,17383,13189,17703
79,3848,4744,6436,18297,14071,12416,4345,16416,9341,13711,399,11650,12344,15271,19719
80,8090,8430,11781,6233,10189,8306,19215,6574,2980,9313,4895,7915,10997,15812,9775
81,576,10289,14863,2015,6395,3005,7563,843,12449,7049,19374,19761,5178,18277,4773
82,14168,9431,13138,1802,15084,5283,14631,12887,4546,12654,2474,4122,13303,13123,2209
83,1667,4004,19446,6466,4503,3132,19609,16040,10209,19265,16710,16159,9068,3030,11398
84,6900,16830,18059,19144,4348,579,11008,19481,5329,17639,17205,7648,4841,2615,5157
85,4796,11091,11296,14162,4440,1262,8108,17368,10032,10034,19256,7645,13717,3332,16704
86,3973,6591,4170,351,9406,7884,8262,423,18196,3165,11083,17317,16952,12024,3051
87,334,18534,2000,11126,16642,11951,14555,7324,8984,13385,14795,3491,18139,11099,579
88,18880,11820,13946,16468,15294,2304,12621,12679,9906,15202,2859,14437,6901,13650,9270
89,510,5524,14503,16444,12602,19035,1866,17311,6947,4102,12431,2829,18073,10162,12895
90,5565,14700,8455,8700,3006,12613,9132,10200,8825,1021,14673,6510,6408,5818,9104
91,4921,7142,1212,19529,14793,3924,15172,10885,4006,17535,3059,2990,13693,7628,3094
92,11114,2681,19882,524,14846,12393,17660,8916,15217,11976,14282,12995,135,10872,19563
93,19268,10623,17785,755,17908,3651,15432,9340,12625,5510,7891,6606,3308,13525,5491
94,13111,18533,17089,6053,9807,16265,13711,14719,5526,19745,12699,18093,5986,2582,2411
95,4775,18281,9734,2153,1256,15326,9627,9207,3662,11329,7193,13299,11957,6673,5963
96,5698,1015,16099,19633,14765,17458,13345,14101,13020,6440,16868,5815,10257,15505,19037
97,1382,18879,5674,10138,8627,917,6552,19972,11880,8377,1474,2567,6695,10221,529
98,19686,14499,17501,12446,1196,18701,19893,4925,6989,2678,17457,103,11771,13523,7936
99,17642,3051,7932,18718,11063,2735,9447,15374,15541,12457,14314,14209,4510,19824,16828
100,12354,5852,5923,14095,10352,6797,9593,18868,15132,2144,12817,8313,3603,11515,11179
101,9757,8280,12009,11284,17920,3225,617,11608,3559,17485,16260,817,6199,13658,19189
102,13744,436,14736,19727,14798,5370,19109,19650,553,4827,13960,7295,632,18701,4876
103,2541,15804,5808,13899,10250,17628,9000,13026,7048,19235,8058,12360,16612,1503,16458
104,831,5150,15272,12556,3893,2621,7933,2955,6579,5301,7678,17375,14293,17366,1501
105,2479,4016,19743,19630,16006,14146,2649,7668,1564,8018,9056,17634,13252,11856,4612
106,6401,9411,13925,4822,7619,10928,12081,7717,10812,7207,3485,9237,13838,7304,3576
107,2275,2253,4717,13531,8549,4031,6066,17668,3793,13211,9257,7510,8920,12971,8156
108,9218,11673,12332,880,18011,1221,6922,6632,9769,14896,14716,12192,8429,17272,13657
109,12009,7995,15946,7368,4265,12892,4999,5207,3893,1056,18012,3346,12303,13836,17943
110,18950,15296,18122,15058,7645,1700,12706,19880,17060,5024,459,10951,217,12885,19200
111,4596,16321,9683,5625,10578,502,11763,18914,4085,13259,15436,3084,15717,6609,13180
112,4106,17812,5052,8028,2201,10761,16790,8194,9724,19863,19954,8511,17479,19344,2421
113,5091,1487,10793,2588,7337,1065,8776,12838,8700,17772,8553,19493,2897,6014,11995
114,5411,16774,14934,11262,16960,14483,17514,12201,18768,1129,12348,17250,4716,11281,11424
115,106,16005,8208,2506,17962,12371,16632,3025,1686,11129,4747,15098,11673,4127,13712
116,13624,10219,12519,2995,11212,594,12400,17621,18263,17646,2828,18202,15461,3811,14544
117,15152,17902,17745,4532,17621,19716,6414,12661,7223,4686,6283,18058,11904,8629,9392
118,6462,12857,18030,18402,10889,13441,12325,12112,9532,18476,11507,6678,12903,4062,6365
119,17462,895,14127,6128,5231,230,13892,13146,13356,15528,9950,9021,19748,4255,9841
120,13541,15996,18181,19535,17005,16822,17421,2693,13640,11605,15198,13774,15363,1751,4229
121,1569,14619,13868,17839,17946,11208,7172,18812,16315,4318,1951,10271,558,15537,4860
122,16847,5973,1993,389,9709,8133,6542,16152,18498,11100,10035,19498,6145,18655,8638
123,8211,10936,16828,5475,4750,339,730,14384,13338,13144,16811,18348,12396,10836,4793
124,5855,1264,11880,12031,13110,14287,11785,164,2583,9920,8800,12453,6824,11189,12263
125,8259,18130,11532,622,5882,6697,2686,1127,19969,14906,16338,12588,11211,5228,14095
126,19809,11343,5831,514,8236,1440,4323,12036,15266,11651,2640,1762,673,2188,9249
127,2245,14704,8118,2017,6486,13449,16953,2849,15562,1716,13302,5848,18658,4960,3911
128,15959,3962,4865,16263,2071,13411,16108,4126,8214,17952,4406,15991,15734,5393,7127
129,7614,16636,8794,18531,15498,14481,15126,17875,11614,10564,6123,1368,18333,15141,1141
130,14124,4666,18695,7519,14021,6410,9541,17052,11115,3962,16779,3084,486,13356,10361
131,2695,12595,16351,7107,17740,7850,2991,14476,6434,16083,19423,15415,18358,2082,9999
132,1616,11450,6104,8088,18838,9542,9514,2261,3890,6225,4636,5836,14269,10623,17324
133,13187,7862,9989,6510,1092,5340,16961,10806,15181,9123,4886,945,18746,10543,1902
134,11818,12537,14078,18997,14407,12642,8882,8845,18878,3691,12901,3772,15810,10894,11687
135,19934,17418,18421,15925,13648,2617,14086,2180,11952,6260,18588,4905,5378,6362,12015
136,3111,6689,728,3004,13425,17249,523,18662,9353,17071,18899,2196,6100,7716,135
137,10492,13384,14335,4864,8497,8042,12957,15151,13312,15901,9980,10649,4137,8238,12708
138,14050,7843,19128,6786,15839,8243,7728,19077,11440,6669,13079,19320,4322,18634,7684
139,7930,1235,9659,15245,5110,19019,1157,1046,18964,18991,9813,12776,17400,7453,6392
140,3486,10341,11574,1826,15375,14675,10031,19675,6374,10460,3580,12000,1442,5741,7669
141,10554,14816,17627,3533,4615,4207,12099,19741,12365,257,4874,7493,4455,6733,19921
142,8912,19622,18454,9303,10934,5754,10667,4792,13060,17852,4558,17173,1615,8924,13550
143,18784,5909,5275,7397,4375,16671,2926,9266,8150,2957,1196,18812,6375,17159,11092
144,19992,5087,4034,10876,4032,12584,18493,3951,3300,2917,15714,5940,4260,6485,5936
145,3785,11719,10058,19257,14692,1840,4447,16934,16965,11813,1409,395,5273,16258,7866
146,6783,16575,5817,7101,3661,1340,5733,6377,16953,14639,4798,19449,9176,9304,16776
147,17129,15427,10566,10871,19870,13804,16933,11245,14960,4964,8337,4208,8719,5005,14545
148,5314,14935,1976,7292,14314,2806,19958,9214,13924,14481,7133,17350,5604,10525,18053
149,14292,15460,16108,6351,11192,2966,14605,17288,16570,5847,7625,13710,11035,8807,2077
150,9098,11586,13763,17304,19730,7993,15475,17227,18341,15151,16861,15583,16225,6311,9215
151,14842,5332,2997,192,8920,10371,16864,18103,3158,13145,5791,4207,8982,634,1528
152,930,9629,8458,8456,6624,7938,10633,9395,14968,11405,6503,8299,13589,16272,3466
153,9532,2298,9608,10276,18788,9024,11568,14393,1338,3940,17617,5876,6843,17164,5472
154,5732,14050,9204,1897,14043,7717,8804,3534,17681,14337,14724,18335,9294,2539,1305
155,2103,19094,274,15712,19596,1721,5718,17530,13810,9143,13521,17699,15313,18416,8595
156,5824,10517,8234,4501,12271,19026,8803,18082,15581,4869,14792,12407,2417,7151,4934
157,190,14679,2803,11227,3982,8359,2104,15820,17031,12287,1987,6831,17044,3138,19003
158,9476,17390,16960,8633,10375,4427,3188,17780,6560,12500,5798,15279,3886,781,18119
159,1174,4420,17664,3434,17198,19404,12302,3502,1023,11458,10163,14874,8750,6507,15508
160,1560,521,2888,5531,17299,6249,18938,8344,1303,16586,5094,2832,13967,16011,17400
161,3487,17781,11968,19705,6388,13381,19646,15980,1804,18186,1968,15994,11054,16462,794
162,17491,10776,12482,5479,4972,3264,7498,10950,17557,3224,7455,11874,1712,19262,18574
163,18751,16676,13947,6018,18995,14873,399,14746,939,11857,18218,15413,2278,16698,3947
164,1856,1839,14879,1744,12776,12448,5157,613,4116,406,440,10417,13310,7031,9651
165,9975,9981,13437,17537,9515,12083,13099,9362,13960,6236,5491,6287,5370,4078,6237
166,865,12532,8893,17802,16255,5337,216,4781,8019,12223,4071,13279,2241,19213,19948
167,17797,19738,18063,19131,3548,2234,280,587,1017,2883,14176,4254,9215,203,4842
168,2831,11655,4847,1746,10870,18187,18559,5536,15697,17361,13459,1570,19009,19354,565
169,2650,1319,9551,4641,19334,17267,15854,9827,19811,14177,5141,19032,15858,4058,5814
170,6531,16818,9790,15657,14804,6580,5222,8824,14583,8276,16167,18006,8910,1012,6239
171,413,3667,15991,11090,17276,9233,4818,2515,17924,19009,14449,19081,2945,19586,139
172,14425,12247,17134,8932,17765,1826,13960,15207,4433,7158,15129,14934,11663,18392,3763
173,9465,5441,17438,8300,9588,939,18986,14013,11588,9034,4045,16496,7296,19388,8816
174,1487,4963,5342,16511,7382,6716,1236,5253,3807,3320,15182,16533,15286,17991,3273
175,15014,8747,156,1928,17803,9945,11302,5602,6318,1978,10753,16263,6688,920,13367
176,16610,5573,18417,16124,5155,10538,5057,1100,16353,9333,11927,3503,7204,3051,17777
177,17353,5868,15071,15831,11086,16498,16295,1379,14684,4728,2403,15256,13762,14442,11078
178,16653,1343,18926,18775,11827,126,15282,12396,15142,357,4893,7482,11561,8744,1902
179,14600,16020,4262,16233,9715,16220,13837,5565,18645,16848,764,2862,8969,9070,15435
180,14014,16055,7132,11266,15576,14272,16595,3613,13383,14694,17583,490,18465,367,16467
181,18004,15428,14430,1010,11084,14638,18595,13129,1327,15936,2868,10307,19302,11807,2995
182,1249,10876,6746,10426,11670,18942,19186,4906,5419,19195,4328,4313,3881,13092,6643
183,10694,12380,5246,6283,17960,2921,19689,1385,7703,986,1915,3854,19542,17435,14989
184,18744,2647,2506,9559,12252,10885,1281,16373,11162,14768,3363,11488,19697,10879,15303
185,8940,15155,10213,198,10911,15330,422,11333,11174,3874,13300,547,3005,16391,17373
186,18337,12454,837,14186,16904,4183,16028,13843,13342,19361,19664,5644,7065,17587,16955
187,1439,6426,7289,4707,18026,14461,661,16801,1705,17475,6560,11690,5866,11325,14297
188,16389,3627,2423,13408,6198,18070,1065,12649,18440,4964,9226,11959,8567,495,12669
189,17159,18406,1947,6447,2081,15241,1732,19845,10938,4785,13464,13939,11968,7862,19864
190,17698,3787,18157,16829,19380,17313,8879,14027,7481,19690,5837,9959,4796,7735,1217
191,11407,19612,13112,13385,2318,2026,13190,16038,3662,7414,14362,4553,340,10383,14428
192,326,8107,14762,2990,19415,6701,2425,16041,3754,9758,10813,2439,12348,7863,18218
193,7755,14005,4216,5130,18882,5645,4133,6946,4202,6163,16627,14083,19573,8702,3494
194,11141,5777,1021,6926,9963,16779,7823,8557,3856,8753,10034,18020,14601,15436,9701
195,4528,13505,4149,18637,10327,4328,10369,16318,6729,5074,1336,17157,4856,15898,11605
196,7694,4492,9324,12956,7789,3683,18340,17033,11025,7148,17032,16744,4089,13959,8568
197,19757,6791,14831,15053,6062,15986,5059,494,19660,9860,12290,3299,11354,7271,485
198,6148,17149,14543,7453,16371,16152,19737,18978,14545,14487,118,8667,6129,13198,3132
199,19371,3159,10941,10263,15369,8694,16458,501,10437,14973,7859,9291,16925,7392,10255
200,9915,15063,4640,7827,14378,18464,12302,4275,1739,9842,17366,13023,15704,3422,10818
201,17367,15337,19360,2429,6599,3484,5347,6420,11851,7265,3538,15967,5513,17504,144
202,1330,18619,12936,1099,14885,14661,12289,18761,14614,915,14162,14361,16073,15737,7684
203,7858,12818,2918,17875,18167,6160,12321,17673,5367,16079,14384,5758,13933,7420,2121
204,8805,879,7250,17248,12435,7167,19006,13765,13183,3641,10233,8095,7768,5085,17827
205,19356,804,13702,5815,15134,9690,6279,6080,5666,12276,2905,2537,4832,11483,7663
206,16283,17878,16973,16100,4815,19193,13796,1656,19991,274,11096,13313,13333,9376,11127
207,12035,13079,7434,9745,1100,19181,15056,9071,8588,608,9083,3157,2837,7107,7865
208,11225,1134,7229,1389,19066,10162,6737,7281,786,13182,14824,2613,5250,508,9804
209,18835,19405,13301,12725,14832,16387,18651,632,7845,9774,5574,1433,12087,11707,17792
210,5512,3404,8147,14283,1096,6250,5806,3508,16916,13516,9996,19958,9428,7606,7976
211,19222,10341,612,17920,12547,14950,8853,7950,822,962,13347,11799,8172,2905,13475
212,10207,7584,13912,19860,12140,5115,3119,14015,9012,10350,11208,13719,9568,7774,11796
213,8294,3086,16636,1367,8293,11239,18062,16661,17348,8305,19529,3984,2586,4381,13474
214,14424,7004,11033,12295,9700,14794,15518,6886,16698,12689,8915,12170,18899,18007,437
215,7194,14366,11756,2266,15408,2247,221,15563,2092,18956,3613,14889,12546,13912,349
216,1593,17782,2973,19872,6303,6840,3498,19309,17311,17347,11770,7635,9937,3189,14455
217,16542,11148,11926,2505,8460,15760,12104,4874,15648,6491,1697,8978,1785,4410,16772
218,2272,8905,718,10456,1220,11950,18528,8787,17011,14570,12933,17772,11178,5643,18079
219,3622,9985,12169,6348,7865,2315,16361,7638,14873,17956,5955,15406,13428,18500,1287
220,17650,19788,7536,13859,8715,5489,2775,11226,5590,15531,1120,4940,14670,17933,18550
221,19066,9322,19398,14940,16980,6438,2262,1662,2460,4577,15506,15863,11647,10528,17831
222,4273,4185,15442,10979,11832,15829,3376,7630,17801,5294,11049,19200,4330,1108,11791
223,9896,13370,13674,16786,17851,8657,387,12116,10172,5712,19912,6678,15370,12916,15253
224,15397,19954,13644,1816,19852,19722,13468,10894,5892,16642,13185,6656,18634,3160,17844
225,6202,10622,7249,16507,12521,6950,12685,1168,16901,6109,2687,2613,6119,15964,679
226,16249,8474,19765,1906,16897,9484,6188,4421,6685,8654,3682,7307,12410,16379,4634
227,17171,452,7048,4320,12165,4826,10090,6766,14639,5395,2000,14701,12048,5644,10027
228,6850,8663,8958,18847,9112,10014,1687,19762,13533,526,16515,7546,15593,12178,4209
229,11321,9460,13741,929,7041,7664,17791,2040,141,11103,7673,2954,15346,7461,1566
230,7661,17692,1619,1069,5012,12741,19280,10685,1732,8888,16330,12632,19220,12828,13538
231,16054,15657,731,18699,19480,12511,15345,10909,3250,19454,15271,19972,4112,7271,13504
232,9542,1004,1356,12217,5375,6296,823,5109,18283,10764,19434,5262,17298,7603,1008
233,19556,19798,18468,15691,12888,15266,5693,16680,4378,18849,18684,18536,10325,10718,1847
234,19174,14130,1571,13867,6038,17411,10373,9272,10528,495,14768,18634,11977,18499,18808
235,14901,19607,12929,8533,4780,6901,15509,11113,2556,12853,10708,15834,14950,19405,14502
236,5506,7706,4423,1985,2637,4589,6193,2717,6938,3556,18081,10269,4682,4580,19384
237,19076,8209,15796,2300,3384,17604,16419,8433,9970,5323,13274,1455,17700,14235,6445
238,8235,8181,16706,10432,16165,19104,18337,1651,3823,8299,4060,17830,15197,13908,16755
239,10948,11986,16015,13874,12852,13489,8313,2083,2953,1132,2059,1074,9152,16412,4596
240,13833,14801,837,13279,16614,4423,3577,9924,10632,12343,16791,16324,14312,4411,12619
241,11844,19981,14433,13246,9884,11080,11228,10826,15243,13564,13611,6309,1902,9057,12768
242,14896,15147,8147,17675,4563,897,1505,1254,4854,903,6728,16825,17807,11279,13026
243,9879,5949,3479,11485,4813,3486,1697,1237,13027,403,8741,14583,7889,15917,9230
244,16457,18931,12246,7206,10494,12970,14942,12464,2734,13241,10260,6935,9718,15057,6281
245,9094,7443,8975,13518,18225,9033,10961,15636,19550,5163,6316,9962,7637,7773,6627
246,19098,6034,17436,3801,3692,8058,4184,19204,13308,9827,15181,17919,9768,18949,10876
247,19477,19643,2076,18040,4554,3955,2602,17234,2053,15803,2271,1208,17038,1125,4896
248,15410,17064,12965,15039,18700,2680,11818,16651,18158,9713,14848,18751,3406,17759,3351
249,2109,1898,13739,8471,13021,1536,18709,783,5848,2846,8754,14647,13973,19424,15008
250,3823,2563,19369,19699,8060,3927,13793,15105,14125,5178,9734,10787,10554,10482,9946
251,10629,19222,4092,15838,11430,8099,2759,13035,12577,17935,2761,10769,4543,13808,19839
252,7833,16511,13956,9847,11945,15391,2484,12406,960,1901,18907,5507,15593,7660,4890
253,15740,2225,3069,17046,16045,5074,3311,8650,6136,4426,6174,4051,4409,1685,14019
254,3387,18355,17347,5454,2873,1070,3821,15484,14302,4654,13715,5232,9343,10209,5411
255,9234,15005,6455,19423,14615,19824,12478,4270,2098,9477,13528,3001,17413,641,2152
256,429,19769,11094,1572,1364,11838,7428,8754,11740,6713,17152,969,11110,16318,15680
257,10125,4481,5449,2561,5847,3692,13580,6445,16766,6460,8763,7582,12970,10228,5902
258,14081,6332,9825,2538,11186,1107,11511,11739,18528,2251,18890,11753,14824,12902,5799
259,3851,19967,14851,5400,13428,8482,10886,7761,7009,16982,2248,18145,13701,11826,12261
260,106,6612,9435,8031,1620,19901,11106,3033,16274,9544,14423,17673,16549,11967,18691
261,5207,5001,2430,3709,1414,720,17900,2012,18712,15786,5296,19664,1980,6822,405
262,9205,13985,17647,5391,9924,1036,9102,17782,9135,16179,10378,10345,18396,3239,6290
263,14605,14469,2454,18135,4383,989,6926,7454,10867,13179,1947,4374,10221,17092,2939
264,4379,19374,6992,9259,16922,236,15499,16180,6401,13127,12763,3367,6572,1095,13624
265,8676,7187,12953,7114,15932,18072,11941,16645,5438,5679,987,3787,13307,4439,10330
266,4224,2785,4942,2771,19868,14450,15144,14698,12019,8524,7166,10171,18717,1610,14122
267,15248,13247,1369,12511,6705,9394,19969,7229,7273,2927,19601,1782,1202,6368,9231
268,11940,479,1045,7529,9862,590,3991,14585,5178,8520,11775,19797,11785,10327,11258
269,512,16963,733,17598,11162,8886,17409,11384,8184,16317,853,11484,2186,14886,9747
270,10257,3967,15780,19319,4703,7331,13963,19257,9169,5065,12262,3246,15329,14480,4878
271,10805,3325,2356,1662,11239,13190,12134,1688,17045,3812,14597,2484,18153,3602,16957
272,6461,4034,1180,1507,17405,16371,4038,9139,1156,5448,19328,1112,3231,1660,13649
273,8756,10408,400,5256,19209,18879,14846,1759,13206,6557,9299,13324,1291,1778,18328
274,7453,10846,8619,16461,9151,1788,16730,16302,9547,18409,19558,16889,14583,1154,6069
275,8577,10435,15248,2683,1450,3523,15817,9743,3048,5053,3879,639,9542,9961,11588
276,1620,10811,3517,6894,769,2462,13967,2903,18992,10044,1789,548,17853,2372,13239
277,9379,2115,13494,12570,9568,7349,19370,8860,16524,3018,16185,434,1480,12556,16058
278,17393,8567,19899,1354,17296,17036,4580,5729,16970,17032,5327,15036,12030,3025,956
279,1723,16787,14194,787,10560,2525,19124,11283,9577,17858,13965,11454,10678,3416,8485
280,4056,2636,9812,13329,19005,10796,302,3769,11362,768,12044,268,8726,7912,13867
281,2156,10773,2797,10128,6379,9696,17487,475,9617,9567,4855,6264,17836,12090,389
282,15979,11744,6982,1780,17969,4067,5984,5962,18120,1498,1035,17816,6435,17676,5852
283,9991,13045,13737,14569,7005,9467,2843,1745,2926,1253,6933,9490,5636,1740,9724
284,14799,5135,16961,9481,15451,12717,1298,16627,15772,6252,17929,7487,19644,6581,432
285,5888,8583,14972,17250,13263,19331,14946,9986,16940,14398,2605,14816,9514,8615,13746
286,9002,11458,11912,15101,14050,6784,11264,5798,18919,18967,6787,11693,891,17978,16855
287,8439,2671,18230,18602,10639,3205,3149,582,6598,15356,4291,3955,15644,3979,4528
288,19737,14781,1893,17222,17993,15949,11331,7655,3941,15263,776,9284,11109,5188,13445
289,1951,19276,1088,1696,16870,15661,7054,19947,13497,12588,10566,8255,7339,8306,18092
290,17228,683,10673,18479,12246,17668,10459,7842,4394,7178,8661,285,2908,4560,13240
291,13322,15043,2353,2370,11556,11336,11020,1712,9896,17082,12083,3509,2603,16058,5755
292,7202,5894,12403,11814,5217,19679,6038,10285,17170,5359,12591,13944,9230,3858,2402
293,2152,18834,2383,10790,12738,1209,17703,17633,3043,14630,10930,8492,4339,7658,19938
294,475,2008,14960,15632,17616,10836,6767,8230,3966,18976,19143,17704,4040,10980,6429
295,15985,15426,4275,12304,15707,1445,10994,12842,7962,2347,13706,13408,5403,14711,325
296,15097,15250,5522,16774,10016,16541,3632,7822,12134,4185,19951,3680,12388,6584,10466
297,12085,2087,4182,15755,5382,8812,9880,7745,6834,8132,2053,14390,18901,9464,8675
298,3986,18877,17917,10382,4537,13429,17815,13362,5999,9956,19479,14601,4679,610,8679
299,3852,361,1100,19009,2237,14325,4752,17732,11781,7527,3409,15536,14728,7403,14594
