"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013"
76,13998,17346,19618,6004,13932,8835,7602,8430,6495,7332,16805,7218,545
77,816,15367,18837,4090,10644,5581,17094,4093,14748,13564,368,11089,17633
78,6017,2938,18873,18861,13509,3256,3133,11019,17375,11432,4796,19314,220
79,11957,15787,3546,14333,13242,15779,2902,17991,11848,453,3349,14220,14651
80,6612,15220,12510,687,16094,9969,12964,14197,768,8798,13953,1982,12746
81,7398,16403,17361,18852,3352,8759,12078,2791,842,10177,10568,18247,10136
82,12649,6548,4487,3270,16423,16996,12345,13890,12044,6359,8638,16202,13338
83,764,14671,14276,14208,373,17396,7896,9438,18914,16602,3410,18553,1788
84,460,4295,6567,3518,8919,5366,645,14172,19422,12950,460,18631,13753
85,8852,233,19237,18907,5045,6300,5021,10517,15450,10214,12003,12755,2022
86,9437,1692,3911,15556,14745,15470,9718,6363,9245,19031,14483,6742,5183
87,19334,2917,19730,1137,14335,9183,11128,11211,3413,1557,15392,4333,18455
88,5210,13158,8486,7461,16701,16559,17335,6973,5193,15509,2797,5583,3462
89,5208,17651,4691,16821,5132,11132,1274,18749,6571,11156,19294,5830,621
90,1986,18588,1877,10353,11967,3825,19463,10975,2827,9018,17488,2283,19531
91,19899,10710,8147,6177,9828,14607,2857,14734,6345,4737,19170,11496,16780
92,17626,2426,4604,7195,14471,5411,14931,11098,16667,1637,11231,4741,163
93,9854,5767,3299,2962,1361,19789,7301,2777,15393,3696,14694,7821,15829
94,19284,3574,12920,8379,17879,4518,15724,9930,16026,5498,7835,16752,13483
95,12908,3151,18334,19297,15405,18201,19852,8062,399,15134,6876,3496,5424
96,15888,14205,6695,14814,9074,7435,1602,4424,17429,17285,4614,17996,315
97,6970,3343,7621,6287,16563,4819,16085,14757,8831,10863,9723,4200,5210
98,7080,15101,19519,9645,18482,3572,3847,9998,17582,7170,9861,10995,12412
99,7264,14695,1050,19057,7468,14039,19247,14924,16640,3919,6733,9300,16902
100,3808,18770,8527,3482,3740,7552,2383,17895,1889,5661,2110,6106,19635
101,13728,13700,582,7927,12295,5229,9066,19840,19267,11717,8497,15436,1505
102,11871,9130,8892,5229,18458,18391,17391,3868,16927,641,6880,6806,16104
103,5846,9699,15906,11435,1395,515,8095,3047,5704,15366,13117,4619,7931
104,18185,12492,5048,13778,8151,16046,4715,3110,15183,9823,11085,12724,17518
105,12320,4294,19685,15489,7204,9052,12195,12249,1977,6695,19853,6027,12921
106,2224,15650,4523,3121,13891,16007,2289,2639,11264,13835,1049,14835,13074
107,14399,4170,12206,8731,19593,2670,18112,16568,10678,9311,4248,15853,12135
108,11098,11750,14158,16568,9563,10894,9844,7392,7838,1928,7819,6691,17443
109,15349,16078,4993,13414,6248,11480,13981,3647,5970,18861,109,3801,5747
110,19351,425,11706,2693,9056,13682,18800,964,3391,16630,16032,10474,14757
111,13535,5110,487,15532,6899,16292,7461,15433,9215,18944,7353,9750,19807
112,11441,13245,9288,8721,19735,886,9791,12959,4410,3220,10718,18132,16239
113,7604,18667,280,1293,2082,19717,16727,13982,12341,12771,15029,1998,6214
114,17186,11243,14330,14143,9008,15655,16140,15295,9768,14773,16306,14954,9341
115,11194,3852,2839,19137,9569,7310,15366,7500,11184,12093,19085,19957,18192
116,13160,259,15235,15025,16211,11389,5303,13451,18375,863,3326,2818,13409
117,7102,7630,14485,15584,19434,15691,13564,2944,11483,9225,19845,2232,14914
118,10279,15971,19966,4185,15335,3055,10571,7668,15749,11770,816,18884,193
119,15410,15425,18865,15009,5481,17465,19627,409,19021,10141,18627,15482,16627
120,2198,13800,16478,5535,19366,15529,15671,5152,11061,2588,14875,16635,10721
121,17569,10929,108,7515,12924,16493,262,9840,8256,15155,6052,17155,9812
122,5064,6889,8774,2250,17216,8562,19086,13479,4212,14376,7863,1688,8775
123,10840,9142,13762,13891,15406,1234,16015,429,3426,14496,3677,18244,15782
124,896,18849,9870,19002,16930,4449,16886,2947,10971,6620,1925,15235,16695
125,13888,1923,13283,12395,19417,14742,11455,8112,7042,11634,623,16734,4689
126,15570,7808,14121,19526,3777,3110,16972,12553,199,16291,7768,8182,18678
127,13727,9589,8132,18193,7599,14237,19587,6869,12348,13047,392,14815,12884
128,16234,11307,4806,1662,15307,2957,15734,16592,3802,9749,9534,1920,11929
129,17059,18970,3923,424,18838,5717,12338,12637,2461,19374,3592,10407,15946
130,19228,2325,12690,10582,9455,4710,6668,9138,13799,19258,17216,9719,17759
131,10553,8277,1693,3739,17306,11822,12074,15312,14059,19399,14693,16413,10707
132,8703,15496,4963,1412,6158,2658,3635,17729,3685,9426,3012,6875,14293
133,11437,1572,18743,3363,17251,15528,5285,14610,8653,19635,14640,17669,15189
134,19702,11065,5776,2296,15712,5973,19282,7687,13067,1950,18284,4299,610
135,15641,17776,11148,8754,1945,18660,12736,12876,9134,5136,5690,4689,17601
136,11236,19209,12206,1501,11220,17898,13916,10930,7808,8518,18985,17853,10797
137,7805,10918,620,15986,831,10770,8308,4676,1322,9995,17976,13820,14638
138,2549,9053,15901,17724,14359,2900,17412,6353,4893,1412,2642,13194,7886
139,13178,270,1867,5029,1774,3508,6150,2007,3592,7635,5961,13390,19727
140,10855,5243,3058,9205,14292,621,13929,7873,6698,9137,239,6121,10420
141,14153,17552,13106,2219,7487,7409,9207,2477,1820,5640,12888,17255,8297
142,3714,6825,16250,10133,12050,13375,9964,18656,9293,7868,13778,11685,12907
143,2794,3297,16010,2333,19864,5861,19259,5648,12581,4365,12096,5997,19863
144,7513,3475,2942,3026,12592,19051,6799,13580,5877,13686,11453,18043,12483
145,12790,15502,15844,738,183,17952,8722,10919,14450,5135,7355,16198,18390
146,9388,7668,14303,18274,6829,7815,12176,15686,4137,17300,6544,10773,3137
147,3463,8538,7959,15926,10799,15846,7598,7323,3324,782,14185,14618,12705
148,8226,12009,7096,3416,2232,15528,6567,5265,14588,6406,14505,7159,3130
149,13162,7458,15395,11838,4672,4824,8752,5774,18953,5003,18482,15601,10946
150,19037,15251,1306,13153,12605,10802,3589,12274,7800,648,14268,13578,4068
151,6504,413,19644,7135,7508,14249,5564,11280,3951,4900,1756,5525,4901
152,4457,19834,15775,14806,10946,12119,13096,18833,18284,5615,14718,8956,11577
153,10248,8973,1539,3941,5201,6058,16918,13572,8131,2212,2198,16068,11616
154,9599,12715,7258,1545,5274,18523,1071,4544,19609,9074,7445,5596,13904
155,3729,2256,11377,12434,9874,17387,18664,2006,18115,5373,10951,8936,8734
156,15809,5161,9227,18861,7372,12420,7674,14777,723,13906,13843,8248,16786
157,14065,290,15585,13214,12613,892,15109,12741,13362,17684,6962,13112,4651
158,10975,1192,3941,4380,15414,2915,12672,2654,6216,12345,17099,416,17714
159,5604,8510,18736,11435,6079,5642,1623,16576,15438,4727,8349,19663,683
160,7905,12894,17400,17455,8302,10020,11172,19741,12380,6099,12289,1284,6798
161,6258,14167,13237,12218,8609,9029,9486,13728,13548,2474,11057,3858,6606
162,12355,9490,18638,16421,7358,8817,9150,7911,5338,1422,6571,7504,994
163,1221,12918,295,5941,2319,16839,15288,14887,5431,13537,18423,17259,2299
164,12617,13600,17040,11328,637,340,7460,3624,4824,12054,18404,4185,10795
165,14016,19277,14367,16826,5607,17045,1410,5493,17629,17193,707,5555,16921
166,4725,9055,6303,7922,16460,14720,11263,1240,5960,8926,2300,10511,16910
167,10201,7614,1566,10985,983,12491,1001,1306,5291,5118,9507,7516,8192
168,11706,8381,5873,3265,15771,9121,2166,12088,14575,1878,5580,4375,15949
169,18787,996,7138,11786,8461,1824,3129,15325,11034,1569,5066,13919,9315
170,14583,654,8572,16049,9320,15176,10305,825,911,13156,19637,13140,6811
171,3342,19662,10919,9350,5748,11094,8787,14801,18552,11640,2564,15776,3797
172,7358,9867,18091,10958,15939,12093,14255,11747,18579,3505,15935,14772,9529
173,15273,9786,7374,16039,7460,6467,16082,3434,12020,12222,15774,19663,7905
174,19417,4946,19094,3630,10622,230,19174,12376,2381,1986,6071,7265,8146
175,17340,8099,1793,189,4525,14844,16199,17481,6009,11468,18170,3514,435
176,7339,1829,12718,9486,7062,2184,18726,17753,5513,13447,714,2986,19683
177,6015,14857,13586,4081,383,9726,6898,4372,16921,18232,15656,2872,3248
178,1307,16012,2225,15218,14759,11374,4687,1069,6997,6520,7581,3941,19899
179,9041,2288,3004,7208,7437,18824,16660,15706,1337,13097,15596,14365,11509
180,9769,17546,7973,9579,945,19333,12801,6281,7831,1491,13475,10652,2399
181,12686,10512,4561,17972,7557,14138,10173,17977,16684,18091,5311,16767,12245
182,299,16443,4877,15182,10298,6843,17190,5800,5076,3647,18902,7712,19235
183,13217,10979,3857,17287,11305,10854,17869,17253,7168,5295,11970,9926,7867
184,8052,14678,7587,7497,4111,11806,15253,18140,4415,1411,14681,16453,12316
185,6926,16036,11859,15378,5118,7350,5122,7682,8454,10728,15923,16275,6799
186,13905,6198,8876,4118,13998,19927,16971,14132,17528,11105,1992,12228,7625
187,6122,9667,7720,2259,14047,13889,17065,13739,5730,17622,12440,9620,12164
188,11542,1964,19160,7726,13506,11319,7959,5281,11693,14764,4792,19268,12902
189,9727,7160,8026,17051,14640,18138,10832,18952,1802,18104,19934,10670,1330
190,4124,15532,5566,9818,8205,969,9498,8743,13308,3795,16972,566,14418
191,9702,1279,11115,19581,17013,11322,10238,19540,9376,8091,9703,3309,16647
192,17510,9635,10472,15912,3542,756,13935,3940,6586,2388,8460,13749,17935
193,2976,202,1617,7565,18487,4105,4150,5233,5324,10350,13966,13199,12658
194,17257,9555,1404,19932,4187,15768,2439,13087,6411,16521,3232,14514,8844
195,19506,19630,7985,8299,972,3467,18094,19116,16139,14985,6276,7730,8507
196,13759,7239,12727,14101,18459,19695,2609,14077,18357,15136,1684,7360,13375
197,1209,12697,7126,9427,11777,4874,5379,9304,13384,10854,6713,3984,5348
198,4913,6941,9781,18924,12829,6906,7027,2730,19602,8887,876,3080,16830
199,8195,18711,4100,12576,6737,14924,5773,12755,13919,16114,11683,14358,3626
200,9661,10625,4228,14015,11848,7553,7607,8294,14529,211,14409,7440,11269
201,14640,3130,346,12158,644,9177,11876,4688,8960,839,15474,6500,792
202,19727,4018,1877,10869,9912,16934,3536,2547,9262,906,10216,13616,12127
203,17613,6682,11146,3033,7763,12150,1920,6013,12198,12240,5550,3060,18703
204,5521,15689,4139,563,673,7567,2290,17922,1221,11985,2643,1328,14916
205,13411,17563,2470,5332,10314,4698,4812,17203,8473,6004,18051,5488,2830
206,10383,18826,7349,12028,9758,15918,4162,15845,18045,17054,206,19589,2791
207,11312,16529,15417,17198,13631,18770,2890,3422,11702,17454,4810,3180,353
208,3993,8703,3554,13752,1863,5546,1301,19369,4685,17139,5774,9879,13357
209,12608,9454,18576,14172,1512,433,4099,4459,13212,1876,3065,3252,18512
210,2306,10843,2883,824,1207,7293,400,18352,1929,681,4940,13045,19991
211,10502,16800,8486,9237,282,2451,9766,217,1888,2223,11491,10259,4403
212,16443,695,2641,5750,11267,17782,3139,3804,8301,17701,3572,11670,11747
213,7504,9211,15197,19496,14874,17814,2181,776,18916,6040,17031,7152,2455
214,2001,18224,649,7169,5161,14400,2537,7048,7763,5912,11454,12662,18682
215,9711,18223,1550,3380,17213,13215,14504,17918,12181,944,14334,14845,15757
216,9811,17087,18752,7275,11529,3719,15639,10031,16091,17652,9864,18045,5456
217,6657,10548,16075,12410,8104,1942,1521,5258,729,19781,4824,7599,3182
218,19037,18182,3094,7332,12457,19797,16581,17718,13625,7738,11829,14093,5006
219,2859,12793,15717,12901,6367,19973,3698,7057,8381,2526,7028,12359,2172
220,14101,15776,7092,6387,12123,11126,2938,5080,4852,16316,5221,11232,3085
221,2280,9749,19773,14542,19675,14004,1094,19045,3335,9753,11687,19664,8689
222,916,10883,13852,505,19835,2218,14592,18956,12205,4064,1438,17257,1946
223,16617,4813,3936,17340,2917,15670,699,19593,8130,17597,5407,15162,6757
224,16854,17186,1370,9216,12853,9314,5470,18124,19184,18886,6550,17078,3922
225,5505,9968,1507,9161,12630,3742,135,18245,996,19603,7631,18958,242
226,5990,18262,18341,5081,15031,17901,1875,9331,16359,2899,5772,1122,6032
227,17559,8980,13620,10494,5946,7782,11904,5679,9761,3296,18975,18368,16382
228,5215,4014,9055,3324,11232,16860,9816,9722,13419,15295,16839,1420,4955
229,1368,6234,180,1045,18772,4646,12139,17425,13847,912,2677,10157,5484
230,16758,12226,6682,1439,11934,18669,16880,11475,1236,10650,955,12722,18285
231,1782,11029,16066,19871,14070,6045,682,120,6098,4216,8894,12285,3099
232,3537,10633,333,18746,5683,12562,17093,15953,6407,17920,17637,18270,18207
233,9170,6625,9661,4741,7302,12189,8756,12266,8393,8539,8304,11992,18601
234,8221,13389,10417,8591,11196,7948,9380,7849,6632,6066,927,16905,17298
235,11531,16429,5781,7405,6110,6235,11909,9002,796,16906,12657,9809,787
236,6041,12686,9136,801,18968,18799,18509,17481,19646,11324,18471,2382,1696
237,6718,12702,11695,16989,5666,14471,3796,14295,13970,18098,1353,13735,13728
238,10900,18595,9118,18597,16301,11415,7575,5973,11230,3214,16406,15664,6615
239,11959,9154,4280,16195,7343,14710,5137,14469,18805,17330,10048,1035,4698
240,13178,12153,15859,2575,5778,16386,2269,17767,17140,13682,11162,14997,760
241,10987,16122,1111,11708,5405,14385,3007,12831,14996,14679,12170,7748,6325
242,9034,10137,7586,5173,14206,1840,16269,8736,2215,18882,15096,3913,9346
243,6345,397,5761,8826,10447,2736,4312,4404,2797,13884,2416,12351,15387
244,18723,18146,5323,18562,19153,4329,11275,14212,537,15902,11217,15322,3310
245,9771,5280,7765,8253,12637,19792,15330,4857,706,11381,3612,3090,309
246,11249,5108,5012,11180,13107,1221,6415,5638,10182,2571,18818,142,19008
247,5879,13155,13134,16120,3563,15943,4515,6774,9910,10695,16991,2623,16419
248,8021,10270,16044,2306,1534,6032,300,17116,1608,11914,19803,13735,12780
249,13040,12707,12483,4405,3001,15346,15744,14083,11489,561,3786,3829,12822
250,4509,6596,16217,18121,10372,11173,5367,18169,6093,8762,4828,19843,17108
251,8422,3404,7425,19489,17486,6553,12714,13311,9967,18452,6706,8654,1348
252,18898,11735,4713,12910,17532,11746,15735,14353,468,12342,12451,12132,18970
253,17875,3170,8399,16869,11110,10876,6037,14589,3269,11742,17499,1635,15297
254,2896,9005,16704,8973,15524,10373,12901,3071,3911,12595,4127,18203,15887
255,4590,8734,9292,680,11429,4274,15794,15404,3640,17764,9152,16878,17694
256,1181,2453,3784,15313,13361,9399,15664,526,8817,7779,8078,12305,5229
257,15635,4338,2071,14540,5004,6066,17971,17989,12589,16139,11521,632,19938
258,7733,14211,4220,4274,1233,18854,1045,13074,13177,5636,2701,13038,4719
259,19247,3018,11108,3475,7185,9470,11935,19806,17408,14284,11583,15258,1718
260,10175,17269,4287,8210,9402,10292,9529,7458,19057,10504,16660,14179,16344
261,6992,7915,6880,6778,12299,9211,8218,15323,9195,5656,18098,19299,18612
262,5460,5300,8483,16523,7497,11388,7763,4287,9096,7319,8529,5584,9189
263,16098,19967,18591,3578,3036,19645,7156,8259,3991,19774,7698,11560,5883
264,10627,13450,19086,1488,1621,7316,19327,1460,3960,15881,9274,14563,16678
265,19264,1764,3257,17556,12958,12535,2495,14130,7298,17405,9735,11937,8268
266,12061,10665,2360,990,8847,4704,7992,15941,19545,19195,2320,5841,12492
267,16842,16900,5081,17602,18356,5021,8270,18317,395,5189,837,18412,11770
268,732,8277,15097,18644,16906,155,12168,17237,6668,16006,18922,14623,9194
269,12323,17595,6802,17450,777,13618,10474,12729,14704,12374,12089,6552,4549
270,18265,746,15638,7530,13191,3074,19892,8462,16249,15877,13964,5734,18380
271,14606,12213,1128,13628,17305,7067,15279,3108,8484,2028,4735,1080,4944
272,15813,10205,985,17493,9825,19593,236,17606,14279,17176,5952,5154,17691
273,13713,2349,5765,1649,9916,505,18456,5574,10988,7645,4004,12298,13048
274,2580,10907,14241,18093,9412,14869,2365,13217,17054,8506,14486,9309,11280
275,19427,17139,10828,17758,18827,7442,6484,5126,18469,12827,7570,12886,4429
276,3002,19902,2991,9335,19036,19267,19861,5582,13547,12847,12693,18989,14609
277,11407,17000,2769,882,19803,11536,11954,2466,4913,16525,8935,18289,2355
278,5401,4783,14789,3735,8005,19140,18696,13042,16378,9983,8433,3351,1051
279,16058,11418,2569,6276,14092,10159,7504,8719,8307,8009,19016,5626,8813
280,10205,17969,18511,12165,6125,17329,18003,6343,12648,537,19367,4858,7385
281,8112,5632,6794,7663,15881,2990,3916,13717,9120,1089,18602,9932,4078
282,14391,11843,15951,7267,6274,7244,10862,17133,8431,3014,12358,2889,7385
283,12426,8190,620,12119,15147,10629,15809,14431,18552,7205,11892,9574,18423
284,18178,16643,5061,17396,12981,838,15530,10314,9655,19034,19143,4402,2820
285,5015,3847,11217,12866,14424,16280,12387,15434,14951,4852,7278,13933,11921
286,3013,6652,9010,18761,18515,1182,19302,11792,19759,8853,9301,1973,3674
287,4458,12683,13218,1180,12070,5273,13923,9042,6490,8879,5692,3352,19695
288,12335,1623,5483,8960,14266,19803,6747,10223,7696,14326,11429,3637,1679
289,11574,13233,1082,5727,2658,15570,9819,19990,18736,15143,6927,14354,6061
290,10742,2322,7502,2965,14627,6993,9412,5173,10022,4941,366,5543,663
291,7850,1328,1532,19089,2454,15836,10597,19156,18629,14004,10445,2739,19321
292,10421,13631,9501,19051,2889,15514,11157,13026,6797,19582,3257,3885,1395
293,13382,4776,2059,13831,9190,9420,9887,140,11163,18248,4503,13303,8817
294,14816,15074,6140,12132,5114,10022,4348,8653,9867,4593,11470,5804,15842
295,14353,3019,9611,12800,12784,12835,14944,17846,10338,258,3245,13248,3306
296,1041,6334,13906,2795,3863,2794,13622,17073,5468,16882,8319,8691,13243
297,19797,1408,16803,4113,17690,17481,238,16421,19434,16063,4175,17242,11435
298,15874,16017,18738,6092,8866,680,10518,7443,9224,19430,16500,12232,14759
299,18024,19906,3914,8736,17232,13016,17133,17945,17062,10982,5437,18533,6244
300,9152,5009,10364,13764,16089,18579,10124,18525,9642,6209,15310,14583,9983
301,10740,3390,15434,3826,3608,6992,5767,18749,18192,16180,11113,6030,11737
302,1072,8615,19615,15002,17845,10196,5045,19560,5735,2788,12046,6553,3831
303,19880,11495,3070,16281,18553,10435,11295,14004,18309,5618,12713,1520,6945
304,1230,13976,1427,8358,11728,686,4553,8386,6690,10240,5003,15681,7499
305,7636,1435,15583,8172,14502,17282,11496,13775,13372,12678,17714,19049,15698
306,18219,16135,14371,3889,18601,18751,17640,5512,9891,18671,16785,9044,18769
307,13531,11349,16294,4703,1386,17205,4596,12888,18510,7481,18771,17654,17169
308,12166,16557,5985,6604,17316,14865,5097,15784,4471,1186,8413,11085,2172
309,1304,4981,17632,11893,3250,16048,12659,1220,18055,12795,11340,9081,19119
310,1866,1680,16244,9243,13674,9199,13983,15591,8776,5268,1402,7257,14075
311,13715,16989,5078,17016,3100,1430,13591,9835,7762,19270,5418,16669,18930
312,7800,12492,3583,1732,2914,12306,8896,6317,10867,8615,7154,16408,16259
313,11356,501,10040,7436,6111,5924,1867,682,1710,11733,3857,574,11797
314,1624,854,923,18884,4666,7910,4265,6443,18854,10015,1599,3841,19982
315,12992,18987,4208,3498,8753,12266,12374,2967,14286,5322,6778,5991,11305
316,6923,10378,13166,15417,5795,16335,14548,17902,9439,3006,13652,11075,8762
317,3648,3442,9946,2104,3961,15529,15442,1120,3555,6880,6558,9686,7686
318,4891,16815,19843,15863,6476,467,12321,4191,5202,9856,19048,855,1371
319,16985,7104,19063,12591,13230,12066,3838,7657,16581,9871,1721,7847,12822
320,16484,18709,12730,16967,14962,5210,5032,1322,6856,9437,16434,18245,13055
321,1550,17523,2791,2434,4780,18713,2704,14975,15168,7652,5064,8099,17558
322,3418,16553,7180,12531,12859,11964,448,613,8190,18214,2047,13619,13355
323,5865,4449,3585,1908,1620,5548,14129,3812,11358,3910,1058,3933,1654
324,3967,14810,999,17779,8946,3261,16818,8708,18788,3042,18452,16449,3016
325,4546,4741,4540,19079,3546,7700,19591,12584,5931,3402,11077,2372,17221
326,571,10988,11956,16666,9871,18760,6694,7138,7211,12811,10950,8247,13083
327,13484,15142,3511,18404,9844,4887,5026,7568,4234,2557,2107,3871,14478
328,207,9019,4509,15288,11018,9710,6667,3997,17749,13540,16982,4671,10818
329,7585,236,12566,783,6409,18350,8283,11428,5462,14399,1075,19667,15699
330,492,1791,8765,12247,17417,10063,2855,15250,7643,12582,16245,18211,17436
331,1110,11211,9237,9947,12530,18129,1408,929,8749,17674,15740,6833,10985
332,14558,11077,14463,18418,11004,4226,4473,7236,8444,10121,17944,11369,7318
333,14819,4195,10247,16768,4639,4665,9505,5145,15691,11905,13204,17676,8615
334,12199,12567,17496,7037,16386,15944,18698,11291,15085,10101,1975,2232,724
335,17100,12351,5476,18832,18971,2352,8831,19971,12215,14930,3680,13995,11537
336,4171,5751,5053,8612,2608,8362,15434,9680,9357,18499,9958,8567,15041
337,10615,14221,6585,18007,17962,9882,14627,7916,4767,17465,7339,15021,13617
338,6538,9679,19699,18245,2284,6601,1556,325,6220,18462,4267,12975,1601
339,4739,9323,2055,3932,18318,888,8390,3884,18961,10682,8813,5640,14016
340,121,2219,13344,11855,6233,16846,1917,6418,2055,18121,9731,10921,17667
341,12038,15539,4938,2262,7973,18115,15062,2013,19334,4041,19542,18644,9750
342,1722,2752,13630,18849,17207,2515,13632,15477,581,17524,1034,17247,15659
343,19692,13927,11683,15624,7115,4882,12325,2265,13624,15670,1401,11029,1981
