"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012"
40,18043,11157,8303,829,18296,10775,2092,7811,10530,7125,19175,8460
41,5456,1243,6469,16586,8178,4029,6619,4332,1260,19805,6875,5729
42,1893,12493,1980,17499,3907,6402,12976,12017,17321,12809,7200,15583
43,261,9059,19698,18887,13905,9556,19701,19805,5631,12530,14195,15385
44,11323,8042,8134,19738,16577,18929,11834,5385,9711,5273,7221,1002
45,4185,1616,10220,4880,19543,10401,7174,8568,15909,12743,3258,17167
46,1731,4770,18043,10087,8424,3949,18688,16410,7903,7630,17037,4305
47,6024,2627,2279,6349,11032,8993,3563,19427,11072,14671,8552,2625
48,8435,15423,1618,533,4709,7523,14675,15109,16503,6549,13229,9087
49,13734,2802,9154,15601,959,14796,19779,7955,9264,1507,11764,17714
50,8138,313,18175,2561,7377,3390,12990,6520,11787,15110,5462,16058
51,12367,11397,19912,18894,18321,3097,9170,17485,4120,10110,276,19068
52,5324,10700,16058,10269,10427,9812,9858,14025,2998,10765,8901,12670
53,9097,8097,7854,16337,4987,14115,9954,8419,6176,5577,657,1028
54,15676,8345,1339,9455,11538,3381,10493,1366,15291,19079,11312,12045
55,16053,12346,2630,9514,8543,2311,11033,12320,14082,18611,502,14819
56,18975,6450,6721,9514,5273,15571,4547,1119,9407,14011,18004,1405
57,13379,16196,8597,15115,15346,369,1802,16902,18560,17420,9751,18325
58,9089,12164,8048,7027,4463,15677,10948,16647,6059,631,1054,2517
59,10736,7362,10249,5319,11726,18050,8975,12818,16504,15603,11299,12567
60,6349,18236,7692,5549,17152,12791,12194,16584,10024,6504,10389,9965
61,3212,6589,2189,15392,7924,4321,8208,16063,17033,13739,10223,11102
62,13587,9188,6293,19750,2192,11170,5732,6166,11955,4045,761,3798
63,16410,954,7262,6116,13368,338,953,13514,17149,8238,18536,10506
64,2171,10133,2480,8466,7300,13682,2408,13492,5648,2092,2323,138
65,10708,15317,1737,3048,5330,13018,3664,17255,17579,19763,7964,9658
66,18282,10313,9727,10439,1011,6017,12707,15373,1839,18019,2903,2641
67,10239,8598,8959,13901,9212,1002,5422,12114,9786,3288,183,18366
68,13588,14185,19395,5609,630,2507,16974,15552,6132,5327,13139,902
69,2449,12321,13252,6766,17939,2987,6474,3368,6239,17734,4183,2279
70,913,17833,3738,19129,11149,13855,13036,13142,11674,8066,7427,4428
71,10014,5377,17377,6739,9721,2296,1255,10237,3880,10415,312,4605
72,17353,13781,9771,17031,17663,18351,13516,12150,5550,17965,6990,10380
73,2865,10565,285,10269,16193,7684,11828,10965,5158,13805,8942,4759
74,10815,10288,5964,16756,12146,7448,8783,12442,9254,15413,10900,13319
75,19074,1237,5408,12719,5427,4596,10980,18367,18316,10867,1356,147
76,10498,8428,10653,14613,15063,5869,6858,7337,7001,14426,7255,9964
77,8229,11590,5297,3379,2869,14793,9927,8756,2766,5038,18132,3940
78,5554,18116,10668,16834,2292,17285,10049,12501,15464,1534,19937,2443
79,17773,13796,1309,18179,16395,8295,19094,4127,4137,19934,10407,5458
80,13604,11139,8598,17027,18884,19292,174,12186,15191,11581,9744,15696
81,231,9063,5855,9470,9134,2954,6170,11645,4533,11588,9024,15598
82,19526,1199,6126,8078,16427,3752,4537,10224,12978,10968,18344,17846
83,512,13735,5475,17957,18044,14207,14732,8561,5339,7301,192,4099
84,11934,13654,8060,10867,7734,6020,19223,14280,10016,16849,13559,6699
85,16283,11240,6997,3654,1176,14292,12186,18966,17008,18170,12885,18970
86,17428,18032,1002,9376,17701,5653,15250,6283,160,5519,10707,7508
87,16440,3323,5917,5645,6386,17635,18006,1378,7411,10191,1887,1972
88,16347,5519,12355,15859,15762,3051,12957,10045,8846,6705,3958,5212
89,455,14840,3198,18145,19229,11336,7962,6305,19396,6292,16400,6445
90,513,12672,11222,3361,17555,13249,12710,11401,2184,11032,16600,3845
91,8465,7495,13421,674,1301,5898,3560,4928,8993,1307,15604,1190
92,14667,4295,14108,17266,260,11590,6756,14703,9429,3707,19412,19959
93,14579,604,13353,1777,2310,8767,14375,506,18305,14682,7504,12249
94,17274,5618,11339,3680,7161,7955,1502,803,999,12076,1293,9703
95,14108,943,523,14076,15489,147,11986,5664,17708,5407,18904,13631
96,12612,14884,16400,10612,4792,1044,15109,17863,4207,12415,15271,18289
97,14705,17871,11475,16741,12151,5442,16386,6887,19822,19325,16991,4940
98,1401,8651,8896,14307,19815,15886,17853,10579,9985,10797,12845,11143
99,13841,7213,6903,8473,2092,4730,11980,9072,7657,3287,16630,2166
100,14175,19720,16423,11740,12756,1604,2182,8405,19801,3537,6885,654
101,16607,960,11869,10549,6032,14307,8465,7463,6214,5647,11867,10534
102,2693,9094,337,3666,8749,18438,4413,13751,18920,15317,8321,2927
103,9550,17410,5557,6915,10991,6522,16771,15279,285,8976,7565,11431
104,11856,2020,13831,7080,1859,2306,12865,3214,15560,10219,9158,18894
105,12648,7479,13271,1811,2825,8057,16491,17671,6553,7613,9708,5988
106,15100,747,8439,1562,18347,6006,11282,8258,5950,4068,18469,18513
107,1209,13824,5234,817,10751,6570,19981,12665,155,18158,7022,5790
108,8442,6058,1974,13021,6757,16366,13370,1409,19189,14698,15766,8426
109,6965,15983,3650,6480,4603,16951,15629,11039,5322,7760,5984,2630
110,19290,14754,15101,11237,15543,16740,3875,4037,7042,1239,16774,2301
111,9314,15097,14719,2437,15582,12166,16496,10842,9617,17110,13577,16905
112,18361,8549,13819,9557,14827,10635,2220,18696,11871,2308,9944,8424
113,1556,1272,4601,11813,5519,16033,2340,12635,19809,13305,18183,10297
114,10881,10339,7119,4378,12677,17075,19613,13038,18191,18651,4698,13243
115,9824,14556,13190,15322,19796,9599,15127,5005,616,12098,5968,14637
116,11839,6099,17931,12404,7312,18054,14841,4050,10777,16623,7554,15237
117,13980,9761,4029,1009,10592,1780,206,1896,13993,18598,15859,8326
118,5363,12715,10798,17015,3469,9213,2410,2858,6772,15714,14243,4332
119,12533,12815,9481,11640,9524,16088,2718,8330,5489,11122,10313,2699
120,4361,1190,10499,839,14281,15060,569,19977,11292,12284,5467,2883
121,11184,4508,14622,10376,14815,4612,11314,2763,5451,19651,6397,5610
122,6743,16493,4311,18668,10428,7455,12682,18558,13107,14480,19141,15093
123,2661,5005,11909,10355,3884,18724,3138,1655,15302,9641,13527,9142
124,3424,2894,13939,13906,9939,4112,19695,17375,11572,14554,5516,4054
125,19421,5985,16457,7231,6031,7803,7638,3809,9677,10586,1711,11762
126,11112,11119,8578,2184,14954,14092,17736,5836,4653,5241,17611,15362
127,3183,4841,7417,16844,423,17714,7519,14113,14818,4088,3347,11286
128,10503,3297,8930,15308,18799,11823,6101,15393,18093,8929,9109,7764
129,16256,13925,8225,3013,4704,1612,1187,1850,559,11939,9489,2365
130,8501,19302,19331,2074,13464,1857,6896,677,18510,16339,19698,888
131,13262,7613,17410,15719,9953,12936,3207,19840,14431,2368,15855,12357
132,3846,18285,15222,18146,5625,5023,3422,3846,4554,14853,4928,7341
133,1086,3108,16686,14514,5226,10221,6880,2691,13097,5882,4470,11311
134,19767,14700,8428,11964,941,10774,19731,10735,13617,8663,5100,627
135,10271,11160,17359,19194,5226,8281,7440,5997,3339,9096,9293,17192
136,5997,13072,15835,3961,7025,3452,11998,7776,9465,2063,19777,8956
137,18232,3514,11653,18036,5524,15065,11175,16360,15469,18547,11634,8200
138,6258,14769,16980,3938,17533,7289,6310,11961,19730,5665,17299,1021
139,481,16280,3385,5636,18017,17709,15723,9505,13062,14715,4526,12446
140,2982,2675,6836,12296,15676,14520,13710,8921,1593,725,7421,5125
141,18511,3968,5157,14866,2622,16904,5816,19153,10992,5931,1357,18841
142,3480,4836,7285,1605,18460,18688,5036,18818,8939,4269,7828,1002
143,8136,16638,14716,10199,9510,13201,5577,13945,546,160,14745,13173
144,16702,17218,8372,13817,17843,15700,15396,2961,11530,4832,12166,14974
145,13572,2781,6984,7011,16522,1419,5673,12123,9210,11805,17934,8413
146,11768,10369,16442,11095,9821,15859,9741,17400,4174,9465,16483,13168
147,15860,12240,7609,8053,13429,3015,17704,4621,18857,7801,9590,3906
148,18171,5238,10609,14589,9480,15188,12080,6421,16194,15810,8731,6392
149,2896,11400,10698,4195,350,7405,6898,8637,13552,12883,2034,4427
150,9969,9534,14886,18030,11794,11111,12270,11173,4537,10047,2812,11126
151,16866,3045,14213,11060,3835,17777,601,18552,4945,2776,13371,17883
152,17667,1620,6719,14719,11253,15165,12924,19400,19549,16552,9111,19128
153,8841,8037,7141,2933,10529,2891,2148,9425,8511,8479,19564,16498
154,1452,18512,6661,1639,9833,14169,13304,12005,19161,9965,15657,2504
155,12917,227,14459,16875,13889,9847,9610,12434,12684,2898,9289,5026
156,6309,10039,19208,6966,11425,10467,2377,1099,6045,6486,7316,17096
157,1090,5773,8307,7880,15499,19926,8097,18004,11648,10882,6281,19801
158,13710,19006,17462,5377,2653,3725,11534,8450,13855,18663,7274,12194
159,12149,13360,16859,4288,3042,17160,12821,5025,1266,5673,7151,6593
160,6294,13599,8469,12288,9286,4420,12466,15802,810,4637,16268,11132
161,1188,4420,619,9670,7701,9878,10092,16358,7806,10783,5700,1897
162,9342,2986,18180,10955,904,18988,17958,2660,16601,694,10347,18609
163,1151,3302,226,3431,14602,19643,18372,781,2654,14373,2475,8639
164,4920,12018,8193,8074,14244,2091,6687,17488,5076,5124,1417,7038
165,8853,2998,3904,6098,10482,115,2153,1630,6006,11408,6550,4165
166,2187,16937,17550,15710,11745,712,14805,5805,7664,18655,10513,1536
167,7759,13486,11767,2557,4017,5420,1238,1102,9463,7468,15750,5003
168,15098,9489,1821,203,2197,13575,9021,10168,5345,15287,13092,12292
169,8209,10190,2975,4430,10546,2128,602,8970,12295,4853,19948,18738
170,11895,2342,4221,12299,16076,3130,12997,18438,14897,3206,10696,16183
171,5149,14888,13333,10396,2177,3205,14934,2087,7309,7728,19949,14215
172,15796,10969,18759,7648,154,12740,6926,14484,17122,9169,669,11637
173,8787,17134,12061,6646,19048,2376,15472,11012,8740,19397,15708,12259
174,5855,10684,9938,18337,2461,17509,13348,9725,7505,13832,10247,19359
175,19304,5932,7860,1735,19310,16745,8087,9507,4972,4422,5977,18796
176,14595,10988,3633,3806,4381,17983,6666,19544,2449,19985,5738,17024
177,687,1232,3955,7232,16916,16391,1576,1085,17160,8841,487,16186
178,9596,4634,1649,11494,19902,7462,1688,1581,12843,611,18164,1419
179,17960,2892,12994,16934,10873,14556,12161,6619,107,7034,3592,10152
180,141,7264,6357,8120,5560,3425,15871,18809,9187,18276,7690,11686
181,648,3453,8870,9071,17855,5088,7309,3204,9799,10610,9462,17590
182,1692,4688,9612,1939,10126,18481,8445,799,16520,12698,9112,3847
183,19202,12227,19261,2314,7734,2832,5196,14808,6193,2453,10787,10526
184,12123,2080,6193,7929,12171,2353,377,4861,13380,11323,9597,1687
185,7909,12921,18893,11045,6600,5195,10684,7116,19466,331,10614,11207
186,5455,2970,3682,9205,18127,13058,15730,2122,1971,13476,4232,16999
187,11483,17838,5916,13945,17623,9213,3614,16284,7337,17646,16775,2736
188,16284,10799,17181,7445,18279,7473,5906,13455,15181,10883,8423,19608
189,6761,16015,9145,6175,3431,16305,2088,1324,2008,14123,17643,19733
190,10032,13771,279,8704,1337,6333,9333,9486,3783,6170,9046,133
191,11144,17350,7686,4660,15247,640,12209,8707,18825,14588,10138,16887
192,19585,7256,12124,4858,3094,13983,13009,325,5607,1128,18609,11966
193,11769,19632,15753,17218,209,11820,1675,5458,4817,14238,7453,17722
194,13915,15041,8416,4957,16303,9211,14317,6016,11399,1032,3990,8022
195,18386,16786,17045,8222,13386,19058,7217,9108,10750,9508,19046,3996
196,16343,15966,2627,3733,3934,7313,10850,15553,8279,10010,2447,16392
197,9488,8864,13418,16828,12977,3756,8177,10102,7597,9346,3386,14255
198,19593,10071,14757,767,7868,15388,11963,19674,2531,3173,13313,4278
199,10288,10239,3881,4982,14680,8370,5839,10230,10730,11325,8411,17460
200,18565,9269,9604,15574,8853,14512,17188,15092,12047,19152,12906,12196
201,5150,5044,16674,6118,11441,4929,8473,7071,9731,17014,15981,6962
202,9980,18882,5567,4338,2100,1071,17470,18396,994,13774,2667,10479
203,14667,5027,4705,3214,4999,2729,8899,2933,13297,15541,6618,5948
204,14388,13364,2052,18813,7536,623,17371,19741,19647,16085,4423,1416
205,5427,18441,17326,9525,3506,4572,13879,2097,18664,16948,3223,1232
206,8423,14482,8998,5192,5279,15012,9766,1474,7371,11761,3318,15902
207,19697,9998,8975,18084,14487,11953,13332,3240,12269,18428,11044,17173
208,11541,11296,3628,12276,14675,999,10259,9213,11893,12564,10047,12184
209,14407,1177,11670,14157,6568,9012,12961,17912,7306,6945,6196,14350
210,18259,12196,2546,15909,13163,2824,12340,17946,2561,10040,7310,9995
211,3106,19314,9624,6871,16825,13576,3142,8269,11389,1916,17625,5201
212,5747,3223,11468,546,1678,9598,9791,19534,19823,16329,18203,7681
213,8248,10882,5739,11317,11406,887,9598,2550,3041,16517,19059,9933
214,16683,16913,13131,7084,18474,17931,6333,2378,17262,5236,9673,12279
215,9008,7764,16520,19862,5002,14309,5116,1021,13522,12290,11302,6643
216,8197,7349,9663,4868,16514,3648,6265,418,2963,2565,2131,8431
217,3974,124,5024,6192,18887,16939,15355,17612,17384,11516,13921,1651
218,14555,423,8731,8484,2574,1007,14737,8295,10298,9308,9304,1954
219,953,15183,108,12403,19892,10566,4246,8958,9070,16887,17520,9144
220,19255,9924,976,4192,10299,5028,11144,5238,16001,6396,10973,17693
221,1568,16102,687,15462,5156,18883,2100,2457,14648,9013,18723,7468
222,3404,6317,10436,17843,585,17521,12673,1222,2106,8827,8992,9301
223,19705,1778,1376,5934,7845,13435,2862,1835,8260,3539,17705,6353
224,4338,6684,11072,176,18955,14319,15468,12235,12943,17130,11525,15262
225,938,19881,3344,7159,3209,1425,6133,16756,11186,17185,17565,3614
226,4028,5736,19791,10430,8936,16695,18891,9297,2146,289,4539,2162
227,11728,5427,13783,11082,15216,6981,13680,5760,18435,623,10752,287
228,907,16437,11866,14509,18055,3990,19077,9418,14000,19907,2688,3637
229,19387,15594,13280,17221,16115,6421,16614,732,7581,17474,361,4112
230,16487,17115,6840,2521,7061,10551,17713,7757,16946,12009,9092,7666
231,17190,768,16662,11460,18679,17310,18195,9295,10626,18316,13944,18896
232,16558,843,2338,1367,12143,9613,19807,6797,8922,5718,8638,15913
233,7815,14460,3914,11257,17143,14357,3176,5067,5901,9437,16057,13296
234,17627,16746,1097,13586,8074,225,4552,6366,2869,11268,18985,10424
235,8969,220,12307,12589,1088,7244,6444,5546,13340,11454,17580,16184
236,9511,14125,7804,5279,8667,6225,14617,17354,16520,1378,15272,3769
237,11850,18267,12623,8846,2587,18238,1652,8770,18803,2812,15878,18947
238,19697,12169,4819,578,15020,14054,14109,8605,13574,475,6048,13559
239,19069,19086,14184,19694,2533,14718,10852,11003,19133,9945,17143,18101
240,5425,3743,8064,11977,5264,6077,12505,6840,2995,7170,294,1641
241,12944,16579,16149,14022,3060,3260,9513,13416,9025,2920,19973,6683
242,9040,11737,1021,11571,15873,17517,14456,18862,2455,10110,9578,2330
243,3681,18273,10988,19840,9725,9256,16395,1980,2300,18747,4040,6539
244,1373,1992,18786,15875,437,17495,3258,11013,9057,2004,18213,18557
245,4878,8031,10006,10989,4452,3139,687,256,19228,15041,10753,713
246,19141,19461,18880,5921,1627,18096,11429,1234,3627,10348,19285,1216
247,9909,3100,13053,4494,7234,15558,10684,410,19221,19587,7487,3162
248,18605,12444,11478,5876,334,2897,2665,9743,10443,17131,3922,18945
249,16273,10277,5096,1022,2336,19175,12398,17533,16662,11142,6743,14045
250,1617,12356,18958,8653,4752,2058,14876,12500,15576,15734,15726,15355
251,10718,3499,10079,17871,12870,12314,8358,2730,457,14625,9723,8170
252,537,1007,14657,3422,9165,6897,10716,17883,10326,19598,8564,4706
253,9067,18075,16572,15557,6567,6524,17488,3111,10241,2688,10181,12159
254,11745,1991,7087,9271,16529,2831,7220,11003,766,1884,3075,17657
255,10279,7281,18093,17822,13458,15405,3054,244,17281,444,11010,4476
256,7101,8854,11056,1391,5713,16454,15748,14013,16146,7821,8904,18287
257,14622,11094,11619,2396,14351,1078,11183,16289,12919,4520,18901,19697
258,8398,12997,12310,2264,12201,9762,8530,8150,12569,1163,11291,15713
259,4245,14465,7117,15190,18578,19331,242,19014,10508,17476,12617,11142
260,12740,12662,380,16771,4693,18299,638,6093,18762,13384,5528,1134
261,16118,4156,4615,9614,5545,2309,1781,4567,17167,11267,14697,1712
262,7704,8472,11554,9221,9652,17781,13819,3492,5610,9807,9695,11938
263,18340,2650,10340,18736,2004,1451,6602,14934,11681,3150,1105,19109
264,6523,10626,11397,9044,16296,2063,11300,13754,17319,9401,3974,2060
265,377,19627,10109,17890,3477,5528,4065,12287,7984,10140,10108,3835
266,15195,18070,13236,9767,8349,10780,14635,3268,9756,6842,4535,6395
267,1716,11120,3383,18542,8912,17482,2741,15775,426,17266,6804,9737
268,13545,6398,12391,10132,15484,2889,7133,11849,9889,10287,567,15300
269,1135,1148,3989,3601,4454,17546,326,10546,9352,10852,4874,16811
270,1009,15099,14466,4878,419,420,19194,14329,7639,2636,11225,5712
271,13192,6701,4701,2797,2688,8688,16017,2307,3460,13890,3201,17924
272,14943,8373,5190,8517,7793,16527,19778,3584,11452,14637,11263,5477
273,3160,7326,16255,10862,10775,8339,5200,17083,12932,14147,15454,1217
274,14268,5605,13032,7853,4026,1542,13395,16793,13500,10851,17705,9988
275,5784,15442,1601,9138,6722,3451,916,14314,18551,9413,18309,14866
276,12330,2497,3299,7248,9688,10914,3292,8640,14646,16993,9596,18873
277,16488,13311,18341,6097,2399,3897,5410,2027,2940,18511,16099,8777
278,2891,649,17368,8023,15376,2624,6361,19901,12227,9588,5653,8431
279,10470,13488,13337,1150,13831,12842,19182,5704,2417,16639,18880,6410
280,16462,17395,9017,3023,16031,2653,16091,10901,17877,2025,9093,974
281,6493,16702,14107,18686,7804,11386,18693,7292,17673,2600,9091,1756
282,4655,1220,15368,1534,7342,8846,14339,2030,13135,8107,11921,13520
283,702,6343,9188,18976,10909,14587,14070,9662,16918,12753,6782,19020
284,12357,18090,8442,12112,7392,11702,10773,2136,16395,17439,15729,18158
285,9799,17978,13304,10117,15317,5035,9485,10808,1181,4505,1012,12961
286,11920,18170,7907,15701,6675,8695,19804,3087,12849,8158,15370,4857
287,12184,5950,9421,7944,12947,16132,167,392,16466,11583,2718,1801
288,9400,13427,19632,14404,13731,11543,14036,866,2899,16389,19413,5998
289,5562,15296,11080,10299,352,11211,9798,17195,9853,10420,6990,5430
290,13555,5510,13878,12643,1859,4017,18153,1272,1844,1001,16618,9372
291,18974,17245,16723,9955,11989,6830,10821,363,736,9907,406,4057
292,7826,4042,19903,10851,2932,11110,13393,215,16740,2414,7955,18346
293,4599,11082,2221,17413,14041,1061,2651,16353,4577,17549,16814,6054
294,6340,12409,7175,5380,9396,6555,5412,11821,17999,1751,5552,6794
295,2016,7328,5651,6672,19071,15523,3959,14454,16296,18762,17100,19886
296,12423,8026,5808,281,2692,5260,5255,8049,8440,10776,12618,15888
297,6382,12203,13945,2637,11659,6008,11176,3645,10094,6144,14488,16110
298,18974,16769,14425,16869,6172,15212,19574,2984,926,8122,10424,16737
299,17046,16731,2041,8104,14507,2519,5264,19757,7487,7263,8329,19058
300,1304,3076,2481,518,13678,7822,5316,1643,4884,1094,9767,13982
301,14404,6742,12473,19056,4477,6339,11673,18692,6859,7589,10914,8974
302,18138,18959,9383,4385,9201,6934,8547,7837,12667,18035,8856,18307
303,6776,19773,3957,6777,7100,12292,3061,13921,8316,14211,17108,3870
304,13241,14241,8551,4084,16527,4485,18063,15722,17043,3348,7568,6256
305,321,13958,8690,9685,15252,7632,3105,8666,15910,4974,10064,5775
306,6384,1735,17530,6583,15478,12054,14880,4769,19237,1006,103,948
307,14952,12483,8521,17473,8452,15786,7945,17248,11226,17920,12484,18146
308,11486,17226,8997,4008,4643,7301,17447,15333,8511,9352,2019,13956
309,289,6084,11762,6997,11881,8013,10836,541,6661,3649,3501,1578
310,8727,11117,15254,11237,11066,3675,3694,11720,17701,3868,17790,7557
311,3975,15456,8088,14880,11273,723,10362,1180,4847,7954,11670,17442
312,15144,8832,1693,19842,2087,17662,13382,3475,18459,17314,10183,11444
313,1469,10532,2900,10234,18784,17234,8625,1638,10045,9230,5772,8886
314,9155,15637,18576,1534,10490,12812,9828,9966,2462,5657,960,14091
315,4877,17963,5786,3874,1335,1679,462,19358,12312,17164,19608,15433
316,19795,19842,11626,1768,2024,14783,9605,10053,4600,9223,2891,598
317,15085,16206,14955,14161,2802,14591,10067,12147,7769,15109,2996,14788
318,5679,6922,4917,18895,13012,12165,13008,11582,2438,11983,5909,922
319,16661,9525,15058,3004,3694,17474,10978,4430,8599,1415,19660,1257
320,8439,5048,14965,6915,8732,5456,19683,18647,3104,18543,7139,13008
321,5602,9777,17268,18977,9248,15472,13418,7186,19931,16492,2322,9837
322,18394,10391,2475,11331,2726,7215,9992,16910,17444,10964,1085,10404
323,13757,8526,8095,7510,19542,14276,7627,1438,16566,7462,9542,4983
324,4939,4904,815,135,7640,14523,5433,10878,8592,5987,7897,4068
325,10431,11441,8562,5601,18734,11493,14463,12720,2345,10125,8524,16536
326,6980,18288,164,8052,666,9738,17083,19447,2341,11951,9258,3003
327,10426,2718,15797,5960,9276,2936,3156,18198,5821,13240,18944,3997
328,18364,8640,19901,6367,9048,15998,10891,10821,8209,5319,7692,17475
329,17956,4601,14997,1356,12286,15968,12786,14354,1057,14411,17327,13632
330,17021,5452,8336,5878,14894,12010,8560,12906,4776,17797,10992,15702
331,16853,5544,14925,928,5301,3141,6915,13501,18073,18008,14480,5312
332,17971,14122,18457,19713,18415,11372,1678,5659,14293,295,5674,18738
333,15732,15806,9091,17663,16634,8023,11271,7680,3283,15266,19172,13902
334,8179,4260,13452,2322,866,5928,15651,3050,14720,13843,9676,12239
335,17679,8201,18977,19046,12162,17593,11237,17702,19020,7084,3255,225
336,5158,17570,10110,10130,7023,6403,8021,16826,14728,3606,3417,8819
337,12065,5878,19837,10888,13311,2619,4996,18813,3171,11834,4620,3693
338,14539,8391,15856,17460,7778,17186,18649,18004,15019,15582,5991,16466
339,9648,13468,18137,12672,14356,4521,14409,1361,2714,10438,12950,9074
340,19512,18724,7681,12592,18813,15337,16479,10927,5240,11654,8263,9692
341,8389,11896,19189,13026,5976,16034,14472,6250,13789,16175,12766,4560
342,10929,7938,19517,19433,12117,15567,11074,6917,11260,17430,3354,14540
343,12841,3680,3594,7524,12326,10479,7142,13575,15051,7031,3139,1345
344,12210,8313,16383,1152,10446,10499,6717,10655,701,18618,19803,5610
345,16502,9844,8511,17604,961,4522,1314,18270,16423,7423,1786,3289
346,9131,11247,18356,8137,7251,17270,16205,18071,12303,13913,11186,15873
347,5344,1261,15060,5249,1132,4343,6483,11861,11989,1334,14261,3436
348,17345,11864,15130,1666,14538,13364,19224,15348,7542,7454,3878,12539
349,14811,13415,5559,8438,13150,17815,4558,17013,5268,18862,4885,15736
350,17326,999,12264,2575,11749,447,7934,11902,14407,2031,19300,16470
351,8972,7669,8420,12182,6620,12255,17886,14970,482,9557,11973,11590
352,907,11756,18627,9454,175,881,19444,19128,1232,19738,4156,16990
353,19842,8187,5201,327,9677,18071,1665,13347,325,11692,8170,6151
354,7272,6370,18843,17051,7650,16883,741,14694,8939,7717,3560,19978
355,3279,12320,6699,3110,10403,12493,13670,1895,13500,18195,5238,19291
356,9903,18926,5789,12762,7719,1252,1365,4642,10661,11889,16940,15670
357,11698,1023,4366,8453,775,6171,17772,6353,6328,17983,3924,13735
358,10153,4947,7137,10403,2336,1485,1675,11855,13224,8583,4605,2760
359,12575,19248,930,2446,2656,252,7476,6708,17338,19665,14300,4330
360,13691,3166,1537,2509,9493,9602,11747,7451,1390,10865,4188,2489
361,2556,5109,18879,6658,14793,7726,12367,19534,10800,2142,18623,1398
362,4689,18756,2080,13055,17171,5710,9245,5768,17688,15033,8679,3698
363,9569,13765,19939,14950,1174,13726,11463,8150,13595,1693,3129,2668
364,9091,4283,9936,11347,15877,12242,11555,17394,4970,10568,14500,15446
365,15589,11788,17943,18889,19682,17685,12911,12819,10937,5950,9085,8998
366,4086,2574,17993,1558,7795,11498,18203,1342,5983,17861,5947,14506
367,7353,6148,12278,17088,13154,5487,16560,8958,19900,18189,7681,3369
368,7384,3938,420,16458,12529,12038,2953,12569,3560,5464,985,18126
369,8620,16380,14596,4661,5530,9417,513,19458,17280,18388,17088,3447
370,10715,17137,9322,19686,1231,17981,11088,13960,1054,18617,119,6622
