"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016"
60,2796,2514,11413,12276,11902,11075,923,13778,19397,11532,2117,3329,4384,1660,14065,14844
61,16981,15014,18560,13496,11557,3173,6069,6032,12060,14764,13728,17597,8782,4426,15331,3754
62,16408,5300,15163,14082,18581,7094,10013,733,240,10919,528,18848,12469,14059,15387,3493
63,12359,703,19837,13924,8206,17423,18861,3070,11750,16198,1629,9994,3805,16400,13651,19859
64,8825,14072,16145,19061,10658,18093,13352,8121,10203,13658,554,18292,14292,9811,18680,18422
65,16873,14893,13752,15559,13508,16441,14653,16245,15669,13930,3643,4332,3135,174,18858,15431
66,7192,16793,11441,2064,2915,17377,6452,10226,7414,13816,1883,15486,6174,2562,10361,8371
67,3210,19218,19748,9478,9987,2020,8194,18047,15544,3645,10302,18700,2476,3795,13091,1149
68,13719,6610,18347,13046,7012,16888,4123,5760,8003,1276,6563,8439,14463,1009,9639,9808
69,8157,3855,2189,9418,1608,17560,10727,10125,8004,8185,13924,10402,14199,10003,7240,2671
70,19100,459,8662,18032,7286,382,8259,18153,15106,419,11863,15461,12116,16711,7980,18566
71,139,6521,6605,4215,5058,19005,9712,4933,10196,11864,8054,1637,4252,15273,12350,14516
72,7584,1888,19301,15539,6947,9215,2373,16095,10970,1856,10929,15649,15119,18795,18880,10351
73,2966,5836,13527,10634,16758,11226,13240,15278,17678,2037,8380,12488,1109,17581,11953,5753
74,17310,8826,5054,19975,2573,1618,9649,895,2308,7500,16633,3617,6062,14137,17191,8176
75,10147,8655,175,7712,14809,18117,16775,9527,19946,7838,15044,6250,6079,9663,9003,2923
76,5997,11138,2443,9318,11864,2830,17039,15090,587,10399,3860,7760,19765,13458,1848,7377
77,10656,3860,2760,6275,19412,3995,299,18285,3250,2830,625,6652,14645,9969,3418,6817
78,14866,4465,2833,17653,16803,14424,2990,15224,5495,9734,2735,11104,12071,7172,16168,3509
79,6305,10064,6040,329,8319,15651,15683,14139,1197,4972,193,9901,14531,7056,18469,3099
80,4957,11609,3976,12754,11547,2739,1655,1730,16628,19457,13697,17747,5486,19506,17699,9389
81,6190,7487,14120,7333,10961,1456,19106,18186,18080,8689,13542,13912,5801,16778,7673,19056
82,16389,12463,8941,19182,9482,17522,18070,12376,2151,665,13172,12332,14122,6041,11435,18179
83,15388,2086,2969,15086,18441,11231,683,16046,6694,19516,12116,9393,14711,7632,6804,10498
84,2213,13679,9209,4143,1166,1941,3424,4685,5378,4899,19707,12720,17525,7220,1551,8224
85,10579,11960,14565,6522,11746,8153,13740,1613,13656,8930,16849,3364,4078,18519,11959,16275
86,222,9429,17944,19798,10260,5672,14417,7477,16227,12215,5033,17055,19699,10379,9297,12203
87,9598,17850,12050,19047,17127,9825,13733,6425,10963,1582,6331,4450,6380,3072,3274,17014
88,19961,8696,5713,5547,18386,4295,13002,11310,15216,8621,15029,18967,4319,361,10662,2017
89,1920,14797,4522,2235,5206,16873,12016,7549,3263,19563,6275,16663,9644,8736,11640,15839
90,13921,5075,5636,6787,10713,10534,10552,17157,15505,17153,3409,11204,18756,15802,16048,9807
91,4692,7493,13172,1269,3768,3209,6203,1018,16617,4407,2287,11413,12070,12575,9186,14105
92,1678,17336,2335,10451,5758,5347,18578,3896,19050,14945,10204,17981,8503,2046,5823,12394
93,4707,1636,11324,4871,16264,11219,1022,10592,9675,8787,17053,2735,2884,9043,11760,782
94,11687,1959,331,12958,2471,9794,5948,4097,12234,8537,1167,2508,14893,2740,3810,538
95,3172,19226,7547,6352,5400,10966,10960,8158,19960,8388,19762,12561,17551,16243,7643,1840
96,4156,15576,14961,11035,12957,8263,18223,10212,7992,16284,10280,8797,10815,8706,16752,7393
97,6960,13822,1899,9742,14600,6621,11141,11960,10622,11498,12264,19415,18912,3092,18179,4381
98,13931,1493,16040,16244,11098,7978,19901,10596,3203,12241,704,12412,910,13656,6550,3386
99,9920,16641,11066,19120,2622,17364,9525,5826,508,6053,9873,7385,4132,11907,6444,11938
100,4049,1395,12045,12786,484,15013,14592,15497,19439,16142,9127,2040,8801,17188,13246,5375
101,2746,16564,18574,11042,18718,12215,18185,9702,3227,7992,5256,14859,6538,15929,11971,5052
102,635,9483,19292,6912,8946,11706,11603,1336,7689,18884,14360,7113,13654,4164,5267,19055
103,14559,6652,14737,19057,5759,14590,17992,18608,17539,9972,10167,17861,18757,17927,153,4334
104,19476,15897,4798,11111,855,7762,14910,8868,14025,1672,12675,5644,696,9946,19302,11853
105,14495,11665,11950,11748,6502,15071,6047,13046,12498,4751,4257,1250,5893,4055,9649,14824
106,16488,5869,3884,18926,10976,14535,1758,2419,6676,14181,16309,6785,10401,13830,9072,1317
107,12295,8375,17576,1004,10143,12242,8950,127,15624,7261,19789,13680,17491,6409,17242,1457
108,10435,10681,17380,16207,942,14136,9856,18073,3603,1950,14030,15718,14873,17629,9812,5179
109,15118,274,3346,5446,13465,6092,1387,3082,19547,992,9715,6059,1738,19930,10570,12050
110,7178,16554,8463,18002,18348,8278,18132,17507,9870,9722,494,13317,4450,2691,18362,2109
111,19687,5175,4966,12720,1874,8005,4209,18219,8630,6170,7105,14545,18258,17789,12898,16972
112,8208,10707,9051,18071,18793,3257,18116,17855,15200,16458,10217,4327,9276,2049,6793,1994
113,12170,15489,3391,12891,4649,3564,3429,9267,16001,11420,19424,16708,18217,9377,17173,18990
114,13516,18314,7289,13479,14388,5958,6102,4365,19290,14849,16954,5052,16423,540,4649,7279
115,509,18453,14046,8447,18231,18334,3930,244,19468,6642,2467,19120,16365,7293,3434,2462
116,1201,6523,7812,13350,18778,3334,2486,8853,10187,3206,3020,16226,9189,2386,9932,9890
117,7324,5264,1927,8952,4432,9725,17021,16872,8966,5912,7868,3512,7565,10602,18683,12746
118,12675,3159,18538,3100,19846,391,12343,16232,1269,9539,14777,16182,19197,8584,10588,6317
119,14743,15027,9232,8622,18705,8945,16015,16406,5225,7501,7637,14815,3362,4545,10454,8052
120,10034,16696,11869,4052,9005,18208,16442,16809,1573,10897,8262,10454,4618,18388,7623,7297
121,4084,13732,9987,253,7924,14393,3948,11298,13013,4845,10065,11321,13993,15733,1251,3037
122,5567,14519,3990,4534,4555,9342,17011,19409,1595,18719,7246,15267,4626,16222,9019,11811
123,18453,8540,16757,4161,1807,17982,17838,2984,16613,12318,15977,4326,1986,15279,1971,15540
124,15624,998,355,12028,1307,11497,9450,6037,11254,13482,7913,16793,4646,10464,10725,14722
125,18055,18993,11350,11112,19400,12345,5217,14080,1098,1277,5072,2940,14686,6258,4439,7776
126,12439,19548,6462,7232,10879,19713,7060,15197,9882,2530,14365,3423,4012,8524,19989,3657
127,313,5051,4721,11882,16501,246,14075,2941,5101,13810,17469,5498,13284,12795,2921,10054
128,7178,19902,3800,7044,4904,16036,4945,17116,14540,6648,18922,926,15271,2801,1003,1474
129,2425,2601,14199,17928,8184,5706,17294,15534,12981,524,13790,3344,14941,12101,9823,10349
130,14625,1331,14337,18759,6093,11274,2105,6216,19556,17947,5723,824,13942,8028,3950,11418
131,1336,12230,624,9959,14239,16665,12280,7051,4880,5039,9637,5784,7608,1211,1264,17000
132,757,6515,19215,13678,13919,3745,5677,19449,15375,4814,11502,7585,8581,11206,1796,8231
133,2750,15122,5704,19638,8298,15129,18780,10790,9753,17061,8501,4283,6061,2613,11401,13567
134,7324,15703,11988,17454,15410,17673,16511,5584,16512,10600,17401,10766,15153,13867,958,3290
135,5033,3612,10745,11421,4089,1455,11458,7094,7560,3932,1417,2565,3152,16647,6476,3040
136,9286,18032,5160,7989,3635,9844,8359,9215,5667,15828,8743,8181,15085,3295,5376,3986
137,16878,971,15136,133,8568,14848,19939,13034,7101,6476,10754,3330,1341,9168,8791,9166
138,12554,5175,18317,9944,3909,11882,11678,9460,2857,9380,19938,16497,10009,12833,9293,19260
139,13718,11591,4630,18675,2197,13496,8422,6259,19498,11315,2718,2622,16224,18898,10569,15299
140,14953,11990,10917,13090,8809,12586,11596,6055,6423,10793,6091,11703,15635,19804,10396,18051
141,11798,19650,5492,8541,7406,976,8927,17046,13038,3628,3471,11258,16095,2538,9468,3775
142,12172,15244,15636,4146,5888,16558,19694,5618,4305,16070,13775,14955,14447,6746,6136,364
143,12642,16738,18357,4209,1872,4648,17752,19221,4971,5714,5177,9082,7767,12596,8738,7473
144,6180,7457,19939,15424,14504,10030,6727,13793,7370,366,10492,11394,8174,6177,9985,12218
145,3892,10838,19506,10259,14881,15158,19549,18765,15957,3968,9719,13485,11536,449,11573,11057
146,11819,2248,11678,19500,3787,19426,4606,441,14785,10810,4383,14045,5146,9329,6401,19006
147,19215,14179,15271,4543,13579,12517,15747,19892,1405,896,19898,16975,947,9682,5562,19830
148,8246,12476,11875,6478,6430,19211,13163,9234,17334,5829,19778,7341,213,5275,16338,15302
149,11171,13210,14326,2277,19432,743,11255,16675,2557,18053,8649,15508,3464,15277,14442,12676
150,12223,17377,8561,418,1170,11901,19409,3484,7859,16174,10081,3694,1005,1266,6544,8613
151,3242,6594,5322,16626,4323,2880,11825,6179,14976,12876,16804,8182,3993,623,7006,16392
152,14401,1395,18234,11705,17471,6234,15216,12540,17844,6506,4737,19905,10203,15339,5297,8241
153,10907,12849,7863,5181,5295,13502,12223,2829,5103,17749,15286,17855,14846,13743,12974,13147
154,10782,2724,13796,1273,7857,389,16857,11140,7696,5535,12875,18257,12871,9808,13075,3945
155,1759,9459,17555,14580,1375,13701,19493,3204,3087,6549,14416,12855,10422,5987,3167,11027
156,834,4950,19926,9506,13010,7430,12340,19903,4356,13680,10354,2225,7536,9429,6350,17335
157,3000,3665,10470,6892,17511,9364,9507,7369,6586,4403,12594,15032,17102,13429,1848,19756
158,6378,10281,15432,8921,9415,7619,11944,10859,10611,11332,1553,19664,943,18567,18371,10439
159,18942,17629,13330,12152,17573,19567,15745,1744,18077,1358,4047,746,4545,15967,2820,1078
160,16294,6359,17610,15979,13382,10244,8444,19859,5643,10462,2058,1679,19281,15245,16152,16545
161,18738,1838,5436,15179,18086,17166,3793,11946,1496,5324,19524,14635,10048,18861,6246,3829
162,12396,15957,260,8633,3821,7767,13060,7139,6676,6803,13077,4177,916,17394,9916,14093
163,11853,13670,3269,8553,19047,6992,10532,14074,15342,5984,12189,11494,13411,1584,3717,3655
164,10378,2276,4358,18593,19204,14747,17993,4925,10807,8711,11410,16940,7696,4866,204,7941
165,4651,7617,4740,2463,8644,10764,17906,13069,12390,15967,12145,9442,17656,11236,12424,9849
166,5382,7572,11956,3614,18124,16614,4205,4038,16003,12829,12259,13368,1419,17429,15660,9235
167,12409,4807,16778,7831,3096,2035,18029,6458,11285,6072,1615,6043,13611,499,1168,5137
168,17420,1842,15511,374,17544,11667,1235,2140,15024,6354,8458,18902,14684,15449,14417,11249
169,4635,15873,781,12028,393,19358,2679,7476,15779,16664,15723,4956,6135,15169,19729,9330
170,13500,3642,8359,15582,17942,7652,3404,5883,19387,11247,5580,11470,10292,13597,6219,14202
171,971,926,14544,17169,19087,2988,17876,6795,17673,11899,13477,4829,10241,921,14324,17137
172,6825,19334,8677,2613,4521,1125,3971,2098,17017,4637,5886,3108,8597,14241,639,7960
173,799,17476,9532,7360,18847,4469,2620,17366,16525,18000,4884,2415,1516,15871,972,17823
174,6262,18811,1280,8115,5257,8777,19476,4398,9642,18218,9699,7019,9035,14043,15718,1672
175,9853,18819,16022,9180,11069,15181,14236,15931,7136,3943,11345,10794,17135,18045,13424,5075
176,6395,17322,531,2117,9815,12102,17606,17850,7027,1667,411,13377,18784,7681,4855,6637
177,11915,16621,595,18206,5595,8011,10551,1325,16005,14442,11228,9882,8527,11204,19793,15772
178,2248,12440,2772,19662,8375,3857,646,18222,1162,4681,18543,18443,10922,11867,871,1318
179,12486,7568,2081,8760,1076,6454,15868,13588,1403,152,18661,1565,5363,17822,17283,410
180,6108,4273,17955,9898,15005,8971,8623,6768,1770,5301,6172,10447,7513,16550,13204,3160
181,3742,15321,16478,13582,3987,3835,11674,14568,11161,13391,7130,371,3362,7596,10272,9290
182,5461,17090,17426,18815,17574,9297,14911,2047,15169,14656,3099,5583,14411,16321,13147,10350
183,6640,8789,8385,19363,5251,12943,1673,7599,9352,19601,11424,3235,1913,12672,1773,8829
184,1546,17677,10493,13077,11995,14387,15297,7050,10426,15035,14098,6006,14768,9236,5324,3731
185,7014,12038,3580,6624,9792,1762,17611,4192,6425,19671,9871,757,12805,1604,15132,5926
186,3334,16856,11226,9826,1435,3676,13640,6067,1906,5386,16375,5910,3743,7558,634,12347
187,17067,14634,8799,8494,7299,2857,7907,744,16010,7747,14220,9800,13575,18744,16776,12652
188,418,17147,838,11105,7031,13511,11514,12155,18716,17543,18905,18597,3112,16685,19373,18015
189,9482,9037,4317,13614,14768,2651,16453,9608,6988,6085,16426,18023,12595,2008,19822,9918
190,15325,14317,10644,9239,1685,2737,17863,6049,9863,1481,5935,18201,19669,11989,14927,4373
191,17570,11699,14129,12495,7153,18172,9678,2679,8523,2659,10126,15641,17471,429,903,9075
192,10074,377,3298,2845,3395,17173,17724,905,10455,2659,120,8253,12859,5568,1866,15345
193,3710,1753,14584,11323,16790,14014,16843,6927,6458,19137,10693,7407,669,12182,5297,18748
194,12956,12498,9554,16107,3967,14869,12273,15611,5879,10701,1844,6497,2681,10772,12207,18030
195,7933,9056,2976,15186,11550,18401,806,1324,8492,16037,12466,239,151,1906,2379,4364
196,9057,18479,14287,9082,8347,17467,15914,789,3093,2427,10683,19844,16302,16069,9423,2841
197,17911,5918,11193,6229,18731,2295,10484,2877,6408,16914,13016,4106,3345,9421,14225,2741
198,3570,14823,17842,9750,1150,4588,10252,17830,2537,18350,4638,17565,14868,16163,6491,6239
199,14212,6115,10858,15119,11375,12031,15514,12219,7761,5229,8348,12783,3279,6637,16713,10836
200,9177,17801,8334,10135,14653,16695,6998,10204,2741,15409,6427,18204,4441,6659,9228,17882
201,7388,8277,7282,17090,10211,19204,13074,16501,9701,9076,17935,10014,6570,8438,13450,4851
202,10771,18482,6518,13069,19447,2553,1301,15341,14302,5263,11236,8939,1100,14677,5017,2738
203,19328,3391,17589,1987,12698,4736,13697,2483,1758,18904,14698,11016,1254,15118,15756,6210
204,6077,337,17318,12884,5128,10066,2756,2932,11500,17082,19275,8524,14520,10473,11838,17874
205,8980,7094,17346,14651,7257,16174,6988,16584,9107,14679,19732,4049,7169,9127,16887,16820
206,12915,18533,4636,17039,2277,1996,11967,16264,18873,19649,4524,19188,8324,13806,4403,9513
207,12944,14796,13499,16359,7387,11418,1284,16250,10504,2019,11652,15919,14741,3531,6068,887
208,3891,11585,8493,10028,161,15789,421,11915,8063,3514,4865,17099,7486,19832,11340,16132
209,7263,14751,12249,6031,710,14872,10358,12185,13214,1228,819,5652,1833,5053,16872,2826
210,571,15777,19075,15505,4248,13375,2424,2899,445,7374,5599,3042,17857,13225,3553,19141
211,16088,3124,1854,7568,8190,5254,17995,5985,220,4919,10433,19785,11034,19455,10099,14584
212,5793,1488,9738,15322,19089,6261,7455,15672,8997,15436,14474,16391,18420,2436,2017,5136
213,19192,11280,8686,1530,16716,17046,408,19688,4597,18948,16882,9282,6207,10653,11051,9622
214,14111,16416,18533,14507,2633,7510,10229,14194,17431,18851,7577,5805,6710,6999,8480,11392
215,13206,699,18624,16452,17011,4182,15518,10575,6344,10764,14587,9264,5724,8894,6828,9996
216,15258,7320,6211,17023,431,11059,15192,8474,3607,17551,2838,2416,12265,9946,11715,17155
217,17428,11559,5292,19106,350,3176,9948,4832,369,8991,5212,18369,2615,14887,2958,14372
218,10097,18544,11130,8832,11733,9186,14829,9521,12637,10275,8580,5960,5994,19963,940,12872
219,15384,14739,19839,2824,7336,4397,8901,9103,19139,10966,2505,18369,3085,17857,1533,1219
220,14141,19970,15425,8578,16705,19957,19847,7332,17203,2527,9642,19834,14457,3890,7682,13974
221,5848,19876,12499,4521,1098,7831,14917,6657,13146,8117,10518,13507,19905,11213,10751,19148
222,3318,13900,5240,17602,1462,10949,387,9997,19391,13399,15528,6877,7758,13446,8932,14490
223,10251,5533,5525,4403,2153,3337,18452,12957,18687,10500,16411,11725,13046,9675,5617,11704
224,14646,17458,8525,15449,3467,1160,9319,6490,2484,15191,5671,9040,12398,9851,9444,5489
225,18006,2050,17399,6716,18844,17678,12867,10136,16146,382,6255,14588,2270,4131,6496,10387
226,13692,10915,16444,17052,11585,15619,4645,19146,4394,12498,8358,8524,15038,8081,10202,19435
227,2888,12140,1013,9857,10052,18226,4727,8531,16193,17355,4588,14418,8767,17448,6051,13783
228,5657,4123,15636,14146,4959,15913,8263,13105,1519,11540,1434,15610,7107,15171,15981,11458
229,6392,314,17263,11107,16055,3868,6352,18851,2117,19018,2420,4347,4903,14903,10457,3154
230,17162,10901,6993,3409,9005,12806,19009,14145,7952,15874,15618,5240,13560,4489,16336,7465
231,10745,11175,16130,10474,6385,19991,10680,10978,13804,9246,11247,4679,1719,8394,1646,2074
232,5939,13491,15862,8949,1952,6719,15287,2861,10676,435,744,13705,3761,2746,803,13471
233,16953,4987,7004,14567,7568,10538,4933,15508,3284,429,4943,16973,17138,13568,10418,16062
234,3022,17058,9330,5471,5702,18314,15728,17471,12738,3838,18664,9271,8176,2702,6797,2866
235,15151,10738,9944,19124,12447,1649,11335,14516,332,19562,1423,9878,4363,16774,2171,10374
236,1564,12125,11781,17500,15777,19458,17313,11223,18533,14874,18820,6520,2470,15274,15948,16070
237,14456,15356,3173,1614,10590,1495,3099,18480,18975,6281,17867,13641,11209,2175,13514,13315
238,9827,1385,798,1499,18248,14857,12748,17013,16727,19594,13140,777,6156,3057,8131,17839
239,17977,9397,134,16654,8808,5039,9886,8558,16595,8922,9448,7933,436,10815,19496,2747
240,5083,2905,3449,17703,12361,1203,8294,6295,10131,10889,440,14894,7846,14558,6559,7307
241,3672,12909,17352,16040,2745,9292,17385,9499,19659,13649,619,13329,12456,3541,15874,5926
242,14274,18993,15597,4726,1197,18253,7347,6628,10207,4966,11387,12386,19954,4950,8001,5176
243,14065,16756,7626,7782,15360,19143,15856,15232,1216,3198,17959,13032,2454,19838,18410,7273
244,3394,13572,7848,6766,12085,10098,7778,1731,6333,14310,2637,12498,19367,1701,4874,9533
245,12304,18048,4809,6643,11158,14886,9108,13724,4792,14784,18328,15618,4238,4325,5729,5785
246,15698,3116,9037,13839,1695,777,4056,2100,8788,7184,7401,6306,4389,3532,11977,18663
247,184,9245,1183,585,1877,3966,11948,5027,6606,7169,4330,11693,14744,13324,18192,16954
248,8217,6397,17359,10880,16550,7054,6369,2642,6665,18746,12910,15981,14718,11998,15339,10720
249,5895,9678,14489,4525,15557,5179,4864,2001,15418,2312,13472,2525,3016,10898,4329,15868
250,11430,3030,5535,17701,12027,7551,17929,10184,8602,16170,17771,9116,6814,14359,1297,4860
251,17567,15154,14461,16263,19233,15082,13602,10978,7148,11530,18058,12214,17452,19582,6524,9313
252,17539,15884,16604,18039,1057,16864,10413,19059,9751,15784,15008,8367,17838,15408,19899,13225
253,10950,3571,11973,12826,2510,1057,6463,13538,9431,11043,16419,16083,5463,16612,4725,19657
254,16785,3507,11889,7409,798,5610,4338,6920,6808,19121,5805,17455,8508,7053,11923,6637
255,5691,3368,16541,13213,5820,3068,9730,9955,14591,6341,12342,12664,6704,18190,19808,8761
256,2357,3691,12376,9910,13828,18975,11600,17962,19209,6898,14886,9107,17146,7868,17341,8198
257,4096,6304,17675,8323,2621,1528,13293,16501,18097,10556,19061,16386,11986,5697,14926,741
258,5079,15640,13437,19277,16164,11060,3881,18408,10640,11376,17571,12738,9519,18542,7766,11415
259,20000,9984,10186,15961,19888,11177,11396,19849,5315,7518,6980,17789,6286,9880,10695,12945
260,12054,15457,19287,2652,16615,5168,10548,16161,18638,10517,19554,1782,18369,15315,18250,4020
261,4339,9400,3233,6436,5210,5696,593,6407,16936,2500,8467,17375,948,6312,13134,11735
262,18686,14498,17773,16621,6351,7376,3524,16025,14332,758,6587,3245,13049,11346,14794,5612
263,7164,16905,19458,7739,10776,9677,9219,18559,1252,5939,715,869,7581,15414,993,10651
264,10717,978,10259,9003,2323,19271,12200,9451,8218,16645,5625,6575,19886,7175,3394,3785
265,15444,10963,17678,17750,4736,14911,2023,3989,3780,13179,18791,5031,10202,1336,11585,9259
266,5382,15283,13590,3535,5690,2010,771,9257,8642,14245,6556,5539,15736,728,5016,12232
267,11302,11235,11447,12089,17507,7565,19628,18096,10831,18574,17481,17112,9837,16447,1983,472
268,3171,8666,16863,1320,11511,19222,18304,13720,7649,8886,18849,2321,178,16873,10484,18721
269,1972,13265,1167,3492,6141,14575,14020,13552,14354,7738,4807,17296,19799,4903,17945,11459
270,4181,17032,6582,18125,259,6032,1601,17725,18166,18480,4781,12823,11269,11971,9040,9543
271,14399,18458,5809,19951,14688,18448,9463,14691,6198,3350,8699,12657,10469,8471,16754,4252
272,11952,16581,411,7834,11866,7275,2073,9996,3420,18839,6090,6319,11559,11115,16927,18868
273,11253,2509,13417,640,12827,18043,18738,5201,3782,19354,2619,4525,4609,16883,9817,6131
274,16815,12926,2483,5405,17422,6960,10643,8310,11216,6919,2504,3023,18671,20000,1514,11483
275,8103,6704,16815,4455,7635,2101,2454,14380,1683,19271,458,10720,5960,12844,15223,8982
276,2878,1203,11195,12395,19480,1008,12884,4868,6091,19751,9972,15872,19110,18779,14139,13860
277,10014,710,11694,7074,9617,15117,15522,18070,10069,5766,16194,14168,17363,9621,799,3169
278,1468,5975,10328,9510,7608,11950,12902,16674,7222,14115,5880,7313,14047,7569,16941,17385
279,13486,169,8055,16548,8064,17396,2529,8380,3314,9647,19712,16058,2775,1014,1951,15114
280,4870,10563,4417,4795,7842,14854,3484,4861,17651,438,18850,7607,16154,12288,8089,9175
