"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016"
36,12416,18864,12196,9705,11513,16082,10481,12090,7192,9876,17929,9417,5452,11456,2991,7655
37,14623,12928,7466,6802,16825,1270,10480,12741,7448,14988,15890,1502,13168,12414,19776,16344
38,16798,10766,4357,12829,18758,5459,12511,4350,3966,5843,1217,8805,1903,10819,1288,1851
39,2696,16346,15051,12372,10540,14771,8629,5292,8451,8718,7029,4147,19341,16637,3793,15078
40,6158,6140,2078,16941,12894,8572,16584,19330,16185,11742,5162,13643,4000,13988,6424,14390
41,12256,19761,1657,6371,5143,4888,17936,7867,15388,9020,2331,18193,4656,6910,8851,1328
42,8587,6440,2791,163,18860,1630,12287,8828,16057,11509,3696,9979,14159,5624,1729,12823
43,10347,9752,14540,16281,11072,11441,4860,12545,3872,17331,19742,8507,4848,9703,6071,10617
44,5531,2966,13529,18933,6786,19365,8705,1816,868,9404,6275,3833,7415,10157,3959,2022
45,11300,12813,16552,7557,19164,18070,298,18234,15983,7836,4477,4254,11021,13377,3547,13760
46,17116,6109,6003,9211,2091,17027,13939,8314,13907,6846,19025,19130,426,6093,1909,10335
47,19879,13657,19080,2952,11307,1148,2792,1029,9867,19424,172,16210,2368,4185,16055,14612
48,11886,4171,5934,13686,15089,13567,10703,15860,11482,16176,8103,13389,18457,17319,12264,11923
49,1344,2208,17732,14905,2253,10188,12814,2448,16578,14763,7214,18836,13187,11835,2354,4427
50,19800,5451,2532,2513,18270,18808,12255,16839,8302,6460,3883,17653,368,4979,12174,6703
51,18546,6772,16550,10228,5930,10977,9817,11248,10057,2560,15236,13032,5857,9658,19457,15106
52,19517,3488,10718,13662,15732,14820,16070,1034,10305,17523,181,15233,16768,10162,2388,16577
53,7164,8212,7094,6637,4017,14069,11625,15875,3549,15716,5701,12903,10467,2874,17114,18436
54,16222,15940,4931,4864,19165,3894,462,18803,7205,9780,15024,3564,5745,13389,8750,16985
55,6718,15039,19953,4644,8723,8910,11202,1186,18318,10234,11925,11977,8976,2593,19176,16062
56,7563,18285,4521,4243,11030,439,17983,19551,6673,15488,8195,14498,10515,9227,12624,15239
57,18560,1267,9947,2814,11826,6721,18436,15383,1251,12103,11361,3797,17612,7183,3534,1408
58,4426,4336,12126,15083,17198,3574,3221,7094,7133,8538,17721,14551,10755,12807,19063,5098
59,19176,15619,13462,14914,1547,4536,3275,8331,16297,14571,18868,17749,14820,6395,6811,4321
60,19858,2303,16625,3353,19241,8198,15872,12019,16862,8837,2285,12387,18280,5784,3995,16687
61,1912,5441,5273,8857,7961,4921,15093,17196,1312,4544,10731,2772,2123,15737,5307,1463
62,10952,6650,5618,8710,18216,6039,5643,3454,6168,16734,2314,2382,7435,18002,6203,15023
63,8803,4870,7343,8032,13141,15442,106,7323,6366,8146,6891,1826,18428,3683,9414,15644
64,2963,15741,13300,12825,12523,15098,9577,7849,19064,3289,16825,11089,18108,13004,16671,6084
65,3977,8401,15427,6561,6184,10503,16011,11478,15396,5256,5589,16761,19314,14795,12304,15441
66,7498,17679,16454,19476,10258,11913,2674,1510,131,18415,3301,558,9487,4807,9179,3236
67,4222,15490,5829,19501,17851,13778,4521,12958,9508,16433,9824,9898,17694,7610,6274,15421
68,7953,1630,15380,4323,5230,11394,19594,1362,4229,2086,17390,10097,1117,4850,19747,19863
69,8682,12951,3447,1911,2927,15726,8589,18327,11078,9980,6069,5988,9459,19891,12155,18042
70,19898,10080,8142,19293,9179,8074,13176,2507,10194,7819,3432,16560,10602,9345,4833,10405
71,6925,12669,5403,416,5631,18851,17538,15167,4503,14577,2516,6166,9340,12968,2165,9290
72,2142,9749,10445,17311,18214,19523,1758,5585,568,846,3727,2739,6178,11886,16508,1171
73,7919,3661,1456,19512,5057,11572,7282,19677,7606,19008,8829,3845,3023,13011,4274,11067
74,10443,7441,3230,6049,15834,4658,8439,5939,14813,2182,16282,11406,9041,5521,2220,2724
75,3835,3773,15850,9188,9963,11802,3994,16705,19301,11571,18314,1183,16236,15603,10835,5954
76,7502,2635,7994,921,6017,17950,7304,395,13648,4138,19552,7296,4979,2448,7508,7765
77,19630,5560,615,11130,5888,9630,18547,10056,17522,19964,5015,15636,18821,4175,3000,15274
78,11792,1117,6924,2572,14839,644,10265,15097,1899,5551,16089,16223,12507,13227,12228,16883
79,7652,9581,16848,8456,15959,7514,17943,11765,10422,11916,396,5065,1961,18446,1485,19973
80,12313,19277,6388,2112,215,12104,14761,10755,2839,12594,8133,9851,2684,8725,11488,12297
81,14640,6673,2670,3079,2160,5349,6134,19055,5657,8916,11233,10391,5651,11021,8168,5045
82,6030,3936,19017,754,7260,8369,15428,3514,6224,6937,10794,3181,2532,16418,2135,8250
83,18874,7162,9620,1307,2846,2157,4132,9764,5545,2677,7424,9212,17593,7664,8279,12732
84,2498,15162,17183,6983,15460,13533,10274,11465,10384,6564,14355,14832,8950,1064,952,6020
85,6739,4322,7825,18736,3844,10571,6045,15892,6892,18483,9024,15883,19668,14547,9858,16394
86,4574,4428,12929,14303,3850,15202,18441,7025,15766,13679,6084,10761,19927,12702,14806,6413
87,5553,3590,1537,10297,17639,12054,7093,13468,19280,4369,12154,16177,6037,15499,665,13160
88,6044,9324,941,9671,11716,7035,1660,4432,6429,5259,18073,6301,11886,8151,3089,11945
89,10932,2442,14530,6671,11023,206,9264,12455,9005,14938,3919,349,8540,15775,9332,3227
90,6458,9509,1994,18422,14857,1506,11937,19496,5074,5014,17303,4703,681,8668,19577,17570
91,19002,16108,10230,16889,6626,17875,11758,16979,7238,7229,14672,16278,10939,421,1428,11262
92,1125,10492,19627,7413,6920,10867,9628,17500,17324,7793,14699,15509,2622,12883,6439,10406
93,15842,16974,12078,8739,1584,524,9096,7028,4445,16594,3549,14222,18348,12427,11783,19775
94,9561,18420,15799,5015,6309,12236,15267,8851,8107,3431,9188,12560,7537,13749,14973,2950
95,10165,7408,5032,18031,10852,12756,6427,18778,12475,19579,5456,18215,1288,17922,484,10154
96,1844,18358,6724,17343,19930,2539,1427,10399,13721,710,18754,4319,5477,4566,17029,7364
97,4320,17932,6442,14823,12606,13101,12970,14619,6390,3299,2605,16298,19984,18119,14308,3347
98,8161,13062,750,14352,18919,13677,18293,11164,9191,11014,8444,5446,17852,14318,3624,4756
99,5085,16152,11055,4768,7970,13531,16969,9245,12098,901,19728,2676,12887,18224,11012,15971
100,6386,9618,12104,2853,5792,14142,15832,1609,12316,16300,4580,13943,17585,16386,11047,5770
101,1445,19028,12752,13229,13527,18017,10731,579,17908,6154,19825,13657,10899,6557,17507,3630
102,10566,8970,8932,6508,944,5646,19859,13930,12557,2780,6364,12718,2550,7101,19657,19115
103,3123,15122,1917,9477,9314,15418,739,2641,5437,8055,9780,19176,12382,13007,12007,10008
104,9055,8288,9642,5487,19223,7669,8297,5043,1016,18512,10163,627,17705,15006,16524,9181
105,3576,15938,2959,6934,15918,18977,18796,12267,739,935,2844,11568,11047,12110,16168,5445
106,12709,9433,4238,12883,9300,16234,19001,2037,983,930,5342,4616,5638,4552,1127,13348
107,8211,11952,6400,9868,1070,16862,3210,14857,3567,7120,12265,17296,4684,3383,15840,18374
108,18529,6621,10636,17197,6432,1848,19258,838,1406,5863,7260,17797,4046,7325,15036,8220
109,17866,114,1054,1414,13207,9876,6132,14835,13405,5410,2563,14582,19743,9467,3862,786
110,7809,15644,12842,1057,6908,16361,13428,8929,7839,12169,13854,10998,5146,13876,16451,17305
111,929,6953,14648,10516,18014,18716,6062,1816,16206,17664,916,10198,4709,9632,2683,19304
112,7414,17203,668,19999,3104,18760,13855,15523,18030,15105,2703,16388,4198,3310,2664,10542
113,17876,6669,14493,16839,16749,4611,13716,2515,8182,4867,6137,2854,2157,9107,19365,17126
114,2163,10645,14839,5648,14651,5956,8328,9962,14276,17892,12202,18976,16075,16639,12703,16687
115,9343,2534,2735,12816,10275,19646,3792,4444,1002,15832,12003,18412,2807,878,18947,17970
116,16276,4901,6449,5902,19724,7587,17419,8454,10571,5288,17533,18524,12746,11469,7200,11990
117,18682,14566,11737,14227,5806,4818,2689,19936,4652,18380,16530,4347,14290,10139,19266,9037
118,16739,4542,9969,2121,7774,8785,13723,1446,4277,10299,14685,1487,13797,14950,11531,1010
119,12281,4358,14042,17964,11597,1626,3625,4504,8987,16025,9217,17478,5119,4834,7893,16580
120,18142,11526,4033,8630,14311,14061,6553,6434,12512,7775,9736,8526,7527,8138,19010,9076
121,4513,6979,18832,8040,14339,2295,5168,4064,11671,10650,9131,7022,7319,11540,15928,8195
122,10801,19492,2746,17316,5692,8338,3488,6909,13058,10953,14614,14021,8408,14983,14653,14182
123,8952,5785,11339,10574,10439,9650,12932,13827,2417,4311,8741,8177,13732,5128,11513,15452
124,12998,13097,9576,8846,14083,11685,12276,18583,8778,1353,10085,19550,1491,3247,15892,108
125,4959,4973,18291,14112,9384,15508,5358,7034,18796,7250,11779,7902,2272,5996,16878,6443
126,825,14873,6614,4467,4248,2754,12761,7210,12643,9121,1774,9090,3708,15745,8022,15841
127,6761,442,10133,2935,1627,7896,18150,2191,8264,1998,9620,17832,8860,13385,8143,12607
128,4328,10475,6889,17519,6828,7727,4866,8573,11017,2657,17392,11887,12304,7942,4173,16736
129,4929,17607,19318,19478,7886,11641,15921,8397,5220,8165,18512,5389,7448,11900,7583,169
130,12591,10406,5110,448,11647,11749,16178,7311,9248,16481,13060,1824,7683,455,5766,5484
131,12818,4374,1984,16831,894,4254,6122,13322,12859,6930,2319,10950,12645,3396,15080,2408
132,447,4212,11583,15858,537,13307,2339,7437,17927,18300,3771,15995,6788,18024,10885,12525
133,13819,5356,7924,14647,8859,6192,10156,14667,15044,6346,15227,809,4193,19024,17820,14648
134,9447,15117,5869,859,18458,19538,4459,5656,8244,7213,1213,3486,19181,13554,15236,18613
135,12322,15485,6085,13204,10526,3324,17093,3225,11903,3087,11148,13477,9952,13268,6764,19004
136,1908,16957,17755,3148,13257,17692,19312,15479,11939,3759,9165,16089,7797,8809,2955,14612
137,16532,7763,281,716,608,4468,10041,14642,12415,16444,1589,8773,6724,15557,2065,8576
138,2808,2661,6771,11316,8880,5302,17728,9420,14336,2835,11691,10448,16132,12044,3227,4439
139,16350,540,15635,18307,1512,4496,13998,10916,2259,982,931,15752,12619,1781,18779,4030
140,1963,4630,15654,12343,7725,16438,7474,19321,19646,5434,2664,17606,12895,8373,14983,1790
141,6939,19873,4730,14816,13647,17589,1397,5076,11750,5549,2904,3212,12311,13251,6642,7314
142,16525,19981,19987,13212,1769,10282,3981,19220,16605,14637,10087,11858,19420,17824,1979,12212
143,694,19733,19106,8098,2376,2753,10653,15270,2031,9224,13707,11480,10999,14082,14040,13015
144,12473,8399,9381,5804,3010,6026,9878,9538,1587,17306,9435,7530,16423,10573,7824,5323
145,19394,16309,6527,12907,5169,1081,10419,14208,6384,6047,9041,5735,15718,2203,15468,19803
146,14111,2798,4063,1119,8712,4002,8339,17161,8348,11268,4047,18762,8597,6196,16476,17424
147,2457,5162,9742,12247,9762,8498,11211,10321,13594,5634,12583,19451,2309,6669,5064,5521
148,8179,19705,326,9408,8927,19190,14681,2081,11836,3889,11289,2810,8030,2198,2084,16286
149,11509,13456,14404,15353,16689,936,2428,13797,10422,19625,3346,4813,12186,2706,14649,14739
150,9192,17291,2862,19249,12104,16798,3989,16730,13126,3769,9366,9909,2376,15718,1882,491
151,19018,14883,3368,9987,9400,13333,18541,17731,2722,6810,2319,5154,16358,13213,4532,948
152,853,4033,3391,454,15606,17790,14971,17235,12633,12405,8659,11620,10166,15358,14054,10219
153,16188,8227,14929,3442,3408,8132,11676,18613,2690,15664,11615,11946,12601,15341,2354,4086
154,19024,14346,17409,17223,9398,12324,8062,6995,5067,14082,11167,2613,15387,9359,15897,17666
155,14373,18867,16336,18098,15436,5209,19160,18648,2152,4982,19984,12708,9991,9203,11729,12641
156,17461,8240,14508,13925,11323,9876,7163,115,4333,15824,13126,2994,2574,8225,284,8533
157,17716,3935,11940,14117,1036,18525,14404,5217,15873,7751,15421,8894,7795,991,8659,2015
158,16076,13943,19412,5603,4961,12194,966,7814,2755,454,2799,6153,485,3806,2804,11142
159,2044,8988,16103,4557,14832,11610,2367,17606,1337,13156,17485,2011,7949,10566,15980,11940
160,9840,17724,8441,7898,4774,14294,17269,10920,18370,11664,1809,490,7469,13928,17372,9875
161,16695,308,7344,1759,15424,17033,7448,3369,16274,268,10767,17245,12529,12263,4842,16868
162,5893,2198,19581,1436,8066,14148,11012,4135,8232,12540,14166,14963,16599,11154,15008,13847
163,15236,14024,4656,18257,5673,15325,1117,9637,9800,1917,11272,14993,12881,9287,5083,7211
164,2374,6252,13803,8271,10689,11777,15171,10597,14435,1629,12386,11940,7375,8077,16832,5545
165,8513,11016,2933,13971,19201,5896,392,1522,11160,19869,1499,413,9760,15897,4727,9787
166,253,15855,2591,3698,8926,12298,18461,12076,14135,15854,17495,3186,14270,10343,12520,6481
167,588,2629,9762,9616,15647,12998,2658,9064,13180,1623,16715,5754,16626,16387,4458,18273
168,9887,18423,9827,2846,10886,7767,7936,731,3432,4616,13735,6519,7867,14244,17249,6354
169,19185,15691,9800,9550,7098,6578,2334,10708,19711,2797,1842,13299,10321,688,19033,11218
170,2251,1300,16074,4115,7489,15289,14631,3576,18834,5764,15699,3373,18409,2925,18454,7957
171,11172,7302,13807,8617,5819,9877,12054,2650,6826,17957,15287,16009,4923,11011,12979,12327
172,18779,18570,2833,3382,14349,6541,4941,1511,15513,16281,1729,13215,17285,11375,5829,17573
173,13953,3249,8256,15846,6197,17606,2952,11402,14957,19523,10798,5186,9523,3974,12465,10262
174,7324,6241,12796,3033,16105,2368,7841,1331,4588,15768,4669,4948,6437,6970,17402,7279
175,12304,17343,2670,5346,7117,10039,7366,9701,5333,16097,17728,15729,10789,18424,15355,1498
176,3969,18540,2032,14685,5878,6439,10565,6711,8950,4912,13498,11668,14806,7631,11290,7883
177,10642,7582,18417,5369,1876,8989,9692,6718,13388,10766,4485,19427,5956,15395,6023,7585
178,9518,14952,19581,16207,10406,11547,10476,1998,9789,4151,752,5368,12089,15199,8923,15301
179,17940,6905,15108,10940,13372,3924,14062,2149,10169,17804,9768,14146,14344,10256,19172,7372
180,5806,9096,10983,19464,11704,11703,15844,2138,6541,985,15997,1250,6352,5188,7825,3329
181,17605,10155,16247,11569,18507,2547,5122,19645,18068,2295,9968,1519,3399,10930,8102,15554
182,12200,15892,3239,11891,16599,18465,19871,8992,4244,5319,12654,18950,12719,19190,7305,1876
183,16149,2878,16168,1918,7020,12190,10579,16671,11939,3835,9941,18222,8795,18261,8408,13748
184,8490,9931,12991,3916,14581,18948,5596,16085,6165,14020,17709,14477,18181,16193,2077,12896
185,10463,3729,8459,10361,7843,8100,791,18657,9295,15381,17887,2699,7307,2165,4589,18189
186,3190,867,14680,14493,9507,13271,2686,14654,9749,12679,8369,10749,1191,19091,7411,1857
187,16651,14683,1842,11726,1124,17691,5637,12474,16684,14977,15535,858,2673,1395,14484,18683
188,9425,1249,5367,14909,3812,5832,7308,3413,10361,1841,19701,18359,1033,6421,6979,12482
189,6344,10919,7470,8173,15982,5753,13922,17402,17567,14555,4776,15107,10625,18406,6390,18499
190,11129,9082,5070,10888,5278,7497,19856,14701,19743,14452,10637,15878,3006,6422,12630,1587
191,8063,13358,13911,9633,19732,8422,7695,850,4310,11447,17006,14906,18316,386,16983,6649
192,16171,5729,9767,16578,14788,13828,14944,4778,8999,11488,5556,9339,11939,1498,7371,14469
193,5658,6028,16398,12915,19790,19803,8428,13851,3037,4063,14331,5709,6705,19169,4719,5649
194,9648,13101,8753,10411,7011,3162,17311,11152,3855,13997,6389,14375,9239,18056,6304,11445
195,18934,13822,15684,12413,17348,15957,14597,2911,1797,9383,6703,255,11636,3062,14233,19247
196,1109,581,16912,5228,1240,11416,10421,838,4078,16607,3667,17793,8916,14376,8050,6208
197,9768,8644,9553,1455,656,7494,5248,6374,14711,8596,10925,18556,13597,8680,6846,18757
198,16449,18999,16762,6503,6013,9649,11052,11053,14348,1654,11233,14330,11743,12186,7925,16166
199,6292,9824,12968,16730,7920,4941,9907,15652,13161,1688,15217,10763,5268,16795,13355,16171
200,15448,4113,13217,17752,16468,15781,6869,15746,16706,5890,1869,13628,510,11218,4726,442
201,14443,10993,16566,19851,10137,9653,501,4143,4949,7846,4436,1579,16761,15401,3847,12266
202,19079,10311,2053,8391,18377,7945,6295,2601,14664,16254,12862,16226,5784,16138,2031,18098
203,12942,11101,19241,9087,10157,8276,9494,4869,17459,13028,19559,11437,19109,15811,17348,15412
204,14365,17703,13843,18277,3119,12699,11886,14574,9665,17562,1222,5935,2535,15929,7583,2299
205,6996,17924,2038,15044,1131,12803,15439,15839,19717,9070,15416,7760,13918,5915,9173,8137
206,993,14756,12591,14010,10237,3208,3997,17019,8862,12151,8700,12131,16802,13007,10349,11736
207,12028,10221,5468,5436,16729,4025,12051,5954,6049,18468,16666,16589,16903,5172,9823,16728
208,4021,14803,8175,16277,13174,13649,6093,11378,11985,19170,7193,17774,6205,17410,15331,11400
209,7664,12963,3687,18293,6929,7807,8232,15607,11005,6647,4440,4247,10329,15187,15718,1282
210,16031,3551,18868,8459,3504,16288,1037,18679,3354,1908,7013,15807,18054,7817,17490,792
211,11701,12711,7218,19695,12735,15042,19452,17706,4154,11233,15059,14940,10315,16893,10002,19852
212,8432,13009,18139,10865,1272,5337,11512,17030,8813,18756,18856,5985,10972,2694,15518,12356
213,10848,16545,12494,3542,11569,4092,2128,6660,2632,19513,14531,7048,13181,13624,1850,4201
214,18500,12259,10635,11307,16104,6265,6460,13243,12652,2784,11143,6551,11675,19920,5219,5022
215,14467,4555,5585,7589,18649,7388,13822,9106,4389,11502,10363,15711,6532,8559,15328,2360
216,18506,1615,6010,17025,1757,16831,15282,6918,5610,11239,9119,13699,18360,7565,10683,3379
217,11436,17014,11524,8119,6623,2626,7699,12784,10373,3040,12546,17582,19761,14308,3375,8002
218,6016,8609,18276,4483,1694,15430,4236,16857,16094,14537,17294,8062,395,1774,4676,3132
219,8512,14696,18775,1171,12803,203,11376,17965,17292,7572,8714,16498,7751,6273,11904,7749
220,17573,6543,3913,834,6559,5257,13797,8352,935,14974,8148,12580,5611,7579,3390,5255
221,1299,9693,9927,10978,9072,2778,1792,9025,9528,18469,2279,19876,830,3894,3957,6659
222,4811,4772,5398,18550,10943,16014,7492,12084,1325,3267,9886,13936,11710,1997,806,12380
223,3142,17296,13681,17050,17417,2099,9114,5903,7734,18341,19128,14795,929,19883,2586,16836
224,5021,1456,4374,4028,17436,7462,2668,12929,13320,6354,8841,15276,1965,3140,3809,12147
225,2344,15725,11863,10676,18476,16973,1611,15483,4154,16750,875,11761,15451,5730,12245,16159
226,16273,7582,5053,5524,7634,13049,3847,17067,1109,5672,2897,936,14635,15297,357,10634
227,9430,9381,17861,19987,16583,8366,14126,14122,3144,19493,15310,9434,114,16008,1438,14332
228,14645,2372,10413,13163,14766,552,5963,13309,17390,8184,3350,2344,146,6114,13244,13221
229,16887,7367,11300,6400,14020,11873,17518,8380,10350,3835,5323,10315,7334,7294,14638,3833
230,14866,15470,19849,11722,15703,278,13924,12236,271,15401,14404,748,11115,12855,6381,16864
231,17964,15614,5823,12228,10064,12897,13477,10868,17641,11950,217,11806,3961,13404,17115,15578
232,11541,8684,8986,4232,9140,15038,7704,1000,7153,19220,13943,10517,1429,4795,957,16662
233,3426,215,888,6252,19106,246,13067,5045,8398,4948,19226,8945,4612,3410,12480,2364
234,17944,13249,10758,15435,18265,3400,3602,11682,6368,9722,5284,16417,7684,17430,17280,8677
235,3387,18635,3895,8495,5539,10115,18927,14465,18687,15972,6824,8017,14867,1604,13012,10572
236,8990,4092,10318,7523,1378,8657,12330,1530,3878,17075,12079,6981,10437,15768,2607,3126
237,18509,19069,18164,11027,2768,981,19818,7878,9383,237,4449,18568,8220,19140,914,13742
238,17295,835,10362,2142,9525,3722,8108,6519,1233,14528,7359,6241,14934,4481,8597,18069
239,1896,16945,8698,19851,19562,17340,3488,12404,8282,14257,7411,9910,15535,19341,2556,13890
240,2765,9532,18709,9207,9124,1742,16529,10810,14712,12224,961,17010,7143,12234,15771,795
241,19936,11342,7181,11858,16246,3672,12616,9666,4684,3619,6920,5029,19840,10671,10042,9522
242,11807,1574,15496,323,4527,7564,1587,3062,19017,19437,14281,1583,4657,14893,12821,9831
243,16906,15447,10825,3345,2665,6921,2313,4536,8261,3968,16009,3227,7820,8801,10431,6134
244,19783,15125,11265,6571,14314,4979,7168,11298,15001,17972,11798,17737,16932,19643,6208,498
245,2688,1923,15711,12728,6239,12942,11528,1796,1581,1338,6193,16622,4788,2031,16104,9341
246,6454,8420,9756,16898,2438,3741,17415,10576,8421,16543,17258,8942,13694,140,15729,19323
247,16042,15767,7917,14016,12662,14473,16324,17695,18831,6951,14090,4455,116,5792,19400,7454
248,2179,12521,2034,6196,12130,10592,3483,14734,17315,4298,11521,17686,1811,19284,8747,3903
249,8509,16925,6365,14974,17804,13339,19085,19806,13213,12921,7977,4230,7133,7575,19812,1866
250,9621,12117,19182,5270,7508,18810,19064,9119,7974,7511,13711,12392,16411,1288,16979,4914
251,18280,14198,3395,4216,2438,5801,8856,16240,2514,15664,9418,3948,9200,10047,10107,6852
252,16388,12053,10628,15499,17682,604,10986,11237,4646,1159,2338,17141,16708,10215,1499,8750
253,4751,7143,11572,11954,10509,19422,16935,1863,1968,16141,18020,18564,15650,4460,6602,19317
254,1852,13004,5245,16448,7017,3392,3398,14543,3843,8910,4441,613,16005,16813,15162,18068
255,6722,12391,3418,18701,1540,14846,14558,4462,1015,13273,9594,14394,3141,14139,7469,16357
256,11643,1027,10216,13298,14480,15363,6875,6658,6134,18827,8865,17222,7921,15440,7918,8075
257,3061,7870,8990,10273,1960,13185,5964,18571,14300,13793,11063,19529,15785,16942,12393,14830
258,4802,14748,11817,17274,14438,9003,7784,18864,3051,1187,14654,13187,6988,12822,12520,15473
259,3832,16574,10467,14360,5785,19056,12758,14481,10699,14993,9908,8692,15654,16939,2107,4950
260,1747,3200,16276,5491,3501,12300,13332,11794,12661,15871,2098,5077,949,16107,16708,3607
261,8325,9481,16962,14112,19842,9540,14608,15315,5945,1704,7656,17655,15401,5884,19689,18154
262,19135,8910,9941,14972,4050,5754,11756,14325,15541,4610,7595,10730,9700,17670,16393,11842
263,6150,9361,17678,19453,17546,6039,10856,9884,7657,4084,17793,11730,7447,14630,3670,6022
264,19250,18522,8481,5603,16347,7651,8444,19390,1066,12009,5866,13510,11409,15452,8388,128
265,474,1611,8356,18977,10591,4398,1479,6500,10376,15364,7908,6530,13251,4722,9432,11215
266,17754,7645,9903,10478,4047,5223,4871,377,4688,10087,19022,2586,18798,2881,5682,1189
267,2968,13024,4347,10385,13655,6459,12712,3848,12900,17937,3744,14777,10279,16045,13226,6753
268,16411,16072,17728,14880,8149,15626,16350,19901,875,14537,755,1354,17688,3916,903,6542
269,16489,17341,6789,14246,18625,17384,14084,6583,19583,492,11942,3400,862,15886,17058,17358
270,3289,3882,5342,10245,13669,9964,6087,4228,9457,16209,17686,8062,6524,17885,18394,9056
271,7772,9198,13603,16404,1498,2569,3762,4702,17039,15520,2450,15954,4447,19019,7993,13452
272,8445,10147,18212,8991,5346,6787,14651,5448,3817,11846,108,14365,7730,11193,8501,6997
273,5512,19361,19240,4800,8912,9045,17553,4281,18105,713,8140,11626,3176,17521,13709,11588
274,8738,4619,17990,7307,14301,17191,5037,10939,19138,1554,1079,12153,19466,13309,12252,5578
275,4960,19845,2815,14889,10587,19136,4675,7845,6335,4837,16191,15037,16043,14313,4313,13433
276,6758,11862,5311,11936,8421,12715,16270,10589,14291,10070,14800,19339,1674,3945,1605,12461
277,17502,12445,8145,4431,2896,19937,14975,5175,14712,4061,14579,7732,7100,7973,5848,13116
278,11921,7464,8562,3374,7050,5630,5873,16398,17745,15226,18383,8758,12163,8892,2558,18205
279,3657,9134,1234,9965,5563,5356,1729,10350,10275,2278,13180,9298,13054,9978,3680,4884
280,13371,3389,3537,18892,6814,2532,16126,13017,11426,17642,3784,19624,15539,12188,6414,9558
