"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015"
27,5691,7121,5386,16209,13259,3931,5494,14180,12381,650,5367,13566,903,13125,7910
28,2173,3938,9790,5003,211,14070,16157,2581,9629,9490,15300,13430,18923,4952,8151
29,17445,12949,15668,7141,5521,2302,19637,7151,6100,1767,18750,18545,13117,9021,8391
30,18385,11373,10129,18004,18357,18764,4003,7967,19707,2464,18438,19337,5809,13553,18246
31,10360,7095,9225,8099,19247,15033,18041,9504,4928,11007,4952,11383,9491,3998,12375
32,3358,9524,10920,6493,17586,18770,1808,11028,15039,18661,5266,3201,3447,4590,12782
33,1921,4169,7676,16584,14978,4270,7706,4278,9919,19429,1286,11582,14319,13582,19066
34,14526,5790,788,16663,18415,11840,11069,3175,13140,10558,16710,5887,2105,4148,3407
35,12043,4909,11890,651,19752,18063,3994,19769,10360,18446,16892,16880,19221,7270,14659
36,3059,8639,12404,12052,7647,7130,16112,17840,19483,12057,2286,18599,16964,16688,4169
37,5870,10144,13951,4915,6080,18927,17563,19061,16533,5055,197,4673,8001,12780,12089
38,5956,8557,12069,5522,15738,11201,13238,12726,5474,15354,8165,18715,6354,18177,1587
39,15969,6882,16995,916,2581,19247,183,15741,13089,15924,13810,271,3789,694,4062
40,5179,7929,5816,13789,12641,664,9751,3656,10329,7660,9906,8625,6302,5144,16031
41,4477,313,13160,13494,6250,16390,17795,16659,3171,8408,4919,14374,8720,12120,11182
42,11440,17631,4454,18941,7702,19602,15035,3818,5968,1018,18878,4152,5934,1036,15728
43,8055,3169,7964,11685,7709,9797,4153,3007,4975,8199,14015,16485,2540,6989,8945
44,18933,13725,14776,19375,11347,10951,13780,7595,1777,4856,19624,15722,894,7372,3297
45,14937,597,14904,10353,17923,14375,1235,3279,15830,4130,15003,4743,16941,17105,7523
46,5306,18771,5842,19509,11137,17181,10062,3801,17153,10560,11674,14362,14876,11752,12178
47,19215,19128,14561,9098,8273,3166,5241,6194,16773,17097,2413,13274,18886,5370,4148
48,6400,6762,17354,16965,19712,7011,13601,5593,19803,6394,8344,12559,15081,14003,15702
49,16651,12081,3467,5079,2905,3677,12209,2276,836,1666,18425,19930,17644,7713,11734
50,15503,9456,5764,18185,2397,19598,10602,10527,7376,2172,2615,3278,4156,4584,15157
51,10067,2092,1305,4944,17912,15092,15570,15445,4256,8676,13190,7403,16261,1755,13790
52,9748,2792,261,8027,19565,7917,18129,17409,10497,10480,11712,12904,4133,7601,10735
53,16322,1150,17232,4554,7081,16373,10058,16806,7913,16564,11125,6010,19524,2267,12322
54,15841,16019,17350,11327,11212,11066,4637,7501,4406,11816,10642,3987,1331,18736,4587
55,141,14094,4552,11911,1879,2340,7459,11382,5363,4787,12540,13307,10687,18208,848
56,1726,8094,5300,14373,7702,14560,5684,15699,16931,14418,7492,287,14486,10420,10290
57,2832,13949,13553,19106,17719,5023,7094,11766,15500,11484,5687,4881,9343,11861,14452
58,4405,14063,16263,2567,7430,279,16830,874,13589,19421,1892,578,18592,14586,17158
59,3953,1309,1566,10853,19584,2778,7629,9460,7427,9805,6287,1857,12372,18062,11369
60,8662,18233,1320,19530,8640,15742,19433,1171,5839,1162,10933,15592,10126,19549,9099
61,3224,10017,4547,13259,13421,12917,18890,10397,1526,4083,6856,18445,8952,19146,8692
62,11641,13914,4156,158,12106,5707,7908,4105,7396,14037,5322,11181,1890,9326,11642
63,8096,9274,173,1731,9934,1024,2273,1201,7710,11300,16734,9126,12898,6631,13462
64,8243,6309,19328,9069,17708,8902,12809,16161,6956,15583,11038,9366,6314,677,740
65,12355,10653,18074,12004,6541,12374,8472,6336,13692,15335,19909,17426,5745,350,19341
66,17310,18185,6168,14474,19039,16137,8764,9069,14148,11570,15305,2724,19803,18635,3753
67,18581,14655,17350,6563,17909,11169,18244,11603,5988,10067,2842,6264,6759,14538,3973
68,7361,2106,6251,10192,10835,17125,1469,6225,16352,12830,13692,211,11720,18125,12158
69,16509,11060,3507,5017,4181,12881,19259,19720,18342,7998,11496,11607,11441,3743,14077
70,11801,8859,2281,19551,19957,18272,8724,12192,9841,3940,6936,5145,1409,9270,6362
71,3530,11244,10183,152,9558,8787,1293,17063,17823,15518,13113,4724,9953,16934,1041
72,5959,9717,928,12369,14365,596,3895,2574,17929,9879,9637,12902,5351,16528,13039
73,12875,3691,9991,10920,11490,15713,1355,16812,660,12969,420,5306,15403,14460,14449
74,1920,8997,11016,16811,19184,15922,5759,14597,11150,14215,6733,14286,3942,15965,15458
75,19408,14458,9471,10999,615,6248,6964,1071,11067,1863,1768,18285,18587,9904,11655
76,18681,1347,4257,14381,6358,3284,15323,9139,804,12122,17356,16120,17567,8968,1436
77,1543,16158,5536,18476,6557,13487,18466,5567,10717,10655,5689,9534,12536,19373,16127
78,3047,16758,12763,8573,17085,13498,19181,15696,2083,3422,19642,12915,12163,17637,17291
79,12201,4513,10759,5765,2591,3170,3610,8718,9167,18904,9576,19107,1860,6381,9096
80,9231,3566,17983,17798,19692,367,18529,3157,18951,3531,16828,19278,5793,17739,5870
81,1856,19493,16265,10287,2425,4022,10555,3758,14922,3519,7296,16830,3652,16018,1302
82,5835,10829,9580,10665,5835,11199,3253,15656,1964,7693,17021,17378,19601,11544,11254
83,272,6446,13795,9028,9274,6336,19359,16968,16674,18728,7123,4167,850,18664,10063
84,11932,10329,8465,18049,10652,7396,16235,6996,10954,14313,15000,10198,14177,8122,19246
85,7109,11532,17013,13329,13257,5993,16137,4729,1585,3871,18089,17199,12686,11171,12265
86,6879,3050,15805,6886,16713,9248,1136,15936,8962,14015,2701,9193,3427,2733,10834
87,5476,12968,15919,446,7716,17446,14494,514,11302,6408,5777,128,1841,6971,8343
88,8994,18385,11196,16012,7322,14734,5537,16675,19239,17638,295,1262,14678,18090,5042
89,16700,2001,16142,7120,6580,3262,13417,5587,5975,2919,2917,18437,19082,8124,19879
90,14112,15922,1953,17094,13859,19170,11968,18321,10924,2466,10791,19783,1373,4703,16487
91,12617,4733,759,18785,9788,19764,3819,7797,3173,2616,12371,19017,10585,6108,5789
92,18914,6717,19292,19947,7365,9320,3172,16485,5232,8557,7885,3844,2142,8288,3005
93,11712,19651,14850,5767,19736,8008,13167,19919,5373,17808,11654,10076,5098,10237,16730
94,13551,12018,19106,1811,9190,12323,18412,11144,19136,15374,14090,6059,13419,12779,1324
95,8264,11058,7752,12651,11015,17295,9808,18519,11933,9514,7662,19103,15041,11487,12775
96,8572,18882,6133,11261,4635,4652,6657,9736,15312,6003,11781,10370,949,8705,8101
97,10896,1977,1869,18413,3636,7828,1251,5103,18399,11035,5245,4604,14922,9360,4020
98,1482,11314,5978,1155,19909,19053,11150,14293,13439,10832,16035,1810,2004,19533,17505
99,2797,8167,18201,10199,1607,9560,15880,4385,10783,17382,10829,4035,19400,6033,14021
100,10476,7068,18272,16941,15288,15208,2041,17141,6149,16085,13009,1077,14882,12130,9828
101,7644,11050,12582,10876,16313,3172,19966,9162,13117,19461,11690,16039,4127,19505,2295
102,14691,6734,3725,11380,3339,3310,19891,606,12045,13042,7442,10689,19672,4030,3279
103,5384,333,8885,16884,4569,2016,13917,734,10720,5889,18951,7145,11861,8789,15638
104,10659,17645,13337,16772,11122,1070,17255,6716,8674,5358,11042,13399,7363,5467,7950
105,9587,6385,19874,18108,8015,17228,2697,15683,9893,16817,331,3368,8584,11480,13536
106,2080,5826,9692,8405,11195,7696,11547,5849,4044,768,8326,4700,17814,1101,12764
107,14247,19664,7196,19521,7169,9078,11338,6507,4116,4642,18710,7454,12316,11417,12025
108,11551,15059,516,17335,2661,11913,18575,7351,16014,3598,17627,4036,357,6654,9960
109,16148,9556,11810,3046,15223,9110,15234,9984,16970,9526,9138,13565,18653,5540,2309
110,12482,8508,12796,2962,10057,10948,7428,16896,17434,18048,815,7029,4546,2418,8717
111,5611,5033,9306,5114,19527,19863,12722,6052,12675,18626,18467,6050,12190,12591,18869
112,12493,2400,9372,7264,18094,13411,9912,2829,18166,4765,12375,15016,15102,10434,15784
113,8423,6681,10048,12623,3854,4726,7018,14851,16900,1807,6583,9928,17560,16353,16060
114,2114,9973,17948,9632,12186,16966,11018,16567,18211,7145,12987,12190,5323,11419,14025
115,19039,10621,5694,11186,18460,6070,9165,8107,1024,12282,6608,15977,3955,13832,826
116,12599,11611,3788,10462,14470,13818,2759,650,9577,15228,14166,14356,15546,2609,19909
117,6082,6631,223,14546,1497,11500,10022,7667,11778,15810,3986,17034,12208,6441,14691
118,4747,12906,1738,17128,12944,13570,9269,19796,2669,2317,3328,6550,14002,9463,5187
119,3622,13393,6497,13123,12206,7024,8943,6017,4801,5937,3365,2100,2002,12413,13423
120,11457,3858,4280,18846,16752,1718,13700,13658,2415,5509,3401,19235,9213,19265,16035
121,18606,10204,10846,238,14414,3661,7269,14965,18901,2287,11895,826,9687,15835,13859
122,9398,16983,1241,19344,17144,14298,11128,17384,16694,8722,7457,3309,19561,608,18044
123,2635,5157,12383,15470,12979,7516,2612,10982,19558,312,8020,11808,2765,1885,8207
124,11264,14869,5542,17025,6653,2693,12549,11988,8347,4565,13002,16650,2239,17375,4763
125,5361,7650,618,6608,2983,3763,11443,11441,7959,8261,14398,5826,17954,9511,18400
126,9155,14376,9650,9880,6711,930,15542,14805,14569,9883,6431,4882,6603,3366,302
127,1068,8880,16622,601,2114,7416,12868,4257,11300,13144,8398,13352,16625,1434,10028
128,7118,19351,7871,10552,15783,8638,976,5222,15972,1388,15039,7959,6912,10500,3183
129,11526,19986,4848,15083,644,8449,5387,15087,3777,19490,7880,11868,12578,11392,2492
130,4165,11515,14112,9380,8248,19722,18266,4353,11234,540,19054,11828,10509,19540,6390
131,3142,7846,6750,1247,15546,14536,14396,17792,18561,1033,17437,3668,18560,14368,15793
132,3676,15562,14242,283,19059,12629,4589,9924,18838,14614,12158,17715,3130,16880,18281
133,12910,4961,4583,4088,14519,1628,3005,15119,11389,15888,10095,6549,2582,2928,1934
134,6608,475,18420,11755,5944,19870,2832,9563,7974,9398,19927,16114,16009,14015,19695
135,490,10147,19143,8778,13796,300,2729,4762,550,2834,6481,8159,2616,5330,789
136,2143,10720,965,13729,13473,17453,3630,18353,1071,7501,6676,1803,8007,17258,2188
137,17603,9657,15218,17840,5411,9575,11167,8190,16723,13588,7747,10525,2530,12870,8471
138,2892,12679,4042,8694,5332,8800,15100,1451,2526,9322,9891,6964,18183,4339,6104
139,12442,12605,13254,9451,8480,15909,18836,15685,7978,2750,1051,12197,9930,15256,7511
140,18603,5341,19185,5072,19260,3155,3930,17205,12167,13598,7299,11772,17394,17314,8511
141,17847,13772,18956,4231,12544,230,16998,5672,10090,14887,2981,4392,12377,5679,6191
142,18027,9555,4576,17112,19875,12184,8136,18612,1071,8520,14610,5626,11870,1817,8318
143,17067,15569,12729,4089,10431,18119,15746,2865,10571,13124,19471,8651,18545,18070,8479
144,13949,14136,4207,9618,3880,2426,8295,15687,3610,8746,19509,17641,7710,8439,11270
145,1256,12538,17489,6743,11560,5102,6230,8831,18934,919,15945,456,1985,5865,12479
146,18357,14928,10795,2754,1726,19028,13309,6528,9024,10118,9685,6088,16737,12801,12224
147,19481,156,2252,15668,3859,13852,8614,3349,11987,18658,7052,6170,8121,13172,3526
148,19959,18445,8480,11791,272,1131,7664,18840,6696,6797,18787,16077,12144,17278,13040
149,7278,17024,3045,3042,699,6794,18628,3237,9035,256,2746,6552,799,3932,1667
150,17036,4711,14273,10574,16121,11997,14856,13567,8206,10183,15727,5993,3840,5957,15058
151,6607,17611,19346,10413,589,19877,18372,3982,2595,1646,17101,19810,121,16628,10481
152,19762,16384,9886,3572,13994,8506,16178,909,18093,5917,3893,10964,12862,15964,18375
153,9808,19140,13385,394,10046,17358,13960,2953,15085,9606,2816,7356,16910,6573,16422
154,16592,17461,9709,6146,4864,4876,837,4411,1766,4435,10923,16239,3454,1055,3854
155,6662,3456,2477,652,16808,161,18185,19306,15404,6265,16820,3665,19261,15956,11565
156,7574,9451,12885,3575,9686,15429,8885,15457,16633,16917,8648,8539,9414,9759,7109
157,9330,8814,1115,9412,870,2875,3821,1066,4481,10622,9758,7264,12177,12785,7307
158,8155,1889,16045,8800,16920,19401,2727,11330,19592,5556,3910,10137,5701,10331,6431
159,13695,8313,18615,18426,15931,737,1098,10025,12599,10118,18486,2478,3222,16669,15636
160,8015,17241,14282,1152,17387,9230,19730,7519,11118,13198,250,18940,12620,9152,8866
161,12257,13009,17603,8361,17747,14729,14361,17191,2292,13290,18444,18433,2292,7187,19301
162,1393,1239,1218,4917,7879,2715,13065,18378,3021,3670,15429,12245,9199,19076,13659
163,5800,7549,11143,16282,15602,14415,5678,3665,17000,14290,5678,11356,15191,11637,5145
164,1386,12889,13404,12042,19315,15364,8120,2240,13051,14353,4358,13324,10911,13403,13547
165,12251,7429,14020,440,12804,12471,8027,11232,16285,3317,13911,15890,18214,4869,6127
166,14354,2906,4211,1935,1017,4134,3676,12394,19847,19413,9188,549,17813,12438,14211
167,225,9627,11032,3497,5739,11913,1090,8808,9364,11396,7565,10473,6418,15864,18729
168,17365,16165,1065,11054,14874,1688,18158,12935,5202,5579,3067,6093,11148,18121,4458
169,16372,9355,19800,2624,4393,16784,14197,12308,12977,2962,1865,6812,18835,15053,9111
170,15671,7238,18495,6491,9945,5225,10563,13355,10726,14561,268,9116,13502,3563,577
171,1113,3444,16041,11305,5187,12476,11918,5339,6371,6800,6369,3936,17515,15855,8125
172,14125,12235,11468,1641,12515,8979,645,6233,18687,7823,18879,11493,12563,8959,2835
173,1957,11354,3976,2512,2730,12886,244,17527,371,3383,1175,16976,4894,3889,11747
174,1023,19274,17692,962,8774,17623,3519,18381,17646,8558,6693,864,11364,17463,16754
175,18510,3738,7357,19131,17665,11729,5685,13195,16495,11817,4719,5944,3791,4796,11629
176,1728,17557,15422,17518,12064,19659,17294,7762,19347,7962,11519,5120,14570,13461,6513
177,195,17276,7051,5575,13018,16823,11678,11169,19356,5975,1893,3138,5649,12222,403
178,9855,18768,3141,11688,16109,264,18293,6958,18242,2164,15768,13255,11627,9719,11957
179,776,7727,13097,2414,13354,6061,19994,19983,12313,4014,7219,5296,1047,13322,13416
180,15921,12269,12466,8009,12613,8586,16510,9767,2643,10842,17517,5215,13587,7266,17608
181,19876,18726,12028,19207,6738,5688,19219,4321,11763,4987,8316,17335,6730,16115,18889
182,12478,12758,13141,863,19359,11830,16046,8505,1600,17582,6035,15835,16449,12045,5187
183,11917,7314,2613,284,6883,6748,430,8534,2288,10596,13707,1636,19369,8391,12437
184,6152,17123,8814,18009,972,17962,10252,2322,1777,14204,17199,6775,10095,3847,369
185,12628,17218,19598,9309,2321,5782,19826,19170,6697,14380,924,16695,2941,15590,7349
186,9466,17772,11254,10184,10299,17275,470,3224,9774,17060,13316,10257,3449,6615,322
187,12310,11059,420,6825,11040,1849,6483,8347,5824,3488,10943,16981,12181,14675,7348
188,1652,7488,19120,2775,19358,1569,19942,9005,822,1804,11227,13172,12036,11815,9692
189,9951,18884,1476,8809,3702,19818,15687,564,12640,16189,11014,16999,15642,19351,9543
190,10616,13728,1619,19231,6750,784,4492,19402,8005,8051,5411,1928,14939,414,16193
191,13697,5714,7091,4926,3356,6220,4572,15808,4242,5995,5402,4767,4249,8928,18220
192,2585,9705,15943,5679,426,2797,2834,4610,1662,11576,3811,15176,8767,12594,16235
193,739,14054,14456,4617,18882,19541,6491,3409,7374,7408,19098,16761,19783,12446,16200
194,18436,12940,18650,9606,10217,9761,8709,18135,13075,2530,8843,10966,3059,5021,18978
195,9569,14085,4570,15860,4435,17753,4706,5830,12842,10682,16087,7895,12912,13353,4330
196,11985,16742,15986,6225,4168,13614,6335,17306,5685,12242,9554,1078,9097,15669,13071
197,12683,14990,9231,17518,9859,2350,8428,10989,13524,12125,10142,10327,16464,2879,5613
198,6164,13645,16971,19151,6885,17953,18714,7448,17469,16882,7301,11647,5334,954,1697
199,634,2839,2270,17028,5997,2793,2793,8342,8696,2177,17454,2733,3199,16057,7623
200,2389,12034,17545,12315,17508,10912,8073,861,2130,8268,19452,6167,14721,649,474
201,8253,796,11902,19116,14705,7734,13505,3623,5739,2811,6242,13691,11069,8848,6099
202,1786,2646,4690,1775,12995,12343,227,15328,18810,11490,5473,13974,2337,3178,1995
203,18294,5153,2513,8543,17467,9736,12084,19394,3587,19236,14692,11542,3674,5880,5261
204,316,12880,1104,8098,19930,9329,18985,5891,2099,7944,14483,13651,2879,17052,1175
205,18837,14900,10620,2709,13625,2578,15646,607,14470,18199,19390,18921,5381,8216,15180
206,619,3410,429,12019,17691,16354,11496,4155,8985,5594,10459,19923,214,441,3527
207,15425,4411,3440,10058,10613,606,14604,7702,18284,8019,10630,15656,7504,9143,19062
208,13583,9189,290,5064,10445,13534,9139,19640,9612,14622,16401,8995,9333,1867,1825
209,13645,19786,6125,14763,8278,4445,16570,9414,514,1592,2335,3651,464,8576,2951
210,2553,14160,11228,3521,13221,19543,3451,2197,8534,14430,17749,19726,10820,5810,18558
211,12332,11929,3212,7774,8812,15220,10245,362,2916,17807,16102,4838,8153,9499,19638
212,6900,12649,1356,17866,8106,1289,8871,6981,15909,146,17895,17074,3098,12839,7849
213,2004,1294,15698,14279,10244,10928,14515,2177,979,3782,17651,9977,19446,9841,19791
214,15423,10499,6135,19519,8066,6038,7651,15577,3740,9722,14648,5064,8128,14030,9147
215,2302,16133,9196,19111,11447,3263,19791,7910,9935,15715,19385,1417,14591,4757,12783
216,11678,14652,15036,15191,5548,9995,1573,6395,7671,14291,4945,8086,4042,13744,1911
217,4119,12729,4997,3178,11269,8583,331,1822,6948,4521,6814,16084,14216,15147,324
218,14200,1062,7903,8420,1441,8677,11709,569,5950,17592,5827,1827,12316,11666,17878
219,3256,14222,13484,11891,13462,1600,18203,9514,5099,11735,1968,10633,18585,14005,15326
220,18038,18521,8926,17383,6633,4935,11397,3649,8842,7131,3663,16347,11272,10610,18937
221,2785,10827,9267,2921,2050,12170,8824,3991,234,11992,6236,11723,2909,10421,9736
222,16405,11533,4234,11766,5304,13261,3081,1478,6940,13677,1057,18031,12635,19998,9684
223,14069,18960,6419,1211,10220,7317,18511,12493,5394,2824,8506,1504,3114,12544,8892
224,2723,16215,7229,980,9684,676,11245,5825,4825,10001,6980,9667,2715,1483,291
225,19012,2000,6493,10834,11821,6291,10508,11621,15459,160,10691,8532,17003,11453,12657
226,16794,6764,13522,3216,4391,10129,17793,11268,2762,6856,13371,17057,19689,8069,11201
227,4996,16083,9700,1444,11735,3774,6136,11402,7802,12954,5774,10589,13216,10480,10344
228,11890,14914,4089,13306,3151,306,17471,14678,12060,1533,11395,4022,19437,11067,15071
229,2140,12724,17396,14025,13923,19935,11067,7356,4789,5501,12554,6324,16404,8660,6663
230,11165,7120,13630,17882,8402,18872,5085,3255,6377,12368,12878,3632,18539,4998,9811
231,7635,3952,890,14427,4250,13972,14298,9384,10736,18589,10912,18102,12895,8686,4545
232,13769,11677,4336,1438,6939,15109,1463,17063,19363,4411,2558,6958,19031,14502,483
233,18741,15787,16120,12919,12027,12060,6543,9388,4052,4908,12749,17738,13946,4327,7220
234,10361,16734,1479,10243,15279,3730,8100,1176,3649,719,7052,10048,17456,9087,12969
235,7537,10299,1264,6581,11388,3270,1534,9054,8539,4973,3159,10248,17985,17440,19797
236,14681,4534,1565,6094,15837,7737,8870,8510,279,14012,14892,12058,7142,135,6671
237,1512,13349,13544,5470,15581,9834,4773,3557,11983,8105,6199,17107,14085,10533,6051
238,16311,10134,5471,9993,3853,1553,4840,15383,18158,14423,14765,1030,11236,11931,15170
239,383,6815,9769,15020,12731,1623,8560,5180,5630,11288,9181,4347,7550,9977,3138
240,1506,16841,7641,17569,5481,4614,3387,12694,16550,13357,1673,12182,13040,6787,10688
241,9593,13612,16245,17750,120,17868,5299,14799,17642,12548,14516,7397,9211,13786,11042
242,4694,14832,16014,11064,15623,7293,18214,16683,13036,10902,2574,1380,4490,18673,19587
243,1454,11523,19692,5014,14830,17119,17943,743,14643,8459,2874,18671,16467,18457,15413
244,18530,1735,16819,15497,16883,3522,4134,12418,10187,4397,16771,14407,12394,3250,9439
245,284,19537,19753,2086,13542,4324,3463,14546,10542,15856,11775,5787,7945,16256,3624
246,18965,18362,1534,19459,16898,7077,14470,17170,6297,15982,198,4309,19331,9643,6548
247,17895,8404,15437,2522,13626,5208,15366,1354,9384,18101,7053,15732,13125,14410,9326
248,4364,3091,12266,4646,10136,18732,7597,7512,12970,18631,11069,7185,6069,19270,12043
249,16188,7546,9377,5931,5264,18199,13351,13139,5290,13086,7062,6330,2823,15272,12704
250,15338,515,19649,2687,682,19982,2825,9025,656,13174,6758,1999,10736,13766,7821
251,14067,15758,4827,2487,5124,4179,17437,4236,13416,11155,14449,2083,15716,15580,11009
252,5046,8246,1358,12221,11624,16027,12256,14661,11031,9734,10097,1644,12536,18465,7188
253,18140,17862,17618,2819,8125,2244,8413,15506,12438,4981,17872,6875,16789,4724,8360
254,14335,5513,19778,3964,1825,7580,16661,10457,5046,19277,6198,16625,12228,19669,17751
255,12560,18114,3324,10644,16745,4060,3052,4927,11646,13875,13345,7940,17997,12604,18862
256,1568,11510,17795,3694,13534,3515,4879,16394,3679,12456,19926,15336,2441,2627,14498
257,12833,3592,5004,2878,16061,17653,11610,13642,15165,15294,17851,14952,1470,17497,7735
258,7403,2249,7315,6494,17344,15025,1827,2550,5829,11786,8709,19046,15977,2404,18624
259,1632,16850,18551,7430,15717,4068,2096,17376,4061,8667,18445,15403,4682,19372,9395
260,9860,116,18692,9763,9022,12841,838,5003,16779,7795,14707,7765,11891,11574,4133
261,13841,3530,5311,18453,10132,15148,8737,12850,16962,12357,9084,4746,19588,17616,18888
262,13361,18210,8587,12907,11391,17153,6792,137,9544,2821,7700,6253,9226,19561,4909
263,13033,1960,10503,11736,18568,9629,5488,17003,10158,9317,16545,13038,6225,8741,3952
264,16044,2389,18825,8340,10340,7039,3846,1411,7734,11233,18425,18667,18047,12039,19265
265,11131,18937,16713,6089,13876,2166,11080,11815,6888,18868,14144,16843,15785,18039,2494
266,5285,120,16313,16762,16924,912,11188,17951,15161,4863,6237,1014,12103,12182,19834
267,202,5873,4453,1110,11018,13051,19717,18009,8250,8235,5102,4927,9489,2981,10348
268,923,4659,3870,13104,19488,1210,13757,9380,7300,1952,7982,8692,9554,13343,2718
269,299,19051,9127,2601,6100,5915,11647,8093,6373,17561,3680,668,10372,15981,19867
270,16464,4489,16812,489,7366,3334,13650,16399,10582,10388,16331,16687,17973,12181,18817
271,14634,5420,18652,7080,18785,13037,9040,11451,12191,17696,10547,14573,11321,10514,2164
272,2547,14942,2978,5505,15404,19729,9421,2937,16823,3940,3979,2393,6975,16582,1530
273,1987,7481,14783,1490,6431,13959,1460,3215,7119,13005,10842,14427,3107,12044,7357
274,16934,14954,12514,1318,5222,7643,4563,7714,15259,2369,3947,4914,12121,15102,6147
275,8706,12521,2353,7349,13229,15626,460,14297,9585,17366,18090,6750,3173,12162,6526
276,2385,3788,9376,5013,3634,4813,13419,6257,18970,10846,6860,11511,9734,7480,13417
277,8625,2744,14886,6604,13233,179,9184,16621,8667,12819,14795,17588,7882,14972,6401
278,3054,16136,9760,8124,13573,1098,11430,3109,18153,17516,4170,12789,7667,16468,4773
279,9153,3633,14389,4913,17216,1311,15004,5383,16851,8050,8121,11626,266,19680,1706
280,9533,15902,18789,13308,6287,18885,8688,6006,14969,10955,9223,4993,642,8881,7732
281,12435,16528,6292,3300,19918,1479,1151,4882,19715,17642,8805,219,14881,10962,15529
282,18602,18476,6028,3353,17817,7750,17818,15609,683,14692,6389,4385,12949,1048,6697
283,8415,7719,5241,19968,4993,6967,7055,11451,9849,7839,10909,2209,1912,3311,19959
284,4709,4801,5894,18972,8135,5393,19374,2933,8278,18169,18383,8873,3344,13587,12498
285,14342,2695,7885,6201,17425,3199,5748,10892,866,16444,1154,15819,2666,2874,1490
286,187,16008,2821,12348,445,12418,15831,15454,4112,8902,12808,6298,5582,3614,3666
287,16328,849,2842,6083,476,15357,8065,2512,12156,14446,16028,17649,11574,14167,9092
288,6894,7811,13426,14450,1697,5759,5367,5624,3810,11707,16631,15273,13137,12721,2010
289,3448,1270,11678,12125,17925,11373,16821,17099,7218,12108,8067,14219,8314,6884,8409
290,16699,13796,19578,12959,16002,952,4448,8528,1586,10815,17537,8595,15393,6368,18405
291,15068,1898,15004,5808,16610,12874,6558,7112,7376,15763,11854,1096,2073,17515,7018
292,10480,13346,12617,18844,13286,19303,3648,10003,12498,12350,4909,17520,6030,13038,2437
293,16573,5031,2155,16466,16281,7392,1727,1500,16771,832,14155,18187,947,1796,15428
294,1538,10904,3098,16462,16573,2974,17982,4077,1366,280,5812,14203,14627,1639,1844
295,1282,18994,12379,14245,5454,15866,14068,7489,7723,10258,5684,10024,7014,19038,18218
296,10890,7939,12958,7565,15944,6563,19408,7077,12519,10448,16324,19385,14797,14822,15041
297,7374,18085,1045,3380,15262,15306,1253,3429,1289,1691,5379,18001,973,19691,7869
298,6671,14690,4157,7031,7464,652,4049,16193,4312,9662,8882,9862,5397,5610,12327
299,15632,305,19774,5993,4019,3338,1376,5272,133,19162,10898,926,17674,16857,7642
